LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial,round,peak,simday,adm1,llins1
Pailoro,Oke-Ero,2022,Pailoro,0.8,0.8,0.8,0.8,0.511626287,0.747006725,0.667277706,1,july,916,Niger,PBO
Pailoro,Oke-Ero,2025,Pailoro,0.8,0.8,0.8,0.8,0.511626287,0.747006725,0.667277706,2,july,2011,Niger,PBO
Pailoro,Oke-Ero,2028,Pailoro,0.8,0.8,0.8,0.8,0.511626287,0.747006725,0.667277706,3,july,3106,Niger,PBO
Pankshin,Alkaleri,2020,Pankshin,0.8,0.8,0.8,0.8,0.526813534,0.747547566,0.69213601,1,july,186,Plateau,PBO
Pankshin,Alkaleri,2023,Pankshin,0.8,0.8,0.8,0.8,0.526813534,0.747547566,0.69213601,2,july,1281,Plateau,PBO
Pankshin,Alkaleri,2026,Pankshin,0.8,0.8,0.8,0.8,0.526813534,0.747547566,0.69213601,3,july,2376,Plateau,PBO
Pankshin,Alkaleri,2029,Pankshin,0.8,0.8,0.8,0.8,0.526813534,0.747547566,0.69213601,4,july,3471,Plateau,PBO
Patani,Isoko South,2022,Patani,0.8,0.8,0.8,0.8,0.156971919,0.629722331,0.65,1,june,892,Delta,PBO
Patani,Isoko South,2025,Patani,0.8,0.8,0.8,0.8,0.156971919,0.629722331,0.65,2,june,1987,Delta,PBO
Patani,Isoko South,2028,Patani,0.8,0.8,0.8,0.8,0.156971919,0.629722331,0.65,3,june,3082,Delta,PBO
Pategi,Oke-Ero,2020,Pategi,0.8,0.8,0.8,0.8,0.318277299,0.728448199,0.65,1,july,186,Kwara,PBO
Pategi,Oke-Ero,2023,Pategi,0.8,0.8,0.8,0.8,0.318277299,0.728448199,0.65,2,july,1281,Kwara,PBO
Pategi,Oke-Ero,2026,Pategi,0.8,0.8,0.8,0.8,0.318277299,0.728448199,0.65,3,july,2376,Kwara,PBO
Pategi,Oke-Ero,2029,Pategi,0.8,0.8,0.8,0.8,0.318277299,0.728448199,0.65,4,july,3471,Kwara,PBO
Port-Harcourt,Ahoada West,2020,Port-Harcourt,0.8,0.8,0.8,0.8,0.218124383,0.689495056,0.65,1,may,131,Rivers,Urban areas
Port-Harcourt,Ahoada West,2023,Port-Harcourt,0.8,0.8,0.8,0.8,0.218124383,0.689495056,0.65,2,may,1226,Rivers,Urban areas
Port-Harcourt,Ahoada West,2026,Port-Harcourt,0.8,0.8,0.8,0.8,0.218124383,0.689495056,0.65,3,may,2321,Rivers,Urban areas
Port-Harcourt,Ahoada West,2029,Port-Harcourt,0.8,0.8,0.8,0.8,0.218124383,0.689495056,0.65,4,may,3416,Rivers,Urban areas
Potiskum,Darazo,2022,Potiskum,0.8,0.8,0.8,0.8,0.756968245,0.751484814,0.904711208,1,july,916,Yobe,PBO
Potiskum,Darazo,2025,Potiskum,0.8,0.8,0.8,0.8,0.756968245,0.751484814,0.904711208,2,july,2011,Yobe,PBO
Potiskum,Darazo,2028,Potiskum,0.8,0.8,0.8,0.8,0.756968245,0.751484814,0.904711208,3,july,3106,Yobe,PBO
Qua'an Pan,Keana,2020,Qua'an Pan,0.8,0.8,0.8,0.8,0.569366691,0.748779939,0.752532968,1,august,223,Plateau,PBO
Qua'an Pan,Keana,2023,Qua'an Pan,0.8,0.8,0.8,0.8,0.569366691,0.748779939,0.752532968,2,august,1318,Plateau,PBO
Qua'an Pan,Keana,2026,Qua'an Pan,0.8,0.8,0.8,0.8,0.569366691,0.748779939,0.752532968,3,august,2413,Plateau,PBO
Qua'an Pan,Keana,2029,Qua'an Pan,0.8,0.8,0.8,0.8,0.569366691,0.748779939,0.752532968,4,august,3508,Plateau,PBO
Rabah,Gawabawa,2020,Rabah,0.8,0.8,0.8,0.8,0.793430134,0.751745258,0.920512443,1,august,223,Sokoto,PBO
Rabah,Gawabawa,2023,Rabah,0.8,0.8,0.8,0.8,0.793430134,0.751745258,0.920512443,2,august,1318,Sokoto,PBO
Rabah,Gawabawa,2026,Rabah,0.8,0.8,0.8,0.8,0.793430134,0.751745258,0.920512443,3,august,2413,Sokoto,PBO
Rabah,Gawabawa,2029,Rabah,0.8,0.8,0.8,0.8,0.793430134,0.751745258,0.920512443,4,august,3508,Sokoto,PBO
Rafi,Oke-Ero,2022,Rafi,0.8,0.8,0.8,0.8,0.550360117,0.748275428,0.727151399,1,july,916,Niger,PBO
Rafi,Oke-Ero,2025,Rafi,0.8,0.8,0.8,0.8,0.550360117,0.748275428,0.727151399,2,july,2011,Niger,PBO
Rafi,Oke-Ero,2028,Rafi,0.8,0.8,0.8,0.8,0.550360117,0.748275428,0.727151399,3,july,3106,Niger,PBO
Rano,Gwarzo,2022,Rano,0.885714286,0.8,0.8,0.855072464,0.827920103,0.751949966,0.932945498,1,august,953,Kano,PBO
Rano,Gwarzo,2025,Rano,0.885714286,0.8,0.8,0.855072464,0.827920103,0.751949966,0.932945498,2,august,2048,Kano,PBO
Rano,Gwarzo,2028,Rano,0.885714286,0.8,0.8,0.855072464,0.827920103,0.751949966,0.932945498,3,august,3143,Kano,PBO
Remo North,Owan East,2021,Remo North,0.8,0.8,0.8,0.8,0.322328246,0.729284044,0.65,1,march,435,Ogun,PBO
Remo North,Owan East,2024,Remo North,0.8,0.8,0.8,0.8,0.322328246,0.729284044,0.65,2,march,1530,Ogun,PBO
Remo North,Owan East,2027,Remo North,0.8,0.8,0.8,0.8,0.322328246,0.729284044,0.65,3,march,2625,Ogun,PBO
Remo North,Owan East,2030,Remo North,0.8,0.8,0.8,0.8,0.322328246,0.729284044,0.65,4,march,3720,Ogun,PBO
Rijau,Alkaleri,2022,Rijau,0.8,0.96875,0.8,0.984615385,0.589881947,0.749254902,0.777296693,1,july,916,Niger,PBO
Rijau,Alkaleri,2025,Rijau,0.8,0.96875,0.8,0.984615385,0.589881947,0.749254902,0.777296693,2,july,2011,Niger,PBO
Rijau,Alkaleri,2028,Rijau,0.8,0.96875,0.8,0.984615385,0.589881947,0.749254902,0.777296693,3,july,3106,Niger,PBO
Rimi,Rimi,2021,Rimi,0.8,0.8,0.8,0.8,0.681368316,0.750744464,0.860534422,1,march,435,Katsina,PBO
Rimi,Rimi,2024,Rimi,0.8,0.8,0.8,0.8,0.681368316,0.750744464,0.860534422,2,march,1530,Katsina,PBO
Rimi,Rimi,2027,Rimi,0.8,0.8,0.8,0.8,0.681368316,0.750744464,0.860534422,3,march,2625,Katsina,PBO
Rimi,Rimi,2030,Rimi,0.8,0.8,0.8,0.8,0.681368316,0.750744464,0.860534422,4,march,3720,Katsina,PBO
Rimin Gado,Gwarzo,2022,Rimin Gado,0.8,0.8,0.8,0.8,0.821146228,0.751912544,0.930674741,1,august,953,Kano,PBO
Rimin Gado,Gwarzo,2025,Rimin Gado,0.8,0.8,0.8,0.8,0.821146228,0.751912544,0.930674741,2,august,2048,Kano,PBO
Rimin Gado,Gwarzo,2028,Rimin Gado,0.8,0.8,0.8,0.8,0.821146228,0.751912544,0.930674741,3,august,3143,Kano,PBO
Ringim,Taura,2021,Ringim,0.828571429,0.95,0.846153846,0.970149254,0.733954558,0.751291935,0.89307077,1,july,551,Jigawa,PBO
Ringim,Taura,2024,Ringim,0.828571429,0.95,0.846153846,0.970149254,0.733954558,0.751291935,0.89307077,2,july,1646,Jigawa,PBO
Ringim,Taura,2027,Ringim,0.828571429,0.95,0.846153846,0.970149254,0.733954558,0.751291935,0.89307077,3,july,2741,Jigawa,PBO
Ringim,Taura,2030,Ringim,0.828571429,0.95,0.846153846,0.970149254,0.733954558,0.751291935,0.89307077,4,july,3836,Jigawa,PBO
Riyom,Soba,2020,Riyom,0.8,0.8,0.8,0.8,0.581840921,0.749076616,0.767900764,1,july,186,Plateau,PBO
Riyom,Soba,2023,Riyom,0.8,0.8,0.8,0.8,0.581840921,0.749076616,0.767900764,2,july,1281,Plateau,PBO
Riyom,Soba,2026,Riyom,0.8,0.8,0.8,0.8,0.581840921,0.749076616,0.767900764,3,july,2376,Plateau,PBO
Riyom,Soba,2029,Riyom,0.8,0.8,0.8,0.8,0.581840921,0.749076616,0.767900764,4,july,3471,Plateau,PBO
Rogo,Gwarzo,2022,Rogo,0.87804878,0.8,0.8,0.887096774,0.768098821,0.751569755,0.909857087,1,august,953,Kano,PBO
Rogo,Gwarzo,2025,Rogo,0.87804878,0.8,0.8,0.887096774,0.768098821,0.751569755,0.909857087,2,august,2048,Kano,PBO
Rogo,Gwarzo,2028,Rogo,0.87804878,0.8,0.8,0.887096774,0.768098821,0.751569755,0.909857087,3,august,3143,Kano,PBO
Roni,Babura,2021,Roni,0.8,0.8,0.8,0.8,0.684763375,0.750785097,0.862918381,1,may,496,Jigawa,PBO
Roni,Babura,2024,Roni,0.8,0.8,0.8,0.8,0.684763375,0.750785097,0.862918381,2,may,1591,Jigawa,PBO
Roni,Babura,2027,Roni,0.8,0.8,0.8,0.8,0.684763375,0.750785097,0.862918381,3,may,2686,Jigawa,PBO
Roni,Babura,2030,Roni,0.8,0.8,0.8,0.8,0.684763375,0.750785097,0.862918381,4,may,3781,Jigawa,PBO
Sabon-Gari,Soba,2022,Sabon-Gari,0.8,0.8,0.8,0.8,0.655108883,0.750400492,0.83853937,1,july,916,Kaduna,Urban areas
Sabon-Gari,Soba,2025,Sabon-Gari,0.8,0.8,0.8,0.8,0.655108883,0.750400492,0.83853937,2,july,2011,Kaduna,Urban areas
Sabon-Gari,Soba,2028,Sabon-Gari,0.8,0.8,0.8,0.8,0.655108883,0.750400492,0.83853937,3,july,3106,Kaduna,Urban areas
Sabon Birni,Gawabawa,2020,Sabon Birni,0.8,0.8,0.8,0.8,0.753753181,0.751459311,0.90316819,1,august,223,Sokoto,PBO
Sabon Birni,Gawabawa,2023,Sabon Birni,0.8,0.8,0.8,0.8,0.753753181,0.751459311,0.90316819,2,august,1318,Sokoto,PBO
Sabon Birni,Gawabawa,2026,Sabon Birni,0.8,0.8,0.8,0.8,0.753753181,0.751459311,0.90316819,3,august,2413,Sokoto,PBO
Sabon Birni,Gawabawa,2029,Sabon Birni,0.8,0.8,0.8,0.8,0.753753181,0.751459311,0.90316819,4,august,3508,Sokoto,PBO
Sabuwa,Giwa,2021,Sabuwa,0.8,0.8,0.8,0.8,0.595830662,0.749380719,0.784000715,1,august,588,Katsina,PBO
Sabuwa,Giwa,2024,Sabuwa,0.8,0.8,0.8,0.8,0.595830662,0.749380719,0.784000715,2,august,1683,Katsina,PBO
Sabuwa,Giwa,2027,Sabuwa,0.8,0.8,0.8,0.8,0.595830662,0.749380719,0.784000715,3,august,2778,Katsina,PBO
Sabuwa,Giwa,2030,Sabuwa,0.8,0.8,0.8,0.8,0.595830662,0.749380719,0.784000715,4,august,3873,Katsina,PBO
Safana,Babura,2021,Safana,0.952380952,0.852941176,0.882352941,0.942028986,0.597825124,0.749421794,0.786202556,1,may,496,Katsina,PBO
Safana,Babura,2024,Safana,0.952380952,0.852941176,0.882352941,0.942028986,0.597825124,0.749421794,0.786202556,2,may,1591,Katsina,PBO
Safana,Babura,2027,Safana,0.952380952,0.852941176,0.882352941,0.942028986,0.597825124,0.749421794,0.786202556,3,may,2686,Katsina,PBO
Safana,Babura,2030,Safana,0.952380952,0.852941176,0.882352941,0.942028986,0.597825124,0.749421794,0.786202556,4,may,3781,Katsina,PBO
Sagbama,Ahoada West,2020,Sagbama,0.8,0.8,0.8,0.8,0.219154854,0.690172734,0.65,1,may,131,Bayelsa,PBO
Sagbama,Ahoada West,2023,Sagbama,0.8,0.8,0.8,0.8,0.219154854,0.690172734,0.65,2,may,1226,Bayelsa,PBO
Sagbama,Ahoada West,2026,Sagbama,0.8,0.8,0.8,0.8,0.219154854,0.690172734,0.65,3,may,2321,Bayelsa,PBO
Sagbama,Ahoada West,2029,Sagbama,0.8,0.8,0.8,0.8,0.219154854,0.690172734,0.65,4,may,3416,Bayelsa,PBO
Sakaba,Alkaleri,2021,Sakaba,0.8,0.8,0.8,0.8,0.671709859,0.750624257,0.853514086,1,july,551,Kebbi,PBO
Sakaba,Alkaleri,2024,Sakaba,0.8,0.8,0.8,0.8,0.671709859,0.750624257,0.853514086,2,july,1646,Kebbi,PBO
Sakaba,Alkaleri,2027,Sakaba,0.8,0.8,0.8,0.8,0.671709859,0.750624257,0.853514086,3,july,2741,Kebbi,PBO
Sakaba,Alkaleri,2030,Sakaba,0.8,0.8,0.8,0.8,0.671709859,0.750624257,0.853514086,4,july,3836,Kebbi,PBO
Saki East,Oke-Ero,2020,Saki East,0.8,0.8,0.8,0.8,0.45017239,0.744035901,0.65,1,july,186,Oyo,PBO
Saki East,Oke-Ero,2023,Saki East,0.8,0.8,0.8,0.8,0.45017239,0.744035901,0.65,2,july,1281,Oyo,PBO
Saki East,Oke-Ero,2026,Saki East,0.8,0.8,0.8,0.8,0.45017239,0.744035901,0.65,3,july,2376,Oyo,PBO
Saki East,Oke-Ero,2029,Saki East,0.8,0.8,0.8,0.8,0.45017239,0.744035901,0.65,4,july,3471,Oyo,PBO
Saki West,Akinyele,2020,Saki West,0.8,0.8,0.8,0.8,0.443453887,0.743612252,0.65,1,may,131,Oyo,PBO
Saki West,Akinyele,2023,Saki West,0.8,0.8,0.8,0.8,0.443453887,0.743612252,0.65,2,may,1226,Oyo,PBO
Saki West,Akinyele,2026,Saki West,0.8,0.8,0.8,0.8,0.443453887,0.743612252,0.65,3,may,2321,Oyo,PBO
Saki West,Akinyele,2029,Saki West,0.8,0.8,0.8,0.8,0.443453887,0.743612252,0.65,4,may,3416,Oyo,PBO
Sandamu,Rimi,2021,Sandamu,0.8,0.8,0.8,0.8,0.756649451,0.751482305,0.904559365,1,march,435,Katsina,PBO
Sandamu,Rimi,2024,Sandamu,0.8,0.8,0.8,0.8,0.756649451,0.751482305,0.904559365,2,march,1530,Katsina,PBO
Sandamu,Rimi,2027,Sandamu,0.8,0.8,0.8,0.8,0.756649451,0.751482305,0.904559365,3,march,2625,Katsina,PBO
Sandamu,Rimi,2030,Sandamu,0.8,0.8,0.8,0.8,0.756649451,0.751482305,0.904559365,4,march,3720,Katsina,PBO
Sanga,Soba,2022,Sanga,0.8,0.8,0.8,0.8,0.447246758,0.743854343,0.65,1,july,916,Kaduna,PBO
Sanga,Soba,2025,Sanga,0.8,0.8,0.8,0.8,0.447246758,0.743854343,0.65,2,july,2011,Kaduna,PBO
Sanga,Soba,2028,Sanga,0.8,0.8,0.8,0.8,0.447246758,0.743854343,0.65,3,july,3106,Kaduna,PBO
Sapele,Isoko South,2022,Sapele,0.8,0.8,0.8,0.8,0.293983111,0.722602083,0.65,1,june,892,Delta,PBO
Sapele,Isoko South,2025,Sapele,0.8,0.8,0.8,0.8,0.293983111,0.722602083,0.65,2,june,1987,Delta,PBO
Sapele,Isoko South,2028,Sapele,0.8,0.8,0.8,0.8,0.293983111,0.722602083,0.65,3,june,3082,Delta,PBO
Sardauna,Oru West,2022,Sardauna,0.8,0.8,0.8,0.8,0.281154575,0.718828925,0.65,1,june,892,Taraba,PBO
Sardauna,Oru West,2025,Sardauna,0.8,0.8,0.8,0.8,0.281154575,0.718828925,0.65,2,june,1987,Taraba,PBO
Sardauna,Oru West,2028,Sardauna,0.8,0.8,0.8,0.8,0.281154575,0.718828925,0.65,3,june,3082,Taraba,PBO
Shagamu,Uzo-Uwani,2021,Shagamu,0.8,0.8,0.8,0.8,0.440001033,0.743385043,0.65,1,june,527,Ogun,Urban areas
Shagamu,Uzo-Uwani,2024,Shagamu,0.8,0.8,0.8,0.8,0.440001033,0.743385043,0.65,2,june,1622,Ogun,Urban areas
Shagamu,Uzo-Uwani,2027,Shagamu,0.8,0.8,0.8,0.8,0.440001033,0.743385043,0.65,3,june,2717,Ogun,Urban areas
Shagamu,Uzo-Uwani,2030,Shagamu,0.8,0.8,0.8,0.8,0.440001033,0.743385043,0.65,4,june,3812,Ogun,Urban areas
Shagari,Birnin Kebbi,2020,Shagari,0.8,0.8,0.8,0.8,0.765427371,0.75154983,0.908649187,1,august,223,Sokoto,PBO
Shagari,Birnin Kebbi,2023,Shagari,0.8,0.8,0.8,0.8,0.765427371,0.75154983,0.908649187,2,august,1318,Sokoto,PBO
Shagari,Birnin Kebbi,2026,Shagari,0.8,0.8,0.8,0.8,0.765427371,0.75154983,0.908649187,3,august,2413,Sokoto,PBO
Shagari,Birnin Kebbi,2029,Shagari,0.8,0.8,0.8,0.8,0.765427371,0.75154983,0.908649187,4,august,3508,Sokoto,PBO
Shanga,Birnin Kebbi,2021,Shanga,0.973684211,0.814814815,0.8,0.8,0.602629245,0.749518527,0.791413555,1,august,588,Kebbi,PBO
Shanga,Birnin Kebbi,2024,Shanga,0.973684211,0.814814815,0.8,0.8,0.602629245,0.749518527,0.791413555,2,august,1683,Kebbi,PBO
Shanga,Birnin Kebbi,2027,Shanga,0.973684211,0.814814815,0.8,0.8,0.602629245,0.749518527,0.791413555,3,august,2778,Kebbi,PBO
Shanga,Birnin Kebbi,2030,Shanga,0.973684211,0.814814815,0.8,0.8,0.602629245,0.749518527,0.791413555,4,august,3873,Kebbi,PBO
Shani,Alkaleri,2020,Shani,0.8,0.8,0.8,0.8,0.675999756,0.750678509,0.856676439,1,july,186,Borno,PBO
Shani,Alkaleri,2023,Shani,0.8,0.8,0.8,0.8,0.675999756,0.750678509,0.856676439,2,july,1281,Borno,PBO
Shani,Alkaleri,2026,Shani,0.8,0.8,0.8,0.8,0.675999756,0.750678509,0.856676439,3,july,2376,Borno,PBO
Shani,Alkaleri,2029,Shani,0.8,0.8,0.8,0.8,0.675999756,0.750678509,0.856676439,4,july,3471,Borno,PBO
Shanono,Gwarzo,2022,Shanono,0.8,0.8,0.8,0.8,0.799731381,0.75178541,0.922952286,1,august,953,Kano,PBO
Shanono,Gwarzo,2025,Shanono,0.8,0.8,0.8,0.8,0.799731381,0.75178541,0.922952286,2,august,2048,Kano,PBO
Shanono,Gwarzo,2028,Shanono,0.8,0.8,0.8,0.8,0.799731381,0.75178541,0.922952286,3,august,3143,Kano,PBO
Shelleng,Darazo,2020,Shelleng,0.8,0.8,0.8,0.8,0.58914423,0.749238946,0.776450833,1,july,186,Adamawa,PBO
Shelleng,Darazo,2023,Shelleng,0.8,0.8,0.8,0.8,0.58914423,0.749238946,0.776450833,2,july,1281,Adamawa,PBO
Shelleng,Darazo,2026,Shelleng,0.8,0.8,0.8,0.8,0.58914423,0.749238946,0.776450833,3,july,2376,Adamawa,PBO
Shelleng,Darazo,2029,Shelleng,0.8,0.8,0.8,0.8,0.58914423,0.749238946,0.776450833,4,july,3471,Adamawa,PBO
Shendam,Keana,2020,Shendam,0.8,0.8,0.8,0.8,0.510631455,0.746969104,0.665583743,1,august,223,Plateau,PBO
Shendam,Keana,2023,Shendam,0.8,0.8,0.8,0.8,0.510631455,0.746969104,0.665583743,2,august,1318,Plateau,PBO
Shendam,Keana,2026,Shendam,0.8,0.8,0.8,0.8,0.510631455,0.746969104,0.665583743,3,august,2413,Plateau,PBO
Shendam,Keana,2029,Shendam,0.8,0.8,0.8,0.8,0.510631455,0.746969104,0.665583743,4,august,3508,Plateau,PBO
Shinkafi,Rimi,2020,Shinkafi,0.8,0.8,0.8,0.8,0.80839035,0.751838497,0.92617789,1,march,70,Zamfara,PBO
Shinkafi,Rimi,2023,Shinkafi,0.8,0.8,0.8,0.8,0.80839035,0.751838497,0.92617789,2,march,1165,Zamfara,PBO
Shinkafi,Rimi,2026,Shinkafi,0.8,0.8,0.8,0.8,0.80839035,0.751838497,0.92617789,3,march,2260,Zamfara,PBO
Shinkafi,Rimi,2029,Shinkafi,0.8,0.8,0.8,0.8,0.80839035,0.751838497,0.92617789,4,march,3355,Zamfara,PBO
Shira,Takali,2021,Shira,0.8,0.8,0.8,0.8,0.742991291,0.751370603,0.897809882,1,september,615,Bauchi,PBO
Shira,Takali,2024,Shira,0.8,0.8,0.8,0.8,0.742991291,0.751370603,0.897809882,2,september,1710,Bauchi,PBO
Shira,Takali,2027,Shira,0.8,0.8,0.8,0.8,0.742991291,0.751370603,0.897809882,3,september,2805,Bauchi,PBO
Shira,Takali,2030,Shira,0.8,0.8,0.8,0.8,0.742991291,0.751370603,0.897809882,4,september,3900,Bauchi,PBO
Shiroro,Oke-Ero,2022,Shiroro,0.8,0.8,0.8,0.8,0.564594834,0.748659521,0.746389585,1,july,916,Niger,PBO
Shiroro,Oke-Ero,2025,Shiroro,0.8,0.8,0.8,0.8,0.564594834,0.748659521,0.746389585,2,july,2011,Niger,PBO
Shiroro,Oke-Ero,2028,Shiroro,0.8,0.8,0.8,0.8,0.564594834,0.748659521,0.746389585,3,july,3106,Niger,PBO
Shomgom,Alkaleri,2021,Shomgom,0.8,0.8,0.8,0.835300207,0.393550536,0.739563122,0.65,1,july,551,Gombe,PBO
Shomgom,Alkaleri,2024,Shomgom,0.8,0.8,0.8,0.835300207,0.393550536,0.739563122,0.65,2,july,1646,Gombe,PBO
Shomgom,Alkaleri,2027,Shomgom,0.8,0.8,0.8,0.835300207,0.393550536,0.739563122,0.65,3,july,2741,Gombe,PBO
Shomgom,Alkaleri,2030,Shomgom,0.8,0.8,0.8,0.835300207,0.393550536,0.739563122,0.65,4,july,3836,Gombe,PBO
Shomolu,Isoko South,2020,Shomolu,0.8,0.8,0.8,0.8,0.475867815,0.7454561,0.609110803,1,june,162,Lagos,Urban areas
Shomolu,Isoko South,2023,Shomolu,0.8,0.8,0.8,0.8,0.475867815,0.7454561,0.609110803,2,june,1257,Lagos,Urban areas
Shomolu,Isoko South,2026,Shomolu,0.8,0.8,0.8,0.8,0.475867815,0.7454561,0.609110803,3,june,2352,Lagos,Urban areas
Shomolu,Isoko South,2029,Shomolu,0.8,0.8,0.8,0.8,0.475867815,0.7454561,0.609110803,4,june,3447,Lagos,Urban areas
Silame,Gawabawa,2020,Silame,0.8,0.8,0.8,0.948717949,0.766165395,0.751555363,0.908984572,1,august,223,Sokoto,PBO
Silame,Gawabawa,2023,Silame,0.8,0.8,0.8,0.948717949,0.766165395,0.751555363,0.908984572,2,august,1318,Sokoto,PBO
Silame,Gawabawa,2026,Silame,0.8,0.8,0.8,0.948717949,0.766165395,0.751555363,0.908984572,3,august,2413,Sokoto,PBO
Silame,Gawabawa,2029,Silame,0.8,0.8,0.8,0.948717949,0.766165395,0.751555363,0.908984572,4,august,3508,Sokoto,PBO
Soba,Soba,2022,Soba,0.843427297,0.8,0.8,0.8,0.582055388,0.749081498,0.76815646,1,july,916,Kaduna,PBO
Soba,Soba,2025,Soba,0.843427297,0.8,0.8,0.8,0.582055388,0.749081498,0.76815646,2,july,2011,Kaduna,PBO
Soba,Soba,2028,Soba,0.843427297,0.8,0.8,0.8,0.582055388,0.749081498,0.76815646,3,july,3106,Kaduna,PBO
Sokoto North,Gawabawa,2020,Sokoto North,0.8,0.8,0.8,0.8,0.778619091,0.751645507,0.91445347,1,august,223,Sokoto,PBO
Sokoto North,Gawabawa,2023,Sokoto North,0.8,0.8,0.8,0.8,0.778619091,0.751645507,0.91445347,2,august,1318,Sokoto,PBO
Sokoto North,Gawabawa,2026,Sokoto North,0.8,0.8,0.8,0.8,0.778619091,0.751645507,0.91445347,3,august,2413,Sokoto,PBO
Sokoto North,Gawabawa,2029,Sokoto North,0.8,0.8,0.8,0.8,0.778619091,0.751645507,0.91445347,4,august,3508,Sokoto,PBO
Sokoto South,Birnin Kebbi,2020,Sokoto South,0.8,0.8,0.8,0.8,0.80984662,0.751847196,0.926706343,1,august,223,Sokoto,PBO
Sokoto South,Birnin Kebbi,2023,Sokoto South,0.8,0.8,0.8,0.8,0.80984662,0.751847196,0.926706343,2,august,1318,Sokoto,PBO
Sokoto South,Birnin Kebbi,2026,Sokoto South,0.8,0.8,0.8,0.8,0.80984662,0.751847196,0.926706343,3,august,2413,Sokoto,PBO
Sokoto South,Birnin Kebbi,2029,Sokoto South,0.8,0.8,0.8,0.8,0.80984662,0.751847196,0.926706343,4,august,3508,Sokoto,PBO
Song,Darazo,2020,Song,0.8,0.8,0.8,0.8,0.551949619,0.748320258,0.729369132,1,july,186,Adamawa,PBO
Song,Darazo,2023,Song,0.8,0.8,0.8,0.8,0.551949619,0.748320258,0.729369132,2,july,1281,Adamawa,PBO
Song,Darazo,2026,Song,0.8,0.8,0.8,0.8,0.551949619,0.748320258,0.729369132,3,july,2376,Adamawa,PBO
Song,Darazo,2029,Song,0.8,0.8,0.8,0.8,0.551949619,0.748320258,0.729369132,4,july,3471,Adamawa,PBO
Southern Ijaw,Ahoada West,2020,Southern Ijaw,0.8,0.8,0.8,0.8,0.300385456,0.724294496,0.65,1,may,131,Bayelsa,PBO
Southern Ijaw,Ahoada West,2023,Southern Ijaw,0.8,0.8,0.8,0.8,0.300385456,0.724294496,0.65,2,may,1226,Bayelsa,PBO
Southern Ijaw,Ahoada West,2026,Southern Ijaw,0.8,0.8,0.8,0.8,0.300385456,0.724294496,0.65,3,may,2321,Bayelsa,PBO
Southern Ijaw,Ahoada West,2029,Southern Ijaw,0.8,0.8,0.8,0.8,0.300385456,0.724294496,0.65,4,may,3416,Bayelsa,PBO
Sule-Tankarkar,Babura,2021,Sule-Tankarkar,0.921568627,0.833333333,0.862068966,0.941176471,0.751666281,0.751442515,0.902152619,1,may,496,Jigawa,PBO
Sule-Tankarkar,Babura,2024,Sule-Tankarkar,0.921568627,0.833333333,0.862068966,0.941176471,0.751666281,0.751442515,0.902152619,2,may,1591,Jigawa,PBO
Sule-Tankarkar,Babura,2027,Sule-Tankarkar,0.921568627,0.833333333,0.862068966,0.941176471,0.751666281,0.751442515,0.902152619,3,may,2686,Jigawa,PBO
Sule-Tankarkar,Babura,2030,Sule-Tankarkar,0.921568627,0.833333333,0.862068966,0.941176471,0.751666281,0.751442515,0.902152619,4,may,3781,Jigawa,PBO
Suleja,Giwa,2022,Suleja,0.8,0.8,0.8,0.8,0.574948442,0.748915838,0.75953125,1,august,953,Niger,PBO
Suleja,Giwa,2025,Suleja,0.8,0.8,0.8,0.8,0.574948442,0.748915838,0.75953125,2,august,2048,Niger,PBO
Suleja,Giwa,2028,Suleja,0.8,0.8,0.8,0.8,0.574948442,0.748915838,0.75953125,3,august,3143,Niger,PBO
Sumaila,Takali,2022,Sumaila,0.837837838,0.8,0.8,0.8,0.700387319,0.750961939,0.873355122,1,september,980,Kano,PBO
Sumaila,Takali,2025,Sumaila,0.837837838,0.8,0.8,0.8,0.700387319,0.750961939,0.873355122,2,september,2075,Kano,PBO
Sumaila,Takali,2028,Sumaila,0.837837838,0.8,0.8,0.8,0.700387319,0.750961939,0.873355122,3,september,3170,Kano,PBO
Suru,Birnin Kebbi,2021,Suru,0.93877551,0.806451613,0.8,0.819444444,0.607478923,0.749613109,0.796543618,1,august,588,Kebbi,PBO
Suru,Birnin Kebbi,2024,Suru,0.93877551,0.806451613,0.8,0.819444444,0.607478923,0.749613109,0.796543618,2,august,1683,Kebbi,PBO
Suru,Birnin Kebbi,2027,Suru,0.93877551,0.806451613,0.8,0.819444444,0.607478923,0.749613109,0.796543618,3,august,2778,Kebbi,PBO
Suru,Birnin Kebbi,2030,Suru,0.93877551,0.806451613,0.8,0.819444444,0.607478923,0.749613109,0.796543618,4,august,3873,Kebbi,PBO
Surulere1,Oke-Ero,2020,Surulere1,0.8,0.8,0.8,0.8,0.464358896,0.744856578,0.594379387,1,july,186,Lagos,Urban areas
Surulere1,Oke-Ero,2023,Surulere1,0.8,0.8,0.8,0.8,0.464358896,0.744856578,0.594379387,2,july,1281,Lagos,Urban areas
Surulere1,Oke-Ero,2026,Surulere1,0.8,0.8,0.8,0.8,0.464358896,0.744856578,0.594379387,3,july,2376,Lagos,Urban areas
