,LGA,Rep_DS,State,simday,duration,year,U5_coverage,adult_coverage
2308,Yankwashi,Babura,,1825,1095,2015,0.138863542,0.138863542
2309,Yauri,Birnin Kebbi,,1825,1095,2015,0.063720287,0.063720287
2310,Yenegoa,Isoko South,,1825,1095,2015,0.07036984,0.07036984
2311,Yola North,Alkaleri,,1825,1095,2015,0.387419686,0.387419686
2312,Yola South,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
2313,Yorro,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
2314,Yunusari,Babura,,1825,1095,2015,0.138863542,0.138863542
2315,Yusufari,Taura,,1825,1095,2015,0.13431021,0.13431021
2316,Zaki,Taura,,1825,1095,2015,0.13431021,0.13431021
2317,Zango,Babura,,1825,1095,2015,0.138863542,0.138863542
2318,Zango-Kataf,Soba,,1825,1095,2015,0.068409273,0.068409273
2319,Zaria,Soba,,1825,1095,2015,0.068409273,0.068409273
2320,Zing,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
2321,Zurmi,Rimi,,1825,1095,2015,0.1,0.1
2322,Zuru,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
2323,Aba North,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2324,Aba South,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2325,Abadam,Babura,,2920,-1,2018,0.349277359,0.349277359
2326,Abaji,Keana,,2920,-1,2018,0.246130843,0.246130843
2327,Abak,Nsit Ubium,,2920,-1,2018,0.297727761,0.297727761
2328,Abakaliki,Owan East,,2920,-1,2018,0.352748878,0.352748878
2329,Abeokuta North,Owan East,,2920,-1,2018,0.516473785,0.516473785
2330,Abeokuta South,Uzo-Uwani,,2920,-1,2018,0.793442604,0.793442604
2331,Abi,Obubra,,2920,-1,2018,0.145161293,0.145161293
2332,Aboh-Mbaise,Ngor-Okpala,,2920,-1,2018,0.375,0.375
2333,Abua/Odual,Ahoada West,,2920,-1,2018,0.104505917,0.104505917
2334,Abuja Municipal,Keana,,2920,-1,2018,0.048123756,0.048123756
2335,Adavi,Owan East,,2920,-1,2018,0.278942779,0.278942779
2336,Ado,Akinyele,,2920,-1,2018,0.171296311,0.171296311
2337,Ado Ekiti,Owan East,,2920,-1,2018,0.278942779,0.278942779
2338,Ado-Odo/Ota,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2339,Afijio,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2340,Afikpo North,Oru West,,2920,-1,2018,0.863945585,0.863945585
2341,Afikpo South,Ngor-Okpala,,2920,-1,2018,0.470951796,0.470951796
2342,Agaie,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2343,Agatu,Keana,,2920,-1,2018,0.177187213,0.177187213
2344,Agege,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2345,Aguata,Oru West,,2920,-1,2018,0.435107986,0.435107986
2346,Agwara,Birnin Kebbi,,2920,-1,2018,0.42225568,0.42225568
2347,Ahiazu-Mbaise,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2348,Ahoada East,Ahoada West,,2920,-1,2018,0.300663225,0.300663225
2349,Ahoada West,Ahoada West,,2920,-1,2018,0.333333333,0.333333333
2350,Aiyedade,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2351,Aiyedire,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2352,Ajaokuta,Owan East,,2920,-1,2018,0.278942779,0.278942779
2353,Ajeromi-Ifelodun,Uzo-Uwani,,2920,-1,2018,0.697452222,0.697452222
2354,Ajingi,Taura,,2920,-1,2018,0.174928041,0.174928041
2355,Akamkpa,Ngor-Okpala,,2920,-1,2018,0.191387598,0.191387598
2356,Akinyele,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2357,Akko,Alkaleri,,2920,-1,2018,0.145904448,0.145904448
2358,Akoko North East,Oke-Ero,,2920,-1,2018,0.296533971,0.296533971
2359,Akoko North West,Oke-Ero,,2920,-1,2018,0.516847318,0.516847318
2360,Akoko South East,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2361,Akoko South West,Oke-Ero,,2920,-1,2018,0.333333333,0.333333333
2362,Akoko-Edo,Owan East,,2920,-1,2018,0.433768496,0.433768496
2363,Akpabuyo,Nsit Ubium,,2920,-1,2018,0.297727761,0.297727761
2364,Akuku Toru,Ahoada West,,2920,-1,2018,0.4,0.4
2365,Akure North,Owan East,,2920,-1,2018,0.278942779,0.278942779
2366,Akure South,Owan East,,2920,-1,2018,0.5,0.5
2367,Akwanga,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2368,Albasu,Takali,,2920,-1,2018,0.666666667,0.666666667
2369,Aleiro,Birnin Kebbi,,2920,-1,2018,0.42225568,0.42225568
2370,Alimosho,Uzo-Uwani,,2920,-1,2018,0.274949084,0.274949084
2371,Alkaleri,Alkaleri,,2920,-1,2018,0.222117546,0.222117546
2372,Amuwo-Odofin,Isoko South,,2920,-1,2018,0.12159624,0.12159624
2373,Anambra East,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2374,Anambra West,Uzo-Uwani,,2920,-1,2018,0.666970256,0.666970256
2375,Anaocha,Oru West,,2920,-1,2018,0.550802168,0.550802168
2376,Andoni,Nsit Ubium,,2920,-1,2018,0.166593506,0.166593506
2377,Aninri,Oru West,,2920,-1,2018,0.517961682,0.517961682
2378,Aniocha North,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2379,Aniocha South,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2380,Anka,Darazo,,2920,-1,2018,0.081656815,0.081656815
2381,Ankpa,Owan East,,2920,-1,2018,0.278942779,0.278942779
2382,Apa,Keana,,2920,-1,2018,0.177187213,0.177187213
2383,Apapa,Isoko South,,2920,-1,2018,0.12159624,0.12159624
2384,Ardo-Kola,Keana,,2920,-1,2018,0.25,0.25
2385,Arewa-Dandi,Birnin Kebbi,,2920,-1,2018,0.666666667,0.666666667
2386,Argungu,Birnin Kebbi,,2920,-1,2018,0.591750026,0.591750026
2387,Arochukwu,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2388,Asa,Oke-Ero,,2920,-1,2018,0.333333333,0.333333333
2389,Asari-Toru,Ahoada West,,2920,-1,2018,0.442896713,0.442896713
2390,Askira-Uba,Darazo,,2920,-1,2018,0.114371076,0.114371076
2391,Atakumosa East,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2392,Atakumosa West,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2393,Atiba,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2394,Atigbo,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2395,Augie,Birnin Kebbi,,2920,-1,2018,0.538461538,0.538461538
2396,Auyo,Taura,,2920,-1,2018,0.75,0.75
2397,Awe,Keana,,2920,-1,2018,0.177187213,0.177187213
2398,Awgu,Oru West,,2920,-1,2018,0.411077428,0.411077428
2399,Awka North,Uzo-Uwani,,2920,-1,2018,0.666666667,0.666666667
2400,Awka South,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2401,Ayamelum,Uzo-Uwani,,2920,-1,2018,0.76666668,0.76666668
2402,Babura,Babura,,2920,-1,2018,0.495944351,0.495944351
2403,Badagry,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2404,Bade,Taura,,2920,-1,2018,0.047619048,0.047619048
2405,Bagudo,Birnin Kebbi,,2920,-1,2018,0.345276873,0.345276873
2406,Bagwai,Babura,,2920,-1,2018,0.2,0.2
2407,Bakassi,Obubra,,2920,-1,2018,0.41009749,0.41009749
2408,Bakori,Gwarzo,,2920,-1,2018,0.172172547,0.172172547
2409,Bakura,Darazo,,2920,-1,2018,0.114371076,0.114371076
2410,Balanga,Alkaleri,,2920,-1,2018,0.214165347,0.214165347
2411,Bali,Keana,,2920,-1,2018,0.32893977,0.32893977
2412,Bama,Darazo,,2920,-1,2018,0.114371076,0.114371076
2413,Barikin Ladi,Soba,,2920,-1,2018,0.02049469,0.02049469
2414,Baruten,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2415,Bassa1,Keana,,2920,-1,2018,0.2,0.2
2416,Bassa2,Soba,,2920,-1,2018,0.02049469,0.02049469
2417,Batagarawa,Rimi,,2920,-1,2018,0.373076926,0.373076926
2418,Batsari,Rimi,,2920,-1,2018,0.333333333,0.333333333
2419,Bauchi,Alkaleri,,2920,-1,2018,0.027077492,0.027077492
2420,Baure,Babura,,2920,-1,2018,0.357142857,0.357142857
2421,Bayo,Alkaleri,,2920,-1,2018,0.5,0.5
2422,Bebeji,Gwarzo,,2920,-1,2018,0.172172547,0.172172547
2423,Bekwara,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2424,Bende,Ngor-Okpala,,2920,-1,2018,0.175925804,0.175925804
2425,Biase,Ngor-Okpala,,2920,-1,2018,0.588028311,0.588028311
2426,Bichi,Gwarzo,,2920,-1,2018,0.172172547,0.172172547
2427,Bida,Oke-Ero,,2920,-1,2018,0.5,0.5
2428,Billiri,Alkaleri,,2920,-1,2018,0.333333333,0.333333333
2429,Bindawa,Rimi,,2920,-1,2018,0.1,0.1
2430,Binji,Gawabawa,,2920,-1,2018,0.25,0.25
2431,Biriniwa,Taura,,2920,-1,2018,0.166666667,0.166666667
2432,Birni Kudu,Takali,,2920,-1,2018,0.223983083,0.223983083
2433,Birnin Kebbi,Birnin Kebbi,,2920,-1,2018,0.572939706,0.572939706
2434,Birnin Magaji,Rimi,,2920,-1,2018,0.209995572,0.209995572
2435,Birnin-Gwari,Giwa,,2920,-1,2018,0.130508332,0.130508332
2436,Biu,Darazo,,2920,-1,2018,0.5,0.5
2437,Bodinga,Gawabawa,,2920,-1,2018,0.106631444,0.106631444
2438,Bogoro,Alkaleri,,2920,-1,2018,0.234127553,0.234127553
2439,Boki,Obubra,,2920,-1,2018,0.25,0.25
2440,Bokkos,Giwa,,2920,-1,2018,0.130508332,0.130508332
2441,Boluwaduro,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2442,Bomadi,Isoko South,,2920,-1,2018,0.12159624,0.12159624
2443,Bonny,Nsit Ubium,,2920,-1,2018,0.596547236,0.596547236
2444,Borgu,Oke-Ero,,2920,-1,2018,0.285714286,0.285714286
2445,Boripe,Akinyele,,2920,-1,2018,0.333333333,0.333333333
2446,Bosso,Keana,,2920,-1,2018,0.216058677,0.216058677
2447,Brass,Ahoada West,,2920,-1,2018,0.514466613,0.514466613
2448,Buji,Takali,,2920,-1,2018,0.178754999,0.178754999
2449,Bukkuyum,Alkaleri,,2920,-1,2018,0.234127553,0.234127553
2450,Bungudu,Takali,,2920,-1,2018,0.297222393,0.297222393
2451,Bunkure,Gwarzo,,2920,-1,2018,0.172172547,0.172172547
2452,Bunza,Birnin Kebbi,,2920,-1,2018,0.42225568,0.42225568
2453,Bursari,Taura,,2920,-1,2018,0.125,0.125
2454,Buruku,Keana,,2920,-1,2018,0.200000038,0.200000038
2455,Burutu,Isoko South,,2920,-1,2018,0.12159624,0.12159624
2456,Bwari,Giwa,,2920,-1,2018,0.154268943,0.154268943
2457,Calabar South,Nsit Ubium,,2920,-1,2018,0.297727761,0.297727761
2458,Calabar-Municipal,Nsit Ubium,,2920,-1,2018,0.299739676,0.299739676
2459,Chanchaga,Keana,,2920,-1,2018,0.388965514,0.388965514
2460,Charanchi,Rimi,,2920,-1,2018,0.105263158,0.105263158
2461,Chibok,Darazo,,2920,-1,2018,0.114371076,0.114371076
2462,Chikun,Soba,,2920,-1,2018,0.02049469,0.02049469
2463,Dala,Alkaleri,,2920,-1,2018,0.850046207,0.850046207
2464,Damaturu,Darazo,,2920,-1,2018,0.114371076,0.114371076
2465,Damban,Darazo,,2920,-1,2018,0.333333333,0.333333333
2466,Dambatta,Babura,,2920,-1,2018,0.333333333,0.333333333
2467,Damboa,Darazo,,2920,-1,2018,0.114371076,0.114371076
2468,Dan Musa,Rimi,,2920,-1,2018,0.209995572,0.209995572
2469,Dandi,Birnin Kebbi,,2920,-1,2018,0.34910543,0.34910543
2470,Dandume,Giwa,,2920,-1,2018,0.130508332,0.130508332
2471,Dange-Shnsi,Gawabawa,,2920,-1,2018,0.125,0.125
2472,Danja,Giwa,,2920,-1,2018,0.130508332,0.130508332
2473,Darazo,Darazo,,2920,-1,2018,0.161152612,0.161152612
2474,Dass,Alkaleri,,2920,-1,2018,0.234127553,0.234127553
2475,Daura,Babura,,2920,-1,2018,0.202230441,0.202230441
2476,Dawakin Kudu,Gwarzo,,2920,-1,2018,0.272727273,0.272727273
2477,Dawakin Tofa,Taura,,2920,-1,2018,0.181818182,0.181818182
2478,Degema,Ahoada West,,2920,-1,2018,0.25,0.25
2479,Dekina,Owan East,,2920,-1,2018,0.190297763,0.190297763
2480,Demsa,Alkaleri,,2920,-1,2018,0.701986849,0.701986849
2481,Dikwa,Darazo,,2920,-1,2018,0.114371076,0.114371076
2482,Doguwa,Giwa,,2920,-1,2018,0.130434783,0.130434783
2483,Doma,Keana,,2920,-1,2018,0.177187213,0.177187213
2484,Donga,Keana,,2920,-1,2018,0.284919607,0.284919607
2485,Dukku,Darazo,,2920,-1,2018,0.114371076,0.114371076
2486,Dunukofia,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2487,Dutse,Takali,,2920,-1,2018,0.148488039,0.148488039
2488,Dutsi,Rimi,,2920,-1,2018,0.230769231,0.230769231
2489,Dutsin-Ma,Rimi,,2920,-1,2018,0.209995572,0.209995572
2490,Eastern Obolo,Nsit Ubium,,2920,-1,2018,0.6,0.6
2491,Ebonyi,Owan East,,2920,-1,2018,0.278942779,0.278942779
2492,Edati,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2493,Ede North,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2494,Ede South,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2495,Edu,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2496,Efon-Alayee,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2497,Egbado North,Owan East,,2920,-1,2018,0.278942779,0.278942779
2498,Egbado South,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2499,Egbeda,Akinyele,,2920,-1,2018,0.107316809,0.107316809
2500,Egbedore,Akinyele,,2920,-1,2018,0.54187193,0.54187193
2501,Egor,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2502,Ehime-Mbano,Ngor-Okpala,,2920,-1,2018,0.591374486,0.591374486
2503,Ejigbo,Akinyele,,2920,-1,2018,0.215907256,0.215907256
2504,Ekeremor,Ahoada West,,2920,-1,2018,0.205928424,0.205928424
2505,Eket,Nsit Ubium,,2920,-1,2018,0.297727761,0.297727761
2506,Ekiti,Oke-Ero,,2920,-1,2018,0.744393955,0.744393955
2507,Ekiti East,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2508,Ekiti South West,Oke-Ero,,2920,-1,2018,0.462500057,0.462500057
2509,Ekiti West,Oke-Ero,,2920,-1,2018,0.162213602,0.162213602
2510,Ekwusigo,Oru West,,2920,-1,2018,0.75,0.75
2511,Eleme,Ahoada West,,2920,-1,2018,0.151693513,0.151693513
2512,Emohua,Ahoada West,,2920,-1,2018,0.166666667,0.166666667
2513,Emure,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2514,Enugu East,Uzo-Uwani,,2920,-1,2018,0.767123269,0.767123269
2515,Enugu North,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2516,Enugu South,Uzo-Uwani,,2920,-1,2018,0.514893508,0.514893508
2517,Epe,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2518,Esan Central,Owan East,,2920,-1,2018,0.278942779,0.278942779
2519,Esan North East,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2520,Esan South East,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2521,Esan West,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2522,Ese-Odo,Owan East,,2920,-1,2018,0.278942779,0.278942779
2523,Esit Eket,Nsit Ubium,,2920,-1,2018,0.071428571,0.071428571
2524,Essien Udim,Ngor-Okpala,,2920,-1,2018,0.219281699,0.219281699
2525,Etche,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2526,Ethiope East,Isoko South,,2920,-1,2018,0.12159624,0.12159624
2527,Ethiope West,Isoko South,,2920,-1,2018,0.12159624,0.12159624
2528,Eti-Osa,Isoko South,,2920,-1,2018,0.12159624,0.12159624
2529,Etim Ekpo,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2530,Etinan,Nsit Ubium,,2920,-1,2018,0.297727761,0.297727761
2531,Etsako Central,Owan East,,2920,-1,2018,0.278942779,0.278942779
2532,Etsako East,Owan East,,2920,-1,2018,0.077954241,0.077954241
2533,Etsako West,Owan East,,2920,-1,2018,0.080351586,0.080351586
2534,Etung,Obubra,,2920,-1,2018,0.2,0.2
2535,Ewekoro,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2536,Ezeagu,Uzo-Uwani,,2920,-1,2018,0.434581511,0.434581511
2537,Ezinihitte,Ngor-Okpala,,2920,-1,2018,0.388958352,0.388958352
2538,Ezza North,Owan East,,2920,-1,2018,0.19047619,0.19047619
2539,Ezza South,Obubra,,2920,-1,2018,0.478845956,0.478845956
2540,Fagge,Alkaleri,,2920,-1,2018,0.234127553,0.234127553
2541,Fakai,Birnin Kebbi,,2920,-1,2018,0.666666667,0.666666667
2542,Faskari,Giwa,,2920,-1,2018,0.130508332,0.130508332
2543,Fika,Darazo,,2920,-1,2018,0.095238095,0.095238095
2544,Fufore,Alkaleri,,2920,-1,2018,0.139280114,0.139280114
2545,Funakaye,Alkaleri,,2920,-1,2018,0.045454545,0.045454545
2546,Fune,Darazo,,2920,-1,2018,0.03153893,0.03153893
2547,Funtua,Gwarzo,,2920,-1,2018,0.172172547,0.172172547
2548,Gabasawa,Taura,,2920,-1,2018,0.174928041,0.174928041
2549,Gada,Gawabawa,,2920,-1,2018,0.106631444,0.106631444
2550,Gagarawa,Taura,,2920,-1,2018,0.174928041,0.174928041
2551,Gamawa,Gwarzo,,2920,-1,2018,0.172172547,0.172172547
2552,Ganaye,Alkaleri,,2920,-1,2018,0.234127553,0.234127553
2553,Ganjuwa,Darazo,,2920,-1,2018,0.101826237,0.101826237
2554,Garki,Babura,,2920,-1,2018,0.666666667,0.666666667
2555,Garko,Gwarzo,,2920,-1,2018,0.172172547,0.172172547
2556,Garum Mallam,Gwarzo,,2920,-1,2018,0.153846154,0.153846154
2557,Gashaka,Oru West,,2920,-1,2018,0.411077428,0.411077428
2558,Gassol,Keana,,2920,-1,2018,0.086136445,0.086136445
2559,Gawabawa,Gawabawa,,2920,-1,2018,0.106631444,0.106631444
2560,Gaya,Gwarzo,,2920,-1,2018,0.166666667,0.166666667
2561,Gbako,Oke-Ero,,2920,-1,2018,0.461538462,0.461538462
2562,Gboko,Keana,,2920,-1,2018,0.140281332,0.140281332
2563,Gboyin,Obubra,,2920,-1,2018,0.438502596,0.438502596
2564,Geidam,Babura,,2920,-1,2018,0.349277359,0.349277359
2565,Gezawa,Gwarzo,,2920,-1,2018,0.25,0.25
2566,Giade,Darazo,,2920,-1,2018,0.142857143,0.142857143
2567,Gireri,Darazo,,2920,-1,2018,0.080992121,0.080992121
2568,Giwa,Giwa,,2920,-1,2018,0.130508332,0.130508332
2569,Gokana,Nsit Ubium,,2920,-1,2018,0.182111551,0.182111551
2570,Gombe,Alkaleri,,2920,-1,2018,0.116169555,0.116169555
2571,Gombi,Alkaleri,,2920,-1,2018,0.208835269,0.208835269
2572,Goronyo,Gawabawa,,2920,-1,2018,0.106631444,0.106631444
2573,Gubio,Gawabawa,,2920,-1,2018,0.106631444,0.106631444
2574,Gudu,Gawabawa,,2920,-1,2018,0.106631444,0.106631444
2575,Gujba,Darazo,,2920,-1,2018,0.114371076,0.114371076
2576,Gulani,Alkaleri,,2920,-1,2018,0.234127553,0.234127553
2577,Guma,Keana,,2920,-1,2018,0.315463952,0.315463952
2578,Gumel,Babura,,2920,-1,2018,0.25,0.25
2579,Gummi,Birnin Kebbi,,2920,-1,2018,0.42225568,0.42225568
2580,Gurara,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2581,Guri,Taura,,2920,-1,2018,0.174928041,0.174928041
2582,Gusau,Darazo,,2920,-1,2018,0.114371076,0.114371076
2583,Guyuk,Alkaleri,,2920,-1,2018,0.480706358,0.480706358
2584,Guzamala,Babura,,2920,-1,2018,0.349277359,0.349277359
2585,Gwagwalada,Keana,,2920,-1,2018,0.067621303,0.067621303
2586,Gwale,Alkaleri,,2920,-1,2018,0.45946767,0.45946767
2587,Gwandu,Birnin Kebbi,,2920,-1,2018,0.529411765,0.529411765
2588,Gwaram,Takali,,2920,-1,2018,0.223498732,0.223498732
2589,Gwarzo,Gwarzo,,2920,-1,2018,0.4,0.4
2590,Gwer East,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2591,Gwer West,Keana,,2920,-1,2018,0.333333333,0.333333333
2592,Gwiwa,Babura,,2920,-1,2018,0.333333333,0.333333333
2593,Gwoza,Darazo,,2920,-1,2018,0.114371076,0.114371076
2594,Hadejia,Taura,,2920,-1,2018,0.174928041,0.174928041
2595,Hawul,Darazo,,2920,-1,2018,0.221538462,0.221538462
2596,Hong,Darazo,,2920,-1,2018,0.114371076,0.114371076
2597,Ibadan North,Owan East,,2920,-1,2018,0.249042174,0.249042174
2598,Ibadan North East,Owan East,,2920,-1,2018,0.278942779,0.278942779
2599,Ibadan North West,Owan East,,2920,-1,2018,0.117739486,0.117739486
2600,Ibadan South East,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2601,Ibadan South West,Owan East,,2920,-1,2018,0.278942779,0.278942779
2602,Ibaji,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2603,Ibarapa Central,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2604,Ibarapa East,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2605,Ibarapa North,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2606,Ibeju/Lekki,Uzo-Uwani,,2920,-1,2018,0.5,0.5
2607,Ibeno,Nsit Ubium,,2920,-1,2018,0.297727761,0.297727761
2608,Ibesikpo Asutan,Nsit Ubium,,2920,-1,2018,0.234042549,0.234042549
2609,Ibi,Keana,,2920,-1,2018,0.177187213,0.177187213
2610,Ibiono Ibom,Ngor-Okpala,,2920,-1,2018,0.142335763,0.142335763
2611,Idah,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2612,Idanre,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2613,Ideato North,Oru West,,2920,-1,2018,0.761610688,0.761610688
2614,Ideato South,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2615,Idemili North,Uzo-Uwani,,2920,-1,2018,0.622180482,0.622180482
2616,Idemili South,Oru West,,2920,-1,2018,0.306003708,0.306003708
2617,Ido,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2618,Idosi-Osi,Oke-Ero,,2920,-1,2018,0.088017211,0.088017211
2619,Ifako-Ijaye,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2620,Ife Central,Akinyele,,2920,-1,2018,0.529411659,0.529411659
2621,Ife East,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2622,Ife North,Akinyele,,2920,-1,2018,0.5,0.5
2623,Ife South,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2624,Ifedayo,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2625,Ifedore,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2626,Ifelodun1,Oke-Ero,,2920,-1,2018,0.139769018,0.139769018
2627,Ifelodun2,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2628,Ifo,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2629,Igabi,Soba,,2920,-1,2018,0.02049469,0.02049469
2630,Igalamela-Odolu,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2631,Igbo-Etiti,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2632,Igbo-Eze North,Uzo-Uwani,,2920,-1,2018,0.085378639,0.085378639
2633,Igbo-Eze South,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2634,Igueben,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2635,Ihiala,Oru West,,2920,-1,2018,0.289999974,0.289999974
2636,Ihitte/Uboma,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2637,Ijebu East,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2638,Ijebu North,Owan East,,2920,-1,2018,0.278942779,0.278942779
2639,Ijebu North East,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2640,Ijebu ode,Owan East,,2920,-1,2018,0.278942779,0.278942779
2641,Ijero,Oke-Ero,,2920,-1,2018,0.197871528,0.197871528
2642,Ijumu,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2643,Ika,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2644,Ika North East,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2645,Ika South,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2646,Ikara,Soba,,2920,-1,2018,0.02049469,0.02049469
2647,Ikeduru,Ngor-Okpala,,2920,-1,2018,0.185892623,0.185892623
2648,Ikeja,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2649,Ikenne,Owan East,,2920,-1,2018,0.278942779,0.278942779
2650,Ikere,Owan East,,2920,-1,2018,0.278942779,0.278942779
2651,Ikole,Oke-Ero,,2920,-1,2018,0.026328373,0.026328373
2652,Ikom,Obubra,,2920,-1,2018,0.41009749,0.41009749
2653,Ikono,Ngor-Okpala,,2920,-1,2018,0.5,0.5
2654,Ikorodu,Uzo-Uwani,,2920,-1,2018,0.159507461,0.159507461
2655,Ikot Abasi,Nsit Ubium,,2920,-1,2018,0.5,0.5
2656,Ikot Ekpene,Ngor-Okpala,,2920,-1,2018,0.163310644,0.163310644
2657,Ikpoba-Okha,Uzo-Uwani,,2920,-1,2018,0.171130973,0.171130973
2658,Ikwerre,Oru West,,2920,-1,2018,0.319487623,0.319487623
2659,Ikwo,Obubra,,2920,-1,2018,0.473701419,0.473701419
2660,Ikwuano,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2661,Ila,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2662,Ilaje,Owan East,,2920,-1,2018,0.278942779,0.278942779
2663,Ile-Oluji-Okeigbo,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2664,Ilemeji,Oke-Ero,,2920,-1,2018,0.444444444,0.444444444
2665,Ilesha East,Owan East,,2920,-1,2018,0.5,0.5
2666,Ilesha West,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2667,Illela,Gawabawa,,2920,-1,2018,0.023485083,0.023485083
2668,Ilorin East,Oke-Ero,,2920,-1,2018,0.388931756,0.388931756
2669,Ilorin South,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2670,Ilorin West,Owan East,,2920,-1,2018,0.335999959,0.335999959
2671,Imeko-Afon,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2672,Ingawa,Rimi,,2920,-1,2018,0.055555556,0.055555556
2673,Ini,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2674,Ipokia,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2675,Irele,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2676,Irepo,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2677,Irepodun/Ifelodun,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
