,LGA,repDS,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use
725,Arewa-Dandi,Birnin Kebbi,0.944444444,0.826086957,0.76,0.939393939
726,Gudu,Gawabawa,0.541896854,0.352734644,0.28107122,0.599523849
727,Tangaza,Gawabawa,0.541896854,0.352734644,0.28107122,0.599523849
728,Gada,Gawabawa,0.454220264,0.16072196,0.267299852,0.564402412
729,Sabon Birni,Gawabawa,0.738132088,0.461368656,0.342557519,0.791720571
730,kaita,Rimi,0.882352941,0.518518519,0.529411765,0.655172414
731,Jibia,Rimi,0.854166667,0.826086957,0.641025641,0.796875
732,Mashi,Rimi,0.87804878,0.677419355,0.666666667,0.8
733,Mai'Adua,Rimi,0.87804878,0.918918919,0.90625,0.961538462
734,Zango,Babura,0.6875,0.515151515,0.526315789,0.639344262
735,Baure,Babura,0.372093023,0.515151515,0.566666667,0.430379747
736,Sule-Tankarkar,Babura,0.921568627,0.833333333,0.862068966,0.941176471
737,Maigatari,Babura,0.717584416,0.964814107,0.954923663,0.939594887
738,Ussa,Oru West,0.115384615,0.225946586,0.152765099,0.075757576
739,Machina,Taura,0.691060004,0.551337845,0.529656676,0.665854335
740,Yusufari,Taura,0.267857143,0.161290323,0.111111111,0.292307692
741,Shomolu,Isoko South,0.3,0.2,0.17817353,0.078125
742,Yunusari,Babura,0.717584416,0.651199027,0.639332017,0.715626442
743,Monguno,Babura,0.717584416,0.651199027,0.639332017,0.715626442
744,Mobbar,Babura,0.493776459,0.450878353,0.474307234,0.56222709
745,Ngala,Taura,0.749295991,0.646893034,0.603650819,0.767208089
746,Abadam,Babura,0.717584416,0.651199027,0.639332017,0.715626442
747,Kukawa,Babura,0.538461538,0.75,0.5,0.705882353
748,Kala/Balge,Darazo,0.452267101,0.327499677,0.260204646,0.492014848
749,Bama,Darazo,0.452267101,0.327499677,0.260204646,0.492014848
750,Gwoza,Darazo,0.452267101,0.327499677,0.260204646,0.492014848
751,Madagali,Darazo,0.452267101,0.327499677,0.260204646,0.492014848
752,Michika,Darazo,0.5,0.428571429,0.166666667,0.396551724
753,Mubi North,Darazo,0.337183006,0.375322672,0.325618543,0.360855615
754,Maiha,Alkaleri,0.382978723,0.275862069,0.378378378,0.455882353
755,Fufore,Alkaleri,0.372915678,0.40166749,0.396978755,0.381692756
756,Jada,Alkaleri,0.459651437,0.481068068,0.366520339,0.388792505
757,Ganaye,Alkaleri,0.434782609,0.19047619,0.333333333,0.416666667
758,Toungo,Keana,0.433333333,0.357142857,0.454545455,0.295081967
759,Kurmi,Oru West,0.076923077,0.086956522,0.085106383,0.077922078
760,Gashaka,Oru West,0.195652174,0.076923077,0.04,0.230769231
761,Sardauna,Oru West,0.036710873,0.025877755,0.015378114,0.056807141
762,Takum,Keana,0.351704909,0.347428556,0.220457908,0.290336882
763,Kwande,Oke-Ero,0.392421049,0.266331628,0.241225244,0.381666977
764,Obanliku,Obubra,0.882352941,0.842105263,0.75,0.703703704
765,Boki,Obubra,0.125,0.25,0.111111111,0.183673469
766,Etung,Obubra,0.25,0.1,0.388888889,0.282051282
767,Akamkpa,Ngor-Okpala,0.416996009,0.299737126,0.459918974,0.349381787
768,Bakassi,Obubra,0.647208055,0.594090851,0.548608298,0.560815073
769,Akpabuyo,Nsit Ubium,0.340380114,0.244272456,0.301952894,0.382230957
770,Eti-Osa,Isoko South,0.125,0.666666667,0.17817353,0.174180404
771,Ikorodu,Uzo-Uwani,0.151892926,0.010384456,0.016491386,0.040550217
772,Kosofe,Isoko South,0.231067122,0.178238948,0.094993847,0.112109923
773,Lagos Island,Isoko South,0.287978429,0.255845189,0.17817353,0.174180404
774,Lagos Mainland,Isoko South,0.02523659,0.255845189,0.17817353,0.087849209
