year,State,scenario,death_rate_mean_all_ages,death_rate_mean_U5,PfPR_percent_change,U5_PfPR_percent_change,incidence_percent_change,U5_incidence_percent_change,death_percent_change,U5_death_percent_change
2029,Kaduna,NGA projection scenario 2,0.125660551,0.253762581,-89.28502784,-95.76289858,-78.37116826,-90.18329003,-79.14270586,-89.28496636
2030,Kaduna,NGA projection scenario 2,0.11796178,0.315378198,-84.97872166,-94.08023674,-66.02259041,-85.79950291,-80.42055738,-86.68326914
2020,Kano,NGA projection scenario 2,0.500145596,1.791536703,-9.438644296,-36.06120605,16.91251861,-15.34850208,-20.16595239,-33.19974347
2021,Kano,NGA projection scenario 2,0.448521263,1.40789393,-14.1832628,-41.13568641,16.3067104,-15.90891023,-28.4063118,-47.50446615
2022,Kano,NGA projection scenario 2,0.32526478,1.087403647,-36.25648293,-55.75497449,-15.37673268,-34.30235321,-48.08071053,-59.45444913
2023,Kano,NGA projection scenario 2,0.140405702,0.333200657,-81.82090041,-91.31793266,-73.72573224,-85.87758242,-77.58821505,-87.57609078
2024,Kano,NGA projection scenario 2,0.218282427,0.464087766,-65.75184589,-84.36064914,-43.92792517,-70.22787025,-65.15740646,-82.6957596
2025,Kano,NGA projection scenario 2,0.260796742,0.753820559,-59.80782365,-78.37287117,-33.97129152,-56.63717676,-58.37120295,-71.89261787
2026,Kano,NGA projection scenario 2,0.123765027,0.284123353,-88.49443434,-95.48793678,-79.748062,-90.47397006,-80.24442646,-89.40601506
2027,Kano,NGA projection scenario 2,0.136052408,0.294993464,-80.72474778,-92.90718642,-59.95107916,-83.50232878,-78.28309496,-89.00070592
2028,Kano,NGA projection scenario 2,0.226142469,0.508744223,-72.29894451,-88.46450588,-42.41412781,-70.56335643,-63.90277392,-81.03067353
2029,Kano,NGA projection scenario 2,0.120410258,0.241956954,-89.67934095,-96.50482359,-76.8582387,-91.77830481,-80.77992026,-90.9782554
2030,Kano,NGA projection scenario 2,0.204603781,0.325175908,-75.90732959,-91.52898676,-39.05126298,-79.00369231,-67.3408141,-87.87530613
2020,Katsina,NGA projection scenario 2,0.975785357,4.6170794,-13.87640555,-33.81665702,2.68569307,-17.00394883,-19.76177835,-23.18557962
2021,Katsina,NGA projection scenario 2,0.783530921,3.586674694,-32.09044004,-48.43133535,-18.13638532,-32.2096974,-35.57074076,-40.32843842
2022,Katsina,NGA projection scenario 2,0.49333518,2.002361337,-41.67516221,-60.68694383,-22.7699213,-37.250462,-59.43335561,-66.68668391
2023,Katsina,NGA projection scenario 2,0.631719138,2.742938369,-31.82621063,-52.02601665,-3.270998812,-21.00995073,-48.05412903,-54.36569253
2024,Katsina,NGA projection scenario 2,0.535276478,2.225981566,-42.06314788,-60.22878883,-15.79912449,-31.0850689,-55.98454884,-62.96631075
2025,Katsina,NGA projection scenario 2,0.350980929,1.317261785,-50.39507543,-71.79052094,-21.61128559,-41.25231977,-71.13905697,-78.0846956
2026,Katsina,NGA projection scenario 2,0.482114662,1.907033814,-41.196354,-64.3740025,2.504271719,-22.38974829,-60.35601186,-68.27264936
2027,Katsina,NGA projection scenario 2,0.480685334,1.854466394,-50.47313106,-70.99854183,-10.54392564,-31.97289413,-60.47354462,-69.14721432
2028,Katsina,NGA projection scenario 2,0.324686779,0.983021538,-56.12694083,-78.47249301,-17.69301303,-44.93290215,-73.30120851,-83.64545568
2029,Katsina,NGA projection scenario 2,0.471174968,1.689036321,-44.21269285,-69.15752546,14.30956791,-21.6965037,-61.2555761,-71.89947697
2030,Katsina,NGA projection scenario 2,0.478401693,1.698539246,-48.87372165,-71.49186287,3.946018328,-29.33620511,-60.66132696,-71.74137667
2020,Kebbi,NGA projection scenario 2,0.71902983,3.210455457,-30.87697385,-55.63924846,-1.116670802,-23.19754152,-50.29602072,-57.2593312
2021,Kebbi,NGA projection scenario 2,0.469890988,2.048736445,-43.61017466,-64.10023448,-14.74137302,-27.47570881,-67.51810432,-72.72525129
2022,Kebbi,NGA projection scenario 2,0.280878686,0.89742854,-62.23885927,-83.10027643,-40.75057432,-60.95745927,-80.58385369,-88.05256871
2023,Kebbi,NGA projection scenario 2,0.382540385,1.393448972,-46.07420019,-72.88834531,-3.166461506,-32.14227055,-73.55634135,-81.44906796
2024,Kebbi,NGA projection scenario 2,0.406701942,1.456940558,-48.771306,-71.87850227,-6.467265214,-28.0993077,-71.88613872,-80.60380695
2025,Kebbi,NGA projection scenario 2,0.287702861,0.843441141,-61.11997697,-85.05457957,-27.48300055,-58.51510427,-80.1121227,-88.77130085
2026,Kebbi,NGA projection scenario 2,0.430922516,1.328852495,-45.85220962,-73.69459169,11.10371257,-28.76872704,-70.21185638,-82.30903835
2027,Kebbi,NGA projection scenario 2,0.431071469,1.570503102,-47.97861715,-71.82696844,6.284823766,-25.38443715,-70.20155982,-79.0919532
2028,Kebbi,NGA projection scenario 2,0.323631532,0.913146075,-57.08184033,-82.96422025,-11.82749235,-53.21993476,-77.62850119,-87.84332177
2029,Kebbi,NGA projection scenario 2,0.441445921,1.526635451,-42.78616954,-72.17614583,25.86687968,-24.79214051,-69.48441082,-79.67596155
2030,Kebbi,NGA projection scenario 2,0.512405337,1.708353692,-43.94067231,-70.14565307,20.55487497,-21.38254356,-64.57923831,-77.25675365
2020,Kogi,NGA projection scenario 2,0.536225558,2.054652537,-23.61678302,-34.12601151,-13.93612805,-27.83138323,-35.68484715,-44.44905788
2021,Kogi,NGA projection scenario 2,0.473371561,1.780842589,-34.54014879,-47.71307126,-18.50673838,-32.99266846,-43.22358602,-51.85196437
2022,Kogi,NGA projection scenario 2,0.478705201,1.81700563,-27.03334681,-41.0488359,-4.404096615,-20.92225266,-42.58386667,-50.87423653
2023,Kogi,NGA projection scenario 2,0.37955614,1.225556124,-38.63495423,-54.456154,-19.48962781,-35.6153148,-54.47585292,-66.86505574
2024,Kogi,NGA projection scenario 2,0.332774937,1.118179893,-47.85101322,-65.33725898,-22.77707968,-42.89357759,-60.08681309,-69.76815039
2025,Kogi,NGA projection scenario 2,0.352633424,1.183851292,-41.10611273,-61.26649276,-6.442619772,-30.83407232,-57.70497659,-67.9926151
2026,Kogi,NGA projection scenario 2,0.299775259,0.834279369,-53.76046304,-72.92580291,-25.96641719,-48.08957674,-64.04481044,-77.44387234
2027,Kogi,NGA projection scenario 2,0.266920411,0.696549842,-64.92307091,-81.41663162,-37.48936603,-59.04462518,-67.98543683,-81.16761874
2028,Kogi,NGA projection scenario 2,0.336536626,0.89796136,-54.60047168,-75.6454946,-12.37395268,-43.06058497,-59.63563426,-75.722124
2029,Kogi,NGA projection scenario 2,0.323192675,0.752424357,-59.29717515,-79.41644849,-22.6136559,-52.23733539,-61.23611419,-79.65695848
2030,Kogi,NGA projection scenario 2,0.278520124,0.683813898,-62.87017974,-81.5005903,-23.38439149,-56.02220052,-66.59416159,-81.51195611
2020,Kwara,NGA projection scenario 2,0.491437637,2.02017703,-30.7321471,-50.93247481,-21.97862359,-41.00168995,-50.33370274,-53.98821256
2021,Kwara,NGA projection scenario 2,0.324165195,1.083331992,-44.55682782,-67.48104074,-30.03555306,-53.49645249,-67.23880357,-75.32590433
2022,Kwara,NGA projection scenario 2,0.430761689,1.455747117,-34.06747163,-59.8748199,-11.00506928,-38.9907297,-56.46581278,-66.84373405
2023,Kwara,NGA projection scenario 2,0.365550895,1.222674582,-42.94926523,-67.34567891,-22.1787009,-46.61208165,-63.05622923,-72.15222125
2024,Kwara,NGA projection scenario 2,0.270670085,0.663739143,-55.9281824,-78.78497723,-33.19857634,-61.39789202,-72.64519463,-84.88259995
2025,Kwara,NGA projection scenario 2,0.317321197,0.924411808,-47.35712958,-74.68534761,-12.2745138,-49.30696754,-67.93048047,-78.94548896
2026,Kwara,NGA projection scenario 2,0.315229044,0.97876045,-53.76592918,-79.09531222,-22.81411048,-55.70325334,-68.14192032,-77.70763795
2027,Kwara,NGA projection scenario 2,0.306662672,0.820854474,-63.90832881,-85.43455087,-33.55708569,-67.15368436,-69.00766595,-81.30412286
2028,Kwara,NGA projection scenario 2,0.467728021,1.208971097,-48.38803959,-77.44234124,1.774452039,-49.31204868,-52.72987416,-72.46433343
2029,Kwara,NGA projection scenario 2,0.398383261,0.842752998,-50.2026548,-77.98526674,-3.218644548,-49.76221647,-59.73808281,-80.80535953
2030,Kwara,NGA projection scenario 2,0.377043883,0.767879848,-56.56460479,-82.70244608,-9.605513692,-60.26441756,-61.89471022,-82.51067911
2020,Lagos,NGA projection scenario 2,0.366293271,1.138618518,-32.33423516,-39.35004172,-17.29025417,-22.45813621,-18.55329801,-19.47781227
2021,Lagos,NGA projection scenario 2,0.200841043,0.506519682,-65.22444434,-71.49264076,-53.1614204,-59.12622552,-55.34223013,-64.17933464
2022,Lagos,NGA projection scenario 2,0.216792469,0.628829488,-60.39913762,-67.12843494,-43.52649551,-51.88088296,-51.79536995,-55.52968333
2023,Lagos,NGA projection scenario 2,0.174368935,0.396814918,-64.65321394,-73.85312001,-49.65551788,-59.60878358,-61.22840418,-71.9375675
2024,Lagos,NGA projection scenario 2,0.108415483,0.341726321,-86.26587945,-89.56842497,-79.1284087,-82.24221058,-75.89340501,-75.83338884
2025,Lagos,NGA projection scenario 2,0.103918898,0.250790603,-88.84093004,-92.14015628,-81.00549003,-84.54859815,-76.89323776,-82.26428987
2026,Lagos,NGA projection scenario 2,0.071789025,0.214391335,-91.97149337,-94.76873074,-86.07600512,-88.57623083,-84.03743725,-84.83841686
2027,Lagos,NGA projection scenario 2,0.033152365,0.070214259,-97.03775776,-97.88218094,-94.48743863,-94.79276405,-92.62844551,-95.03450393
2028,Lagos,NGA projection scenario 2,0.015794705,0.034138062,-97.46097951,-97.9906456,-94.88202494,-94.80772076,-96.4879873,-97.58578364
2029,Lagos,NGA projection scenario 2,0.018571299,0.026855645,-97.88529264,-98.42356442,-95.57612845,-95.73966534,-95.87060095,-98.10079033
2030,Lagos,NGA projection scenario 2,0.013249579,0.038611375,-98.23403454,-98.5434709,-96.09583202,-96.0318082,-97.05390562,-97.26943453
2020,Nasarawa,NGA projection scenario 2,0.578727432,2.074169996,-14.20665136,-37.9719762,1.700766535,-23.48546475,-31.83235979,-44.15822361
2021,Nasarawa,NGA projection scenario 2,0.380689375,1.38071212,-26.97834831,-47.25034813,-11.33455731,-31.95271668,-55.15903532,-62.82782143
2022,Nasarawa,NGA projection scenario 2,0.270460997,0.775192913,-51.77044032,-72.41294875,-35.96824809,-59.41136772,-68.14270943,-79.12989323
2023,Nasarawa,NGA projection scenario 2,0.311464639,1.016609278,-39.48552729,-64.1510909,-13.71595683,-43.71714164,-63.31293754,-72.63036872
2024,Nasarawa,NGA projection scenario 2,0.330744776,0.844062772,-44.06103486,-67.32638209,-18.12045984,-44.86703281,-61.04195223,-77.2757466
2025,Nasarawa,NGA projection scenario 2,0.242316744,0.480603884,-66.10775979,-83.888627,-46.51435671,-68.85668078,-71.45778869,-87.06095708
2026,Nasarawa,NGA projection scenario 2,0.270276439,0.598075974,-61.58768293,-82.72716412,-32.72348149,-63.49121759,-68.16444833,-83.89831843
2027,Nasarawa,NGA projection scenario 2,0.223854486,0.556680086,-65.41300948,-84.76003743,-38.15606923,-64.50359761,-73.6324369,-85.01279792
2028,Nasarawa,NGA projection scenario 2,0.213170986,0.42011518,-79.11926031,-91.42704798,-60.02402672,-81.15604831,-74.89083413,-88.68946231
2029,Nasarawa,NGA projection scenario 2,0.215642832,0.519949841,-71.50598377,-87.53895496,-41.18832461,-71.41987677,-74.59967817,-86.00166679
2030,Nasarawa,NGA projection scenario 2,0.313858595,0.556809062,-65.37509319,-85.05943967,-28.29591967,-65.05261201,-63.03095614,-85.00932557
2020,Niger,NGA projection scenario 2,0.545950312,2.254877645,-21.76049237,-46.87573253,-4.603169358,-30.25849399,-41.84412939,-49.94271177
2021,Niger,NGA projection scenario 2,0.432468749,1.56709223,-26.63539421,-52.07789986,-5.670963565,-31.60190234,-53.9324439,-65.21124435
2022,Niger,NGA projection scenario 2,0.368232793,1.370830999,-40.13359388,-63.50539599,-22.38918738,-44.27208475,-60.77500424,-69.56815701
2023,Niger,NGA projection scenario 2,0.249396984,0.695926432,-59.42380777,-79.66763519,-42.45559077,-65.02043653,-73.43366529,-84.55074045
2024,Niger,NGA projection scenario 2,0.295884564,0.816355795,-50.14752332,-74.79608224,-21.928361,-52.27555697,-68.48170234,-81.87726177
2025,Niger,NGA projection scenario 2,0.303540706,0.833825978,-54.72064448,-77.93282992,-27.55626849,-54.19856762,-67.66615275,-81.4894314
2026,Niger,NGA projection scenario 2,0.232483798,0.555185977,-69.11393783,-87.13967291,-46.20782791,-71.86121896,-75.23529641,-87.67511641
2027,Niger,NGA projection scenario 2,0.272816795,0.685870119,-58.24178929,-81.92031015,-19.99628986,-58.21562839,-70.93893371,-84.77398615
2028,Niger,NGA projection scenario 2,0.316045596,0.745159795,-57.88444479,-81.53874853,-19.50649544,-56.42828498,-66.33410334,-83.45778153
2029,Niger,NGA projection scenario 2,0.250068965,0.506520963,-66.78509599,-86.96526337,-32.77857458,-70.07214669,-73.36208429,-88.75545824
2030,Niger,NGA projection scenario 2,0.366263567,0.844476099,-51.01765382,-79.13189529,6.723306228,-50.13089252,-60.98477068,-81.25300342
2020,Ogun,NGA projection scenario 2,0.564458732,2.266270175,-32.43429379,-36.05282597,-10.03733672,-12.73132906,-19.3658714,-21.86776618
2021,Ogun,NGA projection scenario 2,0.333801918,1.207151531,-49.70802778,-54.05188329,-33.99057541,-35.86975755,-52.31568704,-58.38208226
2022,Ogun,NGA projection scenario 2,0.268032067,1.064825662,-65.44329746,-68.94734878,-51.52200282,-48.91985057,-61.71105002,-63.28892798
2023,Ogun,NGA projection scenario 2,0.250315427,0.965398001,-63.97089223,-67.38229296,-46.18199879,-41.57841741,-64.24190957,-66.71680933
2024,Ogun,NGA projection scenario 2,0.159912268,0.530038982,-71.61026567,-76.38834454,-58.21629788,-55.78238931,-77.15619285,-81.72630513
2025,Ogun,NGA projection scenario 2,0.121152376,0.394193251,-77.72535661,-83.56272907,-62.79772149,-62.47870349,-82.69312583,-86.40974074
2026,Ogun,NGA projection scenario 2,0.1481124,0.385744491,-73.32613431,-81.66774561,-51.40695182,-52.43674168,-78.84182908,-86.70102132
2027,Ogun,NGA projection scenario 2,0.164927982,0.559837222,-77.32096489,-85.01740822,-59.82198038,-62.00328994,-76.43968743,-80.698977
2028,Ogun,NGA projection scenario 2,0.165950988,0.540788616,-79.36506348,-87.06862473,-58.97922813,-64.30159583,-76.29354893,-81.3556993
2029,Ogun,NGA projection scenario 2,0.21684235,0.676509056,-71.65846569,-81.06938222,-41.69018379,-48.72047094,-69.02360977,-76.67658327
2030,Ogun,NGA projection scenario 2,0.177803751,0.494008171,-73.45675141,-83.04454593,-47.72267555,-56.30675318,-74.60035655,-82.96850818
2020,Ondo,NGA projection scenario 2,0.711542078,3.003263741,-25.982462,-33.00710788,-8.563167976,-16.07297861,-24.29644524,-29.91329882
2021,Ondo,NGA projection scenario 2,0.477308466,1.801578766,-33.33686701,-45.05381234,-7.005651399,-18.10473708,-49.21741277,-57.95683513
2022,Ondo,NGA projection scenario 2,0.607155445,2.28600875,-26.83386529,-40.56658431,7.685832111,-4.629711985,-35.40251956,-46.65176756
2023,Ondo,NGA projection scenario 2,0.429340534,1.673737601,-40.16042643,-55.9120614,-12.28910711,-26.3872144,-54.32089594,-60.94024462
2024,Ondo,NGA projection scenario 2,0.380449555,1.119418295,-49.87238698,-67.2167065,-17.86249955,-35.43607633,-59.5225853,-73.87630848
2025,Ondo,NGA projection scenario 2,0.4250919,1.366735632,-41.41833271,-62.37061839,4.616628414,-18.77962426,-54.77292359,-68.10470206
2026,Ondo,NGA projection scenario 2,0.387732412,1.243669438,-51.78820997,-72.28287764,-14.36200277,-36.84741572,-58.74773569,-70.97667878
2027,Ondo,NGA projection scenario 2,0.397658447,0.89659056,-61.36227035,-80.14014996,-22.86581209,-47.11210041,-57.69166864,-79.07640484
2028,Ondo,NGA projection scenario 2,0.520208932,1.622055913,-47.76123065,-71.85771745,11.91217051,-22.82045809,-44.65307592,-62.14633218
2029,Ondo,NGA projection scenario 2,0.361151717,0.949337339,-52.78233863,-76.0655528,-2.442560932,-35.65047141,-61.57575269,-77.84546142
2030,Ondo,NGA projection scenario 2,0.398680478,1.075809667,-58.14622685,-78.90850568,-6.446541178,-41.54452786,-57.58293105,-74.89399627
2020,Osun,NGA projection scenario 2,0.644860427,2.582125067,-27.16334957,-36.81738453,-9.407635427,-15.80822483,-30.47816661,-39.27096225
2021,Osun,NGA projection scenario 2,0.599377048,2.249731236,-36.24956094,-49.25537732,-11.4666031,-21.31734141,-35.38168959,-47.08853767
2022,Osun,NGA projection scenario 2,0.602090204,2.228318024,-29.81876693,-44.50899699,2.834247962,-8.305638461,-35.08918658,-47.59215532
2023,Osun,NGA projection scenario 2,0.421254559,1.453287974,-42.26048945,-58.54827918,-16.28672564,-28.85454003,-54.58491786,-65.82009857
2024,Osun,NGA projection scenario 2,0.368994067,1.089821479,-53.68189312,-69.63549843,-24.67329832,-39.55755085,-60.21907539,-74.36847245
2025,Osun,NGA projection scenario 2,0.453182494,1.45666326,-44.67625212,-65.0766275,-2.010571203,-22.01979224,-51.14279536,-65.74071518
2026,Osun,NGA projection scenario 2,0.372942842,1.147281437,-52.64905239,-72.99970428,-17.17415055,-37.58115818,-59.79336146,-73.01707086
2027,Osun,NGA projection scenario 2,0.330810969,0.939067446,-63.87371291,-81.8835653,-28.92861682,-51.01547011,-64.33556143,-77.9140588
2028,Osun,NGA projection scenario 2,0.417880583,1.204930497,-52.93443538,-75.97403695,-0.290282266,-31.28647475,-54.94866318,-71.66122176
2029,Osun,NGA projection scenario 2,0.388684675,1.102416763,-56.85414495,-78.89898908,-10.67162701,-41.28234951,-58.09624831,-74.0722438
2030,Osun,NGA projection scenario 2,0.343929982,0.890212179,-64.09621701,-83.34646524,-19.17478558,-50.20769084,-62.92121221,-79.06308656
2020,Oyo,NGA projection scenario 2,0.7404877,3.015541156,-19.58052572,-26.38778435,-3.534882023,-9.200571024,-24.78464525,-32.67191114
2021,Oyo,NGA projection scenario 2,0.734171755,3.150040889,-23.4885846,-32.94925027,0.24961051,-7.399411654,-25.42619006,-29.66893108
2022,Oyo,NGA projection scenario 2,0.744988995,3.123124851,-18.53102991,-28.78501248,11.60038025,3.085865081,-24.32742433,-30.26988636
2023,Oyo,NGA projection scenario 2,0.476102195,1.810835258,-31.21295899,-44.98417584,-6.044592013,-16.70047769,-51.63971594,-59.56942027
2024,Oyo,NGA projection scenario 2,0.454425065,1.619440788,-41.24040085,-58.42691603,-10.07171388,-24.61960575,-53.8415797,-63.84269104
2025,Oyo,NGA projection scenario 2,0.499795867,1.767901206,-34.69077031,-54.79014558,7.046929237,-10.59895409,-49.23302107,-60.52801028
2026,Oyo,NGA projection scenario 2,0.379171029,1.212096609,-47.87784719,-67.78826121,-15.10893029,-32.19980302,-61.48554061,-72.93747824
2027,Oyo,NGA projection scenario 2,0.291374816,0.862057679,-60.9805639,-79.11534405,-27.68253117,-46.8218872,-70.40347852,-80.75280919
2028,Oyo,NGA projection scenario 2,0.378272382,1.132713465,-53.12109335,-75.20457631,-5.541916209,-31.52595115,-61.57682109,-74.70986835
2029,Oyo,NGA projection scenario 2,0.352747098,1.06075507,-59.02473933,-79.61288499,-18.73213032,-43.74414412,-64.16956273,-76.31648585
2030,Oyo,NGA projection scenario 2,0.29803844,0.781952703,-67.95078054,-85.24205978,-30.90136666,-55.67463742,-69.72661805,-82.54131569
2020,Plateau,NGA projection scenario 2,0.566469326,2.248165442,-16.81898545,-33.33615237,-9.17738312,-24.56265704,-9.459494226,-12.56637788
2021,Plateau,NGA projection scenario 2,0.286549701,0.757560097,-54.36371941,-72.62356534,-43.91025374,-63.48307199,-54.19989459,-70.53765616
2022,Plateau,NGA projection scenario 2,0.414069563,1.305759526,-27.61893398,-53.57178556,-3.351803159,-34.0528162,-33.81800933,-49.21757855
2023,Plateau,NGA projection scenario 2,0.413380638,1.266202174,-30.51941036,-51.93700717,-8.545584931,-31.15865406,-33.92812226,-50.75600739
2024,Plateau,NGA projection scenario 2,0.243621123,0.618601544,-66.16017069,-81.73876523,-50.30672923,-69.95006477,-61.06129905,-75.94190683
2025,Plateau,NGA projection scenario 2,0.298449707,0.868061325,-47.29647898,-71.64892923,-13.30602511,-48.97048023,-52.29788068,-66.24014208
2026,Plateau,NGA projection scenario 2,0.353545945,0.905324158,-49.33327002,-72.05409275,-16.86518919,-46.19288703,-43.49168222,-64.79094961
2027,Plateau,NGA projection scenario 2,0.194208429,0.411287326,-81.3480138,-91.8010117,-67.08629864,-83.35225631,-68.95907932,-84.00458439
2028,Plateau,NGA projection scenario 2,0.169751139,0.355427796,-75.6435836,-89.53559443,-50.70892466,-76.11179377,-72.86816208,-86.1770228
2029,Plateau,NGA projection scenario 2,0.208400252,0.566374481,-73.53096059,-88.3450329,-45.59901621,-70.83207835,-66.69075745,-77.97307467
2030,Plateau,NGA projection scenario 2,0.140550257,0.292202841,-89.76142752,-96.11537986,-77.52425692,-90.77170416,-77.53542724,-88.63591072
2020,Rivers,NGA projection scenario 2,0.426715425,1.607777993,-25.52547689,-29.27676931,-13.84104245,-17.62693314,-26.38575288,-31.7590193
2021,Rivers,NGA projection scenario 2,0.371285962,1.103020558,-52.98728323,-61.64868779,-38.95916005,-47.35881041,-35.94809342,-53.18308566
2022,Rivers,NGA projection scenario 2,0.321466043,0.806065833,-42.24474279,-54.28390856,-20.57093516,-32.78918863,-44.54271087,-65.7871154
2023,Rivers,NGA projection scenario 2,0.268709148,0.703721215,-49.12893817,-61.19520038,-29.83320338,-40.78205288,-53.64399683,-70.13105913
2024,Rivers,NGA projection scenario 2,0.211064181,0.520296492,-74.99285935,-82.8073191,-61.93053597,-69.86618784,-63.58854195,-77.91638958
2025,Rivers,NGA projection scenario 2,0.204923569,0.562359155,-71.8805128,-81.63412338,-52.98186063,-64.07509253,-64.64788153,-76.13107009
2026,Rivers,NGA projection scenario 2,0.201868521,0.631059434,-76.26442921,-85.47629266,-60.38734743,-71.79492668,-65.17491914,-73.21513617
2027,Rivers,NGA projection scenario 2,0.095899514,0.217254286,-91.45130481,-95.58823326,-84.03824024,-89.26075673,-83.45602222,-90.77879808
2028,Rivers,NGA projection scenario 2,0.082089496,0.166336605,-92.64544942,-96.00492944,-84.82212279,-89.92515017,-85.83843911,-92.93996241
2029,Rivers,NGA projection scenario 2,0.07784558,0.162035289,-92.87938849,-96.26853079,-84.96466002,-90.5070415,-86.57057271,-93.12252868
2030,Rivers,NGA projection scenario 2,0.055091181,0.10486431,-95.59842708,-97.86157664,-89.7778391,-94.18076375,-90.49601771,-95.54910976
2020,Sokoto,NGA projection scenario 2,0.508113363,1.892285506,-15.18759695,-40.23388384,-2.815126844,-25.45025422,-33.74815942,-44.68474216
2021,Sokoto,NGA projection scenario 2,0.350233219,1.116333251,-50.58559862,-69.0176041,-37.50603854,-56.33692525,-54.3338218,-67.36736533
2022,Sokoto,NGA projection scenario 2,0.467886463,1.538894137,-20.64539463,-49.01359118,10.07146702,-23.69550162,-38.99326086,-55.01507265
2023,Sokoto,NGA projection scenario 2,0.389363469,1.32468005,-25.36259079,-52.60216591,1.22990816,-28.79442368,-49.23171008,-61.27697522
2024,Sokoto,NGA projection scenario 2,0.242903947,0.688003574,-62.26513809,-78.82143095,-43.54852179,-62.84448301,-68.32826142,-79.8882912
2025,Sokoto,NGA projection scenario 2,0.343932627,1.050670917,-42.74377232,-67.83448077,-2.415579966,-39.56179685,-55.15534278,-69.28680556
2026,Sokoto,NGA projection scenario 2,0.359793805,1.044242224,-42.8006022,-69.05596648,-3.79018172,-38.11035327,-53.08723692,-69.47472899
2027,Sokoto,NGA projection scenario 2,0.191681665,0.469555415,-75.26157417,-87.25791553,-55.56881645,-70.99924787,-75.00702786,-86.27396406
2028,Sokoto,NGA projection scenario 2,0.203000514,0.543307659,-68.24195662,-81.93820925,-34.99861315,-56.01447087,-73.53118684,-84.11803973
2029,Sokoto,NGA projection scenario 2,0.262486697,0.74115675,-65.98681353,-82.09111251,-30.67899241,-54.54342447,-65.77490752,-78.33451844
2030,Sokoto,NGA projection scenario 2,0.140633476,0.313717213,-78.88648178,-89.47396686,-56.73928617,-72.61972662,-81.6630947,-90.82942374
2020,Taraba,NGA projection scenario 2,0.515749779,1.839491972,-13.7868573,-32.61504915,3.892032475,-18.41978597,-24.41174742,-38.23388598
2021,Taraba,NGA projection scenario 2,0.405074946,1.332491059,-22.73270993,-42.35726183,-1.158753937,-23.94537709,-40.63224336,-55.25786688
2022,Taraba,NGA projection scenario 2,0.372252819,1.067473189,-38.44389656,-56.1813187,-20.83555581,-38.5069162,-45.44265216,-64.15658687
2023,Taraba,NGA projection scenario 2,0.211285905,0.569133587,-69.2415846,-82.17516013,-56.31658819,-72.06090337,-69.03395206,-80.8897399
2024,Taraba,NGA projection scenario 2,0.278379475,0.727109852,-60.60456941,-78.3514382,-38.31095738,-62.51653211,-59.20072306,-75.58524273
2025,Taraba,NGA projection scenario 2,0.283399401,0.776442458,-60.8972855,-77.82480167,-37.88999442,-58.34649006,-58.46500309,-73.92876179
2026,Taraba,NGA projection scenario 2,0.170783069,0.38413809,-83.29776505,-92.00478392,-71.12062407,-83.95214176,-74.97004497,-87.10148375
2027,Taraba,NGA projection scenario 2,0.166106756,0.294816601,-82.15685675,-91.80919358,-66.4332122,-82.42549119,-75.65540512,-90.10070384
2028,Taraba,NGA projection scenario 2,0.173085789,0.415062783,-82.14099103,-92.05408695,-64.22843664,-80.61186076,-74.63255858,-86.06310025
2029,Taraba,NGA projection scenario 2,0.10598001,0.264631365,-91.76883728,-96.73593437,-82.27657945,-91.98588133,-84.46757685,-91.11425801
2030,Taraba,NGA projection scenario 2,0.179999276,0.279299735,-87.43518154,-95.32878094,-70.18718941,-88.51545758,-73.61931834,-90.62172624
2020,Yobe,NGA projection scenario 2,0.77149963,3.591179283,2.474379503,-12.96651442,19.49574387,2.351366641,0.639631567,2.335578479
2021,Yobe,NGA projection scenario 2,0.706879486,3.234678207,-2.172305814,-18.0660777,17.20472882,-1.421554951,-7.789857221,-7.823408584
2022,Yobe,NGA projection scenario 2,0.4609355,1.968583527,-27.31262151,-35.9340665,-16.29820477,-22.15447158,-39.87245477,-43.90251277
2023,Yobe,NGA projection scenario 2,0.201681026,0.539177907,-68.89470064,-81.41360076,-58.07074106,-69.56239661,-73.69136238,-84.63538615
2024,Yobe,NGA projection scenario 2,0.374637271,1.412343775,-37.99929534,-58.91222495,-8.171972372,-29.40003217,-51.12977972,-59.75332731
2025,Yobe,NGA projection scenario 2,0.394285673,1.591420056,-42.44647741,-57.14952227,-17.74221874,-28.77470433,-48.56670911,-54.6503031
2026,Yobe,NGA projection scenario 2,0.161217104,0.426134444,-77.48433003,-88.57044802,-63.95600528,-76.22501779,-78.9697502,-87.85671464
2027,Yobe,NGA projection scenario 2,0.224723291,0.619504289,-59.71350163,-78.53151511,-26.33632526,-50.04346243,-70.68557346,-82.34637572
2028,Yobe,NGA projection scenario 2,0.299743312,0.997546148,-60.45186521,-76.30659311,-27.72029705,-41.93310187,-60.89945445,-71.57355452
2029,Yobe,NGA projection scenario 2,0.120125476,0.263345569,-87.7538253,-94.5436838,-76.09621032,-85.60271842,-84.33002015,-92.49560688
2030,Yobe,NGA projection scenario 2,0.178015375,0.418931999,-74.24123266,-88.04974618,-43.26214865,-66.61267491,-76.77847003,-88.06195818
2020,Zamfara,NGA projection scenario 2,0.812600453,3.596107394,-19.18383564,-26.83800016,-8.823003412,-16.48766254,-20.33892627,-26.69537069
