LGA,Rep_DS,State,U5_coverage,adult_coverage,simday,duration,year,round,severe_cases,start_day_override
Isu,Ngor-Okpala,NA,0.535,0.535,562,154,2021,4,0.8,1
Isu,Ngor-Okpala,NA,0.54,0.54,716,202,2022,5,0.8,1
Isu,Ngor-Okpala,NA,0.545,0.545,918,159,2022,6,0.8,1
Isu,Ngor-Okpala,NA,0.55,0.55,1077,219,2023,7,0.49,1
Isu,Ngor-Okpala,NA,0.56,0.56,1296,136,2023,8,0.539,1
Isu,Ngor-Okpala,NA,0.75,0.75,1432,218,2024,9,0.588,1
Isu,Ngor-Okpala,NA,0.8,0.8,1650,151,2024,10,0.637,1
Isu,Ngor-Okpala,NA,0.8,0.8,1801,185,2025,11,0.686,1
Isu,Ngor-Okpala,NA,0.8,0.8,1986,183,2025,12,0.735,1
Isuikwato,Ngor-Okpala,NA,0.283373403,0.283373403,0,196,2020,1,0.784,1
Isuikwato,Ngor-Okpala,NA,0.297542073,0.297542073,196,154,2020,2,0.8,1
Isuikwato,Ngor-Okpala,NA,0.300375807,0.300375807,350,212,2021,3,0.8,1
Isuikwato,Ngor-Okpala,NA,0.303209541,0.303209541,562,154,2021,4,0.8,1
Isuikwato,Ngor-Okpala,NA,0.306043275,0.306043275,716,202,2022,5,0.8,1
Isuikwato,Ngor-Okpala,NA,0.308877009,0.308877009,918,159,2022,6,0.8,1
Isuikwato,Ngor-Okpala,NA,0.311710743,0.311710743,1077,219,2023,7,0.8,1
Isuikwato,Ngor-Okpala,NA,0.317378211,0.317378211,1296,136,2023,8,0.49,1
Isuikwato,Ngor-Okpala,NA,0.425060105,0.425060105,1432,218,2024,9,0.539,1
Isuikwato,Ngor-Okpala,NA,0.566746806,0.566746806,1650,151,2024,10,0.588,1
Isuikwato,Ngor-Okpala,NA,0.708433508,0.708433508,1801,185,2025,11,0.637,1
Isuikwato,Ngor-Okpala,NA,0.8,0.8,1986,183,2025,12,0.686,1
Itas-Gadau,Taura,NA,0.174288617,0.174288617,0,196,2020,1,0.735,1
Itas-Gadau,Taura,NA,0.375156248,0.375156248,196,154,2020,2,0.784,1
Itas-Gadau,Taura,NA,0.380576624,0.380576624,350,212,2021,3,0.8,1
Itas-Gadau,Taura,NA,0.572520678,0.572520678,562,154,2021,4,0.8,1
Itas-Gadau,Taura,NA,0.579753656,0.579753656,716,202,2022,5,0.8,1
Itas-Gadau,Taura,NA,0.587021491,0.587021491,918,159,2022,6,0.8,1
Itas-Gadau,Taura,NA,0.786041663,0.786041663,1077,219,2023,7,0.8,1
Itas-Gadau,Taura,NA,0.8,0.8,1296,136,2023,8,0.8,1
Itas-Gadau,Taura,NA,0.8,0.8,1432,218,2024,9,0.49,1
Itas-Gadau,Taura,NA,0.8,0.8,1650,151,2024,10,0.539,1
Itas-Gadau,Taura,NA,0.8,0.8,1801,185,2025,11,0.588,1
Itas-Gadau,Taura,NA,0.8,0.8,1986,183,2025,12,0.637,1
Itesiwaju,Akinyele,NA,0.154926235,0.154926235,0,196,2020,1,0.686,1
Itesiwaju,Akinyele,NA,0.325345094,0.325345094,196,154,2020,2,0.735,1
Itesiwaju,Akinyele,NA,0.8,0.8,350,212,2021,3,0.784,1
Itesiwaju,Akinyele,NA,0.8,0.8,562,154,2021,4,0.8,1
Itesiwaju,Akinyele,NA,0.8,0.8,716,202,2022,5,0.8,1
Itesiwaju,Akinyele,NA,0.8,0.8,918,159,2022,6,0.8,1
Itesiwaju,Akinyele,NA,0.8,0.8,1077,219,2023,7,0.8,1
Itesiwaju,Akinyele,NA,0.8,0.8,1296,136,2023,8,0.8,1
Itesiwaju,Akinyele,NA,0.8,0.8,1432,218,2024,9,0.8,1
Itesiwaju,Akinyele,NA,0.8,0.8,1650,151,2024,10,0.49,1
Itesiwaju,Akinyele,NA,0.8,0.8,1801,185,2025,11,0.539,1
Itesiwaju,Akinyele,NA,0.8,0.8,1986,183,2025,12,0.588,1
Itu,Ngor-Okpala,NA,0.666666667,0.666666667,0,196,2020,1,0.637,1
Itu,Ngor-Okpala,NA,0.7,0.7,196,154,2020,2,0.686,1
Itu,Ngor-Okpala,NA,0.706666667,0.706666667,350,212,2021,3,0.735,1
Itu,Ngor-Okpala,NA,0.713333334,0.713333334,562,154,2021,4,0.784,1
Itu,Ngor-Okpala,NA,0.72,0.72,716,202,2022,5,0.8,1
Itu,Ngor-Okpala,NA,0.726666667,0.726666667,918,159,2022,6,0.8,1
Itu,Ngor-Okpala,NA,0.733333334,0.733333334,1077,219,2023,7,0.8,1
Itu,Ngor-Okpala,NA,0.746666667,0.746666667,1296,136,2023,8,0.8,1
Itu,Ngor-Okpala,NA,0.8,0.8,1432,218,2024,9,0.8,1
Itu,Ngor-Okpala,NA,0.8,0.8,1650,151,2024,10,0.8,1
Itu,Ngor-Okpala,NA,0.8,0.8,1801,185,2025,11,0.49,1
Itu,Ngor-Okpala,NA,0.8,0.8,1986,183,2025,12,0.539,1
Ivo,Ngor-Okpala,NA,0.283373403,0.283373403,0,196,2020,1,0.588,1
Ivo,Ngor-Okpala,NA,0.297542073,0.297542073,196,154,2020,2,0.637,1
Ivo,Ngor-Okpala,NA,0.300375807,0.300375807,350,212,2021,3,0.686,1
Ivo,Ngor-Okpala,NA,0.303209541,0.303209541,562,154,2021,4,0.735,1
Ivo,Ngor-Okpala,NA,0.306043275,0.306043275,716,202,2022,5,0.784,1
Ivo,Ngor-Okpala,NA,0.308877009,0.308877009,918,159,2022,6,0.8,1
Ivo,Ngor-Okpala,NA,0.311710743,0.311710743,1077,219,2023,7,0.8,1
Ivo,Ngor-Okpala,NA,0.317378211,0.317378211,1296,136,2023,8,0.8,1
Ivo,Ngor-Okpala,NA,0.425060105,0.425060105,1432,218,2024,9,0.8,1
Ivo,Ngor-Okpala,NA,0.566746806,0.566746806,1650,151,2024,10,0.8,1
Ivo,Ngor-Okpala,NA,0.708433508,0.708433508,1801,185,2025,11,0.8,1
Ivo,Ngor-Okpala,NA,0.8,0.8,1986,183,2025,12,0.49,1
Iwajowa,Oke-Ero,NA,0.246839589,0.246839589,0,196,2020,1,0.539,1
Iwajowa,Oke-Ero,NA,0.531322215,0.531322215,196,154,2020,2,0.588,1
Iwajowa,Oke-Ero,NA,0.538998927,0.538998927,350,212,2021,3,0.637,1
Iwajowa,Oke-Ero,NA,0.8,0.8,562,154,2021,4,0.686,1
Iwajowa,Oke-Ero,NA,0.8,0.8,716,202,2022,5,0.735,1
Iwajowa,Oke-Ero,NA,0.8,0.8,918,159,2022,6,0.784,1
Iwajowa,Oke-Ero,NA,0.8,0.8,1077,219,2023,7,0.8,1
Iwajowa,Oke-Ero,NA,0.8,0.8,1296,136,2023,8,0.8,1
Iwajowa,Oke-Ero,NA,0.8,0.8,1432,218,2024,9,0.8,1
Iwajowa,Oke-Ero,NA,0.8,0.8,1650,151,2024,10,0.8,1
Iwajowa,Oke-Ero,NA,0.8,0.8,1801,185,2025,11,0.8,1
Iwajowa,Oke-Ero,NA,0.8,0.8,1986,183,2025,12,0.8,1
Iwo,Akinyele,NA,0.464031025,0.464031025,0,196,2020,1,0.49,1
Iwo,Akinyele,NA,0.487232576,0.487232576,196,154,2020,2,0.539,1
Iwo,Akinyele,NA,0.491872887,0.491872887,350,212,2021,3,0.588,1
Iwo,Akinyele,NA,0.496513197,0.496513197,562,154,2021,4,0.637,1
Iwo,Akinyele,NA,0.501153507,0.501153507,716,202,2022,5,0.686,1
Iwo,Akinyele,NA,0.505793817,0.505793817,918,159,2022,6,0.735,1
Iwo,Akinyele,NA,0.510434128,0.510434128,1077,219,2023,7,0.784,1
Iwo,Akinyele,NA,0.519714748,0.519714748,1296,136,2023,8,0.8,1
Iwo,Akinyele,NA,0.696046538,0.696046538,1432,218,2024,9,0.8,1
Iwo,Akinyele,NA,0.8,0.8,1650,151,2024,10,0.8,1
Iwo,Akinyele,NA,0.8,0.8,1801,185,2025,11,0.8,1
Iwo,Akinyele,NA,0.8,0.8,1986,183,2025,12,0.8,1
Izzi,Owan East,NA,0.486885732,0.486885732,0,196,2020,1,0.8,1
Izzi,Owan East,NA,0.511230019,0.511230019,196,154,2020,2,0.49,1
Izzi,Owan East,NA,0.516098876,0.516098876,350,212,2021,3,0.539,1
Izzi,Owan East,NA,0.520967733,0.520967733,562,154,2021,4,0.588,1
Izzi,Owan East,NA,0.525836591,0.525836591,716,202,2022,5,0.637,1
Izzi,Owan East,NA,0.530705448,0.530705448,918,159,2022,6,0.686,1
Izzi,Owan East,NA,0.535574305,0.535574305,1077,219,2023,7,0.735,1
Izzi,Owan East,NA,0.54531202,0.54531202,1296,136,2023,8,0.784,1
Izzi,Owan East,NA,0.730328598,0.730328598,1432,218,2024,9,0.8,1
Izzi,Owan East,NA,0.8,0.8,1650,151,2024,10,0.8,1
Izzi,Owan East,NA,0.8,0.8,1801,185,2025,11,0.8,1
Izzi,Owan East,NA,0.8,0.8,1986,183,2025,12,0.8,1
Jaba,Oke-Ero,NA,0.246839589,0.246839589,0,196,2020,1,0.8,1
Jaba,Oke-Ero,NA,0.531322215,0.531322215,196,154,2020,2,0.8,1
Jaba,Oke-Ero,NA,0.538998927,0.538998927,350,212,2021,3,0.49,1
Jaba,Oke-Ero,NA,0.8,0.8,562,154,2021,4,0.539,1
Jaba,Oke-Ero,NA,0.8,0.8,716,202,2022,5,0.588,1
Jaba,Oke-Ero,NA,0.8,0.8,918,159,2022,6,0.637,1
Jaba,Oke-Ero,NA,0.8,0.8,1077,219,2023,7,0.686,1
Jaba,Oke-Ero,NA,0.8,0.8,1296,136,2023,8,0.735,1
Jaba,Oke-Ero,NA,0.8,0.8,1432,218,2024,9,0.784,1
Jaba,Oke-Ero,NA,0.8,0.8,1650,151,2024,10,0.8,1
Jaba,Oke-Ero,NA,0.8,0.8,1801,185,2025,11,0.8,1
Jaba,Oke-Ero,NA,0.8,0.8,1986,183,2025,12,0.8,1
Jada,Alkaleri,NA,0.095661138,0.095661138,0,196,2020,1,0.8,1
Jada,Alkaleri,NA,0.411821199,0.411821199,196,154,2020,2,0.8,1
Jada,Alkaleri,NA,0.507004031,0.507004031,350,212,2021,3,0.8,1
Jada,Alkaleri,NA,0.8,0.8,562,154,2021,4,0.49,1
Jada,Alkaleri,NA,0.8,0.8,716,202,2022,5,0.539,1
Jada,Alkaleri,NA,0.8,0.8,918,159,2022,6,0.588,1
Jada,Alkaleri,NA,0.8,0.8,1077,219,2023,7,0.637,1
Jada,Alkaleri,NA,0.8,0.8,1296,136,2023,8,0.686,1
Jada,Alkaleri,NA,0.8,0.8,1432,218,2024,9,0.735,1
Jada,Alkaleri,NA,0.8,0.8,1650,151,2024,10,0.784,1
Jada,Alkaleri,NA,0.8,0.8,1801,185,2025,11,0.8,1
Jada,Alkaleri,NA,0.8,0.8,1986,183,2025,12,0.8,1
Jahun,Taura,NA,0.22134251,0.22134251,0,196,2020,1,0.8,1
Jahun,Taura,NA,0.476439753,0.476439753,196,154,2020,2,0.8,1
Jahun,Taura,NA,0.483323505,0.483323505,350,212,2021,3,0.8,1
Jahun,Taura,NA,0.727088011,0.727088011,562,154,2021,4,0.8,1
Jahun,Taura,NA,0.736273725,0.736273725,716,202,2022,5,0.49,1
Jahun,Taura,NA,0.745503708,0.745503708,918,159,2022,6,0.539,1
Jahun,Taura,NA,0.8,0.8,1077,219,2023,7,0.588,1
Jahun,Taura,NA,0.8,0.8,1296,136,2023,8,0.637,1
Jahun,Taura,NA,0.8,0.8,1432,218,2024,9,0.686,1
Jahun,Taura,NA,0.8,0.8,1650,151,2024,10,0.735,1
Jahun,Taura,NA,0.8,0.8,1801,185,2025,11,0.784,1
Jahun,Taura,NA,0.8,0.8,1986,183,2025,12,0.8,1
Jakusko,Taura,NA,0.174928041,0.174928041,0,196,2020,1,0.8,1
Jakusko,Taura,NA,0.376532608,0.376532608,196,154,2020,2,0.8,1
Jakusko,Taura,NA,0.38197287,0.38197287,350,212,2021,3,0.8,1
Jakusko,Taura,NA,0.574621122,0.574621122,562,154,2021,4,0.8,1
Jakusko,Taura,NA,0.581880636,0.581880636,716,202,2022,5,0.8,1
Jakusko,Taura,NA,0.589175135,0.589175135,918,159,2022,6,0.49,1
Jakusko,Taura,NA,0.788925465,0.788925465,1077,219,2023,7,0.539,1
Jakusko,Taura,NA,0.8,0.8,1296,136,2023,8,0.588,1
Jakusko,Taura,NA,0.8,0.8,1432,218,2024,9,0.637,1
Jakusko,Taura,NA,0.8,0.8,1650,151,2024,10,0.686,1
Jakusko,Taura,NA,0.8,0.8,1801,185,2025,11,0.735,1
Jakusko,Taura,NA,0.8,0.8,1986,183,2025,12,0.784,1
Jalingo,Keana,NA,0.342657285,0.342657285,0,196,2020,1,0.8,1
Jalingo,Keana,NA,0.359790149,0.359790149,196,154,2020,2,0.8,1
Jalingo,Keana,NA,0.363216722,0.363216722,350,212,2021,3,0.8,1
Jalingo,Keana,NA,0.366643295,0.366643295,562,154,2021,4,0.8,1
Jalingo,Keana,NA,0.370069868,0.370069868,716,202,2022,5,0.8,1
Jalingo,Keana,NA,0.373496441,0.373496441,918,159,2022,6,0.8,1
Jalingo,Keana,NA,0.376923014,0.376923014,1077,219,2023,7,0.49,1
Jalingo,Keana,NA,0.383776159,0.383776159,1296,136,2023,8,0.539,1
Jalingo,Keana,NA,0.513985928,0.513985928,1432,218,2024,9,0.588,1
Jalingo,Keana,NA,0.68531457,0.68531457,1650,151,2024,10,0.637,1
Jalingo,Keana,NA,0.8,0.8,1801,185,2025,11,0.686,1
Jalingo,Keana,NA,0.8,0.8,1986,183,2025,12,0.735,1
Jama'are,Taura,NA,0.141960062,0.141960062,0,196,2020,1,0.784,1
Jama'are,Taura,NA,0.29811613,0.29811613,196,154,2020,2,0.8,1
Jama'are,Taura,NA,0.752388329,0.752388329,350,212,2021,3,0.8,1
Jama'are,Taura,NA,0.8,0.8,562,154,2021,4,0.8,1
Jama'are,Taura,NA,0.8,0.8,716,202,2022,5,0.8,1
Jama'are,Taura,NA,0.8,0.8,918,159,2022,6,0.8,1
Jama'are,Taura,NA,0.8,0.8,1077,219,2023,7,0.8,1
Jama'are,Taura,NA,0.8,0.8,1296,136,2023,8,0.49,1
Jama'are,Taura,NA,0.8,0.8,1432,218,2024,9,0.539,1
Jama'are,Taura,NA,0.8,0.8,1650,151,2024,10,0.588,1
Jama'are,Taura,NA,0.8,0.8,1801,185,2025,11,0.637,1
Jama'are,Taura,NA,0.8,0.8,1986,183,2025,12,0.686,1
Jega,Birnin Kebbi,NA,0.566772845,0.566772845,0,196,2020,1,0.735,1
Jega,Birnin Kebbi,NA,0.595111487,0.595111487,196,154,2020,2,0.784,1
Jega,Birnin Kebbi,NA,0.600779216,0.600779216,350,212,2021,3,0.8,1
Jega,Birnin Kebbi,NA,0.606446944,0.606446944,562,154,2021,4,0.8,1
Jega,Birnin Kebbi,NA,0.612114673,0.612114673,716,202,2022,5,0.8,1
Jega,Birnin Kebbi,NA,0.617782401,0.617782401,918,159,2022,6,0.8,1
Jega,Birnin Kebbi,NA,0.62345013,0.62345013,1077,219,2023,7,0.8,1
Jega,Birnin Kebbi,NA,0.634785586,0.634785586,1296,136,2023,8,0.8,1
Jega,Birnin Kebbi,NA,0.8,0.8,1432,218,2024,9,0.49,1
Jega,Birnin Kebbi,NA,0.8,0.8,1650,151,2024,10,0.539,1
Jega,Birnin Kebbi,NA,0.8,0.8,1801,185,2025,11,0.588,1
Jega,Birnin Kebbi,NA,0.8,0.8,1986,183,2025,12,0.637,1
Jema'a,Soba,NA,0.13917526,0.13917526,0,196,2020,1,0.686,1
Jema'a,Soba,NA,0.292268046,0.292268046,196,154,2020,2,0.735,1
Jema'a,Soba,NA,0.737628878,0.737628878,350,212,2021,3,0.784,1
Jema'a,Soba,NA,0.8,0.8,562,154,2021,4,0.8,1
Jema'a,Soba,NA,0.8,0.8,716,202,2022,5,0.8,1
Jema'a,Soba,NA,0.8,0.8,918,159,2022,6,0.8,1
Jema'a,Soba,NA,0.8,0.8,1077,219,2023,7,0.8,1
Jema'a,Soba,NA,0.8,0.8,1296,136,2023,8,0.8,1
Jema'a,Soba,NA,0.8,0.8,1432,218,2024,9,0.8,1
Jema'a,Soba,NA,0.8,0.8,1650,151,2024,10,0.49,1
Jema'a,Soba,NA,0.8,0.8,1801,185,2025,11,0.539,1
Jema'a,Soba,NA,0.8,0.8,1986,183,2025,12,0.588,1
Jere,Gawabawa,NA,0.5,0.5,0,196,2020,1,0.637,1
Jere,Gawabawa,NA,0.525,0.525,196,154,2020,2,0.686,1
Jere,Gawabawa,NA,0.53,0.53,350,212,2021,3,0.735,1
Jere,Gawabawa,NA,0.535,0.535,562,154,2021,4,0.784,1
Jere,Gawabawa,NA,0.54,0.54,716,202,2022,5,0.8,1
Jere,Gawabawa,NA,0.545,0.545,918,159,2022,6,0.8,1
Jere,Gawabawa,NA,0.55,0.55,1077,219,2023,7,0.8,1
Jere,Gawabawa,NA,0.56,0.56,1296,136,2023,8,0.8,1
Jere,Gawabawa,NA,0.75,0.75,1432,218,2024,9,0.8,1
Jere,Gawabawa,NA,0.8,0.8,1650,151,2024,10,0.8,1
Jere,Gawabawa,NA,0.8,0.8,1801,185,2025,11,0.49,1
Jere,Gawabawa,NA,0.8,0.8,1986,183,2025,12,0.539,1
Jibia,Rimi,NA,0.333333333,0.333333333,0,196,2020,1,0.588,1
Jibia,Rimi,NA,0.35,0.35,196,154,2020,2,0.637,1
Jibia,Rimi,NA,0.353333333,0.353333333,350,212,2021,3,0.686,1
Jibia,Rimi,NA,0.356666666,0.356666666,562,154,2021,4,0.735,1
Jibia,Rimi,NA,0.36,0.36,716,202,2022,5,0.784,1
Jibia,Rimi,NA,0.363333333,0.363333333,918,159,2022,6,0.8,1
Jibia,Rimi,NA,0.366666666,0.366666666,1077,219,2023,7,0.8,1
Jibia,Rimi,NA,0.373333333,0.373333333,1296,136,2023,8,0.8,1
Jibia,Rimi,NA,0.5,0.5,1432,218,2024,9,0.8,1
Jibia,Rimi,NA,0.666666666,0.666666666,1650,151,2024,10,0.8,1
Jibia,Rimi,NA,0.8,0.8,1801,185,2025,11,0.8,1
Jibia,Rimi,NA,0.8,0.8,1986,183,2025,12,0.49,1
Jos East,Soba,NA,0.5,0.5,0,196,2020,1,0.539,1
Jos East,Soba,NA,0.525,0.525,196,154,2020,2,0.588,1
Jos East,Soba,NA,0.53,0.53,350,212,2021,3,0.637,1
Jos East,Soba,NA,0.535,0.535,562,154,2021,4,0.686,1
Jos East,Soba,NA,0.54,0.54,716,202,2022,5,0.735,1
Jos East,Soba,NA,0.545,0.545,918,159,2022,6,0.784,1
Jos East,Soba,NA,0.55,0.55,1077,219,2023,7,0.8,1
Jos East,Soba,NA,0.56,0.56,1296,136,2023,8,0.8,1
Jos East,Soba,NA,0.75,0.75,1432,218,2024,9,0.8,1
Jos East,Soba,NA,0.8,0.8,1650,151,2024,10,0.8,1
Jos East,Soba,NA,0.8,0.8,1801,185,2025,11,0.8,1
Jos East,Soba,NA,0.8,0.8,1986,183,2025,12,0.8,1
Jos North,Soba,NA,0.10462622,0.10462622,0,196,2020,1,0.49,1
Jos North,Soba,NA,0.450415877,0.450415877,196,154,2020,2,0.539,1
Jos North,Soba,NA,0.554518966,0.554518966,350,212,2021,3,0.588,1
Jos North,Soba,NA,0.8,0.8,562,154,2021,4,0.637,1
Jos North,Soba,NA,0.8,0.8,716,202,2022,5,0.686,1
Jos North,Soba,NA,0.8,0.8,918,159,2022,6,0.735,1
Jos North,Soba,NA,0.8,0.8,1077,219,2023,7,0.784,1
Jos North,Soba,NA,0.8,0.8,1296,136,2023,8,0.8,1
Jos North,Soba,NA,0.8,0.8,1432,218,2024,9,0.8,1
Jos North,Soba,NA,0.8,0.8,1650,151,2024,10,0.8,1
Jos North,Soba,NA,0.8,0.8,1801,185,2025,11,0.8,1
Jos North,Soba,NA,0.8,0.8,1986,183,2025,12,0.8,1
Jos South,Soba,NA,0.02049469,0.02049469,0,196,2020,1,0.8,1
Jos South,Soba,NA,0.04098938,0.04098938,196,154,2020,2,0.49,1
Jos South,Soba,NA,0.10247345,0.10247345,350,212,2021,3,0.539,1
Jos South,Soba,NA,0.328939775,0.328939775,562,154,2021,4,0.588,1
Jos South,Soba,NA,0.442685304,0.442685304,716,202,2022,5,0.637,1
Jos South,Soba,NA,0.8,0.8,918,159,2022,6,0.686,1
Jos South,Soba,NA,0.8,0.8,1077,219,2023,7,0.735,1
Jos South,Soba,NA,0.8,0.8,1296,136,2023,8,0.784,1
Jos South,Soba,NA,0.8,0.8,1432,218,2024,9,0.8,1
Jos South,Soba,NA,0.8,0.8,1650,151,2024,10,0.8,1
Jos South,Soba,NA,0.8,0.8,1801,185,2025,11,0.8,1
Jos South,Soba,NA,0.8,0.8,1986,183,2025,12,0.8,1
Kabba-Bunu,Oke-Ero,NA,0.246839589,0.246839589,0,196,2020,1,0.8,1
Kabba-Bunu,Oke-Ero,NA,0.531322215,0.531322215,196,154,2020,2,0.8,1
Kabba-Bunu,Oke-Ero,NA,0.538998927,0.538998927,350,212,2021,3,0.49,1
Kabba-Bunu,Oke-Ero,NA,0.8,0.8,562,154,2021,4,0.539,1
Kabba-Bunu,Oke-Ero,NA,0.8,0.8,716,202,2022,5,0.588,1
Kabba-Bunu,Oke-Ero,NA,0.8,0.8,918,159,2022,6,0.637,1
Kabba-Bunu,Oke-Ero,NA,0.8,0.8,1077,219,2023,7,0.686,1
Kabba-Bunu,Oke-Ero,NA,0.8,0.8,1296,136,2023,8,0.735,1
Kabba-Bunu,Oke-Ero,NA,0.8,0.8,1432,218,2024,9,0.784,1
Kabba-Bunu,Oke-Ero,NA,0.8,0.8,1650,151,2024,10,0.8,1
Kabba-Bunu,Oke-Ero,NA,0.8,0.8,1801,185,2025,11,0.8,1
Kabba-Bunu,Oke-Ero,NA,0.8,0.8,1986,183,2025,12,0.8,1
Kabo,Gwarzo,NA,0.328669685,0.328669685,0,196,2020,1,0.8,1
Kabo,Gwarzo,NA,0.345103169,0.345103169,196,154,2020,2,0.8,1
Kabo,Gwarzo,NA,0.348389866,0.348389866,350,212,2021,3,0.8,1
Kabo,Gwarzo,NA,0.351676563,0.351676563,562,154,2021,4,0.49,1
Kabo,Gwarzo,NA,0.35496326,0.35496326,716,202,2022,5,0.539,1
Kabo,Gwarzo,NA,0.358249957,0.358249957,918,159,2022,6,0.588,1
Kabo,Gwarzo,NA,0.361536654,0.361536654,1077,219,2023,7,0.637,1
Kabo,Gwarzo,NA,0.368110047,0.368110047,1296,136,2023,8,0.686,1
Kabo,Gwarzo,NA,0.493004528,0.493004528,1432,218,2024,9,0.735,1
Kabo,Gwarzo,NA,0.65733937,0.65733937,1650,151,2024,10,0.784,1
Kabo,Gwarzo,NA,0.8,0.8,1801,185,2025,11,0.8,1
Kabo,Gwarzo,NA,0.8,0.8,1986,183,2025,12,0.8,1
Kachia,Ngor-Okpala,NA,0.026107845,0.026107845,0,196,2020,1,0.8,1
Kachia,Ngor-Okpala,NA,0.05221569,0.05221569,196,154,2020,2,0.8,1
Kachia,Ngor-Okpala,NA,0.130539225,0.130539225,350,212,2021,3,0.8,1
Kachia,Ngor-Okpala,NA,0.419030912,0.419030912,562,154,2021,4,0.8,1
Kachia,Ngor-Okpala,NA,0.563929452,0.563929452,716,202,2022,5,0.49,1
Kachia,Ngor-Okpala,NA,0.8,0.8,918,159,2022,6,0.539,1
Kachia,Ngor-Okpala,NA,0.8,0.8,1077,219,2023,7,0.588,1
Kachia,Ngor-Okpala,NA,0.8,0.8,1296,136,2023,8,0.637,1
Kachia,Ngor-Okpala,NA,0.8,0.8,1432,218,2024,9,0.686,1
Kachia,Ngor-Okpala,NA,0.8,0.8,1650,151,2024,10,0.735,1
Kachia,Ngor-Okpala,NA,0.8,0.8,1801,185,2025,11,0.784,1
Kachia,Ngor-Okpala,NA,0.8,0.8,1986,183,2025,12,0.8,1
Kaduna North,Soba,NA,0.065737057,0.065737057,0,196,2020,1,0.8,1
Kaduna North,Soba,NA,0.131474114,0.131474114,196,154,2020,2,0.8,1
Kaduna North,Soba,NA,0.348406402,0.348406402,350,212,2021,3,0.8,1
Kaduna North,Soba,NA,0.8,0.8,562,154,2021,4,0.8,1
Kaduna North,Soba,NA,0.8,0.8,716,202,2022,5,0.8,1
Kaduna North,Soba,NA,0.8,0.8,918,159,2022,6,0.49,1
Kaduna North,Soba,NA,0.8,0.8,1077,219,2023,7,0.539,1
Kaduna North,Soba,NA,0.8,0.8,1296,136,2023,8,0.588,1
Kaduna North,Soba,NA,0.8,0.8,1432,218,2024,9,0.637,1
Kaduna North,Soba,NA,0.8,0.8,1650,151,2024,10,0.686,1
Kaduna North,Soba,NA,0.8,0.8,1801,185,2025,11,0.735,1
Kaduna North,Soba,NA,0.8,0.8,1986,183,2025,12,0.784,1
Kaduna South,Soba,NA,0.02049469,0.02049469,0,196,2020,1,0.8,1
Kaduna South,Soba,NA,0.04098938,0.04098938,196,154,2020,2,0.8,1
Kaduna South,Soba,NA,0.10247345,0.10247345,350,212,2021,3,0.8,1
Kaduna South,Soba,NA,0.328939775,0.328939775,562,154,2021,4,0.8,1
Kaduna South,Soba,NA,0.442685304,0.442685304,716,202,2022,5,0.8,1
Kaduna South,Soba,NA,0.8,0.8,918,159,2022,6,0.8,1
Kaduna South,Soba,NA,0.8,0.8,1077,219,2023,7,0.49,1
Kaduna South,Soba,NA,0.8,0.8,1296,136,2023,8,0.539,1
Kaduna South,Soba,NA,0.8,0.8,1432,218,2024,9,0.588,1
Kaduna South,Soba,NA,0.8,0.8,1650,151,2024,10,0.637,1
Kaduna South,Soba,NA,0.8,0.8,1801,185,2025,11,0.686,1
Kaduna South,Soba,NA,0.8,0.8,1986,183,2025,12,0.735,1
Kafin Hausa,Taura,NA,0.41906863,0.41906863,0,196,2020,1,0.784,1
Kafin Hausa,Taura,NA,0.440022062,0.440022062,196,154,2020,2,0.8,1
Kafin Hausa,Taura,NA,0.444212748,0.444212748,350,212,2021,3,0.8,1
Kafin Hausa,Taura,NA,0.448403434,0.448403434,562,154,2021,4,0.8,1
Kafin Hausa,Taura,NA,0.45259412,0.45259412,716,202,2022,5,0.8,1
Kafin Hausa,Taura,NA,0.456784807,0.456784807,918,159,2022,6,0.8,1
Kafin Hausa,Taura,NA,0.460975493,0.460975493,1077,219,2023,7,0.8,1
Kafin Hausa,Taura,NA,0.469356866,0.469356866,1296,136,2023,8,0.49,1
Kafin Hausa,Taura,NA,0.628602945,0.628602945,1432,218,2024,9,0.539,1
Kafin Hausa,Taura,NA,0.8,0.8,1650,151,2024,10,0.588,1
Kafin Hausa,Taura,NA,0.8,0.8,1801,185,2025,11,0.637,1
Kafin Hausa,Taura,NA,0.8,0.8,1986,183,2025,12,0.686,1
Kafur,Gwarzo,NA,0.204678348,0.204678348,0,196,2020,1,0.735,1
Kafur,Gwarzo,NA,0.440570144,0.440570144,196,154,2020,2,0.784,1
Kafur,Gwarzo,NA,0.446935641,0.446935641,350,212,2021,3,0.8,1
Kafur,Gwarzo,NA,0.672347905,0.672347905,562,154,2021,4,0.8,1
Kafur,Gwarzo,NA,0.680842057,0.680842057,716,202,2022,5,0.8,1
Kafur,Gwarzo,NA,0.689377144,0.689377144,918,159,2022,6,0.8,1
Kafur,Gwarzo,NA,0.8,0.8,1077,219,2023,7,0.8,1
Kafur,Gwarzo,NA,0.8,0.8,1296,136,2023,8,0.8,1
Kafur,Gwarzo,NA,0.8,0.8,1432,218,2024,9,0.49,1
Kafur,Gwarzo,NA,0.8,0.8,1650,151,2024,10,0.539,1
Kafur,Gwarzo,NA,0.8,0.8,1801,185,2025,11,0.588,1
Kafur,Gwarzo,NA,0.8,0.8,1986,183,2025,12,0.637,1
