adm1,LGA,smc_plan1,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
Kebbi,Sakaba,SMC,Alkaleri,july,1646,2024,1,-1,1,0.6,5
Kebbi,Sakaba,SMC,Alkaleri,july,1676,2024,2,-1,1,0.6,5
Kebbi,Sakaba,SMC,Alkaleri,july,1706,2024,3,-1,1,0.6,5
Kebbi,Sakaba,SMC,Alkaleri,july,1736,2024,4,-1,1,0.6,5
Kebbi,Shanga,SMC,Birnin Kebbi,august,1678,2024,1,-1,1,0.6,5
Kebbi,Shanga,SMC,Birnin Kebbi,august,1708,2024,2,-1,1,0.6,5
Kebbi,Shanga,SMC,Birnin Kebbi,august,1738,2024,3,-1,1,0.6,5
Kebbi,Shanga,SMC,Birnin Kebbi,august,1768,2024,4,-1,1,0.6,5
Kebbi,Suru,SMC,Birnin Kebbi,august,1678,2024,1,-1,1,0.6,5
Kebbi,Suru,SMC,Birnin Kebbi,august,1708,2024,2,-1,1,0.6,5
Kebbi,Suru,SMC,Birnin Kebbi,august,1738,2024,3,-1,1,0.6,5
Kebbi,Suru,SMC,Birnin Kebbi,august,1768,2024,4,-1,1,0.6,5
Kebbi,Wasagu-Danko,SMC,Alkaleri,july,1646,2024,1,-1,1,0.6,5
Kebbi,Wasagu-Danko,SMC,Alkaleri,july,1676,2024,2,-1,1,0.6,5
Kebbi,Wasagu-Danko,SMC,Alkaleri,july,1706,2024,3,-1,1,0.6,5
Kebbi,Wasagu-Danko,SMC,Alkaleri,july,1736,2024,4,-1,1,0.6,5
Kebbi,Yauri,SMC,Birnin Kebbi,august,1678,2024,1,-1,1,0.6,5
Kebbi,Yauri,SMC,Birnin Kebbi,august,1708,2024,2,-1,1,0.6,5
Kebbi,Yauri,SMC,Birnin Kebbi,august,1738,2024,3,-1,1,0.6,5
Kebbi,Yauri,SMC,Birnin Kebbi,august,1768,2024,4,-1,1,0.6,5
Kebbi,Zuru,SMC,Alkaleri,july,1646,2024,1,-1,1,0.6,5
Kebbi,Zuru,SMC,Alkaleri,july,1676,2024,2,-1,1,0.6,5
Kebbi,Zuru,SMC,Alkaleri,july,1706,2024,3,-1,1,0.6,5
Kebbi,Zuru,SMC,Alkaleri,july,1736,2024,4,-1,1,0.6,5
Sokoto,Binji,SMC,Gawabawa,august,1678,2024,1,-1,1,0.6,5
Sokoto,Binji,SMC,Gawabawa,august,1708,2024,2,-1,1,0.6,5
Sokoto,Binji,SMC,Gawabawa,august,1738,2024,3,-1,1,0.6,5
Sokoto,Binji,SMC,Gawabawa,august,1768,2024,4,-1,1,0.6,5
Sokoto,Bodinga,SMC,Gawabawa,august,1678,2024,1,-1,1,0.6,5
Sokoto,Bodinga,SMC,Gawabawa,august,1708,2024,2,-1,1,0.6,5
Sokoto,Bodinga,SMC,Gawabawa,august,1738,2024,3,-1,1,0.6,5
Sokoto,Bodinga,SMC,Gawabawa,august,1768,2024,4,-1,1,0.6,5
Sokoto,Dange-Shnsi,SMC,Gawabawa,august,1678,2024,1,-1,1,0.6,5
Sokoto,Dange-Shnsi,SMC,Gawabawa,august,1708,2024,2,-1,1,0.6,5
Sokoto,Dange-Shnsi,SMC,Gawabawa,august,1738,2024,3,-1,1,0.6,5
Sokoto,Dange-Shnsi,SMC,Gawabawa,august,1768,2024,4,-1,1,0.6,5
Sokoto,Gada,SMC,Gawabawa,august,1678,2024,1,-1,1,0.6,5
Sokoto,Gada,SMC,Gawabawa,august,1708,2024,2,-1,1,0.6,5
Sokoto,Gada,SMC,Gawabawa,august,1738,2024,3,-1,1,0.6,5
Sokoto,Gada,SMC,Gawabawa,august,1768,2024,4,-1,1,0.6,5
Sokoto,Gawabawa,SMC,Gawabawa,august,1678,2024,1,-1,1,0.6,5
Sokoto,Gawabawa,SMC,Gawabawa,august,1708,2024,2,-1,1,0.6,5
Sokoto,Gawabawa,SMC,Gawabawa,august,1738,2024,3,-1,1,0.6,5
Sokoto,Gawabawa,SMC,Gawabawa,august,1768,2024,4,-1,1,0.6,5
Sokoto,Goronyo,SMC,Gawabawa,august,1678,2024,1,-1,1,0.6,5
Sokoto,Goronyo,SMC,Gawabawa,august,1708,2024,2,-1,1,0.6,5
Sokoto,Goronyo,SMC,Gawabawa,august,1738,2024,3,-1,1,0.6,5
Sokoto,Goronyo,SMC,Gawabawa,august,1768,2024,4,-1,1,0.6,5
Sokoto,Gudu,SMC,Gawabawa,august,1678,2024,1,-1,1,0.6,5
Sokoto,Gudu,SMC,Gawabawa,august,1708,2024,2,-1,1,0.6,5
Sokoto,Gudu,SMC,Gawabawa,august,1738,2024,3,-1,1,0.6,5
Sokoto,Gudu,SMC,Gawabawa,august,1768,2024,4,-1,1,0.6,5
Sokoto,Illela,SMC,Gawabawa,august,1678,2024,1,-1,1,0.6,5
Sokoto,Illela,SMC,Gawabawa,august,1708,2024,2,-1,1,0.6,5
Sokoto,Illela,SMC,Gawabawa,august,1738,2024,3,-1,1,0.6,5
Sokoto,Illela,SMC,Gawabawa,august,1768,2024,4,-1,1,0.6,5
Sokoto,Isa,SMC,Rimi,march,1531,2024,1,-1,1,0.6,5
Sokoto,Isa,SMC,Rimi,march,1561,2024,2,-1,1,0.6,5
Sokoto,Isa,SMC,Rimi,march,1591,2024,3,-1,1,0.6,5
Sokoto,Isa,SMC,Rimi,march,1621,2024,4,-1,1,0.6,5
Sokoto,Kebbe,SMC,Birnin Kebbi,august,1678,2024,1,-1,1,0.6,5
Sokoto,Kebbe,SMC,Birnin Kebbi,august,1708,2024,2,-1,1,0.6,5
Sokoto,Kebbe,SMC,Birnin Kebbi,august,1738,2024,3,-1,1,0.6,5
Sokoto,Kebbe,SMC,Birnin Kebbi,august,1768,2024,4,-1,1,0.6,5
Sokoto,Kware,SMC,Gawabawa,august,1678,2024,1,-1,1,0.6,5
Sokoto,Kware,SMC,Gawabawa,august,1708,2024,2,-1,1,0.6,5
Sokoto,Kware,SMC,Gawabawa,august,1738,2024,3,-1,1,0.6,5
Sokoto,Kware,SMC,Gawabawa,august,1768,2024,4,-1,1,0.6,5
Sokoto,Rabah,SMC,Gawabawa,august,1678,2024,1,-1,1,0.6,5
Sokoto,Rabah,SMC,Gawabawa,august,1708,2024,2,-1,1,0.6,5
Sokoto,Rabah,SMC,Gawabawa,august,1738,2024,3,-1,1,0.6,5
Sokoto,Rabah,SMC,Gawabawa,august,1768,2024,4,-1,1,0.6,5
Sokoto,Sabon Birni,SMC,Gawabawa,august,1678,2024,1,-1,1,0.6,5
Sokoto,Sabon Birni,SMC,Gawabawa,august,1708,2024,2,-1,1,0.6,5
Sokoto,Sabon Birni,SMC,Gawabawa,august,1738,2024,3,-1,1,0.6,5
Sokoto,Sabon Birni,SMC,Gawabawa,august,1768,2024,4,-1,1,0.6,5
Sokoto,Shagari,SMC,Birnin Kebbi,august,1678,2024,1,-1,1,0.6,5
Sokoto,Shagari,SMC,Birnin Kebbi,august,1708,2024,2,-1,1,0.6,5
Sokoto,Shagari,SMC,Birnin Kebbi,august,1738,2024,3,-1,1,0.6,5
Sokoto,Shagari,SMC,Birnin Kebbi,august,1768,2024,4,-1,1,0.6,5
Sokoto,Silame,SMC,Gawabawa,august,1678,2024,1,-1,1,0.6,5
Sokoto,Silame,SMC,Gawabawa,august,1708,2024,2,-1,1,0.6,5
Sokoto,Silame,SMC,Gawabawa,august,1738,2024,3,-1,1,0.6,5
Sokoto,Silame,SMC,Gawabawa,august,1768,2024,4,-1,1,0.6,5
Sokoto,Sokoto North,SMC,Gawabawa,august,1678,2024,1,-1,1,0.6,5
Sokoto,Sokoto North,SMC,Gawabawa,august,1708,2024,2,-1,1,0.6,5
Sokoto,Sokoto North,SMC,Gawabawa,august,1738,2024,3,-1,1,0.6,5
Sokoto,Sokoto North,SMC,Gawabawa,august,1768,2024,4,-1,1,0.6,5
Sokoto,Sokoto South,SMC,Birnin Kebbi,august,1678,2024,1,-1,1,0.6,5
Sokoto,Sokoto South,SMC,Birnin Kebbi,august,1708,2024,2,-1,1,0.6,5
Sokoto,Sokoto South,SMC,Birnin Kebbi,august,1738,2024,3,-1,1,0.6,5
Sokoto,Sokoto South,SMC,Birnin Kebbi,august,1768,2024,4,-1,1,0.6,5
Sokoto,Tambuwal,SMC,Birnin Kebbi,august,1678,2024,1,-1,1,0.6,5
Sokoto,Tambuwal,SMC,Birnin Kebbi,august,1708,2024,2,-1,1,0.6,5
Sokoto,Tambuwal,SMC,Birnin Kebbi,august,1738,2024,3,-1,1,0.6,5
Sokoto,Tambuwal,SMC,Birnin Kebbi,august,1768,2024,4,-1,1,0.6,5
Sokoto,Tangaza,SMC,Gawabawa,august,1678,2024,1,-1,1,0.6,5
Sokoto,Tangaza,SMC,Gawabawa,august,1708,2024,2,-1,1,0.6,5
Sokoto,Tangaza,SMC,Gawabawa,august,1738,2024,3,-1,1,0.6,5
Sokoto,Tangaza,SMC,Gawabawa,august,1768,2024,4,-1,1,0.6,5
Sokoto,Tureta,SMC,Birnin Kebbi,august,1678,2024,1,-1,1,0.6,5
Sokoto,Tureta,SMC,Birnin Kebbi,august,1708,2024,2,-1,1,0.6,5
Sokoto,Tureta,SMC,Birnin Kebbi,august,1738,2024,3,-1,1,0.6,5
Sokoto,Tureta,SMC,Birnin Kebbi,august,1768,2024,4,-1,1,0.6,5
Sokoto,Wamako,SMC,Gawabawa,august,1678,2024,1,-1,1,0.6,5
Sokoto,Wamako,SMC,Gawabawa,august,1708,2024,2,-1,1,0.6,5
Sokoto,Wamako,SMC,Gawabawa,august,1738,2024,3,-1,1,0.6,5
Sokoto,Wamako,SMC,Gawabawa,august,1768,2024,4,-1,1,0.6,5
Sokoto,Wurno,SMC,Gawabawa,august,1678,2024,1,-1,1,0.6,5
Sokoto,Wurno,SMC,Gawabawa,august,1708,2024,2,-1,1,0.6,5
Sokoto,Wurno,SMC,Gawabawa,august,1738,2024,3,-1,1,0.6,5
Sokoto,Wurno,SMC,Gawabawa,august,1768,2024,4,-1,1,0.6,5
Sokoto,Yabo,SMC,Gawabawa,august,1678,2024,1,-1,1,0.6,5
Sokoto,Yabo,SMC,Gawabawa,august,1708,2024,2,-1,1,0.6,5
Sokoto,Yabo,SMC,Gawabawa,august,1738,2024,3,-1,1,0.6,5
Sokoto,Yabo,SMC,Gawabawa,august,1768,2024,4,-1,1,0.6,5
Taraba,Ardo-Kola,SMC,Keana,august,1678,2024,1,-1,1,0.6,5
Taraba,Ardo-Kola,SMC,Keana,august,1708,2024,2,-1,1,0.6,5
Taraba,Ardo-Kola,SMC,Keana,august,1738,2024,3,-1,1,0.6,5
Taraba,Ardo-Kola,SMC,Keana,august,1768,2024,4,-1,1,0.6,5
Taraba,Gassol,SMC,Keana,august,1678,2024,1,-1,1,0.6,5
Taraba,Gassol,SMC,Keana,august,1708,2024,2,-1,1,0.6,5
Taraba,Gassol,SMC,Keana,august,1738,2024,3,-1,1,0.6,5
Taraba,Gassol,SMC,Keana,august,1768,2024,4,-1,1,0.6,5
Taraba,Ibi,SMC,Keana,august,1678,2024,1,-1,1,0.6,5
Taraba,Ibi,SMC,Keana,august,1708,2024,2,-1,1,0.6,5
Taraba,Ibi,SMC,Keana,august,1738,2024,3,-1,1,0.6,5
Taraba,Ibi,SMC,Keana,august,1768,2024,4,-1,1,0.6,5
Taraba,Jalingo,SMC,Keana,august,1678,2024,1,-1,1,0.6,5
Taraba,Jalingo,SMC,Keana,august,1708,2024,2,-1,1,0.6,5
Taraba,Jalingo,SMC,Keana,august,1738,2024,3,-1,1,0.6,5
Taraba,Jalingo,SMC,Keana,august,1768,2024,4,-1,1,0.6,5
Taraba,Karin-Lamido,SMC,Alkaleri,july,1646,2024,1,-1,1,0.6,5
Taraba,Karin-Lamido,SMC,Alkaleri,july,1676,2024,2,-1,1,0.6,5
Taraba,Karin-Lamido,SMC,Alkaleri,july,1706,2024,3,-1,1,0.6,5
Taraba,Karin-Lamido,SMC,Alkaleri,july,1736,2024,4,-1,1,0.6,5
Taraba,Lau,SMC,Alkaleri,july,1646,2024,1,-1,1,0.6,5
Taraba,Lau,SMC,Alkaleri,july,1676,2024,2,-1,1,0.6,5
Taraba,Lau,SMC,Alkaleri,july,1706,2024,3,-1,1,0.6,5
Taraba,Lau,SMC,Alkaleri,july,1736,2024,4,-1,1,0.6,5
Taraba,Wukari,SMC,Keana,august,1678,2024,1,-1,1,0.6,5
Taraba,Wukari,SMC,Keana,august,1708,2024,2,-1,1,0.6,5
Taraba,Wukari,SMC,Keana,august,1738,2024,3,-1,1,0.6,5
Taraba,Wukari,SMC,Keana,august,1768,2024,4,-1,1,0.6,5
Taraba,Yorro,SMC,Alkaleri,july,1646,2024,1,-1,1,0.6,5
Taraba,Yorro,SMC,Alkaleri,july,1676,2024,2,-1,1,0.6,5
Taraba,Yorro,SMC,Alkaleri,july,1706,2024,3,-1,1,0.6,5
Taraba,Yorro,SMC,Alkaleri,july,1736,2024,4,-1,1,0.6,5
Taraba,Zing,SMC,Alkaleri,july,1646,2024,1,-1,1,0.6,5
Taraba,Zing,SMC,Alkaleri,july,1676,2024,2,-1,1,0.6,5
Taraba,Zing,SMC,Alkaleri,july,1706,2024,3,-1,1,0.6,5
Taraba,Zing,SMC,Alkaleri,july,1736,2024,4,-1,1,0.6,5
Yobe,Bade,SMC,Taura,july,1646,2024,1,-1,1,0.6,5
Yobe,Bade,SMC,Taura,july,1676,2024,2,-1,1,0.6,5
Yobe,Bade,SMC,Taura,july,1706,2024,3,-1,1,0.6,5
Yobe,Bade,SMC,Taura,july,1736,2024,4,-1,1,0.6,5
Yobe,Bursari,SMC,Taura,july,1646,2024,1,-1,1,0.6,5
Yobe,Bursari,SMC,Taura,july,1676,2024,2,-1,1,0.6,5
Yobe,Bursari,SMC,Taura,july,1706,2024,3,-1,1,0.6,5
Yobe,Bursari,SMC,Taura,july,1736,2024,4,-1,1,0.6,5
Yobe,Damaturu,SMC,Darazo,july,1646,2024,1,-1,1,0.6,5
Yobe,Damaturu,SMC,Darazo,july,1676,2024,2,-1,1,0.6,5
Yobe,Damaturu,SMC,Darazo,july,1706,2024,3,-1,1,0.6,5
Yobe,Damaturu,SMC,Darazo,july,1736,2024,4,-1,1,0.6,5
Yobe,Fika,SMC,Darazo,july,1646,2024,1,-1,1,0.6,5
Yobe,Fika,SMC,Darazo,july,1676,2024,2,-1,1,0.6,5
Yobe,Fika,SMC,Darazo,july,1706,2024,3,-1,1,0.6,5
Yobe,Fika,SMC,Darazo,july,1736,2024,4,-1,1,0.6,5
Yobe,Fune,SMC,Darazo,july,1646,2024,1,-1,1,0.6,5
Yobe,Fune,SMC,Darazo,july,1676,2024,2,-1,1,0.6,5
Yobe,Fune,SMC,Darazo,july,1706,2024,3,-1,1,0.6,5
Yobe,Fune,SMC,Darazo,july,1736,2024,4,-1,1,0.6,5
Yobe,Geidam,SMC,Babura,may,1587,2024,1,-1,1,0.6,5
Yobe,Geidam,SMC,Babura,may,1617,2024,2,-1,1,0.6,5
Yobe,Geidam,SMC,Babura,may,1647,2024,3,-1,1,0.6,5
Yobe,Geidam,SMC,Babura,may,1677,2024,4,-1,1,0.6,5
Yobe,Gujba,SMC,Darazo,july,1646,2024,1,-1,1,0.6,5
Yobe,Gujba,SMC,Darazo,july,1676,2024,2,-1,1,0.6,5
Yobe,Gujba,SMC,Darazo,july,1706,2024,3,-1,1,0.6,5
Yobe,Gujba,SMC,Darazo,july,1736,2024,4,-1,1,0.6,5
Yobe,Gulani,SMC,Alkaleri,july,1646,2024,1,-1,1,0.6,5
Yobe,Gulani,SMC,Alkaleri,july,1676,2024,2,-1,1,0.6,5
Yobe,Gulani,SMC,Alkaleri,july,1706,2024,3,-1,1,0.6,5
Yobe,Gulani,SMC,Alkaleri,july,1736,2024,4,-1,1,0.6,5
Yobe,Jakusko,SMC,Taura,july,1646,2024,1,-1,1,0.6,5
Yobe,Jakusko,SMC,Taura,july,1676,2024,2,-1,1,0.6,5
Yobe,Jakusko,SMC,Taura,july,1706,2024,3,-1,1,0.6,5
Yobe,Jakusko,SMC,Taura,july,1736,2024,4,-1,1,0.6,5
Yobe,Karasuwa,SMC,Taura,july,1646,2024,1,-1,1,0.6,5
Yobe,Karasuwa,SMC,Taura,july,1676,2024,2,-1,1,0.6,5
Yobe,Karasuwa,SMC,Taura,july,1706,2024,3,-1,1,0.6,5
Yobe,Karasuwa,SMC,Taura,july,1736,2024,4,-1,1,0.6,5
Yobe,Machina,SMC,Taura,july,1646,2024,1,-1,1,0.6,5
Yobe,Machina,SMC,Taura,july,1676,2024,2,-1,1,0.6,5
Yobe,Machina,SMC,Taura,july,1706,2024,3,-1,1,0.6,5
Yobe,Machina,SMC,Taura,july,1736,2024,4,-1,1,0.6,5
Yobe,Nangere,SMC,Darazo,july,1646,2024,1,-1,1,0.6,5
Yobe,Nangere,SMC,Darazo,july,1676,2024,2,-1,1,0.6,5
Yobe,Nangere,SMC,Darazo,july,1706,2024,3,-1,1,0.6,5
Yobe,Nangere,SMC,Darazo,july,1736,2024,4,-1,1,0.6,5
Yobe,Nguru,SMC,Taura,july,1646,2024,1,-1,1,0.6,5
Yobe,Nguru,SMC,Taura,july,1676,2024,2,-1,1,0.6,5
Yobe,Nguru,SMC,Taura,july,1706,2024,3,-1,1,0.6,5
Yobe,Nguru,SMC,Taura,july,1736,2024,4,-1,1,0.6,5
Yobe,Potiskum,SMC,Darazo,july,1646,2024,1,-1,1,0.6,5
Yobe,Potiskum,SMC,Darazo,july,1676,2024,2,-1,1,0.6,5
Yobe,Potiskum,SMC,Darazo,july,1706,2024,3,-1,1,0.6,5
Yobe,Potiskum,SMC,Darazo,july,1736,2024,4,-1,1,0.6,5
Yobe,Tarmua,SMC,Rimi,march,1531,2024,1,-1,1,0.6,5
Yobe,Tarmua,SMC,Rimi,march,1561,2024,2,-1,1,0.6,5
Yobe,Tarmua,SMC,Rimi,march,1591,2024,3,-1,1,0.6,5
Yobe,Tarmua,SMC,Rimi,march,1621,2024,4,-1,1,0.6,5
Yobe,Yunusari,SMC,Babura,may,1587,2024,1,-1,1,0.6,5
Yobe,Yunusari,SMC,Babura,may,1617,2024,2,-1,1,0.6,5
Yobe,Yunusari,SMC,Babura,may,1647,2024,3,-1,1,0.6,5
Yobe,Yunusari,SMC,Babura,may,1677,2024,4,-1,1,0.6,5
Yobe,Yusufari,SMC,Taura,july,1646,2024,1,-1,1,0.6,5
Yobe,Yusufari,SMC,Taura,july,1676,2024,2,-1,1,0.6,5
Yobe,Yusufari,SMC,Taura,july,1706,2024,3,-1,1,0.6,5
Yobe,Yusufari,SMC,Taura,july,1736,2024,4,-1,1,0.6,5
Zamfara,Anka,SMC,Darazo,july,1646,2024,1,-1,1,0.6,5
Zamfara,Anka,SMC,Darazo,july,1676,2024,2,-1,1,0.6,5
Zamfara,Anka,SMC,Darazo,july,1706,2024,3,-1,1,0.6,5
Zamfara,Anka,SMC,Darazo,july,1736,2024,4,-1,1,0.6,5
Zamfara,Bakura,SMC,Darazo,july,1646,2024,1,-1,1,0.6,5
Zamfara,Bakura,SMC,Darazo,july,1676,2024,2,-1,1,0.6,5
Zamfara,Bakura,SMC,Darazo,july,1706,2024,3,-1,1,0.6,5
Zamfara,Bakura,SMC,Darazo,july,1736,2024,4,-1,1,0.6,5
Zamfara,Birnin Magaji,SMC,Rimi,march,1531,2024,1,-1,1,0.6,5
Zamfara,Birnin Magaji,SMC,Rimi,march,1561,2024,2,-1,1,0.6,5
Zamfara,Birnin Magaji,SMC,Rimi,march,1591,2024,3,-1,1,0.6,5
Zamfara,Birnin Magaji,SMC,Rimi,march,1621,2024,4,-1,1,0.6,5
Zamfara,Bukkuyum,SMC,Alkaleri,july,1646,2024,1,-1,1,0.6,5
Zamfara,Bukkuyum,SMC,Alkaleri,july,1676,2024,2,-1,1,0.6,5
Zamfara,Bukkuyum,SMC,Alkaleri,july,1706,2024,3,-1,1,0.6,5
Zamfara,Bukkuyum,SMC,Alkaleri,july,1736,2024,4,-1,1,0.6,5
Zamfara,Bungudu,SMC,Takali,september,1713,2024,1,-1,1,0.6,5
Zamfara,Bungudu,SMC,Takali,september,1743,2024,2,-1,1,0.6,5
Zamfara,Bungudu,SMC,Takali,september,1773,2024,3,-1,1,0.6,5
Zamfara,Bungudu,SMC,Takali,september,1803,2024,4,-1,1,0.6,5
Zamfara,Gummi,SMC,Birnin Kebbi,august,1678,2024,1,-1,1,0.6,5
Zamfara,Gummi,SMC,Birnin Kebbi,august,1708,2024,2,-1,1,0.6,5
Zamfara,Gummi,SMC,Birnin Kebbi,august,1738,2024,3,-1,1,0.6,5
Zamfara,Gummi,SMC,Birnin Kebbi,august,1768,2024,4,-1,1,0.6,5
Zamfara,Gusau,SMC,Darazo,july,1646,2024,1,-1,1,0.6,5
Zamfara,Gusau,SMC,Darazo,july,1676,2024,2,-1,1,0.6,5
Zamfara,Gusau,SMC,Darazo,july,1706,2024,3,-1,1,0.6,5
Zamfara,Gusau,SMC,Darazo,july,1736,2024,4,-1,1,0.6,5
Zamfara,Kaura-Namoda,SMC,Rimi,march,1531,2024,1,-1,1,0.6,5
Zamfara,Kaura-Namoda,SMC,Rimi,march,1561,2024,2,-1,1,0.6,5
Zamfara,Kaura-Namoda,SMC,Rimi,march,1591,2024,3,-1,1,0.6,5
Zamfara,Kaura-Namoda,SMC,Rimi,march,1621,2024,4,-1,1,0.6,5
Zamfara,Maradun,SMC,Darazo,july,1646,2024,1,-1,1,0.6,5
Zamfara,Maradun,SMC,Darazo,july,1676,2024,2,-1,1,0.6,5
Zamfara,Maradun,SMC,Darazo,july,1706,2024,3,-1,1,0.6,5
Zamfara,Maradun,SMC,Darazo,july,1736,2024,4,-1,1,0.6,5
Zamfara,Maru,SMC,Giwa,august,1678,2024,1,-1,1,0.6,5
Zamfara,Maru,SMC,Giwa,august,1708,2024,2,-1,1,0.6,5
Zamfara,Maru,SMC,Giwa,august,1738,2024,3,-1,1,0.6,5
Zamfara,Maru,SMC,Giwa,august,1768,2024,4,-1,1,0.6,5
Zamfara,Shinkafi,SMC,Rimi,march,1531,2024,1,-1,1,0.6,5
Zamfara,Shinkafi,SMC,Rimi,march,1561,2024,2,-1,1,0.6,5
Zamfara,Shinkafi,SMC,Rimi,march,1591,2024,3,-1,1,0.6,5
Zamfara,Shinkafi,SMC,Rimi,march,1621,2024,4,-1,1,0.6,5
Zamfara,Talata Mafara,SMC,Darazo,july,1646,2024,1,-1,1,0.6,5
Zamfara,Talata Mafara,SMC,Darazo,july,1676,2024,2,-1,1,0.6,5
Zamfara,Talata Mafara,SMC,Darazo,july,1706,2024,3,-1,1,0.6,5
Zamfara,Talata Mafara,SMC,Darazo,july,1736,2024,4,-1,1,0.6,5
Zamfara,Tsafe,SMC,Takali,september,1713,2024,1,-1,1,0.6,5
Zamfara,Tsafe,SMC,Takali,september,1743,2024,2,-1,1,0.6,5
Zamfara,Tsafe,SMC,Takali,september,1773,2024,3,-1,1,0.6,5
Zamfara,Tsafe,SMC,Takali,september,1803,2024,4,-1,1,0.6,5
Zamfara,Zurmi,SMC,Rimi,march,1531,2024,1,-1,1,0.6,5
Zamfara,Zurmi,SMC,Rimi,march,1561,2024,2,-1,1,0.6,5
Zamfara,Zurmi,SMC,Rimi,march,1591,2024,3,-1,1,0.6,5
Zamfara,Zurmi,SMC,Rimi,march,1621,2024,4,-1,1,0.6,5
Adamawa,Demsa,SMC,Alkaleri,july,2014,2025,1,-1,1,0.6,5
Adamawa,Demsa,SMC,Alkaleri,july,2044,2025,2,-1,1,0.6,5
Adamawa,Demsa,SMC,Alkaleri,july,2074,2025,3,-1,1,0.6,5
Adamawa,Demsa,SMC,Alkaleri,july,2104,2025,4,-1,1,0.6,5
Adamawa,Fufore,SMC,Alkaleri,july,2014,2025,1,-1,1,0.6,5
Adamawa,Fufore,SMC,Alkaleri,july,2044,2025,2,-1,1,0.6,5
Adamawa,Fufore,SMC,Alkaleri,july,2074,2025,3,-1,1,0.6,5
Adamawa,Fufore,SMC,Alkaleri,july,2104,2025,4,-1,1,0.6,5
Adamawa,Gireri,SMC,Darazo,july,2014,2025,1,-1,1,0.6,5
Adamawa,Gireri,SMC,Darazo,july,2044,2025,2,-1,1,0.6,5
Adamawa,Gireri,SMC,Darazo,july,2074,2025,3,-1,1,0.6,5
Adamawa,Gireri,SMC,Darazo,july,2104,2025,4,-1,1,0.6,5
Adamawa,Gombi,SMC,Alkaleri,july,2014,2025,1,-1,1,0.6,5
Adamawa,Gombi,SMC,Alkaleri,july,2044,2025,2,-1,1,0.6,5
Adamawa,Gombi,SMC,Alkaleri,july,2074,2025,3,-1,1,0.6,5
Adamawa,Gombi,SMC,Alkaleri,july,2104,2025,4,-1,1,0.6,5
Adamawa,Guyuk,SMC,Alkaleri,july,2014,2025,1,-1,1,0.6,5
Adamawa,Guyuk,SMC,Alkaleri,july,2044,2025,2,-1,1,0.6,5
Adamawa,Guyuk,SMC,Alkaleri,july,2074,2025,3,-1,1,0.6,5
Adamawa,Guyuk,SMC,Alkaleri,july,2104,2025,4,-1,1,0.6,5
Adamawa,Hong,SMC,Darazo,july,2014,2025,1,-1,1,0.6,5
Adamawa,Hong,SMC,Darazo,july,2044,2025,2,-1,1,0.6,5
Adamawa,Hong,SMC,Darazo,july,2074,2025,3,-1,1,0.6,5
Adamawa,Hong,SMC,Darazo,july,2104,2025,4,-1,1,0.6,5
Adamawa,Jada,SMC,Alkaleri,july,2014,2025,1,-1,1,0.6,5
Adamawa,Jada,SMC,Alkaleri,july,2044,2025,2,-1,1,0.6,5
Adamawa,Jada,SMC,Alkaleri,july,2074,2025,3,-1,1,0.6,5
Adamawa,Jada,SMC,Alkaleri,july,2104,2025,4,-1,1,0.6,5
Adamawa,Lamurde,SMC,Alkaleri,july,2014,2025,1,-1,1,0.6,5
Adamawa,Lamurde,SMC,Alkaleri,july,2044,2025,2,-1,1,0.6,5
Adamawa,Lamurde,SMC,Alkaleri,july,2074,2025,3,-1,1,0.6,5
Adamawa,Lamurde,SMC,Alkaleri,july,2104,2025,4,-1,1,0.6,5
Adamawa,Madagali,SMC,Darazo,july,2014,2025,1,-1,1,0.6,5
Adamawa,Madagali,SMC,Darazo,july,2044,2025,2,-1,1,0.6,5
Adamawa,Madagali,SMC,Darazo,july,2074,2025,3,-1,1,0.6,5
Adamawa,Madagali,SMC,Darazo,july,2104,2025,4,-1,1,0.6,5
Adamawa,Maiha,SMC,Alkaleri,july,2014,2025,1,-1,1,0.6,5
Adamawa,Maiha,SMC,Alkaleri,july,2044,2025,2,-1,1,0.6,5
Adamawa,Maiha,SMC,Alkaleri,july,2074,2025,3,-1,1,0.6,5
Adamawa,Maiha,SMC,Alkaleri,july,2104,2025,4,-1,1,0.6,5
Adamawa,Mayo-Belwa,SMC,Alkaleri,july,2014,2025,1,-1,1,0.6,5
Adamawa,Mayo-Belwa,SMC,Alkaleri,july,2044,2025,2,-1,1,0.6,5
Adamawa,Mayo-Belwa,SMC,Alkaleri,july,2074,2025,3,-1,1,0.6,5
Adamawa,Mayo-Belwa,SMC,Alkaleri,july,2104,2025,4,-1,1,0.6,5
Adamawa,Michika,SMC,Darazo,july,2014,2025,1,-1,1,0.6,5
Adamawa,Michika,SMC,Darazo,july,2044,2025,2,-1,1,0.6,5
Adamawa,Michika,SMC,Darazo,july,2074,2025,3,-1,1,0.6,5
Adamawa,Michika,SMC,Darazo,july,2104,2025,4,-1,1,0.6,5
Adamawa,Mubi North,SMC,Darazo,july,2014,2025,1,-1,1,0.6,5
Adamawa,Mubi North,SMC,Darazo,july,2044,2025,2,-1,1,0.6,5
Adamawa,Mubi North,SMC,Darazo,july,2074,2025,3,-1,1,0.6,5
Adamawa,Mubi North,SMC,Darazo,july,2104,2025,4,-1,1,0.6,5
