LGA_old,repDS,year,LGA,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,round,peak,simday,llins1,mortality,kill_rate,block_initial
Nwangele,Ngor-Okpala,2020,Nwangele,0.334866992,0.293121089,0.241236274,0.293602,1,june,162,PBO,0.427322485,0.742491071,0.65
Nwangele,Ngor-Okpala,2023,Nwangele,0.334866992,0.293121089,0.241236274,0.293602,2,june,1257,PBO,0.427322485,0.742491071,0.65
Oyo East,Akinyele,2020,Oyo East,0.244444444,0.157142857,0.305555556,0.283333334,1,may,131,PBO,0.47806867,0.745564576,0.65
Oyo East,Akinyele,2023,Oyo East,0.244444444,0.157142857,0.305555556,0.283333334,2,may,1226,PBO,0.47806867,0.745564576,0.65
Oguta,Oru West,2020,Oguta,0.390322581,0.366666666,0.264,0.323529412,1,june,162,PBO,0.21360058,0.68641783,0.65
Oguta,Oru West,2023,Oguta,0.390322581,0.366666666,0.264,0.323529412,2,june,1257,PBO,0.21360058,0.68641783,0.65
Ohaji/Egbema,Oru West,2020,Ohaji-Egbema,0.288049463,0.10546678,0.105645245,0.165737733,1,june,162,PBO,0.230681852,0.69720507,0.65
Ohaji/Egbema,Oru West,2023,Ohaji-Egbema,0.288049463,0.10546678,0.105645245,0.165737733,2,june,1257,PBO,0.230681852,0.69720507,0.65
Okigwe,Ngor-Okpala,2020,Okigwe,0.264,0.211538461,0.075,0.111594203,1,june,162,PBO,0.46132433,0.744688974,0.65
Okigwe,Ngor-Okpala,2023,Okigwe,0.264,0.211538461,0.075,0.111594203,2,june,1257,PBO,0.46132433,0.744688974,0.65
Orlu,Oru West,2020,Orlu,0.286956522,0.1375,0.146666666,0.173033708,1,june,162,PBO,0.36849761,0.736726042,0.65
Orlu,Oru West,2023,Orlu,0.286956522,0.1375,0.146666666,0.173033708,2,june,1257,PBO,0.36849761,0.736726042,0.65
Orsu,Oru West,2020,Orsu,0.283711823,0.401429131,0.361206229,0.267699213,1,june,162,PBO,0.258149058,0.710527415,0.65
Orsu,Oru West,2023,Orsu,0.283711823,0.401429131,0.361206229,0.267699213,2,june,1257,PBO,0.258149058,0.710527415,0.65
Oru East,Oru West,2020,Oru East,0.057894737,0.244444444,0.25,0.183333334,1,june,162,PBO,0.187100101,0.664569581,0.65
Oru East,Oru West,2023,Oru East,0.057894737,0.244444444,0.25,0.183333334,2,june,1257,PBO,0.187100101,0.664569581,0.65
Oru West,Oru West,2020,Oru West,0.300010026,0.366575686,0.228196671,0.380840793,1,june,162,PBO,0.176205894,0.653359801,0.65
Oru West,Oru West,2023,Oru West,0.300010026,0.366575686,0.228196671,0.380840793,2,june,1257,PBO,0.176205894,0.653359801,0.65
Owerri-Municipal,Oru West,2020,Owerri-Municipal,0.89375,0.825,1,0.644285715,1,june,162,PBO,0.197408696,0.67390989,0.65
Owerri-Municipal,Oru West,2023,Owerri-Municipal,0.89375,0.825,1,0.644285715,2,june,1257,PBO,0.197408696,0.67390989,0.65
Tofa,Taura,2022,Tofa,0.825,0.605,0.462,0.86329114,1,july,916,PBO,0.825591067,0.751937242,0.932173642
Tofa,Taura,2025,Tofa,0.825,0.605,0.462,0.86329114,2,july,2011,PBO,0.825591067,0.751937242,0.932173642
Owerri North,Ngor-Okpala,2020,Owerri North,0.680952381,0.733333334,0.578947368,0.668627451,1,june,162,PBO,0.244109669,0.704259228,0.65
Owerri North,Ngor-Okpala,2023,Owerri North,0.680952381,0.733333334,0.578947368,0.668627451,2,june,1257,PBO,0.244109669,0.704259228,0.65
Owerri West,Ngor-Okpala,2020,Owerri West,0.334866992,0.293121089,0.241236274,0.293602,1,june,162,PBO,0.204213478,0.679467215,0.65
Owerri West,Ngor-Okpala,2023,Owerri West,0.334866992,0.293121089,0.241236274,0.293602,2,june,1257,PBO,0.204213478,0.679467215,0.65
Unuimo,Ngor-Okpala,2020,Unuimo,0.334866992,0.293121089,0.241236274,0.293602,1,june,162,PBO,0.474438578,0.745384628,0.65
Unuimo,Ngor-Okpala,2023,Unuimo,0.334866992,0.293121089,0.241236274,0.293602,2,june,1257,PBO,0.474438578,0.745384628,0.65
Auyo,Taura,2021,Auyo,0.8,0.761538461,0.848571428,0.822429906,1,july,551,PBO,0.676553245,0.750685407,0.857079262
Auyo,Taura,2024,Auyo,0.8,0.761538461,0.848571428,0.822429906,2,july,1646,PBO,0.676553245,0.750685407,0.857079262
Babura,Babura,2021,Babura,0.962040526,0.927030517,0.821643416,0.947880196,1,may,496,PBO,0.754462934,0.751464979,0.903511062
Babura,Babura,2024,Babura,0.962040526,0.927030517,0.821643416,0.947880196,2,may,1591,PBO,0.754462934,0.751464979,0.903511062
Biriniwa,Taura,2021,Biriniwa,0.82422559,0.711582337,1,0.843928898,1,july,551,PBO,0.694642094,0.750898789,0.869616984
Biriniwa,Taura,2024,Biriniwa,0.82422559,0.711582337,1,0.843928898,2,july,1646,PBO,0.694642094,0.750898789,0.869616984
Malam Madori,Taura,2021,Malam Madori,0.942857143,0.9,0.9625,1,1,july,551,PBO,0.663624026,0.750518096,0.847355412
Malam Madori,Taura,2024,Malam Madori,0.942857143,0.9,0.9625,1,2,july,1646,PBO,0.663624026,0.750518096,0.847355412
Birni Kudu,Takali,2021,Birni Kudu,0.967143673,0.85845411,0.924113013,0.97886481,1,september,615,PBO,0.79905925,0.75178119,0.922695814
Birni Kudu,Takali,2024,Birni Kudu,0.967143673,0.85845411,0.924113013,0.97886481,2,september,1710,PBO,0.79905925,0.75178119,0.922695814
Buji,Takali,2021,Buji,0.816297045,0.47549368,0.604876187,0.952624728,1,september,615,PBO,0.759566013,0.751505098,0.905939135
Buji,Takali,2024,Buji,0.816297045,0.47549368,0.604876187,0.952624728,2,september,1710,PBO,0.759566013,0.751505098,0.905939135
Jahun,Taura,2021,Jahun,0.997397327,0.969426733,0.87612303,1,1,july,551,PBO,0.743526887,0.751375143,0.898083766
Jahun,Taura,2024,Jahun,0.997397327,0.969426733,0.87612303,1,2,july,1646,PBO,0.743526887,0.751375143,0.898083766
Dutse,Takali,2021,Dutse,0.814218468,0.96344083,0.684668881,0.844119365,1,september,615,PBO,0.790579855,0.751726658,0.919382366
Dutse,Takali,2024,Dutse,0.814218468,0.96344083,0.684668881,0.844119365,2,september,1710,PBO,0.790579855,0.751726658,0.919382366
Gagarawa,Taura,2021,Gagarawa,1,1,0.958974359,1,1,july,551,PBO,0.716266925,0.751125931,0.883116947
Gagarawa,Taura,2024,Gagarawa,1,1,0.958974359,1,2,july,1646,PBO,0.716266925,0.751125931,0.883116947
Kafin Hausa,Taura,2021,Kafin Hausa,1,0.924254623,0.999031941,1,1,july,551,PBO,0.673182764,0.750643042,0.854607934
Kafin Hausa,Taura,2024,Kafin Hausa,1,0.924254623,0.999031941,1,2,july,1646,PBO,0.673182764,0.750643042,0.854607934
Garki,Babura,2021,Garki,1,0.966666667,1,1,1,may,496,PBO,0.74078424,0.751351753,0.896673119
Garki,Babura,2024,Garki,1,0.966666667,1,1,2,may,1591,PBO,0.74078424,0.751351753,0.896673119
Gumel,Babura,2021,Gumel,0.895348837,0.896296297,0.99,1,1,may,496,PBO,0.765232277,0.751548364,0.908560313
Gumel,Babura,2024,Gumel,0.895348837,0.896296297,0.99,1,2,may,1591,PBO,0.765232277,0.751548364,0.908560313
Guri,Taura,2021,Guri,0.82422559,0.711582337,0.664015901,0.843928898,1,july,551,PBO,0.666612333,0.750557938,0.849662142
Guri,Taura,2024,Guri,0.82422559,0.711582337,0.664015901,0.843928898,2,july,1646,PBO,0.666612333,0.750557938,0.849662142
Gwaram,Takali,2021,Gwaram,0.920229956,0.894982867,0.772530945,1,1,september,615,PBO,0.770852463,0.751589995,0.911084643
Gwaram,Takali,2024,Gwaram,0.920229956,0.894982867,0.772530945,1,2,september,1710,PBO,0.770852463,0.751589995,0.911084643
Gwiwa,Babura,2021,Gwiwa,1,0.993548387,0.922580645,1,1,may,496,PBO,0.668371704,0.750581059,0.85100333
Gwiwa,Babura,2024,Gwiwa,1,0.993548387,0.922580645,1,2,may,1591,PBO,0.668371704,0.750581059,0.85100333
Hadejia,Taura,2021,Hadejia,0.82422559,0.711582337,0.664015901,0.843928898,1,july,551,PBO,0.636447966,0.750120016,0.82462414
Hadejia,Taura,2024,Hadejia,0.82422559,0.711582337,0.664015901,0.843928898,2,july,1646,PBO,0.636447966,0.750120016,0.82462414
Kaugama,Taura,2021,Kaugama,0.965306122,0.977777778,1,0.843928898,1,july,551,PBO,0.649987707,0.750326737,0.836355656
Kaugama,Taura,2024,Kaugama,0.965306122,0.977777778,1,0.843928898,2,july,1646,PBO,0.649987707,0.750326737,0.836355656
Kazaure,Babura,2021,Kazaure,0.954716981,0.868421052,0.8765625,1,1,may,496,PBO,0.72677407,0.751226535,0.889141293
Kazaure,Babura,2024,Kazaure,0.954716981,0.868421052,0.8765625,1,2,may,1591,PBO,0.72677407,0.751226535,0.889141293
Kiri Kasamma,Taura,2021,Kiri Kasamma,1,1,0.992474789,1,1,july,551,PBO,0.673959786,0.750652885,0.855181572
Kiri Kasamma,Taura,2024,Kiri Kasamma,1,1,0.992474789,1,2,july,1646,PBO,0.673959786,0.750652885,0.855181572
Tsanyawa,Gwarzo,2022,Tsanyawa,1,0.717391304,0.672222222,0.96031746,1,august,953,PBO,0.716116255,0.751124444,0.883028112
Tsanyawa,Gwarzo,2025,Tsanyawa,1,0.717391304,0.672222222,0.96031746,2,august,2048,PBO,0.716116255,0.751124444,0.883028112
Miga,Taura,2021,Miga,0.82422559,1,1,1,1,july,551,PBO,0.71898178,0.751152503,0.884705609
Miga,Taura,2024,Miga,0.82422559,1,1,1,2,july,1646,PBO,0.71898178,0.751152503,0.884705609
Ringim,Taura,2021,Ringim,0.911428572,1,0.930769231,1,1,july,551,PBO,0.733954558,0.751291935,0.89307077
Ringim,Taura,2024,Ringim,0.911428572,1,0.930769231,1,2,july,1646,PBO,0.733954558,0.751291935,0.89307077
Roni,Babura,2021,Roni,0.789342858,0.71631893,0.703265219,0.787189086,1,may,496,PBO,0.684763375,0.750785097,0.862918381
Roni,Babura,2024,Roni,0.789342858,0.71631893,0.703265219,0.787189086,2,may,1591,PBO,0.684763375,0.750785097,0.862918381
Taura,Taura,2021,Taura,0.904444444,0.846153846,0.682758621,0.925396825,1,july,551,PBO,0.802187286,0.751800708,0.923881864
Taura,Taura,2024,Taura,0.904444444,0.846153846,0.682758621,0.925396825,2,july,1646,PBO,0.802187286,0.751800708,0.923881864
Yankwashi,Babura,2021,Yankwashi,0.996735147,0.846129835,0.900778552,1,1,may,496,PBO,0.686545172,0.750806097,0.864152546
Yankwashi,Babura,2024,Yankwashi,0.996735147,0.846129835,0.900778552,1,2,may,1591,PBO,0.686545172,0.750806097,0.864152546
Kiyawa,Takali,2020,Kiyawa,0.92,0.767441861,0.564864865,0.905882353,1,september,250,PBO,0.77870611,0.751646116,0.914490448
Kiyawa,Takali,2023,Kiyawa,0.92,0.767441861,0.564864865,0.905882353,2,september,1345,PBO,0.77870611,0.751646116,0.914490448
Dutsi,Rimi,2021,Dutsi,0.851612903,0.748,0.665789474,0.778461539,1,march,496,PBO,0.62280068,0.749892964,0.811924626
Dutsi,Rimi,2024,Dutsi,0.851612903,0.748,0.665789474,0.778461539,2,march,1591,PBO,0.62280068,0.749892964,0.811924626
Birnin-Gwari,Giwa,2022,Birnin-Gwari,0.640976811,0.516316628,0.360808575,0.585563767,1,august,953,PBO,0.585660468,0.749162513,0.772412531
Birnin-Gwari,Giwa,2025,Birnin-Gwari,0.640976811,0.516316628,0.360808575,0.585563767,2,august,2048,PBO,0.585660468,0.749162513,0.772412531
Kajuru,Soba,2022,Kajuru,1,0.838095238,0.528,0.717391304,1,july,916,PBO,0.492999945,0.746252749,0.65
Kajuru,Soba,2025,Kajuru,1,0.838095238,0.528,0.717391304,2,july,2011,PBO,0.492999945,0.746252749,0.65
Chikun,Soba,2022,Chikun,0.88,0.930769231,0.572,0.559322034,1,july,916,Urban areas,0.576988044,0.59294545,0.683659429
Chikun,Soba,2025,Chikun,0.88,0.930769231,0.572,0.559322034,2,july,2011,Urban areas,0.576988044,0.59294545,0.683659429
Giwa,Giwa,2022,Giwa,0.811161024,0.641751927,0.458575558,0.792196928,1,august,953,PBO,0.58231661,0.749087435,0.768467517
Giwa,Giwa,2025,Giwa,0.811161024,0.641751927,0.458575558,0.792196928,2,august,2048,PBO,0.58231661,0.749087435,0.768467517
Koko/Besse,Birnin Kebbi,2021,Koko-Besse,1,0.928739288,0.742512181,0.942563017,1,august,588,PBO,0.576157564,0.748944594,0.761021008
Koko/Besse,Birnin Kebbi,2024,Koko-Besse,1,0.928739288,0.742512181,0.942563017,2,august,1683,PBO,0.576157564,0.748944594,0.761021008
Igabi,Soba,2022,Igabi,0.622612432,0.581146784,0.480320822,0.52995671,1,july,916,PBO,0.531995981,0.747718623,0.700200269
Igabi,Soba,2025,Igabi,0.622612432,0.581146784,0.480320822,0.52995671,2,july,2011,PBO,0.531995981,0.747718623,0.700200269
Ikara,Soba,2022,Ikara,0.696302297,0.519769504,0.638837841,0.664658144,1,july,916,PBO,0.757882326,0.751491984,0.905145185
Ikara,Soba,2025,Ikara,0.696302297,0.519769504,0.638837841,0.664658144,2,july,2011,PBO,0.757882326,0.751491984,0.905145185
Jaba,Oke-Ero,2022,Jaba,0.611111112,0.55,0.3,0.576190476,1,july,916,PBO,0.493173179,0.74626027,0.65
Jaba,Oke-Ero,2025,Jaba,0.611111112,0.55,0.3,0.576190476,2,july,2011,PBO,0.493173179,0.74626027,0.65
Ogori/Mangongo,Owan East,2020,Ogori-Mangongo,0.510874923,0.460841336,0.37820413,0.418134681,1,march,131,PBO,0.310733482,0.726793178,0.65
Ogori/Mangongo,Owan East,2023,Ogori-Mangongo,0.510874923,0.460841336,0.37820413,0.418134681,2,march,1226,PBO,0.310733482,0.726793178,0.65
Jema'a,Soba,2022,Jema'a,0.518974354,0.295717681,0.275152518,0.465984823,1,july,916,PBO,0.50980792,0.746937746,0.664175216
Jema'a,Soba,2025,Jema'a,0.518974354,0.295717681,0.275152518,0.465984823,2,july,2011,PBO,0.50980792,0.746937746,0.664175216
Kachia,Ngor-Okpala,2022,Kachia,0.541418071,0.521373651,0.414933948,0.420695718,1,june,892,PBO,0.53616272,0.747851526,0.706534734
Kachia,Ngor-Okpala,2025,Kachia,0.541418071,0.521373651,0.414933948,0.420695718,2,june,1987,PBO,0.53616272,0.747851526,0.706534734
Kaduna North,Soba,2022,Kaduna North,0.240495873,0.280434782,0.175221237,0.098084205,1,july,916,Urban areas,0.657446265,0.642698146,0.788569436
Kaduna North,Soba,2025,Kaduna North,0.240495873,0.280434782,0.175221237,0.098084205,2,july,2011,Urban areas,0.657446265,0.642698146,0.788569436
Kudan,Giwa,2022,Kudan,0.858290433,0.643473949,0.755477688,0.750976554,1,august,953,PBO,0.715360241,0.751116965,0.882581298
Kudan,Giwa,2025,Kudan,0.858290433,0.643473949,0.755477688,0.750976554,2,august,2048,PBO,0.715360241,0.751116965,0.882581298
Kagarko,Oke-Ero,2022,Kagarko,0.956521739,0.366666666,0.388235294,0.55,1,july,916,PBO,0.616828924,0.749787188,0.806075682
Kagarko,Oke-Ero,2025,Kagarko,0.956521739,0.366666666,0.388235294,0.55,2,july,2011,PBO,0.616828924,0.749787188,0.806075682
Kaura,Soba,2022,Kaura,0.995238096,0.628571428,0.644827587,0.582352942,1,july,916,PBO,0.544538981,0.748106839,0.7188759
Kaura,Soba,2025,Kaura,0.995238096,0.628571428,0.644827587,0.582352942,2,july,2011,PBO,0.544538981,0.748106839,0.7188759
Kauru,Soba,2022,Kauru,1,0.567123234,0.733333334,0.922058823,1,july,916,PBO,0.435728811,0.743094562,0.65
Kauru,Soba,2025,Kauru,1,0.567123234,0.733333334,0.922058823,2,july,2011,PBO,0.435728811,0.743094562,0.65
Kubau,Soba,2022,Kubau,0.892179495,0.786477206,0.610446313,0.715967945,1,july,916,PBO,0.686299075,0.75080321,0.863982776
Kubau,Soba,2025,Kubau,0.892179495,0.786477206,0.610446313,0.715967945,2,july,2011,PBO,0.686299075,0.75080321,0.863982776
Lere,Soba,2022,Lere,0.9504,0.783475783,0.628466176,0.789895721,1,july,916,PBO,0.49638178,0.746397774,0.65
Lere,Soba,2025,Lere,0.9504,0.783475783,0.628466176,0.789895721,2,july,2011,PBO,0.49638178,0.746397774,0.65
Markafi,Gwarzo,2022,Markafi,0.776548059,0.667543792,0.559510828,0.762951868,1,august,953,PBO,0.721594857,0.751177694,0.886213404
Markafi,Gwarzo,2025,Markafi,0.776548059,0.667543792,0.559510828,0.762951868,2,august,2048,PBO,0.721594857,0.751177694,0.886213404
Sabon-Gari,Soba,2022,Sabon-Gari,0.668653431,0.390160843,0.398173329,0.411494487,1,july,916,Urban areas,0.655108883,0.641366645,0.7861038
Sabon-Gari,Soba,2025,Sabon-Gari,0.668653431,0.390160843,0.398173329,0.411494487,2,july,2011,Urban areas,0.655108883,0.641366645,0.7861038
Sanga,Soba,2022,Sanga,0.77,0.595833334,0.825,0.559016393,1,july,916,PBO,0.447246758,0.743854343,0.65
Sanga,Soba,2025,Sanga,0.77,0.595833334,0.825,0.559016393,2,july,2011,PBO,0.447246758,0.743854343,0.65
Soba,Soba,2022,Soba,0.927770027,0.824613851,0.813303578,0.740544497,1,july,916,PBO,0.582055388,0.749081498,0.76815646
Soba,Soba,2025,Soba,0.927770027,0.824613851,0.813303578,0.740544497,2,july,2011,PBO,0.582055388,0.749081498,0.76815646
Zango-Kataf,Soba,2022,Zango-Kataf,0.671654632,0.59173808,0.700704032,0.801258988,1,july,916,PBO,0.379476754,0.738051863,0.65
Zango-Kataf,Soba,2025,Zango-Kataf,0.671654632,0.59173808,0.700704032,0.801258988,2,july,2011,PBO,0.379476754,0.738051863,0.65
Zaria,Soba,2022,Zaria,0.681384216,0.438903029,0.359349716,0.404486447,1,july,916,Urban areas,0.608376269,0.6133025,0.729885298
Zaria,Soba,2025,Zaria,0.681384216,0.438903029,0.359349716,0.404486447,2,july,2011,Urban areas,0.608376269,0.6133025,0.729885298
Kaduna South,Soba,2022,Kaduna South,0.523665904,0.584845424,0.478590355,0.419004526,1,july,916,Urban areas,0.679569503,0.654957316,0.810461616
Kaduna South,Soba,2025,Kaduna South,0.523665904,0.584845424,0.478590355,0.419004526,2,july,2011,Urban areas,0.679569503,0.654957316,0.810461616
Bichi,Gwarzo,2022,Bichi,0.776548059,0.667543792,0.559510828,0.762951868,1,august,953,PBO,0.768444039,0.751572308,0.910011952
Bichi,Gwarzo,2025,Bichi,0.776548059,0.667543792,0.559510828,0.762951868,2,august,2048,PBO,0.768444039,0.751572308,0.910011952
Ajingi,Taura,2022,Ajingi,0.922580645,0.8,0.814814815,1,1,july,916,PBO,0.772623248,0.751602855,0.91186478
Ajingi,Taura,2025,Ajingi,0.922580645,0.8,0.814814815,1,2,july,2011,PBO,0.772623248,0.751602855,0.91186478
Albasu,Takali,2022,Albasu,0.868421052,0.694736842,0.65,0.887096774,1,september,980,PBO,0.794967768,0.751755177,0.921115182
Albasu,Takali,2025,Albasu,0.868421052,0.694736842,0.65,0.887096774,2,september,2075,PBO,0.794967768,0.751755177,0.921115182
Bagwai,Babura,2022,Bagwai,0.998148148,0.767441861,0.781578948,0.922058823,1,may,861,PBO,0.804608217,0.7518156,0.924786722
Bagwai,Babura,2025,Bagwai,0.998148148,0.767441861,0.781578948,0.922058823,2,may,1956,PBO,0.804608217,0.7518156,0.924786722
Bebeji,Gwarzo,2022,Bebeji,0.839473685,0.77,0.633333334,0.733333334,1,august,953,PBO,0.827726878,0.751948916,0.932881813
Bebeji,Gwarzo,2025,Bebeji,0.839473685,0.77,0.633333334,0.733333334,2,august,2048,PBO,0.827726878,0.751948916,0.932881813
Dambatta,Babura,2022,Dambatta,0.643076924,0.624324325,0.314285715,0.776470588,1,may,861,PBO,0.74901951,0.751420937,0.900848515
Dambatta,Babura,2025,Dambatta,0.643076924,0.624324325,0.314285715,0.776470588,2,may,1956,PBO,0.74901951,0.751420937,0.900848515
Dawakin Kudu,Gwarzo,2022,Dawakin Kudu,0.935,0.75,0.672222222,0.763888888,1,august,953,PBO,0.806145696,0.751824962,0.925355527
Dawakin Kudu,Gwarzo,2025,Dawakin Kudu,0.935,0.75,0.672222222,0.763888888,2,august,2048,PBO,0.806145696,0.751824962,0.925355527
Dawakin Tofa,Taura,2022,Dawakin Tofa,0.912195122,0.873529412,0.682,0.873015873,1,july,916,PBO,0.798723746,0.751779077,0.922567458
Dawakin Tofa,Taura,2025,Dawakin Tofa,0.912195122,0.873529412,0.682,0.873015873,2,july,2011,PBO,0.798723746,0.751779077,0.922567458
Doguwa,Giwa,2022,Doguwa,0.809722222,0.847916666,0.55,0.897701149,1,august,953,PBO,0.698189254,0.750938028,0.871938315
Doguwa,Giwa,2025,Doguwa,0.809722222,0.847916666,0.55,0.897701149,2,august,2048,PBO,0.698189254,0.750938028,0.871938315
Gabasawa,Taura,2022,Gabasawa,0.724390244,0.674193549,0.727118644,0.768817204,1,july,916,PBO,0.749885825,0.751428034,0.901277355
Gabasawa,Taura,2025,Gabasawa,0.724390244,0.674193549,0.727118644,0.768817204,2,july,2011,PBO,0.749885825,0.751428034,0.901277355
Garko,Gwarzo,2022,Garko,0.724390244,0.448148148,0.448979592,0.72875,1,august,953,PBO,0.768838005,0.751575217,0.910188344
Garko,Gwarzo,2025,Garko,0.724390244,0.448148148,0.448979592,0.72875,2,august,2048,PBO,0.768838005,0.751575217,0.910188344
Garum Mallam,Gwarzo,2022,Garum Mallam,0.9,0.825,0.669565217,0.862162162,1,august,953,PBO,0.862288859,0.75212162,0.943329856
Garum Mallam,Gwarzo,2025,Garum Mallam,0.9,0.825,0.669565217,0.862162162,2,august,2048,PBO,0.862288859,0.75212162,0.943329856
Gaya,Gwarzo,2022,Gaya,0.966666667,0.803846154,0.887096774,1,1,august,953,PBO,0.763092032,0.751532177,0.907579363
Gaya,Gwarzo,2025,Gaya,0.966666667,0.803846154,0.887096774,1,2,august,2048,PBO,0.763092032,0.751532177,0.907579363
Gezawa,Gwarzo,2022,Gezawa,0.814814815,0.816129032,0.782692308,0.790140845,1,august,953,PBO,0.80805322,0.751836474,0.926054985
Gezawa,Gwarzo,2025,Gezawa,0.814814815,0.816129032,0.782692308,0.790140845,2,august,2048,PBO,0.80805322,0.751836474,0.926054985
Gwale,Alkaleri,2022,Gwale,0.838047158,0.805366647,0.787559967,0.70842422,1,july,916,Urban areas,0.600920439,0.608574402,0.719575964
Gwale,Alkaleri,2025,Gwale,0.838047158,0.805366647,0.787559967,0.70842422,2,july,2011,Urban areas,0.600920439,0.608574402,0.719575964
Gwarzo,Gwarzo,2022,Gwarzo,0.740384615,0.55,0.443859649,0.592307692,1,august,953,PBO,0.823387017,0.751925064,0.931434662
Gwarzo,Gwarzo,2025,Gwarzo,0.740384615,0.55,0.443859649,0.592307692,2,august,2048,PBO,0.823387017,0.751925064,0.931434662
Kabo,Gwarzo,2022,Kabo,0.836393602,0.762470652,0.598518623,0.825411507,1,august,953,PBO,0.81249578,0.751862855,0.927657555
Kabo,Gwarzo,2025,Kabo,0.836393602,0.762470652,0.598518623,0.825411507,2,august,2048,PBO,0.81249578,0.751862855,0.927657555
Kano Municipal,Alkaleri,2022,Kano Municipal,0.532988189,0.41991247,0.372428961,0.547274324,1,july,916,Urban areas,0.636999309,0.630816237,0.765936956
Kano Municipal,Alkaleri,2025,Kano Municipal,0.532988189,0.41991247,0.372428961,0.547274324,2,july,2011,Urban areas,0.636999309,0.630816237,0.765936956
Karaye,Gwarzo,2022,Karaye,0.909615385,0.765217391,0.743243244,0.916666666,1,august,953,PBO,0.844998327,0.752038885,0.938332791
Karaye,Gwarzo,2025,Karaye,0.909615385,0.765217391,0.743243244,0.916666666,2,august,2048,PBO,0.844998327,0.752038885,0.938332791
Kibiya,Gwarzo,2022,Kibiya,0.776548059,0.667543792,0.559510828,0.762951868,1,august,953,PBO,0.813323711,0.751867706,0.927952179
Kibiya,Gwarzo,2025,Kibiya,0.776548059,0.667543792,0.559510828,0.762951868,2,august,2048,PBO,0.813323711,0.751867706,0.927952179
Kiru,Gwarzo,2022,Kiru,0.856926756,0.685579577,0.56733162,0.806581989,1,august,953,PBO,0.826693612,0.751943284,0.932540181
Kiru,Gwarzo,2025,Kiru,0.856926756,0.685579577,0.56733162,0.806581989,2,august,2048,PBO,0.826693612,0.751943284,0.932540181
Kumbotso,Taura,2022,Kumbotso,0.82422559,0.711582337,0.664015901,0.843928898,1,july,916,PBO,0.728034042,0.751238202,0.889841585
Kumbotso,Taura,2025,Kumbotso,0.82422559,0.711582337,0.664015901,0.843928898,2,july,2011,PBO,0.728034042,0.751238202,0.889841585
Yagba West,Oke-Ero,2020,Yagba West,0.275,0.55,0.55,0.568965517,1,july,186,PBO,0.304086126,0.72522026,0.65
Yagba West,Oke-Ero,2023,Yagba West,0.275,0.55,0.55,0.568965517,2,july,1281,PBO,0.304086126,0.72522026,0.65
Kunchi,Babura,2022,Kunchi,0.559905224,0.388007046,0.268047085,0.528508365,1,may,861,PBO,0.729388444,0.751250652,0.890589203
Kunchi,Babura,2025,Kunchi,0.559905224,0.388007046,0.268047085,0.528508365,2,may,1956,PBO,0.729388444,0.751250652,0.890589203
Kura,Gwarzo,2022,Kura,0.9075,0.765217391,0.595833334,0.928125,1,august,953,PBO,0.796070741,0.751762244,0.921544589
