LGA_old,repDS,year,LGA,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,round,peak,simday,llins1,mortality,kill_rate,block_initial
Ibadan North West,Owan East,2023,Ibadan North West,0.42045295,0.614184793,0.405405304,0.389589582,2,march,1226,Urban areas,0.316280901,0.390908593,0.53
Ibarapa Central,Akinyele,2020,Ibarapa Central,0.465149168,0.487719892,0.583143886,0.669555301,1,may,131,PBO,0.381160727,0.738243305,0.65
Ibarapa Central,Akinyele,2023,Ibarapa Central,0.465149168,0.487719892,0.583143886,0.669555301,2,may,1226,PBO,0.381160727,0.738243305,0.65
Ibarapa East,Oke-Ero,2020,Ibarapa East,0.509325571,0.389258964,0.338493542,0.46165788,1,july,186,PBO,0.343403438,0.73310991,0.65
Ibarapa East,Oke-Ero,2023,Ibarapa East,0.509325571,0.389258964,0.338493542,0.46165788,2,july,1281,PBO,0.343403438,0.73310991,0.65
Ibarapa North,Oke-Ero,2020,Ibarapa North,0.509325571,0.389258964,0.338493542,0.46165788,1,july,186,PBO,0.369500036,0.73685293,0.65
Ibarapa North,Oke-Ero,2023,Ibarapa North,0.509325571,0.389258964,0.338493542,0.46165788,2,july,1281,PBO,0.369500036,0.73685293,0.65
Ido,Akinyele,2020,Ido,0.658723408,0.6384685,0.463575145,0.424933133,1,may,131,Urban areas,0.349706785,0.418466109,0.53
Ido,Akinyele,2023,Ido,0.658723408,0.6384685,0.463575145,0.424933133,2,may,1226,Urban areas,0.349706785,0.418466109,0.53
Irepo,Oke-Ero,2020,Irepo,0.509325571,0.389258964,0.338493542,0.46165788,1,july,186,PBO,0.40196685,0.740377609,0.65
Irepo,Oke-Ero,2023,Irepo,0.509325571,0.389258964,0.338493542,0.46165788,2,july,1281,PBO,0.40196685,0.740377609,0.65
Ogo Oluwa,Oke-Ero,2020,Ogo Oluwa,0.509325571,0.389258964,0.338493542,0.46165788,1,july,186,PBO,0.439422178,0.743346299,0.65
Ogo Oluwa,Oke-Ero,2023,Ogo Oluwa,0.509325571,0.389258964,0.338493542,0.46165788,2,july,1281,PBO,0.439422178,0.743346299,0.65
Olorunsogo,Oke-Ero,2020,Olorunsogo,0.509325571,0.389258964,0.338493542,0.46165788,1,july,186,PBO,0.414397427,0.741472937,0.65
Olorunsogo,Oke-Ero,2023,Olorunsogo,0.509325571,0.389258964,0.338493542,0.46165788,2,july,1281,PBO,0.414397427,0.741472937,0.65
Oluyole,Oke-Ero,2020,Oluyole,0.509325571,0.389258964,0.338493542,0.46165788,1,july,186,PBO,0.288412035,0.721029342,0.65
Oluyole,Oke-Ero,2023,Oluyole,0.509325571,0.389258964,0.338493542,0.46165788,2,july,1281,PBO,0.288412035,0.721029342,0.65
Ona-Ara,Akinyele,2020,Ona-Ara,0.565263725,0.509640296,0.403745521,0.490734369,1,may,131,Urban areas,0.28722207,0.36709896,0.53
Ona-Ara,Akinyele,2023,Ona-Ara,0.565263725,0.509640296,0.403745521,0.490734369,2,may,1226,Urban areas,0.28722207,0.36709896,0.53
Orelope,Oke-Ero,2020,Orelope,0.509325571,0.389258964,0.338493542,0.46165788,1,july,186,PBO,0.392367103,0.739443491,0.65
Orelope,Oke-Ero,2023,Orelope,0.509325571,0.389258964,0.338493542,0.46165788,2,july,1281,PBO,0.392367103,0.739443491,0.65
Ori Ire,Oke-Ero,2020,Ori Ire,0.325,0.39,0.309523809,0.543636363,1,july,186,PBO,0.343662506,0.733152018,0.65
Ori Ire,Oke-Ero,2023,Ori Ire,0.325,0.39,0.309523809,0.543636363,2,july,1281,PBO,0.343662506,0.733152018,0.65
Oyo West,Akinyele,2020,Oyo West,0.590909092,0.185714286,0.065,0.304255319,1,may,131,PBO,0.423437594,0.742197038,0.65
Oyo West,Akinyele,2023,Oyo West,0.590909092,0.185714286,0.065,0.304255319,2,may,1226,PBO,0.423437594,0.742197038,0.65
Saki East,Oke-Ero,2020,Saki East,0.333452014,0.25865121,0.069131001,0.54581931,1,july,186,PBO,0.45017239,0.744035901,0.65
Saki East,Oke-Ero,2023,Saki East,0.333452014,0.25865121,0.069131001,0.54581931,2,july,1281,PBO,0.45017239,0.744035901,0.65
Saki West,Akinyele,2020,Saki West,0.511993522,0.537020338,0.451724134,0.602184996,1,may,131,PBO,0.443453887,0.743612252,0.65
Saki West,Akinyele,2023,Saki West,0.511993522,0.537020338,0.451724134,0.602184996,2,may,1226,PBO,0.443453887,0.743612252,0.65
Surulere2,Oke-Ero,2020,Surulere2,0.205263158,0.577777777,0.56875,0.462711864,1,july,186,PBO,0.412184156,0.741286694,0.65
Surulere2,Oke-Ero,2023,Surulere2,0.205263158,0.577777777,0.56875,0.462711864,2,july,1281,PBO,0.412184156,0.741286694,0.65
Barikin Ladi,Soba,2020,Barikin Ladi,0.813981977,0.670236549,0.561342421,0.632309334,1,july,186,PBO,0.436851373,0.743171913,0.65
Barikin Ladi,Soba,2023,Barikin Ladi,0.813981977,0.670236549,0.561342421,0.632309334,2,july,1281,PBO,0.436851373,0.743171913,0.65
Bassa2,Soba,2020,Bassa2,0.327475095,0.237769507,0.172381762,0.2843374,1,july,186,PBO,0.472509448,0.745286854,0.65
Bassa2,Soba,2023,Bassa2,0.327475095,0.237769507,0.172381762,0.2843374,2,july,1281,PBO,0.472509448,0.745286854,0.65
Bokkos,Giwa,2020,Bokkos,0.696000721,0.599451856,0.289792603,0.437081821,1,august,223,PBO,0.504790752,0.746742417,0.655470906
Bokkos,Giwa,2023,Bokkos,0.696000721,0.599451856,0.289792603,0.437081821,2,august,1318,PBO,0.504790752,0.746742417,0.655470906
Jos East,Soba,2020,Jos East,0.768181818,0.361111111,0.288888889,0.557142858,1,july,186,PBO,0.522538958,0.747401474,0.685326633
Jos East,Soba,2023,Jos East,0.768181818,0.361111111,0.288888889,0.557142858,2,july,1281,PBO,0.522538958,0.747401474,0.685326633
Jos North,Soba,2020,Jos North,0.679298762,0.417497388,0.297248624,0.522847022,1,july,186,Urban areas,0.493441356,0.533403445,0.53
Jos North,Soba,2023,Jos North,0.679298762,0.417497388,0.297248624,0.522847022,2,july,1281,Urban areas,0.493441356,0.533403445,0.53
Jos South,Soba,2020,Jos South,0.680858359,0.334508064,0.316662564,0.420938604,1,july,186,Urban areas,0.463767002,0.510654246,0.53
Jos South,Soba,2023,Jos South,0.680858359,0.334508064,0.316662564,0.420938604,2,july,1281,Urban areas,0.463767002,0.510654246,0.53
Kanam,Alkaleri,2020,Kanam,0.688012781,0.519905017,0.435757436,0.511691088,1,july,186,PBO,0.551419778,0.748305371,0.728631858
Kanam,Alkaleri,2023,Kanam,0.688012781,0.519905017,0.435757436,0.511691088,2,july,1281,PBO,0.551419778,0.748305371,0.728631858
Kanke,Alkaleri,2020,Kanke,0.549840459,0.4005481,0.411634639,0.53886874,1,july,186,PBO,0.64202109,0.750207233,0.8295543
Kanke,Alkaleri,2023,Kanke,0.549840459,0.4005481,0.411634639,0.53886874,2,july,1281,PBO,0.64202109,0.750207233,0.8295543
Langtang North,Alkaleri,2020,Langtang North,0.433333333,0.39,0.587096774,0.587096774,1,july,186,PBO,0.48717115,0.74599366,0.65
Langtang North,Alkaleri,2023,Langtang North,0.433333333,0.39,0.587096774,0.587096774,2,july,1281,PBO,0.48717115,0.74599366,0.65
Langtang South,Keana,2020,Langtang South,0.661535012,0.468674336,0.449471716,0.5767603,1,august,223,PBO,0.543573071,0.748078178,0.717479103
Langtang South,Keana,2023,Langtang South,0.661535012,0.468674336,0.449471716,0.5767603,2,august,1318,PBO,0.543573071,0.748078178,0.717479103
Mangu,Darazo,2020,Mangu,0.797154557,0.651603252,0.464457869,0.604968632,1,july,186,PBO,0.474874026,0.74540649,0.65
Mangu,Darazo,2023,Mangu,0.797154557,0.651603252,0.464457869,0.604968632,2,july,1281,PBO,0.474874026,0.74540649,0.65
Mikang,Alkaleri,2020,Mikang,0.629895132,0.496260192,0.440143318,0.646778747,1,july,186,PBO,0.413678475,0.741412838,0.65
Mikang,Alkaleri,2023,Mikang,0.629895132,0.496260192,0.440143318,0.646778747,2,july,1281,PBO,0.413678475,0.741412838,0.65
Abua/Odual,Ahoada West,2020,Abua-Odual,0.189267194,0.390015116,0.123630579,0.126619173,1,may,131,PBO,0.255950957,0.709612874,0.65
Abua/Odual,Ahoada West,2023,Abua-Odual,0.189267194,0.390015116,0.123630579,0.126619173,2,may,1226,PBO,0.255950957,0.709612874,0.65
Pankshin,Alkaleri,2020,Pankshin,0.282385457,0.246557401,0.349387714,0.366407885,1,july,186,PBO,0.526813534,0.747547566,0.69213601
Pankshin,Alkaleri,2023,Pankshin,0.282385457,0.246557401,0.349387714,0.366407885,2,july,1281,PBO,0.526813534,0.747547566,0.69213601
Qua'an Pan,Keana,2020,Qua'an Pan,0.485960999,0.368604646,0.300800639,0.451714563,1,august,223,PBO,0.569366691,0.748779939,0.752532968
Qua'an Pan,Keana,2023,Qua'an Pan,0.485960999,0.368604646,0.300800639,0.451714563,2,august,1318,PBO,0.569366691,0.748779939,0.752532968
Riyom,Soba,2020,Riyom,0.832,0.835714286,0.928571428,0.603571428,1,july,186,PBO,0.581840921,0.749076616,0.767900764
Riyom,Soba,2023,Riyom,0.832,0.835714286,0.928571428,0.603571428,2,july,1281,PBO,0.581840921,0.749076616,0.767900764
Shendam,Keana,2020,Shendam,0.409494925,0.186342647,0.246581875,0.345065595,1,august,223,PBO,0.510631455,0.746969104,0.665583743
Shendam,Keana,2023,Shendam,0.409494925,0.186342647,0.246581875,0.345065595,2,august,1318,PBO,0.510631455,0.746969104,0.665583743
Wase,Alkaleri,2020,Wase,0.427272732,0.339908234,0.28451177,0.368918928,1,july,186,PBO,0.505206823,0.7467589,0.656200857
Wase,Alkaleri,2023,Wase,0.427272732,0.339908234,0.28451177,0.368918928,2,july,1281,PBO,0.505206823,0.7467589,0.656200857
Ahoada East,Ahoada West,2020,Ahoada East,0.153160918,0.343148621,0.058832115,0.088644067,1,may,131,PBO,0.212067193,0.685335866,0.65
Ahoada East,Ahoada West,2023,Ahoada East,0.153160918,0.343148621,0.058832115,0.088644067,2,may,1226,PBO,0.212067193,0.685335866,0.65
Ahoada West,Ahoada West,2020,Ahoada West,0.144444444,0.343148621,0.297828467,0.26,1,may,131,PBO,0.212747654,0.685818488,0.65
Ahoada West,Ahoada West,2023,Ahoada West,0.144444444,0.343148621,0.297828467,0.26,2,may,1226,PBO,0.212747654,0.685818488,0.65
Andoni,Nsit Ubium,2020,Andoni,0.719968586,0.915138678,0.722263894,0.564278723,1,june,162,PBO,0.187807527,0.66524829,0.65
Andoni,Nsit Ubium,2023,Andoni,0.719968586,0.915138678,0.722263894,0.564278723,2,june,1257,PBO,0.187807527,0.66524829,0.65
Asari-Toru,Ahoada West,2020,Asari-Toru,0.590273644,0.642326502,0.480187672,0.338018741,1,may,131,PBO,0.231108823,0.697447259,0.65
Asari-Toru,Ahoada West,2023,Asari-Toru,0.590273644,0.642326502,0.480187672,0.338018741,2,may,1226,PBO,0.231108823,0.697447259,0.65
Bonny,Nsit Ubium,2020,Bonny,0.24016174,0.396025371,0.092858047,0.14135307,1,june,162,PBO,0.215646982,0.687830777,0.65
Bonny,Nsit Ubium,2023,Bonny,0.24016174,0.396025371,0.092858047,0.14135307,2,june,1257,PBO,0.215646982,0.687830777,0.65
Eleme,Ahoada West,2020,Eleme,0.434973114,0.331323893,0.222993905,0.349328119,1,may,131,Urban areas,0.25030862,0.337309328,0.53
Eleme,Ahoada West,2023,Eleme,0.434973114,0.331323893,0.222993905,0.349328119,2,may,1226,Urban areas,0.25030862,0.337309328,0.53
Emohua,Ahoada West,2020,Emohua,0.606666667,0.278571428,0.410526316,0.246551724,1,may,131,PBO,0.246521171,0.705410924,0.65
Emohua,Ahoada West,2023,Emohua,0.606666667,0.278571428,0.410526316,0.246551724,2,may,1226,PBO,0.246521171,0.705410924,0.65
Etche,Ngor-Okpala,2020,Etche,0.246130733,0.345314064,0.353418497,0.339922076,1,june,162,PBO,0.253940946,0.70875579,0.65
Etche,Ngor-Okpala,2023,Etche,0.246130733,0.345314064,0.353418497,0.339922076,2,june,1257,PBO,0.253940946,0.70875579,0.65
Gokana,Nsit Ubium,2020,Gokana,0.286036048,0.299923896,0.144240143,0.22569606,1,june,162,PBO,0.297628692,0.72358026,0.65
Gokana,Nsit Ubium,2023,Gokana,0.286036048,0.299923896,0.144240143,0.22569606,2,june,1257,PBO,0.297628692,0.72358026,0.65
Ikwerre,Oru West,2020,Ikwerre,0.379524249,0.198482856,0.108805259,0.183415851,1,june,162,PBO,0.244599108,0.704495644,0.65
Ikwerre,Oru West,2023,Ikwerre,0.379524249,0.198482856,0.108805259,0.183415851,2,june,1257,PBO,0.244599108,0.704495644,0.65
Khana,Nsit Ubium,2020,Khana,0.061904762,0.108333333,0.500000001,0.106557377,1,june,162,PBO,0.213023685,0.686013131,0.65
Khana,Nsit Ubium,2023,Khana,0.061904762,0.108333333,0.500000001,0.106557377,2,june,1257,PBO,0.213023685,0.686013131,0.65
Obia/Akpor,Ahoada West,2020,Obia-Akpor,0.332140322,0.252092504,0.249458971,0.322431084,1,may,131,Urban areas,0.214169292,0.308907738,0.53
Obia/Akpor,Ahoada West,2023,Obia-Akpor,0.332140322,0.252092504,0.249458971,0.322431084,2,may,1226,Urban areas,0.214169292,0.308907738,0.53
Ogba/Egbema/Ndoni,Ahoada West,2020,Ogba-Egbema-Ndoni,0.51936146,0.202901851,0.152122823,0.183187083,1,may,131,PBO,0.223868267,0.693166972,0.65
Ogba/Egbema/Ndoni,Ahoada West,2023,Ogba-Egbema-Ndoni,0.51936146,0.202901851,0.152122823,0.183187083,2,may,1226,PBO,0.223868267,0.693166972,0.65
Ogu/Bolo,Nsit Ubium,2020,Ogu-Bolo,0.434804084,0.382450966,0.263339795,0.296168328,1,june,162,PBO,0.295928591,0.723128951,0.65
Ogu/Bolo,Nsit Ubium,2023,Ogu-Bolo,0.434804084,0.382450966,0.263339795,0.296168328,2,june,1257,PBO,0.295928591,0.723128951,0.65
Okrika,Nsit Ubium,2020,Okrika,0.595381004,0.45495977,0.096968071,0.251070112,1,june,162,PBO,0.2595175,0.711085056,0.65
Okrika,Nsit Ubium,2023,Okrika,0.595381004,0.45495977,0.096968071,0.251070112,2,june,1257,PBO,0.2595175,0.711085056,0.65
Omumma,Ngor-Okpala,2020,Omumma,0.190119259,0.208325376,0.143602793,0.253076142,1,june,162,PBO,0.307313641,0.725997989,0.65
Omumma,Ngor-Okpala,2023,Omumma,0.190119259,0.208325376,0.143602793,0.253076142,2,june,1257,PBO,0.307313641,0.725997989,0.65
Opobo/Nkoro,Nsit Ubium,2020,Opobo-Nkoro,0.782614273,0.57574908,0.581528825,0.37632074,1,june,162,PBO,0.188571483,0.665974784,0.65
Opobo/Nkoro,Nsit Ubium,2023,Opobo-Nkoro,0.782614273,0.57574908,0.581528825,0.37632074,2,june,1257,PBO,0.188571483,0.665974784,0.65
Oyigbo,Nsit Ubium,2020,Oyigbo,0.433333333,0.382450966,0.08125,0.197826087,1,june,162,PBO,0.27812843,0.717857195,0.65
Oyigbo,Nsit Ubium,2023,Oyigbo,0.433333333,0.382450966,0.08125,0.197826087,2,june,1257,PBO,0.27812843,0.717857195,0.65
Port-Harcourt,Ahoada West,2020,Port-Harcourt,0.310324971,0.38301341,0.42983869,0.267216182,1,may,131,Urban areas,0.218124383,0.311971015,0.53
Port-Harcourt,Ahoada West,2023,Port-Harcourt,0.310324971,0.38301341,0.42983869,0.267216182,2,may,1226,Urban areas,0.218124383,0.311971015,0.53
Tai,Nsit Ubium,2020,Tai,0.18139534,0.202027006,0.146595747,0.160734669,1,june,162,PBO,0.305338962,0.725525368,0.65
Tai,Nsit Ubium,2023,Tai,0.18139534,0.202027006,0.146595747,0.160734669,2,june,1257,PBO,0.305338962,0.725525368,0.65
Binji,Gawabawa,2020,Binji,0.606666667,0.577777777,0.377419355,1,1,august,223,PBO,0.828234368,0.751951671,0.933048944
Binji,Gawabawa,2023,Binji,0.606666667,0.577777777,0.377419355,1,2,august,1318,PBO,0.828234368,0.751951671,0.933048944
Bodinga,Gawabawa,2020,Bodinga,0.556216965,0.35212134,0.513236836,0.775779083,1,august,223,PBO,0.845274742,0.752040264,0.93841618
Bodinga,Gawabawa,2023,Bodinga,0.556216965,0.35212134,0.513236836,0.775779083,2,august,1318,PBO,0.845274742,0.752040264,0.93841618
Dange-Shnsi,Gawabawa,2020,Dange-Shnsi,0.994117647,0.688235295,0.216666667,1,1,august,223,PBO,0.776225122,0.75162864,0.913429569
Dange-Shnsi,Gawabawa,2023,Dange-Shnsi,0.994117647,0.688235295,0.216666667,1,2,august,1318,PBO,0.776225122,0.75162864,0.913429569
Akuku Toru,Ahoada West,2020,Akuku Toru,0.65,0.9,0.500000001,0.312,1,may,131,PBO,0.307675695,0.72608356,0.65
Akuku Toru,Ahoada West,2023,Akuku Toru,0.65,0.9,0.500000001,0.312,2,may,1226,PBO,0.307675695,0.72608356,0.65
Goronyo,Gawabawa,2020,Goronyo,0.764705882,0.2,0.478947369,0.797727273,1,august,223,PBO,0.728302887,0.751240681,0.889990409
Goronyo,Gawabawa,2023,Goronyo,0.764705882,0.2,0.478947369,0.797727273,2,august,1318,PBO,0.728302887,0.751240681,0.889990409
Gawabawa,Gawabawa,2020,Gawabawa,0.581454825,0.24766283,0.305844975,0.679375189,1,august,223,PBO,0.808406515,0.751838594,0.926183778
Gawabawa,Gawabawa,2023,Gawabawa,0.581454825,0.24766283,0.305844975,0.679375189,2,august,1318,PBO,0.808406515,0.751838594,0.926183778
Illela,Gawabawa,2020,Illela,0.786733017,0.431217259,0.332398313,0.927079531,1,august,223,PBO,0.78404554,0.751682958,0.916727662
Illela,Gawabawa,2023,Illela,0.786733017,0.431217259,0.332398313,0.927079531,2,august,1318,PBO,0.78404554,0.751682958,0.916727662
Isa,Rimi,2020,Isa,1,0.734782608,0.346666667,0.717241379,1,march,131,PBO,0.799422792,0.751783474,0.922834645
Isa,Rimi,2023,Isa,1,0.734782608,0.346666667,0.717241379,2,march,1226,PBO,0.799422792,0.751783474,0.922834645
Kebbe,Birnin Kebbi,2020,Kebbe,1,0.799457519,0.695471945,1,1,august,223,PBO,0.694602402,0.750898345,0.869590762
Kebbe,Birnin Kebbi,2023,Kebbe,1,0.799457519,0.695471945,1,2,august,1318,PBO,0.694602402,0.750898345,0.869590762
Kware,Gawabawa,2020,Kware,0.725581396,0.508695652,0.192592592,0.9,1,august,223,PBO,0.839844337,0.752012839,0.936756207
Kware,Gawabawa,2023,Kware,0.725581396,0.508695652,0.192592592,0.9,2,august,1318,PBO,0.839844337,0.752012839,0.936756207
Rabah,Gawabawa,2020,Rabah,0.475609757,0.216666667,0.221276596,0.756962025,1,august,223,PBO,0.793430134,0.751745258,0.920512443
Rabah,Gawabawa,2023,Rabah,0.475609757,0.216666667,0.221276596,0.756962025,2,august,1318,PBO,0.793430134,0.751745258,0.920512443
Shagari,Birnin Kebbi,2020,Shagari,0.676,0.433333333,0.686111111,0.962962963,1,august,223,PBO,0.765427371,0.75154983,0.908649187
Shagari,Birnin Kebbi,2023,Shagari,0.676,0.433333333,0.686111111,0.962962963,2,august,1318,PBO,0.765427371,0.75154983,0.908649187
Mubi South,Darazo,2020,Mubi South,0.513916636,0.547964369,0.638683722,0.555254921,1,july,186,PBO,0.692375167,0.750873281,0.868110544
Mubi South,Darazo,2023,Mubi South,0.513916636,0.547964369,0.638683722,0.555254921,2,july,1281,PBO,0.692375167,0.750873281,0.868110544
Silame,Gawabawa,2020,Silame,0.922580645,0.9,0.91,1,1,august,223,PBO,0.766165395,0.751555363,0.908984572
Silame,Gawabawa,2023,Silame,0.922580645,0.9,0.91,1,2,august,1318,PBO,0.766165395,0.751555363,0.908984572
Sokoto North,Gawabawa,2020,Sokoto North,0.525861967,0.352544045,0.369771801,0.724733062,1,august,223,PBO,0.778619091,0.751645507,0.91445347
Sokoto North,Gawabawa,2023,Sokoto North,0.525861967,0.352544045,0.369771801,0.724733062,2,august,1318,PBO,0.778619091,0.751645507,0.91445347
Sokoto South,Birnin Kebbi,2020,Sokoto South,0.600759585,0.486759771,0.525673151,0.889408839,1,august,223,PBO,0.80984662,0.751847196,0.926706343
Sokoto South,Birnin Kebbi,2023,Sokoto South,0.600759585,0.486759771,0.525673151,0.889408839,2,august,1318,PBO,0.80984662,0.751847196,0.926706343
Tambuwal,Birnin Kebbi,2020,Tambuwal,0.85267899,0.599542164,0.734809566,1,1,august,223,PBO,0.771427002,0.751594181,0.911338552
Tambuwal,Birnin Kebbi,2023,Tambuwal,0.85267899,0.599542164,0.734809566,1,2,august,1318,PBO,0.771427002,0.751594181,0.911338552
Tureta,Birnin Kebbi,2020,Tureta,0.709149722,0.307696527,0.359042332,0.783405351,1,august,223,PBO,0.792046748,0.751736265,0.919966046
Tureta,Birnin Kebbi,2023,Tureta,0.709149722,0.307696527,0.359042332,0.783405351,2,august,1318,PBO,0.792046748,0.751736265,0.919966046
Wamako,Gawabawa,2020,Wamako,0.545161291,0.590909092,0.541666667,0.533928572,1,august,223,PBO,0.797146263,0.751769096,0.921960952
Wamako,Gawabawa,2023,Wamako,0.545161291,0.590909092,0.541666667,0.533928572,2,august,1318,PBO,0.797146263,0.751769096,0.921960952
Wurno,Gawabawa,2020,Wurno,0.735800758,0.572598813,0.584141285,0.959983911,1,august,223,PBO,0.774541035,0.751616645,0.912701594
Wurno,Gawabawa,2023,Wurno,0.735800758,0.572598813,0.584141285,0.959983911,2,august,1318,PBO,0.774541035,0.751616645,0.912701594
Yabo,Gawabawa,2020,Yabo,0.847826087,0.65,0.551515151,1,1,august,223,PBO,0.745764844,0.751393969,0.899219881
Yabo,Gawabawa,2023,Yabo,0.847826087,0.65,0.551515151,1,2,august,1318,PBO,0.745764844,0.751393969,0.899219881
Ardo-Kola,Keana,2022,Ardo-Kola,0.65,0.52,0.573529412,0.712903226,1,august,953,PBO,0.406347907,0.740777629,0.65
Ardo-Kola,Keana,2025,Ardo-Kola,0.65,0.52,0.573529412,0.712903226,2,august,2048,PBO,0.406347907,0.740777629,0.65
Gassol,Keana,2022,Gassol,0.478287893,0.259279002,0.348080498,0.5947267,1,august,953,PBO,0.374978294,0.737525302,0.65
Gassol,Keana,2025,Gassol,0.478287893,0.259279002,0.348080498,0.5947267,2,august,2048,PBO,0.374978294,0.737525302,0.65
Bali,Keana,2022,Bali,0.349684169,0.162348033,0.054992356,0.244440208,1,august,953,PBO,0.504206097,0.746719166,0.654442698
Bali,Keana,2025,Bali,0.349684169,0.162348033,0.054992356,0.244440208,2,august,2048,PBO,0.504206097,0.746719166,0.654442698
Donga,Keana,2022,Donga,0.419974542,0.479752655,0.165614601,0.291045795,1,august,953,PBO,0.45406133,0.7442705,0.65
Donga,Keana,2025,Donga,0.419974542,0.479752655,0.165614601,0.291045795,2,august,2048,PBO,0.45406133,0.7442705,0.65
Ibi,Keana,2022,Ibi,0.661535012,0.468674336,0.449471716,0.5767603,1,august,953,PBO,0.422424747,0.742118733,0.65
Ibi,Keana,2025,Ibi,0.661535012,0.468674336,0.449471716,0.5767603,2,august,2048,PBO,0.422424747,0.742118733,0.65
Jalingo,Keana,2022,Jalingo,0.22285714,0.385617972,0.273455768,0.323655914,1,august,953,PBO,0.356978455,0.735176223,0.65
Jalingo,Keana,2025,Jalingo,0.22285714,0.385617972,0.273455768,0.323655914,2,august,2048,PBO,0.356978455,0.735176223,0.65
Yorro,Alkaleri,2022,Yorro,0.197399894,0.496260192,0.120446193,0.203579032,1,july,916,PBO,0.517387575,0.747219143,0.676927146
Yorro,Alkaleri,2025,Yorro,0.197399894,0.496260192,0.120446193,0.203579032,2,july,2011,PBO,0.517387575,0.747219143,0.676927146
Potiskum,Darazo,2022,Potiskum,0.761721956,0.558901389,0.513285967,0.667089818,1,july,916,PBO,0.756968245,0.751484814,0.904711208
Potiskum,Darazo,2025,Potiskum,0.761721956,0.558901389,0.513285967,0.667089818,2,july,2011,PBO,0.756968245,0.751484814,0.904711208
Karin-Lamido,Alkaleri,2022,Karin-Lamido,0.086622907,0.0753846,0.020576017,0.087520514,1,july,916,PBO,0.39417534,0.739625761,0.65
Karin-Lamido,Alkaleri,2025,Karin-Lamido,0.086622907,0.0753846,0.020576017,0.087520514,2,july,2011,PBO,0.39417534,0.739625761,0.65
Lau,Alkaleri,2022,Lau,0.221276596,0.040625,0.091228071,0.174015748,1,july,916,PBO,0.456276312,0.744400781,0.65
Lau,Alkaleri,2025,Lau,0.221276596,0.040625,0.091228071,0.174015748,2,july,2011,PBO,0.456276312,0.744400781,0.65
Wukari,Keana,2022,Wukari,0.558356045,0.394506405,0.328406658,0.462734061,1,august,953,PBO,0.400486685,0.740238845,0.65
Wukari,Keana,2025,Wukari,0.558356045,0.394506405,0.328406658,0.462734061,2,august,2048,PBO,0.400486685,0.740238845,0.65
Zing,Alkaleri,2022,Zing,0.24375,0.236363637,0.144444444,0.121875,1,july,916,PBO,0.647611651,0.750291714,0.834356886
Zing,Alkaleri,2025,Zing,0.24375,0.236363637,0.144444444,0.121875,2,july,2011,PBO,0.647611651,0.750291714,0.834356886
Bade,Taura,2022,Bade,0.957894737,0.902777777,1,0.987341772,1,july,916,PBO,0.715785679,0.751121178,0.882832956
Bade,Taura,2025,Bade,0.957894737,0.902777777,1,0.987341772,2,july,2011,PBO,0.715785679,0.751121178,0.882832956
Nguru,Taura,2022,Nguru,0.889473684,0.481481481,0.595833333,0.959523809,1,july,916,PBO,0.638131481,0.750146686,0.826128675
Nguru,Taura,2025,Nguru,0.889473684,0.481481481,0.595833333,0.959523809,2,july,2011,PBO,0.638131481,0.750146686,0.826128675
Bursari,Taura,2022,Bursari,0.785416667,0.590909092,0.376315789,0.63968254,1,july,916,PBO,0.696388917,0.750918214,0.870765569
Bursari,Taura,2025,Bursari,0.785416667,0.590909092,0.376315789,0.63968254,2,july,2011,PBO,0.696388917,0.750918214,0.870765569
Damaturu,Darazo,2022,Damaturu,0.20967742,0.157575757,0.0975,0.150724638,1,july,916,PBO,0.713904356,0.75110247,0.88171582
Damaturu,Darazo,2025,Damaturu,0.20967742,0.157575757,0.0975,0.150724638,2,july,2011,PBO,0.713904356,0.75110247,0.88171582
Fika,Darazo,2022,Fika,0.587947231,0.191176471,0.33826604,0.055714286,1,july,916,PBO,0.755004111,0.751469287,0.903771642
Fika,Darazo,2025,Fika,0.587947231,0.191176471,0.33826604,0.055714286,2,july,2011,PBO,0.755004111,0.751469287,0.903771642
Gujba,Darazo,2022,Gujba,0.587947231,0.42574958,0.33826604,0.639619302,1,july,916,PBO,0.684790286,0.750785416,0.862937108
Gujba,Darazo,2025,Gujba,0.587947231,0.42574958,0.33826604,0.639619302,2,july,2011,PBO,0.684790286,0.750785416,0.862937108
Fune,Darazo,2022,Fune,0.16958074,0.200120846,0.124160564,0.271601054,1,july,916,PBO,0.756549801,0.75148152,0.904511849
Fune,Darazo,2025,Fune,0.16958074,0.200120846,0.124160564,0.271601054,2,july,2011,PBO,0.756549801,0.75148152,0.904511849
Gulani,Alkaleri,2022,Gulani,0.629895132,0.496260192,0.440143318,0.646778747,1,july,916,PBO,0.657079381,0.750428256,0.842174727
Gulani,Alkaleri,2025,Gulani,0.629895132,0.496260192,0.440143318,0.646778747,2,july,2011,PBO,0.657079381,0.750428256,0.842174727
Geidam,Babura,2022,Geidam,0.932859741,0.846558735,0.831131622,0.930314375,1,may,861,PBO,0.758492868,0.751496753,0.905433898
Geidam,Babura,2025,Geidam,0.932859741,0.846558735,0.831131622,0.930314375,2,may,1956,PBO,0.758492868,0.751496753,0.905433898
Nangere,Darazo,2022,Nangere,0.474324325,0.191176471,0.216666667,0.391566265,1,july,916,PBO,0.80170709,0.751797732,0.923701034
