LGA,State,year,round,duration,coverage_high_access,coverage_low_access,max_age,month_new,simday
Malam Madori,Jigawa,2021,1,-1,1,0.934456929,5,7,550
Malam Madori,Jigawa,2021,2,-1,1,0.973782772,5,8,578
Malam Madori,Jigawa,2021,3,-1,1,0.975655431,5,9,606
Malam Madori,Jigawa,2021,4,-1,1,0.653558052,5,10,634
Malam Madori,Jigawa,2022,1,-1,1,0.934456929,5,7,915
Malam Madori,Jigawa,2022,2,-1,1,0.973782772,5,8,943
Malam Madori,Jigawa,2022,3,-1,1,0.975655431,5,9,971
Malam Madori,Jigawa,2022,4,-1,1,0.653558052,5,10,999
Malam Madori,Jigawa,2023,1,-1,1,0.934456929,5,7,1286
Malam Madori,Jigawa,2023,2,-1,1,0.973782772,5,8,1314
Malam Madori,Jigawa,2023,3,-1,1,0.975655431,5,9,1342
Malam Madori,Jigawa,2023,4,-1,1,0.653558052,5,10,1370
Malam Madori,Jigawa,2024,1,-1,1,0.934456929,5,7,1646
Malam Madori,Jigawa,2024,2,-1,1,0.973782772,5,8,1674
Malam Madori,Jigawa,2024,3,-1,1,0.975655431,5,9,1702
Malam Madori,Jigawa,2024,4,-1,1,0.653558052,5,10,1730
Malam Madori,Jigawa,2025,1,-1,1,0.934456929,5,7,2014
Malam Madori,Jigawa,2025,2,-1,1,0.973782772,5,8,2042
Malam Madori,Jigawa,2025,3,-1,1,0.975655431,5,9,2070
Malam Madori,Jigawa,2025,4,-1,1,0.653558052,5,10,2098
Maradun,Zamfara,2020,1,-1,1,0.854974705,5,7,186
Maradun,Zamfara,2020,2,-1,1,0.927487352,5,8,214
Maradun,Zamfara,2020,3,-1,1,0.937605396,5,9,242
Maradun,Zamfara,2020,4,-1,1,0.268128162,5,10,270
Maradun,Zamfara,2021,1,-1,1,0.854974705,5,7,550
Maradun,Zamfara,2021,2,-1,1,0.927487352,5,8,578
Maradun,Zamfara,2021,3,-1,1,0.937605396,5,9,606
Maradun,Zamfara,2021,4,-1,1,0.268128162,5,10,634
Maradun,Zamfara,2022,1,-1,1,0.854974705,5,7,915
Maradun,Zamfara,2022,2,-1,1,0.927487352,5,8,943
Maradun,Zamfara,2022,3,-1,1,0.937605396,5,9,971
Maradun,Zamfara,2022,4,-1,1,0.268128162,5,10,999
Maradun,Zamfara,2023,1,-1,1,0.854974705,5,7,1286
Maradun,Zamfara,2023,2,-1,1,0.927487352,5,8,1314
Maradun,Zamfara,2023,3,-1,1,0.937605396,5,9,1342
Maradun,Zamfara,2023,4,-1,1,0.268128162,5,10,1370
Maradun,Zamfara,2024,1,-1,1,0.854974705,5,7,1646
Maradun,Zamfara,2024,2,-1,1,0.927487352,5,8,1674
Maradun,Zamfara,2024,3,-1,1,0.937605396,5,9,1702
Maradun,Zamfara,2024,4,-1,1,0.268128162,5,10,1730
Maradun,Zamfara,2025,1,-1,1,0.854974705,5,7,2014
Maradun,Zamfara,2025,2,-1,1,0.927487352,5,8,2042
Maradun,Zamfara,2025,3,-1,1,0.937605396,5,9,2070
Maradun,Zamfara,2025,4,-1,1,0.268128162,5,10,2098
Maru,Zamfara,2020,1,-1,1,0.854974705,5,7,186
Maru,Zamfara,2020,2,-1,1,0.927487352,5,8,214
Maru,Zamfara,2020,3,-1,1,0.937605396,5,9,242
Maru,Zamfara,2020,4,-1,1,0.268128162,5,10,270
Maru,Zamfara,2021,1,-1,1,0.854974705,5,7,550
Maru,Zamfara,2021,2,-1,1,0.927487352,5,8,578
Maru,Zamfara,2021,3,-1,1,0.937605396,5,9,606
Maru,Zamfara,2021,4,-1,1,0.268128162,5,10,634
Maru,Zamfara,2022,1,-1,1,0.854974705,5,7,915
Maru,Zamfara,2022,2,-1,1,0.927487352,5,8,943
Maru,Zamfara,2022,3,-1,1,0.937605396,5,9,971
Maru,Zamfara,2022,4,-1,1,0.268128162,5,10,999
Maru,Zamfara,2023,1,-1,1,0.854974705,5,7,1286
Maru,Zamfara,2023,2,-1,1,0.927487352,5,8,1314
Maru,Zamfara,2023,3,-1,1,0.937605396,5,9,1342
Maru,Zamfara,2023,4,-1,1,0.268128162,5,10,1370
Maru,Zamfara,2024,1,-1,1,0.854974705,5,7,1646
Maru,Zamfara,2024,2,-1,1,0.927487352,5,8,1674
Maru,Zamfara,2024,3,-1,1,0.937605396,5,9,1702
Maru,Zamfara,2024,4,-1,1,0.268128162,5,10,1730
Maru,Zamfara,2025,1,-1,1,0.854974705,5,7,2014
Maru,Zamfara,2025,2,-1,1,0.927487352,5,8,2042
Maru,Zamfara,2025,3,-1,1,0.937605396,5,9,2070
Maru,Zamfara,2025,4,-1,1,0.268128162,5,10,2098
Mashi,Katsina,2020,2,-1,1,0.977477477,5,8,214
Mashi,Katsina,2020,3,-1,1,0.951951952,5,9,242
Mashi,Katsina,2020,4,-1,1,0.363363363,5,10,270
Mashi,Katsina,2020,1,-1,1,0.975975976,5,7,186
Mashi,Katsina,2021,1,-1,1,0.975975976,5,7,550
Mashi,Katsina,2021,2,-1,1,0.977477477,5,8,578
Mashi,Katsina,2021,3,-1,1,0.951951952,5,9,606
Mashi,Katsina,2021,4,-1,1,0.363363363,5,10,634
Mashi,Katsina,2022,1,-1,1,0.975975976,5,7,915
Mashi,Katsina,2022,2,-1,1,0.977477477,5,8,943
Mashi,Katsina,2022,3,-1,1,0.951951952,5,9,971
Mashi,Katsina,2022,4,-1,1,0.363363363,5,10,999
Mashi,Katsina,2023,1,-1,1,0.975975976,5,7,1286
Mashi,Katsina,2023,2,-1,1,0.977477477,5,8,1314
Mashi,Katsina,2023,3,-1,1,0.951951952,5,9,1342
Mashi,Katsina,2023,4,-1,1,0.363363363,5,10,1370
Mashi,Katsina,2024,1,-1,1,0.975975976,5,7,1646
Mashi,Katsina,2024,2,-1,1,0.977477477,5,8,1674
Mashi,Katsina,2024,3,-1,1,0.951951952,5,9,1702
Mashi,Katsina,2024,4,-1,1,0.363363363,5,10,1730
Mashi,Katsina,2025,1,-1,1,0.975975976,5,7,2014
Mashi,Katsina,2025,2,-1,1,0.977477477,5,8,2042
Mashi,Katsina,2025,3,-1,1,0.951951952,5,9,2070
Mashi,Katsina,2025,4,-1,1,0.363363363,5,10,2098
Miga,Jigawa,2020,2,-1,1,0.973782772,5,8,214
Miga,Jigawa,2020,3,-1,1,0.975655431,5,9,242
Miga,Jigawa,2020,4,-1,1,0.653558052,5,10,270
Miga,Jigawa,2020,1,-1,1,0.934456929,5,7,186
Miga,Jigawa,2021,1,-1,1,0.934456929,5,7,550
Miga,Jigawa,2021,2,-1,1,0.973782772,5,8,578
Miga,Jigawa,2021,3,-1,1,0.975655431,5,9,606
Miga,Jigawa,2021,4,-1,1,0.653558052,5,10,634
Miga,Jigawa,2022,1,-1,1,0.934456929,5,7,915
Miga,Jigawa,2022,2,-1,1,0.973782772,5,8,943
Miga,Jigawa,2022,3,-1,1,0.975655431,5,9,971
Miga,Jigawa,2022,4,-1,1,0.653558052,5,10,999
Miga,Jigawa,2023,1,-1,1,0.934456929,5,7,1286
Miga,Jigawa,2023,2,-1,1,0.973782772,5,8,1314
Miga,Jigawa,2023,3,-1,1,0.975655431,5,9,1342
Miga,Jigawa,2023,4,-1,1,0.653558052,5,10,1370
Miga,Jigawa,2024,1,-1,1,0.934456929,5,7,1646
Miga,Jigawa,2024,2,-1,1,0.973782772,5,8,1674
Miga,Jigawa,2024,3,-1,1,0.975655431,5,9,1702
Miga,Jigawa,2024,4,-1,1,0.653558052,5,10,1730
Miga,Jigawa,2025,1,-1,1,0.934456929,5,7,2014
Miga,Jigawa,2025,2,-1,1,0.973782772,5,8,2042
Miga,Jigawa,2025,3,-1,1,0.975655431,5,9,2070
Miga,Jigawa,2025,4,-1,1,0.653558052,5,10,2098
Ngala,Borno,2020,2,-1,0.6,0.2,5,9,251
Ngala,Borno,2020,3,-1,0.6,0.2,5,10,279
Ngala,Borno,2020,4,-1,0.6,0.2,5,11,307
Ngala,Borno,2020,1,-1,0.6,0.2,5,8,223
Ngala,Borno,2021,1,-1,0.6,0.2,5,8,488
Ngala,Borno,2021,2,-1,0.6,0.2,5,9,516
Ngala,Borno,2021,3,-1,0.6,0.2,5,10,544
Ngala,Borno,2021,4,-1,0.6,0.2,5,11,572
Ngala,Borno,2022,1,-1,0.6,0.2,5,8,950
Ngala,Borno,2022,2,-1,0.6,0.2,5,9,978
Ngala,Borno,2022,3,-1,0.6,0.2,5,10,1006
Ngala,Borno,2022,4,-1,0.6,0.2,5,11,1034
Ngala,Borno,2023,1,-1,0.6,0.2,5,8,1314
Ngala,Borno,2023,2,-1,0.6,0.2,5,9,1342
Ngala,Borno,2023,3,-1,0.6,0.2,5,10,1370
Ngala,Borno,2023,4,-1,0.6,0.2,5,11,1398
Ngala,Borno,2024,1,-1,0.6,0.2,5,8,1678
Ngala,Borno,2024,2,-1,0.6,0.2,5,9,1706
Ngala,Borno,2024,3,-1,0.6,0.2,5,10,1734
Ngala,Borno,2024,4,-1,0.6,0.2,5,11,1762
Ngala,Borno,2025,1,-1,0.6,0.2,5,8,2049
Ngala,Borno,2025,2,-1,0.6,0.2,5,9,2077
Ngala,Borno,2025,3,-1,0.6,0.2,5,10,2105
Ngala,Borno,2025,4,-1,0.6,0.2,5,11,2133
Nguru,Yobe,2020,2,-1,1,0.961810467,5,9,251
Nguru,Yobe,2020,3,-1,1,0.974540311,5,10,279
Nguru,Yobe,2020,4,-1,1,0.463932107,5,11,307
Nguru,Yobe,2020,1,-1,1,0.98019802,5,8,223
Nguru,Yobe,2021,1,-1,1,0.98019802,5,8,488
Nguru,Yobe,2021,2,-1,1,0.961810467,5,9,516
Nguru,Yobe,2021,3,-1,1,0.974540311,5,10,544
Nguru,Yobe,2021,4,-1,1,0.463932107,5,11,572
Nguru,Yobe,2022,1,-1,1,0.98019802,5,8,950
Nguru,Yobe,2022,2,-1,1,0.961810467,5,9,978
Nguru,Yobe,2022,3,-1,1,0.974540311,5,10,1006
Nguru,Yobe,2022,4,-1,1,0.463932107,5,11,1034
Nguru,Yobe,2023,1,-1,1,0.98019802,5,8,1314
Nguru,Yobe,2023,2,-1,1,0.961810467,5,9,1342
Nguru,Yobe,2023,3,-1,1,0.974540311,5,10,1370
Nguru,Yobe,2023,4,-1,1,0.463932107,5,11,1398
Nguru,Yobe,2024,1,-1,1,0.98019802,5,8,1678
Nguru,Yobe,2024,2,-1,1,0.961810467,5,9,1706
Nguru,Yobe,2024,3,-1,1,0.974540311,5,10,1734
Nguru,Yobe,2024,4,-1,1,0.463932107,5,11,1762
Nguru,Yobe,2025,1,-1,1,0.98019802,5,8,2049
Nguru,Yobe,2025,2,-1,1,0.961810467,5,9,2077
Nguru,Yobe,2025,3,-1,1,0.974540311,5,10,2105
Nguru,Yobe,2025,4,-1,1,0.463932107,5,11,2133
Rabah,Sokoto,2020,2,-1,1,0.994736842,5,8,214
Rabah,Sokoto,2020,3,-1,1,0.992105263,5,9,242
Rabah,Sokoto,2020,4,-1,1,0.45,5,10,270
Rabah,Sokoto,2020,1,-1,1,0.969736842,5,7,186
Rabah,Sokoto,2021,1,-1,1,0.969736842,5,7,550
Rabah,Sokoto,2021,2,-1,1,0.994736842,5,8,578
Rabah,Sokoto,2021,3,-1,1,0.992105263,5,9,606
Rabah,Sokoto,2021,4,-1,1,0.45,5,10,634
Rabah,Sokoto,2022,1,-1,1,0.969736842,5,7,915
Rabah,Sokoto,2022,2,-1,1,0.994736842,5,8,943
Rabah,Sokoto,2022,3,-1,1,0.992105263,5,9,971
Rabah,Sokoto,2022,4,-1,1,0.45,5,10,999
Rabah,Sokoto,2023,1,-1,1,0.969736842,5,7,1286
Rabah,Sokoto,2023,2,-1,1,0.994736842,5,8,1314
Rabah,Sokoto,2023,3,-1,1,0.992105263,5,9,1342
Rabah,Sokoto,2023,4,-1,1,0.45,5,10,1370
Rabah,Sokoto,2024,1,-1,1,0.969736842,5,7,1646
Rabah,Sokoto,2024,2,-1,1,0.994736842,5,8,1674
Rabah,Sokoto,2024,3,-1,1,0.992105263,5,9,1702
Rabah,Sokoto,2024,4,-1,1,0.45,5,10,1730
Rabah,Sokoto,2025,1,-1,1,0.969736842,5,7,2014
Rabah,Sokoto,2025,2,-1,1,0.994736842,5,8,2042
Rabah,Sokoto,2025,3,-1,1,0.992105263,5,9,2070
Rabah,Sokoto,2025,4,-1,1,0.45,5,10,2098
Ringim,Jigawa,2020,2,-1,1,0.973782772,5,8,214
Ringim,Jigawa,2020,3,-1,1,0.975655431,5,9,242
Ringim,Jigawa,2020,4,-1,1,0.653558052,5,10,270
Ringim,Jigawa,2020,1,-1,1,0.934456929,5,7,186
Ringim,Jigawa,2021,1,-1,1,0.934456929,5,7,550
Ringim,Jigawa,2021,2,-1,1,0.973782772,5,8,578
Ringim,Jigawa,2021,3,-1,1,0.975655431,5,9,606
Ringim,Jigawa,2021,4,-1,1,0.653558052,5,10,634
Ringim,Jigawa,2022,1,-1,1,0.934456929,5,7,915
Ringim,Jigawa,2022,2,-1,1,0.973782772,5,8,943
Ringim,Jigawa,2022,3,-1,1,0.975655431,5,9,971
Ringim,Jigawa,2022,4,-1,1,0.653558052,5,10,999
Ringim,Jigawa,2023,1,-1,1,0.934456929,5,7,1286
Ringim,Jigawa,2023,2,-1,1,0.973782772,5,8,1314
Ringim,Jigawa,2023,3,-1,1,0.975655431,5,9,1342
Ringim,Jigawa,2023,4,-1,1,0.653558052,5,10,1370
Ringim,Jigawa,2024,1,-1,1,0.934456929,5,7,1646
Ringim,Jigawa,2024,2,-1,1,0.973782772,5,8,1674
Ringim,Jigawa,2024,3,-1,1,0.975655431,5,9,1702
Ringim,Jigawa,2024,4,-1,1,0.653558052,5,10,1730
Ringim,Jigawa,2025,1,-1,1,0.934456929,5,7,2014
Ringim,Jigawa,2025,2,-1,1,0.973782772,5,8,2042
Ringim,Jigawa,2025,3,-1,1,0.975655431,5,9,2070
Ringim,Jigawa,2025,4,-1,1,0.653558052,5,10,2098
Roni,Jigawa,2020,2,-1,1,0.973782772,5,8,214
Roni,Jigawa,2020,3,-1,1,0.975655431,5,9,242
Roni,Jigawa,2020,4,-1,1,0.653558052,5,10,270
Roni,Jigawa,2020,1,-1,1,0.934456929,5,7,186
Roni,Jigawa,2021,1,-1,1,0.934456929,5,7,550
Roni,Jigawa,2021,2,-1,1,0.973782772,5,8,578
Roni,Jigawa,2021,3,-1,1,0.975655431,5,9,606
Roni,Jigawa,2021,4,-1,1,0.653558052,5,10,634
Roni,Jigawa,2022,1,-1,1,0.934456929,5,7,915
Roni,Jigawa,2022,2,-1,1,0.973782772,5,8,943
Roni,Jigawa,2022,3,-1,1,0.975655431,5,9,971
Roni,Jigawa,2022,4,-1,1,0.653558052,5,10,999
Roni,Jigawa,2023,1,-1,1,0.934456929,5,7,1286
Roni,Jigawa,2023,2,-1,1,0.973782772,5,8,1314
Roni,Jigawa,2023,3,-1,1,0.975655431,5,9,1342
Roni,Jigawa,2023,4,-1,1,0.653558052,5,10,1370
Roni,Jigawa,2024,1,-1,1,0.934456929,5,7,1646
Roni,Jigawa,2024,2,-1,1,0.973782772,5,8,1674
Roni,Jigawa,2024,3,-1,1,0.975655431,5,9,1702
Roni,Jigawa,2024,4,-1,1,0.653558052,5,10,1730
Roni,Jigawa,2025,1,-1,1,0.934456929,5,7,2014
Roni,Jigawa,2025,2,-1,1,0.973782772,5,8,2042
Roni,Jigawa,2025,3,-1,1,0.975655431,5,9,2070
Roni,Jigawa,2025,4,-1,1,0.653558052,5,10,2098
Sabon Birni,Sokoto,2020,2,-1,1,0.994736842,5,8,214
Sabon Birni,Sokoto,2020,3,-1,1,0.992105263,5,9,242
Sabon Birni,Sokoto,2020,4,-1,1,0.45,5,10,270
Sabon Birni,Sokoto,2020,1,-1,1,0.969736842,5,7,186
Sabon Birni,Sokoto,2021,1,-1,1,0.969736842,5,7,550
Sabon Birni,Sokoto,2021,2,-1,1,0.994736842,5,8,578
Sabon Birni,Sokoto,2021,3,-1,1,0.992105263,5,9,606
Sabon Birni,Sokoto,2021,4,-1,1,0.45,5,10,634
Sabon Birni,Sokoto,2022,1,-1,1,0.969736842,5,7,915
Sabon Birni,Sokoto,2022,2,-1,1,0.994736842,5,8,943
Sabon Birni,Sokoto,2022,3,-1,1,0.992105263,5,9,971
Sabon Birni,Sokoto,2022,4,-1,1,0.45,5,10,999
Sabon Birni,Sokoto,2023,1,-1,1,0.969736842,5,7,1286
Sabon Birni,Sokoto,2023,2,-1,1,0.994736842,5,8,1314
Sabon Birni,Sokoto,2023,3,-1,1,0.992105263,5,9,1342
Sabon Birni,Sokoto,2023,4,-1,1,0.45,5,10,1370
Sabon Birni,Sokoto,2024,1,-1,1,0.969736842,5,7,1646
Sabon Birni,Sokoto,2024,2,-1,1,0.994736842,5,8,1674
Sabon Birni,Sokoto,2024,3,-1,1,0.992105263,5,9,1702
Sabon Birni,Sokoto,2024,4,-1,1,0.45,5,10,1730
Sabon Birni,Sokoto,2025,1,-1,1,0.969736842,5,7,2014
Sabon Birni,Sokoto,2025,2,-1,1,0.994736842,5,8,2042
Sabon Birni,Sokoto,2025,3,-1,1,0.992105263,5,9,2070
Sabon Birni,Sokoto,2025,4,-1,1,0.45,5,10,2098
Shagari,Sokoto,2020,2,-1,1,0.994736842,5,8,214
Shagari,Sokoto,2020,3,-1,1,0.992105263,5,9,242
Shagari,Sokoto,2020,4,-1,1,0.45,5,10,270
Shagari,Sokoto,2020,1,-1,1,0.969736842,5,7,186
Shagari,Sokoto,2021,1,-1,1,0.969736842,5,7,550
Shagari,Sokoto,2021,2,-1,1,0.994736842,5,8,578
Shagari,Sokoto,2021,3,-1,1,0.992105263,5,9,606
Shagari,Sokoto,2021,4,-1,1,0.45,5,10,634
Shagari,Sokoto,2022,1,-1,1,0.969736842,5,7,915
Shagari,Sokoto,2022,2,-1,1,0.994736842,5,8,943
Shagari,Sokoto,2022,3,-1,1,0.992105263,5,9,971
Shagari,Sokoto,2022,4,-1,1,0.45,5,10,999
Shagari,Sokoto,2023,1,-1,1,0.969736842,5,7,1286
Shagari,Sokoto,2023,2,-1,1,0.994736842,5,8,1314
Shagari,Sokoto,2023,3,-1,1,0.992105263,5,9,1342
Shagari,Sokoto,2023,4,-1,1,0.45,5,10,1370
Shagari,Sokoto,2024,1,-1,1,0.969736842,5,7,1646
Shagari,Sokoto,2024,2,-1,1,0.994736842,5,8,1674
Shagari,Sokoto,2024,3,-1,1,0.992105263,5,9,1702
Shagari,Sokoto,2024,4,-1,1,0.45,5,10,1730
Shagari,Sokoto,2025,1,-1,1,0.969736842,5,7,2014
Shagari,Sokoto,2025,2,-1,1,0.994736842,5,8,2042
Shagari,Sokoto,2025,3,-1,1,0.992105263,5,9,2070
Shagari,Sokoto,2025,4,-1,1,0.45,5,10,2098
Shinkafi,Zamfara,2020,1,-1,1,0.854974705,5,7,186
Shinkafi,Zamfara,2020,2,-1,1,0.927487352,5,8,214
Shinkafi,Zamfara,2020,3,-1,1,0.937605396,5,9,242
Shinkafi,Zamfara,2020,4,-1,1,0.268128162,5,10,270
Shinkafi,Zamfara,2021,1,-1,1,0.854974705,5,7,550
Shinkafi,Zamfara,2021,2,-1,1,0.927487352,5,8,578
Shinkafi,Zamfara,2021,3,-1,1,0.937605396,5,9,606
Shinkafi,Zamfara,2021,4,-1,1,0.268128162,5,10,634
Shinkafi,Zamfara,2022,1,-1,1,0.854974705,5,7,915
Shinkafi,Zamfara,2022,2,-1,1,0.927487352,5,8,943
Shinkafi,Zamfara,2022,3,-1,1,0.937605396,5,9,971
Shinkafi,Zamfara,2022,4,-1,1,0.268128162,5,10,999
Shinkafi,Zamfara,2023,1,-1,1,0.854974705,5,7,1286
Shinkafi,Zamfara,2023,2,-1,1,0.927487352,5,8,1314
Shinkafi,Zamfara,2023,3,-1,1,0.937605396,5,9,1342
Shinkafi,Zamfara,2023,4,-1,1,0.268128162,5,10,1370
Shinkafi,Zamfara,2024,1,-1,1,0.854974705,5,7,1646
Shinkafi,Zamfara,2024,2,-1,1,0.927487352,5,8,1674
Shinkafi,Zamfara,2024,3,-1,1,0.937605396,5,9,1702
Shinkafi,Zamfara,2024,4,-1,1,0.268128162,5,10,1730
Shinkafi,Zamfara,2025,1,-1,1,0.854974705,5,7,2014
Shinkafi,Zamfara,2025,2,-1,1,0.927487352,5,8,2042
Shinkafi,Zamfara,2025,3,-1,1,0.937605396,5,9,2070
Shinkafi,Zamfara,2025,4,-1,1,0.268128162,5,10,2098
Silame,Sokoto,2020,2,-1,1,0.994736842,5,8,214
Silame,Sokoto,2020,3,-1,1,0.992105263,5,9,242
Silame,Sokoto,2020,4,-1,1,0.45,5,10,270
Silame,Sokoto,2020,1,-1,1,0.969736842,5,7,186
Silame,Sokoto,2021,1,-1,1,0.969736842,5,7,550
Silame,Sokoto,2021,2,-1,1,0.994736842,5,8,578
Silame,Sokoto,2021,3,-1,1,0.992105263,5,9,606
Silame,Sokoto,2021,4,-1,1,0.45,5,10,634
Silame,Sokoto,2022,1,-1,1,0.969736842,5,7,915
Silame,Sokoto,2022,2,-1,1,0.994736842,5,8,943
Silame,Sokoto,2022,3,-1,1,0.992105263,5,9,971
Silame,Sokoto,2022,4,-1,1,0.45,5,10,999
Silame,Sokoto,2023,1,-1,1,0.969736842,5,7,1286
Silame,Sokoto,2023,2,-1,1,0.994736842,5,8,1314
Silame,Sokoto,2023,3,-1,1,0.992105263,5,9,1342
Silame,Sokoto,2023,4,-1,1,0.45,5,10,1370
Silame,Sokoto,2024,1,-1,1,0.969736842,5,7,1646
Silame,Sokoto,2024,2,-1,1,0.994736842,5,8,1674
Silame,Sokoto,2024,3,-1,1,0.992105263,5,9,1702
Silame,Sokoto,2024,4,-1,1,0.45,5,10,1730
Silame,Sokoto,2025,1,-1,1,0.969736842,5,7,2014
Silame,Sokoto,2025,2,-1,1,0.994736842,5,8,2042
Silame,Sokoto,2025,3,-1,1,0.992105263,5,9,2070
Silame,Sokoto,2025,4,-1,1,0.45,5,10,2098
Sokoto North,Sokoto,2020,2,-1,1,0.994736842,5,8,214
Sokoto North,Sokoto,2020,3,-1,1,0.992105263,5,9,242
Sokoto North,Sokoto,2020,4,-1,1,0.45,5,10,270
Sokoto North,Sokoto,2020,1,-1,1,0.969736842,5,7,186
Sokoto North,Sokoto,2021,1,-1,1,0.969736842,5,7,550
Sokoto North,Sokoto,2021,2,-1,1,0.994736842,5,8,578
Sokoto North,Sokoto,2021,3,-1,1,0.992105263,5,9,606
Sokoto North,Sokoto,2021,4,-1,1,0.45,5,10,634
Sokoto North,Sokoto,2022,1,-1,1,0.969736842,5,7,915
Sokoto North,Sokoto,2022,2,-1,1,0.994736842,5,8,943
Sokoto North,Sokoto,2022,3,-1,1,0.992105263,5,9,971
Sokoto North,Sokoto,2022,4,-1,1,0.45,5,10,999
Sokoto North,Sokoto,2023,1,-1,1,0.969736842,5,7,1286
Sokoto North,Sokoto,2023,2,-1,1,0.994736842,5,8,1314
Sokoto North,Sokoto,2023,3,-1,1,0.992105263,5,9,1342
Sokoto North,Sokoto,2023,4,-1,1,0.45,5,10,1370
Sokoto North,Sokoto,2024,1,-1,1,0.969736842,5,7,1646
Sokoto North,Sokoto,2024,2,-1,1,0.994736842,5,8,1674
Sokoto North,Sokoto,2024,3,-1,1,0.992105263,5,9,1702
Sokoto North,Sokoto,2024,4,-1,1,0.45,5,10,1730
Sokoto North,Sokoto,2025,1,-1,1,0.969736842,5,7,2014
Sokoto North,Sokoto,2025,2,-1,1,0.994736842,5,8,2042
Sokoto North,Sokoto,2025,3,-1,1,0.992105263,5,9,2070
Sokoto North,Sokoto,2025,4,-1,1,0.45,5,10,2098
Sokoto South,Sokoto,2020,2,-1,1,0.994736842,5,8,214
Sokoto South,Sokoto,2020,3,-1,1,0.992105263,5,9,242
Sokoto South,Sokoto,2020,4,-1,1,0.45,5,10,270
Sokoto South,Sokoto,2020,1,-1,1,0.969736842,5,7,186
Sokoto South,Sokoto,2021,1,-1,1,0.969736842,5,7,550
Sokoto South,Sokoto,2021,2,-1,1,0.994736842,5,8,578
Sokoto South,Sokoto,2021,3,-1,1,0.992105263,5,9,606
Sokoto South,Sokoto,2021,4,-1,1,0.45,5,10,634
Sokoto South,Sokoto,2022,1,-1,1,0.969736842,5,7,915
Sokoto South,Sokoto,2022,2,-1,1,0.994736842,5,8,943
Sokoto South,Sokoto,2022,3,-1,1,0.992105263,5,9,971
Sokoto South,Sokoto,2022,4,-1,1,0.45,5,10,999
Sokoto South,Sokoto,2023,1,-1,1,0.969736842,5,7,1286
Sokoto South,Sokoto,2023,2,-1,1,0.994736842,5,8,1314
Sokoto South,Sokoto,2023,3,-1,1,0.992105263,5,9,1342
Sokoto South,Sokoto,2023,4,-1,1,0.45,5,10,1370
Sokoto South,Sokoto,2024,1,-1,1,0.969736842,5,7,1646
Sokoto South,Sokoto,2024,2,-1,1,0.994736842,5,8,1674
Sokoto South,Sokoto,2024,3,-1,1,0.992105263,5,9,1702
Sokoto South,Sokoto,2024,4,-1,1,0.45,5,10,1730
Sokoto South,Sokoto,2025,1,-1,1,0.969736842,5,7,2014
Sokoto South,Sokoto,2025,2,-1,1,0.994736842,5,8,2042
Sokoto South,Sokoto,2025,3,-1,1,0.992105263,5,9,2070
Sokoto South,Sokoto,2025,4,-1,1,0.45,5,10,2098
Sule-Tankarkar,Jigawa,2020,2,-1,1,0.973782772,5,8,214
Sule-Tankarkar,Jigawa,2020,3,-1,1,0.975655431,5,9,242
Sule-Tankarkar,Jigawa,2020,4,-1,1,0.653558052,5,10,270
Sule-Tankarkar,Jigawa,2020,1,-1,1,0.934456929,5,7,186
Sule-Tankarkar,Jigawa,2021,1,-1,1,0.934456929,5,7,550
Sule-Tankarkar,Jigawa,2021,2,-1,1,0.973782772,5,8,578
Sule-Tankarkar,Jigawa,2021,3,-1,1,0.975655431,5,9,606
Sule-Tankarkar,Jigawa,2021,4,-1,1,0.653558052,5,10,634
Sule-Tankarkar,Jigawa,2022,1,-1,1,0.934456929,5,7,915
Sule-Tankarkar,Jigawa,2022,2,-1,1,0.973782772,5,8,943
Sule-Tankarkar,Jigawa,2022,3,-1,1,0.975655431,5,9,971
Sule-Tankarkar,Jigawa,2022,4,-1,1,0.653558052,5,10,999
Sule-Tankarkar,Jigawa,2023,1,-1,1,0.934456929,5,7,1286
Sule-Tankarkar,Jigawa,2023,2,-1,1,0.973782772,5,8,1314
Sule-Tankarkar,Jigawa,2023,3,-1,1,0.975655431,5,9,1342
Sule-Tankarkar,Jigawa,2023,4,-1,1,0.653558052,5,10,1370
Sule-Tankarkar,Jigawa,2024,1,-1,1,0.934456929,5,7,1646
Sule-Tankarkar,Jigawa,2024,2,-1,1,0.973782772,5,8,1674
Sule-Tankarkar,Jigawa,2024,3,-1,1,0.975655431,5,9,1702
Sule-Tankarkar,Jigawa,2024,4,-1,1,0.653558052,5,10,1730
Sule-Tankarkar,Jigawa,2025,1,-1,1,0.934456929,5,7,2014
Sule-Tankarkar,Jigawa,2025,2,-1,1,0.973782772,5,8,2042
Sule-Tankarkar,Jigawa,2025,3,-1,1,0.975655431,5,9,2070
Sule-Tankarkar,Jigawa,2025,4,-1,1,0.653558052,5,10,2098
Talata Mafara,Zamfara,2020,1,-1,1,0.854974705,5,7,186
Talata Mafara,Zamfara,2020,2,-1,1,0.927487352,5,8,214
Talata Mafara,Zamfara,2020,3,-1,1,0.937605396,5,9,242
Talata Mafara,Zamfara,2020,4,-1,1,0.268128162,5,10,270
Talata Mafara,Zamfara,2021,1,-1,1,0.854974705,5,7,550
Talata Mafara,Zamfara,2021,2,-1,1,0.927487352,5,8,578
Talata Mafara,Zamfara,2021,3,-1,1,0.937605396,5,9,606
