"","LGA_old","repDS","year","LGA","U5_ITN_use","six_nine_ITN_use","ten_eighteen_ITN_use","over_eighteen_ITN_use","round","peak","llins1","mortality","kill_rate","block_initial","simday"
"1384","Gusau","Darazo",2023,"Gusau",0.8,0.594549779,0.267995614,0.8,2,"july","PBO",0.74575499,0.751393887,0.899214908,1281
"1385","Kaura-Namoda","Rimi",2020,"Kaura-Namoda",0.561901451,0.234549132,0.271531382,0.718975514,1,"march","PBO",0.83259153,0.751975042,0.934466138,70
"1386","Kaura-Namoda","Rimi",2023,"Kaura-Namoda",0.561901451,0.234549132,0.271531382,0.718975514,2,"march","PBO",0.83259153,0.751975042,0.934466138,1165
"1387","Maradun","Darazo",2020,"Maradun",0.8,0.273626977,0.334816021,0.8,1,"july","PBO",0.782439008,0.751671982,0.916061051,186
"1388","Maradun","Darazo",2023,"Maradun",0.8,0.273626977,0.334816021,0.8,2,"july","PBO",0.782439008,0.751671982,0.916061051,1281
"1389","Tsafe","Takali",2020,"Tsafe",0.691729753,0.160605156,0.272188127,0.77680863,1,"september","PBO",0.751053987,0.751437551,0.901852539,250
"1390","Tsafe","Takali",2023,"Tsafe",0.691729753,0.160605156,0.272188127,0.77680863,2,"september","PBO",0.751053987,0.751437551,0.901852539,1345
"1391","Maru","Giwa",2020,"Maru",0.75751805,0.610192379,0.426410134,0.692029906,1,"august","PBO",0.663477353,0.750516122,0.847241253,223
"1392","Maru","Giwa",2023,"Maru",0.75751805,0.610192379,0.426410134,0.692029906,2,"august","PBO",0.663477353,0.750516122,0.847241253,1318
"1393","Shinkafi","Rimi",2020,"Shinkafi",0.742857142,0.419354839,0.332558139,0.8,1,"march","PBO",0.80839035,0.751838497,0.92617789,70
"1394","Shinkafi","Rimi",2023,"Shinkafi",0.742857142,0.419354839,0.332558139,0.8,2,"march","PBO",0.80839035,0.751838497,0.92617789,1165
"1395","Talata Mafara","Darazo",2020,"Talata Mafara",0.641756058,0.296776033,0.184002889,0.740308638,1,"july","PBO",0.728240789,0.751240109,0.889956052,186
"1396","Talata Mafara","Darazo",2023,"Talata Mafara",0.641756058,0.296776033,0.184002889,0.740308638,2,"july","PBO",0.728240789,0.751240109,0.889956052,1281
"1397","Zurmi","Rimi",2020,"Zurmi",0.547022684,0.182654245,0.227129741,0.685496418,1,"march","PBO",0.780157318,0.751656232,0.915104666,70
"1398","Zurmi","Rimi",2023,"Zurmi",0.547022684,0.182654245,0.227129741,0.685496418,2,"march","PBO",0.780157318,0.751656232,0.915104666,1165
"1399","Mbo","Nsit Ubium",2021,"Mbo",0.458823529,0.8,0.417857142,0.39,1,"june","PBO",0.299002486,0.723938871,0.65,527
"1400","Mbo","Nsit Ubium",2024,"Mbo",0.458823529,0.8,0.417857142,0.39,2,"june","PBO",0.299002486,0.723938871,0.65,1622
"1401","Oron","Nsit Ubium",2021,"Oron",0.086666667,0.382450966,0.26,0.325,1,"june","PBO",0.308094501,0.726182131,0.65,527
"1402","Oron","Nsit Ubium",2024,"Oron",0.086666667,0.382450966,0.26,0.325,2,"june","PBO",0.308094501,0.726182131,0.65,1622
"1403","Udung Uko","Nsit Ubium",2021,"Udung Uko",0.434804084,0.382450966,0.263339795,0.296168328,1,"june","PBO",0.232099503,0.698004435,0.65,527
"1404","Udung Uko","Nsit Ubium",2024,"Udung Uko",0.434804084,0.382450966,0.263339795,0.296168328,2,"june","PBO",0.232099503,0.698004435,0.65,1622
"1405","Calabar South","Nsit Ubium",2021,"Calabar South",0.654931754,0.376923121,0.233245433,0.299634914,1,"june","PBO",0.442007326,0.743517869,0.65,527
"1406","Calabar South","Nsit Ubium",2024,"Calabar South",0.654931754,0.376923121,0.233245433,0.299634914,2,"june","PBO",0.442007326,0.743517869,0.65,1622
"1407","Ibeno","Nsit Ubium",2021,"Ibeno",0.434804084,0.382450966,0.263339795,0.296168328,1,"june","PBO",0.270147342,0.715128781,0.65,527
"1408","Ibeno","Nsit Ubium",2024,"Ibeno",0.434804084,0.382450966,0.263339795,0.296168328,2,"june","PBO",0.270147342,0.715128781,0.65,1622
"1409","Eastern Obolo","Nsit Ubium",2021,"Eastern Obolo",0.794444444,0.505555556,0.420588236,0.468852459,1,"june","PBO",0.178491572,0.655833513,0.65,527
"1410","Eastern Obolo","Nsit Ubium",2024,"Eastern Obolo",0.794444444,0.505555556,0.420588236,0.468852459,2,"june","PBO",0.178491572,0.655833513,0.65,1622
"1411","Degema","Ahoada West",2020,"Degema",0.26,0.343148621,0.185714286,0.216666667,1,"may","PBO",0.284841623,0.719969096,0.65,131
"1412","Degema","Ahoada West",2023,"Degema",0.26,0.343148621,0.185714286,0.216666667,2,"may","PBO",0.284841623,0.719969096,0.65,1226
"1413","Brass","Ahoada West",2020,"Brass",0.680137701,0.642538307,0.56352019,0.566632054,1,"may","PBO",0.269238091,0.714801904,0.65,131
"1414","Brass","Ahoada West",2023,"Brass",0.680137701,0.642538307,0.56352019,0.566632054,2,"may","PBO",0.269238091,0.714801904,0.65,1226
"1415","Southern Ijaw","Ahoada West",2020,"Southern Ijaw",0.298241839,0.247209533,0.267681718,0.349192633,1,"may","PBO",0.300385456,0.724294496,0.65,131
"1416","Southern Ijaw","Ahoada West",2023,"Southern Ijaw",0.298241839,0.247209533,0.267681718,0.349192633,2,"may","PBO",0.300385456,0.724294496,0.65,1226
"1417","Ekeremor","Ahoada West",2020,"Ekeremor",0.639231336,0.675538811,0.772161326,0.661987539,1,"may","PBO",0.323932604,0.729605404,0.65,131
"1418","Ekeremor","Ahoada West",2023,"Ekeremor",0.639231336,0.675538811,0.772161326,0.661987539,2,"may","PBO",0.323932604,0.729605404,0.65,1226
"1419","Burutu","Isoko South",2022,"Burutu",0.378640838,0.550588246,0.703061211,0.356050973,1,"june","PBO",0.209856161,0.683739874,0.65,892
"1420","Burutu","Isoko South",2025,"Burutu",0.378640838,0.550588246,0.703061211,0.356050973,2,"june","PBO",0.209856161,0.683739874,0.65,1987
"1421","Warri South West","Isoko South",2022,"Warri South West",0.557142858,0.557142858,0.26,0.8,1,"june","PBO",0.13055915,0.588010005,0.65,892
"1422","Warri South West","Isoko South",2025,"Warri South West",0.557142858,0.557142858,0.26,0.8,2,"june","PBO",0.13055915,0.588010005,0.65,1987
"1423","Warri North","Owan East",2022,"Warri North",0.787847711,0.612519041,0.634364662,0.558308574,1,"march","PBO",0.22537172,0.694086731,0.65,800
"1424","Warri North","Owan East",2025,"Warri North",0.787847711,0.612519041,0.634364662,0.558308574,2,"march","PBO",0.22537172,0.694086731,0.65,1895
"1425","Ilaje","Owan East",2020,"Ilaje",0.8,0.8,0.8,0.8,1,"march","PBO",0.29492871,0.722859572,0.65,70
"1426","Ilaje","Owan East",2023,"Ilaje",0.8,0.8,0.8,0.8,2,"march","PBO",0.29492871,0.722859572,0.65,1165
"1427","Ibeju/Lekki","Uzo-Uwani",2020,"Ibeju-Lekki",0.316216216,0.26,0.15,0.334848485,1,"june","PBO",0.430387467,0.742716172,0.65,162
"1428","Ibeju/Lekki","Uzo-Uwani",2023,"Ibeju-Lekki",0.316216216,0.26,0.15,0.334848485,2,"june","PBO",0.430387467,0.742716172,0.65,1257
"1429","Amuwo-Odofin","Isoko South",2020,"Amuwo-Odofin",0.620240166,0.306108379,0.132644429,0.131155145,1,"june","Urban areas",0.414522642,0.471534679,0.53,162
"1430","Amuwo-Odofin","Isoko South",2023,"Amuwo-Odofin",0.620240166,0.306108379,0.132644429,0.131155145,2,"june","Urban areas",0.414522642,0.471534679,0.53,1257
"1431","Badagry","Uzo-Uwani",2020,"Badagry",0.4875,0.433333333,0.448275862,0.343396226,1,"june","PBO",0.426397668,0.742421971,0.65,162
"1432","Badagry","Uzo-Uwani",2023,"Badagry",0.4875,0.433333333,0.448275862,0.343396226,2,"june","PBO",0.426397668,0.742421971,0.65,1257
"1433","Egbado North","Owan East",2021,"Egbado North",0.288888889,0.3,0.076470588,0.325,1,"march","PBO",0.310892073,0.726829353,0.65,435
"1434","Egbado North","Owan East",2024,"Egbado North",0.288888889,0.3,0.076470588,0.325,2,"march","PBO",0.310892073,0.726829353,0.65,1530
"1435","Imeko-Afon","Oke-Ero",2021,"Imeko-Afon",0.325,0.39,0.40625,0.40925926,1,"july","PBO",0.370192293,0.736939847,0.65,551
"1436","Imeko-Afon","Oke-Ero",2024,"Imeko-Afon",0.325,0.39,0.40625,0.40925926,2,"july","PBO",0.370192293,0.736939847,0.65,1646
"1437","Iwajowa","Oke-Ero",2020,"Iwajowa",0.8,0.684210526,0.3,0.8,1,"july","PBO",0.430464219,0.742721733,0.65,186
"1438","Iwajowa","Oke-Ero",2023,"Iwajowa",0.8,0.684210526,0.3,0.8,2,"july","PBO",0.430464219,0.742721733,0.65,1281
"1439","Atigbo","Oke-Ero",2020,"Atigbo",0.278571428,0.389258964,0.338493542,0.226086956,1,"july","PBO",0.430762739,0.742743327,0.65,186
"1440","Atigbo","Oke-Ero",2023,"Atigbo",0.278571428,0.389258964,0.338493542,0.226086956,2,"july","PBO",0.430762739,0.742743327,0.65,1281
"1441","Baruten","Oke-Ero",2020,"Baruten",0.459398475,0.29978147,0.304551506,0.438010314,1,"july","PBO",0.347941602,0.733831934,0.65,186
"1442","Baruten","Oke-Ero",2023,"Baruten",0.459398475,0.29978147,0.304551506,0.438010314,2,"july","PBO",0.347941602,0.733831934,0.65,1281
"1443","Borgu","Oke-Ero",2022,"Borgu",0.185714286,0.056521739,0.236363637,0.174626865,1,"july","PBO",0.335547745,0.731779331,0.65,916
"1444","Borgu","Oke-Ero",2025,"Borgu",0.185714286,0.056521739,0.236363637,0.174626865,2,"july","PBO",0.335547745,0.731779331,0.65,2011
"1445","Bagudo","Birnin Kebbi",2021,"Bagudo",0.896493581,0.8,0.8,0.832315501,1,"august","PBO",0.544171429,0.748095956,0.718345185,588
"1446","Bagudo","Birnin Kebbi",2024,"Bagudo",0.896493581,0.8,0.8,0.832315501,2,"august","PBO",0.544171429,0.748095956,0.718345185,1683
"1447","Dandi","Birnin Kebbi",2021,"Dandi",0.865663905,0.82922218,0.654125893,0.8,1,"august","PBO",0.635354493,0.750102541,0.823639768,588
"1448","Dandi","Birnin Kebbi",2024,"Dandi",0.865663905,0.82922218,0.654125893,0.8,2,"august","PBO",0.635354493,0.750102541,0.823639768,1683
"1449","Arewa-Dandi","Birnin Kebbi",2021,"Arewa-Dandi",0.944444444,0.826086957,0.8,0.939393939,1,"august","PBO",0.736871845,0.751317764,0.894625336,588
"1450","Arewa-Dandi","Birnin Kebbi",2024,"Arewa-Dandi",0.944444444,0.826086957,0.8,0.939393939,2,"august","PBO",0.736871845,0.751317764,0.894625336,1683
"1451","Gudu","Gawabawa",2020,"Gudu",0.70446591,0.458555037,0.365392586,0.779381004,1,"august","PBO",0.818072663,0.751895138,0.929618063,223
"1452","Gudu","Gawabawa",2023,"Gudu",0.70446591,0.458555037,0.365392586,0.779381004,2,"august","PBO",0.818072663,0.751895138,0.929618063,1318
"1453","Tangaza","Gawabawa",2020,"Tangaza",0.70446591,0.458555037,0.365392586,0.779381004,1,"august","PBO",0.75519424,0.751470797,0.903863016,223
"1454","Tangaza","Gawabawa",2023,"Tangaza",0.70446591,0.458555037,0.365392586,0.779381004,2,"august","PBO",0.75519424,0.751470797,0.903863016,1318
"1455","Gada","Gawabawa",2020,"Gada",0.590486343,0.208938548,0.347489808,0.733723136,1,"august","PBO",0.721220117,0.751174104,0.885998444,223
"1456","Gada","Gawabawa",2023,"Gada",0.590486343,0.208938548,0.347489808,0.733723136,2,"august","PBO",0.721220117,0.751174104,0.885998444,1318
"1457","Sabon Birni","Gawabawa",2020,"Sabon Birni",0.8,0.599779253,0.445324775,0.8,1,"august","PBO",0.753753181,0.751459311,0.90316819,223
"1458","Sabon Birni","Gawabawa",2023,"Sabon Birni",0.8,0.599779253,0.445324775,0.8,2,"august","PBO",0.753753181,0.751459311,0.90316819,1318
"1459","Kaita","Rimi",2021,"Kaita",0.882352941,0.674074075,0.688235295,0.8,1,"march","PBO",0.68725966,0.750814455,0.864644186,435
"1460","Kaita","Rimi",2024,"Kaita",0.882352941,0.674074075,0.688235295,0.8,2,"march","PBO",0.68725966,0.750814455,0.864644186,1530
"1461","Jibia","Rimi",2021,"Jibia",0.854166667,0.826086957,0.8,0.8,1,"march","PBO",0.628110182,0.749983655,0.816973639,435
"1462","Jibia","Rimi",2024,"Jibia",0.854166667,0.826086957,0.8,0.8,2,"march","PBO",0.628110182,0.749983655,0.816973639,1530
"1463","Mashi","Rimi",2021,"Mashi",0.87804878,0.8,0.8,0.8,1,"march","PBO",0.651664195,0.75035114,0.837750975,435
"1464","Mashi","Rimi",2024,"Mashi",0.87804878,0.8,0.8,0.8,2,"march","PBO",0.651664195,0.75035114,0.837750975,1530
"1465","Mai'Adua","Rimi",2021,"Mai'Adua",0.87804878,0.918918919,0.90625,0.961538462,1,"march","PBO",0.639919513,0.750174703,0.827712113,435
"1466","Mai'Adua","Rimi",2024,"Mai'Adua",0.87804878,0.918918919,0.90625,0.961538462,2,"march","PBO",0.639919513,0.750174703,0.827712113,1530
"1467","Zango","Babura",2021,"Zango",0.8,0.66969697,0.684210526,0.8,1,"may","PBO",0.602424842,0.749514473,0.791194479,496
"1468","Zango","Babura",2024,"Zango",0.8,0.66969697,0.684210526,0.8,2,"may","PBO",0.602424842,0.749514473,0.791194479,1591
"1469","Baure","Babura",2021,"Baure",0.48372093,0.66969697,0.736666667,0.559493671,1,"may","PBO",0.697826557,0.750934053,0.871702948,496
"1470","Baure","Babura",2024,"Baure",0.48372093,0.66969697,0.736666667,0.559493671,2,"may","PBO",0.697826557,0.750934053,0.871702948,1591
"1471","Sule-Tankarkar","Babura",2021,"Sule-Tankarkar",0.921568627,0.833333333,0.862068966,0.941176471,1,"may","PBO",0.751666281,0.751442515,0.902152619,496
"1472","Sule-Tankarkar","Babura",2024,"Sule-Tankarkar",0.921568627,0.833333333,0.862068966,0.941176471,2,"may","PBO",0.751666281,0.751442515,0.902152619,1591
"1473","Maigatari","Babura",2021,"Maigatari",0.8,0.964814107,0.954923663,0.939594887,1,"may","PBO",0.68089069,0.750738682,0.8601956,496
"1474","Maigatari","Babura",2024,"Maigatari",0.8,0.964814107,0.954923663,0.939594887,2,"may","PBO",0.68089069,0.750738682,0.8601956,1591
"1475","Ussa","Oru West",2022,"Ussa",0.15,0.293730562,0.198594629,0.098484849,1,"june","PBO",0.406782856,0.74081649,0.65,892
"1476","Ussa","Oru West",2025,"Ussa",0.15,0.293730562,0.198594629,0.098484849,2,"june","PBO",0.406782856,0.74081649,0.65,1987
"1477","Machina","Taura",2022,"Machina",0.8,0.716739199,0.688553679,0.8,1,"july","PBO",0.733696395,0.751289629,0.892932048,916
"1478","Machina","Taura",2025,"Machina",0.8,0.716739199,0.688553679,0.8,2,"july","PBO",0.733696395,0.751289629,0.892932048,2011
"1479","Yusufari","Taura",2022,"Yusufari",0.348214286,0.20967742,0.144444444,0.38,1,"july","PBO",0.734326648,0.751295253,0.893270378,916
"1480","Yusufari","Taura",2025,"Yusufari",0.348214286,0.20967742,0.144444444,0.38,2,"july","PBO",0.734326648,0.751295253,0.893270378,2011
"1481","Shomolu","Isoko South",2020,"Shomolu",0.39,0.26,0.231625589,0.1015625,1,"june","Urban areas",0.475867815,0.520017201,0.53,162
"1482","Shomolu","Isoko South",2023,"Shomolu",0.39,0.26,0.231625589,0.1015625,2,"june","Urban areas",0.475867815,0.520017201,0.53,1257
"1483","Yunusari","Babura",2022,"Yunusari",0.8,0.8,0.8,0.8,1,"may","PBO",0.748711292,0.751418404,0.900695471,861
"1484","Yunusari","Babura",2025,"Yunusari",0.8,0.8,0.8,0.8,2,"may","PBO",0.748711292,0.751418404,0.900695471,1956
"1485","Monguno","Babura",2020,"Monguno",0.8,0.8,0.8,0.8,1,"may","PBO",0.734824367,0.75129968,0.893536771,131
"1486","Monguno","Babura",2023,"Monguno",0.8,0.8,0.8,0.8,2,"may","PBO",0.734824367,0.75129968,0.893536771,1226
"1487","Mobbar","Babura",2020,"Mobbar",0.641909397,0.586141859,0.616599404,0.730895217,1,"may","PBO",0.814938687,0.751877109,0.928523273,131
"1488","Mobbar","Babura",2023,"Mobbar",0.641909397,0.586141859,0.616599404,0.730895217,2,"may","PBO",0.814938687,0.751877109,0.928523273,1226
"1489","Ngala","Taura",2020,"Ngala",0.8,0.8,0.784746065,0.8,1,"july","PBO",0.627405037,0.749971788,0.816311148,186
"1490","Ngala","Taura",2023,"Ngala",0.8,0.8,0.784746065,0.8,2,"july","PBO",0.627405037,0.749971788,0.816311148,1281
"1491","Abadam","Babura",2020,"Abadam",0.8,0.8,0.8,0.8,1,"may","PBO",0.658846787,0.750452874,0.843591449,131
"1492","Abadam","Babura",2023,"Abadam",0.8,0.8,0.8,0.8,2,"may","PBO",0.658846787,0.750452874,0.843591449,1226
"1493","Kukawa","Babura",2020,"Kukawa",0.699999999,0.8,0.65,0.8,1,"may","PBO",0.639968548,0.750175467,0.827755328,131
"1494","Kukawa","Babura",2023,"Kukawa",0.699999999,0.8,0.65,0.8,2,"may","PBO",0.639968548,0.750175467,0.827755328,1226
"1495","Kala/Balge","Darazo",2020,"Kala-Balge",0.587947231,0.42574958,0.33826604,0.639619302,1,"july","PBO",0.645505958,0.75026024,0.832564542,186
"1496","Kala/Balge","Darazo",2023,"Kala-Balge",0.587947231,0.42574958,0.33826604,0.639619302,2,"july","PBO",0.645505958,0.75026024,0.832564542,1281
"1497","Bama","Darazo",2020,"Bama",0.587947231,0.42574958,0.33826604,0.639619302,1,"july","PBO",0.707957691,0.751041993,0.878110931,186
"1498","Bama","Darazo",2023,"Bama",0.587947231,0.42574958,0.33826604,0.639619302,2,"july","PBO",0.707957691,0.751041993,0.878110931,1281
"1499","Gwoza","Darazo",2020,"Gwoza",0.587947231,0.42574958,0.33826604,0.639619302,1,"july","PBO",0.679653584,0.750723628,0.859314031,186
"1500","Gwoza","Darazo",2023,"Gwoza",0.587947231,0.42574958,0.33826604,0.639619302,2,"july","PBO",0.679653584,0.750723628,0.859314031,1281
"1501","Madagali","Darazo",2020,"Madagali",0.587947231,0.42574958,0.33826604,0.639619302,1,"july","PBO",0.722065325,0.75118219,0.886482676,186
"1502","Madagali","Darazo",2023,"Madagali",0.587947231,0.42574958,0.33826604,0.639619302,2,"july","PBO",0.722065325,0.75118219,0.886482676,1281
"1503","Michika","Darazo",2020,"Michika",0.65,0.557142858,0.216666667,0.515517241,1,"july","PBO",0.688720491,0.750831436,0.865643635,186
"1504","Michika","Darazo",2023,"Michika",0.65,0.557142858,0.216666667,0.515517241,2,"july","PBO",0.688720491,0.750831436,0.865643635,1281
"1505","Mubi North","Darazo",2020,"Mubi North",0.438337908,0.487919474,0.423304106,0.4691123,1,"july","PBO",0.698641529,0.750942973,0.872231182,186
"1506","Mubi North","Darazo",2023,"Mubi North",0.438337908,0.487919474,0.423304106,0.4691123,2,"july","PBO",0.698641529,0.750942973,0.872231182,1281
"1507","Maiha","Alkaleri",2020,"Maiha",0.49787234,0.35862069,0.491891891,0.592647059,1,"july","PBO",0.647421068,0.750288882,0.83419548,186
"1508","Maiha","Alkaleri",2023,"Maiha",0.49787234,0.35862069,0.491891891,0.592647059,2,"july","PBO",0.647421068,0.750288882,0.83419548,1281
"1509","Fufore","Alkaleri",2020,"Fufore",0.484790381,0.522167737,0.516072382,0.496200583,1,"july","PBO",0.635571581,0.75010602,0.823835646,186
"1510","Fufore","Alkaleri",2023,"Fufore",0.484790381,0.522167737,0.516072382,0.496200583,2,"july","PBO",0.635571581,0.75010602,0.823835646,1281
"1511","Jada","Alkaleri",2020,"Jada",0.597546868,0.625388488,0.476476441,0.505430257,1,"july","PBO",0.556558753,0.748447432,0.735699981,186
"1512","Jada","Alkaleri",2023,"Jada",0.597546868,0.625388488,0.476476441,0.505430257,2,"july","PBO",0.556558753,0.748447432,0.735699981,1281
"1513","Ganaye","Alkaleri",2020,"Ganaye",0.565217392,0.247619047,0.433333333,0.541666667,1,"july","PBO",0.427407559,0.7424974,0.65,186
"1514","Ganaye","Alkaleri",2023,"Ganaye",0.565217392,0.247619047,0.433333333,0.541666667,2,"july","PBO",0.427407559,0.7424974,0.65,1281
"1515","Toungo","Keana",2020,"Toungo",0.563333333,0.464285714,0.590909092,0.383606557,1,"august","PBO",0.383744468,0.738531223,0.65,223
"1516","Toungo","Keana",2023,"Toungo",0.563333333,0.464285714,0.590909092,0.383606557,2,"august","PBO",0.383744468,0.738531223,0.65,1318
"1517","Kurmi","Oru West",2022,"Kurmi",0.1,0.113043479,0.110638298,0.101298701,1,"june","PBO",0.452232517,0.74416112,0.65,892
"1518","Kurmi","Oru West",2025,"Kurmi",0.1,0.113043479,0.110638298,0.101298701,2,"june","PBO",0.452232517,0.74416112,0.65,1987
"1519","Gashaka","Oru West",2022,"Gashaka",0.254347826,0.1,0.052,0.3,1,"june","PBO",0.402171636,0.740396661,0.65,892
"1520","Gashaka","Oru West",2025,"Gashaka",0.254347826,0.1,0.052,0.3,2,"june","PBO",0.402171636,0.740396661,0.65,1987
"1521","Sardauna","Oru West",2022,"Sardauna",0.047724135,0.033641082,0.019991548,0.073849283,1,"june","PBO",0.281154575,0.718828925,0.65,892
"1522","Sardauna","Oru West",2025,"Sardauna",0.047724135,0.033641082,0.019991548,0.073849283,2,"june","PBO",0.281154575,0.718828925,0.65,1987
"1523","Takum","Keana",2022,"Takum",0.457216382,0.451657123,0.28659528,0.377437947,1,"august","PBO",0.408710545,0.74098691,0.65,953
"1524","Takum","Keana",2025,"Takum",0.457216382,0.451657123,0.28659528,0.377437947,2,"august","PBO",0.408710545,0.74098691,0.65,2048
"1525","Kwande","Oke-Ero",2020,"Kwande",0.510147364,0.346231116,0.313592817,0.49616707,1,"july","PBO",0.389530493,0.73915138,0.65,186
"1526","Kwande","Oke-Ero",2023,"Kwande",0.510147364,0.346231116,0.313592817,0.49616707,2,"july","PBO",0.389530493,0.73915138,0.65,1281
"1527","Obanliku","Obubra",2021,"Obanliku",0.882352941,0.842105263,0.8,0.8,1,"june","PBO",0.445798859,0.743762834,0.65,527
"1528","Obanliku","Obubra",2024,"Obanliku",0.882352941,0.842105263,0.8,0.8,2,"june","PBO",0.445798859,0.743762834,0.65,1622
"1529","Boki","Obubra",2021,"Boki",0.1625,0.325,0.144444444,0.23877551,1,"june","PBO",0.433816783,0.742961095,0.65,527
"1530","Boki","Obubra",2024,"Boki",0.1625,0.325,0.144444444,0.23877551,2,"june","PBO",0.433816783,0.742961095,0.65,1622
"1531","Etung","Obubra",2021,"Etung",0.325,0.13,0.505555556,0.366666667,1,"june","PBO",0.470104636,0.745162831,0.65,527
"1532","Etung","Obubra",2024,"Etung",0.325,0.13,0.505555556,0.366666667,2,"june","PBO",0.470104636,0.745162831,0.65,1622
"1533","Akamkpa","Ngor-Okpala",2021,"Akamkpa",0.542094812,0.389658264,0.597894666,0.454196323,1,"june","PBO",0.473355826,0.745329937,0.65,527
