"","LGA_old","repDS","year","LGA","U5_ITN_use","six_nine_ITN_use","ten_eighteen_ITN_use","over_eighteen_ITN_use","round","peak","llins1","mortality","kill_rate","block_initial","simday"
"1169","Odo-Otin","Oke-Ero",2020,"Odo-Otin",0.8,0.8,0.8,0.8,1,"july","PBO",0.424052511,0.742244242,0.65,186
"1170","Ibadan North West","Owan East",2023,"Ibadan North West",0.8,0.8,0.8,0.8,2,"march","Urban areas",0.316280901,0.390908593,0.53,1165
"1171","Offa","Akinyele",2020,"Offa",0.8,0.8,0.8,0.8,1,"may","PBO",0.350724749,0.734258828,0.65,131
"1172","Ibarapa Central","Akinyele",2023,"Ibarapa Central",0.8,0.8,0.8,0.8,2,"may","PBO",0.381160727,0.738243305,0.65,1226
"1173","Ofu","Owan East",2020,"Ofu",0.8,0.8,0.8,0.8,1,"march","PBO",0.33495597,0.731674733,0.65,70
"1174","Ibarapa East","Oke-Ero",2023,"Ibarapa East",0.8,0.8,0.8,0.8,2,"july","PBO",0.343403438,0.73310991,0.65,1281
"1175","Ogbadibo","Owan East",2020,"Ogbadibo",0.8,0.8,0.8,0.8,1,"march","PBO",0.336392711,0.731927592,0.65,70
"1176","Ibarapa North","Oke-Ero",2023,"Ibarapa North",0.8,0.8,0.8,0.8,2,"july","PBO",0.369500036,0.73685293,0.65,1281
"1177","Ogba/Egbema/Ndoni","Ahoada West",2020,"Ogba-Egbema-Ndoni",0.8,0.8,0.8,0.8,1,"may","PBO",0.223868267,0.693166972,0.65,131
"1178","Ido","Akinyele",2023,"Ido",0.8,0.8,0.8,0.8,2,"may","Urban areas",0.349706785,0.418466109,0.53,1226
"1179","Ogbaru","Ahoada West",2020,"Ogbaru",0.8,0.8,0.8,0.8,1,"may","PBO",0.230996863,0.697383872,0.65,131
"1180","Irepo","Oke-Ero",2023,"Irepo",0.8,0.8,0.8,0.8,2,"july","PBO",0.40196685,0.740377609,0.65,1281
"1181","Ogbia","Ahoada West",2020,"Ogbia",0.8,0.8,0.8,0.8,1,"may","PBO",0.381331283,0.738262526,0.65,131
"1182","Ogo Oluwa","Oke-Ero",2023,"Ogo Oluwa",0.8,0.8,0.8,0.8,2,"july","PBO",0.439422178,0.743346299,0.65,1281
"1183","Ogbomosho North","Akinyele",2020,"Ogbomosho North",0.8,0.8,0.8,0.8,1,"may","PBO",0.277526963,0.717660075,0.65,131
"1184","Olorunsogo","Oke-Ero",2023,"Olorunsogo",0.8,0.8,0.8,0.8,2,"july","PBO",0.414397427,0.741472937,0.65,1281
"1185","Ogbomosho South","Akinyele",2020,"Ogbomosho South",0.8,0.8,0.8,0.8,1,"may","PBO",0.343621306,0.733145329,0.65,131
"1186","Oluyole","Oke-Ero",2023,"Oluyole",0.8,0.8,0.8,0.8,2,"july","PBO",0.288412035,0.721029342,0.65,1281
"1187","Ogo Oluwa","Oke-Ero",2020,"Ogo Oluwa",0.8,0.8,0.8,0.8,1,"july","PBO",0.439422178,0.743346299,0.65,186
"1188","Ona-Ara","Akinyele",2023,"Ona-Ara",0.8,0.8,0.8,0.8,2,"may","Urban areas",0.28722207,0.36709896,0.53,1226
"1189","Ogori/Mangongo","Owan East",2020,"Ogori-Mangongo",0.8,0.8,0.8,0.8,1,"march","PBO",0.310733482,0.726793178,0.65,70
"1190","Orelope","Oke-Ero",2023,"Orelope",0.8,0.8,0.8,0.8,2,"july","PBO",0.392367103,0.739443491,0.65,1281
"1191","Ogu/Bolo","Nsit Ubium",2020,"Ogu-Bolo",0.8,0.8,0.8,0.8,1,"june","PBO",0.295928591,0.723128951,0.65,162
"1192","Ori Ire","Oke-Ero",2023,"Ori Ire",0.8,0.8,0.8,0.8,2,"july","PBO",0.343662506,0.733152018,0.65,1281
"1193","Oguta","Oru West",2020,"Oguta",0.8,0.8,0.8,0.8,1,"june","PBO",0.21360058,0.68641783,0.65,162
"1194","Oyo West","Akinyele",2023,"Oyo West",0.8,0.8,0.8,0.8,2,"may","PBO",0.423437594,0.742197038,0.65,1226
"1195","Ohafia","Ngor-Okpala",2020,"Ohafia",0.8,0.8,0.8,0.8,1,"june","PBO",0.433165676,0.742915145,0.65,162
"1196","Saki East","Oke-Ero",2023,"Saki East",0.8,0.8,0.8,0.8,2,"july","PBO",0.45017239,0.744035901,0.65,1281
"1197","Ohaji/Egbema","Oru West",2020,"Ohaji-Egbema",0.8,0.8,0.8,0.8,1,"june","PBO",0.230681852,0.69720507,0.65,162
"1198","Saki West","Akinyele",2023,"Saki West",0.8,0.8,0.8,0.8,2,"may","PBO",0.443453887,0.743612252,0.65,1226
"1199","Ohaozara","Obubra",2020,"Ohaozara",0.8,0.8,0.8,0.8,1,"june","PBO",0.422916581,0.742156844,0.65,162
"1200","Surulere2","Oke-Ero",2023,"Surulere2",0.8,0.8,0.8,0.8,2,"july","PBO",0.412184156,0.741286694,0.65,1281
"1201","Ohaukwu","Owan East",2020,"Ohaukwu",0.8,0.8,0.8,0.8,1,"march","PBO",0.40041459,0.740232039,0.65,70
"1202","Barikin Ladi","Soba",2023,"Barikin Ladi",0.8,0.8,0.8,0.8,2,"july","PBO",0.436851373,0.743171913,0.65,1281
"1203","Ohimini","Akinyele",2020,"Ohimini",0.8,0.8,0.8,0.8,1,"may","PBO",0.349595567,0.734087051,0.65,131
"1204","Bassa2","Soba",2023,"Bassa2",0.8,0.8,0.8,0.8,2,"july","PBO",0.472509448,0.745286854,0.65,1281
"1205","Oji-River","Oru West",2020,"Oji-River",0.8,0.8,0.8,0.8,1,"june","PBO",0.407484101,0.740878825,0.65,162
"1206","Bokkos","Giwa",2023,"Bokkos",0.8,0.8,0.8,0.8,2,"august","PBO",0.504790752,0.746742417,0.655470906,1318
"1207","Ojo","Isoko South",2020,"Ojo",0.8,0.8,0.8,0.8,1,"june","PBO",0.435361631,0.7430691,0.65,162
"1208","Jos East","Soba",2023,"Jos East",0.8,0.8,0.8,0.8,2,"july","PBO",0.522538958,0.747401474,0.685326633,1281
"1209","Oju","Oke-Ero",2020,"Oju",0.8,0.8,0.8,0.8,1,"july","PBO",0.409720848,0.741075061,0.65,186
"1210","Jos North","Soba",2023,"Jos North",0.8,0.8,0.8,0.8,2,"july","Urban areas",0.493441356,0.533403445,0.53,1281
"1211","Oke-Ero","Oke-Ero",2020,"Oke-Ero",0.8,0.8,0.8,0.8,1,"july","PBO",0.328086235,0.730412901,0.65,186
"1212","Jos South","Soba",2023,"Jos South",0.8,0.8,0.8,0.8,2,"july","Urban areas",0.463767002,0.510654246,0.53,1281
"1213","Okehi","Owan East",2020,"Okehi",0.8,0.8,0.8,0.8,1,"march","PBO",0.293031638,0.722340278,0.65,70
"1214","Kanam","Alkaleri",2023,"Kanam",0.8,0.8,0.8,0.8,2,"july","PBO",0.551419778,0.748305371,0.728631858,1281
"1215","Okene","Owan East",2020,"Okene",0.8,0.8,0.8,0.8,1,"march","PBO",0.275677686,0.717045537,0.65,70
"1216","Kanke","Alkaleri",2023,"Kanke",0.8,0.8,0.8,0.8,2,"july","PBO",0.64202109,0.750207233,0.8295543,1281
"1217","Okigwe","Ngor-Okpala",2020,"Okigwe",0.8,0.8,0.8,0.8,1,"june","PBO",0.46132433,0.744688974,0.65,162
"1218","Langtang North","Alkaleri",2023,"Langtang North",0.8,0.8,0.8,0.8,2,"july","PBO",0.48717115,0.74599366,0.65,1281
"1219","Okitipupa","Owan East",2020,"Okitipupa",0.8,0.8,0.8,0.8,1,"march","PBO",0.400233097,0.740214885,0.65,70
"1220","Langtang South","Keana",2023,"Langtang South",0.8,0.8,0.8,0.8,2,"august","PBO",0.543573071,0.748078178,0.717479103,1318
"1221","Okpokwu","Akinyele",2020,"Okpokwu",0.8,0.8,0.8,0.8,1,"may","PBO",0.347201019,0.733716333,0.65,131
"1222","Mangu","Darazo",2023,"Mangu",0.8,0.8,0.8,0.8,2,"july","PBO",0.474874026,0.74540649,0.65,1281
"1223","Okrika","Nsit Ubium",2020,"Okrika",0.8,0.8,0.8,0.8,1,"june","PBO",0.2595175,0.711085056,0.65,162
"1224","Mikang","Alkaleri",2023,"Mikang",0.8,0.8,0.8,0.8,2,"july","PBO",0.413678475,0.741412838,0.65,1281
"1225","Olamabolo","Owan East",2020,"Olamabolo",0.8,0.8,0.8,0.8,1,"march","PBO",0.317039805,0.728185686,0.65,70
"1226","Abua/Odual","Ahoada West",2023,"Abua-Odual",0.8,0.8,0.8,0.8,2,"may","PBO",0.255950957,0.709612874,0.65,1226
"1227","Ola-oluwa","Akinyele",2020,"Ola-oluwa",0.8,0.8,0.8,0.8,1,"may","PBO",0.43559805,0.743085504,0.65,131
"1228","Pankshin","Alkaleri",2023,"Pankshin",0.8,0.8,0.8,0.8,2,"july","PBO",0.526813534,0.747547566,0.69213601,1281
"1229","Olorunda","Akinyele",2020,"Olorunda",0.8,0.8,0.8,0.8,1,"may","PBO",0.431272633,0.742780083,0.65,131
"1230","Qua'an Pan","Keana",2023,"Qua'an Pan",0.8,0.8,0.8,0.8,2,"august","PBO",0.569366691,0.748779939,0.752532968,1318
"1231","Olorunsogo","Oke-Ero",2020,"Olorunsogo",0.8,0.8,0.8,0.8,1,"july","PBO",0.414397427,0.741472937,0.65,186
"1232","Riyom","Soba",2023,"Riyom",0.8,0.8,0.8,0.8,2,"july","PBO",0.581840921,0.749076616,0.767900764,1281
"1233","Oluyole","Oke-Ero",2020,"Oluyole",0.8,0.8,0.8,0.8,1,"july","PBO",0.288412035,0.721029342,0.65,186
"1234","Shendam","Keana",2023,"Shendam",0.8,0.8,0.8,0.8,2,"august","PBO",0.510631455,0.746969104,0.665583743,1318
"1235","Omala","Keana",2020,"Omala",0.8,0.8,0.8,0.8,1,"august","PBO",0.455368605,0.74434768,0.65,223
"1236","Wase","Alkaleri",2023,"Wase",0.8,0.8,0.8,0.8,2,"july","PBO",0.505206823,0.7467589,0.656200857,1281
"1237","Omumma","Ngor-Okpala",2020,"Omumma",0.8,0.8,0.8,0.8,1,"june","PBO",0.307313641,0.725997989,0.65,162
"1238","Ahoada East","Ahoada West",2023,"Ahoada East",0.8,0.8,0.8,0.8,2,"may","PBO",0.212067193,0.685335866,0.65,1226
"1239","Ona-Ara","Akinyele",2020,"Ona-Ara",0.8,0.8,0.8,0.8,1,"may","Urban areas",0.28722207,0.36709896,0.53,131
"1240","Ahoada West","Ahoada West",2023,"Ahoada West",0.8,0.8,0.8,0.8,2,"may","PBO",0.212747654,0.685818488,0.65,1226
"1241","Ondo East","Akinyele",2020,"Ondo East",0.8,0.8,0.8,0.8,1,"may","PBO",0.359070133,0.735470693,0.65,131
"1242","Andoni","Nsit Ubium",2023,"Andoni",0.8,0.8,0.8,0.8,2,"june","PBO",0.187807527,0.66524829,0.65,1257
"1243","Ondo West","Akinyele",2020,"Ondo West",0.8,0.8,0.8,0.8,1,"may","PBO",0.391888362,0.739394724,0.65,131
"1244","Asari-Toru","Ahoada West",2023,"Asari-Toru",0.8,0.8,0.8,0.8,2,"may","PBO",0.231108823,0.697447259,0.65,1226
"1245","Onicha","Obubra",2020,"Onicha",0.8,0.8,0.8,0.8,1,"june","PBO",0.407479271,0.740878397,0.65,162
"1246","Bonny","Nsit Ubium",2023,"Bonny",0.8,0.8,0.8,0.8,2,"june","PBO",0.215646982,0.687830777,0.65,1257
"1247","Onitsha North","Uzo-Uwani",2020,"Onitsha North",0.8,0.8,0.8,0.8,1,"june","PBO",0.382531956,0.738396974,0.65,162
"1248","Eleme","Ahoada West",2023,"Eleme",0.8,0.8,0.8,0.8,2,"may","Urban areas",0.25030862,0.337309328,0.53,1226
"1249","Onitsha South","Uzo-Uwani",2020,"Onitsha South",0.8,0.8,0.8,0.8,1,"june","PBO",0.368656397,0.736746223,0.65,162
"1250","Emohua","Ahoada West",2023,"Emohua",0.8,0.8,0.8,0.8,2,"may","PBO",0.246521171,0.705410924,0.65,1226
"1251","Opobo/Nkoro","Nsit Ubium",2020,"Opobo-Nkoro",0.8,0.8,0.8,0.8,1,"june","PBO",0.188571483,0.665974784,0.65,162
"1252","Etche","Ngor-Okpala",2023,"Etche",0.8,0.8,0.8,0.8,2,"june","PBO",0.253940946,0.70875579,0.65,1257
"1253","Oredo","Uzo-Uwani",2020,"Oredo",0.8,0.8,0.8,0.8,1,"june","Urban areas",0.382076571,0.445104909,0.53,162
"1254","Gokana","Nsit Ubium",2023,"Gokana",0.8,0.8,0.8,0.8,2,"june","PBO",0.297628692,0.72358026,0.65,1257
"1255","Orelope","Oke-Ero",2020,"Orelope",0.8,0.8,0.8,0.8,1,"july","PBO",0.392367103,0.739443491,0.65,186
"1256","Ikwerre","Oru West",2023,"Ikwerre",0.8,0.8,0.8,0.8,2,"june","PBO",0.244599108,0.704495644,0.65,1257
"1257","Orhionmwon","Uzo-Uwani",2020,"Orhionmwon",0.8,0.8,0.8,0.8,1,"june","PBO",0.335936711,0.731847739,0.65,162
"1258","Khana","Nsit Ubium",2023,"Khana",0.8,0.8,0.8,0.8,2,"june","PBO",0.213023685,0.686013131,0.65,1257
"1259","Ori Ire","Oke-Ero",2020,"Ori Ire",0.8,0.8,0.8,0.8,1,"july","PBO",0.343662506,0.733152018,0.65,186
"1260","Obia/Akpor","Ahoada West",2023,"Obia-Akpor",0.8,0.8,0.8,0.8,2,"may","Urban areas",0.214169292,0.308907738,0.53,1226
"1261","Oriade","Oke-Ero",2020,"Oriade",0.8,0.8,0.8,0.8,1,"july","PBO",0.408517869,0.740970008,0.65,186
"1262","Ogba/Egbema/Ndoni","Ahoada West",2023,"Ogba-Egbema-Ndoni",0.8,0.8,0.8,0.8,2,"may","PBO",0.223868267,0.693166972,0.65,1226
"1263","Orlu","Oru West",2020,"Orlu",0.8,0.8,0.8,0.8,1,"june","PBO",0.36849761,0.736726042,0.65,162
"1264","Ogu/Bolo","Nsit Ubium",2023,"Ogu-Bolo",0.8,0.8,0.8,0.8,2,"june","PBO",0.295928591,0.723128951,0.65,1257
"1265","Orolu","Oke-Ero",2020,"Orolu",0.8,0.8,0.8,0.8,1,"july","PBO",0.499090523,0.746511232,0.65,186
"1266","Okrika","Nsit Ubium",2023,"Okrika",0.8,0.8,0.8,0.8,2,"june","PBO",0.2595175,0.711085056,0.65,1257
"1267","Orsu","Oru West",2020,"Orsu",0.8,0.8,0.8,0.8,1,"june","PBO",0.258149058,0.710527415,0.65,162
"1268","Omumma","Ngor-Okpala",2023,"Omumma",0.8,0.8,0.8,0.8,2,"june","PBO",0.307313641,0.725997989,0.65,1257
"1269","Oru East","Oru West",2020,"Oru East",0.8,0.8,0.8,0.8,1,"june","PBO",0.187100101,0.664569581,0.65,162
"1270","Opobo/Nkoro","Nsit Ubium",2023,"Opobo-Nkoro",0.8,0.8,0.8,0.8,2,"june","PBO",0.188571483,0.665974784,0.65,1257
"1271","Oru West","Oru West",2020,"Oru West",0.8,0.8,0.8,0.8,1,"june","PBO",0.176205894,0.653359801,0.65,162
"1272","Oyigbo","Nsit Ubium",2023,"Oyigbo",0.8,0.8,0.8,0.8,2,"june","PBO",0.27812843,0.717857195,0.65,1257
"1273","Orumba North","Oru West",2020,"Orumba North",0.8,0.8,0.8,0.8,1,"june","PBO",0.403508225,0.74052015,0.65,162
"1274","Port-Harcourt","Ahoada West",2023,"Port-Harcourt",0.8,0.8,0.8,0.8,2,"may","Urban areas",0.218124383,0.311971015,0.53,1226
"1275","Orumba South","Oru West",2020,"Orumba South",0.8,0.8,0.8,0.8,1,"june","PBO",0.438379079,0.743276001,0.65,162
"1276","Tai","Nsit Ubium",2023,"Tai",0.8,0.8,0.8,0.8,2,"june","PBO",0.305338962,0.725525368,0.65,1257
"1277","Ose","Owan East",2020,"Ose",0.8,0.8,0.8,0.8,1,"march","PBO",0.341879574,0.732859996,0.65,70
"1278","Binji","Gawabawa",2023,"Binji",0.8,0.8,0.8,0.804347826,2,"august","PBO",0.828234368,0.751951671,0.933048944,1318
"1279","Oshodi-Isolo","Uzo-Uwani",2020,"Oshodi-Isolo",0.8,0.8,0.8,0.8,1,"june","Urban areas",0.465655625,0.512122932,0.53,162
"1280","Bodinga","Gawabawa",2023,"Bodinga",0.8,0.8,0.8,0.8,2,"august","PBO",0.845274742,0.752040264,0.93841618,1318
"1281","Osisioma Ngwa","Ngor-Okpala",2020,"Osisioma Ngwa",0.8,0.8,0.8,0.8,1,"june","Urban areas",0.3223721,0.395923243,0.53,162
"1282","Dange-Shnsi","Gawabawa",2023,"Dange-Shnsi",0.8,0.8,0.8,0.827586207,2,"august","PBO",0.776225122,0.75162864,0.913429569,1318
"1283","Osogbo","Owan East",2020,"Osogbo",0.8,0.8,0.8,0.8,1,"march","PBO",0.402576327,0.740434208,0.65,70
"1284","Akuku Toru","Ahoada West",2023,"Akuku Toru",0.8,0.8,0.8,0.8,2,"may","PBO",0.307675695,0.72608356,0.65,1226
"1285","Oturkpo","Owan East",2020,"Oturkpo",0.8,0.8,0.8,0.8,1,"march","PBO",0.406479871,0.740789435,0.65,70
"1286","Goronyo","Gawabawa",2023,"Goronyo",0.8,0.8,0.8,0.8,2,"august","PBO",0.728302887,0.751240681,0.889990409,1318
"1287","Ovia North East","Owan East",2020,"Ovia North East",0.8,0.8,0.8,0.8,1,"march","PBO",0.337624396,0.732141435,0.65,70
"1288","Gawabawa","Gawabawa",2023,"Gawabawa",0.8,0.8,0.8,0.8,2,"august","PBO",0.808406515,0.751838594,0.926183778,1318
"1289","Ovia South West","Akinyele",2020,"Ovia South West",0.8,0.8,0.8,0.8,1,"may","PBO",0.363545715,0.736080953,0.65,131
"1290","Illela","Gawabawa",2023,"Illela",0.8,0.8,0.8,0.8,2,"august","PBO",0.78404554,0.751682958,0.916727662,1318
"1291","Owan East","Owan East",2020,"Owan East",0.8,0.8,0.8,0.8,1,"march","PBO",0.315089802,0.727765005,0.65,70
"1292","Isa","Rimi",2023,"Isa",0.8,0.8,0.8,0.8,2,"march","PBO",0.799422792,0.751783474,0.922834645,1165
"1293","Owan West","Owan East",2020,"Owan West",0.8,0.8,0.8,0.8,1,"march","PBO",0.389346565,0.739132174,0.65,70
"1294","Kebbe","Birnin Kebbi",2023,"Kebbe",0.8,0.8,0.8,0.8,2,"august","PBO",0.694602402,0.750898345,0.869590762,1318
"1295","Owerri North","Ngor-Okpala",2020,"Owerri North",0.8,0.8,0.8,0.8,1,"june","PBO",0.244109669,0.704259228,0.65,162
"1296","Kware","Gawabawa",2023,"Kware",0.8,0.8,0.8,0.8,2,"august","PBO",0.839844337,0.752012839,0.936756207,1318
"1297","Owerri West","Ngor-Okpala",2020,"Owerri West",0.8,0.8,0.8,0.8,1,"june","PBO",0.204213478,0.679467215,0.65,162
"1298","Rabah","Gawabawa",2023,"Rabah",0.8,0.8,0.8,0.8,2,"august","PBO",0.793430134,0.751745258,0.920512443,1318
"1299","Owerri-Municipal","Oru West",2020,"Owerri-Municipal",0.8125,0.8,0.916666667,0.8,1,"june","PBO",0.197408696,0.67390989,0.65,162
"1300","Shagari","Birnin Kebbi",2023,"Shagari",0.8,0.8,0.8,0.8,2,"august","PBO",0.765427371,0.75154983,0.908649187,1318
"1301","Owo","Owan East",2020,"Owo",0.8,0.8,0.8,0.8,1,"march","PBO",0.289251141,0.721272468,0.65,70
"1302","Mubi South","Darazo",2023,"Mubi South",0.8,0.8,0.8,0.8,2,"july","PBO",0.692375167,0.750873281,0.868110544,1281
"1303","Oye","Oke-Ero",2020,"Oye",0.8,0.8,0.8,0.8,1,"july","PBO",0.299868816,0.72416227,0.65,186
"1304","Silame","Gawabawa",2023,"Silame",0.8,0.8,0.8,0.948717949,2,"august","PBO",0.766165395,0.751555363,0.908984572,1318
"1305","Oyi","Uzo-Uwani",2020,"Oyi",0.8,0.8,0.8,0.8,1,"june","PBO",0.387377598,0.738924512,0.65,162
"1306","Sokoto North","Gawabawa",2023,"Sokoto North",0.8,0.8,0.8,0.8,2,"august","PBO",0.778619091,0.751645507,0.91445347,1318
"1307","Oyigbo","Nsit Ubium",2020,"Oyigbo",0.8,0.8,0.8,0.8,1,"june","PBO",0.27812843,0.717857195,0.65,162
"1308","Sokoto South","Birnin Kebbi",2023,"Sokoto South",0.8,0.8,0.8,0.8,2,"august","PBO",0.80984662,0.751847196,0.926706343,1318
"1309","Oyo East","Akinyele",2020,"Oyo East",0.8,0.8,0.8,0.8,1,"may","PBO",0.47806867,0.745564576,0.65,131
"1310","Tambuwal","Birnin Kebbi",2023,"Tambuwal",0.8,0.8,0.8,0.808849393,2,"august","PBO",0.771427002,0.751594181,0.911338552,1318
"1311","Oyo West","Akinyele",2020,"Oyo West",0.8,0.8,0.8,0.8,1,"may","PBO",0.423437594,0.742197038,0.65,131
"1312","Tureta","Birnin Kebbi",2023,"Tureta",0.8,0.8,0.8,0.8,2,"august","PBO",0.792046748,0.751736265,0.919966046,1318
"1313","Oyun","Oke-Ero",2020,"Oyun",0.8,0.8,0.8,0.8,1,"july","PBO",0.379244204,0.738025187,0.65,186
"1314","Wamako","Gawabawa",2023,"Wamako",0.8,0.8,0.8,0.8,2,"august","PBO",0.797146263,0.751769096,0.921960952,1318
"1315","Pankshin","Alkaleri",2020,"Pankshin",0.8,0.8,0.8,0.8,1,"july","PBO",0.526813534,0.747547566,0.69213601,186
"1316","Wurno","Gawabawa",2023,"Wurno",0.8,0.8,0.8,0.8,2,"august","PBO",0.774541035,0.751616645,0.912701594,1318
"1317","Pategi","Oke-Ero",2020,"Pategi",0.8,0.8,0.8,0.8,1,"july","PBO",0.318277299,0.728448199,0.65,186
"1318","Yabo","Gawabawa",2023,"Yabo",0.8,0.8,0.8,0.822580645,2,"august","PBO",0.745764844,0.751393969,0.899219881,1318
"1319","Ardo-Kola","Keana",2022,"Ardo-Kola",0.8,0.8,0.8,0.8,1,"august","PBO",0.406347907,0.740777629,0.65,953
"1320","Ardo-Kola","Keana",2025,"Ardo-Kola",0.8,0.8,0.8,0.8,2,"august","PBO",0.406347907,0.740777629,0.65,2048
"1321","Gassol","Keana",2022,"Gassol",0.8,0.8,0.8,0.8,1,"august","PBO",0.374978294,0.737525302,0.65,953
"1322","Gassol","Keana",2025,"Gassol",0.8,0.8,0.8,0.8,2,"august","PBO",0.374978294,0.737525302,0.65,2048
"1323","Bali","Keana",2022,"Bali",0.8,0.8,0.8,0.8,1,"august","PBO",0.504206097,0.746719166,0.654442698,953
"1324","Bali","Keana",2025,"Bali",0.8,0.8,0.8,0.8,2,"august","PBO",0.504206097,0.746719166,0.654442698,2048
"1325","Donga","Keana",2022,"Donga",0.8,0.8,0.8,0.8,1,"august","PBO",0.45406133,0.7442705,0.65,953
"1326","Donga","Keana",2025,"Donga",0.8,0.8,0.8,0.8,2,"august","PBO",0.45406133,0.7442705,0.65,2048
"1327","Ibi","Keana",2022,"Ibi",0.8,0.8,0.8,0.8,1,"august","PBO",0.422424747,0.742118733,0.65,953
"1328","Ibi","Keana",2025,"Ibi",0.8,0.8,0.8,0.8,2,"august","PBO",0.422424747,0.742118733,0.65,2048
"1329","Jalingo","Keana",2022,"Jalingo",0.8,0.8,0.8,0.8,1,"august","PBO",0.356978455,0.735176223,0.65,953
"1330","Jalingo","Keana",2025,"Jalingo",0.8,0.8,0.8,0.8,2,"august","PBO",0.356978455,0.735176223,0.65,2048
"1331","Yorro","Alkaleri",2022,"Yorro",0.8,0.8,0.8,0.8,1,"july","PBO",0.517387575,0.747219143,0.676927146,916
"1332","Yorro","Alkaleri",2025,"Yorro",0.8,0.8,0.8,0.8,2,"july","PBO",0.517387575,0.747219143,0.676927146,2011
"1333","Potiskum","Darazo",2022,"Potiskum",0.8,0.8,0.8,0.8,1,"july","PBO",0.756968245,0.751484814,0.904711208,916
"1334","Potiskum","Darazo",2025,"Potiskum",0.8,0.8,0.8,0.8,2,"july","PBO",0.756968245,0.751484814,0.904711208,2011
"1335","Karin-Lamido","Alkaleri",2022,"Karin-Lamido",0.8,0.8,0.8,0.8,1,"july","PBO",0.39417534,0.739625761,0.65,916
"1336","Karin-Lamido","Alkaleri",2025,"Karin-Lamido",0.8,0.8,0.8,0.8,2,"july","PBO",0.39417534,0.739625761,0.65,2011
"1337","Lau","Alkaleri",2022,"Lau",0.8,0.8,0.8,0.8,1,"july","PBO",0.456276312,0.744400781,0.65,916
"1338","Lau","Alkaleri",2025,"Lau",0.8,0.8,0.8,0.8,2,"july","PBO",0.456276312,0.744400781,0.65,2011
"1339","Wukari","Keana",2022,"Wukari",0.8,0.8,0.8,0.8,1,"august","PBO",0.400486685,0.740238845,0.65,953
"1340","Wukari","Keana",2025,"Wukari",0.8,0.8,0.8,0.8,2,"august","PBO",0.400486685,0.740238845,0.65,2048
"1341","Zing","Alkaleri",2022,"Zing",0.8,0.8,0.8,0.8,1,"july","PBO",0.647611651,0.750291714,0.834356886,916
"1342","Zing","Alkaleri",2025,"Zing",0.8,0.8,0.8,0.8,2,"july","PBO",0.647611651,0.750291714,0.834356886,2011
"1343","Bade","Taura",2022,"Bade",0.8,0.8,0.8,0.8,1,"july","PBO",0.715785679,0.751121178,0.882832956,916
"1344","Bade","Taura",2025,"Bade",0.8,0.8,0.8,0.8,2,"july","PBO",0.715785679,0.751121178,0.882832956,2011
"1345","Nguru","Taura",2022,"Nguru",0.8,0.8,0.8,0.8,1,"july","PBO",0.638131481,0.750146686,0.826128675,916
"1346","Nguru","Taura",2025,"Nguru",0.8,0.8,0.8,0.8,2,"july","PBO",0.638131481,0.750146686,0.826128675,2011
"1347","Bursari","Taura",2022,"Bursari",0.8,0.8,0.8,0.8,1,"july","PBO",0.696388917,0.750918214,0.870765569,916
"1348","Bursari","Taura",2025,"Bursari",0.8,0.8,0.8,0.8,2,"july","PBO",0.696388917,0.750918214,0.870765569,2011
"1349","Damaturu","Darazo",2022,"Damaturu",0.8,0.8,0.8,0.8,1,"july","PBO",0.713904356,0.75110247,0.88171582,916
"1350","Damaturu","Darazo",2025,"Damaturu",0.8,0.8,0.8,0.8,2,"july","PBO",0.713904356,0.75110247,0.88171582,2011
"1351","Fika","Darazo",2022,"Fika",0.8,0.8,0.8,0.8,1,"july","PBO",0.755004111,0.751469287,0.903771642,916
"1352","Fika","Darazo",2025,"Fika",0.8,0.8,0.8,0.8,2,"july","PBO",0.755004111,0.751469287,0.903771642,2011
"1353","Gujba","Darazo",2022,"Gujba",0.8,0.8,0.8,0.8,1,"july","PBO",0.684790286,0.750785416,0.862937108,916
"1354","Gujba","Darazo",2025,"Gujba",0.8,0.8,0.8,0.8,2,"july","PBO",0.684790286,0.750785416,0.862937108,2011
"1355","Fune","Darazo",2022,"Fune",0.8,0.8,0.8,0.8,1,"july","PBO",0.756549801,0.75148152,0.904511849,916
"1356","Fune","Darazo",2025,"Fune",0.8,0.8,0.8,0.8,2,"july","PBO",0.756549801,0.75148152,0.904511849,2011
"1357","Gulani","Alkaleri",2022,"Gulani",0.8,0.8,0.8,0.8,1,"july","PBO",0.657079381,0.750428256,0.842174727,916
"1358","Gulani","Alkaleri",2025,"Gulani",0.8,0.8,0.8,0.8,2,"july","PBO",0.657079381,0.750428256,0.842174727,2011
"1359","Geidam","Babura",2022,"Geidam",0.8,0.8,0.8,0.8,1,"may","PBO",0.758492868,0.751496753,0.905433898,861
"1360","Geidam","Babura",2025,"Geidam",0.8,0.8,0.8,0.8,2,"may","PBO",0.758492868,0.751496753,0.905433898,1956
"1361","Nangere","Darazo",2022,"Nangere",0.8,0.8,0.8,0.8,1,"july","PBO",0.80170709,0.751797732,0.923701034,916
"1362","Nangere","Darazo",2025,"Nangere",0.8,0.8,0.8,0.8,2,"july","PBO",0.80170709,0.751797732,0.923701034,2011
"1363","Jakusko","Taura",2022,"Jakusko",0.8,0.8,0.8,0.8,1,"july","PBO",0.726795273,0.751226732,0.889153116,916
