"","LGA","repDS","year","LGA_old","U5_ITN_use","six_nine_ITN_use","ten_eighteen_ITN_use","over_eighteen_ITN_use","mortality_rate","kill_rate","block_initial","round","peak","simday"
"757","Sumaila","Takali",2022,"Sumaila",0.937837838,0.755172414,0.312121212,0.771641791,0.700387319,0.665925938,0.53,1,"september",980
"758","Sumaila","Takali",2025,"Sumaila",0.937837838,0.755172414,0.312121212,0.771641791,0.700387319,0.665925938,0.53,2,"september",2075
"759","Takali","Takali",2022,"Takali",0.778756292,0.661025491,0.794047979,0.777809015,0.795192474,0.709085745,0.53,1,"september",980
"760","Takali","Takali",2025,"Takali",0.778756292,0.661025491,0.794047979,0.777809015,0.795192474,0.709085745,0.53,2,"september",2075
"761","Tarauni","Alkaleri",2022,"Tarauni",0.610791322,0.680469168,0.49707834,0.593405235,0.628535688,0.625743826,0.53,1,"july",916
"762","Tarauni","Alkaleri",2025,"Tarauni",0.610791322,0.680469168,0.49707834,0.593405235,0.628535688,0.625743826,0.53,2,"july",2011
"763","Tudun Wada","Gwarzo",2022,"Tudun Wada",0.693939372,0.586304143,0.391187144,0.606036979,0.765017665,0.696527424,0.53,1,"august",953
"764","Tudun Wada","Gwarzo",2025,"Tudun Wada",0.693939372,0.586304143,0.391187144,0.606036979,0.765017665,0.696527424,0.53,2,"august",2048
"765","Ungogo","Taura",2022,"Ungogo",0.898303699,0.791283154,0.645649808,0.767878796,0.67144052,0.650525031,0.53,1,"july",916
"766","Ungogo","Taura",2025,"Ungogo",0.898303699,0.791283154,0.645649808,0.767878796,0.67144052,0.650525031,0.53,2,"july",2011
"767","Warawa","Gwarzo",2022,"Warawa",0.383018868,0.422580645,0.326415094,0.6,0.807358735,0.713851327,0.53,1,"august",953
"768","Warawa","Gwarzo",2025,"Warawa",0.383018868,0.422580645,0.326415094,0.6,0.807358735,0.713851327,0.53,2,"august",2048
"769","Wudil","Gwarzo",2022,"Wudil",0.811402805,0.693380607,0.559316669,0.839032014,0.764562514,0.696329773,0.53,1,"august",953
"770","Wudil","Gwarzo",2025,"Wudil",0.811402805,0.693380607,0.559316669,0.839032014,0.764562514,0.696329773,0.53,2,"august",2048
"771","Itas-Gadau","Taura",2021,"Itas/Gadau",0.804426374,0.710191562,0.729827895,1.015155207,0.742973977,0.686667971,0.53,1,"july",551
"772","Daura","Babura",2024,"Daura",0.619412943,0.520582088,0.568171518,0.55305405,0.575080323,0.591670466,0.53,2,"may",1591
"773","Itu","Ngor-Okpala",2021,"Itu",0.404424538,0.366473717,0.319305704,0.120408163,0.415010863,0.471929182,0.53,1,"june",527
"774","Bakori","Gwarzo",2024,"Bakori",0.76,0.856097561,0.81875,0.839726027,0.670473637,0.649992258,0.53,2,"august",1683
"775","Jahun","Taura",2021,"Jahun",1.006724843,0.98129703,0.896475482,1.031820208,0.743526887,0.68692249,0.53,1,"july",551
"776","Batagarawa","Rimi",2024,"Batagarawa",0.854530143,0.624184174,0.575913102,0.794047638,0.663607785,0.646174875,0.53,2,"march",1530
"777","Jama'are","Taura",2021,"Jama'are",0.63934621,0.544648002,0.616734467,0.897350525,0.749263424,0.689541118,0.53,1,"july",551
"778","Batsari","Rimi",2024,"Batsari",0.947826087,0.708695652,0.54,0.867123288,0.697059776,0.664209538,0.53,2,"march",1530
"779","Jega","Birnin Kebbi",2021,"Jega",1.034417004,0.899158486,0.637410615,1.015591009,0.700200915,0.665830158,0.53,1,"august",588
"780","Charanchi","Rimi",2024,"Charanchi",0.961111111,0.918181818,0.842857143,0.903030303,0.738728442,0.684701159,0.53,2,"march",1530
"781","Jibia","Rimi",2021,"Jibia",0.954166667,0.926086957,0.741025641,0.896875,0.628110182,0.625486443,0.53,1,"march",435
"782","Dan Musa","Rimi",2024,"Dan Musa",1.054545455,0.918181818,0.926923077,0.973239437,0.814381216,0.7165261,0.53,2,"march",1530
"783","Kafin Hausa","Taura",2021,"Kafin Hausa",1.050194866,0.940231475,1.008210855,1.072138948,0.673182764,0.651482047,0.53,1,"july",551
"784","Dandume","Giwa",2024,"Dandume",0.682706192,0.569378753,0.428007795,0.632330697,0.480345251,0.523452319,0.53,2,"august",1683
"785","Kafur","Gwarzo",2021,"Kafur",0.808988548,0.803184718,0.830656019,0.780214942,0.742026184,0.686230808,0.53,1,"august",588
"786","Danja","Giwa",2024,"Danja",0.730434783,0.65,0.3,0.54,0.615786128,0.617933944,0.53,2,"august",1683
"787","Kaita","Rimi",2021,"kaita",0.982352941,0.618518519,0.629411765,0.755172414,0.68725966,0.659073113,0.53,1,"march",435
"788","Dutsin-Ma","Rimi",2024,"Dutsin-Ma",0.832019322,0.692426281,0.625823573,0.785107348,0.731600297,0.681349048,0.53,2,"march",1530
"789","Kalgo","Birnin Kebbi",2021,"Kalgo",1.027737471,0.889110521,0.820989636,0.976524196,0.681068976,0.655765729,0.53,1,"august",588
"790","Faskari","Giwa",2024,"Faskari",0.608196721,0.72962963,0.789655172,0.694594595,0.713932669,0.672768838,0.53,2,"august",1683
"791","Kaltungo","Alkaleri",2021,"Kaltungo",0.584534717,0.481738609,0.438571783,0.597522113,0.500615672,0.538791259,0.53,1,"july",551
"792","Funtua","Gwarzo",2024,"Funtua",0.773321885,0.607343504,0.448372254,0.699895342,0.500280747,0.538540771,0.53,2,"august",1683
"793","Asa","Oke-Ero",2020,"Asa",0.493939394,0.360869565,0.366666667,0.540677966,0.293917451,0.372563685,0.53,1,"july",186
"794","Asa","Oke-Ero",2023,"Asa",0.493939394,0.360869565,0.366666667,0.540677966,0.293917451,0.372563685,0.53,2,"july",1281
"795","Kankara","Rimi",2021,"Kankara",1.018032787,0.957142857,0.944444444,1.011392405,0.803891608,0.712510337,0.53,1,"march",435
"796","Ingawa","Rimi",2024,"Ingawa",1.031034483,0.933333333,0.612820513,0.918181818,0.687125681,0.65900205,0.53,2,"march",1530
"797","Kankia","Rimi",2021,"Kankia",0.95,0.921428571,0.933333333,0.935820896,0.757287742,0.693136955,0.53,1,"march",435
"798","Kafur","Gwarzo",2024,"Kafur",0.808988548,0.803184718,0.830656019,0.780214942,0.742026184,0.686230808,0.53,2,"august",1683
"799","Karu","Oke-Ero",2021,"Karu",0.480360634,0.480141437,0.548174308,0.497831492,0.470750314,0.516071368,0.53,1,"july",551
"800","Kankara","Rimi",2024,"Kankara",1.018032787,0.957142857,0.944444444,1.011392405,0.803891608,0.712510337,0.53,2,"march",1530
"801","Katagum","Gwarzo",2021,"Katagum",0.615383228,0.491156259,0.532060917,0.864630621,0.74547039,0.687814164,0.53,1,"august",588
"802","Kankia","Rimi",2024,"Kankia",0.95,0.921428571,0.933333333,0.935820896,0.757287742,0.693136955,0.53,2,"march",1530
"803","Katsina","Rimi",2021,"Katsina",0.667142174,0.656590769,0.571469757,0.597753543,0.71205914,0.671836104,0.53,1,"march",435
"804","Katsina","Rimi",2024,"Katsina",0.667142174,0.656590769,0.571469757,0.597753543,0.71205914,0.671836104,0.53,2,"march",1530
"805","Kaugama","Taura",2021,"Kaugama",0.97755102,0.988888889,1.021052632,0.867208089,0.649987707,0.638425145,0.53,1,"july",551
"806","Kurfi","Rimi",2024,"Kurfi",0.832019322,0.692426281,0.625823573,0.785107348,0.682045441,0.656290638,0.53,2,"march",1530
"807","Kazaure","Babura",2021,"Kazaure",0.967924528,0.889473684,0.896875,1.049367089,0.72677407,0.679043778,0.53,1,"may",496
"808","Kusada","Rimi",2024,"Kusada",0.85,0.671428571,0.546428571,0.818309859,0.768769267,0.698147157,0.53,2,"march",1530
"809","Keana","Keana",2021,"Keana",0.611047108,0.541048146,0.446819024,0.689015934,0.38719336,0.449296597,0.53,1,"august",588
"810","Malumfashi","Gwarzo",2024,"Malumfashi",0.671428571,0.6,0.459375,0.643478261,0.793678153,0.708480769,0.53,2,"august",1683
"811","Keffi","Oke-Ero",2021,"Keffi",0.822389048,0.529725569,0.534474849,0.670575557,0.452112722,0.5015342,0.53,1,"july",551
"812","Mani","Rimi",2024,"Mani",0.736810762,0.677843274,0.620196789,0.652895802,0.663582347,0.64616062,0.53,2,"march",1530
"813","Kirfi","Alkaleri",2021,"Kirfi",0.711111111,0.257894737,0.293548387,0.583870968,0.704749265,0.668154735,0.53,1,"july",551
"814","Matazuu","Rimi",2024,"Matazuu",1.061538462,1.023076923,1.041176471,1.084615385,0.801649222,0.711635809,0.53,2,"march",1530
"815","Kiri Kasamma","Taura",2021,"Kiri Kasamma",1.05426831,1.031417983,1.002249808,1.053359679,0.673959786,0.651907622,0.53,1,"july",551
"816","Birnin Kebbi","Birnin Kebbi",2024,"Birnin Kebbi",0.974349018,0.814472081,0.640596894,0.884096173,0.745947987,0.688032578,0.53,2,"august",1683
"817","Kiyawa","Takali",2021,"kiyawa",0.936363636,0.797674419,0.613513514,0.923529412,0.77870611,0.702356647,0.53,1,"september",615
"818","Musawa","Gwarzo",2024,"Musawa",0.858070431,0.689424132,0.617838492,0.785483475,0.831548285,0.722835449,0.53,2,"august",1683
"819","Koko-Besse","Birnin Kebbi",2021,"Koko/Besse",1.050888927,0.944308444,0.775011074,0.95687547,0.576157564,0.592390938,0.53,1,"august",588
"820","Rimi","Rimi",2024,"Rimi",0.832019322,0.692426281,0.625823573,0.785107348,0.681368316,0.655926771,0.53,2,"march",1530
"821","Kokona","Oke-Ero",2021,"Kokona",0.829032252,0.740765073,0.638461538,0.759225087,0.460705224,0.508267659,0.53,1,"july",551
"822","Sabuwa","Giwa",2024,"Sabuwa",0.463636364,0.46,0.366666667,0.666666667,0.595830662,0.605307927,0.53,2,"august",1683
"823","Kurfi","Rimi",2021,"Kurfi",0.832019322,0.692426281,0.625823573,0.785107348,0.682045441,0.656290638,0.53,1,"march",435
"824","Safana","Babura",2024,"Safana",1.052380952,0.952941176,0.982352941,1.042028986,0.597825124,0.60659165,0.53,2,"may",1591
"825","Kusada","Rimi",2021,"Kusada",0.85,0.671428571,0.546428571,0.818309859,0.768769267,0.698147157,0.53,1,"march",435
"826","Sandamu","Rimi",2024,"Sandamu",0.832019322,0.692426281,0.625823573,0.785107348,0.756649451,0.692853778,0.53,2,"march",1530
"827","Kwami","Alkaleri",2021,"Kwami",0.404503189,0.293656634,0.259344999,0.630232685,0.528174359,0.559035931,0.53,1,"july",551
"828","Aleiro","Birnin Kebbi",2024,"Aleiro",0.889226475,0.714967322,0.634978419,0.88771905,0.705366928,0.6684684,0.53,2,"august",1683
"829","Lafia","Alkaleri",2021,"Lafia",0.601905966,0.464569988,0.369162619,0.565595333,0.503966925,0.541291955,0.53,1,"july",551
"830","Argungu","Birnin Kebbi",2024,"Argungu",0.980353787,0.839925815,0.750569606,0.978877198,0.749755556,0.689763899,0.53,2,"august",1683
"831","Mai'Adua","Rimi",2021,"Mai'Adua",0.97804878,1.018918919,1.00625,1.061538462,0.639919513,0.632545498,0.53,1,"march",435
"832","Augie","Birnin Kebbi",2024,"Augie",1.077777778,0.808333333,0.95,1.009090909,0.747566745,0.688770794,0.53,2,"august",1683
"833","Maigatari","Babura",2021,"Maigatari",0.817584416,1.064814107,1.054923663,1.039594887,0.68089069,0.655669759,0.53,1,"may",496
"834","Bunza","Birnin Kebbi",2024,"Bunza",0.889226475,0.714967322,0.634978419,0.88771905,0.672182056,0.650932828,0.53,2,"august",1683
"835","Maiyama","Birnin Kebbi",2021,"Maiyama",0.975,0.814285714,0.557142857,0.882608696,0.635960953,0.630198767,0.53,1,"august",588
"836","Fakai","Birnin Kebbi",2024,"Fakai",1.025,0.907692308,0.811538462,0.883783784,0.590008654,0.601533253,0.53,2,"august",1683
"837","Malam Madori","Taura",2021,"Malam Madori",0.957142857,0.918181818,0.975,1.031034483,0.663624026,0.646183975,0.53,1,"july",551
"838","Gwandu","Birnin Kebbi",2024,"Gwandu",0.889226475,0.88125,0.891666667,0.965671642,0.783737788,0.704443878,0.53,2,"august",1683
"839","Malumfashi","Gwarzo",2021,"Malumfashi",0.671428571,0.6,0.459375,0.643478261,0.793678153,0.708480769,0.53,1,"august",588
"840","Jega","Birnin Kebbi",2024,"Jega",1.034417004,0.899158486,0.637410615,1.015591009,0.700200915,0.665830158,0.53,2,"august",1683
"841","Mani","Rimi",2021,"Mani",0.736810762,0.677843274,0.620196789,0.652895802,0.663582347,0.64616062,0.53,1,"march",435
"842","Kalgo","Birnin Kebbi",2024,"Kalgo",1.027737471,0.889110521,0.820989636,0.976524196,0.681068976,0.655765729,0.53,2,"august",1683
"843","Iseyin","Akinyele",2020,"Iseyin",0.721354362,0.540761858,0.304179158,0.659328204,0.381804807,0.444882082,0.53,1,"may",131
"844","Iseyin","Akinyele",2023,"Iseyin",0.721354362,0.540761858,0.304179158,0.659328204,0.381804807,0.444882082,0.53,2,"may",1226
"845","Mashi","Rimi",2021,"Mashi",0.97804878,0.777419355,0.766666667,0.9,0.651664195,0.639391742,0.53,1,"march",435
"846","Maiyama","Birnin Kebbi",2024,"Maiyama",0.975,0.814285714,0.557142857,0.882608696,0.635960953,0.630198767,0.53,2,"august",1683
"847","Matazuu","Rimi",2021,"Matazuu",1.061538462,1.023076923,1.041176471,1.084615385,0.801649222,0.711635809,0.53,1,"march",435
"848","Ngaski","Owan East",2024,"Ngaski",1.067346939,0.976599634,0.78161435,0.959334625,0.50355318,0.540983781,0.53,2,"march",1530
"849","Mbo","Nsit Ubium",2021,"Mbo",0.452941176,0.766666667,0.421428571,0.4,0.299002486,0.376723643,0.53,1,"june",527
"850","Sakaba","Alkaleri",2024,"Sakaba",0.584534717,0.481738609,0.438571783,0.597522113,0.671709859,0.650673231,0.53,2,"july",1646
"851","Miga","Taura",2021,"Miga",0.849295991,1.016666667,1.062962963,1.07826087,0.71898178,0.675260641,0.53,1,"july",551
"852","Shanga","Birnin Kebbi",2024,"Shanga",1.073684211,0.914814815,0.797674419,0.814285714,0.602629245,0.609664023,0.53,2,"august",1683
"853","Misau","Darazo",2021,"Misau",0.488163903,0.440650807,0.33447449,0.709141639,0.803277912,0.712271562,0.53,1,"july",551
"854","Suru","Birnin Kebbi",2024,"Suru",1.03877551,0.906451613,0.627777778,0.919444444,0.607478923,0.612737045,0.53,2,"august",1683
"855","Mkpat Enin","Nsit Ubium",2021,"Mkpat Enin",0.702843612,0.479341874,0.43631654,0.480262242,0.225930858,0.318051677,0.53,1,"june",527
"856","Wasagu-Danko","Alkaleri",2024,"Wasagu/Danko",1.05,1.047368421,0.766666667,1.00625,0.603250653,0.610059384,0.53,2,"july",1646
"857","Musawa","Gwarzo",2021,"Musawa",0.858070431,0.689424132,0.617838492,0.785483475,0.831548285,0.722835449,0.53,1,"august",588
"858","Yauri","Birnin Kebbi",2024,"Yauri",1.08183935,1.029500384,0.77213445,0.99052381,0.619243928,0.620072014,0.53,2,"august",1683
"859","Nafada","Alkaleri",2021,"Nafada",0.580470832,0.487279203,0.371401175,0.818152909,0.699548844,0.665494757,0.53,1,"july",551
"860","Zuru","Alkaleri",2024,"Zuru",0.584534717,1.013043478,0.803703704,0.995833333,0.60621808,0.611940869,0.53,2,"july",1646
"861","Adavi","Owan East",2020,"Adavi",0.930655145,0.695557959,0.619685549,0.692855281,0.308698703,0.384675567,0.53,1,"march",70
"862","Adavi","Owan East",2023,"Adavi",0.930655145,0.695557959,0.619685549,0.692855281,0.308698703,0.384675567,0.53,2,"march",1165
"863","Ajaokuta","Owan East",2020,"Ajaokuta",0.5,0.516666667,0.507407407,0.513043478,0.321205627,0.394962504,0.53,1,"march",70
"864","Ajaokuta","Owan East",2023,"Ajaokuta",0.5,0.516666667,0.507407407,0.513043478,0.321205627,0.394962504,0.53,2,"march",1165
"865","Ankpa","Owan East",2020,"Ankpa",0.509335716,0.363829772,0.484044517,0.427565622,0.382494781,0.445447774,0.53,1,"march",70
"866","Ankpa","Owan East",2023,"Ankpa",0.509335716,0.363829772,0.484044517,0.427565622,0.382494781,0.445447774,0.53,2,"march",1165
"867","Bassa1","Keana",2020,"Bassa1",1,0.85,0.870833333,0.946153846,0.406315085,0.464886674,0.53,1,"august",223
"868","Bassa1","Keana",2023,"Bassa1",1,0.85,0.870833333,0.946153846,0.406315085,0.464886674,0.53,2,"august",1318
"869","Dekina","Owan East",2020,"Dekina",0.32239362,0.323553422,0.286247591,0.429535015,0.371777405,0.436648124,0.53,1,"march",70
"870","Dekina","Owan East",2023,"Dekina",0.32239362,0.323553422,0.286247591,0.429535015,0.371777405,0.436648124,0.53,2,"march",1165
"871","Edu","Oke-Ero",2020,"Edu",0.375828235,0.322354339,0.338085868,0.465918206,0.339359862,0.409929917,0.53,1,"july",186
"872","Edu","Oke-Ero",2023,"Edu",0.375828235,0.322354339,0.338085868,0.465918206,0.339359862,0.409929917,0.53,2,"july",1281
"873","Ibaji","Uzo-Uwani",2020,"Ibaji",0.626264619,0.609690941,0.523182439,0.708589306,0.335530068,0.406770517,0.53,1,"june",162
"874","Ibaji","Uzo-Uwani",2023,"Ibaji",0.626264619,0.609690941,0.523182439,0.708589306,0.335530068,0.406770517,0.53,2,"june",1257
"875","Idah","Uzo-Uwani",2020,"Idah",0.376486564,0.324106265,0.260050482,0.288842186,0.382023573,0.445061456,0.53,1,"june",162
"876","Idah","Uzo-Uwani",2023,"Idah",0.376486564,0.324106265,0.260050482,0.288842186,0.382023573,0.445061456,0.53,2,"june",1257
"877","Igalamela-Odolu","Uzo-Uwani",2020,"Igalamela-Odolu",0.945747123,0.869543044,0.793778231,0.820103359,0.344682632,0.414321376,0.53,1,"june",162
"878","Igalamela-Odolu","Uzo-Uwani",2023,"Igalamela-Odolu",0.945747123,0.869543044,0.793778231,0.820103359,0.344682632,0.414321376,0.53,2,"june",1257
"879","Ijumu","Oke-Ero",2020,"Ijumu",0.65,0.766666667,0.683333333,0.64,0.312708323,0.387970309,0.53,1,"july",186
"880","Ijumu","Oke-Ero",2023,"Ijumu",0.65,0.766666667,0.683333333,0.64,0.312708323,0.387970309,0.53,2,"july",1281
"881","Kabba-Bunu","Oke-Ero",2020,"Kabba/Bunu",0.635581734,0.461650218,0.534111405,0.6,0.319779497,0.393788165,0.53,1,"july",186
"882","Kabba-Bunu","Oke-Ero",2023,"Kabba/Bunu",0.635581734,0.461650218,0.534111405,0.6,0.319779497,0.393788165,0.53,2,"july",1281
"883","Kogi","Keana",2020,"Kogi",0.463636364,0.2,0.266666667,0.401886792,0.368216183,0.433718849,0.53,1,"august",223
"884","Kogi","Keana",2023,"Kogi",0.463636364,0.2,0.266666667,0.401886792,0.368216183,0.433718849,0.53,2,"august",1318
"885","Lokoja","Keana",2020,"Lokoja",0.705339166,0.641794922,0.521650388,0.691267231,0.314676325,0.389588612,0.53,1,"august",223
"886","Lokoja","Keana",2023,"Lokoja",0.705339166,0.641794922,0.521650388,0.691267231,0.314676325,0.389588612,0.53,2,"august",1318
"887","Mopa-Muro","Oke-Ero",2020,"Mopa-Muro",0.491788901,0.399429972,0.360379648,0.455121446,0.291856976,0.370880339,0.53,1,"july",186
"888","Mopa-Muro","Oke-Ero",2023,"Mopa-Muro",0.491788901,0.399429972,0.360379648,0.455121446,0.291856976,0.370880339,0.53,2,"july",1281
"889","Ofu","Owan East",2020,"Ofu",0.640084421,0.514473633,0.507294799,0.668438009,0.33495597,0.406296962,0.53,1,"march",70
"890","Ofu","Owan East",2023,"Ofu",0.640084421,0.514473633,0.507294799,0.668438009,0.33495597,0.406296962,0.53,2,"march",1165
"891","Okehi","Owan East",2020,"Okehi",0.85,0.671428571,0.433333333,0.612820513,0.293031638,0.371839834,0.53,1,"march",70
"892","Okehi","Owan East",2023,"Okehi",0.85,0.671428571,0.433333333,0.612820513,0.293031638,0.371839834,0.53,2,"march",1165
"893","Okene","Owan East",2020,"Okene",0.616561461,0.548181307,0.406656436,0.591094608,0.275677686,0.357715363,0.53,1,"march",70
"894","Okene","Owan East",2023,"Okene",0.616561461,0.548181307,0.406656436,0.591094608,0.275677686,0.357715363,0.53,2,"march",1165
"895","Olamabolo","Owan East",2020,"Olamabolo",0.46041507,0.729779202,0.388515541,0.415320738,0.317039805,0.391533051,0.53,1,"march",70
"896","Olamabolo","Owan East",2023,"Olamabolo",0.46041507,0.729779202,0.388515541,0.415320738,0.317039805,0.391533051,0.53,2,"march",1165
"897","Omala","Keana",2020,"Omala",0.222571401,0.132353346,0.282721127,0.30689111,0.455368605,0.504091735,0.53,1,"august",223
"898","Omala","Keana",2023,"Omala",0.222571401,0.132353346,0.282721127,0.30689111,0.455368605,0.504091735,0.53,2,"august",1318
"899","Yagba East","Oke-Ero",2020,"Yagba East",0.629411765,0.7,0.475,0.635714286,0.291276571,0.370406416,0.53,1,"july",186
"900","Yagba East","Oke-Ero",2023,"Yagba East",0.629411765,0.7,0.475,0.635714286,0.291276571,0.370406416,0.53,2,"july",1281
"901","Ifelodun1","Oke-Ero",2020,"Ifelodun1",0.467932207,0.406901545,0.347713367,0.560711266,0.357982328,0.425290104,0.53,1,"july",186
"902","Ifelodun1","Oke-Ero",2023,"Ifelodun1",0.467932207,0.406901545,0.347713367,0.560711266,0.357982328,0.425290104,0.53,2,"july",1281
"903","Ilorin East","Oke-Ero",2020,"Ilorin East",0.389941315,0.395344661,0.363293536,0.402916209,0.350824888,0.419388367,0.53,1,"july",186
"904","Ilorin East","Oke-Ero",2023,"Ilorin East",0.389941315,0.395344661,0.363293536,0.402916209,0.350824888,0.419388367,0.53,2,"july",1281
"905","Ilorin South","Oke-Ero",2020,"Ilorin South",0.491788901,0.399429972,0.360379648,0.455121446,0.316790933,0.391328258,0.53,1,"july",186
"906","Ilorin South","Oke-Ero",2023,"Ilorin South",0.491788901,0.399429972,0.360379648,0.455121446,0.316790933,0.391328258,0.53,2,"july",1281
"907","Ilorin West","Owan East",2020,"Ilorin West",0.317238965,0.300527697,0.305987169,0.241257146,0.300629985,0.378056657,0.53,1,"march",70
"908","Ilorin West","Owan East",2023,"Ilorin West",0.317238965,0.300527697,0.305987169,0.241257146,0.300629985,0.378056657,0.53,2,"march",1165
"909","Irepodun1","Owan East",2020,"Irepodun1",0.291973375,0.255091047,0.387478323,0.4102155,0.354587436,0.422491317,0.53,1,"march",70
"910","Irepodun1","Owan East",2023,"Irepodun1",0.291973375,0.255091047,0.387478323,0.4102155,0.354587436,0.422491317,0.53,2,"march",1165
"911","Itesiwaju","Akinyele",2020,"Itesiwaju",0.53481825,0.492030997,0.410573478,0.477487976,0.428195908,0.482539024,0.53,1,"may",131
"912","Itesiwaju","Akinyele",2023,"Itesiwaju",0.53481825,0.492030997,0.410573478,0.477487976,0.428195908,0.482539024,0.53,2,"may",1226
"913","Isin","Oke-Ero",2020,"Isin",0.399054347,0.266666667,0.278191485,0.440654862,0.349688854,0.418451319,0.53,1,"july",186
"914","Isin","Oke-Ero",2023,"Isin",0.399054347,0.266666667,0.278191485,0.440654862,0.349688854,0.418451319,0.53,2,"july",1281
"915","Kaiama","Oke-Ero",2020,"Kaiama",0.719047619,0.69375,0.447826087,0.738888889,0.409404988,0.467392893,0.53,1,"july",186
"916","Kaiama","Oke-Ero",2023,"Kaiama",0.719047619,0.69375,0.447826087,0.738888889,0.409404988,0.467392893,0.53,2,"july",1281
"917","Moro","Oke-Ero",2020,"Moro",0.308333333,0.35,0.208108108,0.3,0.336971467,0.407959544,0.53,1,"july",186
"918","Moro","Oke-Ero",2023,"Moro",0.308333333,0.35,0.208108108,0.3,0.336971467,0.407959544,0.53,2,"july",1281
"919","Offa","Akinyele",2020,"Offa",0.343887332,0.368292669,0.386452093,0.403979904,0.350724749,0.419305771,0.53,1,"may",131
"920","Offa","Akinyele",2023,"Offa",0.343887332,0.368292669,0.386452093,0.403979904,0.350724749,0.419305771,0.53,2,"may",1226
"921","Oke-Ero","Oke-Ero",2020,"Oke-Ero",0.233333333,0.190909091,0.310526316,0.308333333,0.328086235,0.400631968,0.53,1,"july",186
"922","Oke-Ero","Oke-Ero",2023,"Oke-Ero",0.233333333,0.190909091,0.310526316,0.308333333,0.328086235,0.400631968,0.53,2,"july",1281
"923","Kajola","Akinyele",2020,"Kajola",0.496945104,0.2752945,0.356845889,0.499760373,0.406200649,0.464793778,0.53,1,"may",131
"924","Kajola","Akinyele",2023,"Kajola",0.496945104,0.2752945,0.356845889,0.499760373,0.406200649,0.464793778,0.53,2,"may",1226
"925","Oyun","Oke-Ero",2020,"Oyun",0.511474907,0.216692039,0.36626085,0.469624561,0.379244204,0.442781654,0.53,1,"july",186
"926","Oyun","Oke-Ero",2023,"Oyun",0.511474907,0.216692039,0.36626085,0.469624561,0.379244204,0.442781654,0.53,2,"july",1281
"927","Pategi","Oke-Ero",2020,"Pategi",0.864705882,0.5,0.322222222,0.855102041,0.318277299,0.392551518,0.53,1,"july",186
"928","Pategi","Oke-Ero",2023,"Pategi",0.864705882,0.5,0.322222222,0.855102041,0.318277299,0.392551518,0.53,2,"july",1281
"929","Agege","Uzo-Uwani",2020,"Agege",0.336100835,0.357686681,0.150976405,0.278004623,0.445938468,0.49666464,0.53,1,"june",162
"930","Agege","Uzo-Uwani",2023,"Agege",0.336100835,0.357686681,0.150976405,0.278004623,0.445938468,0.49666464,0.53,2,"june",1257
"931","Ajeromi-Ifelodun","Uzo-Uwani",2020,"Ajeromi-Ifelodun",0.248953743,0.247321439,0.111366354,0.141432729,0.442448497,0.493901179,0.53,1,"june",162
"932","Ajeromi-Ifelodun","Uzo-Uwani",2023,"Ajeromi-Ifelodun",0.248953743,0.247321439,0.111366354,0.141432729,0.442448497,0.493901179,0.53,2,"june",1257
"933","Alimosho","Uzo-Uwani",2020,"Alimosho",0.347223361,0.284538925,0.248105303,0.247674315,0.431973509,0.485561977,0.53,1,"june",162
"934","Alimosho","Uzo-Uwani",2023,"Alimosho",0.347223361,0.284538925,0.248105303,0.247674315,0.431973509,0.485561977,0.53,2,"june",1257
"935","Apapa","Isoko South",2020,"Apapa",0.407692308,0.3,0.310526316,0.306896552,0.464571223,0.511279973,0.53,1,"june",162
"936","Apapa","Isoko South",2023,"Apapa",0.407692308,0.3,0.310526316,0.306896552,0.464571223,0.511279973,0.53,2,"june",1257
"937","Epe","Uzo-Uwani",2020,"Epe",0.176923077,0.35,0.266666667,0.28,0.40174632,0.461173792,0.53,1,"june",162
"938","Epe","Uzo-Uwani",2023,"Epe",0.176923077,0.35,0.266666667,0.28,0.40174632,0.461173792,0.53,2,"june",1257
"939","Ifako-Ijaye","Uzo-Uwani",2020,"Ifako-Ijaye",0.376486564,0.324106265,0.260050482,0.131920249,0.390672088,0.45214207,0.53,1,"june",162
"940","Ifako-Ijaye","Uzo-Uwani",2023,"Ifako-Ijaye",0.376486564,0.324106265,0.260050482,0.131920249,0.390672088,0.45214207,0.53,2,"june",1257
"941","Ikeja","Uzo-Uwani",2020,"Ikeja",0.5,0.324106265,0.260050482,0.209090909,0.481253048,0.524146789,0.53,1,"june",162
"942","Ikeja","Uzo-Uwani",2023,"Ikeja",0.5,0.324106265,0.260050482,0.209090909,0.481253048,0.524146789,0.53,2,"june",1257
"943","Mushin","Isoko South",2020,"Mushin",0.221620751,0.24988435,0.1713975,0.148112926,0.475938767,0.520071762,0.53,1,"june",162
"944","Mushin","Isoko South",2023,"Mushin",0.221620751,0.24988435,0.1713975,0.148112926,0.475938767,0.520071762,0.53,2,"june",1257
"945","Nasarawa2","Keana",2021,"Nasarawa2",0.756017976,0.561261583,0.583376965,0.74975546,0.379114078,0.442674871,0.53,1,"august",588
"946","Kokona","Oke-Ero",2024,"Kokona",0.829032252,0.740765073,0.638461538,0.759225087,0.460705224,0.508267659,0.53,2,"july",1646
"947","Ojo","Isoko South",2020,"Ojo",0.378301893,0.389831061,0.247221679,0.292058757,0.435361631,0.488266396,0.53,1,"june",162
"948","Ojo","Isoko South",2023,"Ojo",0.378301893,0.389831061,0.247221679,0.292058757,0.435361631,0.488266396,0.53,2,"june",1257
