LGA,Rep_DS,U5_coverage,adult_coverage,simday,duration,year,round,severe_cases
Kajola,Akinyele,0.322769861,0.322769861,1898,294,2025,6,0.657843626
Kajuru,Soba,0.022182499,0.022182499,71,365,2020,1,0.491687809
Kajuru,Soba,0.023870307,0.023870307,436,365,2021,2,0.493375617
Kajuru,Soba,0.025558116,0.025558116,801,365,2022,3,0.495063426
Kajuru,Soba,0.027245924,0.027245924,1166,365,2023,4,0.496751234
Kajuru,Soba,0.028933733,0.028933733,1532,365,2024,5,0.498439043
Kajuru,Soba,0.030621541,0.030621541,1898,294,2025,6,0.500126851
Kala-Balge,Darazo,0.137370113,0.137370113,71,365,2020,1,0.512999037
Kala-Balge,Darazo,0.160369151,0.160369151,436,365,2021,2,0.535998075
Kala-Balge,Darazo,0.183368188,0.183368188,801,365,2022,3,0.558997112
Kala-Balge,Darazo,0.206367226,0.206367226,1166,365,2023,4,0.58199615
Kala-Balge,Darazo,0.229366263,0.229366263,1532,365,2024,5,0.604995187
Kala-Balge,Darazo,0.2523653,0.2523653,1898,294,2025,6,0.627994224
Kalgo,Birnin Kebbi,0.591825453,0.591825453,71,365,2020,1,0.553630812
Kalgo,Birnin Kebbi,0.655456265,0.655456265,436,365,2021,2,0.617261624
Kalgo,Birnin Kebbi,0.719087076,0.719087076,801,365,2022,3,0.680892435
Kalgo,Birnin Kebbi,0.782717888,0.782717888,1166,365,2023,4,0.744523247
Kalgo,Birnin Kebbi,0.8463487,0.8463487,1532,365,2024,5,0.808154059
Kalgo,Birnin Kebbi,0.909979512,0.909979512,1898,294,2025,6,0.871784871
Kaltungo,Alkaleri,0.274170269,0.274170269,71,365,2020,1,0.530042716
Kaltungo,Alkaleri,0.314212985,0.314212985,436,365,2021,2,0.570085432
Kaltungo,Alkaleri,0.354255701,0.354255701,801,365,2022,3,0.610128148
Kaltungo,Alkaleri,0.394298417,0.394298417,1166,365,2023,4,0.650170864
Kaltungo,Alkaleri,0.434341133,0.434341133,1532,365,2024,5,0.69021358
Kaltungo,Alkaleri,0.474383849,0.474383849,1898,294,2025,6,0.730256296
Kanam,Alkaleri,0.337212464,0.337212464,71,365,2020,1,0.530042716
Kanam,Alkaleri,0.37725518,0.37725518,436,365,2021,2,0.570085432
Kanam,Alkaleri,0.417297896,0.417297896,801,365,2022,3,0.610128148
Kanam,Alkaleri,0.457340612,0.457340612,1166,365,2023,4,0.650170864
Kanam,Alkaleri,0.497383328,0.497383328,1532,365,2024,5,0.69021358
Kanam,Alkaleri,0.537426044,0.537426044,1898,294,2025,6,0.730256296
Kankara,Rimi,0.233268295,0.233268295,71,365,2020,1,0.513272723
Kankara,Rimi,0.256541019,0.256541019,436,365,2021,2,0.536545447
Kankara,Rimi,0.279813742,0.279813742,801,365,2022,3,0.55981817
Kankara,Rimi,0.303086466,0.303086466,1166,365,2023,4,0.583090894
Kankara,Rimi,0.326359189,0.326359189,1532,365,2024,5,0.606363617
Kankara,Rimi,0.349631912,0.349631912,1898,294,2025,6,0.62963634
Kanke,Alkaleri,0.274170269,0.274170269,71,365,2020,1,0.530042716
Kanke,Alkaleri,0.314212985,0.314212985,436,365,2021,2,0.570085432
Kanke,Alkaleri,0.354255701,0.354255701,801,365,2022,3,0.610128148
Kanke,Alkaleri,0.394298417,0.394298417,1166,365,2023,4,0.650170864
Kanke,Alkaleri,0.434341133,0.434341133,1532,365,2024,5,0.69021358
Kanke,Alkaleri,0.474383849,0.474383849,1898,294,2025,6,0.730256296
Kankia,Rimi,0.308987009,0.308987009,71,365,2020,1,0.513272723
Kankia,Rimi,0.332259733,0.332259733,436,365,2021,2,0.536545447
Kankia,Rimi,0.355532456,0.355532456,801,365,2022,3,0.55981817
Kankia,Rimi,0.37880518,0.37880518,1166,365,2023,4,0.583090894
Kankia,Rimi,0.402077903,0.402077903,1532,365,2024,5,0.606363617
Kankia,Rimi,0.425350626,0.425350626,1898,294,2025,6,0.62963634
Kano Municipal,Alkaleri,0.274170269,0.274170269,71,365,2020,1,0.530042716
Kano Municipal,Alkaleri,0.314212985,0.314212985,436,365,2021,2,0.570085432
Kano Municipal,Alkaleri,0.354255701,0.354255701,801,365,2022,3,0.610128148
Kano Municipal,Alkaleri,0.394298417,0.394298417,1166,365,2023,4,0.650170864
Kano Municipal,Alkaleri,0.434341133,0.434341133,1532,365,2024,5,0.69021358
Kano Municipal,Alkaleri,0.474383849,0.474383849,1898,294,2025,6,0.730256296
Karasuwa,Taura,0.087939741,0.087939741,71,365,2020,1,0.520445166
Karasuwa,Taura,0.118384907,0.118384907,436,365,2021,2,0.550890332
Karasuwa,Taura,0.148830073,0.148830073,801,365,2022,3,0.581335498
Karasuwa,Taura,0.179275239,0.179275239,1166,365,2023,4,0.611780664
Karasuwa,Taura,0.209720405,0.209720405,1532,365,2024,5,0.64222583
Karasuwa,Taura,0.240165571,0.240165571,1898,294,2025,6,0.672670996
Karaye,Gwarzo,0.452729406,0.452729406,71,365,2020,1,0.526062739
Karaye,Gwarzo,0.488792144,0.488792144,436,365,2021,2,0.562125477
Karaye,Gwarzo,0.524854883,0.524854883,801,365,2022,3,0.598188216
Karaye,Gwarzo,0.560917622,0.560917622,1166,365,2023,4,0.634250955
Karaye,Gwarzo,0.59698036,0.59698036,1532,365,2024,5,0.670313693
Karaye,Gwarzo,0.633043099,0.633043099,1898,294,2025,6,0.706376432
Karin-Lamido,Alkaleri,0.196957603,0.196957603,71,365,2020,1,0.530042716
Karin-Lamido,Alkaleri,0.237000319,0.237000319,436,365,2021,2,0.570085432
Karin-Lamido,Alkaleri,0.277043035,0.277043035,801,365,2022,3,0.610128148
Karin-Lamido,Alkaleri,0.317085751,0.317085751,1166,365,2023,4,0.650170864
Karin-Lamido,Alkaleri,0.357128467,0.357128467,1532,365,2024,5,0.69021358
Karin-Lamido,Alkaleri,0.397171183,0.397171183,1898,294,2025,6,0.730256296
Karu,Oke-Ero,0.277784177,0.277784177,71,365,2020,1,0.520944588
Karu,Oke-Ero,0.308728765,0.308728765,436,365,2021,2,0.551889176
Karu,Oke-Ero,0.339673353,0.339673353,801,365,2022,3,0.582833764
Karu,Oke-Ero,0.370617941,0.370617941,1166,365,2023,4,0.613778352
Karu,Oke-Ero,0.401562529,0.401562529,1532,365,2024,5,0.64472294
Karu,Oke-Ero,0.432507117,0.432507117,1898,294,2025,6,0.675667528
Katagum,Gwarzo,0.152885208,0.152885208,71,365,2020,1,0.526062739
Katagum,Gwarzo,0.188947946,0.188947946,436,365,2021,2,0.562125477
Katagum,Gwarzo,0.225010685,0.225010685,801,365,2022,3,0.598188216
Katagum,Gwarzo,0.261073424,0.261073424,1166,365,2023,4,0.634250955
Katagum,Gwarzo,0.297136162,0.297136162,1532,365,2024,5,0.670313693
Katagum,Gwarzo,0.333198901,0.333198901,1898,294,2025,6,0.706376432
Katcha,Oke-Ero,0.337415923,0.337415923,71,365,2020,1,0.520944588
Katcha,Oke-Ero,0.368360511,0.368360511,436,365,2021,2,0.551889176
Katcha,Oke-Ero,0.399305099,0.399305099,801,365,2022,3,0.582833764
Katcha,Oke-Ero,0.430249687,0.430249687,1166,365,2023,4,0.613778352
Katcha,Oke-Ero,0.461194275,0.461194275,1532,365,2024,5,0.64472294
Katcha,Oke-Ero,0.492138863,0.492138863,1898,294,2025,6,0.675667528
Katsina,Rimi,0.522222312,0.522222312,71,365,2020,1,0.513272723
Katsina,Rimi,0.545495036,0.545495036,436,365,2021,2,0.536545447
Katsina,Rimi,0.568767759,0.568767759,801,365,2022,3,0.55981817
Katsina,Rimi,0.592040483,0.592040483,1166,365,2023,4,0.583090894
Katsina,Rimi,0.615313206,0.615313206,1532,365,2024,5,0.606363617
Katsina,Rimi,0.638585929,0.638585929,1898,294,2025,6,0.62963634
Katsina-Ala,Keana,0.200415943,0.200415943,71,365,2020,1,0.51322873
Katsina-Ala,Keana,0.223644673,0.223644673,436,365,2021,2,0.53645746
Katsina-Ala,Keana,0.246873403,0.246873403,801,365,2022,3,0.55968619
Katsina-Ala,Keana,0.270102133,0.270102133,1166,365,2023,4,0.58291492
Katsina-Ala,Keana,0.293330863,0.293330863,1532,365,2024,5,0.60614365
Katsina-Ala,Keana,0.316559593,0.316559593,1898,294,2025,6,0.62937238
Kaugama,Taura,0.141556277,0.141556277,71,365,2020,1,0.520445166
Kaugama,Taura,0.172001443,0.172001443,436,365,2021,2,0.550890332
Kaugama,Taura,0.202446609,0.202446609,801,365,2022,3,0.581335498
Kaugama,Taura,0.232891775,0.232891775,1166,365,2023,4,0.611780664
Kaugama,Taura,0.263336941,0.263336941,1532,365,2024,5,0.64222583
Kaugama,Taura,0.293782107,0.293782107,1898,294,2025,6,0.672670996
Kaura,Soba,0.022182499,0.022182499,71,365,2020,1,0.491687809
Kaura,Soba,0.023870307,0.023870307,436,365,2021,2,0.493375617
Kaura,Soba,0.025558116,0.025558116,801,365,2022,3,0.495063426
Kaura,Soba,0.027245924,0.027245924,1166,365,2023,4,0.496751234
Kaura,Soba,0.028933733,0.028933733,1532,365,2024,5,0.498439043
Kaura,Soba,0.030621541,0.030621541,1898,294,2025,6,0.500126851
Kaura-Namoda,Rimi,0.233268295,0.233268295,71,365,2020,1,0.513272723
Kaura-Namoda,Rimi,0.256541019,0.256541019,436,365,2021,2,0.536545447
Kaura-Namoda,Rimi,0.279813742,0.279813742,801,365,2022,3,0.55981817
Kaura-Namoda,Rimi,0.303086466,0.303086466,1166,365,2023,4,0.583090894
Kaura-Namoda,Rimi,0.326359189,0.326359189,1532,365,2024,5,0.606363617
Kaura-Namoda,Rimi,0.349631912,0.349631912,1898,294,2025,6,0.62963634
Kauru,Soba,0.022182499,0.022182499,71,365,2020,1,0.491687809
Kauru,Soba,0.023870307,0.023870307,436,365,2021,2,0.493375617
Kauru,Soba,0.025558116,0.025558116,801,365,2022,3,0.495063426
Kauru,Soba,0.027245924,0.027245924,1166,365,2023,4,0.496751234
Kauru,Soba,0.028933733,0.028933733,1532,365,2024,5,0.498439043
Kauru,Soba,0.030621541,0.030621541,1898,294,2025,6,0.500126851
Kazaure,Babura,0.378118138,0.378118138,71,365,2020,1,0.555618138
Kazaure,Babura,0.443736275,0.443736275,436,365,2021,2,0.621236275
Kazaure,Babura,0.509354413,0.509354413,801,365,2022,3,0.686854413
Kazaure,Babura,0.57497255,0.57497255,1166,365,2023,4,0.75247255
Kazaure,Babura,0.640590688,0.640590688,1532,365,2024,5,0.818090688
Kazaure,Babura,0.706208825,0.706208825,1898,294,2025,6,0.883708825
Keana,Keana,0.200415943,0.200415943,71,365,2020,1,0.51322873
Keana,Keana,0.223644673,0.223644673,436,365,2021,2,0.53645746
Keana,Keana,0.246873403,0.246873403,801,365,2022,3,0.55968619
Keana,Keana,0.270102133,0.270102133,1166,365,2023,4,0.58291492
Keana,Keana,0.293330863,0.293330863,1532,365,2024,5,0.60614365
Keana,Keana,0.316559593,0.316559593,1898,294,2025,6,0.62937238
Kebbe,Birnin Kebbi,0.485886492,0.485886492,71,365,2020,1,0.553630812
Kebbe,Birnin Kebbi,0.549517304,0.549517304,436,365,2021,2,0.617261624
Kebbe,Birnin Kebbi,0.613148115,0.613148115,801,365,2022,3,0.680892435
Kebbe,Birnin Kebbi,0.676778927,0.676778927,1166,365,2023,4,0.744523247
Kebbe,Birnin Kebbi,0.740409739,0.740409739,1532,365,2024,5,0.808154059
Kebbe,Birnin Kebbi,0.804040551,0.804040551,1898,294,2025,6,0.871784871
Keffi,Oke-Ero,0.277784177,0.277784177,71,365,2020,1,0.520944588
Keffi,Oke-Ero,0.308728765,0.308728765,436,365,2021,2,0.551889176
Keffi,Oke-Ero,0.339673353,0.339673353,801,365,2022,3,0.582833764
Keffi,Oke-Ero,0.370617941,0.370617941,1166,365,2023,4,0.613778352
Keffi,Oke-Ero,0.401562529,0.401562529,1532,365,2024,5,0.64472294
Keffi,Oke-Ero,0.432507117,0.432507117,1898,294,2025,6,0.675667528
Khana,Nsit Ubium,0.331447362,0.331447362,71,365,2020,1,0.535733076
Khana,Nsit Ubium,0.377180438,0.377180438,436,365,2021,2,0.581466152
Khana,Nsit Ubium,0.422913514,0.422913514,801,365,2022,3,0.627199228
Khana,Nsit Ubium,0.468646589,0.468646589,1166,365,2023,4,0.672932303
Khana,Nsit Ubium,0.514379665,0.514379665,1532,365,2024,5,0.718665379
Khana,Nsit Ubium,0.560112741,0.560112741,1898,294,2025,6,0.764398455
Kibiya,Gwarzo,0.208235286,0.208235286,71,365,2020,1,0.526062739
Kibiya,Gwarzo,0.244298024,0.244298024,436,365,2021,2,0.562125477
Kibiya,Gwarzo,0.280360763,0.280360763,801,365,2022,3,0.598188216
Kibiya,Gwarzo,0.316423502,0.316423502,1166,365,2023,4,0.634250955
Kibiya,Gwarzo,0.35248624,0.35248624,1532,365,2024,5,0.670313693
Kibiya,Gwarzo,0.388548979,0.388548979,1898,294,2025,6,0.706376432
Kirfi,Alkaleri,0.116965793,0.116965793,71,365,2020,1,0.530042716
Kirfi,Alkaleri,0.157008509,0.157008509,436,365,2021,2,0.570085432
Kirfi,Alkaleri,0.197051225,0.197051225,801,365,2022,3,0.610128148
Kirfi,Alkaleri,0.237093941,0.237093941,1166,365,2023,4,0.650170864
Kirfi,Alkaleri,0.277136657,0.277136657,1532,365,2024,5,0.69021358
Kirfi,Alkaleri,0.317179373,0.317179373,1898,294,2025,6,0.730256296
Kiri Kasamma,Taura,0.324174521,0.324174521,71,365,2020,1,0.520445166
Kiri Kasamma,Taura,0.354619687,0.354619687,436,365,2021,2,0.550890332
Kiri Kasamma,Taura,0.385064853,0.385064853,801,365,2022,3,0.581335498
Kiri Kasamma,Taura,0.415510019,0.415510019,1166,365,2023,4,0.611780664
Kiri Kasamma,Taura,0.445955185,0.445955185,1532,365,2024,5,0.64222583
Kiri Kasamma,Taura,0.476400351,0.476400351,1898,294,2025,6,0.672670996
Kiru,Gwarzo,0.274812165,0.274812165,71,365,2020,1,0.526062739
Kiru,Gwarzo,0.310874903,0.310874903,436,365,2021,2,0.562125477
Kiru,Gwarzo,0.346937642,0.346937642,801,365,2022,3,0.598188216
Kiru,Gwarzo,0.383000381,0.383000381,1166,365,2023,4,0.634250955
Kiru,Gwarzo,0.419063119,0.419063119,1532,365,2024,5,0.670313693
Kiru,Gwarzo,0.455125858,0.455125858,1898,294,2025,6,0.706376432
Kiyawa,Takali,0.180993669,0.180993669,71,365,2020,1,0.528136526
Kiyawa,Takali,0.219130195,0.219130195,436,365,2021,2,0.566273052
Kiyawa,Takali,0.257266721,0.257266721,801,365,2022,3,0.604409578
Kiyawa,Takali,0.295403247,0.295403247,1166,365,2023,4,0.642546104
Kiyawa,Takali,0.333539773,0.333539773,1532,365,2024,5,0.68068263
Kiyawa,Takali,0.371676299,0.371676299,1898,294,2025,6,0.718819156
Kogi,Keana,0.356562063,0.356562063,71,365,2020,1,0.51322873
Kogi,Keana,0.379790793,0.379790793,436,365,2021,2,0.53645746
Kogi,Keana,0.403019523,0.403019523,801,365,2022,3,0.55968619
Kogi,Keana,0.426248253,0.426248253,1166,365,2023,4,0.58291492
Kogi,Keana,0.449476983,0.449476983,1532,365,2024,5,0.60614365
Kogi,Keana,0.472705713,0.472705713,1898,294,2025,6,0.62937238
Koko-Besse,Birnin Kebbi,0.69397035,0.69397035,71,365,2020,1,0.553630812
Koko-Besse,Birnin Kebbi,0.757601162,0.757601162,436,365,2021,2,0.617261624
Koko-Besse,Birnin Kebbi,0.821231973,0.821231973,801,365,2022,3,0.680892435
Koko-Besse,Birnin Kebbi,0.884862785,0.884862785,1166,365,2023,4,0.744523247
Koko-Besse,Birnin Kebbi,0.948493597,0.948493597,1532,365,2024,5,0.808154059
Koko-Besse,Birnin Kebbi,1,1,1898,294,2025,6,0.871784871
Kokona,Oke-Ero,0.277784177,0.277784177,71,365,2020,1,0.520944588
Kokona,Oke-Ero,0.308728765,0.308728765,436,365,2021,2,0.551889176
Kokona,Oke-Ero,0.339673353,0.339673353,801,365,2022,3,0.582833764
Kokona,Oke-Ero,0.370617941,0.370617941,1166,365,2023,4,0.613778352
Kokona,Oke-Ero,0.401562529,0.401562529,1532,365,2024,5,0.64472294
Kokona,Oke-Ero,0.432507117,0.432507117,1898,294,2025,6,0.675667528
Kolokuma-Opokuma,Ahoada West,0.407563041,0.407563041,71,365,2020,1,0.508514086
Kolokuma-Opokuma,Ahoada West,0.426077127,0.426077127,436,365,2021,2,0.527028172
Kolokuma-Opokuma,Ahoada West,0.444591213,0.444591213,801,365,2022,3,0.545542258
Kolokuma-Opokuma,Ahoada West,0.463105299,0.463105299,1166,365,2023,4,0.564056344
Kolokuma-Opokuma,Ahoada West,0.481619385,0.481619385,1532,365,2024,5,0.58257043
Kolokuma-Opokuma,Ahoada West,0.500133472,0.500133472,1898,294,2025,6,0.601084517
Konduga,Darazo,0.522999037,0.522999037,71,365,2020,1,0.512999037
Konduga,Darazo,0.545998075,0.545998075,436,365,2021,2,0.535998075
Konduga,Darazo,0.568997112,0.568997112,801,365,2022,3,0.558997112
Konduga,Darazo,0.59199615,0.59199615,1166,365,2023,4,0.58199615
Konduga,Darazo,0.614995187,0.614995187,1532,365,2024,5,0.604995187
Konduga,Darazo,0.637994224,0.637994224,1898,294,2025,6,0.627994224
Konshisha,Oke-Ero,0.277784177,0.277784177,71,365,2020,1,0.520944588
Konshisha,Oke-Ero,0.308728765,0.308728765,436,365,2021,2,0.551889176
Konshisha,Oke-Ero,0.339673353,0.339673353,801,365,2022,3,0.582833764
Konshisha,Oke-Ero,0.370617941,0.370617941,1166,365,2023,4,0.613778352
Konshisha,Oke-Ero,0.401562529,0.401562529,1532,365,2024,5,0.64472294
Konshisha,Oke-Ero,0.432507117,0.432507117,1898,294,2025,6,0.675667528
Kontagora,Oke-Ero,0.351883426,0.351883426,71,365,2020,1,0.520944588
Kontagora,Oke-Ero,0.382828014,0.382828014,436,365,2021,2,0.551889176
Kontagora,Oke-Ero,0.413772602,0.413772602,801,365,2022,3,0.582833764
Kontagora,Oke-Ero,0.44471719,0.44471719,1166,365,2023,4,0.613778352
Kontagora,Oke-Ero,0.475661778,0.475661778,1532,365,2024,5,0.64472294
Kontagora,Oke-Ero,0.506606366,0.506606366,1898,294,2025,6,0.675667528
Kosofe,Isoko South,0.698288519,0.698288519,71,365,2020,1,0.497286832
Kosofe,Isoko South,0.705575352,0.705575352,436,365,2021,2,0.504573665
Kosofe,Isoko South,0.712862184,0.712862184,801,365,2022,3,0.511860497
Kosofe,Isoko South,0.720149017,0.720149017,1166,365,2023,4,0.51914733
Kosofe,Isoko South,0.727435849,0.727435849,1532,365,2024,5,0.526434162
Kosofe,Isoko South,0.734722681,0.734722681,1898,294,2025,6,0.533720994
Kubau,Soba,0.022182499,0.022182499,71,365,2020,1,0.491687809
Kubau,Soba,0.023870307,0.023870307,436,365,2021,2,0.493375617
Kubau,Soba,0.025558116,0.025558116,801,365,2022,3,0.495063426
Kubau,Soba,0.027245924,0.027245924,1166,365,2023,4,0.496751234
Kubau,Soba,0.028933733,0.028933733,1532,365,2024,5,0.498439043
Kubau,Soba,0.030621541,0.030621541,1898,294,2025,6,0.500126851
Kudan,Giwa,0.167464844,0.167464844,71,365,2020,1,0.526956512
Kudan,Giwa,0.204421355,0.204421355,436,365,2021,2,0.563913023
Kudan,Giwa,0.241377867,0.241377867,801,365,2022,3,0.600869535
Kudan,Giwa,0.278334379,0.278334379,1166,365,2023,4,0.637826047
Kudan,Giwa,0.31529089,0.31529089,1532,365,2024,5,0.674782558
Kudan,Giwa,0.352247402,0.352247402,1898,294,2025,6,0.71173907
Kuje,Keana,0.200415943,0.200415943,71,365,2020,1,0.51322873
Kuje,Keana,0.223644673,0.223644673,436,365,2021,2,0.53645746
Kuje,Keana,0.246873403,0.246873403,801,365,2022,3,0.55968619
Kuje,Keana,0.270102133,0.270102133,1166,365,2023,4,0.58291492
Kuje,Keana,0.293330863,0.293330863,1532,365,2024,5,0.60614365
Kuje,Keana,0.316559593,0.316559593,1898,294,2025,6,0.62937238
Kukawa,Babura,0.665618138,0.665618138,71,365,2020,1,0.555618138
Kukawa,Babura,0.731236275,0.731236275,436,365,2021,2,0.621236275
Kukawa,Babura,0.796854413,0.796854413,801,365,2022,3,0.686854413
Kukawa,Babura,0.86247255,0.86247255,1166,365,2023,4,0.75247255
Kukawa,Babura,0.928090688,0.928090688,1532,365,2024,5,0.818090688
Kukawa,Babura,0.993708825,0.993708825,1898,294,2025,6,0.883708825
Kumbotso,Taura,0.205373207,0.205373207,71,365,2020,1,0.520445166
Kumbotso,Taura,0.235818373,0.235818373,436,365,2021,2,0.550890332
Kumbotso,Taura,0.266263539,0.266263539,801,365,2022,3,0.581335498
Kumbotso,Taura,0.296708705,0.296708705,1166,365,2023,4,0.611780664
Kumbotso,Taura,0.327153871,0.327153871,1532,365,2024,5,0.64222583
Kumbotso,Taura,0.357599037,0.357599037,1898,294,2025,6,0.672670996
Kunchi,Babura,0.213028491,0.213028491,71,365,2020,1,0.555618138
Kunchi,Babura,0.278646628,0.278646628,436,365,2021,2,0.621236275
Kunchi,Babura,0.344264766,0.344264766,801,365,2022,3,0.686854413
Kunchi,Babura,0.409882903,0.409882903,1166,365,2023,4,0.75247255
Kunchi,Babura,0.475501041,0.475501041,1532,365,2024,5,0.818090688
Kunchi,Babura,0.541119178,0.541119178,1898,294,2025,6,0.883708825
Kura,Gwarzo,0.258284961,0.258284961,71,365,2020,1,0.526062739
Kura,Gwarzo,0.294347699,0.294347699,436,365,2021,2,0.562125477
Kura,Gwarzo,0.330410438,0.330410438,801,365,2022,3,0.598188216
Kura,Gwarzo,0.366473177,0.366473177,1166,365,2023,4,0.634250955
Kura,Gwarzo,0.402535915,0.402535915,1532,365,2024,5,0.670313693
Kura,Gwarzo,0.438598654,0.438598654,1898,294,2025,6,0.706376432
Kurfi,Rimi,0.233268295,0.233268295,71,365,2020,1,0.513272723
Kurfi,Rimi,0.256541019,0.256541019,436,365,2021,2,0.536545447
Kurfi,Rimi,0.279813742,0.279813742,801,365,2022,3,0.55981817
Kurfi,Rimi,0.303086466,0.303086466,1166,365,2023,4,0.583090894
Kurfi,Rimi,0.326359189,0.326359189,1532,365,2024,5,0.606363617
Kurfi,Rimi,0.349631912,0.349631912,1898,294,2025,6,0.62963634
Kurmi,Oru West,0.469679998,0.469679998,71,365,2020,1,0.559679998
Kurmi,Oru West,0.539359997,0.539359997,436,365,2021,2,0.629359997
Kurmi,Oru West,0.609039995,0.609039995,801,365,2022,3,0.699039995
Kurmi,Oru West,0.678719993,0.678719993,1166,365,2023,4,0.768719993
Kurmi,Oru West,0.748399991,0.748399991,1532,365,2024,5,0.838399991
Kurmi,Oru West,0.81807999,0.81807999,1898,294,2025,6,0.90807999
Kusada,Rimi,0.210772723,0.210772723,71,365,2020,1,0.513272723
Kusada,Rimi,0.234045447,0.234045447,436,365,2021,2,0.536545447
Kusada,Rimi,0.25731817,0.25731817,801,365,2022,3,0.55981817
Kusada,Rimi,0.280590894,0.280590894,1166,365,2023,4,0.583090894
Kusada,Rimi,0.303863617,0.303863617,1532,365,2024,5,0.606363617
Kusada,Rimi,0.32713634,0.32713634,1898,294,2025,6,0.62963634
Kwali,Keana,0.200415943,0.200415943,71,365,2020,1,0.51322873
Kwali,Keana,0.223644673,0.223644673,436,365,2021,2,0.53645746
Kwali,Keana,0.246873403,0.246873403,801,365,2022,3,0.55968619
Kwali,Keana,0.270102133,0.270102133,1166,365,2023,4,0.58291492
Kwali,Keana,0.293330863,0.293330863,1532,365,2024,5,0.60614365
Kwali,Keana,0.316559593,0.316559593,1898,294,2025,6,0.62937238
Kwami,Alkaleri,0.109537249,0.109537249,71,365,2020,1,0.530042716
Kwami,Alkaleri,0.149579965,0.149579965,436,365,2021,2,0.570085432
Kwami,Alkaleri,0.189622681,0.189622681,801,365,2022,3,0.610128148
Kwami,Alkaleri,0.229665397,0.229665397,1166,365,2023,4,0.650170864
Kwami,Alkaleri,0.269708113,0.269708113,1532,365,2024,5,0.69021358
Kwami,Alkaleri,0.309750829,0.309750829,1898,294,2025,6,0.730256296
Kwande,Oke-Ero,0.219623985,0.219623985,71,365,2020,1,0.520944588
Kwande,Oke-Ero,0.250568573,0.250568573,436,365,2021,2,0.551889176
Kwande,Oke-Ero,0.281513161,0.281513161,801,365,2022,3,0.582833764
Kwande,Oke-Ero,0.312457749,0.312457749,1166,365,2023,4,0.613778352
Kwande,Oke-Ero,0.343402337,0.343402337,1532,365,2024,5,0.64472294
Kwande,Oke-Ero,0.374346925,0.374346925,1898,294,2025,6,0.675667528
Kware,Gawabawa,0.212277906,0.212277906,71,365,2020,1,0.502277906
Kware,Gawabawa,0.224555812,0.224555812,436,365,2021,2,0.514555812
Kware,Gawabawa,0.236833718,0.236833718,801,365,2022,3,0.526833718
Kware,Gawabawa,0.249111623,0.249111623,1166,365,2023,4,0.539111623
Kware,Gawabawa,0.261389529,0.261389529,1532,365,2024,5,0.551389529
Kware,Gawabawa,0.273667435,0.273667435,1898,294,2025,6,0.563667435
Kwaya Kusar,Alkaleri,0.274170269,0.274170269,71,365,2020,1,0.530042716
Kwaya Kusar,Alkaleri,0.314212985,0.314212985,436,365,2021,2,0.570085432
Kwaya Kusar,Alkaleri,0.354255701,0.354255701,801,365,2022,3,0.610128148
Kwaya Kusar,Alkaleri,0.394298417,0.394298417,1166,365,2023,4,0.650170864
Kwaya Kusar,Alkaleri,0.434341133,0.434341133,1532,365,2024,5,0.69021358
Kwaya Kusar,Alkaleri,0.474383849,0.474383849,1898,294,2025,6,0.730256296
Lafia,Alkaleri,0.274170269,0.274170269,71,365,2020,1,0.530042716
Lafia,Alkaleri,0.314212985,0.314212985,436,365,2021,2,0.570085432
Lafia,Alkaleri,0.354255701,0.354255701,801,365,2022,3,0.610128148
Lafia,Alkaleri,0.394298417,0.394298417,1166,365,2023,4,0.650170864
Lafia,Alkaleri,0.434341133,0.434341133,1532,365,2024,5,0.69021358
Lafia,Alkaleri,0.474383849,0.474383849,1898,294,2025,6,0.730256296
Lagelu,Akinyele,0.182900173,0.182900173,71,365,2020,1,0.517973938
Lagelu,Akinyele,0.21087411,0.21087411,436,365,2021,2,0.545947875
Lagelu,Akinyele,0.238848048,0.238848048,801,365,2022,3,0.573921813
Lagelu,Akinyele,0.266821985,0.266821985,1166,365,2023,4,0.60189575
Lagelu,Akinyele,0.294795923,0.294795923,1532,365,2024,5,0.629869688
Lagelu,Akinyele,0.322769861,0.322769861,1898,294,2025,6,0.657843626
Lagos Island,Isoko South,0.128883072,0.128883072,71,365,2020,1,0.497286832
Lagos Island,Isoko South,0.136169905,0.136169905,436,365,2021,2,0.504573665
Lagos Island,Isoko South,0.143456737,0.143456737,801,365,2022,3,0.511860497
Lagos Island,Isoko South,0.15074357,0.15074357,1166,365,2023,4,0.51914733
Lagos Island,Isoko South,0.158030402,0.158030402,1532,365,2024,5,0.526434162
Lagos Island,Isoko South,0.165317234,0.165317234,1898,294,2025,6,0.533720994
Lagos Mainland,Isoko South,0.128883072,0.128883072,71,365,2020,1,0.497286832
Lagos Mainland,Isoko South,0.136169905,0.136169905,436,365,2021,2,0.504573665
Lagos Mainland,Isoko South,0.143456737,0.143456737,801,365,2022,3,0.511860497
Lagos Mainland,Isoko South,0.15074357,0.15074357,1166,365,2023,4,0.51914733
Lagos Mainland,Isoko South,0.158030402,0.158030402,1532,365,2024,5,0.526434162
Lagos Mainland,Isoko South,0.165317234,0.165317234,1898,294,2025,6,0.533720994
Lamurde,Alkaleri,0.274170269,0.274170269,71,365,2020,1,0.530042716
Lamurde,Alkaleri,0.314212985,0.314212985,436,365,2021,2,0.570085432
Lamurde,Alkaleri,0.354255701,0.354255701,801,365,2022,3,0.610128148
