,LGA,Rep_DS,State,U5_coverage,adult_coverage,simday,duration,year,round,severe_cases,start_day_override
1746,Dan Musa,Rimi,NA,0.707286086,0.707286086,918,159,2022,6,0.735,1
1747,Dan Musa,Rimi,NA,0.8,0.8,1077,219,2023,7,0.784,1
1748,Dan Musa,Rimi,NA,0.8,0.8,1296,136,2023,8,0.8,1
1749,Dan Musa,Rimi,NA,0.8,0.8,1432,218,2024,9,0.8,1
1750,Dan Musa,Rimi,NA,0.8,0.8,1650,151,2024,10,0.8,1
1751,Dan Musa,Rimi,NA,0.8,0.8,1801,185,2025,11,0.8,1
1752,Dan Musa,Rimi,NA,0.8,0.8,1986,183,2025,12,0.8,1
1753,Dandi,Birnin Kebbi,NA,0.34910543,0.34910543,0,196,2020,1,0.49,1
1754,Dandi,Birnin Kebbi,NA,0.366560702,0.366560702,196,154,2020,2,0.539,1
1755,Dandi,Birnin Kebbi,NA,0.370051756,0.370051756,350,212,2021,3,0.588,1
1756,Dandi,Birnin Kebbi,NA,0.37354281,0.37354281,562,154,2021,4,0.637,1
1757,Dandi,Birnin Kebbi,NA,0.377033864,0.377033864,716,202,2022,5,0.686,1
1758,Dandi,Birnin Kebbi,NA,0.380524919,0.380524919,918,159,2022,6,0.735,1
1759,Dandi,Birnin Kebbi,NA,0.384015973,0.384015973,1077,219,2023,7,0.784,1
1760,Dandi,Birnin Kebbi,NA,0.390998082,0.390998082,1296,136,2023,8,0.8,1
1761,Dandi,Birnin Kebbi,NA,0.523658145,0.523658145,1432,218,2024,9,0.8,1
1762,Dandi,Birnin Kebbi,NA,0.69821086,0.69821086,1650,151,2024,10,0.8,1
1763,Dandi,Birnin Kebbi,NA,0.8,0.8,1801,185,2025,11,0.8,1
1764,Dandi,Birnin Kebbi,NA,0.8,0.8,1986,183,2025,12,0.8,1
1765,Dandume,Giwa,NA,0.130508332,0.130508332,0,196,2020,1,0.49,1
1766,Dandume,Giwa,NA,0.561838369,0.561838369,196,154,2020,2,0.539,1
1767,Dandume,Giwa,NA,0.69169416,0.69169416,350,212,2021,3,0.588,1
1768,Dandume,Giwa,NA,0.8,0.8,562,154,2021,4,0.637,1
1769,Dandume,Giwa,NA,0.8,0.8,716,202,2022,5,0.686,1
1770,Dandume,Giwa,NA,0.8,0.8,918,159,2022,6,0.735,1
1771,Dandume,Giwa,NA,0.8,0.8,1077,219,2023,7,0.784,1
1772,Dandume,Giwa,NA,0.8,0.8,1296,136,2023,8,0.8,1
1773,Dandume,Giwa,NA,0.8,0.8,1432,218,2024,9,0.8,1
1774,Dandume,Giwa,NA,0.8,0.8,1650,151,2024,10,0.8,1
1775,Dandume,Giwa,NA,0.8,0.8,1801,185,2025,11,0.8,1
1776,Dandume,Giwa,NA,0.8,0.8,1986,183,2025,12,0.8,1
1777,Dange-Shnsi,Gawabawa,NA,0.125,0.125,0,196,2020,1,0.49,1
1778,Dange-Shnsi,Gawabawa,NA,0.538125,0.538125,196,154,2020,2,0.539,1
1779,Dange-Shnsi,Gawabawa,NA,0.6625,0.6625,350,212,2021,3,0.588,1
1780,Dange-Shnsi,Gawabawa,NA,0.8,0.8,562,154,2021,4,0.637,1
1781,Dange-Shnsi,Gawabawa,NA,0.8,0.8,716,202,2022,5,0.686,1
1782,Dange-Shnsi,Gawabawa,NA,0.8,0.8,918,159,2022,6,0.735,1
1783,Dange-Shnsi,Gawabawa,NA,0.8,0.8,1077,219,2023,7,0.784,1
1784,Dange-Shnsi,Gawabawa,NA,0.8,0.8,1296,136,2023,8,0.8,1
1785,Dange-Shnsi,Gawabawa,NA,0.8,0.8,1432,218,2024,9,0.8,1
1786,Dange-Shnsi,Gawabawa,NA,0.8,0.8,1650,151,2024,10,0.8,1
1787,Dange-Shnsi,Gawabawa,NA,0.8,0.8,1801,185,2025,11,0.8,1
1788,Dange-Shnsi,Gawabawa,NA,0.8,0.8,1986,183,2025,12,0.8,1
1789,Danja,Giwa,NA,0.130508332,0.130508332,0,196,2020,1,0.49,1
1790,Danja,Giwa,NA,0.561838369,0.561838369,196,154,2020,2,0.539,1
1791,Danja,Giwa,NA,0.69169416,0.69169416,350,212,2021,3,0.588,1
1792,Danja,Giwa,NA,0.8,0.8,562,154,2021,4,0.637,1
1793,Danja,Giwa,NA,0.8,0.8,716,202,2022,5,0.686,1
1794,Danja,Giwa,NA,0.8,0.8,918,159,2022,6,0.735,1
1795,Danja,Giwa,NA,0.8,0.8,1077,219,2023,7,0.784,1
1796,Danja,Giwa,NA,0.8,0.8,1296,136,2023,8,0.8,1
1797,Danja,Giwa,NA,0.8,0.8,1432,218,2024,9,0.8,1
1798,Danja,Giwa,NA,0.8,0.8,1650,151,2024,10,0.8,1
1799,Danja,Giwa,NA,0.8,0.8,1801,185,2025,11,0.8,1
1800,Danja,Giwa,NA,0.8,0.8,1986,183,2025,12,0.8,1
1801,Darazo,Darazo,NA,0.161152612,0.161152612,0,196,2020,1,0.49,1
1802,Darazo,Darazo,NA,0.346880997,0.346880997,196,154,2020,2,0.539,1
1803,Darazo,Darazo,NA,0.351892844,0.351892844,350,212,2021,3,0.588,1
1804,Darazo,Darazo,NA,0.529370215,0.529370215,562,154,2021,4,0.637,1
1805,Darazo,Darazo,NA,0.536058049,0.536058049,716,202,2022,5,0.686,1
1806,Darazo,Darazo,NA,0.542778112,0.542778112,918,159,2022,6,0.735,1
1807,Darazo,Darazo,NA,0.72679828,0.72679828,1077,219,2023,7,0.784,1
1808,Darazo,Darazo,NA,0.743622613,0.743622613,1296,136,2023,8,0.8,1
1809,Darazo,Darazo,NA,0.8,0.8,1432,218,2024,9,0.8,1
1810,Darazo,Darazo,NA,0.8,0.8,1650,151,2024,10,0.8,1
1811,Darazo,Darazo,NA,0.8,0.8,1801,185,2025,11,0.8,1
1812,Darazo,Darazo,NA,0.8,0.8,1986,183,2025,12,0.8,1
1813,Dass,Alkaleri,NA,0.234127553,0.234127553,0,196,2020,1,0.49,1
1814,Dass,Alkaleri,NA,0.503959558,0.503959558,196,154,2020,2,0.539,1
1815,Dass,Alkaleri,NA,0.511240925,0.511240925,350,212,2021,3,0.588,1
1816,Dass,Alkaleri,NA,0.769085599,0.769085599,562,154,2021,4,0.637,1
1817,Dass,Alkaleri,NA,0.778801892,0.778801892,716,202,2022,5,0.686,1
1818,Dass,Alkaleri,NA,0.788565011,0.788565011,918,159,2022,6,0.735,1
1819,Dass,Alkaleri,NA,0.8,0.8,1077,219,2023,7,0.784,1
1820,Dass,Alkaleri,NA,0.8,0.8,1296,136,2023,8,0.8,1
1821,Dass,Alkaleri,NA,0.8,0.8,1432,218,2024,9,0.8,1
1822,Dass,Alkaleri,NA,0.8,0.8,1650,151,2024,10,0.8,1
1823,Dass,Alkaleri,NA,0.8,0.8,1801,185,2025,11,0.8,1
1824,Dass,Alkaleri,NA,0.8,0.8,1986,183,2025,12,0.8,1
1825,Daura,Babura,NA,0.202230441,0.202230441,0,196,2020,1,0.49,1
1826,Daura,Babura,NA,0.435301024,0.435301024,196,154,2020,2,0.539,1
1827,Daura,Babura,NA,0.441590391,0.441590391,350,212,2021,3,0.588,1
1828,Daura,Babura,NA,0.664306776,0.664306776,562,154,2021,4,0.637,1
1829,Daura,Babura,NA,0.672699339,0.672699339,716,202,2022,5,0.686,1
1830,Daura,Babura,NA,0.681132348,0.681132348,918,159,2022,6,0.735,1
1831,Daura,Babura,NA,0.8,0.8,1077,219,2023,7,0.784,1
1832,Daura,Babura,NA,0.8,0.8,1296,136,2023,8,0.8,1
1833,Daura,Babura,NA,0.8,0.8,1432,218,2024,9,0.8,1
1834,Daura,Babura,NA,0.8,0.8,1650,151,2024,10,0.8,1
1835,Daura,Babura,NA,0.8,0.8,1801,185,2025,11,0.8,1
1836,Daura,Babura,NA,0.8,0.8,1986,183,2025,12,0.8,1
1837,Dawakin Kudu,Gwarzo,NA,0.272727273,0.272727273,0,196,2020,1,0.49,1
1838,Dawakin Kudu,Gwarzo,NA,0.587045455,0.587045455,196,154,2020,2,0.539,1
1839,Dawakin Kudu,Gwarzo,NA,0.595527273,0.595527273,350,212,2021,3,0.588,1
1840,Dawakin Kudu,Gwarzo,NA,0.8,0.8,562,154,2021,4,0.637,1
1841,Dawakin Kudu,Gwarzo,NA,0.8,0.8,716,202,2022,5,0.686,1
1842,Dawakin Kudu,Gwarzo,NA,0.8,0.8,918,159,2022,6,0.735,1
1843,Dawakin Kudu,Gwarzo,NA,0.8,0.8,1077,219,2023,7,0.784,1
1844,Dawakin Kudu,Gwarzo,NA,0.8,0.8,1296,136,2023,8,0.8,1
1845,Dawakin Kudu,Gwarzo,NA,0.8,0.8,1432,218,2024,9,0.8,1
1846,Dawakin Kudu,Gwarzo,NA,0.8,0.8,1650,151,2024,10,0.8,1
1847,Dawakin Kudu,Gwarzo,NA,0.8,0.8,1801,185,2025,11,0.8,1
1848,Dawakin Kudu,Gwarzo,NA,0.8,0.8,1986,183,2025,12,0.8,1
1849,Dawakin Tofa,Taura,NA,0.181818182,0.181818182,0,196,2020,1,0.49,1
1850,Dawakin Tofa,Taura,NA,0.391363637,0.391363637,196,154,2020,2,0.539,1
1851,Dawakin Tofa,Taura,NA,0.397018182,0.397018182,350,212,2021,3,0.588,1
1852,Dawakin Tofa,Taura,NA,0.597254546,0.597254546,562,154,2021,4,0.637,1
1853,Dawakin Tofa,Taura,NA,0.604800001,0.604800001,716,202,2022,5,0.686,1
1854,Dawakin Tofa,Taura,NA,0.612381819,0.612381819,918,159,2022,6,0.735,1
1855,Dawakin Tofa,Taura,NA,0.8,0.8,1077,219,2023,7,0.784,1
1856,Dawakin Tofa,Taura,NA,0.8,0.8,1296,136,2023,8,0.8,1
1857,Dawakin Tofa,Taura,NA,0.8,0.8,1432,218,2024,9,0.8,1
1858,Dawakin Tofa,Taura,NA,0.8,0.8,1650,151,2024,10,0.8,1
1859,Dawakin Tofa,Taura,NA,0.8,0.8,1801,185,2025,11,0.8,1
1860,Dawakin Tofa,Taura,NA,0.8,0.8,1986,183,2025,12,0.8,1
1861,Degema,Ahoada West,NA,0.25,0.25,0,196,2020,1,0.49,1
1862,Degema,Ahoada West,NA,0.538125,0.538125,196,154,2020,2,0.539,1
1863,Degema,Ahoada West,NA,0.5459,0.5459,350,212,2021,3,0.588,1
1864,Degema,Ahoada West,NA,0.8,0.8,562,154,2021,4,0.637,1
1865,Degema,Ahoada West,NA,0.8,0.8,716,202,2022,5,0.686,1
1866,Degema,Ahoada West,NA,0.8,0.8,918,159,2022,6,0.735,1
1867,Degema,Ahoada West,NA,0.8,0.8,1077,219,2023,7,0.784,1
1868,Degema,Ahoada West,NA,0.8,0.8,1296,136,2023,8,0.8,1
1869,Degema,Ahoada West,NA,0.8,0.8,1432,218,2024,9,0.8,1
1870,Degema,Ahoada West,NA,0.8,0.8,1650,151,2024,10,0.8,1
1871,Degema,Ahoada West,NA,0.8,0.8,1801,185,2025,11,0.8,1
1872,Degema,Ahoada West,NA,0.8,0.8,1986,183,2025,12,0.8,1
1873,Dekina,Owan East,NA,0.190297763,0.190297763,0,196,2020,1,0.49,1
1874,Dekina,Owan East,NA,0.409615935,0.409615935,196,154,2020,2,0.539,1
1875,Dekina,Owan East,NA,0.415534195,0.415534195,350,212,2021,3,0.588,1
1876,Dekina,Owan East,NA,0.625109122,0.625109122,562,154,2021,4,0.637,1
1877,Dekina,Owan East,NA,0.633006479,0.633006479,716,202,2022,5,0.686,1
1878,Dekina,Owan East,NA,0.640941896,0.640941896,918,159,2022,6,0.735,1
1879,Dekina,Owan East,NA,0.8,0.8,1077,219,2023,7,0.784,1
1880,Dekina,Owan East,NA,0.8,0.8,1296,136,2023,8,0.8,1
1881,Dekina,Owan East,NA,0.8,0.8,1432,218,2024,9,0.8,1
1882,Dekina,Owan East,NA,0.8,0.8,1650,151,2024,10,0.8,1
1883,Dekina,Owan East,NA,0.8,0.8,1801,185,2025,11,0.8,1
1884,Dekina,Owan East,NA,0.8,0.8,1986,183,2025,12,0.8,1
1885,Demsa,Alkaleri,NA,0.701986849,0.701986849,0,196,2020,1,0.49,1
1886,Demsa,Alkaleri,NA,0.737086191,0.737086191,196,154,2020,2,0.539,1
1887,Demsa,Alkaleri,NA,0.74410606,0.74410606,350,212,2021,3,0.588,1
1888,Demsa,Alkaleri,NA,0.751125928,0.751125928,562,154,2021,4,0.637,1
1889,Demsa,Alkaleri,NA,0.758145797,0.758145797,716,202,2022,5,0.686,1
1890,Demsa,Alkaleri,NA,0.765165665,0.765165665,918,159,2022,6,0.735,1
1891,Demsa,Alkaleri,NA,0.772185534,0.772185534,1077,219,2023,7,0.784,1
1892,Demsa,Alkaleri,NA,0.786225271,0.786225271,1296,136,2023,8,0.8,1
1893,Demsa,Alkaleri,NA,0.8,0.8,1432,218,2024,9,0.8,1
1894,Demsa,Alkaleri,NA,0.8,0.8,1650,151,2024,10,0.8,1
1895,Demsa,Alkaleri,NA,0.8,0.8,1801,185,2025,11,0.8,1
1896,Demsa,Alkaleri,NA,0.8,0.8,1986,183,2025,12,0.8,1
1897,Dikwa,Darazo,NA,0.114371076,0.114371076,0,196,2020,1,0.49,1
1898,Dikwa,Darazo,NA,0.492367482,0.492367482,196,154,2020,2,0.539,1
1899,Dikwa,Darazo,NA,0.606166703,0.606166703,350,212,2021,3,0.588,1
1900,Dikwa,Darazo,NA,0.8,0.8,562,154,2021,4,0.637,1
1901,Dikwa,Darazo,NA,0.8,0.8,716,202,2022,5,0.686,1
1902,Dikwa,Darazo,NA,0.8,0.8,918,159,2022,6,0.735,1
1903,Dikwa,Darazo,NA,0.8,0.8,1077,219,2023,7,0.784,1
1904,Dikwa,Darazo,NA,0.8,0.8,1296,136,2023,8,0.8,1
1905,Dikwa,Darazo,NA,0.8,0.8,1432,218,2024,9,0.8,1
1906,Dikwa,Darazo,NA,0.8,0.8,1650,151,2024,10,0.8,1
1907,Dikwa,Darazo,NA,0.8,0.8,1801,185,2025,11,0.8,1
1908,Dikwa,Darazo,NA,0.8,0.8,1986,183,2025,12,0.8,1
1909,Doguwa,Giwa,NA,0.130434783,0.130434783,0,196,2020,1,0.49,1
1910,Doguwa,Giwa,NA,0.561521741,0.561521741,196,154,2020,2,0.539,1
1911,Doguwa,Giwa,NA,0.69130435,0.69130435,350,212,2021,3,0.588,1
1912,Doguwa,Giwa,NA,0.8,0.8,562,154,2021,4,0.637,1
1913,Doguwa,Giwa,NA,0.8,0.8,716,202,2022,5,0.686,1
1914,Doguwa,Giwa,NA,0.8,0.8,918,159,2022,6,0.735,1
1915,Doguwa,Giwa,NA,0.8,0.8,1077,219,2023,7,0.784,1
1916,Doguwa,Giwa,NA,0.8,0.8,1296,136,2023,8,0.8,1
1917,Doguwa,Giwa,NA,0.8,0.8,1432,218,2024,9,0.8,1
1918,Doguwa,Giwa,NA,0.8,0.8,1650,151,2024,10,0.8,1
1919,Doguwa,Giwa,NA,0.8,0.8,1801,185,2025,11,0.8,1
1920,Doguwa,Giwa,NA,0.8,0.8,1986,183,2025,12,0.8,1
1921,Doma,Keana,NA,0.177187213,0.177187213,0,196,2020,1,0.49,1
1922,Doma,Keana,NA,0.381395476,0.381395476,196,154,2020,2,0.539,1
1923,Doma,Keana,NA,0.386905998,0.386905998,350,212,2021,3,0.588,1
1924,Doma,Keana,NA,0.582042276,0.582042276,562,154,2021,4,0.637,1
1925,Doma,Keana,NA,0.589395545,0.589395545,716,202,2022,5,0.686,1
1926,Doma,Keana,NA,0.596784252,0.596784252,918,159,2022,6,0.735,1
1927,Doma,Keana,NA,0.799114331,0.799114331,1077,219,2023,7,0.784,1
1928,Doma,Keana,NA,0.8,0.8,1296,136,2023,8,0.8,1
1929,Doma,Keana,NA,0.8,0.8,1432,218,2024,9,0.8,1
1930,Doma,Keana,NA,0.8,0.8,1650,151,2024,10,0.8,1
1931,Doma,Keana,NA,0.8,0.8,1801,185,2025,11,0.8,1
1932,Doma,Keana,NA,0.8,0.8,1986,183,2025,12,0.8,1
1933,Donga,Keana,NA,0.284919607,0.284919607,0,196,2020,1,0.49,1
1934,Donga,Keana,NA,0.299165587,0.299165587,196,154,2020,2,0.539,1
1935,Donga,Keana,NA,0.302014783,0.302014783,350,212,2021,3,0.588,1
1936,Donga,Keana,NA,0.304863979,0.304863979,562,154,2021,4,0.637,1
1937,Donga,Keana,NA,0.307713176,0.307713176,716,202,2022,5,0.686,1
1938,Donga,Keana,NA,0.310562372,0.310562372,918,159,2022,6,0.735,1
1939,Donga,Keana,NA,0.313411568,0.313411568,1077,219,2023,7,0.784,1
1940,Donga,Keana,NA,0.31910996,0.31910996,1296,136,2023,8,0.8,1
1941,Donga,Keana,NA,0.427379411,0.427379411,1432,218,2024,9,0.8,1
1942,Donga,Keana,NA,0.569839214,0.569839214,1650,151,2024,10,0.8,1
1943,Donga,Keana,NA,0.712299018,0.712299018,1801,185,2025,11,0.8,1
1944,Donga,Keana,NA,0.8,0.8,1986,183,2025,12,0.8,1
1945,Dukku,Darazo,NA,0.114371076,0.114371076,0,196,2020,1,0.49,1
1946,Dukku,Darazo,NA,0.492367482,0.492367482,196,154,2020,2,0.539,1
1947,Dukku,Darazo,NA,0.606166703,0.606166703,350,212,2021,3,0.588,1
1948,Dukku,Darazo,NA,0.8,0.8,562,154,2021,4,0.637,1
1949,Dukku,Darazo,NA,0.8,0.8,716,202,2022,5,0.686,1
1950,Dukku,Darazo,NA,0.8,0.8,918,159,2022,6,0.735,1
1951,Dukku,Darazo,NA,0.8,0.8,1077,219,2023,7,0.784,1
1952,Dukku,Darazo,NA,0.8,0.8,1296,136,2023,8,0.8,1
1953,Dukku,Darazo,NA,0.8,0.8,1432,218,2024,9,0.8,1
1954,Dukku,Darazo,NA,0.8,0.8,1650,151,2024,10,0.8,1
1955,Dukku,Darazo,NA,0.8,0.8,1801,185,2025,11,0.8,1
1956,Dukku,Darazo,NA,0.8,0.8,1986,183,2025,12,0.8,1
1957,Dunukofia,Uzo-Uwani,NA,0.420192485,0.420192485,0,196,2020,1,0.49,1
1958,Dunukofia,Uzo-Uwani,NA,0.441202109,0.441202109,196,154,2020,2,0.539,1
1959,Dunukofia,Uzo-Uwani,NA,0.445404034,0.445404034,350,212,2021,3,0.588,1
1960,Dunukofia,Uzo-Uwani,NA,0.449605959,0.449605959,562,154,2021,4,0.637,1
1961,Dunukofia,Uzo-Uwani,NA,0.453807884,0.453807884,716,202,2022,5,0.686,1
1962,Dunukofia,Uzo-Uwani,NA,0.458009809,0.458009809,918,159,2022,6,0.735,1
1963,Dunukofia,Uzo-Uwani,NA,0.462211734,0.462211734,1077,219,2023,7,0.784,1
1964,Dunukofia,Uzo-Uwani,NA,0.470615583,0.470615583,1296,136,2023,8,0.8,1
1965,Dunukofia,Uzo-Uwani,NA,0.630288728,0.630288728,1432,218,2024,9,0.8,1
1966,Dunukofia,Uzo-Uwani,NA,0.8,0.8,1650,151,2024,10,0.8,1
1967,Dunukofia,Uzo-Uwani,NA,0.8,0.8,1801,185,2025,11,0.8,1
1968,Dunukofia,Uzo-Uwani,NA,0.8,0.8,1986,183,2025,12,0.8,1
1969,Dutse,Takali,NA,0.148488039,0.148488039,0,196,2020,1,0.49,1
1970,Dutse,Takali,NA,0.311824882,0.311824882,196,154,2020,2,0.539,1
1971,Dutse,Takali,NA,0.786986607,0.786986607,350,212,2021,3,0.588,1
1972,Dutse,Takali,NA,0.8,0.8,562,154,2021,4,0.637,1
1973,Dutse,Takali,NA,0.8,0.8,716,202,2022,5,0.686,1
1974,Dutse,Takali,NA,0.8,0.8,918,159,2022,6,0.735,1
1975,Dutse,Takali,NA,0.8,0.8,1077,219,2023,7,0.784,1
1976,Dutse,Takali,NA,0.8,0.8,1296,136,2023,8,0.8,1
1977,Dutse,Takali,NA,0.8,0.8,1432,218,2024,9,0.8,1
1978,Dutse,Takali,NA,0.8,0.8,1650,151,2024,10,0.8,1
1979,Dutse,Takali,NA,0.8,0.8,1801,185,2025,11,0.8,1
1980,Dutse,Takali,NA,0.8,0.8,1986,183,2025,12,0.8,1
1981,Dutsi,Rimi,NA,0.230769231,0.230769231,0,196,2020,1,0.49,1
1982,Dutsi,Rimi,NA,0.49673077,0.49673077,196,154,2020,2,0.539,1
1983,Dutsi,Rimi,NA,0.503907693,0.503907693,350,212,2021,3,0.588,1
1984,Dutsi,Rimi,NA,0.758053847,0.758053847,562,154,2021,4,0.637,1
1985,Dutsi,Rimi,NA,0.76763077,0.76763077,716,202,2022,5,0.686,1
1986,Dutsi,Rimi,NA,0.777253847,0.777253847,918,159,2022,6,0.735,1
1987,Dutsi,Rimi,NA,0.8,0.8,1077,219,2023,7,0.784,1
1988,Dutsi,Rimi,NA,0.8,0.8,1296,136,2023,8,0.8,1
1989,Dutsi,Rimi,NA,0.8,0.8,1432,218,2024,9,0.8,1
1990,Dutsi,Rimi,NA,0.8,0.8,1650,151,2024,10,0.8,1
1991,Dutsi,Rimi,NA,0.8,0.8,1801,185,2025,11,0.8,1
1992,Dutsi,Rimi,NA,0.8,0.8,1986,183,2025,12,0.8,1
1993,Dutsin-Ma,Rimi,NA,0.209995572,0.209995572,0,196,2020,1,0.49,1
1994,Dutsin-Ma,Rimi,NA,0.452015469,0.452015469,196,154,2020,2,0.539,1
1995,Dutsin-Ma,Rimi,NA,0.458546331,0.458546331,350,212,2021,3,0.588,1
1996,Dutsin-Ma,Rimi,NA,0.689814454,0.689814454,562,154,2021,4,0.637,1
1997,Dutsin-Ma,Rimi,NA,0.698529271,0.698529271,716,202,2022,5,0.686,1
1998,Dutsin-Ma,Rimi,NA,0.707286086,0.707286086,918,159,2022,6,0.735,1
1999,Dutsin-Ma,Rimi,NA,0.8,0.8,1077,219,2023,7,0.784,1
2000,Dutsin-Ma,Rimi,NA,0.8,0.8,1296,136,2023,8,0.8,1
2001,Dutsin-Ma,Rimi,NA,0.8,0.8,1432,218,2024,9,0.8,1
2002,Dutsin-Ma,Rimi,NA,0.8,0.8,1650,151,2024,10,0.8,1
2003,Dutsin-Ma,Rimi,NA,0.8,0.8,1801,185,2025,11,0.8,1
2004,Dutsin-Ma,Rimi,NA,0.8,0.8,1986,183,2025,12,0.8,1
2005,Eastern Obolo,Nsit Ubium,NA,0.6,0.6,0,196,2020,1,0.49,1
2006,Eastern Obolo,Nsit Ubium,NA,0.63,0.63,196,154,2020,2,0.539,1
2007,Eastern Obolo,Nsit Ubium,NA,0.636,0.636,350,212,2021,3,0.588,1
2008,Eastern Obolo,Nsit Ubium,NA,0.642,0.642,562,154,2021,4,0.637,1
2009,Eastern Obolo,Nsit Ubium,NA,0.648,0.648,716,202,2022,5,0.686,1
2010,Eastern Obolo,Nsit Ubium,NA,0.654,0.654,918,159,2022,6,0.735,1
2011,Eastern Obolo,Nsit Ubium,NA,0.66,0.66,1077,219,2023,7,0.784,1
2012,Eastern Obolo,Nsit Ubium,NA,0.672,0.672,1296,136,2023,8,0.8,1
2013,Eastern Obolo,Nsit Ubium,NA,0.8,0.8,1432,218,2024,9,0.8,1
2014,Eastern Obolo,Nsit Ubium,NA,0.8,0.8,1650,151,2024,10,0.8,1
2015,Eastern Obolo,Nsit Ubium,NA,0.8,0.8,1801,185,2025,11,0.8,1
2016,Eastern Obolo,Nsit Ubium,NA,0.8,0.8,1986,183,2025,12,0.8,1
2017,Ebonyi,Owan East,NA,0.278942779,0.278942779,0,196,2020,1,0.49,1
2018,Ebonyi,Owan East,NA,0.292889918,0.292889918,196,154,2020,2,0.539,1
2019,Ebonyi,Owan East,NA,0.295679346,0.295679346,350,212,2021,3,0.588,1
2020,Ebonyi,Owan East,NA,0.298468774,0.298468774,562,154,2021,4,0.637,1
2021,Ebonyi,Owan East,NA,0.301258201,0.301258201,716,202,2022,5,0.686,1
2022,Ebonyi,Owan East,NA,0.304047629,0.304047629,918,159,2022,6,0.735,1
2023,Ebonyi,Owan East,NA,0.306837057,0.306837057,1077,219,2023,7,0.784,1
2024,Ebonyi,Owan East,NA,0.312415912,0.312415912,1296,136,2023,8,0.8,1
2025,Ebonyi,Owan East,NA,0.418414169,0.418414169,1432,218,2024,9,0.8,1
2026,Ebonyi,Owan East,NA,0.557885558,0.557885558,1650,151,2024,10,0.8,1
2027,Ebonyi,Owan East,NA,0.697356948,0.697356948,1801,185,2025,11,0.8,1
2028,Ebonyi,Owan East,NA,0.8,0.8,1986,183,2025,12,0.8,1
2029,Edati,Oke-Ero,NA,0.246839589,0.246839589,0,196,2020,1,0.49,1
2030,Edati,Oke-Ero,NA,0.531322215,0.531322215,196,154,2020,2,0.539,1
2031,Edati,Oke-Ero,NA,0.538998927,0.538998927,350,212,2021,3,0.588,1
2032,Edati,Oke-Ero,NA,0.8,0.8,562,154,2021,4,0.637,1
2033,Edati,Oke-Ero,NA,0.8,0.8,716,202,2022,5,0.686,1
2034,Edati,Oke-Ero,NA,0.8,0.8,918,159,2022,6,0.735,1
2035,Edati,Oke-Ero,NA,0.8,0.8,1077,219,2023,7,0.784,1
2036,Edati,Oke-Ero,NA,0.8,0.8,1296,136,2023,8,0.8,1
2037,Edati,Oke-Ero,NA,0.8,0.8,1432,218,2024,9,0.8,1
2038,Edati,Oke-Ero,NA,0.8,0.8,1650,151,2024,10,0.8,1
2039,Edati,Oke-Ero,NA,0.8,0.8,1801,185,2025,11,0.8,1
2040,Edati,Oke-Ero,NA,0.8,0.8,1986,183,2025,12,0.8,1
2041,Ede North,Akinyele,NA,0.154926235,0.154926235,0,196,2020,1,0.49,1
2042,Ede North,Akinyele,NA,0.325345094,0.325345094,196,154,2020,2,0.539,1
2043,Ede North,Akinyele,NA,0.8,0.8,350,212,2021,3,0.588,1
2044,Ede North,Akinyele,NA,0.8,0.8,562,154,2021,4,0.637,1
2045,Ede North,Akinyele,NA,0.8,0.8,716,202,2022,5,0.686,1
2046,Ede North,Akinyele,NA,0.8,0.8,918,159,2022,6,0.735,1
2047,Ede North,Akinyele,NA,0.8,0.8,1077,219,2023,7,0.784,1
2048,Ede North,Akinyele,NA,0.8,0.8,1296,136,2023,8,0.8,1
2049,Ede North,Akinyele,NA,0.8,0.8,1432,218,2024,9,0.8,1
2050,Ede North,Akinyele,NA,0.8,0.8,1650,151,2024,10,0.8,1
2051,Ede North,Akinyele,NA,0.8,0.8,1801,185,2025,11,0.8,1
2052,Ede North,Akinyele,NA,0.8,0.8,1986,183,2025,12,0.8,1
2053,Ede South,Akinyele,NA,0.154926235,0.154926235,0,196,2020,1,0.49,1
2054,Ede South,Akinyele,NA,0.325345094,0.325345094,196,154,2020,2,0.539,1
2055,Ede South,Akinyele,NA,0.8,0.8,350,212,2021,3,0.588,1
2056,Ede South,Akinyele,NA,0.8,0.8,562,154,2021,4,0.637,1
2057,Ede South,Akinyele,NA,0.8,0.8,716,202,2022,5,0.686,1
2058,Ede South,Akinyele,NA,0.8,0.8,918,159,2022,6,0.735,1
2059,Ede South,Akinyele,NA,0.8,0.8,1077,219,2023,7,0.784,1
2060,Ede South,Akinyele,NA,0.8,0.8,1296,136,2023,8,0.8,1
2061,Ede South,Akinyele,NA,0.8,0.8,1432,218,2024,9,0.8,1
2062,Ede South,Akinyele,NA,0.8,0.8,1650,151,2024,10,0.8,1
2063,Ede South,Akinyele,NA,0.8,0.8,1801,185,2025,11,0.8,1
2064,Ede South,Akinyele,NA,0.8,0.8,1986,183,2025,12,0.8,1
2065,Edu,Oke-Ero,NA,0.246839589,0.246839589,0,196,2020,1,0.49,1
2066,Edu,Oke-Ero,NA,0.531322215,0.531322215,196,154,2020,2,0.539,1
2067,Edu,Oke-Ero,NA,0.538998927,0.538998927,350,212,2021,3,0.588,1
2068,Edu,Oke-Ero,NA,0.8,0.8,562,154,2021,4,0.637,1
2069,Edu,Oke-Ero,NA,0.8,0.8,716,202,2022,5,0.686,1
