State,LGA,repDS,peak,year,round,duration,coverage_high_access,coverage_low_access,max_age,simday
Cross River,Ogoja,Obubra,june,2021,3,-1,1,0.6,5,578
Cross River,Ogoja,Obubra,june,2021,4,-1,1,0.6,5,608
Borno,Dikwa,Darazo,july,2021,1,-1,1,0.6,5,550
Cross River,Yala,Oke-Ero,july,2021,2,-1,1,0.6,5,580
Cross River,Yala,Oke-Ero,july,2021,3,-1,1,0.6,5,610
Cross River,Yala,Oke-Ero,july,2021,4,-1,1,0.6,5,640
Kano,Doguwa,Giwa,august,2021,1,-1,1,0.6,5,579
Federal Capital Territory,Abaji,Keana,august,2021,2,-1,1,0.6,5,609
Federal Capital Territory,Abaji,Keana,august,2021,3,-1,1,0.6,5,639
Federal Capital Territory,Abaji,Keana,august,2021,4,-1,1,0.6,5,669
Nasarawa,Doma,Keana,august,2021,1,-1,1,0.6,5,579
Federal Capital Territory,Abuja Municipal,Keana,august,2021,2,-1,1,0.6,5,609
Federal Capital Territory,Abuja Municipal,Keana,august,2021,3,-1,1,0.6,5,639
Federal Capital Territory,Abuja Municipal,Keana,august,2021,4,-1,1,0.6,5,669
Taraba,Donga,Keana,august,2021,1,-1,1,0.6,5,579
Federal Capital Territory,Bwari,Giwa,august,2021,2,-1,1,0.6,5,609
Federal Capital Territory,Bwari,Giwa,august,2021,3,-1,1,0.6,5,639
Federal Capital Territory,Bwari,Giwa,august,2021,4,-1,1,0.6,5,669
Gombe,Dukku,Darazo,july,2021,1,-1,1,0.6,5,550
Federal Capital Territory,Gwagwalada,Keana,august,2021,2,-1,1,0.6,5,609
Federal Capital Territory,Gwagwalada,Keana,august,2021,3,-1,1,0.6,5,639
Federal Capital Territory,Gwagwalada,Keana,august,2021,4,-1,1,0.6,5,669
Jigawa,Dutse,Takali,september,2021,1,-1,1,0.934456929,5,550
Federal Capital Territory,Kuje,Keana,august,2021,2,-1,1,0.6,5,609
Federal Capital Territory,Kuje,Keana,august,2021,3,-1,1,0.6,5,639
Federal Capital Territory,Kuje,Keana,august,2021,4,-1,1,0.6,5,669
Katsina,Dutsi,Rimi,march,2021,1,-1,1,0.975975976,5,550
Federal Capital Territory,Kwali,Keana,august,2021,2,-1,1,0.6,5,609
Federal Capital Territory,Kwali,Keana,august,2021,3,-1,1,0.6,5,639
Federal Capital Territory,Kwali,Keana,august,2021,4,-1,1,0.6,5,669
Katsina,Dutsin-Ma,Rimi,march,2021,1,-1,1,0.6,5,426
Gombe,Akko,Alkaleri,july,2021,2,-1,1,0.6,5,580
Gombe,Akko,Alkaleri,july,2021,3,-1,1,0.6,5,610
Gombe,Akko,Alkaleri,july,2021,4,-1,1,0.6,5,640
Niger,Edati,Oke-Ero,july,2021,1,-1,1,0.6,5,550
Gombe,Balanga,Alkaleri,july,2021,2,-1,1,0.6,5,580
Gombe,Balanga,Alkaleri,july,2021,3,-1,1,0.6,5,610
Gombe,Balanga,Alkaleri,july,2021,4,-1,1,0.6,5,640
Kwara,Edu,Oke-Ero,july,2021,1,-1,1,0.6,5,550
Gombe,Billiri,Alkaleri,july,2021,2,-1,1,0.6,5,580
Gombe,Billiri,Alkaleri,july,2021,3,-1,1,0.6,5,610
Gombe,Billiri,Alkaleri,july,2021,4,-1,1,0.6,5,640
Kano,Fagge,Alkaleri,july,2021,1,-1,1,0.6,5,550
Gombe,Dukku,Darazo,july,2021,2,-1,1,0.6,5,580
Gombe,Dukku,Darazo,july,2021,3,-1,1,0.6,5,610
Gombe,Dukku,Darazo,july,2021,4,-1,1,0.6,5,640
Kebbi,Fakai,Birnin Kebbi,august,2021,1,-1,1,0.6,5,579
Gombe,Funakaye,Alkaleri,july,2021,2,-1,1,0.6,5,580
Gombe,Funakaye,Alkaleri,july,2021,3,-1,1,0.6,5,610
Gombe,Funakaye,Alkaleri,july,2021,4,-1,1,0.6,5,640
Katsina,Faskari,Giwa,august,2021,1,-1,1,0.6,5,579
Gombe,Gombe,Alkaleri,july,2021,2,-1,1,0.6,5,580
Gombe,Gombe,Alkaleri,july,2021,3,-1,1,0.6,5,610
Gombe,Gombe,Alkaleri,july,2021,4,-1,1,0.6,5,640
Yobe,Fika,Darazo,july,2021,1,-1,1,0.6,5,550
Gombe,Kaltungo,Alkaleri,july,2021,2,-1,1,0.6,5,580
Gombe,Kaltungo,Alkaleri,july,2021,3,-1,1,0.6,5,610
Gombe,Kaltungo,Alkaleri,july,2021,4,-1,1,0.6,5,640
Adamawa,Fufore,Alkaleri,july,2021,1,-1,1,0.6,5,550
Gombe,Kwami,Alkaleri,july,2021,2,-1,1,0.6,5,580
Gombe,Kwami,Alkaleri,july,2021,3,-1,1,0.6,5,610
Gombe,Kwami,Alkaleri,july,2021,4,-1,1,0.6,5,640
Gombe,Funakaye,Alkaleri,july,2021,1,-1,1,0.6,5,550
Gombe,Nafada,Alkaleri,july,2021,2,-1,1,0.6,5,580
Gombe,Nafada,Alkaleri,july,2021,3,-1,1,0.6,5,610
Gombe,Nafada,Alkaleri,july,2021,4,-1,1,0.6,5,640
Yobe,Fune,Darazo,july,2021,1,-1,1,0.6,5,550
Gombe,Shomgom,Alkaleri,july,2021,2,-1,1,0.6,5,580
Gombe,Shomgom,Alkaleri,july,2021,3,-1,1,0.6,5,610
Gombe,Shomgom,Alkaleri,july,2021,4,-1,1,0.6,5,640
Katsina,Funtua,Gwarzo,august,2021,1,-1,1,0.6,5,579
Gombe,Yamaltu-Deba,Alkaleri,july,2021,2,-1,1,0.6,5,580
Gombe,Yamaltu-Deba,Alkaleri,july,2021,3,-1,1,0.6,5,610
Gombe,Yamaltu-Deba,Alkaleri,july,2021,4,-1,1,0.6,5,640
Kano,Gabasawa,Taura,july,2021,1,-1,1,0.6,5,550
Jigawa,Auyo,Taura,july,2021,2,-1,1,0.973782772,5,578
Jigawa,Auyo,Taura,july,2021,3,-1,1,0.975655431,5,606
Jigawa,Auyo,Taura,july,2021,4,-1,1,0.653558052,5,634
Sokoto,Gada,Gawabawa,august,2021,1,-1,1,0.969736842,5,550
Jigawa,Babura,Babura,may,2021,2,-1,1,0.973782772,5,578
Jigawa,Babura,Babura,may,2021,3,-1,1,0.975655431,5,606
Jigawa,Babura,Babura,may,2021,4,-1,1,0.653558052,5,634
Jigawa,Gagarawa,Taura,july,2021,1,-1,1,0.934456929,5,550
Jigawa,Biriniwa,Taura,july,2021,2,-1,1,0.6,5,580
Jigawa,Biriniwa,Taura,july,2021,3,-1,1,0.6,5,610
Jigawa,Biriniwa,Taura,july,2021,4,-1,1,0.6,5,640
Bauchi,Gamawa,Gwarzo,august,2021,1,-1,1,0.6,5,579
Jigawa,Birni Kudu,Takali,september,2021,2,-1,1,0.6,5,640
Jigawa,Birni Kudu,Takali,september,2021,3,-1,1,0.6,5,670
Jigawa,Birni Kudu,Takali,september,2021,4,-1,1,0.6,5,700
Adamawa,Ganaye,Alkaleri,july,2021,1,-1,1,0.6,5,550
Jigawa,Buji,Takali,september,2021,2,-1,1,0.973782772,5,578
Jigawa,Buji,Takali,september,2021,3,-1,1,0.975655431,5,606
Jigawa,Buji,Takali,september,2021,4,-1,1,0.653558052,5,634
Bauchi,Ganjuwa,Darazo,july,2021,1,-1,1,0.6,5,550
Jigawa,Dutse,Takali,september,2021,2,-1,1,0.973782772,5,578
Jigawa,Dutse,Takali,september,2021,3,-1,1,0.975655431,5,606
Jigawa,Dutse,Takali,september,2021,4,-1,1,0.653558052,5,634
Jigawa,Garki,Babura,may,2021,1,-1,1,0.934456929,5,550
Jigawa,Gagarawa,Taura,july,2021,2,-1,1,0.973782772,5,578
Jigawa,Gagarawa,Taura,july,2021,3,-1,1,0.975655431,5,606
Jigawa,Gagarawa,Taura,july,2021,4,-1,1,0.653558052,5,634
Kano,Garko,Gwarzo,august,2021,1,-1,1,0.6,5,579
Jigawa,Garki,Babura,may,2021,2,-1,1,0.973782772,5,578
Jigawa,Garki,Babura,may,2021,3,-1,1,0.975655431,5,606
Jigawa,Garki,Babura,may,2021,4,-1,1,0.653558052,5,634
Kano,Garum Mallam,Gwarzo,august,2021,1,-1,1,0.6,5,579
Jigawa,Gumel,Babura,may,2021,2,-1,1,0.973782772,5,578
Jigawa,Gumel,Babura,may,2021,3,-1,1,0.975655431,5,606
Jigawa,Gumel,Babura,may,2021,4,-1,1,0.653558052,5,634
Taraba,Gashaka,Oru West,june,2021,1,-1,1,0.6,5,518
Jigawa,Guri,Taura,july,2021,2,-1,1,0.973782772,5,578
Jigawa,Guri,Taura,july,2021,3,-1,1,0.975655431,5,606
Jigawa,Guri,Taura,july,2021,4,-1,1,0.653558052,5,634
Taraba,Gassol,Keana,august,2021,1,-1,1,0.6,5,579
Jigawa,Gwaram,Takali,september,2021,2,-1,1,0.973782772,5,578
Jigawa,Gwaram,Takali,september,2021,3,-1,1,0.975655431,5,606
Jigawa,Gwaram,Takali,september,2021,4,-1,1,0.653558052,5,634
Sokoto,Gawabawa,Gawabawa,august,2021,1,-1,1,0.6,5,579
Jigawa,Gwiwa,Babura,may,2021,2,-1,1,0.973782772,5,578
Jigawa,Gwiwa,Babura,may,2021,3,-1,1,0.975655431,5,606
Jigawa,Gwiwa,Babura,may,2021,4,-1,1,0.653558052,5,634
Kano,Gaya,Gwarzo,august,2021,1,-1,1,0.6,5,579
Jigawa,Hadejia,Taura,july,2021,2,-1,1,0.973782772,5,578
Jigawa,Hadejia,Taura,july,2021,3,-1,1,0.975655431,5,606
Jigawa,Hadejia,Taura,july,2021,4,-1,1,0.653558052,5,634
Niger,Gbako,Oke-Ero,july,2021,1,-1,1,0.6,5,550
Jigawa,Jahun,Taura,july,2021,2,-1,1,0.973782772,5,578
Jigawa,Jahun,Taura,july,2021,3,-1,1,0.975655431,5,606
Jigawa,Jahun,Taura,july,2021,4,-1,1,0.653558052,5,634
Benue,Gboko,Keana,august,2021,1,-1,1,0.6,5,579
Jigawa,Kafin Hausa,Taura,july,2021,2,-1,1,0.6,5,580
Jigawa,Kafin Hausa,Taura,july,2021,3,-1,1,0.6,5,610
Jigawa,Kafin Hausa,Taura,july,2021,4,-1,1,0.6,5,640
Yobe,Geidam,Babura,may,2021,1,-1,1,0.6,5,488
Jigawa,Kaugama,Taura,july,2021,2,-1,1,0.973782772,5,578
Jigawa,Kaugama,Taura,july,2021,3,-1,1,0.975655431,5,606
Jigawa,Kaugama,Taura,july,2021,4,-1,1,0.653558052,5,634
Kano,Gezawa,Gwarzo,august,2021,1,-1,1,0.6,5,579
Jigawa,Kazaure,Babura,may,2021,2,-1,1,0.973782772,5,578
Jigawa,Kazaure,Babura,may,2021,3,-1,1,0.975655431,5,606
Jigawa,Kazaure,Babura,may,2021,4,-1,1,0.653558052,5,634
Bauchi,Giade,Darazo,july,2021,1,-1,1,0.6,5,550
Jigawa,Kiri Kasamma,Taura,july,2021,2,-1,1,0.6,5,580
Jigawa,Kiri Kasamma,Taura,july,2021,3,-1,1,0.6,5,610
Jigawa,Kiri Kasamma,Taura,july,2021,4,-1,1,0.6,5,640
Adamawa,Gireri,Darazo,july,2021,1,-1,1,0.6,5,550
Jigawa,Maigatari,Babura,may,2021,2,-1,1,0.973782772,5,578
Jigawa,Maigatari,Babura,may,2021,3,-1,1,0.975655431,5,606
Jigawa,Maigatari,Babura,may,2021,4,-1,1,0.653558052,5,634
Kaduna,Giwa,Giwa,august,2021,1,-1,1,0.6,5,579
Jigawa,Malam Madori,Taura,july,2021,2,-1,1,0.6,5,580
Jigawa,Malam Madori,Taura,july,2021,3,-1,1,0.6,5,610
Jigawa,Malam Madori,Taura,july,2021,4,-1,1,0.6,5,640
Gombe,Gombe,Alkaleri,july,2021,1,-1,1,0.6,5,550
Jigawa,Miga,Taura,july,2021,2,-1,1,0.973782772,5,578
Jigawa,Miga,Taura,july,2021,3,-1,1,0.975655431,5,606
Jigawa,Miga,Taura,july,2021,4,-1,1,0.653558052,5,634
Adamawa,Gombi,Alkaleri,july,2021,1,-1,1,0.6,5,550
Jigawa,Ringim,Taura,july,2021,2,-1,1,0.973782772,5,578
Jigawa,Ringim,Taura,july,2021,3,-1,1,0.975655431,5,606
Jigawa,Ringim,Taura,july,2021,4,-1,1,0.653558052,5,634
Sokoto,Goronyo,Gawabawa,august,2021,1,-1,1,0.969736842,5,550
Jigawa,Roni,Babura,may,2021,2,-1,1,0.973782772,5,578
Jigawa,Roni,Babura,may,2021,3,-1,1,0.975655431,5,606
Jigawa,Roni,Babura,may,2021,4,-1,1,0.653558052,5,634
Borno,Gubio,Gawabawa,august,2021,1,-1,1,0.6,5,579
Jigawa,Sule-Tankarkar,Babura,may,2021,2,-1,1,0.6,5,518
Jigawa,Sule-Tankarkar,Babura,may,2021,3,-1,1,0.6,5,548
Jigawa,Sule-Tankarkar,Babura,may,2021,4,-1,1,0.6,5,578
Sokoto,Gudu,Gawabawa,august,2021,1,-1,1,0.969736842,5,550
Jigawa,Taura,Taura,july,2021,2,-1,1,0.973782772,5,578
Jigawa,Taura,Taura,july,2021,3,-1,1,0.975655431,5,606
Jigawa,Taura,Taura,july,2021,4,-1,1,0.653558052,5,634
Yobe,Gujba,Darazo,july,2021,1,-1,1,0.6,5,550
Jigawa,Yankwashi,Babura,may,2021,2,-1,1,0.973782772,5,578
Jigawa,Yankwashi,Babura,may,2021,3,-1,1,0.975655431,5,606
Jigawa,Yankwashi,Babura,may,2021,4,-1,1,0.653558052,5,634
Yobe,Gulani,Alkaleri,july,2021,1,-1,1,0.6,5,550
Jigawa,Kiyawa,Takali,september,2021,2,-1,1,0.973782772,5,578
Jigawa,Kiyawa,Takali,september,2021,3,-1,1,0.975655431,5,606
Jigawa,Kiyawa,Takali,september,2021,4,-1,1,0.653558052,5,634
Benue,Guma,Keana,august,2021,1,-1,1,0.6,5,579
Kaduna,Birnin-Gwari,Giwa,august,2021,2,-1,1,0.6,5,609
Kaduna,Birnin-Gwari,Giwa,august,2021,3,-1,1,0.6,5,639
Kaduna,Birnin-Gwari,Giwa,august,2021,4,-1,1,0.6,5,669
Jigawa,Gumel,Babura,may,2021,1,-1,1,0.934456929,5,550
Kaduna,Chikun,Soba,july,2021,2,-1,1,0.6,5,580
Kaduna,Chikun,Soba,july,2021,3,-1,1,0.6,5,610
Kaduna,Chikun,Soba,july,2021,4,-1,1,0.6,5,640
Zamfara,Gummi,Birnin Kebbi,august,2021,1,-1,1,0.854974705,5,550
Kaduna,Giwa,Giwa,august,2021,2,-1,1,0.6,5,609
Kaduna,Giwa,Giwa,august,2021,3,-1,1,0.6,5,639
Kaduna,Giwa,Giwa,august,2021,4,-1,1,0.6,5,669
Niger,Gurara,Oke-Ero,july,2021,1,-1,1,0.6,5,550
Kaduna,Igabi,Soba,july,2021,2,-1,1,0.6,5,580
Kaduna,Igabi,Soba,july,2021,3,-1,1,0.6,5,610
Kaduna,Igabi,Soba,july,2021,4,-1,1,0.6,5,640
Jigawa,Guri,Taura,july,2021,1,-1,1,0.934456929,5,550
Kaduna,Ikara,Soba,july,2021,2,-1,1,0.6,5,580
Kaduna,Ikara,Soba,july,2021,3,-1,1,0.6,5,610
Kaduna,Ikara,Soba,july,2021,4,-1,1,0.6,5,640
Zamfara,Gusau,Darazo,july,2021,1,-1,1,0.854974705,5,550
Kaduna,Jaba,Oke-Ero,july,2021,2,-1,1,0.6,5,580
Kaduna,Jaba,Oke-Ero,july,2021,3,-1,1,0.6,5,610
Kaduna,Jaba,Oke-Ero,july,2021,4,-1,1,0.6,5,640
Adamawa,Guyuk,Alkaleri,july,2021,1,-1,1,0.6,5,550
Kaduna,Jema'a,Soba,july,2021,2,-1,1,0.6,5,580
Kaduna,Jema'a,Soba,july,2021,3,-1,1,0.6,5,610
Kaduna,Jema'a,Soba,july,2021,4,-1,1,0.6,5,640
Borno,Guzamala,Babura,may,2021,1,-1,1,0.6,5,488
Kaduna,Kachia,Ngor-Okpala,june,2021,2,-1,1,0.6,5,548
Kaduna,Kachia,Ngor-Okpala,june,2021,3,-1,1,0.6,5,578
Kaduna,Kachia,Ngor-Okpala,june,2021,4,-1,1,0.6,5,608
Federal Capital Territory,Gwagwalada,Keana,august,2021,1,-1,1,0.6,5,579
Kaduna,Kaduna North,Soba,july,2021,2,-1,1,0.6,5,580
Kaduna,Kaduna North,Soba,july,2021,3,-1,1,0.6,5,610
Kaduna,Kaduna North,Soba,july,2021,4,-1,1,0.6,5,640
Kano,Gwale,Alkaleri,july,2021,1,-1,1,0.6,5,550
Kaduna,Kaduna South,Soba,july,2021,2,-1,1,0.6,5,580
Kaduna,Kaduna South,Soba,july,2021,3,-1,1,0.6,5,610
Kaduna,Kaduna South,Soba,july,2021,4,-1,1,0.6,5,640
Kebbi,Gwandu,Birnin Kebbi,august,2021,1,-1,1,0.6,5,579
Kaduna,Kagarko,Oke-Ero,july,2021,2,-1,1,0.6,5,580
Kaduna,Kagarko,Oke-Ero,july,2021,3,-1,1,0.6,5,610
Kaduna,Kagarko,Oke-Ero,july,2021,4,-1,1,0.6,5,640
Jigawa,Gwaram,Takali,september,2021,1,-1,1,0.934456929,5,550
Kaduna,Kajuru,Soba,july,2021,2,-1,1,0.6,5,580
Kaduna,Kajuru,Soba,july,2021,3,-1,1,0.6,5,610
Kaduna,Kajuru,Soba,july,2021,4,-1,1,0.6,5,640
Kano,Gwarzo,Gwarzo,august,2021,1,-1,1,0.6,5,579
Kaduna,Kaura,Soba,july,2021,2,-1,1,0.6,5,580
Kaduna,Kaura,Soba,july,2021,3,-1,1,0.6,5,610
Kaduna,Kaura,Soba,july,2021,4,-1,1,0.6,5,640
Benue,Gwer East,Oke-Ero,july,2021,1,-1,1,0.6,5,550
Kaduna,Kauru,Soba,july,2021,2,-1,1,0.6,5,580
Kaduna,Kauru,Soba,july,2021,3,-1,1,0.6,5,610
Kaduna,Kauru,Soba,july,2021,4,-1,1,0.6,5,640
Benue,Gwer West,Keana,august,2021,1,-1,1,0.6,5,579
Kaduna,Kubau,Soba,july,2021,2,-1,1,0.6,5,580
Kaduna,Kubau,Soba,july,2021,3,-1,1,0.6,5,610
Kaduna,Kubau,Soba,july,2021,4,-1,1,0.6,5,640
Jigawa,Gwiwa,Babura,may,2021,1,-1,1,0.934456929,5,550
Kaduna,Kudan,Giwa,august,2021,2,-1,1,0.6,5,609
Kaduna,Kudan,Giwa,august,2021,3,-1,1,0.6,5,639
Kaduna,Kudan,Giwa,august,2021,4,-1,1,0.6,5,669
Borno,Gwoza,Darazo,july,2021,1,-1,1,0.6,5,488
Kaduna,Lere,Soba,july,2021,2,-1,1,0.6,5,580
Kaduna,Lere,Soba,july,2021,3,-1,1,0.6,5,610
Kaduna,Lere,Soba,july,2021,4,-1,1,0.6,5,640
Jigawa,Hadejia,Taura,july,2021,1,-1,1,0.934456929,5,550
Kaduna,Markafi,Gwarzo,august,2021,2,-1,1,0.6,5,609
Kaduna,Markafi,Gwarzo,august,2021,3,-1,1,0.6,5,639
Kaduna,Markafi,Gwarzo,august,2021,4,-1,1,0.6,5,669
Borno,Hawul,Darazo,july,2021,1,-1,1,0.6,5,550
Kaduna,Sabon-Gari,Soba,july,2021,2,-1,1,0.6,5,580
Kaduna,Sabon-Gari,Soba,july,2021,3,-1,1,0.6,5,610
Kaduna,Sabon-Gari,Soba,july,2021,4,-1,1,0.6,5,640
Adamawa,Hong,Darazo,july,2021,1,-1,1,0.6,5,550
Kaduna,Sanga,Soba,july,2021,2,-1,1,0.6,5,580
Kaduna,Sanga,Soba,july,2021,3,-1,1,0.6,5,610
Kaduna,Sanga,Soba,july,2021,4,-1,1,0.6,5,640
Taraba,Ibi,Keana,august,2021,1,-1,1,0.6,5,579
Kaduna,Soba,Soba,july,2021,2,-1,1,0.6,5,580
Kaduna,Soba,Soba,july,2021,3,-1,1,0.6,5,610
Kaduna,Soba,Soba,july,2021,4,-1,1,0.6,5,640
Kwara,Ifelodun1,Oke-Ero,july,2021,1,-1,1,0.6,5,550
Kaduna,Zango-Kataf,Soba,july,2021,2,-1,1,0.6,5,580
Kaduna,Zango-Kataf,Soba,july,2021,3,-1,1,0.6,5,610
Kaduna,Zango-Kataf,Soba,july,2021,4,-1,1,0.6,5,640
Kaduna,Igabi,Soba,july,2021,1,-1,1,0.6,5,550
Kaduna,Zaria,Soba,july,2021,2,-1,1,0.6,5,580
Kaduna,Zaria,Soba,july,2021,3,-1,1,0.6,5,610
Kaduna,Zaria,Soba,july,2021,4,-1,1,0.6,5,640
Kaduna,Ikara,Soba,july,2021,1,-1,1,0.6,5,550
Kano,Ajingi,Taura,july,2021,2,-1,1,0.6,5,580
Kano,Ajingi,Taura,july,2021,3,-1,1,0.6,5,610
Kano,Ajingi,Taura,july,2021,4,-1,1,0.6,5,640
Sokoto,Illela,Gawabawa,august,2021,1,-1,1,0.969736842,5,550
Kano,Albasu,Takali,september,2021,2,-1,1,0.6,5,640
Kano,Albasu,Takali,september,2021,3,-1,1,0.6,5,670
Kano,Albasu,Takali,september,2021,4,-1,1,0.6,5,700
Katsina,Ingawa,Rimi,march,2021,1,-1,1,0.6,5,426
Kano,Bagwai,Babura,may,2021,2,-1,1,0.6,5,518
Kano,Bagwai,Babura,may,2021,3,-1,1,0.6,5,548
Kano,Bagwai,Babura,may,2021,4,-1,1,0.6,5,578
Oyo,Irepo,Oke-Ero,july,2021,1,-1,1,0.6,5,550
Kano,Bebeji,Gwarzo,august,2021,2,-1,1,0.6,5,609
Kano,Bebeji,Gwarzo,august,2021,3,-1,1,0.6,5,639
Kano,Bebeji,Gwarzo,august,2021,4,-1,1,0.6,5,669
Sokoto,Isa,Rimi,march,2021,1,-1,1,0.969736842,5,550
Kano,Bichi,Gwarzo,august,2021,2,-1,1,0.6,5,609
Kano,Bichi,Gwarzo,august,2021,3,-1,1,0.6,5,639
Kano,Bichi,Gwarzo,august,2021,4,-1,1,0.6,5,669
Bauchi,Itas-Gadau,Taura,july,2021,1,-1,1,0.6,5,550
Kano,Bunkure,Gwarzo,august,2021,2,-1,1,0.6,5,609
Kano,Bunkure,Gwarzo,august,2021,3,-1,1,0.6,5,639
Kano,Bunkure,Gwarzo,august,2021,4,-1,1,0.6,5,669
Kaduna,Jaba,Oke-Ero,july,2021,1,-1,1,0.6,5,550
Kano,Dala,Alkaleri,july,2021,2,-1,1,0.6,5,580
Kano,Dala,Alkaleri,july,2021,3,-1,1,0.6,5,610
Kano,Dala,Alkaleri,july,2021,4,-1,1,0.6,5,640
Adamawa,Jada,Alkaleri,july,2021,1,-1,1,0.6,5,550
Kano,Dambatta,Babura,may,2021,2,-1,1,0.6,5,518
Kano,Dambatta,Babura,may,2021,3,-1,1,0.6,5,548
Kano,Dambatta,Babura,may,2021,4,-1,1,0.6,5,578
Jigawa,Jahun,Taura,july,2021,1,-1,1,0.934456929,5,550
Kano,Dawakin Kudu,Gwarzo,august,2021,2,-1,1,0.6,5,609
Kano,Dawakin Kudu,Gwarzo,august,2021,3,-1,1,0.6,5,639
Kano,Dawakin Kudu,Gwarzo,august,2021,4,-1,1,0.6,5,669
Yobe,Jakusko,Taura,july,2021,1,-1,1,0.6,5,550
Kano,Dawakin Tofa,Taura,july,2021,2,-1,1,0.6,5,580
Kano,Dawakin Tofa,Taura,july,2021,3,-1,1,0.6,5,610
Kano,Dawakin Tofa,Taura,july,2021,4,-1,1,0.6,5,640
Taraba,Jalingo,Keana,august,2021,1,-1,1,0.6,5,579
Kano,Doguwa,Giwa,august,2021,2,-1,1,0.6,5,609
Kano,Doguwa,Giwa,august,2021,3,-1,1,0.6,5,639
Kano,Doguwa,Giwa,august,2021,4,-1,1,0.6,5,669
Bauchi,Jama'are,Taura,july,2021,1,-1,1,0.6,5,550
Kano,Fagge,Alkaleri,july,2021,2,-1,1,0.6,5,580
Kano,Fagge,Alkaleri,july,2021,3,-1,1,0.6,5,610
Kano,Fagge,Alkaleri,july,2021,4,-1,1,0.6,5,640
Kebbi,Jega,Birnin Kebbi,august,2021,1,-1,1,0.6,5,579
Kano,Gabasawa,Taura,july,2021,2,-1,1,0.6,5,580
Kano,Gabasawa,Taura,july,2021,3,-1,1,0.6,5,610
Kano,Gabasawa,Taura,july,2021,4,-1,1,0.6,5,640
Kaduna,Jema'a,Soba,july,2021,1,-1,1,0.6,5,550
Kano,Garko,Gwarzo,august,2021,2,-1,1,0.6,5,609
Kano,Garko,Gwarzo,august,2021,3,-1,1,0.6,5,639
Kano,Garko,Gwarzo,august,2021,4,-1,1,0.6,5,669
Borno,Jere,Gawabawa,august,2021,1,-1,1,0.6,5,579
Kano,Garum Mallam,Gwarzo,august,2021,2,-1,1,0.6,5,609
Kano,Garum Mallam,Gwarzo,august,2021,3,-1,1,0.6,5,639
Kano,Garum Mallam,Gwarzo,august,2021,4,-1,1,0.6,5,669
Katsina,Jibia,Rimi,march,2021,1,-1,1,0.975975976,5,550
Kano,Gaya,Gwarzo,august,2021,2,-1,1,0.6,5,609
Kano,Gaya,Gwarzo,august,2021,3,-1,1,0.6,5,639
Kano,Gaya,Gwarzo,august,2021,4,-1,1,0.6,5,669
Plateau,Jos East,Soba,july,2021,1,-1,1,0.6,5,550
Kano,Gezawa,Gwarzo,august,2021,2,-1,1,0.6,5,609
Kano,Gezawa,Gwarzo,august,2021,3,-1,1,0.6,5,639
Kano,Gezawa,Gwarzo,august,2021,4,-1,1,0.6,5,669
Plateau,Jos North,Soba,july,2021,1,-1,1,0.6,5,550
Kano,Gwale,Alkaleri,july,2021,2,-1,1,0.6,5,580
Kano,Gwale,Alkaleri,july,2021,3,-1,1,0.6,5,610
Kano,Gwale,Alkaleri,july,2021,4,-1,1,0.6,5,640
Plateau,Jos South,Soba,july,2021,1,-1,1,0.6,5,550
Kano,Gwarzo,Gwarzo,august,2021,2,-1,1,0.6,5,609
Kano,Gwarzo,Gwarzo,august,2021,3,-1,1,0.6,5,639
Kano,Gwarzo,Gwarzo,august,2021,4,-1,1,0.6,5,669
Kogi,Kabba-Bunu,Oke-Ero,july,2021,1,-1,1,0.6,5,550
Kano,Kabo,Gwarzo,august,2021,2,-1,1,0.6,5,609
Kano,Kabo,Gwarzo,august,2021,3,-1,1,0.6,5,639
Kano,Kabo,Gwarzo,august,2021,4,-1,1,0.6,5,669
Kano,Kabo,Gwarzo,august,2021,1,-1,1,0.6,5,579
Kano,Kano Municipal,Alkaleri,july,2021,2,-1,1,0.6,5,580
Kano,Kano Municipal,Alkaleri,july,2021,3,-1,1,0.6,5,610
Kano,Kano Municipal,Alkaleri,july,2021,4,-1,1,0.6,5,640
Kaduna,Kachia,Ngor-Okpala,june,2021,1,-1,1,0.6,5,518
Kano,Karaye,Gwarzo,august,2021,2,-1,1,0.6,5,609
Kano,Karaye,Gwarzo,august,2021,3,-1,1,0.6,5,639
Kano,Karaye,Gwarzo,august,2021,4,-1,1,0.6,5,669
Kaduna,Kaduna North,Soba,july,2021,1,-1,1,0.6,5,550
Kano,Kibiya,Gwarzo,august,2021,2,-1,1,0.6,5,609
Kano,Kibiya,Gwarzo,august,2021,3,-1,1,0.6,5,639
Kano,Kibiya,Gwarzo,august,2021,4,-1,1,0.6,5,669
Kaduna,Kaduna South,Soba,july,2021,1,-1,1,0.6,5,550
Kano,Kiru,Gwarzo,august,2021,2,-1,1,0.6,5,609
Kano,Kiru,Gwarzo,august,2021,3,-1,1,0.6,5,639
Kano,Kiru,Gwarzo,august,2021,4,-1,1,0.6,5,669
Jigawa,Kafin Hausa,Taura,july,2021,1,-1,1,0.6,5,550
Kano,Kumbotso,Taura,july,2021,2,-1,1,0.6,5,580
Kano,Kumbotso,Taura,july,2021,3,-1,1,0.6,5,610
Kano,Kumbotso,Taura,july,2021,4,-1,1,0.6,5,640
Katsina,Kafur,Gwarzo,august,2021,1,-1,1,0.6,5,579
Kano,Kunchi,Babura,may,2021,2,-1,1,0.6,5,518
