"","State","LGA","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday"
"5300","Kaduna","Jema'a","Soba","july",2023,4,-1,1,0.6,5,1376
"5301","Kaduna","Kachia","Ngor-Okpala","june",2023,1,-1,1,0.6,5,1251
"5302","Kaduna","Kachia","Ngor-Okpala","june",2023,2,-1,1,0.6,5,1281
"5303","Kaduna","Kachia","Ngor-Okpala","june",2023,3,-1,1,0.6,5,1311
"5304","Kaduna","Kachia","Ngor-Okpala","june",2023,4,-1,1,0.6,5,1341
"5305","Kaduna","Kaduna North","Soba","july",2023,1,-1,1,0.6,5,1286
"5306","Kaduna","Kaduna North","Soba","july",2023,2,-1,1,0.6,5,1316
"5307","Kaduna","Kaduna North","Soba","july",2023,3,-1,1,0.6,5,1346
"5308","Kaduna","Kaduna North","Soba","july",2023,4,-1,1,0.6,5,1376
"5309","Kaduna","Kaduna South","Soba","july",2023,1,-1,1,0.6,5,1286
"5310","Kaduna","Kaduna South","Soba","july",2023,2,-1,1,0.6,5,1316
"5311","Kaduna","Kaduna South","Soba","july",2023,3,-1,1,0.6,5,1346
"5312","Kaduna","Kaduna South","Soba","july",2023,4,-1,1,0.6,5,1376
"5313","Kaduna","Kagarko","Oke-Ero","july",2023,1,-1,1,0.6,5,1286
"5314","Kaduna","Kagarko","Oke-Ero","july",2023,2,-1,1,0.6,5,1316
"5315","Kaduna","Kagarko","Oke-Ero","july",2023,3,-1,1,0.6,5,1346
"5316","Kaduna","Kagarko","Oke-Ero","july",2023,4,-1,1,0.6,5,1376
"5317","Kaduna","Kajuru","Soba","july",2023,1,-1,1,0.6,5,1286
"5318","Kaduna","Kajuru","Soba","july",2023,2,-1,1,0.6,5,1316
"5319","Kaduna","Kajuru","Soba","july",2023,3,-1,1,0.6,5,1346
"5320","Kaduna","Kajuru","Soba","july",2023,4,-1,1,0.6,5,1376
"5321","Kaduna","Kaura","Soba","july",2023,1,-1,1,0.6,5,1286
"5322","Kaduna","Kaura","Soba","july",2023,2,-1,1,0.6,5,1316
"5323","Kaduna","Kaura","Soba","july",2023,3,-1,1,0.6,5,1346
"5324","Kaduna","Kaura","Soba","july",2023,4,-1,1,0.6,5,1376
"5325","Kaduna","Kauru","Soba","july",2023,1,-1,1,0.6,5,1286
"5326","Kaduna","Kauru","Soba","july",2023,2,-1,1,0.6,5,1316
"5327","Kaduna","Kauru","Soba","july",2023,3,-1,1,0.6,5,1346
"5328","Kaduna","Kauru","Soba","july",2023,4,-1,1,0.6,5,1376
"5329","Kaduna","Kubau","Soba","july",2023,1,-1,1,0.6,5,1286
"5330","Kaduna","Kubau","Soba","july",2023,2,-1,1,0.6,5,1316
"5331","Kaduna","Kubau","Soba","july",2023,3,-1,1,0.6,5,1346
"5332","Kaduna","Kubau","Soba","july",2023,4,-1,1,0.6,5,1376
"5333","Kaduna","Kudan","Giwa","august",2023,1,-1,1,0.6,5,1314
"5334","Kaduna","Kudan","Giwa","august",2023,2,-1,1,0.6,5,1344
"5335","Kaduna","Kudan","Giwa","august",2023,3,-1,1,0.6,5,1374
"5336","Kaduna","Kudan","Giwa","august",2023,4,-1,1,0.6,5,1404
"5337","Kaduna","Lere","Soba","july",2023,1,-1,1,0.6,5,1286
"5338","Kaduna","Lere","Soba","july",2023,2,-1,1,0.6,5,1316
"5339","Kaduna","Lere","Soba","july",2023,3,-1,1,0.6,5,1346
"5340","Kaduna","Lere","Soba","july",2023,4,-1,1,0.6,5,1376
"5341","Kaduna","Markafi","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5342","Kaduna","Markafi","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5343","Kaduna","Markafi","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5344","Kaduna","Markafi","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5345","Kaduna","Sabon-Gari","Soba","july",2023,1,-1,1,0.6,5,1286
"5346","Kaduna","Sabon-Gari","Soba","july",2023,2,-1,1,0.6,5,1316
"5347","Kaduna","Sabon-Gari","Soba","july",2023,3,-1,1,0.6,5,1346
"5348","Kaduna","Sabon-Gari","Soba","july",2023,4,-1,1,0.6,5,1376
"5349","Kaduna","Sanga","Soba","july",2023,1,-1,1,0.6,5,1286
"5350","Kaduna","Sanga","Soba","july",2023,2,-1,1,0.6,5,1316
"5351","Kaduna","Sanga","Soba","july",2023,3,-1,1,0.6,5,1346
"5352","Kaduna","Sanga","Soba","july",2023,4,-1,1,0.6,5,1376
"5353","Kaduna","Soba","Soba","july",2023,1,-1,1,0.6,5,1286
"5354","Kaduna","Soba","Soba","july",2023,2,-1,1,0.6,5,1316
"5355","Kaduna","Soba","Soba","july",2023,3,-1,1,0.6,5,1346
"5356","Kaduna","Soba","Soba","july",2023,4,-1,1,0.6,5,1376
"5357","Kaduna","Zango-Kataf","Soba","july",2023,1,-1,1,0.6,5,1286
"5358","Kaduna","Zango-Kataf","Soba","july",2023,2,-1,1,0.6,5,1316
"5359","Kaduna","Zango-Kataf","Soba","july",2023,3,-1,1,0.6,5,1346
"5360","Kaduna","Zango-Kataf","Soba","july",2023,4,-1,1,0.6,5,1376
"5361","Kaduna","Zaria","Soba","july",2023,1,-1,1,0.6,5,1286
"5362","Kaduna","Zaria","Soba","july",2023,2,-1,1,0.6,5,1316
"5363","Kaduna","Zaria","Soba","july",2023,3,-1,1,0.6,5,1346
"5364","Kaduna","Zaria","Soba","july",2023,4,-1,1,0.6,5,1376
"5365","Kano","Ajingi","Taura","july",2023,1,-1,1,0.6,5,1286
"5366","Kano","Ajingi","Taura","july",2023,2,-1,1,0.6,5,1316
"5367","Kano","Ajingi","Taura","july",2023,3,-1,1,0.6,5,1346
"5368","Kano","Ajingi","Taura","july",2023,4,-1,1,0.6,5,1376
"5369","Kano","Albasu","Takali","september",2023,1,-1,1,0.6,5,1342
"5370","Kano","Albasu","Takali","september",2023,2,-1,1,0.6,5,1372
"5371","Kano","Albasu","Takali","september",2023,3,-1,1,0.6,5,1402
"5372","Kano","Albasu","Takali","september",2023,4,-1,1,0.6,5,1432
"5373","Kano","Bagwai","Babura","may",2023,1,-1,1,0.6,5,1223
"5374","Kano","Bagwai","Babura","may",2023,2,-1,1,0.6,5,1253
"5375","Kano","Bagwai","Babura","may",2023,3,-1,1,0.6,5,1283
"5376","Kano","Bagwai","Babura","may",2023,4,-1,1,0.6,5,1313
"5377","Kano","Bebeji","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5378","Kano","Bebeji","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5379","Kano","Bebeji","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5380","Kano","Bebeji","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5381","Kano","Bichi","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5382","Kano","Bichi","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5383","Kano","Bichi","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5384","Kano","Bichi","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5385","Kano","Bunkure","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5386","Kano","Bunkure","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5387","Kano","Bunkure","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5388","Kano","Bunkure","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5389","Kano","Dala","Alkaleri","july",2023,1,-1,1,0.6,5,1286
"5390","Kano","Dala","Alkaleri","july",2023,2,-1,1,0.6,5,1316
"5391","Kano","Dala","Alkaleri","july",2023,3,-1,1,0.6,5,1346
"5392","Kano","Dala","Alkaleri","july",2023,4,-1,1,0.6,5,1376
"5393","Kano","Dambatta","Babura","may",2023,1,-1,1,0.6,5,1223
"5394","Kano","Dambatta","Babura","may",2023,2,-1,1,0.6,5,1253
"5395","Kano","Dambatta","Babura","may",2023,3,-1,1,0.6,5,1283
"5396","Kano","Dambatta","Babura","may",2023,4,-1,1,0.6,5,1313
"5397","Kano","Dawakin Kudu","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5398","Kano","Dawakin Kudu","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5399","Kano","Dawakin Kudu","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5400","Kano","Dawakin Kudu","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5401","Kano","Dawakin Tofa","Taura","july",2023,1,-1,1,0.6,5,1286
"5402","Kano","Dawakin Tofa","Taura","july",2023,2,-1,1,0.6,5,1316
"5403","Kano","Dawakin Tofa","Taura","july",2023,3,-1,1,0.6,5,1346
"5404","Kano","Dawakin Tofa","Taura","july",2023,4,-1,1,0.6,5,1376
"5405","Kano","Doguwa","Giwa","august",2023,1,-1,1,0.6,5,1314
"5406","Kano","Doguwa","Giwa","august",2023,2,-1,1,0.6,5,1344
"5407","Kano","Doguwa","Giwa","august",2023,3,-1,1,0.6,5,1374
"5408","Kano","Doguwa","Giwa","august",2023,4,-1,1,0.6,5,1404
"5409","Kano","Fagge","Alkaleri","july",2023,1,-1,1,0.6,5,1286
"5410","Kano","Fagge","Alkaleri","july",2023,2,-1,1,0.6,5,1316
"5411","Kano","Fagge","Alkaleri","july",2023,3,-1,1,0.6,5,1346
"5412","Kano","Fagge","Alkaleri","july",2023,4,-1,1,0.6,5,1376
"5413","Kano","Gabasawa","Taura","july",2023,1,-1,1,0.6,5,1286
"5414","Kano","Gabasawa","Taura","july",2023,2,-1,1,0.6,5,1316
"5415","Kano","Gabasawa","Taura","july",2023,3,-1,1,0.6,5,1346
"5416","Kano","Gabasawa","Taura","july",2023,4,-1,1,0.6,5,1376
"5417","Kano","Garko","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5418","Kano","Garko","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5419","Kano","Garko","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5420","Kano","Garko","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5421","Kano","Garum Mallam","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5422","Kano","Garum Mallam","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5423","Kano","Garum Mallam","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5424","Kano","Garum Mallam","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5425","Kano","Gaya","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5426","Kano","Gaya","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5427","Kano","Gaya","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5428","Kano","Gaya","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5429","Kano","Gezawa","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5430","Kano","Gezawa","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5431","Kano","Gezawa","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5432","Kano","Gezawa","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5433","Kano","Gwale","Alkaleri","july",2023,1,-1,1,0.6,5,1286
"5434","Kano","Gwale","Alkaleri","july",2023,2,-1,1,0.6,5,1316
"5435","Kano","Gwale","Alkaleri","july",2023,3,-1,1,0.6,5,1346
"5436","Kano","Gwale","Alkaleri","july",2023,4,-1,1,0.6,5,1376
"5437","Kano","Gwarzo","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5438","Kano","Gwarzo","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5439","Kano","Gwarzo","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5440","Kano","Gwarzo","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5441","Kano","Kabo","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5442","Kano","Kabo","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5443","Kano","Kabo","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5444","Kano","Kabo","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5445","Kano","Kano Municipal","Alkaleri","july",2023,1,-1,1,0.6,5,1286
"5446","Kano","Kano Municipal","Alkaleri","july",2023,2,-1,1,0.6,5,1316
"5447","Kano","Kano Municipal","Alkaleri","july",2023,3,-1,1,0.6,5,1346
"5448","Kano","Kano Municipal","Alkaleri","july",2023,4,-1,1,0.6,5,1376
"5449","Kano","Karaye","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5450","Kano","Karaye","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5451","Kano","Karaye","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5452","Kano","Karaye","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5453","Kano","Kibiya","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5454","Kano","Kibiya","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5455","Kano","Kibiya","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5456","Kano","Kibiya","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5457","Kano","Kiru","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5458","Kano","Kiru","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5459","Kano","Kiru","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5460","Kano","Kiru","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5461","Kano","Kumbotso","Taura","july",2023,1,-1,1,0.6,5,1286
"5462","Kano","Kumbotso","Taura","july",2023,2,-1,1,0.6,5,1316
"5463","Kano","Kumbotso","Taura","july",2023,3,-1,1,0.6,5,1346
"5464","Kano","Kumbotso","Taura","july",2023,4,-1,1,0.6,5,1376
"5465","Kano","Kunchi","Babura","may",2023,1,-1,1,0.6,5,1223
"5466","Kano","Kunchi","Babura","may",2023,2,-1,1,0.6,5,1253
"5467","Kano","Kunchi","Babura","may",2023,3,-1,1,0.6,5,1283
"5468","Kano","Kunchi","Babura","may",2023,4,-1,1,0.6,5,1313
"5469","Kano","Kura","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5470","Kano","Kura","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5471","Kano","Kura","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5472","Kano","Kura","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5473","Kano","Madobi","Taura","july",2023,1,-1,1,0.6,5,1286
"5474","Kano","Madobi","Taura","july",2023,2,-1,1,0.6,5,1316
"5475","Kano","Madobi","Taura","july",2023,3,-1,1,0.6,5,1346
"5476","Kano","Madobi","Taura","july",2023,4,-1,1,0.6,5,1376
"5477","Kano","Makoda","Babura","may",2023,1,-1,1,0.6,5,1223
"5478","Kano","Makoda","Babura","may",2023,2,-1,1,0.6,5,1253
"5479","Kano","Makoda","Babura","may",2023,3,-1,1,0.6,5,1283
"5480","Kano","Makoda","Babura","may",2023,4,-1,1,0.6,5,1313
"5481","Kano","Minjibir","Taura","july",2023,1,-1,1,0.6,5,1286
"5482","Kano","Minjibir","Taura","july",2023,2,-1,1,0.6,5,1316
"5483","Kano","Minjibir","Taura","july",2023,3,-1,1,0.6,5,1346
"5484","Kano","Minjibir","Taura","july",2023,4,-1,1,0.6,5,1376
"5485","Kano","Nasarawa1","Alkaleri","july",2023,1,-1,1,0.6,5,1286
"5486","Kano","Nasarawa1","Alkaleri","july",2023,2,-1,1,0.6,5,1316
"5487","Kano","Nasarawa1","Alkaleri","july",2023,3,-1,1,0.6,5,1346
"5488","Kano","Nasarawa1","Alkaleri","july",2023,4,-1,1,0.6,5,1376
"5489","Kano","Rano","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5490","Kano","Rano","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5491","Kano","Rano","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5492","Kano","Rano","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5493","Kano","Rimin Gado","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5494","Kano","Rimin Gado","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5495","Kano","Rimin Gado","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5496","Kano","Rimin Gado","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5497","Kano","Rogo","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5498","Kano","Rogo","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5499","Kano","Rogo","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5500","Kano","Rogo","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5501","Kano","Shanono","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5502","Kano","Shanono","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5503","Kano","Shanono","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5504","Kano","Shanono","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5505","Kano","Sumaila","Takali","september",2023,1,-1,1,0.6,5,1342
"5506","Kano","Sumaila","Takali","september",2023,2,-1,1,0.6,5,1372
"5507","Kano","Sumaila","Takali","september",2023,3,-1,1,0.6,5,1402
"5508","Kano","Sumaila","Takali","september",2023,4,-1,1,0.6,5,1432
"5509","Kano","Takali","Takali","september",2023,1,-1,1,0.6,5,1342
"5510","Kano","Takali","Takali","september",2023,2,-1,1,0.6,5,1372
"5511","Kano","Takali","Takali","september",2023,3,-1,1,0.6,5,1402
"5512","Kano","Takali","Takali","september",2023,4,-1,1,0.6,5,1432
"5513","Kano","Tarauni","Alkaleri","july",2023,1,-1,1,0.6,5,1286
"5514","Kano","Tarauni","Alkaleri","july",2023,2,-1,1,0.6,5,1316
"5515","Kano","Tarauni","Alkaleri","july",2023,3,-1,1,0.6,5,1346
"5516","Kano","Tarauni","Alkaleri","july",2023,4,-1,1,0.6,5,1376
"5517","Kano","Tofa","Taura","july",2023,1,-1,1,0.6,5,1286
"5518","Kano","Tofa","Taura","july",2023,2,-1,1,0.6,5,1316
"5519","Kano","Tofa","Taura","july",2023,3,-1,1,0.6,5,1346
"5520","Kano","Tofa","Taura","july",2023,4,-1,1,0.6,5,1376
"5521","Kano","Tsanyawa","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5522","Kano","Tsanyawa","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5523","Kano","Tsanyawa","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5524","Kano","Tsanyawa","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5525","Kano","Tudun Wada","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5526","Kano","Tudun Wada","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5527","Kano","Tudun Wada","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5528","Kano","Tudun Wada","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5529","Kano","Ungogo","Taura","july",2023,1,-1,1,0.6,5,1286
"5530","Kano","Ungogo","Taura","july",2023,2,-1,1,0.6,5,1316
"5531","Kano","Ungogo","Taura","july",2023,3,-1,1,0.6,5,1346
"5532","Kano","Ungogo","Taura","july",2023,4,-1,1,0.6,5,1376
"5533","Kano","Warawa","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5534","Kano","Warawa","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5535","Kano","Warawa","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5536","Kano","Warawa","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5537","Kano","Wudil","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5538","Kano","Wudil","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5539","Kano","Wudil","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5540","Kano","Wudil","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5541","Katsina","Bakori","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5542","Katsina","Bakori","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5543","Katsina","Bakori","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5544","Katsina","Bakori","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5545","Katsina","Batagarawa","Rimi","march",2023,1,-1,1,0.6,5,1160
"5546","Katsina","Batagarawa","Rimi","march",2023,2,-1,1,0.6,5,1190
"5547","Katsina","Batagarawa","Rimi","march",2023,3,-1,1,0.6,5,1220
"5548","Katsina","Batagarawa","Rimi","march",2023,4,-1,1,0.6,5,1250
"5549","Katsina","Batsari","Rimi","march",2023,1,-1,1,0.6,5,1160
"5550","Katsina","Batsari","Rimi","march",2023,2,-1,1,0.6,5,1190
"5551","Katsina","Batsari","Rimi","march",2023,3,-1,1,0.6,5,1220
"5552","Katsina","Batsari","Rimi","march",2023,4,-1,1,0.6,5,1250
"5553","Katsina","Baure","Babura","may",2023,1,-1,1,0.6,5,1286
"5554","Katsina","Baure","Babura","may",2023,2,-1,1,0.6,5,1314
"5555","Katsina","Baure","Babura","may",2023,3,-1,1,0.6,5,1342
"5556","Katsina","Baure","Babura","may",2023,4,-1,1,0.6,5,1370
"5557","Katsina","Bindawa","Rimi","march",2023,1,-1,1,0.6,5,1160
"5558","Katsina","Bindawa","Rimi","march",2023,2,-1,1,0.6,5,1190
"5559","Katsina","Bindawa","Rimi","march",2023,3,-1,1,0.6,5,1220
"5560","Katsina","Bindawa","Rimi","march",2023,4,-1,1,0.6,5,1250
"5561","Katsina","Charanchi","Rimi","march",2023,1,-1,1,0.6,5,1160
"5562","Katsina","Charanchi","Rimi","march",2023,2,-1,1,0.6,5,1190
"5563","Katsina","Charanchi","Rimi","march",2023,3,-1,1,0.6,5,1220
"5564","Katsina","Charanchi","Rimi","march",2023,4,-1,1,0.6,5,1250
"5565","Katsina","Dan Musa","Rimi","march",2023,1,-1,1,0.6,5,1160
"5566","Katsina","Dan Musa","Rimi","march",2023,2,-1,1,0.6,5,1190
"5567","Katsina","Dan Musa","Rimi","march",2023,3,-1,1,0.6,5,1220
"5568","Katsina","Dan Musa","Rimi","march",2023,4,-1,1,0.6,5,1250
"5569","Katsina","Dandume","Giwa","august",2023,1,-1,1,0.6,5,1314
"5570","Katsina","Dandume","Giwa","august",2023,2,-1,1,0.6,5,1344
"5571","Katsina","Dandume","Giwa","august",2023,3,-1,1,0.6,5,1374
"5572","Katsina","Dandume","Giwa","august",2023,4,-1,1,0.6,5,1404
"5573","Katsina","Danja","Giwa","august",2023,1,-1,1,0.6,5,1314
"5574","Katsina","Danja","Giwa","august",2023,2,-1,1,0.6,5,1344
"5575","Katsina","Danja","Giwa","august",2023,3,-1,1,0.6,5,1374
"5576","Katsina","Danja","Giwa","august",2023,4,-1,1,0.6,5,1404
"5577","Katsina","Daura","Babura","may",2023,1,-1,1,0.6,5,1286
"5578","Katsina","Daura","Babura","may",2023,2,-1,1,0.6,5,1314
"5579","Katsina","Daura","Babura","may",2023,3,-1,1,0.6,5,1342
"5580","Katsina","Daura","Babura","may",2023,4,-1,1,0.6,5,1370
"5581","Katsina","Dutsi","Rimi","march",2023,1,-1,1,0.6,5,1286
"5582","Katsina","Dutsi","Rimi","march",2023,2,-1,1,0.6,5,1314
"5583","Katsina","Dutsi","Rimi","march",2023,3,-1,1,0.6,5,1342
"5584","Katsina","Dutsi","Rimi","march",2023,4,-1,1,0.6,5,1370
"5585","Katsina","Dutsin-Ma","Rimi","march",2023,1,-1,1,0.6,5,1160
"5586","Katsina","Dutsin-Ma","Rimi","march",2023,2,-1,1,0.6,5,1190
"5587","Katsina","Dutsin-Ma","Rimi","march",2023,3,-1,1,0.6,5,1220
"5588","Katsina","Dutsin-Ma","Rimi","march",2023,4,-1,1,0.6,5,1250
"5589","Katsina","Faskari","Giwa","august",2023,1,-1,1,0.6,5,1314
"5590","Katsina","Faskari","Giwa","august",2023,2,-1,1,0.6,5,1344
"5591","Katsina","Faskari","Giwa","august",2023,3,-1,1,0.6,5,1374
"5592","Katsina","Faskari","Giwa","august",2023,4,-1,1,0.6,5,1404
"5593","Katsina","Funtua","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5594","Katsina","Funtua","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5595","Katsina","Funtua","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5596","Katsina","Funtua","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5597","Katsina","Ingawa","Rimi","march",2023,1,-1,1,0.6,5,1160
"5598","Katsina","Ingawa","Rimi","march",2023,2,-1,1,0.6,5,1190
"5599","Katsina","Ingawa","Rimi","march",2023,3,-1,1,0.6,5,1220
"5600","Katsina","Ingawa","Rimi","march",2023,4,-1,1,0.6,5,1250
"5601","Katsina","Jibia","Rimi","march",2023,1,-1,1,0.6,5,1286
"5602","Katsina","Jibia","Rimi","march",2023,2,-1,1,0.6,5,1314
"5603","Katsina","Jibia","Rimi","march",2023,3,-1,1,0.6,5,1342
"5604","Katsina","Jibia","Rimi","march",2023,4,-1,1,0.6,5,1370
"5605","Katsina","Kafur","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5606","Katsina","Kafur","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5607","Katsina","Kafur","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5608","Katsina","Kafur","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5609","Katsina","Kankara","Rimi","march",2023,1,-1,1,0.6,5,1160
"5610","Katsina","Kankara","Rimi","march",2023,2,-1,1,0.6,5,1190
"5611","Katsina","Kankara","Rimi","march",2023,3,-1,1,0.6,5,1220
"5612","Katsina","Kankara","Rimi","march",2023,4,-1,1,0.6,5,1250
"5613","Katsina","Kankia","Rimi","march",2023,1,-1,1,0.6,5,1160
"5614","Katsina","Kankia","Rimi","march",2023,2,-1,1,0.6,5,1190
"5615","Katsina","Kankia","Rimi","march",2023,3,-1,1,0.6,5,1220
"5616","Katsina","Kankia","Rimi","march",2023,4,-1,1,0.6,5,1250
"5617","Katsina","Katsina","Rimi","march",2023,1,-1,1,0.6,5,1160
"5618","Katsina","Katsina","Rimi","march",2023,2,-1,1,0.6,5,1190
"5619","Katsina","Katsina","Rimi","march",2023,3,-1,1,0.6,5,1220
"5620","Katsina","Katsina","Rimi","march",2023,4,-1,1,0.6,5,1250
"5621","Katsina","Kurfi","Rimi","march",2023,1,-1,1,0.6,5,1160
"5622","Katsina","Kurfi","Rimi","march",2023,2,-1,1,0.6,5,1190
"5623","Katsina","Kurfi","Rimi","march",2023,3,-1,1,0.6,5,1220
"5624","Katsina","Kurfi","Rimi","march",2023,4,-1,1,0.6,5,1250
"5625","Katsina","Kusada","Rimi","march",2023,1,-1,1,0.6,5,1160
"5626","Katsina","Kusada","Rimi","march",2023,2,-1,1,0.6,5,1190
"5627","Katsina","Kusada","Rimi","march",2023,3,-1,1,0.6,5,1220
"5628","Katsina","Kusada","Rimi","march",2023,4,-1,1,0.6,5,1250
"5629","Katsina","Mai'adua","Rimi","march",2023,1,-1,1,0.6,5,1160
"5630","Katsina","Mai'adua","Rimi","march",2023,2,-1,1,0.6,5,1190
"5631","Katsina","Mai'adua","Rimi","march",2023,3,-1,1,0.6,5,1220
"5632","Katsina","Mai'adua","Rimi","march",2023,4,-1,1,0.6,5,1250
"5633","Katsina","Malumfashi","Gwarzo","august",2023,1,-1,1,0.6,5,1314
"5634","Katsina","Malumfashi","Gwarzo","august",2023,2,-1,1,0.6,5,1344
"5635","Katsina","Malumfashi","Gwarzo","august",2023,3,-1,1,0.6,5,1374
"5636","Katsina","Malumfashi","Gwarzo","august",2023,4,-1,1,0.6,5,1404
"5637","Katsina","Mani","Rimi","march",2023,1,-1,1,0.6,5,1160
"5638","Katsina","Mani","Rimi","march",2023,2,-1,1,0.6,5,1190
"5639","Katsina","Mani","Rimi","march",2023,3,-1,1,0.6,5,1220
