"","LGA","repDS","year","LGA_old","U5_ITN_use","six_nine_ITN_use","ten_eighteen_ITN_use","over_eighteen_ITN_use","mortality_rate","kill_rate","block_initial","round","peak","simday"
"803","Katsina","Rimi",2021,"Katsina",0.867142174,0.856590769,0.771469757,0.797753543,0.71205914,0.671836104,0.53,1,"march",435
"804","Katsina","Rimi",2024,"Katsina",0.867142174,0.856590769,0.771469757,0.797753543,0.71205914,0.671836104,0.53,2,"march",1530
"805","Kaugama","Taura",2021,"Kaugama",1.17755102,1.188888889,1.221052632,1.067208089,0.649987707,0.638425145,0.53,1,"july",551
"806","Kurfi","Rimi",2024,"Kurfi",1.032019322,0.892426281,0.825823573,0.985107348,0.682045441,0.656290638,0.53,2,"march",1530
"807","Kazaure","Babura",2021,"Kazaure",1.167924528,1.089473684,1.096875,1.249367089,0.72677407,0.679043778,0.53,1,"may",496
"808","Kusada","Rimi",2024,"Kusada",1.05,0.871428571,0.746428571,1.018309859,0.768769267,0.698147157,0.53,2,"march",1530
"809","Keana","Keana",2021,"Keana",0.811047108,0.741048146,0.646819024,0.889015934,0.38719336,0.449296597,0.53,1,"august",588
"810","Malumfashi","Gwarzo",2024,"Malumfashi",0.871428571,0.8,0.659375,0.843478261,0.793678153,0.708480769,0.53,2,"august",1683
"811","Keffi","Oke-Ero",2021,"Keffi",1.022389048,0.729725569,0.734474849,0.870575557,0.452112722,0.5015342,0.53,1,"july",551
"812","Mani","Rimi",2024,"Mani",0.936810762,0.877843274,0.820196789,0.852895802,0.663582347,0.64616062,0.53,2,"march",1530
"813","Kirfi","Alkaleri",2021,"Kirfi",0.911111111,0.457894737,0.493548387,0.783870968,0.704749265,0.668154735,0.53,1,"july",551
"814","Matazuu","Rimi",2024,"Matazuu",1.261538462,1.223076923,1.241176471,1.284615385,0.801649222,0.711635809,0.53,2,"march",1530
"815","Kiri Kasamma","Taura",2021,"Kiri Kasamma",1.25426831,1.231417983,1.202249808,1.253359679,0.673959786,0.651907622,0.53,1,"july",551
"816","Birnin Kebbi","Birnin Kebbi",2024,"Birnin Kebbi",1.174349018,1.014472081,0.840596894,1.084096173,0.745947987,0.688032578,0.53,2,"august",1683
"817","Kiyawa","Takali",2021,"kiyawa",1.136363636,0.997674419,0.813513514,1.123529412,0.77870611,0.702356647,0.53,1,"september",615
"818","Musawa","Gwarzo",2024,"Musawa",1.058070431,0.889424132,0.817838492,0.985483475,0.831548285,0.722835449,0.53,2,"august",1683
"819","Koko-Besse","Birnin Kebbi",2021,"Koko/Besse",1.250888927,1.144308444,0.975011074,1.15687547,0.576157564,0.592390938,0.53,1,"august",588
"820","Rimi","Rimi",2024,"Rimi",1.032019322,0.892426281,0.825823573,0.985107348,0.681368316,0.655926771,0.53,2,"march",1530
"821","Kokona","Oke-Ero",2021,"Kokona",1.029032252,0.940765073,0.838461538,0.959225087,0.460705224,0.508267659,0.53,1,"july",551
"822","Sabuwa","Giwa",2024,"Sabuwa",0.663636364,0.66,0.566666667,0.866666667,0.595830662,0.605307927,0.53,2,"august",1683
"823","Kurfi","Rimi",2021,"Kurfi",1.032019322,0.892426281,0.825823573,0.985107348,0.682045441,0.656290638,0.53,1,"march",435
"824","Safana","Babura",2024,"Safana",1.252380952,1.152941176,1.182352941,1.242028986,0.597825124,0.60659165,0.53,2,"may",1591
"825","Kusada","Rimi",2021,"Kusada",1.05,0.871428571,0.746428571,1.018309859,0.768769267,0.698147157,0.53,1,"march",435
"826","Sandamu","Rimi",2024,"Sandamu",1.032019322,0.892426281,0.825823573,0.985107348,0.756649451,0.692853778,0.53,2,"march",1530
"827","Kwami","Alkaleri",2021,"Kwami",0.604503189,0.493656634,0.459344999,0.830232685,0.528174359,0.559035931,0.53,1,"july",551
"828","Aleiro","Birnin Kebbi",2024,"Aleiro",1.089226475,0.914967322,0.834978419,1.08771905,0.705366928,0.6684684,0.53,2,"august",1683
"829","Lafia","Alkaleri",2021,"Lafia",0.801905966,0.664569988,0.569162619,0.765595333,0.503966925,0.541291955,0.53,1,"july",551
"830","Argungu","Birnin Kebbi",2024,"Argungu",1.180353787,1.039925815,0.950569606,1.178877198,0.749755556,0.689763899,0.53,2,"august",1683
"831","Mai'Adua","Rimi",2021,"Mai'Adua",1.17804878,1.218918919,1.20625,1.261538462,0.639919513,0.632545498,0.53,1,"march",435
"832","Augie","Birnin Kebbi",2024,"Augie",1.277777778,1.008333333,1.15,1.209090909,0.747566745,0.688770794,0.53,2,"august",1683
"833","Maigatari","Babura",2021,"Maigatari",1.017584416,1.264814107,1.254923663,1.239594887,0.68089069,0.655669759,0.53,1,"may",496
"834","Bunza","Birnin Kebbi",2024,"Bunza",1.089226475,0.914967322,0.834978419,1.08771905,0.672182056,0.650932828,0.53,2,"august",1683
"835","Maiyama","Birnin Kebbi",2021,"Maiyama",1.175,1.014285714,0.757142857,1.082608696,0.635960953,0.630198767,0.53,1,"august",588
"836","Fakai","Birnin Kebbi",2024,"Fakai",1.225,1.107692308,1.011538462,1.083783784,0.590008654,0.601533253,0.53,2,"august",1683
"837","Malam Madori","Taura",2021,"Malam Madori",1.157142857,1.118181818,1.175,1.231034483,0.663624026,0.646183975,0.53,1,"july",551
"838","Gwandu","Birnin Kebbi",2024,"Gwandu",1.089226475,1.08125,1.091666667,1.165671642,0.783737788,0.704443878,0.53,2,"august",1683
"839","Malumfashi","Gwarzo",2021,"Malumfashi",0.871428571,0.8,0.659375,0.843478261,0.793678153,0.708480769,0.53,1,"august",588
"840","Jega","Birnin Kebbi",2024,"Jega",1.234417004,1.099158486,0.837410615,1.215591009,0.700200915,0.665830158,0.53,2,"august",1683
"841","Mani","Rimi",2021,"Mani",0.936810762,0.877843274,0.820196789,0.852895802,0.663582347,0.64616062,0.53,1,"march",435
"842","Kalgo","Birnin Kebbi",2024,"Kalgo",1.227737471,1.089110521,1.020989636,1.176524196,0.681068976,0.655765729,0.53,2,"august",1683
"843","Iseyin","Akinyele",2020,"Iseyin",0.921354362,0.740761858,0.504179158,0.859328204,0.381804807,0.444882082,0.53,1,"may",131
"844","Iseyin","Akinyele",2023,"Iseyin",0.921354362,0.740761858,0.504179158,0.859328204,0.381804807,0.444882082,0.53,2,"may",1226
"845","Mashi","Rimi",2021,"Mashi",1.17804878,0.977419355,0.966666667,1.1,0.651664195,0.639391742,0.53,1,"march",435
"846","Maiyama","Birnin Kebbi",2024,"Maiyama",1.175,1.014285714,0.757142857,1.082608696,0.635960953,0.630198767,0.53,2,"august",1683
"847","Matazuu","Rimi",2021,"Matazuu",1.261538462,1.223076923,1.241176471,1.284615385,0.801649222,0.711635809,0.53,1,"march",435
"848","Ngaski","Owan East",2024,"Ngaski",1.267346939,1.176599634,0.98161435,1.159334625,0.50355318,0.540983781,0.53,2,"march",1530
"849","Mbo","Nsit Ubium",2021,"Mbo",0.652941176,0.966666667,0.621428571,0.6,0.299002486,0.376723643,0.53,1,"june",527
"850","Sakaba","Alkaleri",2024,"Sakaba",0.784534717,0.681738609,0.638571783,0.797522113,0.671709859,0.650673231,0.53,2,"july",1646
"851","Miga","Taura",2021,"Miga",1.049295991,1.216666667,1.262962963,1.27826087,0.71898178,0.675260641,0.53,1,"july",551
"852","Shanga","Birnin Kebbi",2024,"Shanga",1.273684211,1.114814815,0.997674419,1.014285714,0.602629245,0.609664023,0.53,2,"august",1683
"853","Misau","Darazo",2021,"Misau",0.688163903,0.640650807,0.53447449,0.909141639,0.803277912,0.712271562,0.53,1,"july",551
"854","Suru","Birnin Kebbi",2024,"Suru",1.23877551,1.106451613,0.827777778,1.119444444,0.607478923,0.612737045,0.53,2,"august",1683
"855","Mkpat Enin","Nsit Ubium",2021,"Mkpat Enin",0.902843612,0.679341874,0.63631654,0.680262242,0.225930858,0.318051677,0.53,1,"june",527
"856","Wasagu-Danko","Alkaleri",2024,"Wasagu/Danko",1.25,1.247368421,0.966666667,1.20625,0.603250653,0.610059384,0.53,2,"july",1646
"857","Musawa","Gwarzo",2021,"Musawa",1.058070431,0.889424132,0.817838492,0.985483475,0.831548285,0.722835449,0.53,1,"august",588
"858","Yauri","Birnin Kebbi",2024,"Yauri",1.28183935,1.229500384,0.97213445,1.19052381,0.619243928,0.620072014,0.53,2,"august",1683
"859","Nafada","Alkaleri",2021,"Nafada",0.780470832,0.687279203,0.571401175,1.018152909,0.699548844,0.665494757,0.53,1,"july",551
"860","Zuru","Alkaleri",2024,"Zuru",0.784534717,1.213043478,1.003703704,1.195833333,0.60621808,0.611940869,0.53,2,"july",1646
"861","Adavi","Owan East",2020,"Adavi",1.130655145,0.895557959,0.819685549,0.892855281,0.308698703,0.384675567,0.53,1,"march",70
"862","Adavi","Owan East",2023,"Adavi",1.130655145,0.895557959,0.819685549,0.892855281,0.308698703,0.384675567,0.53,2,"march",1165
"863","Ajaokuta","Owan East",2020,"Ajaokuta",0.7,0.716666667,0.707407407,0.713043478,0.321205627,0.394962504,0.53,1,"march",70
"864","Ajaokuta","Owan East",2023,"Ajaokuta",0.7,0.716666667,0.707407407,0.713043478,0.321205627,0.394962504,0.53,2,"march",1165
"865","Ankpa","Owan East",2020,"Ankpa",0.709335716,0.563829772,0.684044517,0.627565622,0.382494781,0.445447774,0.53,1,"march",70
"866","Ankpa","Owan East",2023,"Ankpa",0.709335716,0.563829772,0.684044517,0.627565622,0.382494781,0.445447774,0.53,2,"march",1165
"867","Bassa1","Keana",2020,"Bassa1",1.2,1.05,1.070833333,1.146153846,0.406315085,0.464886674,0.53,1,"august",223
"868","Bassa1","Keana",2023,"Bassa1",1.2,1.05,1.070833333,1.146153846,0.406315085,0.464886674,0.53,2,"august",1318
"869","Dekina","Owan East",2020,"Dekina",0.52239362,0.523553422,0.486247591,0.629535015,0.371777405,0.436648124,0.53,1,"march",70
"870","Dekina","Owan East",2023,"Dekina",0.52239362,0.523553422,0.486247591,0.629535015,0.371777405,0.436648124,0.53,2,"march",1165
"871","Edu","Oke-Ero",2020,"Edu",0.575828235,0.522354339,0.538085868,0.665918206,0.339359862,0.409929917,0.53,1,"july",186
"872","Edu","Oke-Ero",2023,"Edu",0.575828235,0.522354339,0.538085868,0.665918206,0.339359862,0.409929917,0.53,2,"july",1281
"873","Ibaji","Uzo-Uwani",2020,"Ibaji",0.826264619,0.809690941,0.723182439,0.908589306,0.335530068,0.406770517,0.53,1,"june",162
"874","Ibaji","Uzo-Uwani",2023,"Ibaji",0.826264619,0.809690941,0.723182439,0.908589306,0.335530068,0.406770517,0.53,2,"june",1257
"875","Idah","Uzo-Uwani",2020,"Idah",0.576486564,0.524106265,0.460050482,0.488842186,0.382023573,0.445061456,0.53,1,"june",162
"876","Idah","Uzo-Uwani",2023,"Idah",0.576486564,0.524106265,0.460050482,0.488842186,0.382023573,0.445061456,0.53,2,"june",1257
"877","Igalamela-Odolu","Uzo-Uwani",2020,"Igalamela-Odolu",1.145747123,1.069543044,0.993778231,1.020103359,0.344682632,0.414321376,0.53,1,"june",162
"878","Igalamela-Odolu","Uzo-Uwani",2023,"Igalamela-Odolu",1.145747123,1.069543044,0.993778231,1.020103359,0.344682632,0.414321376,0.53,2,"june",1257
"879","Ijumu","Oke-Ero",2020,"Ijumu",0.85,0.966666667,0.883333333,0.84,0.312708323,0.387970309,0.53,1,"july",186
"880","Ijumu","Oke-Ero",2023,"Ijumu",0.85,0.966666667,0.883333333,0.84,0.312708323,0.387970309,0.53,2,"july",1281
"881","Kabba-Bunu","Oke-Ero",2020,"Kabba/Bunu",0.835581734,0.661650218,0.734111405,0.8,0.319779497,0.393788165,0.53,1,"july",186
"882","Kabba-Bunu","Oke-Ero",2023,"Kabba/Bunu",0.835581734,0.661650218,0.734111405,0.8,0.319779497,0.393788165,0.53,2,"july",1281
"883","Kogi","Keana",2020,"Kogi",0.663636364,0.4,0.466666667,0.601886792,0.368216183,0.433718849,0.53,1,"august",223
"884","Kogi","Keana",2023,"Kogi",0.663636364,0.4,0.466666667,0.601886792,0.368216183,0.433718849,0.53,2,"august",1318
"885","Lokoja","Keana",2020,"Lokoja",0.905339166,0.841794922,0.721650388,0.891267231,0.314676325,0.389588612,0.53,1,"august",223
"886","Lokoja","Keana",2023,"Lokoja",0.905339166,0.841794922,0.721650388,0.891267231,0.314676325,0.389588612,0.53,2,"august",1318
"887","Mopa-Muro","Oke-Ero",2020,"Mopa-Muro",0.691788901,0.599429972,0.560379648,0.655121446,0.291856976,0.370880339,0.53,1,"july",186
"888","Mopa-Muro","Oke-Ero",2023,"Mopa-Muro",0.691788901,0.599429972,0.560379648,0.655121446,0.291856976,0.370880339,0.53,2,"july",1281
"889","Ofu","Owan East",2020,"Ofu",0.840084421,0.714473633,0.707294799,0.868438009,0.33495597,0.406296962,0.53,1,"march",70
"890","Ofu","Owan East",2023,"Ofu",0.840084421,0.714473633,0.707294799,0.868438009,0.33495597,0.406296962,0.53,2,"march",1165
"891","Okehi","Owan East",2020,"Okehi",1.05,0.871428571,0.633333333,0.812820513,0.293031638,0.371839834,0.53,1,"march",70
"892","Okehi","Owan East",2023,"Okehi",1.05,0.871428571,0.633333333,0.812820513,0.293031638,0.371839834,0.53,2,"march",1165
"893","Okene","Owan East",2020,"Okene",0.816561461,0.748181307,0.606656436,0.791094608,0.275677686,0.357715363,0.53,1,"march",70
"894","Okene","Owan East",2023,"Okene",0.816561461,0.748181307,0.606656436,0.791094608,0.275677686,0.357715363,0.53,2,"march",1165
"895","Olamabolo","Owan East",2020,"Olamabolo",0.66041507,0.929779202,0.588515541,0.615320738,0.317039805,0.391533051,0.53,1,"march",70
"896","Olamabolo","Owan East",2023,"Olamabolo",0.66041507,0.929779202,0.588515541,0.615320738,0.317039805,0.391533051,0.53,2,"march",1165
"897","Omala","Keana",2020,"Omala",0.422571401,0.332353346,0.482721127,0.50689111,0.455368605,0.504091735,0.53,1,"august",223
"898","Omala","Keana",2023,"Omala",0.422571401,0.332353346,0.482721127,0.50689111,0.455368605,0.504091735,0.53,2,"august",1318
"899","Yagba East","Oke-Ero",2020,"Yagba East",0.829411765,0.9,0.675,0.835714286,0.291276571,0.370406416,0.53,1,"july",186
"900","Yagba East","Oke-Ero",2023,"Yagba East",0.829411765,0.9,0.675,0.835714286,0.291276571,0.370406416,0.53,2,"july",1281
"901","Ifelodun1","Oke-Ero",2020,"Ifelodun1",0.667932207,0.606901545,0.547713367,0.760711266,0.357982328,0.425290104,0.53,1,"july",186
"902","Ifelodun1","Oke-Ero",2023,"Ifelodun1",0.667932207,0.606901545,0.547713367,0.760711266,0.357982328,0.425290104,0.53,2,"july",1281
"903","Ilorin East","Oke-Ero",2020,"Ilorin East",0.589941315,0.595344661,0.563293536,0.602916209,0.350824888,0.419388367,0.53,1,"july",186
"904","Ilorin East","Oke-Ero",2023,"Ilorin East",0.589941315,0.595344661,0.563293536,0.602916209,0.350824888,0.419388367,0.53,2,"july",1281
"905","Ilorin South","Oke-Ero",2020,"Ilorin South",0.691788901,0.599429972,0.560379648,0.655121446,0.316790933,0.391328258,0.53,1,"july",186
"906","Ilorin South","Oke-Ero",2023,"Ilorin South",0.691788901,0.599429972,0.560379648,0.655121446,0.316790933,0.391328258,0.53,2,"july",1281
"907","Ilorin West","Owan East",2020,"Ilorin West",0.517238965,0.500527697,0.505987169,0.441257146,0.300629985,0.378056657,0.53,1,"march",70
"908","Ilorin West","Owan East",2023,"Ilorin West",0.517238965,0.500527697,0.505987169,0.441257146,0.300629985,0.378056657,0.53,2,"march",1165
"909","Irepodun1","Owan East",2020,"Irepodun1",0.491973375,0.455091047,0.587478323,0.6102155,0.354587436,0.422491317,0.53,1,"march",70
"910","Irepodun1","Owan East",2023,"Irepodun1",0.491973375,0.455091047,0.587478323,0.6102155,0.354587436,0.422491317,0.53,2,"march",1165
"911","Itesiwaju","Akinyele",2020,"Itesiwaju",0.73481825,0.692030997,0.610573478,0.677487976,0.428195908,0.482539024,0.53,1,"may",131
"912","Itesiwaju","Akinyele",2023,"Itesiwaju",0.73481825,0.692030997,0.610573478,0.677487976,0.428195908,0.482539024,0.53,2,"may",1226
"913","Isin","Oke-Ero",2020,"Isin",0.599054347,0.466666667,0.478191485,0.640654862,0.349688854,0.418451319,0.53,1,"july",186
"914","Isin","Oke-Ero",2023,"Isin",0.599054347,0.466666667,0.478191485,0.640654862,0.349688854,0.418451319,0.53,2,"july",1281
"915","Kaiama","Oke-Ero",2020,"Kaiama",0.919047619,0.89375,0.647826087,0.938888889,0.409404988,0.467392893,0.53,1,"july",186
"916","Kaiama","Oke-Ero",2023,"Kaiama",0.919047619,0.89375,0.647826087,0.938888889,0.409404988,0.467392893,0.53,2,"july",1281
"917","Moro","Oke-Ero",2020,"Moro",0.508333333,0.55,0.408108108,0.5,0.336971467,0.407959544,0.53,1,"july",186
"918","Moro","Oke-Ero",2023,"Moro",0.508333333,0.55,0.408108108,0.5,0.336971467,0.407959544,0.53,2,"july",1281
"919","Offa","Akinyele",2020,"Offa",0.543887332,0.568292669,0.586452093,0.603979904,0.350724749,0.419305771,0.53,1,"may",131
"920","Offa","Akinyele",2023,"Offa",0.543887332,0.568292669,0.586452093,0.603979904,0.350724749,0.419305771,0.53,2,"may",1226
"921","Oke-Ero","Oke-Ero",2020,"Oke-Ero",0.433333333,0.390909091,0.510526316,0.508333333,0.328086235,0.400631968,0.53,1,"july",186
"922","Oke-Ero","Oke-Ero",2023,"Oke-Ero",0.433333333,0.390909091,0.510526316,0.508333333,0.328086235,0.400631968,0.53,2,"july",1281
"923","Kajola","Akinyele",2020,"Kajola",0.696945104,0.4752945,0.556845889,0.699760373,0.406200649,0.464793778,0.53,1,"may",131
"924","Kajola","Akinyele",2023,"Kajola",0.696945104,0.4752945,0.556845889,0.699760373,0.406200649,0.464793778,0.53,2,"may",1226
"925","Oyun","Oke-Ero",2020,"Oyun",0.711474907,0.416692039,0.56626085,0.669624561,0.379244204,0.442781654,0.53,1,"july",186
"926","Oyun","Oke-Ero",2023,"Oyun",0.711474907,0.416692039,0.56626085,0.669624561,0.379244204,0.442781654,0.53,2,"july",1281
"927","Pategi","Oke-Ero",2020,"Pategi",1.064705882,0.7,0.522222222,1.055102041,0.318277299,0.392551518,0.53,1,"july",186
"928","Pategi","Oke-Ero",2023,"Pategi",1.064705882,0.7,0.522222222,1.055102041,0.318277299,0.392551518,0.53,2,"july",1281
"929","Agege","Uzo-Uwani",2020,"Agege",0.536100835,0.557686681,0.350976405,0.478004623,0.445938468,0.49666464,0.53,1,"june",162
"930","Agege","Uzo-Uwani",2023,"Agege",0.536100835,0.557686681,0.350976405,0.478004623,0.445938468,0.49666464,0.53,2,"june",1257
"931","Ajeromi-Ifelodun","Uzo-Uwani",2020,"Ajeromi-Ifelodun",0.448953743,0.447321439,0.311366354,0.341432729,0.442448497,0.493901179,0.53,1,"june",162
"932","Ajeromi-Ifelodun","Uzo-Uwani",2023,"Ajeromi-Ifelodun",0.448953743,0.447321439,0.311366354,0.341432729,0.442448497,0.493901179,0.53,2,"june",1257
"933","Alimosho","Uzo-Uwani",2020,"Alimosho",0.547223361,0.484538925,0.448105303,0.447674315,0.431973509,0.485561977,0.53,1,"june",162
"934","Alimosho","Uzo-Uwani",2023,"Alimosho",0.547223361,0.484538925,0.448105303,0.447674315,0.431973509,0.485561977,0.53,2,"june",1257
"935","Apapa","Isoko South",2020,"Apapa",0.607692308,0.5,0.510526316,0.506896552,0.464571223,0.511279973,0.53,1,"june",162
"936","Apapa","Isoko South",2023,"Apapa",0.607692308,0.5,0.510526316,0.506896552,0.464571223,0.511279973,0.53,2,"june",1257
"937","Epe","Uzo-Uwani",2020,"Epe",0.376923077,0.55,0.466666667,0.48,0.40174632,0.461173792,0.53,1,"june",162
"938","Epe","Uzo-Uwani",2023,"Epe",0.376923077,0.55,0.466666667,0.48,0.40174632,0.461173792,0.53,2,"june",1257
"939","Ifako-Ijaye","Uzo-Uwani",2020,"Ifako-Ijaye",0.576486564,0.524106265,0.460050482,0.331920249,0.390672088,0.45214207,0.53,1,"june",162
"940","Ifako-Ijaye","Uzo-Uwani",2023,"Ifako-Ijaye",0.576486564,0.524106265,0.460050482,0.331920249,0.390672088,0.45214207,0.53,2,"june",1257
"941","Ikeja","Uzo-Uwani",2020,"Ikeja",0.7,0.524106265,0.460050482,0.409090909,0.481253048,0.524146789,0.53,1,"june",162
"942","Ikeja","Uzo-Uwani",2023,"Ikeja",0.7,0.524106265,0.460050482,0.409090909,0.481253048,0.524146789,0.53,2,"june",1257
"943","Mushin","Isoko South",2020,"Mushin",0.421620751,0.44988435,0.3713975,0.348112926,0.475938767,0.520071762,0.53,1,"june",162
"944","Mushin","Isoko South",2023,"Mushin",0.421620751,0.44988435,0.3713975,0.348112926,0.475938767,0.520071762,0.53,2,"june",1257
"945","Nasarawa2","Keana",2021,"Nasarawa2",0.956017976,0.761261583,0.783376965,0.94975546,0.379114078,0.442674871,0.53,1,"august",588
"946","Kokona","Oke-Ero",2024,"Kokona",1.029032252,0.940765073,0.838461538,0.959225087,0.460705224,0.508267659,0.53,2,"july",1646
"947","Ojo","Isoko South",2020,"Ojo",0.578301893,0.589831061,0.447221679,0.492058757,0.435361631,0.488266396,0.53,1,"june",162
"948","Ojo","Isoko South",2023,"Ojo",0.578301893,0.589831061,0.447221679,0.492058757,0.435361631,0.488266396,0.53,2,"june",1257
"949","Oshodi-Isolo","Uzo-Uwani",2020,"Oshodi-Isolo",0.43028846,0.378841517,0.460050482,0.344036018,0.465655625,0.512122932,0.53,1,"june",162
"950","Oshodi-Isolo","Uzo-Uwani",2023,"Oshodi-Isolo",0.43028846,0.378841517,0.460050482,0.344036018,0.465655625,0.512122932,0.53,2,"june",1257
"951","Surulere1","Oke-Ero",2020,"Surulere1",0.33442095,0.336336121,0.313773319,0.327144489,0.464358896,0.511114818,0.53,1,"july",186
"952","Surulere1","Oke-Ero",2023,"Surulere1",0.33442095,0.336336121,0.313773319,0.327144489,0.464358896,0.511114818,0.53,2,"july",1281
"953","Nasarawa-Eggon","Alkaleri",2021,"Nasarawa-Eggon",0.992307692,0.966666667,0.920689655,0.958536585,0.497648158,0.536568319,0.53,1,"july",551
"954","Akwanga","Oke-Ero",2024,"Akwanga",1.122883221,1.100838317,1.027112838,1.092005115,0.509076895,0.545084849,0.53,2,"july",1646
"955","Ngaski","Owan East",2021,"Ngaski",1.267346939,1.176599634,0.98161435,1.159334625,0.50355318,0.540983781,0.53,1,"march",435
"956","Obi2","Keana",2024,"Obi2",1.123529412,1.15,0.594117647,1.1,0.47867099,0.522169724,0.53,2,"august",1683
"957","Ningi","Takali",2021,"Ningi",0.899580132,0.617186346,0.665245735,0.99904886,0.6738636,0.651854983,0.53,1,"september",615
"958","Awe","Keana",2024,"Awe",0.905432934,0.729533507,0.768947384,1.032287966,0.564364244,0.584430432,0.53,2,"august",1683
"959","Nsit Atai","Nsit Ubium",2021,"Nsit Atai",0.63446468,0.594193051,0.502569073,0.527821791,0.243345201,0.331769618,0.53,1,"june",527
"960","Doma","Keana",2024,"Doma",1.038946068,0.784623909,0.632206395,0.900357251,0.39040939,0.451927322,0.53,2,"august",1683
"961","Nsit Ibom","Nsit Ubium",2021,"Nsit Ibom",0.5,0.376923077,0.502569073,0.469230769,0.357951303,0.425264532,0.53,1,"june",527
"962","Karu","Oke-Ero",2024,"Karu",0.680360634,0.680141437,0.748174308,0.697831492,0.470750314,0.516071368,0.53,2,"july",1646
"963","Nsit Ubium","Nsit Ubium",2021,"Nsit Ubium",0.594117647,0.845454545,0.436363636,0.593103448,0.247213687,0.334843575,0.53,1,"june",527
"964","Keana","Keana",2024,"Keana",0.811047108,0.741048146,0.646819024,0.889015934,0.38719336,0.449296597,0.53,2,"august",1683
"965","Obafemi-Owode","Owan East",2021,"Obafemi-Owode",0.839050749,0.78770825,0.608850416,0.691735404,0.396257357,0.456702555,0.53,1,"march",435
"966","Keffi","Oke-Ero",2024,"Keffi",1.022389048,0.729725569,0.734474849,0.870575557,0.452112722,0.5015342,0.53,2,"july",1646
"967","Obanliku","Obubra",2021,"Obanliku",1.182352941,1.142105263,1.05,1.003703704,0.445798859,0.496554243,0.53,1,"june",527
"968","Lafia","Alkaleri",2024,"Lafia",0.801905966,0.664569988,0.569162619,0.765595333,0.503966925,0.541291955,0.53,2,"july",1646
"969","Obi2","Keana",2021,"Obi2",1.123529412,1.15,0.594117647,1.1,0.47867099,0.522169724,0.53,1,"august",588
"970","Nasarawa2","Keana",2024,"Nasarawa2",0.956017976,0.761261583,0.783376965,0.94975546,0.379114078,0.442674871,0.53,2,"august",1683
"971","Obot Akara","Ngor-Okpala",2021,"Obot Akara",0.652941176,0.744444444,0.530769231,0.598245614,0.376065149,0.440171735,0.53,1,"june",527
"972","Nasarawa-Eggon","Alkaleri",2024,"Nasarawa-Eggon",0.992307692,0.966666667,0.920689655,0.958536585,0.497648158,0.536568319,0.53,2,"july",1646
"973","Chanchaga","Keana",2022,"Chanchaga",0.643627973,0.474183095,0.494156293,0.627245053,0.393820889,0.454714405,0.53,1,"august",953
"974","Chanchaga","Keana",2025,"Chanchaga",0.643627973,0.474183095,0.494156293,0.627245053,0.393820889,0.454714405,0.53,2,"august",2048
"975","Obubra","Obubra",2021,"Obubra",0.974772031,1.004081635,0.839772723,0.887939693,0.444533155,0.495552804,0.53,1,"june",527
"976","Toto","Keana",2024,"Toto",0.965760191,0.876987785,0.791463825,0.930641004,0.39100856,0.452417095,0.53,2,"august",1683
"977","Obudu","Obubra",2021,"Obudu",0.947208055,0.894090851,0.848608298,0.860815073,0.438167494,0.490500973,0.53,1,"june",527
"978","Wamba","Alkaleri",2024,"Wamba",1.241176471,0.8,1.01875,1.119444444,0.418578169,0.474808309,0.53,2,"july",1646
"979","Agaie","Oke-Ero",2022,"Agaie",0.691788901,0.599429972,0.560379648,0.655121446,0.469310553,0.514957552,0.53,1,"july",916
"980","Agaie","Oke-Ero",2025,"Agaie",0.691788901,0.599429972,0.560379648,0.655121446,0.469310553,0.514957552,0.53,2,"july",2011
"981","Agwara","Birnin Kebbi",2022,"Agwara",1.089226475,0.914967322,0.834978419,1.08771905,0.513248554,0.548162892,0.53,1,"august",953
"982","Agwara","Birnin Kebbi",2025,"Agwara",1.089226475,0.914967322,0.834978419,1.08771905,0.513248554,0.548162892,0.53,2,"august",2048
"983","Bida","Oke-Ero",2022,"Bida",0.691304348,0.481818182,0.455555556,0.640909091,0.354220152,0.422188464,0.53,1,"july",916
"984","Bida","Oke-Ero",2025,"Bida",0.691304348,0.481818182,0.455555556,0.640909091,0.354220152,0.422188464,0.53,2,"july",2011
"985","Bosso","Keana",2022,"Bosso",0.659945185,0.618367248,0.568395424,0.698904399,0.45101388,0.500669413,0.53,1,"august",953
"986","Bosso","Keana",2025,"Bosso",0.659945185,0.618367248,0.568395424,0.698904399,0.45101388,0.500669413,0.53,2,"august",2048
"987","Edati","Oke-Ero",2022,"Edati",0.770588235,0.675,0.566666667,0.836231884,0.417118573,0.473631021,0.53,1,"july",916
"988","Edati","Oke-Ero",2025,"Edati",0.770588235,0.675,0.566666667,0.836231884,0.417118573,0.473631021,0.53,2,"july",2011
"989","Gbako","Oke-Ero",2022,"Gbako",0.466666667,0.421212121,0.560379648,0.441025641,0.413494411,0.470703464,0.53,1,"july",916
"990","Gbako","Oke-Ero",2025,"Gbako",0.466666667,0.421212121,0.560379648,0.441025641,0.413494411,0.470703464,0.53,2,"july",2011
"991","Gurara","Oke-Ero",2022,"Gurara",0.691788901,0.599429972,0.560379648,0.655121446,0.530491978,0.560704096,0.53,1,"july",916
"992","Gurara","Oke-Ero",2025,"Gurara",0.691788901,0.599429972,0.560379648,0.655121446,0.530491978,0.560704096,0.53,2,"july",2011
