,adm1,adm2,year,llins_yn,llins_num,llin_month,mortality,Kill_rate
670,Kwara,Moro,2017,1.0,78462.0,10.0,0.336971467,0.4079595441391242
671,Kwara,Offa,2017,1.0,65549.0,10.0,0.350724749,0.4193057712877668
672,Kwara,Oke-Ero,2017,1.0,42639.0,10.0,0.328086235,0.4006319684094872
673,Kwara,Oyun,2017,1.0,55363.0,10.0,0.379244204,0.44278165437108363
674,Kwara,Pategi,2017,1.0,87574.0,10.0,0.31827729899999996,0.3925515182580601
675,Ondo,Akoko North East,2017,1.0,129964.0,11.0,0.346553372,0.41586475190450417
676,Ondo,Akoko North West,2017,1.0,136066.0,11.0,0.316763911,0.3913060228687422
677,Ondo,Akoko South East,2017,1.0,55747.0,11.0,0.34703453100000003,0.4162616986213319
678,Ondo,Akoko South West,2017,1.0,165262.0,11.0,0.330802879,0.4028717788728454
679,Ondo,Akure North,2017,1.0,101123.0,11.0,0.337034585,0.40801161279917464
680,Ondo,Akure South,2017,1.0,305281.0,11.0,0.299585483,0.3772010652800233
681,Ondo,Ese-Odo,2017,1.0,113702.0,11.0,0.29899958600000004,0.3767212679727284
682,Ondo,Idanre,2017,1.0,91075.0,11.0,0.311424686,0.3869151703291397
683,Ondo,Ifedore,2017,1.0,97841.0,11.0,0.373640917,0.438179997984411
684,Ondo,Ilaje,2017,1.0,210530.0,11.0,0.29492871,0.3733903487267975
685,Ondo,Ile-Oluji-Okeigbo,2017,1.0,113020.0,11.0,0.384384096,0.44699613128680726
686,Ondo,Irele,2017,1.0,103357.0,11.0,0.393822894,0.45471604224585777
687,Ondo,Odigbo,2017,1.0,157002.0,11.0,0.42330771899999997,0.4786158679575601
688,Ondo,Okitipupa,2017,1.0,162691.0,11.0,0.40023309700000004,0.4599422510830095
689,Ondo,Ondo East,2017,1.0,54660.0,11.0,0.35907013299999996,0.42618666666230753
690,Ondo,Ondo West,2017,1.0,201470.0,11.0,0.39188836200000005,0.45313605515248934
691,Ondo,Ose,2017,1.0,102190.0,11.0,0.34187957399999996,0.41200874927076536
692,Ondo,Owo,2017,1.0,147227.0,11.0,0.289251141,0.3687534613896203
693,Osun,Aiyedade,2017,1.0,99920.0,9.0,0.40142838399999997,0.46091511101148036
694,Osun,Aiyedire,2017,1.0,49863.0,9.0,0.440828641,0.4926159260142818
695,Osun,Atakumosa East,2017,1.0,55060.0,9.0,0.43864029600000004,0.49087704803760496
696,Osun,Atakumosa West,2017,1.0,49854.0,9.0,0.441512439,0.49315867513721895
697,Osun,Boluwaduro,2017,1.0,48827.0,9.0,0.30039852899999997,0.3778670365645364
698,Osun,Boripe,2017,1.0,98470.0,9.0,0.35457047799999997,0.4224773342004546
699,Osun,Ede North,2017,1.0,59258.0,9.0,0.389785625,0.4514173259758962
700,Osun,Ede South,2017,1.0,53365.0,9.0,0.41266612700000005,0.47003353345020993
701,Osun,Egbedore,2017,1.0,55181.0,9.0,0.43475278,0.4877808961379004
702,Osun,Ejigbo,2017,1.0,88596.0,9.0,0.43193528600000003,0.48553142972958785
703,Osun,Ife Central,2017,1.0,117445.0,9.0,0.443838578,0.49500281229290755
704,Osun,Ife East,2017,1.0,141763.0,9.0,0.454795344,0.5036419615631109
705,Osun,Ife North,2017,1.0,109204.0,9.0,0.417284269,0.4737647205809236
706,Osun,Ife South,2017,1.0,104347.0,9.0,0.40603638,0.46466042000505825
707,Osun,Ifedayo,2017,1.0,26497.0,9.0,0.271238016,0.3541214375864389
708,Osun,Ifelodun2,2017,1.0,69168.0,9.0,0.40027921899999996,0.4599798003794073
709,Osun,Ila,2017,1.0,46867.0,9.0,0.32967771,0.4019440263013372
710,Osun,Ilesha East,2017,1.0,84877.0,9.0,0.40077994,0.46038740086411933
711,Osun,Ilesha West,2017,1.0,79188.0,9.0,0.38746024700000004,0.4495150297465482
712,Osun,Irepodun2,2017,1.0,85768.0,9.0,0.48248331,0.5250868562302236
713,Osun,Irewole,2017,1.0,107763.0,9.0,0.39038517100000003,0.45190752273213364
714,Osun,Isokan,2017,1.0,77874.0,9.0,0.36731477100000004,0.4329770432037026
715,Osun,Iwo,2017,1.0,137976.0,9.0,0.456747451,0.5051726196435861
716,Osun,Obokun,2017,1.0,75247.0,9.0,0.323000927,0.39644123709791
717,Osun,Odo-Otin,2017,1.0,99875.0,9.0,0.424052511,0.47921443413234305
718,Osun,Ola-oluwa,2017,1.0,57148.0,9.0,0.43559805,0.48845485831610874
719,Osun,Olorunda,2017,1.0,97823.0,9.0,0.43127263299999996,0.48500171528693303
720,Osun,Oriade,2017,1.0,111817.0,9.0,0.408517869,0.46667376472955013
721,Osun,Orolu,2017,1.0,73556.0,9.0,0.49909052299999995,0.5376497820578663
722,Osun,Osogbo,2017,1.0,108145.0,9.0,0.402576327,0.46184892362729335
723,Sokoto,Binji,2017,1.0,79907.0,,0.8282343679999999,0.7216425453524813
724,Sokoto,Bodinga,2017,1.0,145520.0,,0.8452747420000001,0.727651305346433
725,Sokoto,Dange-Shnsi,2017,1.0,148263.0,,0.776225122,0.7013165591301116
726,Sokoto,Gada,2017,1.0,190491.0,,0.721220117,0.6763550947276393
727,Sokoto,Gawabawa,2017,1.0,147671.0,,0.808406515,0.7142539168554731
728,Sokoto,Goronyo,2017,1.0,72234.0,,0.728302887,0.679777150436161
729,Sokoto,Gudu,2017,1.0,177219.0,,0.8180726629999999,0.7179101097117951
730,Sokoto,Illela,2017,1.0,114796.0,,0.78404554,0.7045705787066877
731,Sokoto,Isa,2017,1.0,112117.0,,0.799422792,0.7107618589171127
732,Sokoto,Kebbe,2017,1.0,97002.0,,0.694602402,0.662933001779533
733,Sokoto,Kware,2017,1.0,99700.0,,0.839844337,0.7257700184619396
734,Sokoto,Rabah,2017,1.0,122209.0,,0.7934301340000001,0.7083814340918517
735,Sokoto,Sabon Birni,2017,1.0,153237.0,,0.753753181,0.6915626676756104
736,Sokoto,Shagari,2017,1.0,115212.0,,0.7654273709999999,0.6967051294332028
737,Sokoto,Silame,2017,1.0,79409.0,,0.766165395,0.6970247325701102
738,Sokoto,Sokoto North,2017,1.0,192856.0,,0.7786190909999999,0.7023202887341238
739,Sokoto,Sokoto South,2017,1.0,143126.0,,0.80984662,0.7148052398047845
740,Sokoto,Tambuwal,2017,1.0,167992.0,,0.771427002,0.6992844830267938
741,Sokoto,Tangaza,2017,1.0,87019.0,,0.75519424,0.6922063360412207
742,Sokoto,Tureta,2017,1.0,51198.0,,0.792046748,0.7078260701223849
743,Sokoto,Wamako,2017,1.0,132275.0,,0.797146263,0.7098624058950429
744,Sokoto,Wurno,2017,1.0,120648.0,,0.774541035,0.7006064208085178
745,Sokoto,Yabo,2017,1.0,84708.0,,0.7457648440000001,0.6879488560755875
