adm1,LGA,smc_plan1,repDS,peak,year,round,duration,coverage_high_access,coverage_low_access,max_age,simday,scenario
Yobe,Nangere,SMC,Darazo,july,2025,1,-1,1,0.6,5,2011,scenario 7
Yobe,Nangere,SMC,Darazo,july,2025,2,-1,1,0.6,5,2041,scenario 7
Yobe,Nangere,SMC,Darazo,july,2025,3,-1,1,0.6,5,2071,scenario 7
Yobe,Nangere,SMC,Darazo,july,2025,4,-1,1,0.6,5,2101,scenario 7
Yobe,Nangere,SMC,Darazo,july,2026,1,-1,1,0.6,5,2376,scenario 7
Yobe,Nangere,SMC,Darazo,july,2026,2,-1,1,0.6,5,2406,scenario 7
Yobe,Nangere,SMC,Darazo,july,2026,3,-1,1,0.6,5,2436,scenario 7
Yobe,Nangere,SMC,Darazo,july,2026,4,-1,1,0.6,5,2466,scenario 7
Yobe,Nangere,SMC,Darazo,july,2027,1,-1,1,0.6,5,2741,scenario 7
Yobe,Nangere,SMC,Darazo,july,2027,2,-1,1,0.6,5,2771,scenario 7
Yobe,Nangere,SMC,Darazo,july,2027,3,-1,1,0.6,5,2801,scenario 7
Yobe,Nangere,SMC,Darazo,july,2027,4,-1,1,0.6,5,2831,scenario 7
Yobe,Nangere,SMC,Darazo,july,2028,1,-1,1,0.6,5,3106,scenario 7
Yobe,Nangere,SMC,Darazo,july,2028,2,-1,1,0.6,5,3136,scenario 7
Yobe,Nangere,SMC,Darazo,july,2028,3,-1,1,0.6,5,3166,scenario 7
Yobe,Nangere,SMC,Darazo,july,2028,4,-1,1,0.6,5,3196,scenario 7
Yobe,Nangere,SMC,Darazo,july,2029,1,-1,1,0.6,5,3471,scenario 7
Yobe,Nangere,SMC,Darazo,july,2029,2,-1,1,0.6,5,3501,scenario 7
Yobe,Nangere,SMC,Darazo,july,2029,3,-1,1,0.6,5,3531,scenario 7
Yobe,Nangere,SMC,Darazo,july,2029,4,-1,1,0.6,5,3561,scenario 7
Yobe,Nangere,SMC,Darazo,july,2030,1,-1,1,0.6,5,3836,scenario 7
Yobe,Nangere,SMC,Darazo,july,2030,2,-1,1,0.6,5,3866,scenario 7
Yobe,Nangere,SMC,Darazo,july,2030,3,-1,1,0.6,5,3896,scenario 7
Yobe,Nangere,SMC,Darazo,july,2030,4,-1,1,0.6,5,3926,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2020,1,-1,1,0.6,5,186,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2020,2,-1,1,0.6,5,216,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2020,3,-1,1,0.6,5,246,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2020,4,-1,1,0.6,5,276,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2021,1,-1,1,0.6,5,551,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2021,2,-1,1,0.6,5,581,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2021,3,-1,1,0.6,5,611,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2021,4,-1,1,0.6,5,641,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2022,1,-1,1,0.6,5,916,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2022,2,-1,1,0.6,5,946,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2022,3,-1,1,0.6,5,976,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2022,4,-1,1,0.6,5,1006,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2023,1,-1,1,0.6,5,1281,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2023,2,-1,1,0.6,5,1311,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2023,3,-1,1,0.6,5,1341,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2023,4,-1,1,0.6,5,1371,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2024,1,-1,1,0.6,5,1646,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2024,2,-1,1,0.6,5,1676,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2024,3,-1,1,0.6,5,1706,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2024,4,-1,1,0.6,5,1736,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2025,1,-1,1,0.6,5,2011,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2025,2,-1,1,0.6,5,2041,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2025,3,-1,1,0.6,5,2071,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2025,4,-1,1,0.6,5,2101,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2026,1,-1,1,0.6,5,2376,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2026,2,-1,1,0.6,5,2406,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2026,3,-1,1,0.6,5,2436,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2026,4,-1,1,0.6,5,2466,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2027,1,-1,1,0.6,5,2741,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2027,2,-1,1,0.6,5,2771,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2027,3,-1,1,0.6,5,2801,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2027,4,-1,1,0.6,5,2831,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2028,1,-1,1,0.6,5,3106,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2028,2,-1,1,0.6,5,3136,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2028,3,-1,1,0.6,5,3166,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2028,4,-1,1,0.6,5,3196,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2029,1,-1,1,0.6,5,3471,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2029,2,-1,1,0.6,5,3501,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2029,3,-1,1,0.6,5,3531,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2029,4,-1,1,0.6,5,3561,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2030,1,-1,1,0.6,5,3836,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2030,2,-1,1,0.6,5,3866,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2030,3,-1,1,0.6,5,3896,scenario 7
Kano,Nasarawa1,SMC,Alkaleri,july,2030,4,-1,1,0.6,5,3926,scenario 7
Borno,Ngala,SMC,Taura,july,2020,1,-1,1,0.6,5,223,scenario 7
Borno,Ngala,SMC,Taura,july,2020,2,-1,1,0.6,5,251,scenario 7
Borno,Ngala,SMC,Taura,july,2020,3,-1,1,0.6,5,279,scenario 7
Borno,Ngala,SMC,Taura,july,2020,4,-1,1,0.6,5,307,scenario 7
Borno,Ngala,SMC,Taura,july,2021,1,-1,1,0.6,5,588,scenario 7
Borno,Ngala,SMC,Taura,july,2021,2,-1,1,0.6,5,616,scenario 7
Borno,Ngala,SMC,Taura,july,2021,3,-1,1,0.6,5,644,scenario 7
Borno,Ngala,SMC,Taura,july,2021,4,-1,1,0.6,5,672,scenario 7
Borno,Ngala,SMC,Taura,july,2022,1,-1,1,0.6,5,953,scenario 7
Borno,Ngala,SMC,Taura,july,2022,2,-1,1,0.6,5,981,scenario 7
Borno,Ngala,SMC,Taura,july,2022,3,-1,1,0.6,5,1009,scenario 7
Borno,Ngala,SMC,Taura,july,2022,4,-1,1,0.6,5,1037,scenario 7
Borno,Ngala,SMC,Taura,july,2023,1,-1,1,0.6,5,1318,scenario 7
Borno,Ngala,SMC,Taura,july,2023,2,-1,1,0.6,5,1346,scenario 7
Borno,Ngala,SMC,Taura,july,2023,3,-1,1,0.6,5,1374,scenario 7
Borno,Ngala,SMC,Taura,july,2023,4,-1,1,0.6,5,1402,scenario 7
Borno,Ngala,SMC,Taura,july,2024,1,-1,1,0.6,5,1683,scenario 7
Borno,Ngala,SMC,Taura,july,2024,2,-1,1,0.6,5,1711,scenario 7
Borno,Ngala,SMC,Taura,july,2024,3,-1,1,0.6,5,1739,scenario 7
Borno,Ngala,SMC,Taura,july,2024,4,-1,1,0.6,5,1767,scenario 7
Borno,Ngala,SMC,Taura,july,2025,1,-1,1,0.6,5,2048,scenario 7
Borno,Ngala,SMC,Taura,july,2025,2,-1,1,0.6,5,2076,scenario 7
Borno,Ngala,SMC,Taura,july,2025,3,-1,1,0.6,5,2104,scenario 7
Borno,Ngala,SMC,Taura,july,2025,4,-1,1,0.6,5,2132,scenario 7
Borno,Ngala,SMC,Taura,july,2026,1,-1,1,0.6,5,2413,scenario 7
Borno,Ngala,SMC,Taura,july,2026,2,-1,1,0.6,5,2441,scenario 7
Borno,Ngala,SMC,Taura,july,2026,3,-1,1,0.6,5,2469,scenario 7
Borno,Ngala,SMC,Taura,july,2026,4,-1,1,0.6,5,2497,scenario 7
Borno,Ngala,SMC,Taura,july,2027,1,-1,1,0.6,5,2778,scenario 7
Borno,Ngala,SMC,Taura,july,2027,2,-1,1,0.6,5,2806,scenario 7
Borno,Ngala,SMC,Taura,july,2027,3,-1,1,0.6,5,2834,scenario 7
Borno,Ngala,SMC,Taura,july,2027,4,-1,1,0.6,5,2862,scenario 7
Borno,Ngala,SMC,Taura,july,2028,1,-1,1,0.6,5,3143,scenario 7
Borno,Ngala,SMC,Taura,july,2028,2,-1,1,0.6,5,3171,scenario 7
Borno,Ngala,SMC,Taura,july,2028,3,-1,1,0.6,5,3199,scenario 7
Borno,Ngala,SMC,Taura,july,2028,4,-1,1,0.6,5,3227,scenario 7
Borno,Ngala,SMC,Taura,july,2029,1,-1,1,0.6,5,3508,scenario 7
Borno,Ngala,SMC,Taura,july,2029,2,-1,1,0.6,5,3536,scenario 7
Borno,Ngala,SMC,Taura,july,2029,3,-1,1,0.6,5,3564,scenario 7
Borno,Ngala,SMC,Taura,july,2029,4,-1,1,0.6,5,3592,scenario 7
Borno,Ngala,SMC,Taura,july,2030,1,-1,1,0.6,5,3873,scenario 7
Borno,Ngala,SMC,Taura,july,2030,2,-1,1,0.6,5,3901,scenario 7
Borno,Ngala,SMC,Taura,july,2030,3,-1,1,0.6,5,3929,scenario 7
Borno,Ngala,SMC,Taura,july,2030,4,-1,1,0.6,5,3957,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2020,1,-1,1,0.6,5,223,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2020,2,-1,1,0.6,5,253,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2020,3,-1,1,0.6,5,283,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2020,4,-1,1,0.6,5,313,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2021,1,-1,1,0.6,5,588,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2021,2,-1,1,0.6,5,618,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2021,3,-1,1,0.6,5,648,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2021,4,-1,1,0.6,5,678,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2022,1,-1,1,0.6,5,953,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2022,2,-1,1,0.6,5,983,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2022,3,-1,1,0.6,5,1013,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2022,4,-1,1,0.6,5,1043,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2023,1,-1,1,0.6,5,1318,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2023,2,-1,1,0.6,5,1348,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2023,3,-1,1,0.6,5,1378,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2023,4,-1,1,0.6,5,1408,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2024,1,-1,1,0.6,5,1683,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2024,2,-1,1,0.6,5,1713,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2024,3,-1,1,0.6,5,1743,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2024,4,-1,1,0.6,5,1773,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2025,1,-1,1,0.6,5,2048,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2025,2,-1,1,0.6,5,2078,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2025,3,-1,1,0.6,5,2108,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2025,4,-1,1,0.6,5,2138,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2026,1,-1,1,0.6,5,2413,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2026,2,-1,1,0.6,5,2443,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2026,3,-1,1,0.6,5,2473,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2026,4,-1,1,0.6,5,2503,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2027,1,-1,1,0.6,5,2778,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2027,2,-1,1,0.6,5,2808,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2027,3,-1,1,0.6,5,2838,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2027,4,-1,1,0.6,5,2868,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2028,1,-1,1,0.6,5,3143,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2028,2,-1,1,0.6,5,3173,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2028,3,-1,1,0.6,5,3203,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2028,4,-1,1,0.6,5,3233,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2029,1,-1,1,0.6,5,3508,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2029,2,-1,1,0.6,5,3538,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2029,3,-1,1,0.6,5,3568,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2029,4,-1,1,0.6,5,3598,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2030,1,-1,1,0.6,5,3873,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2030,2,-1,1,0.6,5,3903,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2030,3,-1,1,0.6,5,3933,scenario 7
Borno,Nganzai,SMC,Gawabawa,august,2030,4,-1,1,0.6,5,3963,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2020,1,-1,1,0.6,5,131,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2020,2,-1,1,0.6,5,161,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2020,3,-1,1,0.6,5,191,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2020,4,-1,1,0.6,5,221,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2021,1,-1,1,0.6,5,496,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2021,2,-1,1,0.6,5,526,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2021,3,-1,1,0.6,5,556,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2021,4,-1,1,0.6,5,586,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2022,1,-1,1,0.6,5,861,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2022,2,-1,1,0.6,5,891,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2022,3,-1,1,0.6,5,921,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2022,4,-1,1,0.6,5,951,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2023,1,-1,1,0.6,5,1226,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2023,2,-1,1,0.6,5,1256,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2023,3,-1,1,0.6,5,1286,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2023,4,-1,1,0.6,5,1316,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2024,1,-1,1,0.6,5,1591,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2024,2,-1,1,0.6,5,1621,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2024,3,-1,1,0.6,5,1651,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2024,4,-1,1,0.6,5,1681,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2025,1,-1,1,0.6,5,1956,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2025,2,-1,1,0.6,5,1986,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2025,3,-1,1,0.6,5,2016,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2025,4,-1,1,0.6,5,2046,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2026,1,-1,1,0.6,5,2321,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2026,2,-1,1,0.6,5,2351,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2026,3,-1,1,0.6,5,2381,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2026,4,-1,1,0.6,5,2411,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2027,1,-1,1,0.6,5,2686,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2027,2,-1,1,0.6,5,2716,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2027,3,-1,1,0.6,5,2746,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2027,4,-1,1,0.6,5,2776,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2028,1,-1,1,0.6,5,3051,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2028,2,-1,1,0.6,5,3081,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2028,3,-1,1,0.6,5,3111,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2028,4,-1,1,0.6,5,3141,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2029,1,-1,1,0.6,5,3416,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2029,2,-1,1,0.6,5,3446,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2029,3,-1,1,0.6,5,3476,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2029,4,-1,1,0.6,5,3506,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2030,1,-1,1,0.6,5,3781,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2030,2,-1,1,0.6,5,3811,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2030,3,-1,1,0.6,5,3841,scenario 7
Kebbi,Ngaski,SMC,Owan East,march,2030,4,-1,1,0.6,5,3871,scenario 7
Yobe,Nguru,SMC,Taura,july,2020,1,-1,1,0.98019802,5,223,scenario 7
Yobe,Nguru,SMC,Taura,july,2020,2,-1,1,0.961810467,5,251,scenario 7
Yobe,Nguru,SMC,Taura,july,2020,3,-1,1,0.974540311,5,279,scenario 7
Yobe,Nguru,SMC,Taura,july,2020,4,-1,1,0.6,5,307,scenario 7
Yobe,Nguru,SMC,Taura,july,2021,1,-1,1,0.98019802,5,588,scenario 7
Yobe,Nguru,SMC,Taura,july,2021,2,-1,1,0.961810467,5,616,scenario 7
Yobe,Nguru,SMC,Taura,july,2021,3,-1,1,0.974540311,5,644,scenario 7
Yobe,Nguru,SMC,Taura,july,2021,4,-1,1,0.6,5,672,scenario 7
Yobe,Nguru,SMC,Taura,july,2022,1,-1,1,0.98019802,5,953,scenario 7
Yobe,Nguru,SMC,Taura,july,2022,2,-1,1,0.961810467,5,981,scenario 7
Yobe,Nguru,SMC,Taura,july,2022,3,-1,1,0.974540311,5,1009,scenario 7
Yobe,Nguru,SMC,Taura,july,2022,4,-1,1,0.6,5,1037,scenario 7
Yobe,Nguru,SMC,Taura,july,2023,1,-1,1,0.98019802,5,1318,scenario 7
Yobe,Nguru,SMC,Taura,july,2023,2,-1,1,0.961810467,5,1346,scenario 7
Yobe,Nguru,SMC,Taura,july,2023,3,-1,1,0.974540311,5,1374,scenario 7
Yobe,Nguru,SMC,Taura,july,2023,4,-1,1,0.6,5,1402,scenario 7
Yobe,Nguru,SMC,Taura,july,2024,1,-1,1,0.98019802,5,1683,scenario 7
Yobe,Nguru,SMC,Taura,july,2024,2,-1,1,0.961810467,5,1711,scenario 7
Yobe,Nguru,SMC,Taura,july,2024,3,-1,1,0.974540311,5,1739,scenario 7
Yobe,Nguru,SMC,Taura,july,2024,4,-1,1,0.6,5,1767,scenario 7
Yobe,Nguru,SMC,Taura,july,2025,1,-1,1,0.98019802,5,2048,scenario 7
Yobe,Nguru,SMC,Taura,july,2025,2,-1,1,0.961810467,5,2076,scenario 7
Yobe,Nguru,SMC,Taura,july,2025,3,-1,1,0.974540311,5,2104,scenario 7
Yobe,Nguru,SMC,Taura,july,2025,4,-1,1,0.6,5,2132,scenario 7
Yobe,Nguru,SMC,Taura,july,2026,1,-1,1,0.98019802,5,2413,scenario 7
Yobe,Nguru,SMC,Taura,july,2026,2,-1,1,0.961810467,5,2441,scenario 7
Yobe,Nguru,SMC,Taura,july,2026,3,-1,1,0.974540311,5,2469,scenario 7
Yobe,Nguru,SMC,Taura,july,2026,4,-1,1,0.6,5,2497,scenario 7
Yobe,Nguru,SMC,Taura,july,2027,1,-1,1,0.98019802,5,2778,scenario 7
Yobe,Nguru,SMC,Taura,july,2027,2,-1,1,0.961810467,5,2806,scenario 7
Yobe,Nguru,SMC,Taura,july,2027,3,-1,1,0.974540311,5,2834,scenario 7
Yobe,Nguru,SMC,Taura,july,2027,4,-1,1,0.6,5,2862,scenario 7
Yobe,Nguru,SMC,Taura,july,2028,1,-1,1,0.98019802,5,3143,scenario 7
Yobe,Nguru,SMC,Taura,july,2028,2,-1,1,0.961810467,5,3171,scenario 7
Yobe,Nguru,SMC,Taura,july,2028,3,-1,1,0.974540311,5,3199,scenario 7
Yobe,Nguru,SMC,Taura,july,2028,4,-1,1,0.6,5,3227,scenario 7
Yobe,Nguru,SMC,Taura,july,2029,1,-1,1,0.98019802,5,3508,scenario 7
Yobe,Nguru,SMC,Taura,july,2029,2,-1,1,0.961810467,5,3536,scenario 7
Yobe,Nguru,SMC,Taura,july,2029,3,-1,1,0.974540311,5,3564,scenario 7
Yobe,Nguru,SMC,Taura,july,2029,4,-1,1,0.6,5,3592,scenario 7
Yobe,Nguru,SMC,Taura,july,2030,1,-1,1,0.98019802,5,3873,scenario 7
Yobe,Nguru,SMC,Taura,july,2030,2,-1,1,0.961810467,5,3901,scenario 7
Yobe,Nguru,SMC,Taura,july,2030,3,-1,1,0.974540311,5,3929,scenario 7
Yobe,Nguru,SMC,Taura,july,2030,4,-1,1,0.6,5,3957,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2020,1,-1,1,0.6,5,186,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2020,2,-1,1,0.6,5,216,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2020,3,-1,1,0.6,5,246,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2020,4,-1,1,0.6,5,276,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2021,1,-1,1,0.6,5,551,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2021,2,-1,1,0.6,5,581,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2021,3,-1,1,0.6,5,611,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2021,4,-1,1,0.6,5,641,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2022,1,-1,1,0.6,5,916,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2022,2,-1,1,0.6,5,946,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2022,3,-1,1,0.6,5,976,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2022,4,-1,1,0.6,5,1006,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2023,1,-1,1,0.6,5,1281,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2023,2,-1,1,0.6,5,1311,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2023,3,-1,1,0.6,5,1341,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2023,4,-1,1,0.6,5,1371,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2024,1,-1,1,0.6,5,1646,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2024,2,-1,1,0.6,5,1676,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2024,3,-1,1,0.6,5,1706,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2024,4,-1,1,0.6,5,1736,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2025,1,-1,1,0.6,5,2011,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2025,2,-1,1,0.6,5,2041,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2025,3,-1,1,0.6,5,2071,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2025,4,-1,1,0.6,5,2101,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2026,1,-1,1,0.6,5,2376,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2026,2,-1,1,0.6,5,2406,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2026,3,-1,1,0.6,5,2436,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2026,4,-1,1,0.6,5,2466,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2027,1,-1,1,0.6,5,2741,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2027,2,-1,1,0.6,5,2771,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2027,3,-1,1,0.6,5,2801,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2027,4,-1,1,0.6,5,2831,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2028,1,-1,1,0.6,5,3106,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2028,2,-1,1,0.6,5,3136,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2028,3,-1,1,0.6,5,3166,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2028,4,-1,1,0.6,5,3196,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2029,1,-1,1,0.6,5,3471,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2029,2,-1,1,0.6,5,3501,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2029,3,-1,1,0.6,5,3531,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2029,4,-1,1,0.6,5,3561,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2030,1,-1,1,0.6,5,3836,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2030,2,-1,1,0.6,5,3866,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2030,3,-1,1,0.6,5,3896,scenario 7
Adamawa,Numan,SMC,Alkaleri,july,2030,4,-1,1,0.6,5,3926,scenario 7
Kwara,Oke-Ero,SMC in PAAR,Oke-Ero,july,2020,1,-1,1,0.6,5,186,scenario 7
Kwara,Oke-Ero,SMC in PAAR,Oke-Ero,july,2020,2,-1,1,0.6,5,216,scenario 7
Kwara,Oke-Ero,SMC in PAAR,Oke-Ero,july,2020,3,-1,1,0.6,5,246,scenario 7
Kwara,Oke-Ero,SMC in PAAR,Oke-Ero,july,2020,4,-1,1,0.6,5,276,scenario 7
Kwara,Oke-Ero,SMC in PAAR,Oke-Ero,july,2021,1,-1,1,0.6,5,551,scenario 7
Kwara,Oke-Ero,SMC in PAAR,Oke-Ero,july,2021,2,-1,1,0.6,5,581,scenario 7
