LGA,State,year,round,duration,coverage_high_access,coverage_low_access,max_age,month_new,simday,coverage_high_access_per,coverage_low_access_per
Guri,Jigawa,2029,4,-1,1,0.653558052,5,10,3555,100,65.4
Guri,Jigawa,2029,1,-1,1,0.934456929,5,7,3471,100,93.4
Guri,Jigawa,2030,2,-1,1,0.973782772,5,8,3864,100,97.4
Guri,Jigawa,2030,3,-1,1,0.975655431,5,9,3892,100,97.6
Guri,Jigawa,2030,4,-1,1,0.653558052,5,10,3920,100,65.4
Guri,Jigawa,2030,1,-1,1,0.934456929,5,7,3836,100,93.4
Gusau,Zamfara,2020,1,-1,1,0.854974705,5,7,186,100,85.5
Gusau,Zamfara,2020,2,-1,1,0.927487352,5,8,214,100,92.7
Gusau,Zamfara,2020,3,-1,1,0.937605396,5,9,242,100,93.8
Gusau,Zamfara,2020,4,-1,1,0.268128162,5,10,270,100,26.8
Gusau,Zamfara,2021,1,-1,1,0.854974705,5,7,551,100,85.5
Gusau,Zamfara,2021,2,-1,1,0.927487352,5,8,579,100,92.7
Gusau,Zamfara,2021,3,-1,1,0.937605396,5,9,607,100,93.8
Gusau,Zamfara,2021,4,-1,1,0.268128162,5,10,635,100,26.8
Gusau,Zamfara,2022,1,-1,1,0.854974705,5,7,916,100,85.5
Gusau,Zamfara,2022,2,-1,1,0.927487352,5,8,944,100,92.7
Gusau,Zamfara,2022,3,-1,1,0.937605396,5,9,972,100,93.8
Gusau,Zamfara,2022,4,-1,1,0.268128162,5,10,1000,100,26.8
Gusau,Zamfara,2023,1,-1,1,0.854974705,5,7,1281,100,85.5
Gusau,Zamfara,2023,2,-1,1,0.927487352,5,8,1309,100,92.7
Gusau,Zamfara,2023,3,-1,1,0.937605396,5,9,1337,100,93.8
Gusau,Zamfara,2023,4,-1,1,0.268128162,5,10,1365,100,26.8
Gusau,Zamfara,2024,1,-1,1,0.854974705,5,7,1646,100,85.5
Gusau,Zamfara,2024,2,-1,1,0.927487352,5,8,1674,100,92.7
Gusau,Zamfara,2024,3,-1,1,0.937605396,5,9,1702,100,93.8
Gusau,Zamfara,2024,4,-1,1,0.268128162,5,10,1730,100,26.8
Gusau,Zamfara,2025,1,-1,1,0.854974705,5,7,2011,100,85.5
Gusau,Zamfara,2025,2,-1,1,0.927487352,5,8,2039,100,92.7
Gusau,Zamfara,2025,3,-1,1,0.937605396,5,9,2067,100,93.8
Gusau,Zamfara,2025,4,-1,1,0.268128162,5,10,2095,100,26.8
Gusau,Zamfara,2026,1,-1,1,0.854974705,5,7,2376,100,85.5
Gusau,Zamfara,2026,2,-1,1,0.927487352,5,8,2404,100,92.7
Gusau,Zamfara,2026,3,-1,1,0.937605396,5,9,2432,100,93.8
Gusau,Zamfara,2026,4,-1,1,0.268128162,5,10,2460,100,26.8
Gusau,Zamfara,2027,1,-1,1,0.854974705,5,7,2741,100,85.5
Gusau,Zamfara,2027,2,-1,1,0.927487352,5,8,2769,100,92.7
Gusau,Zamfara,2027,3,-1,1,0.937605396,5,9,2797,100,93.8
Gusau,Zamfara,2027,4,-1,1,0.268128162,5,10,2825,100,26.8
Gusau,Zamfara,2028,1,-1,1,0.854974705,5,7,3106,100,85.5
Gusau,Zamfara,2028,2,-1,1,0.927487352,5,8,3134,100,92.7
Gusau,Zamfara,2028,3,-1,1,0.937605396,5,9,3162,100,93.8
Gusau,Zamfara,2028,4,-1,1,0.268128162,5,10,3190,100,26.8
Gusau,Zamfara,2029,1,-1,1,0.854974705,5,7,3471,100,85.5
Gusau,Zamfara,2029,2,-1,1,0.927487352,5,8,3499,100,92.7
Gusau,Zamfara,2029,3,-1,1,0.937605396,5,9,3527,100,93.8
Gusau,Zamfara,2029,4,-1,1,0.268128162,5,10,3555,100,26.8
Gusau,Zamfara,2030,1,-1,1,0.854974705,5,7,3836,100,85.5
Gusau,Zamfara,2030,2,-1,1,0.927487352,5,8,3864,100,92.7
Gusau,Zamfara,2030,3,-1,1,0.937605396,5,9,3892,100,93.8
Gusau,Zamfara,2030,4,-1,1,0.268128162,5,10,3920,100,26.8
Gwaram,Jigawa,2020,1,-1,1,0.934456929,5,7,186,100,93.4
Gwaram,Jigawa,2020,2,-1,1,0.973782772,5,8,214,100,97.4
Gwaram,Jigawa,2020,3,-1,1,0.975655431,5,9,242,100,97.6
Gwaram,Jigawa,2020,4,-1,1,0.653558052,5,10,270,100,65.4
Gwaram,Jigawa,2021,1,-1,1,0.934456929,5,7,551,100,93.4
Gwaram,Jigawa,2021,2,-1,1,0.973782772,5,8,579,100,97.4
Gwaram,Jigawa,2021,3,-1,1,0.975655431,5,9,607,100,97.6
Gwaram,Jigawa,2021,4,-1,1,0.653558052,5,10,635,100,65.4
Gwaram,Jigawa,2022,1,-1,1,0.934456929,5,7,916,100,93.4
Gwaram,Jigawa,2022,2,-1,1,0.973782772,5,8,944,100,97.4
Gwaram,Jigawa,2022,3,-1,1,0.975655431,5,9,972,100,97.6
Gwaram,Jigawa,2022,4,-1,1,0.653558052,5,10,1000,100,65.4
Gwaram,Jigawa,2023,1,-1,1,0.934456929,5,7,1281,100,93.4
Gwaram,Jigawa,2023,2,-1,1,0.973782772,5,8,1309,100,97.4
Gwaram,Jigawa,2023,3,-1,1,0.975655431,5,9,1337,100,97.6
Gwaram,Jigawa,2023,4,-1,1,0.653558052,5,10,1365,100,65.4
Gwaram,Jigawa,2024,1,-1,1,0.934456929,5,7,1646,100,93.4
Gwaram,Jigawa,2024,2,-1,1,0.973782772,5,8,1674,100,97.4
Gwaram,Jigawa,2024,3,-1,1,0.975655431,5,9,1702,100,97.6
Gwaram,Jigawa,2024,4,-1,1,0.653558052,5,10,1730,100,65.4
Gwaram,Jigawa,2025,1,-1,1,0.934456929,5,7,2011,100,93.4
Gwaram,Jigawa,2025,2,-1,1,0.973782772,5,8,2039,100,97.4
Gwaram,Jigawa,2025,3,-1,1,0.975655431,5,9,2067,100,97.6
Gwaram,Jigawa,2025,4,-1,1,0.653558052,5,10,2095,100,65.4
Gwaram,Jigawa,2026,1,-1,1,0.934456929,5,7,2376,100,93.4
Gwaram,Jigawa,2026,2,-1,1,0.973782772,5,8,2404,100,97.4
Gwaram,Jigawa,2026,3,-1,1,0.975655431,5,9,2432,100,97.6
Gwaram,Jigawa,2026,4,-1,1,0.653558052,5,10,2460,100,65.4
Gwaram,Jigawa,2027,1,-1,1,0.934456929,5,7,2741,100,93.4
Gwaram,Jigawa,2027,2,-1,1,0.973782772,5,8,2769,100,97.4
Gwaram,Jigawa,2027,3,-1,1,0.975655431,5,9,2797,100,97.6
Gwaram,Jigawa,2027,4,-1,1,0.653558052,5,10,2825,100,65.4
Gwaram,Jigawa,2028,1,-1,1,0.934456929,5,7,3106,100,93.4
Gwaram,Jigawa,2028,2,-1,1,0.973782772,5,8,3134,100,97.4
Gwaram,Jigawa,2028,3,-1,1,0.975655431,5,9,3162,100,97.6
Gwaram,Jigawa,2028,4,-1,1,0.653558052,5,10,3190,100,65.4
Gwaram,Jigawa,2029,1,-1,1,0.934456929,5,7,3471,100,93.4
Gwaram,Jigawa,2029,2,-1,1,0.973782772,5,8,3499,100,97.4
Gwaram,Jigawa,2029,3,-1,1,0.975655431,5,9,3527,100,97.6
Gwaram,Jigawa,2029,4,-1,1,0.653558052,5,10,3555,100,65.4
Gwaram,Jigawa,2030,1,-1,1,0.934456929,5,7,3836,100,93.4
Gwaram,Jigawa,2030,2,-1,1,0.973782772,5,8,3864,100,97.4
Gwaram,Jigawa,2030,3,-1,1,0.975655431,5,9,3892,100,97.6
Gwaram,Jigawa,2030,4,-1,1,0.653558052,5,10,3920,100,65.4
Gwiwa,Jigawa,2020,2,-1,1,0.973782772,5,8,214,100,97.4
Gwiwa,Jigawa,2020,3,-1,1,0.975655431,5,9,242,100,97.6
Gwiwa,Jigawa,2020,4,-1,1,0.653558052,5,10,270,100,65.4
Gwiwa,Jigawa,2020,1,-1,1,0.934456929,5,7,186,100,93.4
Gwiwa,Jigawa,2021,2,-1,1,0.973782772,5,8,579,100,97.4
Gwiwa,Jigawa,2021,3,-1,1,0.975655431,5,9,607,100,97.6
Gwiwa,Jigawa,2021,4,-1,1,0.653558052,5,10,635,100,65.4
Gwiwa,Jigawa,2021,1,-1,1,0.934456929,5,7,551,100,93.4
Gwiwa,Jigawa,2022,2,-1,1,0.973782772,5,8,944,100,97.4
Gwiwa,Jigawa,2022,3,-1,1,0.975655431,5,9,972,100,97.6
Gwiwa,Jigawa,2022,4,-1,1,0.653558052,5,10,1000,100,65.4
Gwiwa,Jigawa,2022,1,-1,1,0.934456929,5,7,916,100,93.4
Gwiwa,Jigawa,2023,2,-1,1,0.973782772,5,8,1309,100,97.4
Gwiwa,Jigawa,2023,3,-1,1,0.975655431,5,9,1337,100,97.6
Gwiwa,Jigawa,2023,4,-1,1,0.653558052,5,10,1365,100,65.4
Gwiwa,Jigawa,2023,1,-1,1,0.934456929,5,7,1281,100,93.4
Gwiwa,Jigawa,2024,2,-1,1,0.973782772,5,8,1674,100,97.4
Gwiwa,Jigawa,2024,3,-1,1,0.975655431,5,9,1702,100,97.6
Gwiwa,Jigawa,2024,4,-1,1,0.653558052,5,10,1730,100,65.4
Gwiwa,Jigawa,2024,1,-1,1,0.934456929,5,7,1646,100,93.4
Gwiwa,Jigawa,2025,2,-1,1,0.973782772,5,8,2039,100,97.4
Gwiwa,Jigawa,2025,3,-1,1,0.975655431,5,9,2067,100,97.6
Gwiwa,Jigawa,2025,4,-1,1,0.653558052,5,10,2095,100,65.4
Gwiwa,Jigawa,2025,1,-1,1,0.934456929,5,7,2011,100,93.4
Gwiwa,Jigawa,2026,2,-1,1,0.973782772,5,8,2404,100,97.4
Gwiwa,Jigawa,2026,3,-1,1,0.975655431,5,9,2432,100,97.6
Gwiwa,Jigawa,2026,4,-1,1,0.653558052,5,10,2460,100,65.4
Gwiwa,Jigawa,2026,1,-1,1,0.934456929,5,7,2376,100,93.4
Gwiwa,Jigawa,2027,2,-1,1,0.973782772,5,8,2769,100,97.4
Gwiwa,Jigawa,2027,3,-1,1,0.975655431,5,9,2797,100,97.6
Gwiwa,Jigawa,2027,4,-1,1,0.653558052,5,10,2825,100,65.4
Gwiwa,Jigawa,2027,1,-1,1,0.934456929,5,7,2741,100,93.4
Gwiwa,Jigawa,2028,2,-1,1,0.973782772,5,8,3134,100,97.4
Gwiwa,Jigawa,2028,3,-1,1,0.975655431,5,9,3162,100,97.6
Gwiwa,Jigawa,2028,4,-1,1,0.653558052,5,10,3190,100,65.4
Gwiwa,Jigawa,2028,1,-1,1,0.934456929,5,7,3106,100,93.4
Gwiwa,Jigawa,2029,2,-1,1,0.973782772,5,8,3499,100,97.4
Gwiwa,Jigawa,2029,3,-1,1,0.975655431,5,9,3527,100,97.6
Gwiwa,Jigawa,2029,4,-1,1,0.653558052,5,10,3555,100,65.4
Gwiwa,Jigawa,2029,1,-1,1,0.934456929,5,7,3471,100,93.4
Gwiwa,Jigawa,2030,2,-1,1,0.973782772,5,8,3864,100,97.4
Gwiwa,Jigawa,2030,3,-1,1,0.975655431,5,9,3892,100,97.6
Gwiwa,Jigawa,2030,4,-1,1,0.653558052,5,10,3920,100,65.4
Gwiwa,Jigawa,2030,1,-1,1,0.934456929,5,7,3836,100,93.4
Gwoza,Borno,2020,2,-1,0.6,0.2,5,9,251,60,20.0
Gwoza,Borno,2020,3,-1,0.6,0.2,5,10,279,60,20.0
Gwoza,Borno,2020,4,-1,0.6,0.2,5,11,307,60,20.0
Gwoza,Borno,2020,1,-1,0.6,0.2,5,8,223,60,20.0
Gwoza,Borno,2021,2,-1,0.6,0.2,5,9,616,60,20.0
Gwoza,Borno,2021,3,-1,0.6,0.2,5,10,644,60,20.0
Gwoza,Borno,2021,4,-1,0.6,0.2,5,11,672,60,20.0
Gwoza,Borno,2021,1,-1,0.6,0.2,5,8,588,60,20.0
Gwoza,Borno,2022,2,-1,0.6,0.2,5,9,981,60,20.0
Gwoza,Borno,2022,3,-1,0.6,0.2,5,10,1009,60,20.0
Gwoza,Borno,2022,4,-1,0.6,0.2,5,11,1037,60,20.0
Gwoza,Borno,2022,1,-1,0.6,0.2,5,8,953,60,20.0
Gwoza,Borno,2023,2,-1,0.6,0.2,5,9,1346,60,20.0
Gwoza,Borno,2023,3,-1,0.6,0.2,5,10,1374,60,20.0
Gwoza,Borno,2023,4,-1,0.6,0.2,5,11,1402,60,20.0
Gwoza,Borno,2023,1,-1,0.6,0.2,5,8,1318,60,20.0
Gwoza,Borno,2024,2,-1,0.6,0.2,5,9,1711,60,20.0
Gwoza,Borno,2024,3,-1,0.6,0.2,5,10,1739,60,20.0
Gwoza,Borno,2024,4,-1,0.6,0.2,5,11,1767,60,20.0
Gwoza,Borno,2024,1,-1,0.6,0.2,5,8,1683,60,20.0
Gwoza,Borno,2025,2,-1,0.6,0.2,5,9,2076,60,20.0
Gwoza,Borno,2025,3,-1,0.6,0.2,5,10,2104,60,20.0
Gwoza,Borno,2025,4,-1,0.6,0.2,5,11,2132,60,20.0
Gwoza,Borno,2025,1,-1,0.6,0.2,5,8,2048,60,20.0
Gwoza,Borno,2026,2,-1,0.6,0.2,5,9,2441,60,20.0
Gwoza,Borno,2026,3,-1,0.6,0.2,5,10,2469,60,20.0
Gwoza,Borno,2026,4,-1,0.6,0.2,5,11,2497,60,20.0
Gwoza,Borno,2026,1,-1,0.6,0.2,5,8,2413,60,20.0
Gwoza,Borno,2027,2,-1,0.6,0.2,5,9,2806,60,20.0
Gwoza,Borno,2027,3,-1,0.6,0.2,5,10,2834,60,20.0
Gwoza,Borno,2027,4,-1,0.6,0.2,5,11,2862,60,20.0
Gwoza,Borno,2027,1,-1,0.6,0.2,5,8,2778,60,20.0
Gwoza,Borno,2028,2,-1,0.6,0.2,5,9,3171,60,20.0
Gwoza,Borno,2028,3,-1,0.6,0.2,5,10,3199,60,20.0
Gwoza,Borno,2028,4,-1,0.6,0.2,5,11,3227,60,20.0
Gwoza,Borno,2028,1,-1,0.6,0.2,5,8,3143,60,20.0
Gwoza,Borno,2029,2,-1,0.6,0.2,5,9,3536,60,20.0
Gwoza,Borno,2029,3,-1,0.6,0.2,5,10,3564,60,20.0
Gwoza,Borno,2029,4,-1,0.6,0.2,5,11,3592,60,20.0
Gwoza,Borno,2029,1,-1,0.6,0.2,5,8,3508,60,20.0
Gwoza,Borno,2030,2,-1,0.6,0.2,5,9,3901,60,20.0
Gwoza,Borno,2030,3,-1,0.6,0.2,5,10,3929,60,20.0
Gwoza,Borno,2030,4,-1,0.6,0.2,5,11,3957,60,20.0
Gwoza,Borno,2030,1,-1,0.6,0.2,5,8,3873,60,20.0
Hadejia,Jigawa,2020,2,-1,1,0.973782772,5,8,214,100,97.4
Hadejia,Jigawa,2020,3,-1,1,0.975655431,5,9,242,100,97.6
Hadejia,Jigawa,2020,4,-1,1,0.653558052,5,10,270,100,65.4
Hadejia,Jigawa,2020,1,-1,1,0.934456929,5,7,186,100,93.4
Hadejia,Jigawa,2021,2,-1,1,0.973782772,5,8,579,100,97.4
Hadejia,Jigawa,2021,3,-1,1,0.975655431,5,9,607,100,97.6
Hadejia,Jigawa,2021,4,-1,1,0.653558052,5,10,635,100,65.4
Hadejia,Jigawa,2021,1,-1,1,0.934456929,5,7,551,100,93.4
Hadejia,Jigawa,2022,2,-1,1,0.973782772,5,8,944,100,97.4
Hadejia,Jigawa,2022,3,-1,1,0.975655431,5,9,972,100,97.6
Hadejia,Jigawa,2022,4,-1,1,0.653558052,5,10,1000,100,65.4
Hadejia,Jigawa,2022,1,-1,1,0.934456929,5,7,916,100,93.4
Hadejia,Jigawa,2023,2,-1,1,0.973782772,5,8,1309,100,97.4
Hadejia,Jigawa,2023,3,-1,1,0.975655431,5,9,1337,100,97.6
Hadejia,Jigawa,2023,4,-1,1,0.653558052,5,10,1365,100,65.4
Hadejia,Jigawa,2023,1,-1,1,0.934456929,5,7,1281,100,93.4
Hadejia,Jigawa,2024,2,-1,1,0.973782772,5,8,1674,100,97.4
Hadejia,Jigawa,2024,3,-1,1,0.975655431,5,9,1702,100,97.6
Hadejia,Jigawa,2024,4,-1,1,0.653558052,5,10,1730,100,65.4
Hadejia,Jigawa,2024,1,-1,1,0.934456929,5,7,1646,100,93.4
Hadejia,Jigawa,2025,2,-1,1,0.973782772,5,8,2039,100,97.4
Hadejia,Jigawa,2025,3,-1,1,0.975655431,5,9,2067,100,97.6
Hadejia,Jigawa,2025,4,-1,1,0.653558052,5,10,2095,100,65.4
Hadejia,Jigawa,2025,1,-1,1,0.934456929,5,7,2011,100,93.4
Hadejia,Jigawa,2026,2,-1,1,0.973782772,5,8,2404,100,97.4
Hadejia,Jigawa,2026,3,-1,1,0.975655431,5,9,2432,100,97.6
Hadejia,Jigawa,2026,4,-1,1,0.653558052,5,10,2460,100,65.4
Hadejia,Jigawa,2026,1,-1,1,0.934456929,5,7,2376,100,93.4
Hadejia,Jigawa,2027,2,-1,1,0.973782772,5,8,2769,100,97.4
Hadejia,Jigawa,2027,3,-1,1,0.975655431,5,9,2797,100,97.6
Hadejia,Jigawa,2027,4,-1,1,0.653558052,5,10,2825,100,65.4
Hadejia,Jigawa,2027,1,-1,1,0.934456929,5,7,2741,100,93.4
Hadejia,Jigawa,2028,2,-1,1,0.973782772,5,8,3134,100,97.4
Hadejia,Jigawa,2028,3,-1,1,0.975655431,5,9,3162,100,97.6
Hadejia,Jigawa,2028,4,-1,1,0.653558052,5,10,3190,100,65.4
Hadejia,Jigawa,2028,1,-1,1,0.934456929,5,7,3106,100,93.4
Hadejia,Jigawa,2029,2,-1,1,0.973782772,5,8,3499,100,97.4
Hadejia,Jigawa,2029,3,-1,1,0.975655431,5,9,3527,100,97.6
Hadejia,Jigawa,2029,4,-1,1,0.653558052,5,10,3555,100,65.4
Hadejia,Jigawa,2029,1,-1,1,0.934456929,5,7,3471,100,93.4
Hadejia,Jigawa,2030,2,-1,1,0.973782772,5,8,3864,100,97.4
Hadejia,Jigawa,2030,3,-1,1,0.975655431,5,9,3892,100,97.6
Hadejia,Jigawa,2030,4,-1,1,0.653558052,5,10,3920,100,65.4
Hadejia,Jigawa,2030,1,-1,1,0.934456929,5,7,3836,100,93.4
Illela,Sokoto,2020,1,-1,1,0.969736842,5,7,186,100,97.0
Illela,Sokoto,2020,2,-1,1,0.994736842,5,8,214,100,99.5
Illela,Sokoto,2020,3,-1,1,0.992105263,5,9,242,100,99.2
Illela,Sokoto,2020,4,-1,1,0.45,5,10,270,100,45.0
Illela,Sokoto,2021,1,-1,1,0.969736842,5,7,551,100,97.0
Illela,Sokoto,2021,2,-1,1,0.994736842,5,8,579,100,99.5
Illela,Sokoto,2021,3,-1,1,0.992105263,5,9,607,100,99.2
Illela,Sokoto,2021,4,-1,1,0.45,5,10,635,100,45.0
Illela,Sokoto,2022,1,-1,1,0.969736842,5,7,916,100,97.0
Illela,Sokoto,2022,2,-1,1,0.994736842,5,8,944,100,99.5
Illela,Sokoto,2022,3,-1,1,0.992105263,5,9,972,100,99.2
Illela,Sokoto,2022,4,-1,1,0.45,5,10,1000,100,45.0
Illela,Sokoto,2023,1,-1,1,0.969736842,5,7,1281,100,97.0
Illela,Sokoto,2023,2,-1,1,0.994736842,5,8,1309,100,99.5
Illela,Sokoto,2023,3,-1,1,0.992105263,5,9,1337,100,99.2
Illela,Sokoto,2023,4,-1,1,0.45,5,10,1365,100,45.0
Illela,Sokoto,2024,1,-1,1,0.969736842,5,7,1646,100,97.0
Illela,Sokoto,2024,2,-1,1,0.994736842,5,8,1674,100,99.5
Illela,Sokoto,2024,3,-1,1,0.992105263,5,9,1702,100,99.2
Illela,Sokoto,2024,4,-1,1,0.45,5,10,1730,100,45.0
Illela,Sokoto,2025,1,-1,1,0.969736842,5,7,2011,100,97.0
Illela,Sokoto,2025,2,-1,1,0.994736842,5,8,2039,100,99.5
Illela,Sokoto,2025,3,-1,1,0.992105263,5,9,2067,100,99.2
Illela,Sokoto,2025,4,-1,1,0.45,5,10,2095,100,45.0
Illela,Sokoto,2026,1,-1,1,0.969736842,5,7,2376,100,97.0
Illela,Sokoto,2026,2,-1,1,0.994736842,5,8,2404,100,99.5
Illela,Sokoto,2026,3,-1,1,0.992105263,5,9,2432,100,99.2
Illela,Sokoto,2026,4,-1,1,0.45,5,10,2460,100,45.0
Illela,Sokoto,2027,1,-1,1,0.969736842,5,7,2741,100,97.0
Illela,Sokoto,2027,2,-1,1,0.994736842,5,8,2769,100,99.5
Illela,Sokoto,2027,3,-1,1,0.992105263,5,9,2797,100,99.2
Illela,Sokoto,2027,4,-1,1,0.45,5,10,2825,100,45.0
Illela,Sokoto,2028,1,-1,1,0.969736842,5,7,3106,100,97.0
Illela,Sokoto,2028,2,-1,1,0.994736842,5,8,3134,100,99.5
Illela,Sokoto,2028,3,-1,1,0.992105263,5,9,3162,100,99.2
Illela,Sokoto,2028,4,-1,1,0.45,5,10,3190,100,45.0
Illela,Sokoto,2029,1,-1,1,0.969736842,5,7,3471,100,97.0
Illela,Sokoto,2029,2,-1,1,0.994736842,5,8,3499,100,99.5
Illela,Sokoto,2029,3,-1,1,0.992105263,5,9,3527,100,99.2
Illela,Sokoto,2029,4,-1,1,0.45,5,10,3555,100,45.0
Illela,Sokoto,2030,1,-1,1,0.969736842,5,7,3836,100,97.0
Illela,Sokoto,2030,2,-1,1,0.994736842,5,8,3864,100,99.5
Illela,Sokoto,2030,3,-1,1,0.992105263,5,9,3892,100,99.2
Illela,Sokoto,2030,4,-1,1,0.45,5,10,3920,100,45.0
Isa,Sokoto,2020,1,-1,1,0.969736842,5,7,186,100,97.0
Isa,Sokoto,2020,2,-1,1,0.994736842,5,8,214,100,99.5
Isa,Sokoto,2020,3,-1,1,0.992105263,5,9,242,100,99.2
Isa,Sokoto,2020,4,-1,1,0.45,5,10,270,100,45.0
Isa,Sokoto,2021,1,-1,1,0.969736842,5,7,551,100,97.0
Isa,Sokoto,2021,2,-1,1,0.994736842,5,8,579,100,99.5
Isa,Sokoto,2021,3,-1,1,0.992105263,5,9,607,100,99.2
Isa,Sokoto,2021,4,-1,1,0.45,5,10,635,100,45.0
Isa,Sokoto,2022,1,-1,1,0.969736842,5,7,916,100,97.0
Isa,Sokoto,2022,2,-1,1,0.994736842,5,8,944,100,99.5
Isa,Sokoto,2022,3,-1,1,0.992105263,5,9,972,100,99.2
Isa,Sokoto,2022,4,-1,1,0.45,5,10,1000,100,45.0
Isa,Sokoto,2023,1,-1,1,0.969736842,5,7,1281,100,97.0
Isa,Sokoto,2023,2,-1,1,0.994736842,5,8,1309,100,99.5
Isa,Sokoto,2023,3,-1,1,0.992105263,5,9,1337,100,99.2
Isa,Sokoto,2023,4,-1,1,0.45,5,10,1365,100,45.0
Isa,Sokoto,2024,1,-1,1,0.969736842,5,7,1646,100,97.0
Isa,Sokoto,2024,2,-1,1,0.994736842,5,8,1674,100,99.5
Isa,Sokoto,2024,3,-1,1,0.992105263,5,9,1702,100,99.2
Isa,Sokoto,2024,4,-1,1,0.45,5,10,1730,100,45.0
Isa,Sokoto,2025,1,-1,1,0.969736842,5,7,2011,100,97.0
Isa,Sokoto,2025,2,-1,1,0.994736842,5,8,2039,100,99.5
Isa,Sokoto,2025,3,-1,1,0.992105263,5,9,2067,100,99.2
Isa,Sokoto,2025,4,-1,1,0.45,5,10,2095,100,45.0
Isa,Sokoto,2026,1,-1,1,0.969736842,5,7,2376,100,97.0
Isa,Sokoto,2026,2,-1,1,0.994736842,5,8,2404,100,99.5
Isa,Sokoto,2026,3,-1,1,0.992105263,5,9,2432,100,99.2
Isa,Sokoto,2026,4,-1,1,0.45,5,10,2460,100,45.0
Isa,Sokoto,2027,1,-1,1,0.969736842,5,7,2741,100,97.0
Isa,Sokoto,2027,2,-1,1,0.994736842,5,8,2769,100,99.5
Isa,Sokoto,2027,3,-1,1,0.992105263,5,9,2797,100,99.2
Isa,Sokoto,2027,4,-1,1,0.45,5,10,2825,100,45.0
Isa,Sokoto,2028,1,-1,1,0.969736842,5,7,3106,100,97.0
Isa,Sokoto,2028,2,-1,1,0.994736842,5,8,3134,100,99.5
Isa,Sokoto,2028,3,-1,1,0.992105263,5,9,3162,100,99.2
Isa,Sokoto,2028,4,-1,1,0.45,5,10,3190,100,45.0
Isa,Sokoto,2029,1,-1,1,0.969736842,5,7,3471,100,97.0
Isa,Sokoto,2029,2,-1,1,0.994736842,5,8,3499,100,99.5
Isa,Sokoto,2029,3,-1,1,0.992105263,5,9,3527,100,99.2
Isa,Sokoto,2029,4,-1,1,0.45,5,10,3555,100,45.0
Isa,Sokoto,2030,1,-1,1,0.969736842,5,7,3836,100,97.0
Isa,Sokoto,2030,2,-1,1,0.994736842,5,8,3864,100,99.5
Isa,Sokoto,2030,3,-1,1,0.992105263,5,9,3892,100,99.2
Isa,Sokoto,2030,4,-1,1,0.45,5,10,3920,100,45.0
Jahun,Jigawa,2020,2,-1,1,0.973782772,5,8,214,100,97.4
Jahun,Jigawa,2020,3,-1,1,0.975655431,5,9,242,100,97.6
Jahun,Jigawa,2020,4,-1,1,0.653558052,5,10,270,100,65.4
Jahun,Jigawa,2020,1,-1,1,0.934456929,5,7,186,100,93.4
Jahun,Jigawa,2021,2,-1,1,0.973782772,5,8,579,100,97.4
Jahun,Jigawa,2021,3,-1,1,0.975655431,5,9,607,100,97.6
Jahun,Jigawa,2021,4,-1,1,0.653558052,5,10,635,100,65.4
Jahun,Jigawa,2021,1,-1,1,0.934456929,5,7,551,100,93.4
Jahun,Jigawa,2022,2,-1,1,0.973782772,5,8,944,100,97.4
Jahun,Jigawa,2022,3,-1,1,0.975655431,5,9,972,100,97.6
Jahun,Jigawa,2022,4,-1,1,0.653558052,5,10,1000,100,65.4
Jahun,Jigawa,2022,1,-1,1,0.934456929,5,7,916,100,93.4
Jahun,Jigawa,2023,2,-1,1,0.973782772,5,8,1309,100,97.4
Jahun,Jigawa,2023,3,-1,1,0.975655431,5,9,1337,100,97.6
Jahun,Jigawa,2023,4,-1,1,0.653558052,5,10,1365,100,65.4
Jahun,Jigawa,2023,1,-1,1,0.934456929,5,7,1281,100,93.4
Jahun,Jigawa,2024,2,-1,1,0.973782772,5,8,1674,100,97.4
Jahun,Jigawa,2024,3,-1,1,0.975655431,5,9,1702,100,97.6
Jahun,Jigawa,2024,4,-1,1,0.653558052,5,10,1730,100,65.4
Jahun,Jigawa,2024,1,-1,1,0.934456929,5,7,1646,100,93.4
Jahun,Jigawa,2025,2,-1,1,0.973782772,5,8,2039,100,97.4
Jahun,Jigawa,2025,3,-1,1,0.975655431,5,9,2067,100,97.6
Jahun,Jigawa,2025,4,-1,1,0.653558052,5,10,2095,100,65.4
Jahun,Jigawa,2025,1,-1,1,0.934456929,5,7,2011,100,93.4
Jahun,Jigawa,2026,2,-1,1,0.973782772,5,8,2404,100,97.4
Jahun,Jigawa,2026,3,-1,1,0.975655431,5,9,2432,100,97.6
Jahun,Jigawa,2026,4,-1,1,0.653558052,5,10,2460,100,65.4
Jahun,Jigawa,2026,1,-1,1,0.934456929,5,7,2376,100,93.4
Jahun,Jigawa,2027,2,-1,1,0.973782772,5,8,2769,100,97.4
Jahun,Jigawa,2027,3,-1,1,0.975655431,5,9,2797,100,97.6
Jahun,Jigawa,2027,4,-1,1,0.653558052,5,10,2825,100,65.4
Jahun,Jigawa,2027,1,-1,1,0.934456929,5,7,2741,100,93.4
Jahun,Jigawa,2028,2,-1,1,0.973782772,5,8,3134,100,97.4
Jahun,Jigawa,2028,3,-1,1,0.975655431,5,9,3162,100,97.6
Jahun,Jigawa,2028,4,-1,1,0.653558052,5,10,3190,100,65.4
Jahun,Jigawa,2028,1,-1,1,0.934456929,5,7,3106,100,93.4
