,LGA,Rep_DS,State,simday,duration,year,U5_coverage,adult_coverage
1573,Ahiazu-Mbaise,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1574,Ahoada East,Ahoada West,,1825,1095,2015,0.152126062,0.152126062
1575,Ahoada West,Ahoada West,,1825,1095,2015,0.152126062,0.152126062
1576,Aiyedade,Akinyele,,1825,1095,2015,0,0
1577,Aiyedire,Akinyele,,1825,1095,2015,0,0
1578,Ajaokuta,Owan East,,1825,1095,2015,0.182414224,0.182414224
1579,Ajeromi-Ifelodun,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1580,Ajingi,Taura,,1825,1095,2015,0.058467978,0.058467978
1581,Akamkpa,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1582,Akinyele,Akinyele,,1825,1095,2015,0,0
1583,Akko,Alkaleri,,1825,1095,2015,0.087804352,0.087804352
1584,Akoko North East,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1585,Akoko North West,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1586,Akoko South East,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1587,Akoko South West,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1588,Akoko-Edo,Owan East,,1825,1095,2015,0.182414224,0.182414224
1589,Akpabuyo,Nsit Ubium,,1825,1095,2015,0.021527921,0.021527921
1590,Akuku Toru,Ahoada West,,1825,1095,2015,0.152126062,0.152126062
1591,Akure North,Owan East,,1825,1095,2015,0.182414224,0.182414224
1592,Akure South,Owan East,,1825,1095,2015,0.182414224,0.182414224
1593,Akwanga,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1594,Albasu,Takali,,1825,1095,2015,0.033950387,0.033950387
1595,Aleiro,Birnin Kebbi,,1825,1095,2015,0,0
1596,Alimosho,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1597,Alkaleri,Alkaleri,,1825,1095,2015,0.087804352,0.087804352
1598,Amuwo-Odofin,Isoko South,,1825,1095,2015,0,0
1599,Anambra East,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1600,Anambra West,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1601,Anaocha,Oru West,,1825,1095,2015,0.212880315,0.212880315
1602,Andoni,Nsit Ubium,,1825,1095,2015,0.021527921,0.021527921
1603,Aninri,Oru West,,1825,1095,2015,0.212880315,0.212880315
1604,Aniocha North,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1605,Aniocha South,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1606,Anka,Darazo,,1825,1095,2015,0.125860196,0.125860196
1607,Ankpa,Owan East,,1825,1095,2015,0.182414224,0.182414224
1608,Apa,Keana,,1825,1095,2015,0.041604488,0.041604488
1609,Apapa,Isoko South,,1825,1095,2015,0,0
1610,Ardo-Kola,Keana,,1825,1095,2015,0.041604488,0.041604488
1611,Arewa-Dandi,Birnin Kebbi,,1825,1095,2015,0,0
1612,Argungu,Birnin Kebbi,,1825,1095,2015,0,0
1613,Arochukwu,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1614,Asa,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1615,Asari-Toru,Ahoada West,,1825,1095,2015,0.152126062,0.152126062
1616,Askira-Uba,Darazo,,1825,1095,2015,0.125860196,0.125860196
1617,Atakumosa East,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1618,Atakumosa West,Akinyele,,1825,1095,2015,0,0
1619,Atiba,Akinyele,,1825,1095,2015,0,0
1620,Atigbo,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1621,Augie,Birnin Kebbi,,1825,1095,2015,0,0
1622,Auyo,Taura,,1825,1095,2015,0.058467978,0.058467978
1623,Awe,Keana,,1825,1095,2015,0.041604488,0.041604488
1624,Awgu,Oru West,,1825,1095,2015,0.212880315,0.212880315
1625,Awka North,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1626,Awka South,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1627,Ayamelum,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1628,Babura,Babura,,1825,1095,2015,0.087708523,0.087708523
1629,Badagry,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1630,Bade,Taura,,1825,1095,2015,0.058467978,0.058467978
1631,Bagudo,Birnin Kebbi,,1825,1095,2015,0,0
1632,Bagwai,Babura,,1825,1095,2015,0.087708523,0.087708523
1633,Bakassi,Obubra,,1825,1095,2015,0.064518084,0.064518084
1634,Bakori,Gwarzo,,1825,1095,2015,0.024162651,0.024162651
1635,Bakura,Darazo,,1825,1095,2015,0.125860196,0.125860196
1636,Balanga,Alkaleri,,1825,1095,2015,0.087804352,0.087804352
1637,Bali,Keana,,1825,1095,2015,0.041604488,0.041604488
1638,Bama,Darazo,,1825,1095,2015,0.125860196,0.125860196
1639,Barikin Ladi,Soba,,1825,1095,2015,0.008353962,0.008353962
1640,Baruten,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1641,Bassa1,Keana,,1825,1095,2015,0.041604488,0.041604488
1642,Bassa2,Soba,,1825,1095,2015,0.008353962,0.008353962
1643,Batagarawa,Rimi,,1825,1095,2015,0.051240905,0.051240905
1644,Batsari,Rimi,,1825,1095,2015,0.051240905,0.051240905
1645,Bauchi,Alkaleri,,1825,1095,2015,0.087804352,0.087804352
1646,Baure,Babura,,1825,1095,2015,0.087708523,0.087708523
1647,Bayo,Alkaleri,,1825,1095,2015,0.087804352,0.087804352
1648,Bebeji,Gwarzo,,1825,1095,2015,0.024162651,0.024162651
1649,Bekwara,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1650,Bende,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1651,Biase,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1652,Bichi,Gwarzo,,1825,1095,2015,0.024162651,0.024162651
1653,Bida,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1654,Billiri,Alkaleri,,1825,1095,2015,0.087804352,0.087804352
1655,Bindawa,Rimi,,1825,1095,2015,0.051240905,0.051240905
1656,Binji,Gawabawa,,1825,1095,2015,0.007795875,0.007795875
1657,Biriniwa,Taura,,1825,1095,2015,0.058467978,0.058467978
1658,Birni Kudu,Takali,,1825,1095,2015,0.033950387,0.033950387
1659,Birnin Kebbi,Birnin Kebbi,,1825,1095,2015,0,0
1660,Birnin Magaji,Rimi,,1825,1095,2015,0.051240905,0.051240905
1661,Birnin-Gwari,Giwa,,1825,1095,2015,0,0
1662,Biu,Darazo,,1825,1095,2015,0.125860196,0.125860196
1663,Bodinga,Gawabawa,,1825,1095,2015,0.007795875,0.007795875
1664,Bogoro,Alkaleri,,1825,1095,2015,0.087804352,0.087804352
1665,Boki,Obubra,,1825,1095,2015,0.064518084,0.064518084
1666,Bokkos,Giwa,,1825,1095,2015,0,0
1667,Boluwaduro,Akinyele,,1825,1095,2015,0,0
1668,Bomadi,Isoko South,,1825,1095,2015,0,0
1669,Bonny,Nsit Ubium,,1825,1095,2015,0.021527921,0.021527921
1670,Borgu,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1671,Boripe,Akinyele,,1825,1095,2015,0,0
1672,Bosso,Keana,,1825,1095,2015,0.041604488,0.041604488
1673,Brass,Ahoada West,,1825,1095,2015,0.152126062,0.152126062
1674,Buji,Takali,,1825,1095,2015,0.033950387,0.033950387
1675,Bukkuyum,Alkaleri,,1825,1095,2015,0.087804352,0.087804352
1676,Bungudu,Takali,,1825,1095,2015,0.033950387,0.033950387
1677,Bunkure,Gwarzo,,1825,1095,2015,0.024162651,0.024162651
1678,Bunza,Birnin Kebbi,,1825,1095,2015,0,0
1679,Bursari,Taura,,1825,1095,2015,0.058467978,0.058467978
1680,Buruku,Keana,,1825,1095,2015,0.041604488,0.041604488
1681,Burutu,Isoko South,,1825,1095,2015,0,0
1682,Bwari,Giwa,,1825,1095,2015,0,0
1683,Calabar South,Nsit Ubium,,1825,1095,2015,0.021527921,0.021527921
1684,Calabar-Municipal,Nsit Ubium,,1825,1095,2015,0.021527921,0.021527921
1685,Chanchaga,Keana,,1825,1095,2015,0.041604488,0.041604488
1686,Charanchi,Rimi,,1825,1095,2015,0.051240905,0.051240905
1687,Chibok,Darazo,,1825,1095,2015,0.125860196,0.125860196
1688,Chikun,Soba,,1825,1095,2015,0.008353962,0.008353962
1689,Dala,Alkaleri,,1825,1095,2015,0.087804352,0.087804352
1690,Damaturu,Darazo,,1825,1095,2015,0.125860196,0.125860196
1691,Damban,Darazo,,1825,1095,2015,0.125860196,0.125860196
1692,Dambatta,Babura,,1825,1095,2015,0.087708523,0.087708523
1693,Damboa,Darazo,,1825,1095,2015,0.125860196,0.125860196
1694,Dan Musa,Rimi,,1825,1095,2015,0.051240905,0.051240905
1695,Dandi,Birnin Kebbi,,1825,1095,2015,0,0
1696,Dandume,Giwa,,1825,1095,2015,0,0
1697,Dange-Shnsi,Gawabawa,,1825,1095,2015,0.007795875,0.007795875
1698,Danja,Giwa,,1825,1095,2015,0,0
1699,Darazo,Darazo,,1825,1095,2015,0.125860196,0.125860196
1700,Dass,Alkaleri,,1825,1095,2015,0.087804352,0.087804352
1701,Daura,Babura,,1825,1095,2015,0.087708523,0.087708523
1702,Dawakin Kudu,Gwarzo,,1825,1095,2015,0.024162651,0.024162651
1703,Dawakin Tofa,Taura,,1825,1095,2015,0.058467978,0.058467978
1704,Degema,Ahoada West,,1825,1095,2015,0.152126062,0.152126062
1705,Dekina,Owan East,,1825,1095,2015,0.182414224,0.182414224
1706,Demsa,Alkaleri,,1825,1095,2015,0.087804352,0.087804352
1707,Dikwa,Darazo,,1825,1095,2015,0.125860196,0.125860196
1708,Doguwa,Giwa,,1825,1095,2015,0,0
1709,Doma,Keana,,1825,1095,2015,0.041604488,0.041604488
1710,Donga,Keana,,1825,1095,2015,0.041604488,0.041604488
1711,Dukku,Darazo,,1825,1095,2015,0.125860196,0.125860196
1712,Dunukofia,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1713,Dutse,Takali,,1825,1095,2015,0.033950387,0.033950387
1714,Dutsi,Rimi,,1825,1095,2015,0.051240905,0.051240905
1715,Dutsin-Ma,Rimi,,1825,1095,2015,0.051240905,0.051240905
1716,Eastern Obolo,Nsit Ubium,,1825,1095,2015,0.021527921,0.021527921
1717,Ebonyi,Owan East,,1825,1095,2015,0.182414224,0.182414224
1718,Edati,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1719,Ede North,Akinyele,,1825,1095,2015,0,0
1720,Ede South,Akinyele,,1825,1095,2015,0,0
1721,Edu,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1722,Efon-Alayee,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1723,Egbado North,Owan East,,1825,1095,2015,0.182414224,0.182414224
1724,Egbado South,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1725,Egbeda,Akinyele,,1825,1095,2015,0,0
1726,Egbedore,Akinyele,,1825,1095,2015,0,0
1727,Egor,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1728,Ehime-Mbano,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1729,Ejigbo,Akinyele,,1825,1095,2015,0,0
1730,Ekeremor,Ahoada West,,1825,1095,2015,0.152126062,0.152126062
1731,Eket,Nsit Ubium,,1825,1095,2015,0.021527921,0.021527921
1732,Ekiti,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1733,Ekiti East,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1734,Ekiti South West,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1735,Ekiti West,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1736,Ekwusigo,Oru West,,1825,1095,2015,0.212880315,0.212880315
1737,Eleme,Ahoada West,,1825,1095,2015,0.152126062,0.152126062
1738,Emohua,Ahoada West,,1825,1095,2015,0.152126062,0.152126062
1739,Emure,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1740,Enugu East,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1741,Enugu North,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1742,Enugu South,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1743,Epe,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1744,Esan Central,Owan East,,1825,1095,2015,0.182414224,0.182414224
1745,Esan North East,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1746,Esan South East,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1747,Esan West,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1748,Ese-Odo,Owan East,,1825,1095,2015,0.182414224,0.182414224
1749,Esit Eket,Nsit Ubium,,1825,1095,2015,0.021527921,0.021527921
1750,Essien Udim,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1751,Etche,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1752,Ethiope East,Isoko South,,1825,1095,2015,0,0
1753,Ethiope West,Isoko South,,1825,1095,2015,0,0
1754,Eti-Osa,Isoko South,,1825,1095,2015,0,0
1755,Etim Ekpo,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1756,Etinan,Nsit Ubium,,1825,1095,2015,0.021527921,0.021527921
1757,Etsako Central,Owan East,,1825,1095,2015,0.182414224,0.182414224
1758,Etsako East,Owan East,,1825,1095,2015,0.182414224,0.182414224
1759,Etsako West,Owan East,,1825,1095,2015,0.182414224,0.182414224
1760,Etung,Obubra,,1825,1095,2015,0.064518084,0.064518084
1761,Ewekoro,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1762,Ezeagu,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1763,Ezinihitte,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1764,Ezza North,Owan East,,1825,1095,2015,0.182414224,0.182414224
1765,Ezza South,Obubra,,1825,1095,2015,0.064518084,0.064518084
1766,Fagge,Alkaleri,,1825,1095,2015,0.087804352,0.087804352
1767,Fakai,Birnin Kebbi,,1825,1095,2015,0,0
1768,Faskari,Giwa,,1825,1095,2015,0,0
1769,Fika,Darazo,,1825,1095,2015,0.125860196,0.125860196
1770,Fufore,Alkaleri,,1825,1095,2015,0.087804352,0.087804352
1771,Funakaye,Alkaleri,,1825,1095,2015,0.087804352,0.087804352
1772,Fune,Darazo,,1825,1095,2015,0.125860196,0.125860196
1773,Funtua,Gwarzo,,1825,1095,2015,0.024162651,0.024162651
1774,Gabasawa,Taura,,1825,1095,2015,0.058467978,0.058467978
1775,Gada,Gawabawa,,1825,1095,2015,0.007795875,0.007795875
1776,Gagarawa,Taura,,1825,1095,2015,0.058467978,0.058467978
1777,Gamawa,Gwarzo,,1825,1095,2015,0.024162651,0.024162651
1778,Ganaye,Alkaleri,,1825,1095,2015,0.087804352,0.087804352
1779,Ganjuwa,Darazo,,1825,1095,2015,0.125860196,0.125860196
1780,Garki,Babura,,1825,1095,2015,0.087708523,0.087708523
1781,Garko,Gwarzo,,1825,1095,2015,0.024162651,0.024162651
1782,Garum Mallam,Gwarzo,,1825,1095,2015,0.024162651,0.024162651
1783,Gashaka,Oru West,,1825,1095,2015,0.212880315,0.212880315
1784,Gassol,Keana,,1825,1095,2015,0.041604488,0.041604488
1785,Gawabawa,Gawabawa,,1825,1095,2015,0.007795875,0.007795875
1786,Gaya,Gwarzo,,1825,1095,2015,0.024162651,0.024162651
1787,Gbako,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1788,Gboko,Keana,,1825,1095,2015,0.041604488,0.041604488
1789,Gboyin,Obubra,,1825,1095,2015,0.064518084,0.064518084
1790,Geidam,Babura,,1825,1095,2015,0.087708523,0.087708523
1791,Gezawa,Gwarzo,,1825,1095,2015,0.024162651,0.024162651
1792,Giade,Darazo,,1825,1095,2015,0.125860196,0.125860196
1793,Gireri,Darazo,,1825,1095,2015,0.125860196,0.125860196
1794,Giwa,Giwa,,1825,1095,2015,0,0
1795,Gokana,Nsit Ubium,,1825,1095,2015,0.021527921,0.021527921
1796,Gombe,Alkaleri,,1825,1095,2015,0.087804352,0.087804352
1797,Gombi,Alkaleri,,1825,1095,2015,0.087804352,0.087804352
1798,Goronyo,Gawabawa,,1825,1095,2015,0.007795875,0.007795875
1799,Gubio,Gawabawa,,1825,1095,2015,0.007795875,0.007795875
1800,Gudu,Gawabawa,,1825,1095,2015,0.007795875,0.007795875
1801,Gujba,Darazo,,1825,1095,2015,0.125860196,0.125860196
1802,Gulani,Alkaleri,,1825,1095,2015,0.087804352,0.087804352
1803,Guma,Keana,,1825,1095,2015,0.041604488,0.041604488
1804,Gumel,Babura,,1825,1095,2015,0.087708523,0.087708523
1805,Gummi,Birnin Kebbi,,1825,1095,2015,0,0
1806,Gurara,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1807,Guri,Taura,,1825,1095,2015,0.058467978,0.058467978
1808,Gusau,Darazo,,1825,1095,2015,0.125860196,0.125860196
1809,Guyuk,Alkaleri,,1825,1095,2015,0.087804352,0.087804352
1810,Guzamala,Babura,,1825,1095,2015,0.087708523,0.087708523
1811,Gwagwalada,Keana,,1825,1095,2015,0.041604488,0.041604488
1812,Gwale,Alkaleri,,1825,1095,2015,0.087804352,0.087804352
1813,Gwandu,Birnin Kebbi,,1825,1095,2015,0,0
1814,Gwaram,Takali,,1825,1095,2015,0.033950387,0.033950387
1815,Gwarzo,Gwarzo,,1825,1095,2015,0.024162651,0.024162651
1816,Gwer East,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1817,Gwer West,Keana,,1825,1095,2015,0.041604488,0.041604488
1818,Gwiwa,Babura,,1825,1095,2015,0.087708523,0.087708523
1819,Gwoza,Darazo,,1825,1095,2015,0.125860196,0.125860196
1820,Hadejia,Taura,,1825,1095,2015,0.058467978,0.058467978
1821,Hawul,Darazo,,1825,1095,2015,0.125860196,0.125860196
1822,Hong,Darazo,,1825,1095,2015,0.125860196,0.125860196
1823,Ibadan North,Owan East,,1825,1095,2015,0.182414224,0.182414224
1824,Ibadan North East,Owan East,,1825,1095,2015,0.182414224,0.182414224
1825,Ibadan North West,Owan East,,1825,1095,2015,0.182414224,0.182414224
1826,Ibadan South East,Akinyele,,1825,1095,2015,0,0
1827,Ibadan South West,Owan East,,1825,1095,2015,0.182414224,0.182414224
1828,Ibaji,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1829,Ibarapa Central,Akinyele,,1825,1095,2015,0,0
1830,Ibarapa East,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1831,Ibarapa North,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1832,Ibeju-Lekki,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1833,Ibeno,Nsit Ubium,,1825,1095,2015,0.021527921,0.021527921
1834,Ibesikpo Asutan,Nsit Ubium,,1825,1095,2015,0.021527921,0.021527921
1835,Ibi,Keana,,1825,1095,2015,0.041604488,0.041604488
1836,Ibiono Ibom,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1837,Idah,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1838,Idanre,Akinyele,,1825,1095,2015,0,0
1839,Ideato North,Oru West,,1825,1095,2015,0.212880315,0.212880315
1840,Ideato South,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1841,Idemili North,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1842,Idemili South,Oru West,,1825,1095,2015,0.212880315,0.212880315
1843,Ido,Akinyele,,1825,1095,2015,0,0
1844,Idosi-Osi,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1845,Ifako-Ijaye,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1846,Ife Central,Akinyele,,1825,1095,2015,0,0
1847,Ife East,Akinyele,,1825,1095,2015,0,0
1848,Ife North,Akinyele,,1825,1095,2015,0,0
1849,Ife South,Akinyele,,1825,1095,2015,0,0
1850,Ifedayo,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1851,Ifedore,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1852,Ifelodun1,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1853,Ifelodun2,Akinyele,,1825,1095,2015,0,0
1854,Ifo,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1855,Igabi,Soba,,1825,1095,2015,0.008353962,0.008353962
1856,Igalamela-Odolu,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1857,Igbo-Etiti,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1858,Igbo-Eze North,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1859,Igbo-Eze South,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1860,Igueben,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1861,Ihiala,Oru West,,1825,1095,2015,0.212880315,0.212880315
1862,Ihitte-Uboma,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1863,Ijebu East,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1864,Ijebu North,Owan East,,1825,1095,2015,0.182414224,0.182414224
1865,Ijebu North East,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1866,Ijebu ode,Owan East,,1825,1095,2015,0.182414224,0.182414224
1867,Ijero,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1868,Ijumu,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1869,Ika,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1870,Ika North East,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1871,Ika South,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1872,Ikara,Soba,,1825,1095,2015,0.008353962,0.008353962
1873,Ikeduru,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1874,Ikeja,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1875,Ikenne,Owan East,,1825,1095,2015,0.182414224,0.182414224
1876,Ikere,Owan East,,1825,1095,2015,0.182414224,0.182414224
1877,Ikole,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1878,Ikom,Obubra,,1825,1095,2015,0.064518084,0.064518084
1879,Ikono,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1880,Ikorodu,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1881,Ikot Abasi,Nsit Ubium,,1825,1095,2015,0.021527921,0.021527921
1882,Ikot Ekpene,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1883,Ikpoba-Okha,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1884,Ikwerre,Oru West,,1825,1095,2015,0.212880315,0.212880315
1885,Ikwo,Obubra,,1825,1095,2015,0.064518084,0.064518084
1886,Ikwuano,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1887,Ila,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1888,Ilaje,Owan East,,1825,1095,2015,0.182414224,0.182414224
1889,Ile-Oluji-Okeigbo,Akinyele,,1825,1095,2015,0,0
1890,Ilemeji,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1891,Ilesha East,Owan East,,1825,1095,2015,0.182414224,0.182414224
1892,Ilesha West,Akinyele,,1825,1095,2015,0,0
1893,Illela,Gawabawa,,1825,1095,2015,0.007795875,0.007795875
1894,Ilorin East,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1895,Ilorin South,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1896,Ilorin West,Owan East,,1825,1095,2015,0.182414224,0.182414224
1897,Imeko-Afon,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1898,Ingawa,Rimi,,1825,1095,2015,0.051240905,0.051240905
1899,Ini,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1900,Ipokia,Uzo-Uwani,,1825,1095,2015,0.111596475,0.111596475
1901,Irele,Akinyele,,1825,1095,2015,0,0
1902,Irepo,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1903,Irepodun-Ifelodun,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1904,Irepodun1,Owan East,,1825,1095,2015,0.182414224,0.182414224
1905,Irepodun2,Akinyele,,1825,1095,2015,0,0
1906,Irewole,Akinyele,,1825,1095,2015,0,0
1907,Isa,Rimi,,1825,1095,2015,0.051240905,0.051240905
1908,Ise-Orun,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1909,Iseyin,Akinyele,,1825,1095,2015,0,0
1910,Ishielu,Owan East,,1825,1095,2015,0.182414224,0.182414224
1911,Isi-Uzo,Owan East,,1825,1095,2015,0.182414224,0.182414224
1912,Isiala Mbano,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1913,Isiala-Ngwa North,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1914,Isiala-Ngwa South,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1915,Isin,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1916,Isokan,Akinyele,,1825,1095,2015,0,0
1917,Isoko North,Isoko South,,1825,1095,2015,0,0
1918,Isoko South,Isoko South,,1825,1095,2015,0,0
1919,Isu,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1920,Isuikwato,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1921,Itas-Gadau,Taura,,1825,1095,2015,0.058467978,0.058467978
1922,Itesiwaju,Akinyele,,1825,1095,2015,0,0
1923,Itu,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1924,Ivo,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1925,Iwajowa,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1926,Iwo,Akinyele,,1825,1095,2015,0,0
1927,Izzi,Owan East,,1825,1095,2015,0.182414224,0.182414224
1928,Jaba,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1929,Jada,Alkaleri,,1825,1095,2015,0.087804352,0.087804352
1930,Jahun,Taura,,1825,1095,2015,0.058467978,0.058467978
1931,Jakusko,Taura,,1825,1095,2015,0.058467978,0.058467978
1932,Jalingo,Keana,,1825,1095,2015,0.041604488,0.041604488
1933,Jama'are,Taura,,1825,1095,2015,0.058467978,0.058467978
1934,Jega,Birnin Kebbi,,1825,1095,2015,0,0
1935,Jema'a,Soba,,1825,1095,2015,0.008353962,0.008353962
1936,Jere,Gawabawa,,1825,1095,2015,0.007795875,0.007795875
1937,Jibia,Rimi,,1825,1095,2015,0.051240905,0.051240905
1938,Jos East,Soba,,1825,1095,2015,0.008353962,0.008353962
1939,Jos North,Soba,,1825,1095,2015,0.008353962,0.008353962
1940,Jos South,Soba,,1825,1095,2015,0.008353962,0.008353962
1941,Kabba-Bunu,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1942,Kabo,Gwarzo,,1825,1095,2015,0.024162651,0.024162651
1943,Kachia,Ngor-Okpala,,1825,1095,2015,0.050004489,0.050004489
1944,Kaduna North,Soba,,1825,1095,2015,0.008353962,0.008353962
1945,Kaduna South,Soba,,1825,1095,2015,0.008353962,0.008353962
1946,Kafin Hausa,Taura,,1825,1095,2015,0.058467978,0.058467978
1947,Kafur,Gwarzo,,1825,1095,2015,0.024162651,0.024162651
1948,Kaga,Darazo,,1825,1095,2015,0.125860196,0.125860196
1949,Kagarko,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1950,Kaiama,Oke-Ero,,1825,1095,2015,0.051105035,0.051105035
1951,Kaita,Rimi,,1825,1095,2015,0.051240905,0.051240905
1952,Kajola,Akinyele,,1825,1095,2015,0,0
