,LGA,Rep_DS,State,simday,duration,year,U5_coverage,adult_coverage
1575,Ahoada West,Ahoada West,,1825,1095,2015,0.341938514,0.341938514
1576,Aiyedade,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1577,Aiyedire,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1578,Ajaokuta,Owan East,,1825,1095,2015,0.347539461,0.347539461
1579,Ajeromi-Ifelodun,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1580,Ajingi,Taura,,1825,1095,2015,0.210152443,0.210152443
1581,Akamkpa,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1582,Akinyele,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1583,Akko,Alkaleri,,1825,1095,2015,0.203487623,0.203487623
1584,Akoko North East,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1585,Akoko North West,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1586,Akoko South East,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1587,Akoko South West,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1588,Akoko-Edo,Owan East,,1825,1095,2015,0.347539461,0.347539461
1589,Akpabuyo,Nsit Ubium,,1825,1095,2015,0.167319005,0.167319005
1590,Akuku Toru,Ahoada West,,1825,1095,2015,0.341938514,0.341938514
1591,Akure North,Owan East,,1825,1095,2015,0.347539461,0.347539461
1592,Akure South,Owan East,,1825,1095,2015,0.347539461,0.347539461
1593,Akwanga,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1594,Albasu,Takali,,1825,1095,2015,0.115030445,0.115030445
1595,Aleiro,Birnin Kebbi,,1825,1095,2015,0.177668327,0.177668327
1596,Alimosho,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1597,Alkaleri,Alkaleri,,1825,1095,2015,0.203487623,0.203487623
1598,Amuwo-Odofin,Isoko South,,1825,1095,2015,0.033573008,0.033573008
1599,Anambra East,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1600,Anambra West,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1601,Anaocha,Oru West,,1825,1095,2015,0.520560659,0.520560659
1602,Andoni,Nsit Ubium,,1825,1095,2015,0.167319005,0.167319005
1603,Aninri,Oru West,,1825,1095,2015,0.520560659,0.520560659
1604,Aniocha North,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1605,Aniocha South,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1606,Anka,Darazo,,1825,1095,2015,0.243186843,0.243186843
1607,Ankpa,Owan East,,1825,1095,2015,0.347539461,0.347539461
1608,Apa,Keana,,1825,1095,2015,0.220773112,0.220773112
1609,Apapa,Isoko South,,1825,1095,2015,0.033573008,0.033573008
1610,Ardo-Kola,Keana,,1825,1095,2015,0.220773112,0.220773112
1611,Arewa-Dandi,Birnin Kebbi,,1825,1095,2015,0.177668327,0.177668327
1612,Argungu,Birnin Kebbi,,1825,1095,2015,0.177668327,0.177668327
1613,Arochukwu,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1614,Asa,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1615,Asari-Toru,Ahoada West,,1825,1095,2015,0.341938514,0.341938514
1616,Askira-Uba,Darazo,,1825,1095,2015,0.243186843,0.243186843
1617,Atakumosa East,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1618,Atakumosa West,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1619,Atiba,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1620,Atigbo,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1621,Augie,Birnin Kebbi,,1825,1095,2015,0.177668327,0.177668327
1622,Auyo,Taura,,1825,1095,2015,0.210152443,0.210152443
1623,Awe,Keana,,1825,1095,2015,0.220773112,0.220773112
1624,Awgu,Oru West,,1825,1095,2015,0.520560659,0.520560659
1625,Awka North,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1626,Awka South,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1627,Ayamelum,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1628,Babura,Babura,,1825,1095,2015,0.190018562,0.190018562
1629,Badagry,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1630,Bade,Taura,,1825,1095,2015,0.210152443,0.210152443
1631,Bagudo,Birnin Kebbi,,1825,1095,2015,0.177668327,0.177668327
1632,Bagwai,Babura,,1825,1095,2015,0.190018562,0.190018562
1633,Bakassi,Obubra,,1825,1095,2015,0.43398923,0.43398923
1634,Bakori,Gwarzo,,1825,1095,2015,0.245086081,0.245086081
1635,Bakura,Darazo,,1825,1095,2015,0.243186843,0.243186843
1636,Balanga,Alkaleri,,1825,1095,2015,0.203487623,0.203487623
1637,Bali,Keana,,1825,1095,2015,0.220773112,0.220773112
1638,Bama,Darazo,,1825,1095,2015,0.243186843,0.243186843
1639,Barikin Ladi,Soba,,1825,1095,2015,0.128464584,0.128464584
1640,Baruten,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1641,Bassa1,Keana,,1825,1095,2015,0.220773112,0.220773112
1642,Bassa2,Soba,,1825,1095,2015,0.128464584,0.128464584
1643,Batagarawa,Rimi,,1825,1095,2015,0.285275387,0.285275387
1644,Batsari,Rimi,,1825,1095,2015,0.285275387,0.285275387
1645,Bauchi,Alkaleri,,1825,1095,2015,0.203487623,0.203487623
1646,Baure,Babura,,1825,1095,2015,0.190018562,0.190018562
1647,Bayo,Alkaleri,,1825,1095,2015,0.203487623,0.203487623
1648,Bebeji,Gwarzo,,1825,1095,2015,0.245086081,0.245086081
1649,Bekwara,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1650,Bende,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1651,Biase,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1652,Bichi,Gwarzo,,1825,1095,2015,0.245086081,0.245086081
1653,Bida,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1654,Billiri,Alkaleri,,1825,1095,2015,0.203487623,0.203487623
1655,Bindawa,Rimi,,1825,1095,2015,0.285275387,0.285275387
1656,Binji,Gawabawa,,1825,1095,2015,0.22944502,0.22944502
1657,Biriniwa,Taura,,1825,1095,2015,0.210152443,0.210152443
1658,Birni Kudu,Takali,,1825,1095,2015,0.115030445,0.115030445
1659,Birnin Kebbi,Birnin Kebbi,,1825,1095,2015,0.177668327,0.177668327
1660,Birnin Magaji,Rimi,,1825,1095,2015,0.285275387,0.285275387
1661,Birnin-Gwari,Giwa,,1825,1095,2015,0.262492125,0.262492125
1662,Biu,Darazo,,1825,1095,2015,0.243186843,0.243186843
1663,Bodinga,Gawabawa,,1825,1095,2015,0.22944502,0.22944502
1664,Bogoro,Alkaleri,,1825,1095,2015,0.203487623,0.203487623
1665,Boki,Obubra,,1825,1095,2015,0.43398923,0.43398923
1666,Bokkos,Giwa,,1825,1095,2015,0.262492125,0.262492125
1667,Boluwaduro,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1668,Bomadi,Isoko South,,1825,1095,2015,0.033573008,0.033573008
1669,Bonny,Nsit Ubium,,1825,1095,2015,0.167319005,0.167319005
1670,Borgu,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1671,Boripe,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1672,Bosso,Keana,,1825,1095,2015,0.220773112,0.220773112
1673,Brass,Ahoada West,,1825,1095,2015,0.341938514,0.341938514
1674,Buji,Takali,,1825,1095,2015,0.115030445,0.115030445
1675,Bukkuyum,Alkaleri,,1825,1095,2015,0.203487623,0.203487623
1676,Bungudu,Takali,,1825,1095,2015,0.115030445,0.115030445
1677,Bunkure,Gwarzo,,1825,1095,2015,0.245086081,0.245086081
1678,Bunza,Birnin Kebbi,,1825,1095,2015,0.177668327,0.177668327
1679,Bursari,Taura,,1825,1095,2015,0.210152443,0.210152443
1680,Buruku,Keana,,1825,1095,2015,0.220773112,0.220773112
1681,Burutu,Isoko South,,1825,1095,2015,0.033573008,0.033573008
1682,Bwari,Giwa,,1825,1095,2015,0.262492125,0.262492125
1683,Calabar South,Nsit Ubium,,1825,1095,2015,0.167319005,0.167319005
1684,Calabar-Municipal,Nsit Ubium,,1825,1095,2015,0.167319005,0.167319005
1685,Chanchaga,Keana,,1825,1095,2015,0.220773112,0.220773112
1686,Charanchi,Rimi,,1825,1095,2015,0.285275387,0.285275387
1687,Chibok,Darazo,,1825,1095,2015,0.243186843,0.243186843
1688,Chikun,Soba,,1825,1095,2015,0.128464584,0.128464584
1689,Dala,Alkaleri,,1825,1095,2015,0.203487623,0.203487623
1690,Damaturu,Darazo,,1825,1095,2015,0.243186843,0.243186843
1691,Damban,Darazo,,1825,1095,2015,0.243186843,0.243186843
1692,Dambatta,Babura,,1825,1095,2015,0.190018562,0.190018562
1693,Damboa,Darazo,,1825,1095,2015,0.243186843,0.243186843
1694,Dan Musa,Rimi,,1825,1095,2015,0.285275387,0.285275387
1695,Dandi,Birnin Kebbi,,1825,1095,2015,0.177668327,0.177668327
1696,Dandume,Giwa,,1825,1095,2015,0.262492125,0.262492125
1697,Dange-Shnsi,Gawabawa,,1825,1095,2015,0.22944502,0.22944502
1698,Danja,Giwa,,1825,1095,2015,0.262492125,0.262492125
1699,Darazo,Darazo,,1825,1095,2015,0.243186843,0.243186843
1700,Dass,Alkaleri,,1825,1095,2015,0.203487623,0.203487623
1701,Daura,Babura,,1825,1095,2015,0.190018562,0.190018562
1702,Dawakin Kudu,Gwarzo,,1825,1095,2015,0.245086081,0.245086081
1703,Dawakin Tofa,Taura,,1825,1095,2015,0.210152443,0.210152443
1704,Degema,Ahoada West,,1825,1095,2015,0.341938514,0.341938514
1705,Dekina,Owan East,,1825,1095,2015,0.347539461,0.347539461
1706,Demsa,Alkaleri,,1825,1095,2015,0.203487623,0.203487623
1707,Dikwa,Darazo,,1825,1095,2015,0.243186843,0.243186843
1708,Doguwa,Giwa,,1825,1095,2015,0.262492125,0.262492125
1709,Doma,Keana,,1825,1095,2015,0.220773112,0.220773112
1710,Donga,Keana,,1825,1095,2015,0.220773112,0.220773112
1711,Dukku,Darazo,,1825,1095,2015,0.243186843,0.243186843
1712,Dunukofia,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1713,Dutse,Takali,,1825,1095,2015,0.115030445,0.115030445
1714,Dutsi,Rimi,,1825,1095,2015,0.285275387,0.285275387
1715,Dutsin-Ma,Rimi,,1825,1095,2015,0.285275387,0.285275387
1716,Eastern Obolo,Nsit Ubium,,1825,1095,2015,0.167319005,0.167319005
1717,Ebonyi,Owan East,,1825,1095,2015,0.347539461,0.347539461
1718,Edati,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1719,Ede North,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1720,Ede South,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1721,Edu,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1722,Efon-Alayee,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1723,Egbado North,Owan East,,1825,1095,2015,0.347539461,0.347539461
1724,Egbado South,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1725,Egbeda,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1726,Egbedore,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1727,Egor,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1728,Ehime-Mbano,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1729,Ejigbo,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1730,Ekeremor,Ahoada West,,1825,1095,2015,0.341938514,0.341938514
1731,Eket,Nsit Ubium,,1825,1095,2015,0.167319005,0.167319005
1732,Ekiti,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1733,Ekiti East,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1734,Ekiti South West,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1735,Ekiti West,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1736,Ekwusigo,Oru West,,1825,1095,2015,0.520560659,0.520560659
1737,Eleme,Ahoada West,,1825,1095,2015,0.341938514,0.341938514
1738,Emohua,Ahoada West,,1825,1095,2015,0.341938514,0.341938514
1739,Emure,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1740,Enugu East,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1741,Enugu North,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1742,Enugu South,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1743,Epe,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1744,Esan Central,Owan East,,1825,1095,2015,0.347539461,0.347539461
1745,Esan North East,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1746,Esan South East,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1747,Esan West,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1748,Ese-Odo,Owan East,,1825,1095,2015,0.347539461,0.347539461
1749,Esit Eket,Nsit Ubium,,1825,1095,2015,0.167319005,0.167319005
1750,Essien Udim,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1751,Etche,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1752,Ethiope East,Isoko South,,1825,1095,2015,0.033573008,0.033573008
1753,Ethiope West,Isoko South,,1825,1095,2015,0.033573008,0.033573008
1754,Eti-Osa,Isoko South,,1825,1095,2015,0.033573008,0.033573008
1755,Etim Ekpo,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1756,Etinan,Nsit Ubium,,1825,1095,2015,0.167319005,0.167319005
1757,Etsako Central,Owan East,,1825,1095,2015,0.347539461,0.347539461
1758,Etsako East,Owan East,,1825,1095,2015,0.347539461,0.347539461
1759,Etsako West,Owan East,,1825,1095,2015,0.347539461,0.347539461
1760,Etung,Obubra,,1825,1095,2015,0.43398923,0.43398923
1761,Ewekoro,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1762,Ezeagu,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1763,Ezinihitte,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1764,Ezza North,Owan East,,1825,1095,2015,0.347539461,0.347539461
1765,Ezza South,Obubra,,1825,1095,2015,0.43398923,0.43398923
1766,Fagge,Alkaleri,,1825,1095,2015,0.203487623,0.203487623
1767,Fakai,Birnin Kebbi,,1825,1095,2015,0.177668327,0.177668327
1768,Faskari,Giwa,,1825,1095,2015,0.262492125,0.262492125
1769,Fika,Darazo,,1825,1095,2015,0.243186843,0.243186843
1770,Fufore,Alkaleri,,1825,1095,2015,0.203487623,0.203487623
1771,Funakaye,Alkaleri,,1825,1095,2015,0.203487623,0.203487623
1772,Fune,Darazo,,1825,1095,2015,0.243186843,0.243186843
1773,Funtua,Gwarzo,,1825,1095,2015,0.245086081,0.245086081
1774,Gabasawa,Taura,,1825,1095,2015,0.210152443,0.210152443
1775,Gada,Gawabawa,,1825,1095,2015,0.22944502,0.22944502
1776,Gagarawa,Taura,,1825,1095,2015,0.210152443,0.210152443
1777,Gamawa,Gwarzo,,1825,1095,2015,0.245086081,0.245086081
1778,Ganaye,Alkaleri,,1825,1095,2015,0.203487623,0.203487623
1779,Ganjuwa,Darazo,,1825,1095,2015,0.243186843,0.243186843
1780,Garki,Babura,,1825,1095,2015,0.190018562,0.190018562
1781,Garko,Gwarzo,,1825,1095,2015,0.245086081,0.245086081
1782,Garum Mallam,Gwarzo,,1825,1095,2015,0.245086081,0.245086081
1783,Gashaka,Oru West,,1825,1095,2015,0.520560659,0.520560659
1784,Gassol,Keana,,1825,1095,2015,0.220773112,0.220773112
1785,Gawabawa,Gawabawa,,1825,1095,2015,0.22944502,0.22944502
1786,Gaya,Gwarzo,,1825,1095,2015,0.245086081,0.245086081
1787,Gbako,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1788,Gboko,Keana,,1825,1095,2015,0.220773112,0.220773112
1789,Gboyin,Obubra,,1825,1095,2015,0.43398923,0.43398923
1790,Geidam,Babura,,1825,1095,2015,0.190018562,0.190018562
1791,Gezawa,Gwarzo,,1825,1095,2015,0.245086081,0.245086081
1792,Giade,Darazo,,1825,1095,2015,0.243186843,0.243186843
1793,Gireri,Darazo,,1825,1095,2015,0.243186843,0.243186843
1794,Giwa,Giwa,,1825,1095,2015,0.262492125,0.262492125
1795,Gokana,Nsit Ubium,,1825,1095,2015,0.167319005,0.167319005
1796,Gombe,Alkaleri,,1825,1095,2015,0.203487623,0.203487623
1797,Gombi,Alkaleri,,1825,1095,2015,0.203487623,0.203487623
1798,Goronyo,Gawabawa,,1825,1095,2015,0.22944502,0.22944502
1799,Gubio,Gawabawa,,1825,1095,2015,0.22944502,0.22944502
1800,Gudu,Gawabawa,,1825,1095,2015,0.22944502,0.22944502
1801,Gujba,Darazo,,1825,1095,2015,0.243186843,0.243186843
1802,Gulani,Alkaleri,,1825,1095,2015,0.203487623,0.203487623
1803,Guma,Keana,,1825,1095,2015,0.220773112,0.220773112
1804,Gumel,Babura,,1825,1095,2015,0.190018562,0.190018562
1805,Gummi,Birnin Kebbi,,1825,1095,2015,0.177668327,0.177668327
1806,Gurara,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1807,Guri,Taura,,1825,1095,2015,0.210152443,0.210152443
1808,Gusau,Darazo,,1825,1095,2015,0.243186843,0.243186843
1809,Guyuk,Alkaleri,,1825,1095,2015,0.203487623,0.203487623
1810,Guzamala,Babura,,1825,1095,2015,0.190018562,0.190018562
1811,Gwagwalada,Keana,,1825,1095,2015,0.220773112,0.220773112
1812,Gwale,Alkaleri,,1825,1095,2015,0.203487623,0.203487623
1813,Gwandu,Birnin Kebbi,,1825,1095,2015,0.177668327,0.177668327
1814,Gwaram,Takali,,1825,1095,2015,0.115030445,0.115030445
1815,Gwarzo,Gwarzo,,1825,1095,2015,0.245086081,0.245086081
1816,Gwer East,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1817,Gwer West,Keana,,1825,1095,2015,0.220773112,0.220773112
1818,Gwiwa,Babura,,1825,1095,2015,0.190018562,0.190018562
1819,Gwoza,Darazo,,1825,1095,2015,0.243186843,0.243186843
1820,Hadejia,Taura,,1825,1095,2015,0.210152443,0.210152443
1821,Hawul,Darazo,,1825,1095,2015,0.243186843,0.243186843
1822,Hong,Darazo,,1825,1095,2015,0.243186843,0.243186843
1823,Ibadan North,Owan East,,1825,1095,2015,0.347539461,0.347539461
1824,Ibadan North East,Owan East,,1825,1095,2015,0.347539461,0.347539461
1825,Ibadan North West,Owan East,,1825,1095,2015,0.347539461,0.347539461
1826,Ibadan South East,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1827,Ibadan South West,Owan East,,1825,1095,2015,0.347539461,0.347539461
1828,Ibaji,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1829,Ibarapa Central,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1830,Ibarapa East,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1831,Ibarapa North,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1832,Ibeju-Lekki,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1833,Ibeno,Nsit Ubium,,1825,1095,2015,0.167319005,0.167319005
1834,Ibesikpo Asutan,Nsit Ubium,,1825,1095,2015,0.167319005,0.167319005
1835,Ibi,Keana,,1825,1095,2015,0.220773112,0.220773112
1836,Ibiono Ibom,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1837,Idah,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1838,Idanre,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1839,Ideato North,Oru West,,1825,1095,2015,0.520560659,0.520560659
1840,Ideato South,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1841,Idemili North,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1842,Idemili South,Oru West,,1825,1095,2015,0.520560659,0.520560659
1843,Ido,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1844,Idosi-Osi,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1845,Ifako-Ijaye,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1846,Ife Central,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1847,Ife East,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1848,Ife North,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1849,Ife South,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1850,Ifedayo,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1851,Ifedore,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1852,Ifelodun1,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1853,Ifelodun2,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1854,Ifo,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1855,Igabi,Soba,,1825,1095,2015,0.128464584,0.128464584
1856,Igalamela-Odolu,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1857,Igbo-Etiti,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1858,Igbo-Eze North,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1859,Igbo-Eze South,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1860,Igueben,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1861,Ihiala,Oru West,,1825,1095,2015,0.520560659,0.520560659
1862,Ihitte-Uboma,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1863,Ijebu East,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1864,Ijebu North,Owan East,,1825,1095,2015,0.347539461,0.347539461
1865,Ijebu North East,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1866,Ijebu ode,Owan East,,1825,1095,2015,0.347539461,0.347539461
1867,Ijero,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1868,Ijumu,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1869,Ika,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1870,Ika North East,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1871,Ika South,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1872,Ikara,Soba,,1825,1095,2015,0.128464584,0.128464584
1873,Ikeduru,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1874,Ikeja,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1875,Ikenne,Owan East,,1825,1095,2015,0.347539461,0.347539461
1876,Ikere,Owan East,,1825,1095,2015,0.347539461,0.347539461
1877,Ikole,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1878,Ikom,Obubra,,1825,1095,2015,0.43398923,0.43398923
1879,Ikono,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1880,Ikorodu,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1881,Ikot Abasi,Nsit Ubium,,1825,1095,2015,0.167319005,0.167319005
1882,Ikot Ekpene,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1883,Ikpoba-Okha,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1884,Ikwerre,Oru West,,1825,1095,2015,0.520560659,0.520560659
1885,Ikwo,Obubra,,1825,1095,2015,0.43398923,0.43398923
1886,Ikwuano,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1887,Ila,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1888,Ilaje,Owan East,,1825,1095,2015,0.347539461,0.347539461
1889,Ile-Oluji-Okeigbo,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1890,Ilemeji,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1891,Ilesha East,Owan East,,1825,1095,2015,0.347539461,0.347539461
1892,Ilesha West,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1893,Illela,Gawabawa,,1825,1095,2015,0.22944502,0.22944502
1894,Ilorin East,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1895,Ilorin South,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1896,Ilorin West,Owan East,,1825,1095,2015,0.347539461,0.347539461
1897,Imeko-Afon,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1898,Ingawa,Rimi,,1825,1095,2015,0.285275387,0.285275387
1899,Ini,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1900,Ipokia,Uzo-Uwani,,1825,1095,2015,0.269278475,0.269278475
1901,Irele,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1902,Irepo,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1903,Irepodun-Ifelodun,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1904,Irepodun1,Owan East,,1825,1095,2015,0.347539461,0.347539461
1905,Irepodun2,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1906,Irewole,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1907,Isa,Rimi,,1825,1095,2015,0.285275387,0.285275387
1908,Ise-Orun,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1909,Iseyin,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1910,Ishielu,Owan East,,1825,1095,2015,0.347539461,0.347539461
1911,Isi-Uzo,Owan East,,1825,1095,2015,0.347539461,0.347539461
1912,Isiala Mbano,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1913,Isiala-Ngwa North,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1914,Isiala-Ngwa South,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1915,Isin,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1916,Isokan,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1917,Isoko North,Isoko South,,1825,1095,2015,0.033573008,0.033573008
1918,Isoko South,Isoko South,,1825,1095,2015,0.033573008,0.033573008
1919,Isu,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1920,Isuikwato,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1921,Itas-Gadau,Taura,,1825,1095,2015,0.210152443,0.210152443
1922,Itesiwaju,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1923,Itu,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1924,Ivo,Ngor-Okpala,,1825,1095,2015,0.291462331,0.291462331
1925,Iwajowa,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1926,Iwo,Akinyele,,1825,1095,2015,0.164372905,0.164372905
1927,Izzi,Owan East,,1825,1095,2015,0.347539461,0.347539461
1928,Jaba,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
1929,Jada,Alkaleri,,1825,1095,2015,0.203487623,0.203487623
1930,Jahun,Taura,,1825,1095,2015,0.210152443,0.210152443
1931,Jakusko,Taura,,1825,1095,2015,0.210152443,0.210152443
1932,Jalingo,Keana,,1825,1095,2015,0.220773112,0.220773112
1933,Jama'are,Taura,,1825,1095,2015,0.210152443,0.210152443
1934,Jega,Birnin Kebbi,,1825,1095,2015,0.177668327,0.177668327
1935,Jema'a,Soba,,1825,1095,2015,0.128464584,0.128464584
1936,Jere,Gawabawa,,1825,1095,2015,0.22944502,0.22944502
1937,Jibia,Rimi,,1825,1095,2015,0.285275387,0.285275387
1938,Jos East,Soba,,1825,1095,2015,0.128464584,0.128464584
1939,Jos North,Soba,,1825,1095,2015,0.128464584,0.128464584
1940,Jos South,Soba,,1825,1095,2015,0.128464584,0.128464584
1941,Kabba-Bunu,Oke-Ero,,1825,1095,2015,0.177275077,0.177275077
