LGA,Rep_DS,State,,,U5_coverage,adult_coverage,simday,duration,year
Ifo,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Igabi,Soba,,,,0.086956522,0.086956522,1825,1095,2015
Igalamela-Odolu,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Igbo-Etiti,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Igbo-Eze North,Uzo-Uwani,,,,0.286494177,0.286494177,1825,1095,2015
Igbo-Eze South,Uzo-Uwani,,,,0.111388177,0.111388177,1825,1095,2015
Igueben,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Ihiala,Oru West,,,,0.366720487,0.366720487,1825,1095,2015
Ihitte/Uboma,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Ijebu East,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Ijebu North,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Ijebu North East,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Ijebu ode,Owan East,,,,0.666666667,0.666666667,1825,1095,2015
Ijero,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Ijumu,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Ika,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Ika North East,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Ika South,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Ikara,Soba,,,,0.068409273,0.068409273,1825,1095,2015
Ikeduru,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Ikeja,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Ikenne,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Ikere,Owan East,,,,0.25,0.25,1825,1095,2015
Ikole,Oke-Ero,,,,0.428571429,0.428571429,1825,1095,2015
Ikom,Obubra,,,,0.466666667,0.466666667,1825,1095,2015
Ikono,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Ikorodu,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Ikot Abasi,Nsit Ubium,,,,0.094423463,0.094423463,1825,1095,2015
Ikot Ekpene,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Ikpoba-Okha,Uzo-Uwani,,,,0.765570321,0.765570321,1825,1095,2015
Ikwerre,Oru West,,,,0.5,0.5,1825,1095,2015
Ikwo,Obubra,,,,0.249253657,0.249253657,1825,1095,2015
Ikwuano,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Ila,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Ilaje,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Ile-Oluji-Okeigbo,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Ilemeji,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Ilesha East,Owan East,,,,0.666666667,0.666666667,1825,1095,2015
Ilesha West,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Illela,Gawabawa,,,,0.118620448,0.118620448,1825,1095,2015
Ilorin East,Oke-Ero,,,,0.333333333,0.333333333,1825,1095,2015
Ilorin South,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Ilorin West,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Imeko-Afon,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Ingawa,Rimi,,,,0.168258146,0.168258146,1825,1095,2015
Ini,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Ipokia,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Irele,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Irepo,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Irepodun/Ifelodun,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Irepodun1,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Irepodun2,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Irewole,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Isa,Rimi,,,,0.168258146,0.168258146,1825,1095,2015
Ise/Orun,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Iseyin,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Ishielu,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Isi-Uzo,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Isiala Mbano,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Isiala-Ngwa North,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Isiala-Ngwa South,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Isin,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Isokan,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Isoko North,Isoko South,,,,0.01218479,0.01218479,1825,1095,2015
Isoko South,Isoko South,,,,0.01218479,0.01218479,1825,1095,2015
Isu,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Isuikwato,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Itas/Gadau,Taura,,,,0.13431021,0.13431021,1825,1095,2015
Itesiwaju,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Itu,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Ivo,Ngor-Okpala,,,,0.4,0.4,1825,1095,2015
Iwajowa,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Iwo,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Izzi,Owan East,,,,0.210526316,0.210526316,1825,1095,2015
Jaba,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Jada,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Jahun,Taura,,,,0.13431021,0.13431021,1825,1095,2015
Jakusko,Taura,,,,0.307692308,0.307692308,1825,1095,2015
Jalingo,Keana,,,,0.285714286,0.285714286,1825,1095,2015
Jama'are,Taura,,,,0.13431021,0.13431021,1825,1095,2015
Jega,Birnin Kebbi,,,,0.071887998,0.071887998,1825,1095,2015
Jema'a,Soba,,,,0.068409273,0.068409273,1825,1095,2015
Jere,Gawabawa,,,,0.118620448,0.118620448,1825,1095,2015
Jibia,Rimi,,,,0.168258146,0.168258146,1825,1095,2015
Jos East,Soba,,,,0.068409273,0.068409273,1825,1095,2015
Jos North,Soba,,,,0.068409273,0.068409273,1825,1095,2015
Jos South,Soba,,,,0.068409273,0.068409273,1825,1095,2015
Kabba/Bunu,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Kabo,Gwarzo,,,,0.134624366,0.134624366,1825,1095,2015
Kachia,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Kaduna North,Soba,,,,0.25,0.25,1825,1095,2015
Kaduna South,Soba,,,,0.068409273,0.068409273,1825,1095,2015
Kafin Hausa,Taura,,,,0.13431021,0.13431021,1825,1095,2015
Kafur,Gwarzo,,,,0.134624366,0.134624366,1825,1095,2015
Kaga,Darazo,,,,0.18452352,0.18452352,1825,1095,2015
Kagarko,Oke-Ero,,,,0.5,0.5,1825,1095,2015
Kaiama,Oke-Ero,,,,0.083333333,0.083333333,1825,1095,2015
kaita,Rimi,,,,0.168258146,0.168258146,1825,1095,2015
Kajola,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Kajuru,Soba,,,,0.068409273,0.068409273,1825,1095,2015
Kala/Balge,Darazo,,,,0.18452352,0.18452352,1825,1095,2015
Kalgo,Birnin Kebbi,,,,0.071887998,0.071887998,1825,1095,2015
Kaltungo,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Kanam,Alkaleri,,,,0.222222222,0.222222222,1825,1095,2015
Kankara,Rimi,,,,0.168258146,0.168258146,1825,1095,2015
Kanke,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Kankia,Rimi,,,,0.168258146,0.168258146,1825,1095,2015
Kano Municipal,Alkaleri,,,,0.142857143,0.142857143,1825,1095,2015
Karasuwa,Taura,,,,0.13431021,0.13431021,1825,1095,2015
Karaye,Gwarzo,,,,0.1875,0.1875,1825,1095,2015
Karin-Lamido,Alkaleri,,,,0.055555556,0.055555556,1825,1095,2015
Karu,Oke-Ero,,,,0.124977889,0.124977889,1825,1095,2015
Katagum,Gwarzo,,,,0.134624366,0.134624366,1825,1095,2015
Katcha,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Katsina,Rimi,,,,0.125,0.125,1825,1095,2015
Katsina-Ala,Keana,,,,0.1311888,0.1311888,1825,1095,2015
Kaugama,Taura,,,,0.13431021,0.13431021,1825,1095,2015
Kaura,Soba,,,,0.068409273,0.068409273,1825,1095,2015
Kaura-Namoda,Rimi,,,,0.168258146,0.168258146,1825,1095,2015
Kauru,Soba,,,,0.068409273,0.068409273,1825,1095,2015
Kazaure,Babura,,,,0.125,0.125,1825,1095,2015
Keana,Keana,,,,0.1311888,0.1311888,1825,1095,2015
Kebbe,Birnin Kebbi,,,,0.071887998,0.071887998,1825,1095,2015
Keffi,Oke-Ero,,,,0.5,0.5,1825,1095,2015
Khana,Nsit Ubium,,,,0.225399736,0.225399736,1825,1095,2015
Kibiya,Gwarzo,,,,0.134624366,0.134624366,1825,1095,2015
Kirfi,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Kiri Kasamma,Taura,,,,0.13431021,0.13431021,1825,1095,2015
Kiru,Gwarzo,,,,0.134624366,0.134624366,1825,1095,2015
kiyawa,Takali,,,,0.074490416,0.074490416,1825,1095,2015
Kogi,Keana,,,,0.1311888,0.1311888,1825,1095,2015
Koko/Besse,Birnin Kebbi,,,,0.071887998,0.071887998,1825,1095,2015
Kokona,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Kolokuma/Opokuma,Ahoada West,,,,0.5,0.5,1825,1095,2015
Konduga,Darazo,,,,0.18452352,0.18452352,1825,1095,2015
Konshisha,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Kontagora,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Kosofe,Isoko South,,,,0.01218479,0.01218479,1825,1095,2015
Kubau,Soba,,,,0.068409273,0.068409273,1825,1095,2015
Kudan,Giwa,,,,0.129248867,0.129248867,1825,1095,2015
Kuje,Keana,,,,0.1311888,0.1311888,1825,1095,2015
Kukawa,Babura,,,,0.138863542,0.138863542,1825,1095,2015
Kumbotso,Taura,,,,0.13431021,0.13431021,1825,1095,2015
Kunchi,Babura,,,,0.138863542,0.138863542,1825,1095,2015
Kura,Gwarzo,,,,0.134624366,0.134624366,1825,1095,2015
Kurfi,Rimi,,,,0.168258146,0.168258146,1825,1095,2015
Kurmi,Oru West,,,,0.366720487,0.366720487,1825,1095,2015
Kusada,Rimi,,,,0.168258146,0.168258146,1825,1095,2015
Kwali,Keana,,,,0.333333333,0.333333333,1825,1095,2015
Kwami,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Kwande,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Kware,Gawabawa,,,,0.118620448,0.118620448,1825,1095,2015
Kwaya Kusar,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Lafia,Alkaleri,,,,0.055555556,0.055555556,1825,1095,2015
Lagelu,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Lagos Island,Isoko South,,,,0.01218479,0.01218479,1825,1095,2015
Lagos Mainland,Isoko South,,,,0.01218479,0.01218479,1825,1095,2015
Lamurde,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Langtang North,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Langtang South,Keana,,,,0.5,0.5,1825,1095,2015
Lapai,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Lau,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Lavun,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Lere,Soba,,,,0.068409273,0.068409273,1825,1095,2015
Logo,Keana,,,,0.1311888,0.1311888,1825,1095,2015
Lokoja,Keana,,,,0.1311888,0.1311888,1825,1095,2015
Machina,Taura,,,,0.13431021,0.13431021,1825,1095,2015
Madagali,Darazo,,,,0.18452352,0.18452352,1825,1095,2015
Madobi,Taura,,,,0.13431021,0.13431021,1825,1095,2015
Mafa,Darazo,,,,0.18452352,0.18452352,1825,1095,2015
Magama,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Magumeri,Gawabawa,,,,0.118620448,0.118620448,1825,1095,2015
Mai'Adua,Rimi,,,,0.320754717,0.320754717,1825,1095,2015
Maiduguri,Darazo,,,,0.378378418,0.378378418,1825,1095,2015
Maigatari,Babura,,,,0.138863542,0.138863542,1825,1095,2015
Maiha,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Maiyama,Birnin Kebbi,,,,0.071887998,0.071887998,1825,1095,2015
Makoda,Babura,,,,0.138863542,0.138863542,1825,1095,2015
Makurdi,Keana,,,,0.333333333,0.333333333,1825,1095,2015
Malam Madori,Taura,,,,0.13431021,0.13431021,1825,1095,2015
Malumfashi,Gwarzo,,,,0.134624366,0.134624366,1825,1095,2015
Mangu,Darazo,,,,0.18452352,0.18452352,1825,1095,2015
Mani,Rimi,,,,0.168258146,0.168258146,1825,1095,2015
Maradun,Darazo,,,,0.055555556,0.055555556,1825,1095,2015
Mariga,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Markafi,Gwarzo,,,,0.134624366,0.134624366,1825,1095,2015
Marte,Babura,,,,0.138863542,0.138863542,1825,1095,2015
Maru,Giwa,,,,0.129248867,0.129248867,1825,1095,2015
Mashegu,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Mashi,Rimi,,,,0.168258146,0.168258146,1825,1095,2015
Matazuu,Rimi,,,,0.168258146,0.168258146,1825,1095,2015
Mayo-Belwa,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Mbaitoli,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Mbo,Nsit Ubium,,,,0.142857143,0.142857143,1825,1095,2015
Michika,Darazo,,,,0.18452352,0.18452352,1825,1095,2015
Miga,Taura,,,,0.13431021,0.13431021,1825,1095,2015
Mikang,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Minjibir,Taura,,,,0.13431021,0.13431021,1825,1095,2015
Misau,Darazo,,,,0.18452352,0.18452352,1825,1095,2015
Mkpat Enin,Nsit Ubium,,,,0.094423463,0.094423463,1825,1095,2015
Moba,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Mobbar,Babura,,,,0.138863542,0.138863542,1825,1095,2015
Mokwa,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Monguno,Babura,,,,0.138863542,0.138863542,1825,1095,2015
Mopa-Muro,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Moro,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Mubi North,Darazo,,,,0.256055898,0.256055898,1825,1095,2015
Mubi South,Darazo,,,,0.18452352,0.18452352,1825,1095,2015
Musawa,Gwarzo,,,,0.134624366,0.134624366,1825,1095,2015
Mushin,Isoko South,,,,0.01218479,0.01218479,1825,1095,2015
Muya,Giwa,,,,0.129248867,0.129248867,1825,1095,2015
Nafada,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Nangere,Darazo,,,,0.242857143,0.242857143,1825,1095,2015
Nasarawa-Eggon,Alkaleri,,,,0.285714286,0.285714286,1825,1095,2015
Nasarawa1,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Nasarawa2,Keana,,,,0.1311888,0.1311888,1825,1095,2015
Ndokwa East,Ahoada West,,,,0.247032288,0.247032288,1825,1095,2015
Ndokwa West,Isoko South,,,,0.01218479,0.01218479,1825,1095,2015
Nembe,Ahoada West,,,,0.0625,0.0625,1825,1095,2015
Ngala,Taura,,,,0.13431021,0.13431021,1825,1095,2015
Nganzai,Gawabawa,,,,0.118620448,0.118620448,1825,1095,2015
Ngaski,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Ngor-Okpala,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Nguru,Taura,,,,0.4,0.4,1825,1095,2015
Ningi,Takali,,,,0.074490416,0.074490416,1825,1095,2015
Njaba,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Njikoka,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Nkanu East,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Nkanu West,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Nkwerre,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Nnewi North,Oru West,,,,0.366720487,0.366720487,1825,1095,2015
Nnewi South,Oru West,,,,0.366720487,0.366720487,1825,1095,2015
Nsit Atai,Nsit Ubium,,,,0.094423463,0.094423463,1825,1095,2015
Nsit Ibom,Nsit Ubium,,,,0.094423463,0.094423463,1825,1095,2015
Nsit Ubium,Nsit Ubium,,,,0.094423463,0.094423463,1825,1095,2015
Nsukka,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Numan,Alkaleri,,,,0.285714286,0.285714286,1825,1095,2015
Nwangele,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Obafemi-Owode,Owan East,,,,0.183098592,0.183098592,1825,1095,2015
Obanliku,Obubra,,,,0.249253657,0.249253657,1825,1095,2015
Obi Nwa,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Obi1,Keana,,,,0.1311888,0.1311888,1825,1095,2015
Obi2,Keana,,,,0.1311888,0.1311888,1825,1095,2015
Obia/Akpor,Ahoada West,,,,0.247032288,0.247032288,1825,1095,2015
Obokun,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Obot Akara,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Obowo,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Obubra,Obubra,,,,0.249253657,0.249253657,1825,1095,2015
Obudu,Obubra,,,,0.249253657,0.249253657,1825,1095,2015
Odeda,Oke-Ero,,,,0.5,0.5,1825,1095,2015
Odigbo,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Odo-Otin,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Odogbolu,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Odukpani,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Offa,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Ofu,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Ogba/Egbema/Ndoni,Ahoada West,,,,0.247032288,0.247032288,1825,1095,2015
Ogbadibo,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Ogbaru,Ahoada West,,,,0.247032288,0.247032288,1825,1095,2015
Ogbia,Ahoada West,,,,0.247032288,0.247032288,1825,1095,2015
Ogbomosho North,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Ogbomosho South,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Ogo Oluwa,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Ogoja,Obubra,,,,0.249253657,0.249253657,1825,1095,2015
Ogori/Mangongo,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Ogu/Bolo,Nsit Ubium,,,,0.094423463,0.094423463,1825,1095,2015
Ogun waterside,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Oguta,Oru West,,,,0.5,0.5,1825,1095,2015
Ohafia,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Ohaji/Egbema,Oru West,,,,0.366720487,0.366720487,1825,1095,2015
Ohaozara,Obubra,,,,0.142857143,0.142857143,1825,1095,2015
Ohaukwu,Owan East,,,,0.166666667,0.166666667,1825,1095,2015
Ohimini,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Oji-River,Oru West,,,,0.366720487,0.366720487,1825,1095,2015
Ojo,Isoko South,,,,0.01218479,0.01218479,1825,1095,2015
Oju,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Oke-Ero,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Okehi,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Okene,Owan East,,,,0.5,0.5,1825,1095,2015
Okigwe,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Okitipupa,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Okobo,Nsit Ubium,,,,0.094423463,0.094423463,1825,1095,2015
Okpe,Isoko South,,,,0.01218479,0.01218479,1825,1095,2015
Okpokwu,Akinyele,,,,0.222222222,0.222222222,1825,1095,2015
Okrika,Nsit Ubium,,,,0.094423463,0.094423463,1825,1095,2015
Ola-oluwa,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Olamabolo,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Olorunda,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Olorunsogo,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Oluyole,Oke-Ero,,,,0.5,0.5,1825,1095,2015
Omala,Keana,,,,0.1311888,0.1311888,1825,1095,2015
Omumma,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Ona-Ara,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Ondo East,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Ondo West,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Onicha,Obubra,,,,0.249253657,0.249253657,1825,1095,2015
Onitsha North,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Onitsha South,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Onna,Nsit Ubium,,,,0.142857143,0.142857143,1825,1095,2015
Opobo/Nkoro,Nsit Ubium,,,,0.094423463,0.094423463,1825,1095,2015
Oredo,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Orelope,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Orhionmwon,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Ori Ire,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Oriade,Oke-Ero,,,,0.4,0.4,1825,1095,2015
Orlu,Oru West,,,,0.6,0.6,1825,1095,2015
Orolu,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Oron,Nsit Ubium,,,,0.094423463,0.094423463,1825,1095,2015
Orsu,Oru West,,,,0.366720487,0.366720487,1825,1095,2015
Oru East,Oru West,,,,0.5,0.5,1825,1095,2015
Oru West,Oru West,,,,0.366720487,0.366720487,1825,1095,2015
Oruk Anam,Nsit Ubium,,,,0.094423463,0.094423463,1825,1095,2015
Orumba North,Oru West,,,,0.366720487,0.366720487,1825,1095,2015
Orumba South,Oru West,,,,0.366720487,0.366720487,1825,1095,2015
Ose,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Oshimili North,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Oshimili South,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Oshodi-Isolo,Uzo-Uwani,,,,0.5,0.5,1825,1095,2015
Osisioma Ngwa,Ngor-Okpala,,,,0.111111111,0.111111111,1825,1095,2015
Osogbo,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Oturkpo,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Ovia North East,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Ovia South West,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Owan East,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Owan West,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Owerri North,Ngor-Okpala,,,,0.25,0.25,1825,1095,2015
Owerri West,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Owerri-Municipal,Oru West,,,,0.366720487,0.366720487,1825,1095,2015
Owo,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Oye,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Oyi,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Oyigbo,Nsit Ubium,,,,0.094423463,0.094423463,1825,1095,2015
Oyo East,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Oyo West,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Oyun,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Pailoro,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Pankshin,Alkaleri,,,,0.181818182,0.181818182,1825,1095,2015
Patani,Isoko South,,,,0.01218479,0.01218479,1825,1095,2015
Pategi,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Port-Harcourt,Ahoada West,,,,0.333333333,0.333333333,1825,1095,2015
Potiskum,Darazo,,,,0.18452352,0.18452352,1825,1095,2015
Qua'an Pan,Keana,,,,0.147412167,0.147412167,1825,1095,2015
Rabah,Gawabawa,,,,0.118620448,0.118620448,1825,1095,2015
Rafi,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Rano,Gwarzo,,,,0.134624366,0.134624366,1825,1095,2015
Remo North,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Rijau,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Rimi,Rimi,,,,0.168258146,0.168258146,1825,1095,2015
Rimin Gado,Gwarzo,,,,0.134624366,0.134624366,1825,1095,2015
Ringim,Taura,,,,0.13431021,0.13431021,1825,1095,2015
Riyom,Soba,,,,0.068409273,0.068409273,1825,1095,2015
Rogo,Gwarzo,,,,0.134624366,0.134624366,1825,1095,2015
Roni,Babura,,,,0.125,0.125,1825,1095,2015
Sabon Birni,Gawabawa,,,,0.034482759,0.034482759,1825,1095,2015
Sabon-Gari,Soba,,,,0.068409273,0.068409273,1825,1095,2015
Sabuwa,Giwa,,,,0.129248867,0.129248867,1825,1095,2015
Safana,Babura,,,,0.181818182,0.181818182,1825,1095,2015
Sagbama,Ahoada West,,,,0.111111111,0.111111111,1825,1095,2015
Sakaba,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Saki East,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Saki West,Akinyele,,,,0.079747826,0.079747826,1825,1095,2015
Sandamu,Rimi,,,,0.168258146,0.168258146,1825,1095,2015
Sanga,Soba,,,,0.068409273,0.068409273,1825,1095,2015
Sapele,Isoko South,,,,0.01218479,0.01218479,1825,1095,2015
Sardauna,Oru West,,,,0.333333333,0.333333333,1825,1095,2015
Shagamu,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Shagari,Birnin Kebbi,,,,0.071887998,0.071887998,1825,1095,2015
Shanga,Birnin Kebbi,,,,0.071887998,0.071887998,1825,1095,2015
Shani,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Shanono,Gwarzo,,,,0.134624366,0.134624366,1825,1095,2015
Shelleng,Darazo,,,,0.181818182,0.181818182,1825,1095,2015
Shendam,Keana,,,,0.1311888,0.1311888,1825,1095,2015
Shinkafi,Rimi,,,,0.168258146,0.168258146,1825,1095,2015
Shira,Takali,,,,0.071428571,0.071428571,1825,1095,2015
Shiroro,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Shomgom,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Shomolu,Isoko South,,,,0.01218479,0.01218479,1825,1095,2015
Silame,Gawabawa,,,,0.118620448,0.118620448,1825,1095,2015
Soba,Soba,,,,0.058823529,0.058823529,1825,1095,2015
Sokoto North,Gawabawa,,,,0.529411765,0.529411765,1825,1095,2015
Sokoto South,Birnin Kebbi,,,,0.071887998,0.071887998,1825,1095,2015
