,.id,LGA,repDS,State,GPZ,U5_coverage,adult_coverage,se,,year,simday,duration,severe_cases
56,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Urue-Offong-Oruko,Nsit Ubium,Akwa lbom,5,0.116738506,0.116738506,0.026539389,,2010,0,1095,0.49
57,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Ayamelum,Uzo-Uwani,Anambra,4,0.073492708,0.073492708,0.020126638,,2010,0,1095,0.49
58,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Uyo,Nsit Ubium,Akwa lbom,5,0.116738506,0.116738506,0.026539389,,2010,0,1095,0.49
59,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Aguata,Oru West,Anambra,4,0.073492708,0.073492708,0.020126638,,2010,0,1095,0.49
60,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Anambra East,Uzo-Uwani,Anambra,4,0.073492708,0.073492708,0.020126638,,2010,0,1095,0.49
61,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Anambra West,Uzo-Uwani,Anambra,4,0.073492708,0.073492708,0.020126638,,2010,0,1095,0.49
62,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Anaocha,Oru West,Anambra,4,0.073492708,0.073492708,0.020126638,,2010,0,1095,0.49
63,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Dunukofia,Uzo-Uwani,Anambra,4,0.073492708,0.073492708,0.020126638,,2010,0,1095,0.49
64,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Ekwusigo,Oru West,Anambra,4,0.073492708,0.073492708,0.020126638,,2010,0,1095,0.49
65,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Idemili North,Uzo-Uwani,Anambra,4,0.073492708,0.073492708,0.020126638,,2010,0,1095,0.49
66,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Idemili South,Oru West,Anambra,4,0.073492708,0.073492708,0.020126638,,2010,0,1095,0.49
67,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Ihiala,Oru West,Anambra,4,0.073492708,0.073492708,0.020126638,,2010,0,1095,0.49
68,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Njikoka,Uzo-Uwani,Anambra,4,0.073492708,0.073492708,0.020126638,,2010,0,1095,0.49
69,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Nnewi North,Oru West,Anambra,4,0.073492708,0.073492708,0.020126638,,2010,0,1095,0.49
