,LGA,Rep_DS,U5_coverage,adult_coverage,severe_cases,simday,duration,year,start_day_override,round,beta_model_params,scale_values,scenario 
7195,Jema'a,Soba,0.146290822,0.146290822,0.497115562,0,365,2020,-1,1,0.007115562,0.007115562,Scenario 3 (Budget-prioritized plan)
7196,Jema'a,Soba,0.153406383,0.153406383,0.504231123,365,365,2021,-1,2,0.007115562,0.014231123,Scenario 3 (Budget-prioritized plan)
7197,Jema'a,Soba,0.160521945,0.160521945,0.511346685,730,365,2022,-1,3,0.007115562,0.021346685,Scenario 3 (Budget-prioritized plan)
7198,Jema'a,Soba,0.167637507,0.167637507,0.518462247,1095,365,2023,-1,4,0.007115562,0.028462247,Scenario 3 (Budget-prioritized plan)
7199,Jema'a,Soba,0.174753068,0.174753068,0.525577808,1460,365,2024,-1,5,0.007115562,0.035577808,Scenario 3 (Budget-prioritized plan)
7200,Jema'a,Soba,0.18186863,0.18186863,0.53269337,1825,365,2025,-1,6,0.007115562,0.04269337,Scenario 3 (Budget-prioritized plan)
7201,Jema'a,Soba,0.188984191,0.188984191,0.539808931,2190,365,2026,-1,7,0.007115562,0.049808931,Scenario 3 (Budget-prioritized plan)
7202,Jema'a,Soba,0.196099753,0.196099753,0.546924493,2555,365,2027,-1,8,0.007115562,0.056924493,Scenario 3 (Budget-prioritized plan)
7203,Jema'a,Soba,0.203215315,0.203215315,0.554040055,2920,365,2028,-1,9,0.007115562,0.064040055,Scenario 3 (Budget-prioritized plan)
7204,Jema'a,Soba,0.210330876,0.210330876,0.561155616,3285,365,2029,-1,10,0.007115562,0.071155616,Scenario 3 (Budget-prioritized plan)
7205,Jema'a,Soba,0.217446438,0.217446438,0.568271178,3650,-1,2030,-1,11,0.007115562,0.078271178,Scenario 3 (Budget-prioritized plan)
7206,Jos East,Soba,0.507115562,0.507115562,0.497115562,0,365,2020,-1,1,0.007115562,0.007115562,Scenario 3 (Budget-prioritized plan)
7207,Jos East,Soba,0.514231123,0.514231123,0.504231123,365,365,2021,-1,2,0.007115562,0.014231123,Scenario 3 (Budget-prioritized plan)
7208,Jos East,Soba,0.521346685,0.521346685,0.511346685,730,365,2022,-1,3,0.007115562,0.021346685,Scenario 3 (Budget-prioritized plan)
7209,Jos East,Soba,0.528462247,0.528462247,0.518462247,1095,365,2023,-1,4,0.007115562,0.028462247,Scenario 3 (Budget-prioritized plan)
7210,Jos East,Soba,0.535577808,0.535577808,0.525577808,1460,365,2024,-1,5,0.007115562,0.035577808,Scenario 3 (Budget-prioritized plan)
7211,Jos East,Soba,0.54269337,0.54269337,0.53269337,1825,365,2025,-1,6,0.007115562,0.04269337,Scenario 3 (Budget-prioritized plan)
7212,Jos East,Soba,0.549808931,0.549808931,0.539808931,2190,365,2026,-1,7,0.007115562,0.049808931,Scenario 3 (Budget-prioritized plan)
7213,Jos East,Soba,0.556924493,0.556924493,0.546924493,2555,365,2027,-1,8,0.007115562,0.056924493,Scenario 3 (Budget-prioritized plan)
7214,Jos East,Soba,0.564040055,0.564040055,0.554040055,2920,365,2028,-1,9,0.007115562,0.064040055,Scenario 3 (Budget-prioritized plan)
7215,Jos East,Soba,0.571155616,0.571155616,0.561155616,3285,365,2029,-1,10,0.007115562,0.071155616,Scenario 3 (Budget-prioritized plan)
7216,Jos East,Soba,0.578271178,0.578271178,0.568271178,3650,-1,2030,-1,11,0.007115562,0.078271178,Scenario 3 (Budget-prioritized plan)
7217,Jos North,Soba,0.111741782,0.111741782,0.497115562,0,365,2020,-1,1,0.007115562,0.007115562,Scenario 3 (Budget-prioritized plan)
7218,Jos North,Soba,0.118857343,0.118857343,0.504231123,365,365,2021,-1,2,0.007115562,0.014231123,Scenario 3 (Budget-prioritized plan)
7219,Jos North,Soba,0.125972905,0.125972905,0.511346685,730,365,2022,-1,3,0.007115562,0.021346685,Scenario 3 (Budget-prioritized plan)
7220,Jos North,Soba,0.133088467,0.133088467,0.518462247,1095,365,2023,-1,4,0.007115562,0.028462247,Scenario 3 (Budget-prioritized plan)
7221,Jos North,Soba,0.140204028,0.140204028,0.525577808,1460,365,2024,-1,5,0.007115562,0.035577808,Scenario 3 (Budget-prioritized plan)
7222,Jos North,Soba,0.14731959,0.14731959,0.53269337,1825,365,2025,-1,6,0.007115562,0.04269337,Scenario 3 (Budget-prioritized plan)
7223,Jos North,Soba,0.154435151,0.154435151,0.539808931,2190,365,2026,-1,7,0.007115562,0.049808931,Scenario 3 (Budget-prioritized plan)
7224,Jos North,Soba,0.161550713,0.161550713,0.546924493,2555,365,2027,-1,8,0.007115562,0.056924493,Scenario 3 (Budget-prioritized plan)
7225,Jos North,Soba,0.168666275,0.168666275,0.554040055,2920,365,2028,-1,9,0.007115562,0.064040055,Scenario 3 (Budget-prioritized plan)
7226,Jos North,Soba,0.175781836,0.175781836,0.561155616,3285,365,2029,-1,10,0.007115562,0.071155616,Scenario 3 (Budget-prioritized plan)
7227,Jos North,Soba,0.182897398,0.182897398,0.568271178,3650,-1,2030,-1,11,0.007115562,0.078271178,Scenario 3 (Budget-prioritized plan)
7228,Jos South,Soba,0.027610252,0.027610252,0.497115562,0,365,2020,-1,1,0.007115562,0.007115562,Scenario 3 (Budget-prioritized plan)
7229,Jos South,Soba,0.034725813,0.034725813,0.504231123,365,365,2021,-1,2,0.007115562,0.014231123,Scenario 3 (Budget-prioritized plan)
7230,Jos South,Soba,0.041841375,0.041841375,0.511346685,730,365,2022,-1,3,0.007115562,0.021346685,Scenario 3 (Budget-prioritized plan)
7231,Jos South,Soba,0.048956937,0.048956937,0.518462247,1095,365,2023,-1,4,0.007115562,0.028462247,Scenario 3 (Budget-prioritized plan)
7232,Jos South,Soba,0.056072498,0.056072498,0.525577808,1460,365,2024,-1,5,0.007115562,0.035577808,Scenario 3 (Budget-prioritized plan)
7233,Jos South,Soba,0.06318806,0.06318806,0.53269337,1825,365,2025,-1,6,0.007115562,0.04269337,Scenario 3 (Budget-prioritized plan)
7234,Jos South,Soba,0.070303621,0.070303621,0.539808931,2190,365,2026,-1,7,0.007115562,0.049808931,Scenario 3 (Budget-prioritized plan)
7235,Jos South,Soba,0.077419183,0.077419183,0.546924493,2555,365,2027,-1,8,0.007115562,0.056924493,Scenario 3 (Budget-prioritized plan)
7236,Jos South,Soba,0.084534745,0.084534745,0.554040055,2920,365,2028,-1,9,0.007115562,0.064040055,Scenario 3 (Budget-prioritized plan)
7237,Jos South,Soba,0.091650306,0.091650306,0.561155616,3285,365,2029,-1,10,0.007115562,0.071155616,Scenario 3 (Budget-prioritized plan)
7238,Jos South,Soba,0.098765868,0.098765868,0.568271178,3650,-1,2030,-1,11,0.007115562,0.078271178,Scenario 3 (Budget-prioritized plan)
7239,Kaduna North,Soba,0.072852619,0.072852619,0.497115562,0,365,2020,-1,1,0.007115562,0.007115562,Scenario 3 (Budget-prioritized plan)
7240,Kaduna North,Soba,0.07996818,0.07996818,0.504231123,365,365,2021,-1,2,0.007115562,0.014231123,Scenario 3 (Budget-prioritized plan)
7241,Kaduna North,Soba,0.087083742,0.087083742,0.511346685,730,365,2022,-1,3,0.007115562,0.021346685,Scenario 3 (Budget-prioritized plan)
7242,Kaduna North,Soba,0.094199304,0.094199304,0.518462247,1095,365,2023,-1,4,0.007115562,0.028462247,Scenario 3 (Budget-prioritized plan)
7243,Kaduna North,Soba,0.101314865,0.101314865,0.525577808,1460,365,2024,-1,5,0.007115562,0.035577808,Scenario 3 (Budget-prioritized plan)
7244,Kaduna North,Soba,0.108430427,0.108430427,0.53269337,1825,365,2025,-1,6,0.007115562,0.04269337,Scenario 3 (Budget-prioritized plan)
7245,Kaduna North,Soba,0.115545988,0.115545988,0.539808931,2190,365,2026,-1,7,0.007115562,0.049808931,Scenario 3 (Budget-prioritized plan)
7246,Kaduna North,Soba,0.12266155,0.12266155,0.546924493,2555,365,2027,-1,8,0.007115562,0.056924493,Scenario 3 (Budget-prioritized plan)
7247,Kaduna North,Soba,0.129777112,0.129777112,0.554040055,2920,365,2028,-1,9,0.007115562,0.064040055,Scenario 3 (Budget-prioritized plan)
7248,Kaduna North,Soba,0.136892673,0.136892673,0.561155616,3285,365,2029,-1,10,0.007115562,0.071155616,Scenario 3 (Budget-prioritized plan)
7249,Kaduna North,Soba,0.144008235,0.144008235,0.568271178,3650,-1,2030,-1,11,0.007115562,0.078271178,Scenario 3 (Budget-prioritized plan)
7250,Kaduna South,Soba,0.027610252,0.027610252,0.497115562,0,365,2020,-1,1,0.007115562,0.007115562,Scenario 3 (Budget-prioritized plan)
7251,Kaduna South,Soba,0.034725813,0.034725813,0.504231123,365,365,2021,-1,2,0.007115562,0.014231123,Scenario 3 (Budget-prioritized plan)
7252,Kaduna South,Soba,0.041841375,0.041841375,0.511346685,730,365,2022,-1,3,0.007115562,0.021346685,Scenario 3 (Budget-prioritized plan)
7253,Kaduna South,Soba,0.048956937,0.048956937,0.518462247,1095,365,2023,-1,4,0.007115562,0.028462247,Scenario 3 (Budget-prioritized plan)
7254,Kaduna South,Soba,0.056072498,0.056072498,0.525577808,1460,365,2024,-1,5,0.007115562,0.035577808,Scenario 3 (Budget-prioritized plan)
7255,Kaduna South,Soba,0.06318806,0.06318806,0.53269337,1825,365,2025,-1,6,0.007115562,0.04269337,Scenario 3 (Budget-prioritized plan)
7256,Kaduna South,Soba,0.070303621,0.070303621,0.539808931,2190,365,2026,-1,7,0.007115562,0.049808931,Scenario 3 (Budget-prioritized plan)
7257,Kaduna South,Soba,0.077419183,0.077419183,0.546924493,2555,365,2027,-1,8,0.007115562,0.056924493,Scenario 3 (Budget-prioritized plan)
7258,Kaduna South,Soba,0.084534745,0.084534745,0.554040055,2920,365,2028,-1,9,0.007115562,0.064040055,Scenario 3 (Budget-prioritized plan)
7259,Kaduna South,Soba,0.091650306,0.091650306,0.561155616,3285,365,2029,-1,10,0.007115562,0.071155616,Scenario 3 (Budget-prioritized plan)
7260,Kaduna South,Soba,0.098765868,0.098765868,0.568271178,3650,-1,2030,-1,11,0.007115562,0.078271178,Scenario 3 (Budget-prioritized plan)
7261,Kajuru,Soba,0.027610252,0.027610252,0.497115562,0,365,2020,-1,1,0.007115562,0.007115562,Scenario 3 (Budget-prioritized plan)
7262,Kajuru,Soba,0.034725813,0.034725813,0.504231123,365,365,2021,-1,2,0.007115562,0.014231123,Scenario 3 (Budget-prioritized plan)
7263,Kajuru,Soba,0.041841375,0.041841375,0.511346685,730,365,2022,-1,3,0.007115562,0.021346685,Scenario 3 (Budget-prioritized plan)
7264,Kajuru,Soba,0.048956937,0.048956937,0.518462247,1095,365,2023,-1,4,0.007115562,0.028462247,Scenario 3 (Budget-prioritized plan)
7265,Kajuru,Soba,0.056072498,0.056072498,0.525577808,1460,365,2024,-1,5,0.007115562,0.035577808,Scenario 3 (Budget-prioritized plan)
7266,Kajuru,Soba,0.06318806,0.06318806,0.53269337,1825,365,2025,-1,6,0.007115562,0.04269337,Scenario 3 (Budget-prioritized plan)
7267,Kajuru,Soba,0.070303621,0.070303621,0.539808931,2190,365,2026,-1,7,0.007115562,0.049808931,Scenario 3 (Budget-prioritized plan)
7268,Kajuru,Soba,0.077419183,0.077419183,0.546924493,2555,365,2027,-1,8,0.007115562,0.056924493,Scenario 3 (Budget-prioritized plan)
7269,Kajuru,Soba,0.084534745,0.084534745,0.554040055,2920,365,2028,-1,9,0.007115562,0.064040055,Scenario 3 (Budget-prioritized plan)
7270,Kajuru,Soba,0.091650306,0.091650306,0.561155616,3285,365,2029,-1,10,0.007115562,0.071155616,Scenario 3 (Budget-prioritized plan)
7271,Kajuru,Soba,0.098765868,0.098765868,0.568271178,3650,-1,2030,-1,11,0.007115562,0.078271178,Scenario 3 (Budget-prioritized plan)
7272,Kaura,Soba,0.027610252,0.027610252,0.497115562,0,365,2020,-1,1,0.007115562,0.007115562,Scenario 3 (Budget-prioritized plan)
7273,Kaura,Soba,0.034725813,0.034725813,0.504231123,365,365,2021,-1,2,0.007115562,0.014231123,Scenario 3 (Budget-prioritized plan)
7274,Kaura,Soba,0.041841375,0.041841375,0.511346685,730,365,2022,-1,3,0.007115562,0.021346685,Scenario 3 (Budget-prioritized plan)
7275,Kaura,Soba,0.048956937,0.048956937,0.518462247,1095,365,2023,-1,4,0.007115562,0.028462247,Scenario 3 (Budget-prioritized plan)
7276,Kaura,Soba,0.056072498,0.056072498,0.525577808,1460,365,2024,-1,5,0.007115562,0.035577808,Scenario 3 (Budget-prioritized plan)
7277,Kaura,Soba,0.06318806,0.06318806,0.53269337,1825,365,2025,-1,6,0.007115562,0.04269337,Scenario 3 (Budget-prioritized plan)
7278,Kaura,Soba,0.070303621,0.070303621,0.539808931,2190,365,2026,-1,7,0.007115562,0.049808931,Scenario 3 (Budget-prioritized plan)
7279,Kaura,Soba,0.077419183,0.077419183,0.546924493,2555,365,2027,-1,8,0.007115562,0.056924493,Scenario 3 (Budget-prioritized plan)
7280,Kaura,Soba,0.084534745,0.084534745,0.554040055,2920,365,2028,-1,9,0.007115562,0.064040055,Scenario 3 (Budget-prioritized plan)
7281,Kaura,Soba,0.091650306,0.091650306,0.561155616,3285,365,2029,-1,10,0.007115562,0.071155616,Scenario 3 (Budget-prioritized plan)
7282,Kaura,Soba,0.098765868,0.098765868,0.568271178,3650,-1,2030,-1,11,0.007115562,0.078271178,Scenario 3 (Budget-prioritized plan)
7283,Kauru,Soba,0.027610252,0.027610252,0.497115562,0,365,2020,-1,1,0.007115562,0.007115562,Scenario 3 (Budget-prioritized plan)
7284,Kauru,Soba,0.034725813,0.034725813,0.504231123,365,365,2021,-1,2,0.007115562,0.014231123,Scenario 3 (Budget-prioritized plan)
7285,Kauru,Soba,0.041841375,0.041841375,0.511346685,730,365,2022,-1,3,0.007115562,0.021346685,Scenario 3 (Budget-prioritized plan)
7286,Kauru,Soba,0.048956937,0.048956937,0.518462247,1095,365,2023,-1,4,0.007115562,0.028462247,Scenario 3 (Budget-prioritized plan)
7287,Kauru,Soba,0.056072498,0.056072498,0.525577808,1460,365,2024,-1,5,0.007115562,0.035577808,Scenario 3 (Budget-prioritized plan)
7288,Kauru,Soba,0.06318806,0.06318806,0.53269337,1825,365,2025,-1,6,0.007115562,0.04269337,Scenario 3 (Budget-prioritized plan)
7289,Kauru,Soba,0.070303621,0.070303621,0.539808931,2190,365,2026,-1,7,0.007115562,0.049808931,Scenario 3 (Budget-prioritized plan)
7290,Kauru,Soba,0.077419183,0.077419183,0.546924493,2555,365,2027,-1,8,0.007115562,0.056924493,Scenario 3 (Budget-prioritized plan)
7291,Kauru,Soba,0.084534745,0.084534745,0.554040055,2920,365,2028,-1,9,0.007115562,0.064040055,Scenario 3 (Budget-prioritized plan)
7292,Kauru,Soba,0.091650306,0.091650306,0.561155616,3285,365,2029,-1,10,0.007115562,0.071155616,Scenario 3 (Budget-prioritized plan)
7293,Kauru,Soba,0.098765868,0.098765868,0.568271178,3650,-1,2030,-1,11,0.007115562,0.078271178,Scenario 3 (Budget-prioritized plan)
7294,Kubau,Soba,0.027610252,0.027610252,0.497115562,0,365,2020,-1,1,0.007115562,0.007115562,Scenario 3 (Budget-prioritized plan)
7295,Kubau,Soba,0.034725813,0.034725813,0.504231123,365,365,2021,-1,2,0.007115562,0.014231123,Scenario 3 (Budget-prioritized plan)
7296,Kubau,Soba,0.041841375,0.041841375,0.511346685,730,365,2022,-1,3,0.007115562,0.021346685,Scenario 3 (Budget-prioritized plan)
7297,Kubau,Soba,0.048956937,0.048956937,0.518462247,1095,365,2023,-1,4,0.007115562,0.028462247,Scenario 3 (Budget-prioritized plan)
7298,Kubau,Soba,0.056072498,0.056072498,0.525577808,1460,365,2024,-1,5,0.007115562,0.035577808,Scenario 3 (Budget-prioritized plan)
7299,Kubau,Soba,0.06318806,0.06318806,0.53269337,1825,365,2025,-1,6,0.007115562,0.04269337,Scenario 3 (Budget-prioritized plan)
7300,Kubau,Soba,0.070303621,0.070303621,0.539808931,2190,365,2026,-1,7,0.007115562,0.049808931,Scenario 3 (Budget-prioritized plan)
7301,Kubau,Soba,0.077419183,0.077419183,0.546924493,2555,365,2027,-1,8,0.007115562,0.056924493,Scenario 3 (Budget-prioritized plan)
7302,Kubau,Soba,0.084534745,0.084534745,0.554040055,2920,365,2028,-1,9,0.007115562,0.064040055,Scenario 3 (Budget-prioritized plan)
7303,Kubau,Soba,0.091650306,0.091650306,0.561155616,3285,365,2029,-1,10,0.007115562,0.071155616,Scenario 3 (Budget-prioritized plan)
7304,Kubau,Soba,0.098765868,0.098765868,0.568271178,3650,-1,2030,-1,11,0.007115562,0.078271178,Scenario 3 (Budget-prioritized plan)
7305,Lere,Soba,0.027610252,0.027610252,0.497115562,0,365,2020,-1,1,0.007115562,0.007115562,Scenario 3 (Budget-prioritized plan)
7306,Lere,Soba,0.034725813,0.034725813,0.504231123,365,365,2021,-1,2,0.007115562,0.014231123,Scenario 3 (Budget-prioritized plan)
7307,Lere,Soba,0.041841375,0.041841375,0.511346685,730,365,2022,-1,3,0.007115562,0.021346685,Scenario 3 (Budget-prioritized plan)
7308,Lere,Soba,0.048956937,0.048956937,0.518462247,1095,365,2023,-1,4,0.007115562,0.028462247,Scenario 3 (Budget-prioritized plan)
7309,Lere,Soba,0.056072498,0.056072498,0.525577808,1460,365,2024,-1,5,0.007115562,0.035577808,Scenario 3 (Budget-prioritized plan)
7310,Lere,Soba,0.06318806,0.06318806,0.53269337,1825,365,2025,-1,6,0.007115562,0.04269337,Scenario 3 (Budget-prioritized plan)
7311,Lere,Soba,0.070303621,0.070303621,0.539808931,2190,365,2026,-1,7,0.007115562,0.049808931,Scenario 3 (Budget-prioritized plan)
7312,Lere,Soba,0.077419183,0.077419183,0.546924493,2555,365,2027,-1,8,0.007115562,0.056924493,Scenario 3 (Budget-prioritized plan)
7313,Lere,Soba,0.084534745,0.084534745,0.554040055,2920,365,2028,-1,9,0.007115562,0.064040055,Scenario 3 (Budget-prioritized plan)
7314,Lere,Soba,0.091650306,0.091650306,0.561155616,3285,365,2029,-1,10,0.007115562,0.071155616,Scenario 3 (Budget-prioritized plan)
7315,Lere,Soba,0.098765868,0.098765868,0.568271178,3650,-1,2030,-1,11,0.007115562,0.078271178,Scenario 3 (Budget-prioritized plan)
7316,Riyom,Soba,0.027610252,0.027610252,0.497115562,0,365,2020,-1,1,0.007115562,0.007115562,Scenario 3 (Budget-prioritized plan)
7317,Riyom,Soba,0.034725813,0.034725813,0.504231123,365,365,2021,-1,2,0.007115562,0.014231123,Scenario 3 (Budget-prioritized plan)
7318,Riyom,Soba,0.041841375,0.041841375,0.511346685,730,365,2022,-1,3,0.007115562,0.021346685,Scenario 3 (Budget-prioritized plan)
7319,Riyom,Soba,0.048956937,0.048956937,0.518462247,1095,365,2023,-1,4,0.007115562,0.028462247,Scenario 3 (Budget-prioritized plan)
7320,Riyom,Soba,0.056072498,0.056072498,0.525577808,1460,365,2024,-1,5,0.007115562,0.035577808,Scenario 3 (Budget-prioritized plan)
7321,Riyom,Soba,0.06318806,0.06318806,0.53269337,1825,365,2025,-1,6,0.007115562,0.04269337,Scenario 3 (Budget-prioritized plan)
7322,Riyom,Soba,0.070303621,0.070303621,0.539808931,2190,365,2026,-1,7,0.007115562,0.049808931,Scenario 3 (Budget-prioritized plan)
7323,Riyom,Soba,0.077419183,0.077419183,0.546924493,2555,365,2027,-1,8,0.007115562,0.056924493,Scenario 3 (Budget-prioritized plan)
7324,Riyom,Soba,0.084534745,0.084534745,0.554040055,2920,365,2028,-1,9,0.007115562,0.064040055,Scenario 3 (Budget-prioritized plan)
7325,Riyom,Soba,0.091650306,0.091650306,0.561155616,3285,365,2029,-1,10,0.007115562,0.071155616,Scenario 3 (Budget-prioritized plan)
7326,Riyom,Soba,0.098765868,0.098765868,0.568271178,3650,-1,2030,-1,11,0.007115562,0.078271178,Scenario 3 (Budget-prioritized plan)
7327,Sabon-Gari,Soba,0.061799629,0.061799629,0.497115562,0,365,2020,-1,1,0.007115562,0.007115562,Scenario 3 (Budget-prioritized plan)
7328,Sabon-Gari,Soba,0.06891519,0.06891519,0.504231123,365,365,2021,-1,2,0.007115562,0.014231123,Scenario 3 (Budget-prioritized plan)
7329,Sabon-Gari,Soba,0.076030752,0.076030752,0.511346685,730,365,2022,-1,3,0.007115562,0.021346685,Scenario 3 (Budget-prioritized plan)
7330,Sabon-Gari,Soba,0.083146314,0.083146314,0.518462247,1095,365,2023,-1,4,0.007115562,0.028462247,Scenario 3 (Budget-prioritized plan)
7331,Sabon-Gari,Soba,0.090261875,0.090261875,0.525577808,1460,365,2024,-1,5,0.007115562,0.035577808,Scenario 3 (Budget-prioritized plan)
7332,Sabon-Gari,Soba,0.097377437,0.097377437,0.53269337,1825,365,2025,-1,6,0.007115562,0.04269337,Scenario 3 (Budget-prioritized plan)
7333,Sabon-Gari,Soba,0.104492998,0.104492998,0.539808931,2190,365,2026,-1,7,0.007115562,0.049808931,Scenario 3 (Budget-prioritized plan)
7334,Sabon-Gari,Soba,0.11160856,0.11160856,0.546924493,2555,365,2027,-1,8,0.007115562,0.056924493,Scenario 3 (Budget-prioritized plan)
7335,Sabon-Gari,Soba,0.118724122,0.118724122,0.554040055,2920,365,2028,-1,9,0.007115562,0.064040055,Scenario 3 (Budget-prioritized plan)
7336,Sabon-Gari,Soba,0.125839683,0.125839683,0.561155616,3285,365,2029,-1,10,0.007115562,0.071155616,Scenario 3 (Budget-prioritized plan)
7337,Sabon-Gari,Soba,0.132955245,0.132955245,0.568271178,3650,-1,2030,-1,11,0.007115562,0.078271178,Scenario 3 (Budget-prioritized plan)
7338,Sanga,Soba,0.027610252,0.027610252,0.497115562,0,365,2020,-1,1,0.007115562,0.007115562,Scenario 3 (Budget-prioritized plan)
7339,Sanga,Soba,0.034725813,0.034725813,0.504231123,365,365,2021,-1,2,0.007115562,0.014231123,Scenario 3 (Budget-prioritized plan)
7340,Sanga,Soba,0.041841375,0.041841375,0.511346685,730,365,2022,-1,3,0.007115562,0.021346685,Scenario 3 (Budget-prioritized plan)
7341,Sanga,Soba,0.048956937,0.048956937,0.518462247,1095,365,2023,-1,4,0.007115562,0.028462247,Scenario 3 (Budget-prioritized plan)
7342,Sanga,Soba,0.056072498,0.056072498,0.525577808,1460,365,2024,-1,5,0.007115562,0.035577808,Scenario 3 (Budget-prioritized plan)
7343,Sanga,Soba,0.06318806,0.06318806,0.53269337,1825,365,2025,-1,6,0.007115562,0.04269337,Scenario 3 (Budget-prioritized plan)
7344,Sanga,Soba,0.070303621,0.070303621,0.539808931,2190,365,2026,-1,7,0.007115562,0.049808931,Scenario 3 (Budget-prioritized plan)
7345,Sanga,Soba,0.077419183,0.077419183,0.546924493,2555,365,2027,-1,8,0.007115562,0.056924493,Scenario 3 (Budget-prioritized plan)
7346,Sanga,Soba,0.084534745,0.084534745,0.554040055,2920,365,2028,-1,9,0.007115562,0.064040055,Scenario 3 (Budget-prioritized plan)
7347,Sanga,Soba,0.091650306,0.091650306,0.561155616,3285,365,2029,-1,10,0.007115562,0.071155616,Scenario 3 (Budget-prioritized plan)
7348,Sanga,Soba,0.098765868,0.098765868,0.568271178,3650,-1,2030,-1,11,0.007115562,0.078271178,Scenario 3 (Budget-prioritized plan)
