year,State,scenario,death_rate_mean_all_ages,death_rate_mean_U5,PfPR_percent_change,U5_PfPR_percent_change,incidence_percent_change,U5_incidence_percent_change,death_percent_change,U5_death_percent_change
2020,Kebbi,NGA projection scenario 4,0.752678786,3.589907958,-10.8485889,-34.46220484,-18.62534594,-35.95084663,-37.98334569,-40.74778246
2025,Kebbi,NGA projection scenario 4,0.321905366,0.899661571,-46.99284678,-76.23015634,-38.57222674,-64.49146638,-73.47674174,-85.15088862
2030,Kebbi,NGA projection scenario 4,0.483727481,1.688399212,-24.16466802,-54.80799634,2.950519956,-32.29035044,-60.14347621,-72.132601
2020,Kogi,NGA projection scenario 4,0.665807665,2.643163245,-11.04583727,-14.78901477,-11.9663506,-14.01549032,-38.23204992,-45.88745099
2025,Kogi,NGA projection scenario 4,0.608210037,2.40716489,-11.31193406,-22.19227063,6.954138178,-0.41791369,-43.57546602,-50.7189621
2030,Kogi,NGA projection scenario 4,0.407495941,1.459536563,-35.38363024,-56.67724522,-7.735653951,-26.45040921,-62.19600607,-70.11942265
2020,Kwara,NGA projection scenario 4,0.55711796,2.408707118,-18.68160507,-40.18801336,-26.54656616,-42.98962807,-44.411302,-50.36132332
2025,Kwara,NGA projection scenario 4,0.546549275,1.854296112,-14.70934634,-46.20577173,-4.237999593,-34.39182976,-45.46583534,-61.78663463
2030,Kwara,NGA projection scenario 4,0.330301215,1.001490635,-34.58934681,-66.70281835,-12.8937302,-51.38980383,-67.04286024,-79.3612642
2020,Lagos,NGA projection scenario 4,0.392612005,1.202521728,-19.71217944,-23.00653425,-22.09522568,-22.46450537,-27.41577815,-28.96241699
2025,Lagos,NGA projection scenario 4,0.208837066,0.471680807,-62.43089134,-69.64309296,-58.09903162,-66.83994784,-61.39120625,-72.13600077
2030,Lagos,NGA projection scenario 4,0.080696342,0.181181572,-82.56303432,-86.15420571,-80.77530511,-84.88383111,-85.08124778,-89.29690778
2020,Nasarawa,NGA projection scenario 4,0.843324114,3.831304095,-2.144117457,-4.757292977,-1.805266078,-1.9902601,-23.74689637,-25.35821355
2025,Nasarawa,NGA projection scenario 4,0.534594395,2.088280782,-30.69957005,-43.357786,-20.59232989,-29.98369431,-51.6621414,-59.31593935
2030,Nasarawa,NGA projection scenario 4,0.544573897,1.848886186,-21.67489472,-40.85910564,-4.41470071,-20.45521726,-50.75979789,-63.97984487
2020,Niger,NGA projection scenario 4,0.565655837,2.336317376,-10.21549394,-36.1473915,-16.52480588,-37.23475168,-48.25757031,-52.97222389
2025,Niger,NGA projection scenario 4,0.455496666,1.556965222,-26.68174139,-53.6240649,-23.48302842,-46.59153583,-58.33419784,-68.65981796
2030,Niger,NGA projection scenario 4,0.456193075,1.349022636,-24.90452131,-58.65691711,-2.535883744,-43.87535437,-58.27049494,-72.84549815
2020,Ogun,NGA projection scenario 4,0.591805309,2.585045996,-6.980657068,-7.858384571,-5.528461621,-3.309594621,-13.25598386,-14.23907607
2025,Ogun,NGA projection scenario 4,0.23106562,0.901996182,-55.55531244,-56.89017721,-51.18386654,-43.87830389,-66.13149699,-70.07557079
2030,Ogun,NGA projection scenario 4,0.222586357,0.789609713,-59.72220991,-67.55618982,-49.07046838,-50.39198133,-67.37434721,-73.80407984
2020,Ondo,NGA projection scenario 4,0.74383581,3.381914923,-11.35110542,-16.19696729,-12.22737521,-14.74104183,-11.94225658,-7.393115395
2025,Ondo,NGA projection scenario 4,0.714227998,2.994105472,-9.261864402,-22.90981877,11.20741115,0.506827934,-15.44732734,-18.01249108
2030,Ondo,NGA projection scenario 4,0.463796004,1.531113376,-32.66472425,-55.00979408,-2.003006947,-23.77387243,-45.09429502,-58.07356397
2020,Osun,NGA projection scenario 4,0.698158379,2.938710569,-12.46409503,-17.11811681,-14.1667397,-17.50453271,-29.11757421,-32.11267168
2025,Osun,NGA projection scenario 4,0.686097243,2.71838053,-9.913769427,-21.21727432,7.242960619,-3.138895161,-30.34211385,-37.20252906
2030,Osun,NGA projection scenario 4,0.496223928,1.841777592,-31.27523142,-50.31356643,-6.163057035,-25.23918164,-49.6195179,-57.45298588
2020,Oyo,NGA projection scenario 4,0.783249326,3.367576452,-16.85399388,-22.4904838,-19.22281732,-22.93631573,-24.05971345,-29.01612233
2025,Oyo,NGA projection scenario 4,0.880824072,3.653663394,-5.94687322,-15.83204452,9.356582283,1.046594206,-14.59931064,-22.98580325
2030,Oyo,NGA projection scenario 4,0.504592848,1.768740945,-34.07876678,-53.33519148,-11.98526799,-30.001175,-51.07697616,-62.71737474
2020,Plateau,NGA projection scenario 4,0.714641098,2.950858594,-8.42713338,-10.95280297,-10.30693934,-11.8999092,-18.34923387,-26.49302509
2025,Plateau,NGA projection scenario 4,0.882992232,3.739903655,-0.459596087,-5.407882728,11.22365662,5.177634405,0.88559482,-6.83762188
2030,Plateau,NGA projection scenario 4,0.593281708,2.317225847,-25.67552868,-38.90443787,-9.974519689,-23.24003892,-32.21505714,-42.27705032
2020,Rivers,NGA projection scenario 4,0.495049534,1.721340424,-14.36960077,-16.82398806,-17.0344004,-18.52733511,-23.06430147,-35.83266469
2025,Rivers,NGA projection scenario 4,0.549234924,1.515790033,-23.40707413,-34.3233499,-9.874819214,-22.26670181,-14.6433445,-43.49507749
2030,Rivers,NGA projection scenario 4,0.29564979,0.769058418,-51.88162281,-65.19269243,-37.15173373,-53.59648919,-54.053036,-71.3313946
2020,Sokoto,NGA projection scenario 4,0.605484263,2.395856414,-10.30186046,-13.78146327,-12.10676781,-13.03982525,-5.767898356,-1.572781447
2025,Sokoto,NGA projection scenario 4,0.614166046,2.088060208,4.439473263,-6.84145226,20.56153926,9.503922035,-4.416744153,-14.21774809
2030,Sokoto,NGA projection scenario 4,0.352489418,0.919141978,-30.99430367,-52.67990528,-11.73711546,-36.41502008,-45.14173087,-62.23956169
2020,Taraba,NGA projection scenario 4,0.58581198,2.109280563,-7.591461919,-26.16988877,-10.66053153,-25.67241311,-38.07014799,-50.04055114
2025,Taraba,NGA projection scenario 4,0.428069662,1.485235224,-29.19072517,-49.72980057,-23.65751307,-41.79471048,-54.74607602,-64.82140189
2030,Taraba,NGA projection scenario 4,0.400792756,0.891373279,-31.25677398,-59.04792091,-10.9849969,-43.40187134,-57.62968855,-78.88734266
2020,Yobe,NGA projection scenario 4,0.810532765,3.636692785,-7.02376225,-23.75867574,-9.409113974,-24.23625861,-22.81147616,-29.59373144
2025,Yobe,NGA projection scenario 4,0.692255474,3.138617863,-32.61263752,-42.07036885,-34.94223608,-43.18394531,-34.07523977,-39.23644773
2030,Yobe,NGA projection scenario 4,0.560859537,2.134598686,-21.48934168,-44.55933391,-5.370547343,-31.53516757,-46.58831621,-58.67423034
2020,Zamfara,NGA projection scenario 4,0.802014902,3.540035043,-11.71511715,-13.03023008,-14.56121376,-13.71988679,-20.61125383,-22.5873629
2025,Zamfara,NGA projection scenario 4,0.856323408,3.67330361,1.977761731,-11.15875124,21.11678968,8.418129339,-15.2354382,-19.67307784
2030,Zamfara,NGA projection scenario 4,0.504966479,1.791260996,-24.14927108,-44.86707856,1.941439754,-20.46253001,-50.01507386,-60.82913423
