"","LGA","Rep_DS","State","U5_coverage","adult_coverage","simday","duration","year","round","severe_cases","scale_m","scale_values"
"4448","Kajuru","Soba",NA,0.0289337327691477,0.0289337327691477,1166,365,2023,4,0.498439042769148,5,0.00843904276914773
"4449","Kajuru","Soba",NA,0.0306215413229773,0.0306215413229773,1531,365,2024,5,0.500126851322977,6,0.0101268513229773
"4450","Kajuru","Soba",NA,0.0323093498768068,0.0323093498768068,1896,365,2025,6,0.501814659876807,7,0.0118146598768068
"4451","Kajuru","Soba",NA,0.0339971584306364,0.0339971584306364,2261,365,2026,7,0.503502468430636,8,0.0135024684306364
"4452","Kajuru","Soba",NA,0.0356849669844659,0.0356849669844659,2626,365,2027,8,0.505190276984466,9,0.0151902769844659
"4453","Kajuru","Soba",NA,0.0373727755382955,0.0373727755382955,2991,365,2028,9,0.506878085538295,10,0.0168780855382955
"4454","Kajuru","Soba",NA,0.039060584092125,0.039060584092125,3356,365,2029,10,0.508565894092125,11,0.018565894092125
"4455","Kajuru","Soba",NA,0.0407483926459546,0.0407483926459546,3721,365,2030,11,0.510253702645955,12,0.0202537026459546
"4456","Kala-Balge","Darazo",NA,0.160369150784076,0.160369150784076,71,365,2020,1,0.535998074784076,2,0.0459980747840756
"4457","Kala-Balge","Darazo",NA,0.183368188176113,0.183368188176113,436,365,2021,2,0.558997112176113,3,0.0689971121761135
"4458","Kala-Balge","Darazo",NA,0.206367225568151,0.206367225568151,801,365,2022,3,0.581996149568151,4,0.0919961495681513
"4459","Kala-Balge","Darazo",NA,0.229366262960189,0.229366262960189,1166,365,2023,4,0.604995186960189,5,0.114995186960189
"4460","Kala-Balge","Darazo",NA,0.252365300352227,0.252365300352227,1531,365,2024,5,0.627994224352227,6,0.137994224352227
"4461","Kala-Balge","Darazo",NA,0.275364337744265,0.275364337744265,1896,365,2025,6,0.650993261744265,7,0.160993261744265
"4462","Kala-Balge","Darazo",NA,0.298363375136303,0.298363375136303,2261,365,2026,7,0.673992299136303,8,0.183992299136303
"4463","Kala-Balge","Darazo",NA,0.32136241252834,0.32136241252834,2626,365,2027,8,0.69699133652834,9,0.20699133652834
"4464","Kala-Balge","Darazo",NA,0.344361449920378,0.344361449920378,2991,365,2028,9,0.719990373920378,10,0.229990373920378
"4465","Kala-Balge","Darazo",NA,0.367360487312416,0.367360487312416,3356,365,2029,10,0.742989411312416,11,0.252989411312416
"4466","Kala-Balge","Darazo",NA,0.390359524704454,0.390359524704454,3721,365,2030,11,0.765988448704454,12,0.275988448704454
"4467","Kalgo","Birnin Kebbi",NA,0.655456264578912,0.655456264578912,71,365,2020,1,0.617261623578912,2,0.127261623578912
"4468","Kalgo","Birnin Kebbi",NA,0.719087076368369,0.719087076368369,436,365,2021,2,0.680892435368369,3,0.190892435368369
"4469","Kalgo","Birnin Kebbi",NA,0.782717888157825,0.782717888157825,801,365,2022,3,0.744523247157825,4,0.254523247157825
"4470","Kalgo","Birnin Kebbi",NA,0.8,0.8,1166,365,2023,4,0.8,5,0.318154058947281
"4471","Kalgo","Birnin Kebbi",NA,0.8,0.8,1531,365,2024,5,0.8,6,0.381784870736738
"4472","Kalgo","Birnin Kebbi",NA,0.8,0.8,1896,365,2025,6,0.8,7,0.445415682526194
"4473","Kalgo","Birnin Kebbi",NA,0.8,0.8,2261,365,2026,7,0.8,8,0.50904649431565
"4474","Kalgo","Birnin Kebbi",NA,0.8,0.8,2626,365,2027,8,0.8,9,0.572677306105106
"4475","Kalgo","Birnin Kebbi",NA,0.8,0.8,2991,365,2028,9,0.8,10,0.636308117894562
"4476","Kalgo","Birnin Kebbi",NA,0.8,0.8,3356,365,2029,10,0.8,11,0.699938929684019
"4477","Kalgo","Birnin Kebbi",NA,0.8,0.8,3721,365,2030,11,0.8,12,0.763569741473475
"4478","Kaltungo","Alkaleri",NA,0.314212984961484,0.314212984961484,71,365,2020,1,0.570085431961484,2,0.0800854319614836
"4479","Kaltungo","Alkaleri",NA,0.354255700942225,0.354255700942225,436,365,2021,2,0.610128147942225,3,0.120128147942225
"4480","Kaltungo","Alkaleri",NA,0.394298416922967,0.394298416922967,801,365,2022,3,0.650170863922967,4,0.160170863922967
"4481","Kaltungo","Alkaleri",NA,0.434341132903709,0.434341132903709,1166,365,2023,4,0.690213579903709,5,0.200213579903709
"4482","Kaltungo","Alkaleri",NA,0.474383848884451,0.474383848884451,1531,365,2024,5,0.730256295884451,6,0.240256295884451
"4483","Kaltungo","Alkaleri",NA,0.514426564865193,0.514426564865193,1896,365,2025,6,0.770299011865193,7,0.280299011865193
"4484","Kaltungo","Alkaleri",NA,0.554469280845934,0.554469280845934,2261,365,2026,7,0.8,8,0.320341727845934
"4485","Kaltungo","Alkaleri",NA,0.594511996826676,0.594511996826676,2626,365,2027,8,0.8,9,0.360384443826676
"4486","Kaltungo","Alkaleri",NA,0.634554712807418,0.634554712807418,2991,365,2028,9,0.8,10,0.400427159807418
"4487","Kaltungo","Alkaleri",NA,0.67459742878816,0.67459742878816,3356,365,2029,10,0.8,11,0.44046987578816
"4488","Kaltungo","Alkaleri",NA,0.714640144768902,0.714640144768902,3721,365,2030,11,0.8,12,0.480512591768902
"4489","Kanam","Alkaleri",NA,0.377255179961484,0.377255179961484,71,365,2020,1,0.570085431961484,2,0.0800854319614836
"4490","Kanam","Alkaleri",NA,0.417297895942225,0.417297895942225,436,365,2021,2,0.610128147942225,3,0.120128147942225
"4491","Kanam","Alkaleri",NA,0.457340611922967,0.457340611922967,801,365,2022,3,0.650170863922967,4,0.160170863922967
"4492","Kanam","Alkaleri",NA,0.497383327903709,0.497383327903709,1166,365,2023,4,0.690213579903709,5,0.200213579903709
"4493","Kanam","Alkaleri",NA,0.537426043884451,0.537426043884451,1531,365,2024,5,0.730256295884451,6,0.240256295884451
"4494","Kanam","Alkaleri",NA,0.577468759865193,0.577468759865193,1896,365,2025,6,0.770299011865193,7,0.280299011865193
"4495","Kanam","Alkaleri",NA,0.617511475845934,0.617511475845934,2261,365,2026,7,0.8,8,0.320341727845934
"4496","Kanam","Alkaleri",NA,0.657554191826676,0.657554191826676,2626,365,2027,8,0.8,9,0.360384443826676
"4497","Kanam","Alkaleri",NA,0.697596907807418,0.697596907807418,2991,365,2028,9,0.8,10,0.400427159807418
"4498","Kanam","Alkaleri",NA,0.73763962378816,0.73763962378816,3356,365,2029,10,0.8,11,0.44046987578816
"4499","Kanam","Alkaleri",NA,0.777682339768902,0.777682339768902,3721,365,2030,11,0.8,12,0.480512591768902
"4500","Kankara","Rimi",NA,0.256541018789485,0.256541018789485,71,365,2020,1,0.536545446789485,2,0.0465454467894854
"4501","Kankara","Rimi",NA,0.279813742184228,0.279813742184228,436,365,2021,2,0.559818170184228,3,0.0698181701842281
"4502","Kankara","Rimi",NA,0.303086465578971,0.303086465578971,801,365,2022,3,0.583090893578971,4,0.0930908935789709
"4503","Kankara","Rimi",NA,0.326359188973714,0.326359188973714,1166,365,2023,4,0.606363616973714,5,0.116363616973714
"4504","Kankara","Rimi",NA,0.349631912368456,0.349631912368456,1531,365,2024,5,0.629636340368456,6,0.139636340368456
"4505","Kankara","Rimi",NA,0.372904635763199,0.372904635763199,1896,365,2025,6,0.652909063763199,7,0.162909063763199
"4506","Kankara","Rimi",NA,0.396177359157942,0.396177359157942,2261,365,2026,7,0.676181787157942,8,0.186181787157942
"4507","Kankara","Rimi",NA,0.419450082552684,0.419450082552684,2626,365,2027,8,0.699454510552684,9,0.209454510552684
"4508","Kankara","Rimi",NA,0.442722805947427,0.442722805947427,2991,365,2028,9,0.722727233947427,10,0.232727233947427
"4509","Kankara","Rimi",NA,0.46599552934217,0.46599552934217,3356,365,2029,10,0.74599995734217,11,0.25599995734217
"4510","Kankara","Rimi",NA,0.489268252736913,0.489268252736913,3721,365,2030,11,0.769272680736913,12,0.279272680736913
"4511","Kanke","Alkaleri",NA,0.314212984961484,0.314212984961484,71,365,2020,1,0.570085431961484,2,0.0800854319614836
"4512","Kanke","Alkaleri",NA,0.354255700942225,0.354255700942225,436,365,2021,2,0.610128147942225,3,0.120128147942225
"4513","Kanke","Alkaleri",NA,0.394298416922967,0.394298416922967,801,365,2022,3,0.650170863922967,4,0.160170863922967
"4514","Kanke","Alkaleri",NA,0.434341132903709,0.434341132903709,1166,365,2023,4,0.690213579903709,5,0.200213579903709
"4515","Kanke","Alkaleri",NA,0.474383848884451,0.474383848884451,1531,365,2024,5,0.730256295884451,6,0.240256295884451
"4516","Kanke","Alkaleri",NA,0.514426564865193,0.514426564865193,1896,365,2025,6,0.770299011865193,7,0.280299011865193
"4517","Kanke","Alkaleri",NA,0.554469280845934,0.554469280845934,2261,365,2026,7,0.8,8,0.320341727845934
"4518","Kanke","Alkaleri",NA,0.594511996826676,0.594511996826676,2626,365,2027,8,0.8,9,0.360384443826676
"4519","Kanke","Alkaleri",NA,0.634554712807418,0.634554712807418,2991,365,2028,9,0.8,10,0.400427159807418
"4520","Kanke","Alkaleri",NA,0.67459742878816,0.67459742878816,3356,365,2029,10,0.8,11,0.44046987578816
"4521","Kanke","Alkaleri",NA,0.714640144768902,0.714640144768902,3721,365,2030,11,0.8,12,0.480512591768902
"4522","Kankia","Rimi",NA,0.332259732789485,0.332259732789485,71,365,2020,1,0.536545446789485,2,0.0465454467894854
"4523","Kankia","Rimi",NA,0.355532456184228,0.355532456184228,436,365,2021,2,0.559818170184228,3,0.0698181701842281
"4524","Kankia","Rimi",NA,0.378805179578971,0.378805179578971,801,365,2022,3,0.583090893578971,4,0.0930908935789709
"4525","Kankia","Rimi",NA,0.402077902973714,0.402077902973714,1166,365,2023,4,0.606363616973714,5,0.116363616973714
"4526","Kankia","Rimi",NA,0.425350626368456,0.425350626368456,1531,365,2024,5,0.629636340368456,6,0.139636340368456
"4527","Kankia","Rimi",NA,0.448623349763199,0.448623349763199,1896,365,2025,6,0.652909063763199,7,0.162909063763199
"4528","Kankia","Rimi",NA,0.471896073157942,0.471896073157942,2261,365,2026,7,0.676181787157942,8,0.186181787157942
"4529","Kankia","Rimi",NA,0.495168796552684,0.495168796552684,2626,365,2027,8,0.699454510552684,9,0.209454510552684
"4530","Kankia","Rimi",NA,0.518441519947427,0.518441519947427,2991,365,2028,9,0.722727233947427,10,0.232727233947427
"4531","Kankia","Rimi",NA,0.54171424334217,0.54171424334217,3356,365,2029,10,0.74599995734217,11,0.25599995734217
"4532","Kankia","Rimi",NA,0.564986966736913,0.564986966736913,3721,365,2030,11,0.769272680736913,12,0.279272680736913
"4533","Kano Municipal","Alkaleri",NA,0.314212984961484,0.314212984961484,71,365,2020,1,0.570085431961484,2,0.0800854319614836
"4534","Kano Municipal","Alkaleri",NA,0.354255700942225,0.354255700942225,436,365,2021,2,0.610128147942225,3,0.120128147942225
"4535","Kano Municipal","Alkaleri",NA,0.394298416922967,0.394298416922967,801,365,2022,3,0.650170863922967,4,0.160170863922967
"4536","Kano Municipal","Alkaleri",NA,0.434341132903709,0.434341132903709,1166,365,2023,4,0.690213579903709,5,0.200213579903709
"4537","Kano Municipal","Alkaleri",NA,0.474383848884451,0.474383848884451,1531,365,2024,5,0.730256295884451,6,0.240256295884451
"4538","Kano Municipal","Alkaleri",NA,0.514426564865193,0.514426564865193,1896,365,2025,6,0.770299011865193,7,0.280299011865193
"4539","Kano Municipal","Alkaleri",NA,0.554469280845934,0.554469280845934,2261,365,2026,7,0.8,8,0.320341727845934
"4540","Kano Municipal","Alkaleri",NA,0.594511996826676,0.594511996826676,2626,365,2027,8,0.8,9,0.360384443826676
"4541","Kano Municipal","Alkaleri",NA,0.634554712807418,0.634554712807418,2991,365,2028,9,0.8,10,0.400427159807418
"4542","Kano Municipal","Alkaleri",NA,0.67459742878816,0.67459742878816,3356,365,2029,10,0.8,11,0.44046987578816
"4543","Kano Municipal","Alkaleri",NA,0.714640144768902,0.714640144768902,3721,365,2030,11,0.8,12,0.480512591768902
"4544","Karasuwa","Taura",NA,0.118384907052626,0.118384907052626,71,365,2020,1,0.550890332052626,2,0.0608903320526256
"4545","Karasuwa","Taura",NA,0.148830073078938,0.148830073078938,436,365,2021,2,0.581335498078938,3,0.0913354980789385
"4546","Karasuwa","Taura",NA,0.179275239105251,0.179275239105251,801,365,2022,3,0.611780664105251,4,0.121780664105251
"4547","Karasuwa","Taura",NA,0.209720405131564,0.209720405131564,1166,365,2023,4,0.642225830131564,5,0.152225830131564
"4548","Karasuwa","Taura",NA,0.240165571157877,0.240165571157877,1531,365,2024,5,0.672670996157877,6,0.182670996157877
"4549","Karasuwa","Taura",NA,0.27061073718419,0.27061073718419,1896,365,2025,6,0.70311616218419,7,0.21311616218419
"4550","Karasuwa","Taura",NA,0.301055903210503,0.301055903210503,2261,365,2026,7,0.733561328210503,8,0.243561328210503
"4551","Karasuwa","Taura",NA,0.331501069236815,0.331501069236815,2626,365,2027,8,0.764006494236815,9,0.274006494236815
"4552","Karasuwa","Taura",NA,0.361946235263128,0.361946235263128,2991,365,2028,9,0.794451660263128,10,0.304451660263128
"4553","Karasuwa","Taura",NA,0.392391401289441,0.392391401289441,3356,365,2029,10,0.8,11,0.334896826289441
"4554","Karasuwa","Taura",NA,0.422836567315754,0.422836567315754,3721,365,2030,11,0.8,12,0.365341992315754
"4555","Karaye","Gwarzo",NA,0.488792144389467,0.488792144389467,71,365,2020,1,0.562125477389467,2,0.0721254773894673
"4556","Karaye","Gwarzo",NA,0.524854883084201,0.524854883084201,436,365,2021,2,0.598188216084201,3,0.108188216084201
"4557","Karaye","Gwarzo",NA,0.560917621778935,0.560917621778935,801,365,2022,3,0.634250954778935,4,0.144250954778935
"4558","Karaye","Gwarzo",NA,0.596980360473668,0.596980360473668,1166,365,2023,4,0.670313693473668,5,0.180313693473668
"4559","Karaye","Gwarzo",NA,0.633043099168402,0.633043099168402,1531,365,2024,5,0.706376432168402,6,0.216376432168402
"4560","Karaye","Gwarzo",NA,0.669105837863136,0.669105837863136,1896,365,2025,6,0.742439170863136,7,0.252439170863136
"4561","Karaye","Gwarzo",NA,0.705168576557869,0.705168576557869,2261,365,2026,7,0.778501909557869,8,0.288501909557869
"4562","Karaye","Gwarzo",NA,0.741231315252603,0.741231315252603,2626,365,2027,8,0.8,9,0.324564648252603
"4563","Karaye","Gwarzo",NA,0.777294053947337,0.777294053947337,2991,365,2028,9,0.8,10,0.360627386947337
"4564","Karaye","Gwarzo",NA,0.8,0.8,3356,365,2029,10,0.8,11,0.39669012564207
"4565","Karaye","Gwarzo",NA,0.8,0.8,3721,365,2030,11,0.8,12,0.432752864336804
"4566","Karin-Lamido","Alkaleri",NA,0.237000318961484,0.237000318961484,71,365,2020,1,0.570085431961484,2,0.0800854319614836
"4567","Karin-Lamido","Alkaleri",NA,0.277043034942225,0.277043034942225,436,365,2021,2,0.610128147942225,3,0.120128147942225
"4568","Karin-Lamido","Alkaleri",NA,0.317085750922967,0.317085750922967,801,365,2022,3,0.650170863922967,4,0.160170863922967
"4569","Karin-Lamido","Alkaleri",NA,0.357128466903709,0.357128466903709,1166,365,2023,4,0.690213579903709,5,0.200213579903709
"4570","Karin-Lamido","Alkaleri",NA,0.397171182884451,0.397171182884451,1531,365,2024,5,0.730256295884451,6,0.240256295884451
"4571","Karin-Lamido","Alkaleri",NA,0.437213898865193,0.437213898865193,1896,365,2025,6,0.770299011865193,7,0.280299011865193
"4572","Karin-Lamido","Alkaleri",NA,0.477256614845934,0.477256614845934,2261,365,2026,7,0.8,8,0.320341727845934
"4573","Karin-Lamido","Alkaleri",NA,0.517299330826676,0.517299330826676,2626,365,2027,8,0.8,9,0.360384443826676
"4574","Karin-Lamido","Alkaleri",NA,0.557342046807418,0.557342046807418,2991,365,2028,9,0.8,10,0.400427159807418
"4575","Karin-Lamido","Alkaleri",NA,0.59738476278816,0.59738476278816,3356,365,2029,10,0.8,11,0.44046987578816
"4576","Karin-Lamido","Alkaleri",NA,0.637427478768902,0.637427478768902,3721,365,2030,11,0.8,12,0.480512591768902
"4577","Karu","Oke-Ero",NA,0.308728764997137,0.308728764997137,71,365,2020,1,0.551889175997137,2,0.0618891759971366
"4578","Karu","Oke-Ero",NA,0.339673352995705,0.339673352995705,436,365,2021,2,0.582833763995705,3,0.0928337639957049
"4579","Karu","Oke-Ero",NA,0.370617940994273,0.370617940994273,801,365,2022,3,0.613778351994273,4,0.123778351994273
"4580","Karu","Oke-Ero",NA,0.401562528992842,0.401562528992842,1166,365,2023,4,0.644722939992841,5,0.154722939992841
"4581","Karu","Oke-Ero",NA,0.43250711699141,0.43250711699141,1531,365,2024,5,0.67566752799141,6,0.18566752799141
"4582","Karu","Oke-Ero",NA,0.463451704989978,0.463451704989978,1896,365,2025,6,0.706612115989978,7,0.216612115989978
"4583","Karu","Oke-Ero",NA,0.494396292988546,0.494396292988546,2261,365,2026,7,0.737556703988546,8,0.247556703988546
"4584","Karu","Oke-Ero",NA,0.525340880987115,0.525340880987115,2626,365,2027,8,0.768501291987115,9,0.278501291987115
"4585","Karu","Oke-Ero",NA,0.556285468985683,0.556285468985683,2991,365,2028,9,0.799445879985683,10,0.309445879985683
"4586","Karu","Oke-Ero",NA,0.587230056984251,0.587230056984251,3356,365,2029,10,0.8,11,0.340390467984251
"4587","Karu","Oke-Ero",NA,0.618174644982819,0.618174644982819,3721,365,2030,11,0.8,12,0.37133505598282
"4588","Katagum","Gwarzo",NA,0.188947946389467,0.188947946389467,71,365,2020,1,0.562125477389467,2,0.0721254773894673
"4589","Katagum","Gwarzo",NA,0.225010685084201,0.225010685084201,436,365,2021,2,0.598188216084201,3,0.108188216084201
"4590","Katagum","Gwarzo",NA,0.261073423778935,0.261073423778935,801,365,2022,3,0.634250954778935,4,0.144250954778935
"4591","Katagum","Gwarzo",NA,0.297136162473668,0.297136162473668,1166,365,2023,4,0.670313693473668,5,0.180313693473668
"4592","Katagum","Gwarzo",NA,0.333198901168402,0.333198901168402,1531,365,2024,5,0.706376432168402,6,0.216376432168402
"4593","Katagum","Gwarzo",NA,0.369261639863136,0.369261639863136,1896,365,2025,6,0.742439170863136,7,0.252439170863136
"4594","Katagum","Gwarzo",NA,0.405324378557869,0.405324378557869,2261,365,2026,7,0.778501909557869,8,0.288501909557869
"4595","Katagum","Gwarzo",NA,0.441387117252603,0.441387117252603,2626,365,2027,8,0.8,9,0.324564648252603
"4596","Katagum","Gwarzo",NA,0.477449855947337,0.477449855947337,2991,365,2028,9,0.8,10,0.360627386947337
"4597","Katagum","Gwarzo",NA,0.51351259464207,0.51351259464207,3356,365,2029,10,0.8,11,0.39669012564207
"4598","Katagum","Gwarzo",NA,0.549575333336804,0.549575333336804,3721,365,2030,11,0.8,12,0.432752864336804
"4599","Katcha","Oke-Ero",NA,0.368360510997137,0.368360510997137,71,365,2020,1,0.551889175997137,2,0.0618891759971366
"4600","Katcha","Oke-Ero",NA,0.399305098995705,0.399305098995705,436,365,2021,2,0.582833763995705,3,0.0928337639957049
"4601","Katcha","Oke-Ero",NA,0.430249686994273,0.430249686994273,801,365,2022,3,0.613778351994273,4,0.123778351994273
"4602","Katcha","Oke-Ero",NA,0.461194274992841,0.461194274992841,1166,365,2023,4,0.644722939992841,5,0.154722939992841
"4603","Katcha","Oke-Ero",NA,0.49213886299141,0.49213886299141,1531,365,2024,5,0.67566752799141,6,0.18566752799141
"4604","Katcha","Oke-Ero",NA,0.523083450989978,0.523083450989978,1896,365,2025,6,0.706612115989978,7,0.216612115989978
"4605","Katcha","Oke-Ero",NA,0.554028038988546,0.554028038988546,2261,365,2026,7,0.737556703988546,8,0.247556703988546
"4606","Katcha","Oke-Ero",NA,0.584972626987115,0.584972626987115,2626,365,2027,8,0.768501291987115,9,0.278501291987115
"4607","Katcha","Oke-Ero",NA,0.615917214985683,0.615917214985683,2991,365,2028,9,0.799445879985683,10,0.309445879985683
"4608","Katcha","Oke-Ero",NA,0.646861802984251,0.646861802984251,3356,365,2029,10,0.8,11,0.340390467984251
"4609","Katcha","Oke-Ero",NA,0.67780639098282,0.67780639098282,3721,365,2030,11,0.8,12,0.37133505598282
"4610","Katsina","Rimi",NA,0.545495035789485,0.545495035789485,71,365,2020,1,0.536545446789485,2,0.0465454467894854
"4611","Katsina","Rimi",NA,0.568767759184228,0.568767759184228,436,365,2021,2,0.559818170184228,3,0.0698181701842281
"4612","Katsina","Rimi",NA,0.592040482578971,0.592040482578971,801,365,2022,3,0.583090893578971,4,0.0930908935789709
"4613","Katsina","Rimi",NA,0.615313205973714,0.615313205973714,1166,365,2023,4,0.606363616973714,5,0.116363616973714
