"","adm1","LGA","smc_plan1","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday"
"7762","Zamfara","Shinkafi","SMC","Rimi","march",2028,2,-1,1,0.927487352,5,3134
"7763","Zamfara","Shinkafi","SMC","Rimi","march",2028,3,-1,1,0.937605396,5,3162
"7764","Zamfara","Shinkafi","SMC","Rimi","march",2028,4,-1,1,0.6,5,3190
"8625","Zamfara","Shinkafi","SMC","Rimi","march",2029,1,-1,1,0.854974705,5,3471
"8626","Zamfara","Shinkafi","SMC","Rimi","march",2029,2,-1,1,0.927487352,5,3499
"8627","Zamfara","Shinkafi","SMC","Rimi","march",2029,3,-1,1,0.937605396,5,3527
"8628","Zamfara","Shinkafi","SMC","Rimi","march",2029,4,-1,1,0.6,5,3555
"9489","Zamfara","Shinkafi","SMC","Rimi","march",2030,1,-1,1,0.854974705,5,3836
"9490","Zamfara","Shinkafi","SMC","Rimi","march",2030,2,-1,1,0.927487352,5,3864
"9491","Zamfara","Shinkafi","SMC","Rimi","march",2030,3,-1,1,0.937605396,5,3892
"9492","Zamfara","Shinkafi","SMC","Rimi","march",2030,4,-1,1,0.6,5,3920
"669","Sokoto","Silame","SMC","Gawabawa","august",2020,1,-1,1,0.969736842,5,186
"670","Sokoto","Silame","SMC","Gawabawa","august",2020,2,-1,1,0.994736842,5,214
"671","Sokoto","Silame","SMC","Gawabawa","august",2020,3,-1,1,0.992105263,5,242
"672","Sokoto","Silame","SMC","Gawabawa","august",2020,4,-1,1,0.6,5,270
"1533","Sokoto","Silame","SMC","Gawabawa","august",2021,1,-1,1,0.969736842,5,551
"1534","Sokoto","Silame","SMC","Gawabawa","august",2021,2,-1,1,0.994736842,5,579
"1535","Sokoto","Silame","SMC","Gawabawa","august",2021,3,-1,1,0.992105263,5,607
"1536","Sokoto","Silame","SMC","Gawabawa","august",2021,4,-1,1,0.6,5,635
"2397","Sokoto","Silame","SMC","Gawabawa","august",2022,1,-1,1,0.969736842,5,916
"2398","Sokoto","Silame","SMC","Gawabawa","august",2022,2,-1,1,0.994736842,5,944
"2399","Sokoto","Silame","SMC","Gawabawa","august",2022,3,-1,1,0.992105263,5,972
"2400","Sokoto","Silame","SMC","Gawabawa","august",2022,4,-1,1,0.6,5,1000
"3261","Sokoto","Silame","SMC","Gawabawa","august",2023,1,-1,1,0.969736842,5,1281
"3262","Sokoto","Silame","SMC","Gawabawa","august",2023,2,-1,1,0.994736842,5,1309
"3263","Sokoto","Silame","SMC","Gawabawa","august",2023,3,-1,1,0.992105263,5,1337
"3264","Sokoto","Silame","SMC","Gawabawa","august",2023,4,-1,1,0.6,5,1365
"4125","Sokoto","Silame","SMC","Gawabawa","august",2024,1,-1,1,0.969736842,5,1646
"4126","Sokoto","Silame","SMC","Gawabawa","august",2024,2,-1,1,0.994736842,5,1674
"4127","Sokoto","Silame","SMC","Gawabawa","august",2024,3,-1,1,0.992105263,5,1702
"4128","Sokoto","Silame","SMC","Gawabawa","august",2024,4,-1,1,0.6,5,1730
"4989","Sokoto","Silame","SMC","Gawabawa","august",2025,1,-1,1,0.969736842,5,2011
"4990","Sokoto","Silame","SMC","Gawabawa","august",2025,2,-1,1,0.994736842,5,2039
"4991","Sokoto","Silame","SMC","Gawabawa","august",2025,3,-1,1,0.992105263,5,2067
"4992","Sokoto","Silame","SMC","Gawabawa","august",2025,4,-1,1,0.6,5,2095
"5853","Sokoto","Silame","SMC","Gawabawa","august",2026,1,-1,1,0.969736842,5,2376
"5854","Sokoto","Silame","SMC","Gawabawa","august",2026,2,-1,1,0.994736842,5,2404
"5855","Sokoto","Silame","SMC","Gawabawa","august",2026,3,-1,1,0.992105263,5,2432
"5856","Sokoto","Silame","SMC","Gawabawa","august",2026,4,-1,1,0.6,5,2460
"6717","Sokoto","Silame","SMC","Gawabawa","august",2027,1,-1,1,0.969736842,5,2741
"6718","Sokoto","Silame","SMC","Gawabawa","august",2027,2,-1,1,0.994736842,5,2769
"6719","Sokoto","Silame","SMC","Gawabawa","august",2027,3,-1,1,0.992105263,5,2797
"6720","Sokoto","Silame","SMC","Gawabawa","august",2027,4,-1,1,0.6,5,2825
"7581","Sokoto","Silame","SMC","Gawabawa","august",2028,1,-1,1,0.969736842,5,3106
"7582","Sokoto","Silame","SMC","Gawabawa","august",2028,2,-1,1,0.994736842,5,3134
"7583","Sokoto","Silame","SMC","Gawabawa","august",2028,3,-1,1,0.992105263,5,3162
"7584","Sokoto","Silame","SMC","Gawabawa","august",2028,4,-1,1,0.6,5,3190
"8445","Sokoto","Silame","SMC","Gawabawa","august",2029,1,-1,1,0.969736842,5,3471
"8446","Sokoto","Silame","SMC","Gawabawa","august",2029,2,-1,1,0.994736842,5,3499
"8447","Sokoto","Silame","SMC","Gawabawa","august",2029,3,-1,1,0.992105263,5,3527
"8448","Sokoto","Silame","SMC","Gawabawa","august",2029,4,-1,1,0.6,5,3555
"9309","Sokoto","Silame","SMC","Gawabawa","august",2030,1,-1,1,0.969736842,5,3836
"9310","Sokoto","Silame","SMC","Gawabawa","august",2030,2,-1,1,0.994736842,5,3864
"9311","Sokoto","Silame","SMC","Gawabawa","august",2030,3,-1,1,0.992105263,5,3892
"9312","Sokoto","Silame","SMC","Gawabawa","august",2030,4,-1,1,0.6,5,3920
"673","Sokoto","Sokoto North","SMC","Gawabawa","august",2020,1,-1,1,0.969736842,5,186
"674","Sokoto","Sokoto North","SMC","Gawabawa","august",2020,2,-1,1,0.994736842,5,214
"675","Sokoto","Sokoto North","SMC","Gawabawa","august",2020,3,-1,1,0.992105263,5,242
"676","Sokoto","Sokoto North","SMC","Gawabawa","august",2020,4,-1,1,0.6,5,270
"1537","Sokoto","Sokoto North","SMC","Gawabawa","august",2021,1,-1,1,0.969736842,5,551
"1538","Sokoto","Sokoto North","SMC","Gawabawa","august",2021,2,-1,1,0.994736842,5,579
"1539","Sokoto","Sokoto North","SMC","Gawabawa","august",2021,3,-1,1,0.992105263,5,607
"1540","Sokoto","Sokoto North","SMC","Gawabawa","august",2021,4,-1,1,0.6,5,635
"2401","Sokoto","Sokoto North","SMC","Gawabawa","august",2022,1,-1,1,0.969736842,5,916
"2402","Sokoto","Sokoto North","SMC","Gawabawa","august",2022,2,-1,1,0.994736842,5,944
"2403","Sokoto","Sokoto North","SMC","Gawabawa","august",2022,3,-1,1,0.992105263,5,972
"2404","Sokoto","Sokoto North","SMC","Gawabawa","august",2022,4,-1,1,0.6,5,1000
"3265","Sokoto","Sokoto North","SMC","Gawabawa","august",2023,1,-1,1,0.969736842,5,1281
"3266","Sokoto","Sokoto North","SMC","Gawabawa","august",2023,2,-1,1,0.994736842,5,1309
"3267","Sokoto","Sokoto North","SMC","Gawabawa","august",2023,3,-1,1,0.992105263,5,1337
"3268","Sokoto","Sokoto North","SMC","Gawabawa","august",2023,4,-1,1,0.6,5,1365
"4129","Sokoto","Sokoto North","SMC","Gawabawa","august",2024,1,-1,1,0.969736842,5,1646
"4130","Sokoto","Sokoto North","SMC","Gawabawa","august",2024,2,-1,1,0.994736842,5,1674
"4131","Sokoto","Sokoto North","SMC","Gawabawa","august",2024,3,-1,1,0.992105263,5,1702
"4132","Sokoto","Sokoto North","SMC","Gawabawa","august",2024,4,-1,1,0.6,5,1730
"4993","Sokoto","Sokoto North","SMC","Gawabawa","august",2025,1,-1,1,0.969736842,5,2011
"4994","Sokoto","Sokoto North","SMC","Gawabawa","august",2025,2,-1,1,0.994736842,5,2039
"4995","Sokoto","Sokoto North","SMC","Gawabawa","august",2025,3,-1,1,0.992105263,5,2067
"4996","Sokoto","Sokoto North","SMC","Gawabawa","august",2025,4,-1,1,0.6,5,2095
"5857","Sokoto","Sokoto North","SMC","Gawabawa","august",2026,1,-1,1,0.969736842,5,2376
"5858","Sokoto","Sokoto North","SMC","Gawabawa","august",2026,2,-1,1,0.994736842,5,2404
"5859","Sokoto","Sokoto North","SMC","Gawabawa","august",2026,3,-1,1,0.992105263,5,2432
"5860","Sokoto","Sokoto North","SMC","Gawabawa","august",2026,4,-1,1,0.6,5,2460
"6721","Sokoto","Sokoto North","SMC","Gawabawa","august",2027,1,-1,1,0.969736842,5,2741
"6722","Sokoto","Sokoto North","SMC","Gawabawa","august",2027,2,-1,1,0.994736842,5,2769
"6723","Sokoto","Sokoto North","SMC","Gawabawa","august",2027,3,-1,1,0.992105263,5,2797
"6724","Sokoto","Sokoto North","SMC","Gawabawa","august",2027,4,-1,1,0.6,5,2825
"7585","Sokoto","Sokoto North","SMC","Gawabawa","august",2028,1,-1,1,0.969736842,5,3106
"7586","Sokoto","Sokoto North","SMC","Gawabawa","august",2028,2,-1,1,0.994736842,5,3134
"7587","Sokoto","Sokoto North","SMC","Gawabawa","august",2028,3,-1,1,0.992105263,5,3162
"7588","Sokoto","Sokoto North","SMC","Gawabawa","august",2028,4,-1,1,0.6,5,3190
"8449","Sokoto","Sokoto North","SMC","Gawabawa","august",2029,1,-1,1,0.969736842,5,3471
"8450","Sokoto","Sokoto North","SMC","Gawabawa","august",2029,2,-1,1,0.994736842,5,3499
"8451","Sokoto","Sokoto North","SMC","Gawabawa","august",2029,3,-1,1,0.992105263,5,3527
"8452","Sokoto","Sokoto North","SMC","Gawabawa","august",2029,4,-1,1,0.6,5,3555
"9313","Sokoto","Sokoto North","SMC","Gawabawa","august",2030,1,-1,1,0.969736842,5,3836
"9314","Sokoto","Sokoto North","SMC","Gawabawa","august",2030,2,-1,1,0.994736842,5,3864
"9315","Sokoto","Sokoto North","SMC","Gawabawa","august",2030,3,-1,1,0.992105263,5,3892
"9316","Sokoto","Sokoto North","SMC","Gawabawa","august",2030,4,-1,1,0.6,5,3920
"677","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2020,1,-1,1,0.969736842,5,186
"678","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2020,2,-1,1,0.994736842,5,214
"679","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2020,3,-1,1,0.992105263,5,242
"680","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2020,4,-1,1,0.6,5,270
"1541","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2021,1,-1,1,0.969736842,5,551
"1542","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2021,2,-1,1,0.994736842,5,579
"1543","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2021,3,-1,1,0.992105263,5,607
"1544","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2021,4,-1,1,0.6,5,635
"2405","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2022,1,-1,1,0.969736842,5,916
"2406","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2022,2,-1,1,0.994736842,5,944
"2407","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2022,3,-1,1,0.992105263,5,972
"2408","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2022,4,-1,1,0.6,5,1000
"3269","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2023,1,-1,1,0.969736842,5,1281
"3270","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2023,2,-1,1,0.994736842,5,1309
"3271","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2023,3,-1,1,0.992105263,5,1337
"3272","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2023,4,-1,1,0.6,5,1365
"4133","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2024,1,-1,1,0.969736842,5,1646
"4134","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2024,2,-1,1,0.994736842,5,1674
"4135","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2024,3,-1,1,0.992105263,5,1702
"4136","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2024,4,-1,1,0.6,5,1730
"4997","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2025,1,-1,1,0.969736842,5,2011
"4998","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2025,2,-1,1,0.994736842,5,2039
"4999","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2025,3,-1,1,0.992105263,5,2067
"5000","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2025,4,-1,1,0.6,5,2095
"5861","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2026,1,-1,1,0.969736842,5,2376
"5862","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2026,2,-1,1,0.994736842,5,2404
"5863","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2026,3,-1,1,0.992105263,5,2432
"5864","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2026,4,-1,1,0.6,5,2460
"6725","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2027,1,-1,1,0.969736842,5,2741
"6726","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2027,2,-1,1,0.994736842,5,2769
"6727","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2027,3,-1,1,0.992105263,5,2797
"6728","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2027,4,-1,1,0.6,5,2825
"7589","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2028,1,-1,1,0.969736842,5,3106
"7590","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2028,2,-1,1,0.994736842,5,3134
"7591","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2028,3,-1,1,0.992105263,5,3162
"7592","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2028,4,-1,1,0.6,5,3190
"8453","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2029,1,-1,1,0.969736842,5,3471
"8454","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2029,2,-1,1,0.994736842,5,3499
"8455","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2029,3,-1,1,0.992105263,5,3527
"8456","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2029,4,-1,1,0.6,5,3555
"9317","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2030,1,-1,1,0.969736842,5,3836
"9318","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2030,2,-1,1,0.994736842,5,3864
"9319","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2030,3,-1,1,0.992105263,5,3892
"9320","Sokoto","Sokoto South","SMC","Birnin Kebbi","august",2030,4,-1,1,0.6,5,3920
"201","Jigawa","Sule-Tankarkar","SMC","Babura","may",2020,1,-1,1,0.6,5,131
"202","Jigawa","Sule-Tankarkar","SMC","Babura","may",2020,2,-1,1,0.6,5,161
"203","Jigawa","Sule-Tankarkar","SMC","Babura","may",2020,3,-1,1,0.6,5,191
"204","Jigawa","Sule-Tankarkar","SMC","Babura","may",2020,4,-1,1,0.6,5,221
"1065","Jigawa","Sule-Tankarkar","SMC","Babura","may",2021,1,-1,1,0.6,5,496
"1066","Jigawa","Sule-Tankarkar","SMC","Babura","may",2021,2,-1,1,0.6,5,526
"1067","Jigawa","Sule-Tankarkar","SMC","Babura","may",2021,3,-1,1,0.6,5,556
"1068","Jigawa","Sule-Tankarkar","SMC","Babura","may",2021,4,-1,1,0.6,5,586
"1929","Jigawa","Sule-Tankarkar","SMC","Babura","may",2022,1,-1,1,0.6,5,861
"1930","Jigawa","Sule-Tankarkar","SMC","Babura","may",2022,2,-1,1,0.6,5,891
"1931","Jigawa","Sule-Tankarkar","SMC","Babura","may",2022,3,-1,1,0.6,5,921
"1932","Jigawa","Sule-Tankarkar","SMC","Babura","may",2022,4,-1,1,0.6,5,951
"2793","Jigawa","Sule-Tankarkar","SMC","Babura","may",2023,1,-1,1,0.6,5,1226
"2794","Jigawa","Sule-Tankarkar","SMC","Babura","may",2023,2,-1,1,0.6,5,1256
"2795","Jigawa","Sule-Tankarkar","SMC","Babura","may",2023,3,-1,1,0.6,5,1286
"2796","Jigawa","Sule-Tankarkar","SMC","Babura","may",2023,4,-1,1,0.6,5,1316
"3657","Jigawa","Sule-Tankarkar","SMC","Babura","may",2024,1,-1,1,0.6,5,1591
"3658","Jigawa","Sule-Tankarkar","SMC","Babura","may",2024,2,-1,1,0.6,5,1621
"3659","Jigawa","Sule-Tankarkar","SMC","Babura","may",2024,3,-1,1,0.6,5,1651
"3660","Jigawa","Sule-Tankarkar","SMC","Babura","may",2024,4,-1,1,0.6,5,1681
"4521","Jigawa","Sule-Tankarkar","SMC","Babura","may",2025,1,-1,1,0.6,5,1956
"4522","Jigawa","Sule-Tankarkar","SMC","Babura","may",2025,2,-1,1,0.6,5,1986
"4523","Jigawa","Sule-Tankarkar","SMC","Babura","may",2025,3,-1,1,0.6,5,2016
"4524","Jigawa","Sule-Tankarkar","SMC","Babura","may",2025,4,-1,1,0.6,5,2046
"5385","Jigawa","Sule-Tankarkar","SMC","Babura","may",2026,1,-1,1,0.6,5,2321
"5386","Jigawa","Sule-Tankarkar","SMC","Babura","may",2026,2,-1,1,0.6,5,2351
"5387","Jigawa","Sule-Tankarkar","SMC","Babura","may",2026,3,-1,1,0.6,5,2381
"5388","Jigawa","Sule-Tankarkar","SMC","Babura","may",2026,4,-1,1,0.6,5,2411
"6249","Jigawa","Sule-Tankarkar","SMC","Babura","may",2027,1,-1,1,0.6,5,2686
"6250","Jigawa","Sule-Tankarkar","SMC","Babura","may",2027,2,-1,1,0.6,5,2716
"6251","Jigawa","Sule-Tankarkar","SMC","Babura","may",2027,3,-1,1,0.6,5,2746
"6252","Jigawa","Sule-Tankarkar","SMC","Babura","may",2027,4,-1,1,0.6,5,2776
"7113","Jigawa","Sule-Tankarkar","SMC","Babura","may",2028,1,-1,1,0.6,5,3051
"7114","Jigawa","Sule-Tankarkar","SMC","Babura","may",2028,2,-1,1,0.6,5,3081
"7115","Jigawa","Sule-Tankarkar","SMC","Babura","may",2028,3,-1,1,0.6,5,3111
"7116","Jigawa","Sule-Tankarkar","SMC","Babura","may",2028,4,-1,1,0.6,5,3141
"7977","Jigawa","Sule-Tankarkar","SMC","Babura","may",2029,1,-1,1,0.6,5,3416
"7978","Jigawa","Sule-Tankarkar","SMC","Babura","may",2029,2,-1,1,0.6,5,3446
"7979","Jigawa","Sule-Tankarkar","SMC","Babura","may",2029,3,-1,1,0.6,5,3476
"7980","Jigawa","Sule-Tankarkar","SMC","Babura","may",2029,4,-1,1,0.6,5,3506
"8841","Jigawa","Sule-Tankarkar","SMC","Babura","may",2030,1,-1,1,0.6,5,3781
"8842","Jigawa","Sule-Tankarkar","SMC","Babura","may",2030,2,-1,1,0.6,5,3811
"8843","Jigawa","Sule-Tankarkar","SMC","Babura","may",2030,3,-1,1,0.6,5,3841
"8844","Jigawa","Sule-Tankarkar","SMC","Babura","may",2030,4,-1,1,0.6,5,3871
"357","Kano","Sumaila","SMC","Takali","september",2020,1,-1,1,0.6,5,250
"358","Kano","Sumaila","SMC","Takali","september",2020,2,-1,1,0.6,5,280
"359","Kano","Sumaila","SMC","Takali","september",2020,3,-1,1,0.6,5,310
"360","Kano","Sumaila","SMC","Takali","september",2020,4,-1,1,0.6,5,340
"1221","Kano","Sumaila","SMC","Takali","september",2021,1,-1,1,0.6,5,615
"1222","Kano","Sumaila","SMC","Takali","september",2021,2,-1,1,0.6,5,645
"1223","Kano","Sumaila","SMC","Takali","september",2021,3,-1,1,0.6,5,675
"1224","Kano","Sumaila","SMC","Takali","september",2021,4,-1,1,0.6,5,705
"2085","Kano","Sumaila","SMC","Takali","september",2022,1,-1,1,0.6,5,980
"2086","Kano","Sumaila","SMC","Takali","september",2022,2,-1,1,0.6,5,1010
"2087","Kano","Sumaila","SMC","Takali","september",2022,3,-1,1,0.6,5,1040
"2088","Kano","Sumaila","SMC","Takali","september",2022,4,-1,1,0.6,5,1070
"2949","Kano","Sumaila","SMC","Takali","september",2023,1,-1,1,0.6,5,1345
"2950","Kano","Sumaila","SMC","Takali","september",2023,2,-1,1,0.6,5,1375
"2951","Kano","Sumaila","SMC","Takali","september",2023,3,-1,1,0.6,5,1405
"2952","Kano","Sumaila","SMC","Takali","september",2023,4,-1,1,0.6,5,1435
"3813","Kano","Sumaila","SMC","Takali","september",2024,1,-1,1,0.6,5,1710
"3814","Kano","Sumaila","SMC","Takali","september",2024,2,-1,1,0.6,5,1740
"3815","Kano","Sumaila","SMC","Takali","september",2024,3,-1,1,0.6,5,1770
"3816","Kano","Sumaila","SMC","Takali","september",2024,4,-1,1,0.6,5,1800
"4677","Kano","Sumaila","SMC","Takali","september",2025,1,-1,1,0.6,5,2075
"4678","Kano","Sumaila","SMC","Takali","september",2025,2,-1,1,0.6,5,2105
"4679","Kano","Sumaila","SMC","Takali","september",2025,3,-1,1,0.6,5,2135
"4680","Kano","Sumaila","SMC","Takali","september",2025,4,-1,1,0.6,5,2165
"5541","Kano","Sumaila","SMC","Takali","september",2026,1,-1,1,0.6,5,2440
"5542","Kano","Sumaila","SMC","Takali","september",2026,2,-1,1,0.6,5,2470
"5543","Kano","Sumaila","SMC","Takali","september",2026,3,-1,1,0.6,5,2500
"5544","Kano","Sumaila","SMC","Takali","september",2026,4,-1,1,0.6,5,2530
"6405","Kano","Sumaila","SMC","Takali","september",2027,1,-1,1,0.6,5,2805
"6406","Kano","Sumaila","SMC","Takali","september",2027,2,-1,1,0.6,5,2835
"6407","Kano","Sumaila","SMC","Takali","september",2027,3,-1,1,0.6,5,2865
"6408","Kano","Sumaila","SMC","Takali","september",2027,4,-1,1,0.6,5,2895
"7269","Kano","Sumaila","SMC","Takali","september",2028,1,-1,1,0.6,5,3170
"7270","Kano","Sumaila","SMC","Takali","september",2028,2,-1,1,0.6,5,3200
"7271","Kano","Sumaila","SMC","Takali","september",2028,3,-1,1,0.6,5,3230
"7272","Kano","Sumaila","SMC","Takali","september",2028,4,-1,1,0.6,5,3260
"8133","Kano","Sumaila","SMC","Takali","september",2029,1,-1,1,0.6,5,3535
"8134","Kano","Sumaila","SMC","Takali","september",2029,2,-1,1,0.6,5,3565
"8135","Kano","Sumaila","SMC","Takali","september",2029,3,-1,1,0.6,5,3595
"8136","Kano","Sumaila","SMC","Takali","september",2029,4,-1,1,0.6,5,3625
"8997","Kano","Sumaila","SMC","Takali","september",2030,1,-1,1,0.6,5,3900
"8998","Kano","Sumaila","SMC","Takali","september",2030,2,-1,1,0.6,5,3930
"8999","Kano","Sumaila","SMC","Takali","september",2030,3,-1,1,0.6,5,3960
"9000","Kano","Sumaila","SMC","Takali","september",2030,4,-1,1,0.6,5,3990
"597","Kebbi","Suru","SMC","Birnin Kebbi","august",2020,1,-1,1,0.6,5,223
"598","Kebbi","Suru","SMC","Birnin Kebbi","august",2020,2,-1,1,0.6,5,253
"599","Kebbi","Suru","SMC","Birnin Kebbi","august",2020,3,-1,1,0.6,5,283
"600","Kebbi","Suru","SMC","Birnin Kebbi","august",2020,4,-1,1,0.6,5,313
"1461","Kebbi","Suru","SMC","Birnin Kebbi","august",2021,1,-1,1,0.6,5,588
"1462","Kebbi","Suru","SMC","Birnin Kebbi","august",2021,2,-1,1,0.6,5,618
"1463","Kebbi","Suru","SMC","Birnin Kebbi","august",2021,3,-1,1,0.6,5,648
"1464","Kebbi","Suru","SMC","Birnin Kebbi","august",2021,4,-1,1,0.6,5,678
"2325","Kebbi","Suru","SMC","Birnin Kebbi","august",2022,1,-1,1,0.6,5,953
"2326","Kebbi","Suru","SMC","Birnin Kebbi","august",2022,2,-1,1,0.6,5,983
"2327","Kebbi","Suru","SMC","Birnin Kebbi","august",2022,3,-1,1,0.6,5,1013
"2328","Kebbi","Suru","SMC","Birnin Kebbi","august",2022,4,-1,1,0.6,5,1043
"3189","Kebbi","Suru","SMC","Birnin Kebbi","august",2023,1,-1,1,0.6,5,1318
"3190","Kebbi","Suru","SMC","Birnin Kebbi","august",2023,2,-1,1,0.6,5,1348
"3191","Kebbi","Suru","SMC","Birnin Kebbi","august",2023,3,-1,1,0.6,5,1378
"3192","Kebbi","Suru","SMC","Birnin Kebbi","august",2023,4,-1,1,0.6,5,1408
"4053","Kebbi","Suru","SMC","Birnin Kebbi","august",2024,1,-1,1,0.6,5,1683
"4054","Kebbi","Suru","SMC","Birnin Kebbi","august",2024,2,-1,1,0.6,5,1713
"4055","Kebbi","Suru","SMC","Birnin Kebbi","august",2024,3,-1,1,0.6,5,1743
"4056","Kebbi","Suru","SMC","Birnin Kebbi","august",2024,4,-1,1,0.6,5,1773
"4917","Kebbi","Suru","SMC","Birnin Kebbi","august",2025,1,-1,1,0.6,5,2048
"4918","Kebbi","Suru","SMC","Birnin Kebbi","august",2025,2,-1,1,0.6,5,2078
"4919","Kebbi","Suru","SMC","Birnin Kebbi","august",2025,3,-1,1,0.6,5,2108
"4920","Kebbi","Suru","SMC","Birnin Kebbi","august",2025,4,-1,1,0.6,5,2138
"5781","Kebbi","Suru","SMC","Birnin Kebbi","august",2026,1,-1,1,0.6,5,2413
"5782","Kebbi","Suru","SMC","Birnin Kebbi","august",2026,2,-1,1,0.6,5,2443
"5783","Kebbi","Suru","SMC","Birnin Kebbi","august",2026,3,-1,1,0.6,5,2473
"5784","Kebbi","Suru","SMC","Birnin Kebbi","august",2026,4,-1,1,0.6,5,2503
"6645","Kebbi","Suru","SMC","Birnin Kebbi","august",2027,1,-1,1,0.6,5,2778
"6646","Kebbi","Suru","SMC","Birnin Kebbi","august",2027,2,-1,1,0.6,5,2808
"6647","Kebbi","Suru","SMC","Birnin Kebbi","august",2027,3,-1,1,0.6,5,2838
"6648","Kebbi","Suru","SMC","Birnin Kebbi","august",2027,4,-1,1,0.6,5,2868
"7509","Kebbi","Suru","SMC","Birnin Kebbi","august",2028,1,-1,1,0.6,5,3143
"7510","Kebbi","Suru","SMC","Birnin Kebbi","august",2028,2,-1,1,0.6,5,3173
"7511","Kebbi","Suru","SMC","Birnin Kebbi","august",2028,3,-1,1,0.6,5,3203
"7512","Kebbi","Suru","SMC","Birnin Kebbi","august",2028,4,-1,1,0.6,5,3233
"8373","Kebbi","Suru","SMC","Birnin Kebbi","august",2029,1,-1,1,0.6,5,3508
"8374","Kebbi","Suru","SMC","Birnin Kebbi","august",2029,2,-1,1,0.6,5,3538
"8375","Kebbi","Suru","SMC","Birnin Kebbi","august",2029,3,-1,1,0.6,5,3568
"8376","Kebbi","Suru","SMC","Birnin Kebbi","august",2029,4,-1,1,0.6,5,3598
"9237","Kebbi","Suru","SMC","Birnin Kebbi","august",2030,1,-1,1,0.6,5,3873
"9238","Kebbi","Suru","SMC","Birnin Kebbi","august",2030,2,-1,1,0.6,5,3903
"9239","Kebbi","Suru","SMC","Birnin Kebbi","august",2030,3,-1,1,0.6,5,3933
"9240","Kebbi","Suru","SMC","Birnin Kebbi","august",2030,4,-1,1,0.6,5,3963
"361","Kano","Takali","SMC","Takali","september",2020,1,-1,1,0.6,5,250
"362","Kano","Takali","SMC","Takali","september",2020,2,-1,1,0.6,5,280
"363","Kano","Takali","SMC","Takali","september",2020,3,-1,1,0.6,5,310
"364","Kano","Takali","SMC","Takali","september",2020,4,-1,1,0.6,5,340
"1225","Kano","Takali","SMC","Takali","september",2021,1,-1,1,0.6,5,615
"1226","Kano","Takali","SMC","Takali","september",2021,2,-1,1,0.6,5,645
"1227","Kano","Takali","SMC","Takali","september",2021,3,-1,1,0.6,5,675
"1228","Kano","Takali","SMC","Takali","september",2021,4,-1,1,0.6,5,705
"2089","Kano","Takali","SMC","Takali","september",2022,1,-1,1,0.6,5,980
"2090","Kano","Takali","SMC","Takali","september",2022,2,-1,1,0.6,5,1010
"2091","Kano","Takali","SMC","Takali","september",2022,3,-1,1,0.6,5,1040
"2092","Kano","Takali","SMC","Takali","september",2022,4,-1,1,0.6,5,1070
"2953","Kano","Takali","SMC","Takali","september",2023,1,-1,1,0.6,5,1345
"2954","Kano","Takali","SMC","Takali","september",2023,2,-1,1,0.6,5,1375
