"","LGA","repDS","year","LGA_old","U5_ITN_use","six_nine_ITN_use","ten_eighteen_ITN_use","over_eighteen_ITN_use","mortality_rate","kill_rate","block_initial","round","peak","simday"
"3973","Esan South East","Uzo-Uwani",2029,"Esan South East",0.8,0.8,0.8,0.8,0.404971726,0.463795838,0.53,4,"june",3447
"399","Esan West","Uzo-Uwani",2020,"Esan West",0.8,0.8,0.8,0.8,0.366421113,0.432241487,0.53,1,"june",162
"3991","Esan West","Uzo-Uwani",2023,"Esan West",0.8,0.8,0.8,0.8,0.366421113,0.432241487,0.53,2,"june",1257
"3992","Esan West","Uzo-Uwani",2026,"Esan West",0.8,0.8,0.8,0.8,0.366421113,0.432241487,0.53,3,"june",2352
"3993","Esan West","Uzo-Uwani",2029,"Esan West",0.8,0.8,0.8,0.8,0.366421113,0.432241487,0.53,4,"june",3447
"1075","Ese-Odo","Owan East",2020,"Ese-Odo",0.8,0.8,0.8,0.8,0.298999586,0.376721268,0.53,1,"march",70
"10751","Ese-Odo","Owan East",2023,"Ese-Odo",0.8,0.8,0.8,0.8,0.298999586,0.376721268,0.53,2,"march",1165
"10752","Ese-Odo","Owan East",2026,"Ese-Odo",0.8,0.8,0.8,0.8,0.298999586,0.376721268,0.53,3,"march",2260
"10753","Ese-Odo","Owan East",2029,"Ese-Odo",0.8,0.8,0.8,0.8,0.298999586,0.376721268,0.53,4,"march",3355
"315","Esit Eket","Nsit Ubium",2021,"Esit Eket",0.8,0.8,0.8,0.8,0.262279676,0.346897657,0.53,1,"june",527
"3151","Esit Eket","Nsit Ubium",2024,"Esit Eket",0.8,0.8,0.8,0.8,0.262279676,0.346897657,0.53,2,"june",1622
"3152","Esit Eket","Nsit Ubium",2027,"Esit Eket",0.8,0.8,0.8,0.8,0.262279676,0.346897657,0.53,3,"june",2717
"3153","Esit Eket","Nsit Ubium",2030,"Esit Eket",0.8,0.8,0.8,0.8,0.262279676,0.346897657,0.53,4,"june",3812
"501","Essien Udim","Ngor-Okpala",2021,"Essien Udim",0.8,0.8,0.8,0.8,0.369824263,0.435041855,0.53,1,"june",527
"5011","Essien Udim","Ngor-Okpala",2024,"Essien Udim",0.8,0.8,0.8,0.8,0.369824263,0.435041855,0.53,2,"june",1622
"5012","Essien Udim","Ngor-Okpala",2027,"Essien Udim",0.8,0.8,0.8,0.8,0.369824263,0.435041855,0.53,3,"june",2717
"5013","Essien Udim","Ngor-Okpala",2030,"Essien Udim",0.8,0.8,0.8,0.8,0.369824263,0.435041855,0.53,4,"june",3812
"1251","Etche","Ngor-Okpala",2020,"Etche",0.8,0.8,0.8,0.8,0.253940946,0.340210321,0.53,1,"june",162
"12511","Etche","Ngor-Okpala",2023,"Etche",0.8,0.8,0.8,0.8,0.253940946,0.340210321,0.53,2,"june",1257
"12512","Etche","Ngor-Okpala",2026,"Etche",0.8,0.8,0.8,0.8,0.253940946,0.340210321,0.53,3,"june",2352
"12513","Etche","Ngor-Okpala",2029,"Etche",0.8,0.8,0.8,0.8,0.253940946,0.340210321,0.53,4,"june",3447
"323","Ethiope East","Isoko South",2022,"Ethiope East",0.8,0.8,0.8,0.8,0.209725367,0.305480359,0.53,1,"june",892
"3231","Ethiope East","Isoko South",2025,"Ethiope East",0.8,0.8,0.8,0.8,0.209725367,0.305480359,0.53,2,"june",1987
"3232","Ethiope East","Isoko South",2028,"Ethiope East",0.8,0.8,0.8,0.8,0.209725367,0.305480359,0.53,3,"june",3082
"325","Ethiope West","Isoko South",2022,"Ethiope West",0.8,0.8,0.8,0.8,0.342228555,0.412296673,0.53,1,"june",892
"3251","Ethiope West","Isoko South",2025,"Ethiope West",0.8,0.8,0.8,0.8,0.342228555,0.412296673,0.53,2,"june",1987
"3252","Ethiope West","Isoko South",2028,"Ethiope West",0.8,0.8,0.8,0.8,0.342228555,0.412296673,0.53,3,"june",3082
"1539","Eti-Osa","Isoko South",2020,"Eti-Osa",0.8,0.8,0.8,0.8,0.469914663,0.515425093,0.53,1,"june",162
"15391","Eti-Osa","Isoko South",2023,"Eti-Osa",0.8,0.8,0.8,0.8,0.469914663,0.515425093,0.53,2,"june",1257
"15392","Eti-Osa","Isoko South",2026,"Eti-Osa",0.8,0.8,0.8,0.8,0.469914663,0.515425093,0.53,3,"june",2352
"15393","Eti-Osa","Isoko South",2029,"Eti-Osa",0.8,0.8,0.8,0.8,0.469914663,0.515425093,0.53,4,"june",3447
"503","Etim Ekpo","Ngor-Okpala",2021,"Etim Ekpo",0.8,0.8,0.8,0.8,0.326319464,0.399175674,0.53,1,"june",527
"5031","Etim Ekpo","Ngor-Okpala",2024,"Etim Ekpo",0.8,0.8,0.8,0.8,0.326319464,0.399175674,0.53,2,"june",1622
"5032","Etim Ekpo","Ngor-Okpala",2027,"Etim Ekpo",0.8,0.8,0.8,0.8,0.326319464,0.399175674,0.53,3,"june",2717
"5033","Etim Ekpo","Ngor-Okpala",2030,"Etim Ekpo",0.8,0.8,0.8,0.8,0.326319464,0.399175674,0.53,4,"june",3812
"505","Etinan","Nsit Ubium",2021,"Etinan",0.8,0.8,0.8,0.8,0.271254927,0.35413511,0.53,1,"june",527
"5051","Etinan","Nsit Ubium",2024,"Etinan",0.8,0.8,0.8,0.8,0.271254927,0.35413511,0.53,2,"june",1622
"5052","Etinan","Nsit Ubium",2027,"Etinan",0.8,0.8,0.8,0.8,0.271254927,0.35413511,0.53,3,"june",2717
"5053","Etinan","Nsit Ubium",2030,"Etinan",0.8,0.8,0.8,0.8,0.271254927,0.35413511,0.53,4,"june",3812
"401","Etsako Central","Owan East",2020,"Etsako Central",0.8,0.8,0.8,0.8,0.300181787,0.377689484,0.53,1,"march",70
"4011","Etsako Central","Owan East",2023,"Etsako Central",0.8,0.8,0.8,0.8,0.300181787,0.377689484,0.53,2,"march",1165
"4012","Etsako Central","Owan East",2026,"Etsako Central",0.8,0.8,0.8,0.8,0.300181787,0.377689484,0.53,3,"march",2260
"4013","Etsako Central","Owan East",2029,"Etsako Central",0.8,0.8,0.8,0.8,0.300181787,0.377689484,0.53,4,"march",3355
"403","Etsako East","Owan East",2020,"Etsako East",0.8,0.8,0.8,0.8,0.314825995,0.389711717,0.53,1,"march",70
"4031","Etsako East","Owan East",2023,"Etsako East",0.8,0.8,0.8,0.8,0.314825995,0.389711717,0.53,2,"march",1165
"4032","Etsako East","Owan East",2026,"Etsako East",0.8,0.8,0.8,0.8,0.314825995,0.389711717,0.53,3,"march",2260
"4033","Etsako East","Owan East",2029,"Etsako East",0.8,0.8,0.8,0.8,0.314825995,0.389711717,0.53,4,"march",3355
"405","Etsako West","Owan East",2020,"Etsako West",0.8,0.8,0.8,0.8,0.290127246,0.36946828,0.53,1,"march",70
"4051","Etsako West","Owan East",2023,"Etsako West",0.8,0.8,0.8,0.8,0.290127246,0.36946828,0.53,2,"march",1165
"4052","Etsako West","Owan East",2026,"Etsako West",0.8,0.8,0.8,0.8,0.290127246,0.36946828,0.53,3,"march",2260
"4053","Etsako West","Owan East",2029,"Etsako West",0.8,0.8,0.8,0.8,0.290127246,0.36946828,0.53,4,"march",3355
"507","Etung","Obubra",2021,"Etung",0.8,0.8,0.8,0.8,0.470104636,0.515572062,0.53,1,"june",527
"5071","Etung","Obubra",2024,"Etung",0.8,0.8,0.8,0.8,0.470104636,0.515572062,0.53,2,"june",1622
"5072","Etung","Obubra",2027,"Etung",0.8,0.8,0.8,0.8,0.470104636,0.515572062,0.53,3,"june",2717
"5073","Etung","Obubra",2030,"Etung",0.8,0.8,0.8,0.8,0.470104636,0.515572062,0.53,4,"june",3812
"509","Ewekoro","Uzo-Uwani",2021,"Ewekoro",0.8,0.8,0.8,0.8,0.487001134,0.528528126,0.53,1,"june",527
"5091","Ewekoro","Uzo-Uwani",2024,"Ewekoro",0.8,0.8,0.8,0.8,0.487001134,0.528528126,0.53,2,"june",1622
"5092","Ewekoro","Uzo-Uwani",2027,"Ewekoro",0.8,0.8,0.8,0.8,0.487001134,0.528528126,0.53,3,"june",2717
"5093","Ewekoro","Uzo-Uwani",2030,"Ewekoro",0.8,0.8,0.8,0.8,0.487001134,0.528528126,0.53,4,"june",3812
"461","Ezeagu","Uzo-Uwani",2020,"Ezeagu",0.8,0.8,0.8,0.8,0.415961311,0.472696867,0.53,1,"june",162
"4611","Ezeagu","Uzo-Uwani",2023,"Ezeagu",0.8,0.8,0.8,0.8,0.415961311,0.472696867,0.53,2,"june",1257
"4612","Ezeagu","Uzo-Uwani",2026,"Ezeagu",0.8,0.8,0.8,0.8,0.415961311,0.472696867,0.53,3,"june",2352
"4613","Ezeagu","Uzo-Uwani",2029,"Ezeagu",0.8,0.8,0.8,0.8,0.415961311,0.472696867,0.53,4,"june",3447
"531","Ezinihitte","Ngor-Okpala",2020,"Ezinihitte",0.8,0.8,0.8,0.8,0.456817192,0.505227255,0.53,1,"june",162
"5311","Ezinihitte","Ngor-Okpala",2023,"Ezinihitte",0.8,0.8,0.8,0.8,0.456817192,0.505227255,0.53,2,"june",1257
"5312","Ezinihitte","Ngor-Okpala",2026,"Ezinihitte",0.8,0.8,0.8,0.8,0.456817192,0.505227255,0.53,3,"june",2352
"5313","Ezinihitte","Ngor-Okpala",2029,"Ezinihitte",0.8,0.8,0.8,0.8,0.456817192,0.505227255,0.53,4,"june",3447
"373","Ezza North","Owan East",2020,"Ezza North",0.8,0.8,0.8,0.8,0.41226708,0.469710667,0.53,1,"march",70
"3731","Ezza North","Owan East",2023,"Ezza North",0.8,0.8,0.8,0.8,0.41226708,0.469710667,0.53,2,"march",1165
"3732","Ezza North","Owan East",2026,"Ezza North",0.8,0.8,0.8,0.8,0.41226708,0.469710667,0.53,3,"march",2260
"3733","Ezza North","Owan East",2029,"Ezza North",0.8,0.8,0.8,0.8,0.41226708,0.469710667,0.53,4,"march",3355
"375","Ezza South","Obubra",2020,"Ezza South",0.8,0.8,0.8,0.8,0.389807073,0.451434864,0.53,1,"june",162
"3751","Ezza South","Obubra",2023,"Ezza South",0.8,0.8,0.8,0.8,0.389807073,0.451434864,0.53,2,"june",1257
"3752","Ezza South","Obubra",2026,"Ezza South",0.8,0.8,0.8,0.8,0.389807073,0.451434864,0.53,3,"june",2352
"3753","Ezza South","Obubra",2029,"Ezza South",0.8,0.8,0.8,0.8,0.389807073,0.451434864,0.53,4,"june",3447
"527","Fagge","Alkaleri",2022,"Fagge",0.8,0.8,0.8,0.8,0.567041099,0.586251328,0.53,1,"july",916
"5271","Fagge","Alkaleri",2025,"Fagge",0.8,0.8,0.8,0.8,0.567041099,0.586251328,0.53,2,"july",2011
"5272","Fagge","Alkaleri",2028,"Fagge",0.8,0.8,0.8,0.8,0.567041099,0.586251328,0.53,3,"july",3106
"511","Fakai","Birnin Kebbi",2021,"Fakai",0.925,0.807692308,0.8,0.8,0.590008654,0.601533253,0.53,1,"august",588
"5111","Fakai","Birnin Kebbi",2024,"Fakai",0.925,0.807692308,0.8,0.8,0.590008654,0.601533253,0.53,2,"august",1683
"5112","Fakai","Birnin Kebbi",2027,"Fakai",0.925,0.807692308,0.8,0.8,0.590008654,0.601533253,0.53,3,"august",2778
"5113","Fakai","Birnin Kebbi",2030,"Fakai",0.925,0.807692308,0.8,0.8,0.590008654,0.601533253,0.53,4,"august",3873
"513","Faskari","Giwa",2021,"Faskari",0.8,0.8,0.8,0.8,0.713932669,0.672768838,0.53,1,"august",588
"5131","Faskari","Giwa",2024,"Faskari",0.8,0.8,0.8,0.8,0.713932669,0.672768838,0.53,2,"august",1683
"5132","Faskari","Giwa",2027,"Faskari",0.8,0.8,0.8,0.8,0.713932669,0.672768838,0.53,3,"august",2778
"5133","Faskari","Giwa",2030,"Faskari",0.8,0.8,0.8,0.8,0.713932669,0.672768838,0.53,4,"august",3873
"1351","Fika","Darazo",2022,"Fika",0.8,0.8,0.8,0.8,0.755004111,0.692121556,0.53,1,"july",916
"13511","Fika","Darazo",2025,"Fika",0.8,0.8,0.8,0.8,0.755004111,0.692121556,0.53,2,"july",2011
"13512","Fika","Darazo",2028,"Fika",0.8,0.8,0.8,0.8,0.755004111,0.692121556,0.53,3,"july",3106
"1509","Fufore","Alkaleri",2020,"Fufore",0.8,0.8,0.8,0.8,0.635571581,0.629966874,0.53,1,"july",186
"15091","Fufore","Alkaleri",2023,"Fufore",0.8,0.8,0.8,0.8,0.635571581,0.629966874,0.53,2,"july",1281
"15092","Fufore","Alkaleri",2026,"Fufore",0.8,0.8,0.8,0.8,0.635571581,0.629966874,0.53,3,"july",2376
"15093","Fufore","Alkaleri",2029,"Fufore",0.8,0.8,0.8,0.8,0.635571581,0.629966874,0.53,4,"july",3471
"515","Funakaye","Alkaleri",2021,"Funakaye",0.8,0.8,0.8,0.8,0.631961788,0.627807972,0.53,1,"july",551
"5151","Funakaye","Alkaleri",2024,"Funakaye",0.8,0.8,0.8,0.8,0.631961788,0.627807972,0.53,2,"july",1646
"5152","Funakaye","Alkaleri",2027,"Funakaye",0.8,0.8,0.8,0.8,0.631961788,0.627807972,0.53,3,"july",2741
"5153","Funakaye","Alkaleri",2030,"Funakaye",0.8,0.8,0.8,0.8,0.631961788,0.627807972,0.53,4,"july",3836
"1355","Fune","Darazo",2022,"Fune",0.8,0.8,0.8,0.8,0.756549801,0.692809524,0.53,1,"july",916
"13551","Fune","Darazo",2025,"Fune",0.8,0.8,0.8,0.8,0.756549801,0.692809524,0.53,2,"july",2011
"13552","Fune","Darazo",2028,"Fune",0.8,0.8,0.8,0.8,0.756549801,0.692809524,0.53,3,"july",3106
"519","Funtua","Gwarzo",2021,"Funtua",0.8,0.8,0.8,0.8,0.500280747,0.538540771,0.53,1,"august",588
"5191","Funtua","Gwarzo",2024,"Funtua",0.8,0.8,0.8,0.8,0.500280747,0.538540771,0.53,2,"august",1683
"5192","Funtua","Gwarzo",2027,"Funtua",0.8,0.8,0.8,0.8,0.500280747,0.538540771,0.53,3,"august",2778
"5193","Funtua","Gwarzo",2030,"Funtua",0.8,0.8,0.8,0.8,0.500280747,0.538540771,0.53,4,"august",3873
"705","Gabasawa","Taura",2022,"Gabasawa",0.8,0.8,0.8,0.8,0.749885825,0.689822821,0.53,1,"july",916
"7051","Gabasawa","Taura",2025,"Gabasawa",0.8,0.8,0.8,0.8,0.749885825,0.689822821,0.53,2,"july",2011
"7052","Gabasawa","Taura",2028,"Gabasawa",0.8,0.8,0.8,0.8,0.749885825,0.689822821,0.53,3,"july",3106
"1455","Gada","Gawabawa",2020,"Gada",0.8,0.8,0.8,0.8,0.721220117,0.676355095,0.53,1,"august",223
"14551","Gada","Gawabawa",2023,"Gada",0.8,0.8,0.8,0.8,0.721220117,0.676355095,0.53,2,"august",1318
"14552","Gada","Gawabawa",2026,"Gada",0.8,0.8,0.8,0.8,0.721220117,0.676355095,0.53,3,"august",2413
"14553","Gada","Gawabawa",2029,"Gada",0.8,0.8,0.8,0.8,0.721220117,0.676355095,0.53,4,"august",3508
"521","Gagarawa","Taura",2021,"Gagarawa",0.923076923,0.972222222,0.871794872,0.942028986,0.716266925,0.673924789,0.53,1,"july",551
"5211","Gagarawa","Taura",2024,"Gagarawa",0.923076923,0.972222222,0.871794872,0.942028986,0.716266925,0.673924789,0.53,2,"july",1646
"5212","Gagarawa","Taura",2027,"Gagarawa",0.923076923,0.972222222,0.871794872,0.942028986,0.716266925,0.673924789,0.53,3,"july",2741
"5213","Gagarawa","Taura",2030,"Gagarawa",0.923076923,0.972222222,0.871794872,0.942028986,0.716266925,0.673924789,0.53,4,"july",3836
"523","Gamawa","Gwarzo",2021,"Gamawa",0.8,0.8,0.8,0.8,0.770682387,0.698966685,0.53,1,"august",588
"5231","Gamawa","Gwarzo",2024,"Gamawa",0.8,0.8,0.8,0.8,0.770682387,0.698966685,0.53,2,"august",1683
"5232","Gamawa","Gwarzo",2027,"Gamawa",0.8,0.8,0.8,0.8,0.770682387,0.698966685,0.53,3,"august",2778
"5233","Gamawa","Gwarzo",2030,"Gamawa",0.8,0.8,0.8,0.8,0.770682387,0.698966685,0.53,4,"august",3873
"1513","Ganaye","Alkaleri",2020,"Ganaye",0.8,0.8,0.8,0.8,0.427407559,0.481907173,0.53,1,"july",186
"15131","Ganaye","Alkaleri",2023,"Ganaye",0.8,0.8,0.8,0.8,0.427407559,0.481907173,0.53,2,"july",1281
"15132","Ganaye","Alkaleri",2026,"Ganaye",0.8,0.8,0.8,0.8,0.427407559,0.481907173,0.53,3,"july",2376
"15133","Ganaye","Alkaleri",2029,"Ganaye",0.8,0.8,0.8,0.8,0.427407559,0.481907173,0.53,4,"july",3471
"583","Ganjuwa","Darazo",2021,"Ganjuwa",0.8,0.8,0.8,0.8,0.647484501,0.636975276,0.53,1,"july",551
"5831","Ganjuwa","Darazo",2024,"Ganjuwa",0.8,0.8,0.8,0.8,0.647484501,0.636975276,0.53,2,"july",1646
"5832","Ganjuwa","Darazo",2027,"Ganjuwa",0.8,0.8,0.8,0.8,0.647484501,0.636975276,0.53,3,"july",2741
"5833","Ganjuwa","Darazo",2030,"Ganjuwa",0.8,0.8,0.8,0.8,0.647484501,0.636975276,0.53,4,"july",3836
"585","Garki","Babura",2021,"Garki",0.944444444,0.878787879,0.952380952,0.932432432,0.74078424,0.685656303,0.53,1,"may",496
"5851","Garki","Babura",2024,"Garki",0.944444444,0.878787879,0.952380952,0.932432432,0.74078424,0.685656303,0.53,2,"may",1591
"5852","Garki","Babura",2027,"Garki",0.944444444,0.878787879,0.952380952,0.932432432,0.74078424,0.685656303,0.53,3,"may",2686
"5853","Garki","Babura",2030,"Garki",0.944444444,0.878787879,0.952380952,0.932432432,0.74078424,0.685656303,0.53,4,"may",3781
"707","Garko","Gwarzo",2022,"Garko",0.8,0.8,0.8,0.8,0.768838005,0.698176678,0.53,1,"august",953
"7071","Garko","Gwarzo",2025,"Garko",0.8,0.8,0.8,0.8,0.768838005,0.698176678,0.53,2,"august",2048
"7072","Garko","Gwarzo",2028,"Garko",0.8,0.8,0.8,0.8,0.768838005,0.698176678,0.53,3,"august",3143
"709","Garum Mallam","Gwarzo",2022,"Garum Mallam",0.818181818,0.8,0.8,0.8,0.862288859,0.733346686,0.53,1,"august",953
"7091","Garum Mallam","Gwarzo",2025,"Garum Mallam",0.818181818,0.8,0.8,0.8,0.862288859,0.733346686,0.53,2,"august",2048
"7092","Garum Mallam","Gwarzo",2028,"Garum Mallam",0.818181818,0.8,0.8,0.8,0.862288859,0.733346686,0.53,3,"august",3143
"1519","Gashaka","Oru West",2022,"Gashaka",0.8,0.8,0.8,0.8,0.402171636,0.461519779,0.53,1,"june",892
"15191","Gashaka","Oru West",2025,"Gashaka",0.8,0.8,0.8,0.8,0.402171636,0.461519779,0.53,2,"june",1987
"15192","Gashaka","Oru West",2028,"Gashaka",0.8,0.8,0.8,0.8,0.402171636,0.461519779,0.53,3,"june",3082
"1321","Gassol","Keana",2022,"Gassol",0.8,0.8,0.8,0.8,0.374978294,0.439278935,0.53,1,"august",953
"13211","Gassol","Keana",2025,"Gassol",0.8,0.8,0.8,0.8,0.374978294,0.439278935,0.53,2,"august",2048
"13212","Gassol","Keana",2028,"Gassol",0.8,0.8,0.8,0.8,0.374978294,0.439278935,0.53,3,"august",3143
"1287","Gawabawa","Gawabawa",2020,"Gawabawa",0.8,0.8,0.8,0.8,0.808406515,0.714253917,0.53,1,"august",223
"12871","Gawabawa","Gawabawa",2023,"Gawabawa",0.8,0.8,0.8,0.8,0.808406515,0.714253917,0.53,2,"august",1318
"12872","Gawabawa","Gawabawa",2026,"Gawabawa",0.8,0.8,0.8,0.8,0.808406515,0.714253917,0.53,3,"august",2413
"12873","Gawabawa","Gawabawa",2029,"Gawabawa",0.8,0.8,0.8,0.8,0.808406515,0.714253917,0.53,4,"august",3508
"711","Gaya","Gwarzo",2022,"Gaya",0.878787879,0.8,0.806451613,0.941176471,0.763092032,0.695689515,0.53,1,"august",953
"7111","Gaya","Gwarzo",2025,"Gaya",0.878787879,0.8,0.806451613,0.941176471,0.763092032,0.695689515,0.53,2,"august",2048
"7112","Gaya","Gwarzo",2028,"Gaya",0.878787879,0.8,0.806451613,0.941176471,0.763092032,0.695689515,0.53,3,"august",3143
"989","Gbako","Oke-Ero",2022,"Gbako",0.8,0.8,0.8,0.8,0.413494411,0.470703464,0.53,1,"july",916
"9891","Gbako","Oke-Ero",2025,"Gbako",0.8,0.8,0.8,0.8,0.413494411,0.470703464,0.53,2,"july",2011
"9892","Gbako","Oke-Ero",2028,"Gbako",0.8,0.8,0.8,0.8,0.413494411,0.470703464,0.53,3,"july",3106
"213","Gboko","Keana",2020,"Gboko",0.8,0.8,0.8,0.8,0.325574075,0.398561371,0.53,1,"august",223
"2131","Gboko","Keana",2023,"Gboko",0.8,0.8,0.8,0.8,0.325574075,0.398561371,0.53,2,"august",1318
"2132","Gboko","Keana",2026,"Gboko",0.8,0.8,0.8,0.8,0.325574075,0.398561371,0.53,3,"august",2413
"2133","Gboko","Keana",2029,"Gboko",0.8,0.8,0.8,0.8,0.325574075,0.398561371,0.53,4,"august",3508
"441","Gboyin","Obubra",2020,"Gboyin",0.8,0.8,0.8,0.8,0.286540024,0.36654315,0.53,1,"june",162
"4411","Gboyin","Obubra",2023,"Gboyin",0.8,0.8,0.8,0.8,0.286540024,0.36654315,0.53,2,"june",1257
"4412","Gboyin","Obubra",2026,"Gboyin",0.8,0.8,0.8,0.8,0.286540024,0.36654315,0.53,3,"june",2352
"4413","Gboyin","Obubra",2029,"Gboyin",0.8,0.8,0.8,0.8,0.286540024,0.36654315,0.53,4,"june",3447
"1359","Geidam","Babura",2022,"Geidam",0.8,0.8,0.8,0.8,0.758492868,0.693670268,0.53,1,"may",861
"13591","Geidam","Babura",2025,"Geidam",0.8,0.8,0.8,0.8,0.758492868,0.693670268,0.53,2,"may",1956
"13592","Geidam","Babura",2028,"Geidam",0.8,0.8,0.8,0.8,0.758492868,0.693670268,0.53,3,"may",3051
"713","Gezawa","Gwarzo",2022,"Gezawa",0.8,0.8,0.8,0.8,0.80805322,0.714118308,0.53,1,"august",953
"7131","Gezawa","Gwarzo",2025,"Gezawa",0.8,0.8,0.8,0.8,0.80805322,0.714118308,0.53,2,"august",2048
"7132","Gezawa","Gwarzo",2028,"Gezawa",0.8,0.8,0.8,0.8,0.80805322,0.714118308,0.53,3,"august",3143
"587","Giade","Darazo",2021,"Giade",0.8,0.8,0.8,0.8,0.730326034,0.680743195,0.53,1,"july",551
"5871","Giade","Darazo",2024,"Giade",0.8,0.8,0.8,0.8,0.730326034,0.680743195,0.53,2,"july",1646
"5872","Giade","Darazo",2027,"Giade",0.8,0.8,0.8,0.8,0.730326034,0.680743195,0.53,3,"july",2741
"5873","Giade","Darazo",2030,"Giade",0.8,0.8,0.8,0.8,0.730326034,0.680743195,0.53,4,"july",3836
"37","Gireri","Darazo",2020,"Gireri",0.8,0.8,0.8,0.8,0.658506137,0.643299625,0.53,1,"july",186
"372","Gireri","Darazo",2023,"Gireri",0.8,0.8,0.8,0.8,0.658506137,0.643299625,0.53,2,"july",1281
"374","Gireri","Darazo",2026,"Gireri",0.8,0.8,0.8,0.8,0.658506137,0.643299625,0.53,3,"july",2376
"376","Gireri","Darazo",2029,"Gireri",0.8,0.8,0.8,0.8,0.658506137,0.643299625,0.53,4,"july",3471
"643","Giwa","Giwa",2022,"Giwa",0.8,0.8,0.8,0.8,0.58231661,0.596484125,0.53,1,"august",953
"6431","Giwa","Giwa",2025,"Giwa",0.8,0.8,0.8,0.8,0.58231661,0.596484125,0.53,2,"august",2048
"6432","Giwa","Giwa",2028,"Giwa",0.8,0.8,0.8,0.8,0.58231661,0.596484125,0.53,3,"august",3143
"1253","Gokana","Nsit Ubium",2020,"Gokana",0.8,0.8,0.8,0.8,0.297628692,0.375599012,0.53,1,"june",162
"12531","Gokana","Nsit Ubium",2023,"Gokana",0.8,0.8,0.8,0.8,0.297628692,0.375599012,0.53,2,"june",1257
"12532","Gokana","Nsit Ubium",2026,"Gokana",0.8,0.8,0.8,0.8,0.297628692,0.375599012,0.53,3,"june",2352
"12533","Gokana","Nsit Ubium",2029,"Gokana",0.8,0.8,0.8,0.8,0.297628692,0.375599012,0.53,4,"june",3447
"589","Gombe","Alkaleri",2021,"Gombe",0.8,0.8,0.8,0.8,0.497689178,0.536599101,0.53,1,"july",551
"5891","Gombe","Alkaleri",2024,"Gombe",0.8,0.8,0.8,0.8,0.497689178,0.536599101,0.53,2,"july",1646
"5892","Gombe","Alkaleri",2027,"Gombe",0.8,0.8,0.8,0.8,0.497689178,0.536599101,0.53,3,"july",2741
"5893","Gombe","Alkaleri",2030,"Gombe",0.8,0.8,0.8,0.8,0.497689178,0.536599101,0.53,4,"july",3836
"39","Gombi","Alkaleri",2020,"Gombi",0.8,0.8,0.8,0.8,0.515567645,0.54986676,0.53,1,"july",186
"392","Gombi","Alkaleri",2023,"Gombi",0.8,0.8,0.8,0.8,0.515567645,0.54986676,0.53,2,"july",1281
"394","Gombi","Alkaleri",2026,"Gombi",0.8,0.8,0.8,0.8,0.515567645,0.54986676,0.53,3,"july",2376
"396","Gombi","Alkaleri",2029,"Gombi",0.8,0.8,0.8,0.8,0.515567645,0.54986676,0.53,4,"july",3471
"1285","Goronyo","Gawabawa",2020,"Goronyo",0.8,0.8,0.8,0.8,0.728302887,0.67977715,0.53,1,"august",223
"12851","Goronyo","Gawabawa",2023,"Goronyo",0.8,0.8,0.8,0.8,0.728302887,0.67977715,0.53,2,"august",1318
"12852","Goronyo","Gawabawa",2026,"Goronyo",0.8,0.8,0.8,0.8,0.728302887,0.67977715,0.53,3,"august",2413
"12853","Goronyo","Gawabawa",2029,"Goronyo",0.8,0.8,0.8,0.8,0.728302887,0.67977715,0.53,4,"august",3508
"263","Gubio","Gawabawa",2020,"Gubio",0.8,0.8,0.8,0.8,0.814426994,0.716543356,0.53,1,"august",223
"2631","Gubio","Gawabawa",2023,"Gubio",0.8,0.8,0.8,0.8,0.814426994,0.716543356,0.53,2,"august",1318
"2632","Gubio","Gawabawa",2026,"Gubio",0.8,0.8,0.8,0.8,0.814426994,0.716543356,0.53,3,"august",2413
"2633","Gubio","Gawabawa",2029,"Gubio",0.8,0.8,0.8,0.8,0.814426994,0.716543356,0.53,4,"august",3508
"1451","Gudu","Gawabawa",2020,"Gudu",0.8,0.8,0.8,0.8,0.818072663,0.71791011,0.53,1,"august",223
"14511","Gudu","Gawabawa",2023,"Gudu",0.8,0.8,0.8,0.8,0.818072663,0.71791011,0.53,2,"august",1318
"14512","Gudu","Gawabawa",2026,"Gudu",0.8,0.8,0.8,0.8,0.818072663,0.71791011,0.53,3,"august",2413
"14513","Gudu","Gawabawa",2029,"Gudu",0.8,0.8,0.8,0.8,0.818072663,0.71791011,0.53,4,"august",3508
"1353","Gujba","Darazo",2022,"Gujba",0.8,0.8,0.8,0.8,0.684790286,0.657759675,0.53,1,"july",916
"13531","Gujba","Darazo",2025,"Gujba",0.8,0.8,0.8,0.8,0.684790286,0.657759675,0.53,2,"july",2011
"13532","Gujba","Darazo",2028,"Gujba",0.8,0.8,0.8,0.8,0.684790286,0.657759675,0.53,3,"july",3106
"1357","Gulani","Alkaleri",2022,"Gulani",0.8,0.8,0.8,0.8,0.657079381,0.642489607,0.53,1,"july",916
"13571","Gulani","Alkaleri",2025,"Gulani",0.8,0.8,0.8,0.8,0.657079381,0.642489607,0.53,2,"july",2011
"13572","Gulani","Alkaleri",2028,"Gulani",0.8,0.8,0.8,0.8,0.657079381,0.642489607,0.53,3,"july",3106
"215","Guma","Keana",2020,"Guma",0.8,0.8,0.8,0.8,0.365014826,0.431083741,0.53,1,"august",223
"2151","Guma","Keana",2023,"Guma",0.8,0.8,0.8,0.8,0.365014826,0.431083741,0.53,2,"august",1318
