"","LGA","repDS","year","LGA_old","U5_ITN_use","six_nine_ITN_use","ten_eighteen_ITN_use","over_eighteen_ITN_use","mortality_rate","kill_rate","block_initial","round","peak","simday"
"12791","Bodinga","Gawabawa",2023,"Bodinga",0.627859204,0.470862569,0.594797566,0.796753141,0.845274742,0.727651305,0.53,2,"august",1318
"12792","Bodinga","Gawabawa",2026,"Bodinga",0.627859204,0.470862569,0.594797566,0.796753141,0.845274742,0.727651305,0.53,3,"august",2413
"12793","Bodinga","Gawabawa",2029,"Bodinga",0.627859204,0.470862569,0.594797566,0.796753141,0.845274742,0.727651305,0.53,4,"august",3508
"165","Bogoro","Alkaleri",2021,"Bogoro",0.684534717,0.581738609,0.538571783,0.697522113,0.578959907,0.594258836,0.53,1,"july",551
"1651","Bogoro","Alkaleri",2024,"Bogoro",0.684534717,0.581738609,0.538571783,0.697522113,0.578959907,0.594258836,0.53,2,"july",1646
"1652","Bogoro","Alkaleri",2027,"Bogoro",0.684534717,0.581738609,0.538571783,0.697522113,0.578959907,0.594258836,0.53,3,"july",2741
"1653","Bogoro","Alkaleri",2030,"Bogoro",0.684534717,0.581738609,0.538571783,0.697522113,0.578959907,0.594258836,0.53,4,"july",3836
"167","Boki","Obubra",2021,"Boki",0.325,0.45,0.311111111,0.383673469,0.433816783,0.487034109,0.53,1,"june",527
"1671","Boki","Obubra",2024,"Boki",0.325,0.45,0.311111111,0.383673469,0.433816783,0.487034109,0.53,2,"june",1622
"1672","Boki","Obubra",2027,"Boki",0.325,0.45,0.311111111,0.383673469,0.433816783,0.487034109,0.53,3,"june",2717
"1673","Boki","Obubra",2030,"Boki",0.325,0.45,0.311111111,0.383673469,0.433816783,0.487034109,0.53,4,"june",3812
"1205","Bokkos","Giwa",2020,"Bokkos",0.73538517,0.661116812,0.422917387,0.536216785,0.504790752,0.5419051,0.53,1,"august",223
"12051","Bokkos","Giwa",2023,"Bokkos",0.73538517,0.661116812,0.422917387,0.536216785,0.504790752,0.5419051,0.53,2,"august",1318
"12052","Bokkos","Giwa",2026,"Bokkos",0.73538517,0.661116812,0.422917387,0.536216785,0.504790752,0.5419051,0.53,3,"august",2413
"12053","Bokkos","Giwa",2029,"Bokkos",0.73538517,0.661116812,0.422917387,0.536216785,0.504790752,0.5419051,0.53,4,"august",3508
"1109","Boluwaduro","Akinyele",2020,"Boluwaduro",0.581254259,0.42239645,0.30724577,0.508492383,0.300398529,0.377867037,0.53,1,"may",131
"11091","Boluwaduro","Akinyele",2023,"Boluwaduro",0.581254259,0.42239645,0.30724577,0.508492383,0.300398529,0.377867037,0.53,2,"may",1226
"11092","Boluwaduro","Akinyele",2026,"Boluwaduro",0.581254259,0.42239645,0.30724577,0.508492383,0.300398529,0.377867037,0.53,3,"may",2321
"11093","Boluwaduro","Akinyele",2029,"Boluwaduro",0.581254259,0.42239645,0.30724577,0.508492383,0.300398529,0.377867037,0.53,4,"may",3416
"283","Bomadi","Isoko South",2022,"Bomadi",0.575,0.8,0.5,0.503571429,0.197303754,0.29598519,0.53,1,"june",892
"2831","Bomadi","Isoko South",2025,"Bomadi",0.575,0.8,0.5,0.503571429,0.197303754,0.29598519,0.53,2,"june",1987
"2832","Bomadi","Isoko South",2028,"Bomadi",0.575,0.8,0.5,0.503571429,0.197303754,0.29598519,0.53,3,"june",3082
"1245","Bonny","Nsit Ubium",2020,"Bonny",0.3847398,0.504634901,0.271429267,0.308733131,0.215646982,0.310050826,0.53,1,"june",162
"12451","Bonny","Nsit Ubium",2023,"Bonny",0.3847398,0.504634901,0.271429267,0.308733131,0.215646982,0.310050826,0.53,2,"june",1257
"12452","Bonny","Nsit Ubium",2026,"Bonny",0.3847398,0.504634901,0.271429267,0.308733131,0.215646982,0.310050826,0.53,3,"june",2352
"12453","Bonny","Nsit Ubium",2029,"Bonny",0.3847398,0.504634901,0.271429267,0.308733131,0.215646982,0.310050826,0.53,4,"june",3447
"1443","Borgu","Oke-Ero",2022,"Borgu",0.342857143,0.243478261,0.381818182,0.334328358,0.335547745,0.406785099,0.53,1,"july",916
"14431","Borgu","Oke-Ero",2025,"Borgu",0.342857143,0.243478261,0.381818182,0.334328358,0.335547745,0.406785099,0.53,2,"july",2011
"14432","Borgu","Oke-Ero",2028,"Borgu",0.342857143,0.243478261,0.381818182,0.334328358,0.335547745,0.406785099,0.53,3,"july",3106
"1111","Boripe","Akinyele",2020,"Boripe",0.673684211,0.4,0.783333333,0.636363636,0.354570478,0.422477334,0.53,1,"may",131
"11111","Boripe","Akinyele",2023,"Boripe",0.673684211,0.4,0.783333333,0.636363636,0.354570478,0.422477334,0.53,2,"may",1226
"11112","Boripe","Akinyele",2026,"Boripe",0.673684211,0.4,0.783333333,0.636363636,0.354570478,0.422477334,0.53,3,"may",2321
"11113","Boripe","Akinyele",2029,"Boripe",0.673684211,0.4,0.783333333,0.636363636,0.354570478,0.422477334,0.53,4,"may",3416
"985","Bosso","Keana",2022,"Bosso",0.559945185,0.518367248,0.468395424,0.598904399,0.45101388,0.500669413,0.53,1,"august",953
"9851","Bosso","Keana",2025,"Bosso",0.559945185,0.518367248,0.468395424,0.598904399,0.45101388,0.500669413,0.53,2,"august",2048
"9852","Bosso","Keana",2028,"Bosso",0.559945185,0.518367248,0.468395424,0.598904399,0.45101388,0.500669413,0.53,3,"august",3143
"1413","Brass","Ahoada West",2020,"Brass",0.723182847,0.694260236,0.633477069,0.635870811,0.269238091,0.352505409,0.53,1,"may",131
"14131","Brass","Ahoada West",2023,"Brass",0.723182847,0.694260236,0.633477069,0.635870811,0.269238091,0.352505409,0.53,2,"may",1226
"14132","Brass","Ahoada West",2026,"Brass",0.723182847,0.694260236,0.633477069,0.635870811,0.269238091,0.352505409,0.53,3,"may",2321
"14133","Brass","Ahoada West",2029,"Brass",0.723182847,0.694260236,0.633477069,0.635870811,0.269238091,0.352505409,0.53,4,"may",3416
"169","Buji","Takali",2021,"Buji",0.8,0.632266982,0.749887443,0.86602248,0.759566013,0.694143703,0.53,1,"september",615
"1691","Buji","Takali",2024,"Buji",0.8,0.632266982,0.749887443,0.86602248,0.759566013,0.694143703,0.53,2,"september",1710
"1692","Buji","Takali",2027,"Buji",0.8,0.632266982,0.749887443,0.86602248,0.759566013,0.694143703,0.53,3,"september",2805
"1693","Buji","Takali",2030,"Buji",0.8,0.632266982,0.749887443,0.86602248,0.759566013,0.694143703,0.53,4,"september",3900
"1375","Bukkuyum","Alkaleri",2020,"Bukkuyum",0.560542629,0.289060106,0.264894365,0.730305213,0.698622761,0.665017493,0.53,1,"july",186
"13751","Bukkuyum","Alkaleri",2023,"Bukkuyum",0.560542629,0.289060106,0.264894365,0.730305213,0.698622761,0.665017493,0.53,2,"july",1281
"13752","Bukkuyum","Alkaleri",2026,"Bukkuyum",0.560542629,0.289060106,0.264894365,0.730305213,0.698622761,0.665017493,0.53,3,"july",2376
"13753","Bukkuyum","Alkaleri",2029,"Bukkuyum",0.560542629,0.289060106,0.264894365,0.730305213,0.698622761,0.665017493,0.53,4,"july",3471
"1377","Bungudu","Takali",2020,"Bungudu",0.8,0.524114918,0.460735507,0.79442566,0.78759069,0.706022165,0.53,1,"september",250
"13771","Bungudu","Takali",2023,"Bungudu",0.8,0.524114918,0.460735507,0.79442566,0.78759069,0.706022165,0.53,2,"september",1345
"13772","Bungudu","Takali",2026,"Bungudu",0.8,0.524114918,0.460735507,0.79442566,0.78759069,0.706022165,0.53,3,"september",2440
"13773","Bungudu","Takali",2029,"Bungudu",0.8,0.524114918,0.460735507,0.79442566,0.78759069,0.706022165,0.53,4,"september",3535
"497","Bunkure","Gwarzo",2022,"Bunkure",0.829787234,0.8,0.8,0.861111111,0.769743323,0.698564959,0.53,1,"august",953
"4971","Bunkure","Gwarzo",2025,"Bunkure",0.829787234,0.8,0.8,0.861111111,0.769743323,0.698564959,0.53,2,"august",2048
"4972","Bunkure","Gwarzo",2028,"Bunkure",0.829787234,0.8,0.8,0.861111111,0.769743323,0.698564959,0.53,3,"august",3143
"171","Bunza","Birnin Kebbi",2021,"Bunza",0.8,0.8,0.734978419,0.8,0.672182056,0.650932828,0.53,1,"august",588
"1711","Bunza","Birnin Kebbi",2024,"Bunza",0.8,0.8,0.734978419,0.8,0.672182056,0.650932828,0.53,2,"august",1683
"1712","Bunza","Birnin Kebbi",2027,"Bunza",0.8,0.8,0.734978419,0.8,0.672182056,0.650932828,0.53,3,"august",2778
"1713","Bunza","Birnin Kebbi",2030,"Bunza",0.8,0.8,0.734978419,0.8,0.672182056,0.650932828,0.53,4,"august",3873
"1347","Bursari","Taura",2022,"Bursari",0.8,0.654545455,0.489473684,0.692063492,0.696388917,0.663861803,0.53,1,"july",916
"13471","Bursari","Taura",2025,"Bursari",0.8,0.654545455,0.489473684,0.692063492,0.696388917,0.663861803,0.53,2,"july",2011
"13472","Bursari","Taura",2028,"Bursari",0.8,0.654545455,0.489473684,0.692063492,0.696388917,0.663861803,0.53,3,"july",3106
"211","Buruku","Keana",2020,"Buruku",0.8,0.727777778,0.746875,0.723584906,0.37690999,0.440865552,0.53,1,"august",223
"2111","Buruku","Keana",2023,"Buruku",0.8,0.727777778,0.746875,0.723584906,0.37690999,0.440865552,0.53,2,"august",1318
"2112","Buruku","Keana",2026,"Buruku",0.8,0.727777778,0.746875,0.723584906,0.37690999,0.440865552,0.53,3,"august",2413
"2113","Buruku","Keana",2029,"Buruku",0.8,0.727777778,0.746875,0.723584906,0.37690999,0.440865552,0.53,4,"august",3508
"1419","Burutu","Isoko South",2022,"Burutu",0.491262183,0.62352942,0.740816316,0.473885364,0.209856161,0.305581011,0.53,1,"june",892
"14191","Burutu","Isoko South",2025,"Burutu",0.491262183,0.62352942,0.740816316,0.473885364,0.209856161,0.305581011,0.53,2,"june",1987
"14192","Burutu","Isoko South",2028,"Burutu",0.491262183,0.62352942,0.740816316,0.473885364,0.209856161,0.305581011,0.53,3,"june",3082
"489","Bwari","Giwa",2020,"Bwari",0.444205568,0.33000955,0.24295174,0.379001411,0.558433035,0.580366866,0.53,1,"august",223
"4891","Bwari","Giwa",2023,"Bwari",0.444205568,0.33000955,0.24295174,0.379001411,0.558433035,0.580366866,0.53,2,"august",1318
"4892","Bwari","Giwa",2026,"Bwari",0.444205568,0.33000955,0.24295174,0.379001411,0.558433035,0.580366866,0.53,3,"august",2413
"4893","Bwari","Giwa",2029,"Bwari",0.444205568,0.33000955,0.24295174,0.379001411,0.558433035,0.580366866,0.53,4,"august",3508
"175","Calabar-Municipal","Nsit Ubium",2021,"Calabar-Municipal",0.531461607,0.592374883,0.349901442,0.448555116,0.462134621,0.509382696,0.53,1,"june",527
"1751","Calabar-Municipal","Nsit Ubium",2024,"Calabar-Municipal",0.531461607,0.592374883,0.349901442,0.448555116,0.462134621,0.509382696,0.53,2,"june",1622
"1752","Calabar-Municipal","Nsit Ubium",2027,"Calabar-Municipal",0.531461607,0.592374883,0.349901442,0.448555116,0.462134621,0.509382696,0.53,3,"june",2717
"1753","Calabar-Municipal","Nsit Ubium",2030,"Calabar-Municipal",0.531461607,0.592374883,0.349901442,0.448555116,0.462134621,0.509382696,0.53,4,"june",3812
"173","Calabar South","Nsit Ubium",2021,"Calabar South",0.703793657,0.489940862,0.379419564,0.430488395,0.442007326,0.4935513,0.53,1,"june",527
"1731","Calabar South","Nsit Ubium",2024,"Calabar South",0.703793657,0.489940862,0.379419564,0.430488395,0.442007326,0.4935513,0.53,2,"june",1622
"1732","Calabar South","Nsit Ubium",2027,"Calabar South",0.703793657,0.489940862,0.379419564,0.430488395,0.442007326,0.4935513,0.53,3,"june",2717
"1733","Calabar South","Nsit Ubium",2030,"Calabar South",0.703793657,0.489940862,0.379419564,0.430488395,0.442007326,0.4935513,0.53,4,"june",3812
"973","Chanchaga","Keana",2022,"Chanchaga",0.543627973,0.374183095,0.394156293,0.527245053,0.393820889,0.454714405,0.53,1,"august",953
"9731","Chanchaga","Keana",2025,"Chanchaga",0.543627973,0.374183095,0.394156293,0.527245053,0.393820889,0.454714405,0.53,2,"august",2048
"9732","Chanchaga","Keana",2028,"Chanchaga",0.543627973,0.374183095,0.394156293,0.527245053,0.393820889,0.454714405,0.53,3,"august",3143
"177","Charanchi","Rimi",2021,"Charanchi",0.861111111,0.818181818,0.8,0.803030303,0.738728442,0.684701159,0.53,1,"march",435
"1771","Charanchi","Rimi",2024,"Charanchi",0.861111111,0.818181818,0.8,0.803030303,0.738728442,0.684701159,0.53,2,"march",1530
"1772","Charanchi","Rimi",2027,"Charanchi",0.861111111,0.818181818,0.8,0.803030303,0.738728442,0.684701159,0.53,3,"march",2625
"1773","Charanchi","Rimi",2030,"Charanchi",0.861111111,0.818181818,0.8,0.803030303,0.738728442,0.684701159,0.53,4,"march",3720
"255","Chibok","Darazo",2020,"Chibok",0.652267101,0.527499677,0.460204646,0.692014848,0.652598314,0.639928775,0.53,1,"july",186
"2551","Chibok","Darazo",2023,"Chibok",0.652267101,0.527499677,0.460204646,0.692014848,0.652598314,0.639928775,0.53,2,"july",1281
"2552","Chibok","Darazo",2026,"Chibok",0.652267101,0.527499677,0.460204646,0.692014848,0.652598314,0.639928775,0.53,3,"july",2376
"2553","Chibok","Darazo",2029,"Chibok",0.652267101,0.527499677,0.460204646,0.692014848,0.652598314,0.639928775,0.53,4,"july",3471
"641","Chikun","Soba",2022,"Chikun",0.8,0.846153846,0.72,0.708474576,0.576988044,0.59294545,0.53,1,"july",916
"6411","Chikun","Soba",2025,"Chikun",0.8,0.846153846,0.72,0.708474576,0.576988044,0.59294545,0.53,2,"july",2011
"6412","Chikun","Soba",2028,"Chikun",0.8,0.846153846,0.72,0.708474576,0.576988044,0.59294545,0.53,3,"july",3106
"517","Dala","Alkaleri",2022,"Dala",0.8,0.652861936,0.665236703,0.8,0.582690135,0.59673093,0.53,1,"july",916
"5171","Dala","Alkaleri",2025,"Dala",0.8,0.652861936,0.665236703,0.8,0.582690135,0.59673093,0.53,2,"july",2011
"5172","Dala","Alkaleri",2028,"Dala",0.8,0.652861936,0.665236703,0.8,0.582690135,0.59673093,0.53,3,"july",3106
"1349","Damaturu","Darazo",2022,"Damaturu",0.361290323,0.321212121,0.275,0.315942029,0.713904356,0.672754775,0.53,1,"july",916
"13491","Damaturu","Darazo",2025,"Damaturu",0.361290323,0.321212121,0.275,0.315942029,0.713904356,0.672754775,0.53,2,"july",2011
"13492","Damaturu","Darazo",2028,"Damaturu",0.361290323,0.321212121,0.275,0.315942029,0.713904356,0.672754775,0.53,3,"july",3106
"179","Damban","Darazo",2021,"Damban",0.520754717,0.525,0.482608696,0.719480519,0.81015375,0.714922519,0.53,1,"july",551
"1791","Damban","Darazo",2024,"Damban",0.520754717,0.525,0.482608696,0.719480519,0.81015375,0.714922519,0.53,2,"july",1646
"1792","Damban","Darazo",2027,"Damban",0.520754717,0.525,0.482608696,0.719480519,0.81015375,0.714922519,0.53,3,"july",2741
"1793","Damban","Darazo",2030,"Damban",0.520754717,0.525,0.482608696,0.719480519,0.81015375,0.714922519,0.53,4,"july",3836
"697","Dambatta","Babura",2022,"Dambatta",0.784615385,0.767567568,0.485714286,0.8,0.74901951,0.689430592,0.53,1,"may",861
"6971","Dambatta","Babura",2025,"Dambatta",0.784615385,0.767567568,0.485714286,0.8,0.74901951,0.689430592,0.53,2,"may",1956
"6972","Dambatta","Babura",2028,"Dambatta",0.784615385,0.767567568,0.485714286,0.8,0.74901951,0.689430592,0.53,3,"may",3051
"257","Damboa","Darazo",2020,"Damboa",0.652267101,0.527499677,0.460204646,0.692014848,0.695319136,0.663306114,0.53,1,"july",186
"2571","Damboa","Darazo",2023,"Damboa",0.652267101,0.527499677,0.460204646,0.692014848,0.695319136,0.663306114,0.53,2,"july",1281
"2572","Damboa","Darazo",2026,"Damboa",0.652267101,0.527499677,0.460204646,0.692014848,0.695319136,0.663306114,0.53,3,"july",2376
"2573","Damboa","Darazo",2029,"Damboa",0.652267101,0.527499677,0.460204646,0.692014848,0.695319136,0.663306114,0.53,4,"july",3471
"181","Dan Musa","Rimi",2021,"Dan Musa",0.954545455,0.818181818,0.826923077,0.873239437,0.814381216,0.7165261,0.53,1,"march",435
"1811","Dan Musa","Rimi",2024,"Dan Musa",0.954545455,0.818181818,0.826923077,0.873239437,0.814381216,0.7165261,0.53,2,"march",1530
"1812","Dan Musa","Rimi",2027,"Dan Musa",0.954545455,0.818181818,0.826923077,0.873239437,0.814381216,0.7165261,0.53,3,"march",2625
"1813","Dan Musa","Rimi",2030,"Dan Musa",0.954545455,0.818181818,0.826923077,0.873239437,0.814381216,0.7165261,0.53,4,"march",3720
"185","Dandi","Birnin Kebbi",2021,"Dandi",0.865663905,0.82922218,0.703173764,0.8,0.635354493,0.629837503,0.53,1,"august",588
"1851","Dandi","Birnin Kebbi",2024,"Dandi",0.865663905,0.82922218,0.703173764,0.8,0.635354493,0.629837503,0.53,2,"august",1683
"1852","Dandi","Birnin Kebbi",2027,"Dandi",0.865663905,0.82922218,0.703173764,0.8,0.635354493,0.629837503,0.53,3,"august",2778
"1853","Dandi","Birnin Kebbi",2030,"Dandi",0.865663905,0.82922218,0.703173764,0.8,0.635354493,0.629837503,0.53,4,"august",3873
"187","Dandume","Giwa",2021,"Dandume",0.782706192,0.669378753,0.528007795,0.732330697,0.480345251,0.523452319,0.53,1,"august",588
"1871","Dandume","Giwa",2024,"Dandume",0.782706192,0.669378753,0.528007795,0.732330697,0.480345251,0.523452319,0.53,2,"august",1683
"1872","Dandume","Giwa",2027,"Dandume",0.782706192,0.669378753,0.528007795,0.732330697,0.480345251,0.523452319,0.53,3,"august",2778
"1873","Dandume","Giwa",2030,"Dandume",0.782706192,0.669378753,0.528007795,0.732330697,0.480345251,0.523452319,0.53,4,"august",3873
"1281","Dange-Shnsi","Gawabawa",2020,"Dange-Shnsi",0.8,0.729411765,0.366666667,0.827586207,0.776225122,0.701316559,0.53,1,"august",223
"12811","Dange-Shnsi","Gawabawa",2023,"Dange-Shnsi",0.8,0.729411765,0.366666667,0.827586207,0.776225122,0.701316559,0.53,2,"august",1318
"12812","Dange-Shnsi","Gawabawa",2026,"Dange-Shnsi",0.8,0.729411765,0.366666667,0.827586207,0.776225122,0.701316559,0.53,3,"august",2413
"12813","Dange-Shnsi","Gawabawa",2029,"Dange-Shnsi",0.8,0.729411765,0.366666667,0.827586207,0.776225122,0.701316559,0.53,4,"august",3508
"189","Danja","Giwa",2021,"Danja",0.8,0.75,0.4,0.64,0.615786128,0.617933944,0.53,1,"august",588
"1891","Danja","Giwa",2024,"Danja",0.8,0.75,0.4,0.64,0.615786128,0.617933944,0.53,2,"august",1683
"1892","Danja","Giwa",2027,"Danja",0.8,0.75,0.4,0.64,0.615786128,0.617933944,0.53,3,"august",2778
"1893","Danja","Giwa",2030,"Danja",0.8,0.75,0.4,0.64,0.615786128,0.617933944,0.53,4,"august",3873
"191","Darazo","Darazo",2021,"Darazo",0.581143004,0.533840547,0.554634865,0.722147671,0.786253294,0.705476275,0.53,1,"july",551
"1911","Darazo","Darazo",2024,"Darazo",0.581143004,0.533840547,0.554634865,0.722147671,0.786253294,0.705476275,0.53,2,"july",1646
"1912","Darazo","Darazo",2027,"Darazo",0.581143004,0.533840547,0.554634865,0.722147671,0.786253294,0.705476275,0.53,3,"july",2741
"1913","Darazo","Darazo",2030,"Darazo",0.581143004,0.533840547,0.554634865,0.722147671,0.786253294,0.705476275,0.53,4,"july",3836
"193","Dass","Alkaleri",2021,"Dass",0.861111111,0.661538462,0.563636364,0.8,0.466190501,0.512538393,0.53,1,"july",551
"1931","Dass","Alkaleri",2024,"Dass",0.861111111,0.661538462,0.563636364,0.8,0.466190501,0.512538393,0.53,2,"july",1646
"1932","Dass","Alkaleri",2027,"Dass",0.861111111,0.661538462,0.563636364,0.8,0.466190501,0.512538393,0.53,3,"july",2741
"1933","Dass","Alkaleri",2030,"Dass",0.861111111,0.661538462,0.563636364,0.8,0.466190501,0.512538393,0.53,4,"july",3836
"259","Daura","Babura",2021,"Daura",0.719412943,0.620582088,0.668171518,0.65305405,0.575080323,0.591670466,0.53,1,"may",496
"2591","Daura","Babura",2024,"Daura",0.719412943,0.620582088,0.668171518,0.65305405,0.575080323,0.591670466,0.53,2,"may",1591
"2592","Daura","Babura",2027,"Daura",0.719412943,0.620582088,0.668171518,0.65305405,0.575080323,0.591670466,0.53,3,"may",2686
"2593","Daura","Babura",2030,"Daura",0.719412943,0.620582088,0.668171518,0.65305405,0.575080323,0.591670466,0.53,4,"may",3781
"699","Dawakin Kudu","Gwarzo",2022,"Dawakin Kudu",0.85,0.8,0.8,0.8,0.806145696,0.713383698,0.53,1,"august",953
"6991","Dawakin Kudu","Gwarzo",2025,"Dawakin Kudu",0.85,0.8,0.8,0.8,0.806145696,0.713383698,0.53,2,"august",2048
"6992","Dawakin Kudu","Gwarzo",2028,"Dawakin Kudu",0.85,0.8,0.8,0.8,0.806145696,0.713383698,0.53,3,"august",3143
"701","Dawakin Tofa","Taura",2022,"Dawakin Tofa",0.829268293,0.8,0.8,0.8,0.798723746,0.710486296,0.53,1,"july",916
"7011","Dawakin Tofa","Taura",2025,"Dawakin Tofa",0.829268293,0.8,0.8,0.8,0.798723746,0.710486296,0.53,2,"july",2011
"7012","Dawakin Tofa","Taura",2028,"Dawakin Tofa",0.829268293,0.8,0.8,0.8,0.798723746,0.710486296,0.53,3,"july",3106
"1411","Degema","Ahoada West",2020,"Degema",0.4,0.463960478,0.342857143,0.366666667,0.284841623,0.365159834,0.53,1,"may",131
"14111","Degema","Ahoada West",2023,"Degema",0.4,0.463960478,0.342857143,0.366666667,0.284841623,0.365159834,0.53,2,"may",1226
"14112","Degema","Ahoada West",2026,"Degema",0.4,0.463960478,0.342857143,0.366666667,0.284841623,0.365159834,0.53,3,"may",2321
"14113","Degema","Ahoada West",2029,"Degema",0.4,0.463960478,0.342857143,0.366666667,0.284841623,0.365159834,0.53,4,"may",3416
"869","Dekina","Owan East",2020,"Dekina",0.42239362,0.423553422,0.386247591,0.529535015,0.371777405,0.436648124,0.53,1,"march",70
"8691","Dekina","Owan East",2023,"Dekina",0.42239362,0.423553422,0.386247591,0.529535015,0.371777405,0.436648124,0.53,2,"march",1165
"8692","Dekina","Owan East",2026,"Dekina",0.42239362,0.423553422,0.386247591,0.529535015,0.371777405,0.436648124,0.53,3,"march",2260
"8693","Dekina","Owan East",2029,"Dekina",0.42239362,0.423553422,0.386247591,0.529535015,0.371777405,0.436648124,0.53,4,"march",3355
"35","Demsa","Alkaleri",2020,"Demsa",0.65367231,0.48476821,0.467025783,0.584980239,0.495212973,0.534738199,0.53,1,"july",186
"352","Demsa","Alkaleri",2023,"Demsa",0.65367231,0.48476821,0.467025783,0.584980239,0.495212973,0.534738199,0.53,2,"july",1281
"354","Demsa","Alkaleri",2026,"Demsa",0.65367231,0.48476821,0.467025783,0.584980239,0.495212973,0.534738199,0.53,3,"july",2376
"356","Demsa","Alkaleri",2029,"Demsa",0.65367231,0.48476821,0.467025783,0.584980239,0.495212973,0.534738199,0.53,4,"july",3471
"261","Dikwa","Darazo",2020,"Dikwa",0.652267101,0.527499677,0.460204646,0.692014848,0.719398758,0.675465,0.53,1,"july",186
"2611","Dikwa","Darazo",2023,"Dikwa",0.652267101,0.527499677,0.460204646,0.692014848,0.719398758,0.675465,0.53,2,"july",1281
"2612","Dikwa","Darazo",2026,"Dikwa",0.652267101,0.527499677,0.460204646,0.692014848,0.719398758,0.675465,0.53,3,"july",2376
"2613","Dikwa","Darazo",2029,"Dikwa",0.652267101,0.527499677,0.460204646,0.692014848,0.719398758,0.675465,0.53,4,"july",3471
"703","Doguwa","Giwa",2022,"Doguwa",0.8,0.8,0.7,0.816091954,0.698189254,0.664793709,0.53,1,"august",953
"7031","Doguwa","Giwa",2025,"Doguwa",0.8,0.8,0.7,0.816091954,0.698189254,0.664793709,0.53,2,"august",2048
"7032","Doguwa","Giwa",2028,"Doguwa",0.8,0.8,0.7,0.816091954,0.698189254,0.664793709,0.53,3,"august",3143
"279","Doma","Keana",2021,"Doma",0.8,0.684623909,0.532206395,0.8,0.39040939,0.451927322,0.53,1,"august",588
"2791","Doma","Keana",2024,"Doma",0.8,0.684623909,0.532206395,0.8,0.39040939,0.451927322,0.53,2,"august",1683
"2792","Doma","Keana",2027,"Doma",0.8,0.684623909,0.532206395,0.8,0.39040939,0.451927322,0.53,3,"august",2778
"2793","Doma","Keana",2030,"Doma",0.8,0.684623909,0.532206395,0.8,0.39040939,0.451927322,0.53,4,"august",3873
"1325","Donga","Keana",2022,"Donga",0.52305734,0.569040504,0.327395847,0.423881381,0.45406133,0.503065731,0.53,1,"august",953
"13251","Donga","Keana",2025,"Donga",0.52305734,0.569040504,0.327395847,0.423881381,0.45406133,0.503065731,0.53,2,"august",2048
"13252","Donga","Keana",2028,"Donga",0.52305734,0.569040504,0.327395847,0.423881381,0.45406133,0.503065731,0.53,3,"august",3143
"291","Dukku","Darazo",2021,"Dukku",0.433051961,0.296059125,0.298622582,0.622999526,0.67468816,0.652305857,0.53,1,"july",551
"2911","Dukku","Darazo",2024,"Dukku",0.433051961,0.296059125,0.298622582,0.622999526,0.67468816,0.652305857,0.53,2,"july",1646
"2912","Dukku","Darazo",2027,"Dukku",0.433051961,0.296059125,0.298622582,0.622999526,0.67468816,0.652305857,0.53,3,"july",2741
"2913","Dukku","Darazo",2030,"Dukku",0.433051961,0.296059125,0.298622582,0.622999526,0.67468816,0.652305857,0.53,4,"july",3836
"125","Dunukofia","Uzo-Uwani",2020,"Dunukofia",0.476486564,0.424106265,0.360050482,0.388842186,0.421451191,0.477122595,0.53,1,"june",162
"1252","Dunukofia","Uzo-Uwani",2023,"Dunukofia",0.476486564,0.424106265,0.360050482,0.388842186,0.421451191,0.477122595,0.53,2,"june",1257
"1254","Dunukofia","Uzo-Uwani",2026,"Dunukofia",0.476486564,0.424106265,0.360050482,0.388842186,0.421451191,0.477122595,0.53,3,"june",2352
"1256","Dunukofia","Uzo-Uwani",2029,"Dunukofia",0.476486564,0.424106265,0.360050482,0.388842186,0.421451191,0.477122595,0.53,4,"june",3447
"297","Dutse","Takali",2021,"Dutse",0.8,0.8758553,0.8,0.8,0.790579855,0.707234774,0.53,1,"september",615
"2971","Dutse","Takali",2024,"Dutse",0.8,0.8758553,0.8,0.8,0.790579855,0.707234774,0.53,2,"september",1710
"2972","Dutse","Takali",2027,"Dutse",0.8,0.8758553,0.8,0.8,0.790579855,0.707234774,0.53,3,"september",2805
"2973","Dutse","Takali",2030,"Dutse",0.8,0.8758553,0.8,0.8,0.790579855,0.707234774,0.53,4,"september",3900
"299","Dutsi","Rimi",2021,"Dutsi",0.8,0.8,0.8,0.8,0.62280068,0.622255799,0.53,1,"march",435
"2991","Dutsi","Rimi",2024,"Dutsi",0.8,0.8,0.8,0.8,0.62280068,0.622255799,0.53,2,"march",1530
"2992","Dutsi","Rimi",2027,"Dutsi",0.8,0.8,0.8,0.8,0.62280068,0.622255799,0.53,3,"march",2625
"2993","Dutsi","Rimi",2030,"Dutsi",0.8,0.8,0.8,0.8,0.62280068,0.622255799,0.53,4,"march",3720
"301","Dutsin-Ma","Rimi",2021,"Dutsin-Ma",0.8,0.792426281,0.725823573,0.8,0.731600297,0.681349048,0.53,1,"march",435
"3011","Dutsin-Ma","Rimi",2024,"Dutsin-Ma",0.8,0.792426281,0.725823573,0.8,0.731600297,0.681349048,0.53,2,"march",1530
"3012","Dutsin-Ma","Rimi",2027,"Dutsin-Ma",0.8,0.792426281,0.725823573,0.8,0.731600297,0.681349048,0.53,3,"march",2625
"3013","Dutsin-Ma","Rimi",2030,"Dutsin-Ma",0.8,0.792426281,0.725823573,0.8,0.731600297,0.681349048,0.53,4,"march",3720
