"",".id","year","PfPR_all_ages","PfPR_U5","incidence_all_ages","incidence_U5","death_rate_1_all_ages","death_rate_2_all_ages","death_rate_1_U5","death_rate_2_U5","State","scenario","death_rate_mean_all_ages","death_rate_mean_U5"
"52","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Bauchi.csv",2027,0.248981212686176,0.2911872122354,1177.77274526654,2189.30639564166,1.49831474850038,0.683471810490725,7.26703305610245,3.32983798603221,"Bauchi","NGA projection scenario 1",1.09089327949555,5.29843552106733
"53","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Bauchi.csv",2028,0.242597576671897,0.278379615387314,1211.22762197524,2247.76077373339,1.4106629097489,0.65449273769552,6.4471828525778,3.09161087871793,"Bauchi","NGA projection scenario 1",1.03257782372221,4.76939686564787
"54","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Bauchi.csv",2029,0.267189854069344,0.319023812382154,1299.4336407592,2463.10177224286,1.81748888826233,0.835203190324082,8.9859114164826,4.1762633997572,"Bauchi","NGA projection scenario 1",1.32634603929321,6.5810874081199
"55","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Bauchi.csv",2030,0.255087451391664,0.299239008806101,1203.29082943255,2242.99008227492,1.54839388091347,0.702471653558891,7.19990306303562,3.36929767983498,"Bauchi","NGA projection scenario 1",1.12543276723618,5.2846003714353
"56","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Bayelsa.csv",2020,0.144167965157458,0.100790019134464,876.565469814575,1032.75272953466,0.5632969916101,0.294624443115117,1.97474211748459,1.15412943115901,"Bayelsa","NGA projection scenario 1",0.428960717362608,1.5644357743218
"57","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Bayelsa.csv",2021,0.117481560246352,0.0893237694123062,709.87969044045,902.91357210625,0.484859744445241,0.246003936349426,1.47061407083742,0.872806149097838,"Bayelsa","NGA projection scenario 1",0.365431840397333,1.17171010996763
"58","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Bayelsa.csv",2022,0.122433374281409,0.0946969536966227,739.975624125495,936.715939184598,0.571725599329171,0.270193451225219,2.09834982372995,1.04270930671392,"Bayelsa","NGA projection scenario 1",0.420959525277195,1.57052956522193
"59","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Bayelsa.csv",2023,0.12247584485604,0.0940465565647482,739.843092759171,922.36972085097,0.618045322766353,0.303048918538089,2.04037699677081,1.10076428421287,"Bayelsa","NGA projection scenario 1",0.460547120652221,1.57057064049184
"60","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Bayelsa.csv",2024,0.119506854756513,0.0951888517273807,726.840540562566,926.13331942255,0.638567493574551,0.296952166869087,2.51043673336788,1.19613740996816,"Bayelsa","NGA projection scenario 1",0.467759830221819,1.85328707166802
"61","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Bayelsa.csv",2025,0.127962010421936,0.104205198668782,782.944894920299,1013.40339056708,0.642329482376738,0.297215552064018,2.37942058530455,1.10980406225151,"Bayelsa","NGA projection scenario 1",0.469772517220378,1.74461232377803
"62","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Bayelsa.csv",2026,0.124628243915008,0.100395267886061,755.238534317793,969.081966709081,0.487988909743227,0.251805699648072,1.55095974953292,0.909465724338434,"Bayelsa","NGA projection scenario 1",0.36989730469565,1.23021273693568
"63","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Bayelsa.csv",2027,0.12595239370253,0.0987498335208986,784.788606469779,968.61076128118,0.610851839773943,0.276981814601625,1.76126673192698,0.916620601924964,"Bayelsa","NGA projection scenario 1",0.443916827187784,1.33894366692597
"64","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Bayelsa.csv",2028,0.135829317891166,0.103403159485626,855.600725759092,1019.41960353853,0.628159928562861,0.293616839554281,2.17818999641488,1.08984228771794,"Bayelsa","NGA projection scenario 1",0.460888384058571,1.63401614206641
"65","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Bayelsa.csv",2029,0.135257800081591,0.104294201985735,860.267639354034,1026.15179949469,0.570893888309067,0.284712184712401,1.58973389201203,0.954656450286752,"Bayelsa","NGA projection scenario 1",0.427803036510734,1.27219517114939
"66","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Bayelsa.csv",2030,0.139451001629213,0.101507744699145,916.666243755821,1032.73056897669,0.622798233069136,0.297951216090288,2.10190690155997,1.07602449831314,"Bayelsa","NGA projection scenario 1",0.460374724579712,1.58896569993656
"67","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Benue.csv",2020,0.246408928734757,0.278948488143859,1203.48214827208,2319.29598263622,1.15471313717623,0.546735079333214,5.06427314513313,2.46146424887295,"Benue","NGA projection scenario 1",0.850724108254723,3.76286869700304
"68","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Benue.csv",2021,0.244461742488596,0.275326283206506,1215.89675194789,2314.28026381328,1.31978606839892,0.603072913694888,5.67036524630801,2.6776221814056,"Benue","NGA projection scenario 1",0.961429491046901,4.17399371385681
"69","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Benue.csv",2022,0.258259720144191,0.294030018415319,1284.69248026871,2446.93112448189,1.3291354961169,0.6105263654703,5.76304386242611,2.72993431368685,"Benue","NGA projection scenario 1",0.969830930793599,4.24648908805648
"70","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Benue.csv",2023,0.256210529323472,0.2892350139421,1257.48845560497,2375.39703301281,1.23265001074705,0.571702767263683,5.57476251441712,2.63389123955815,"Benue","NGA projection scenario 1",0.902176389005366,4.10432687698763
"71","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Benue.csv",2024,0.250416667992257,0.27836393914589,1260.87092731054,2341.69856138093,1.19286934255801,0.561895498321102,5.43070982364255,2.62760658091284,"Benue","NGA projection scenario 1",0.877382420439558,4.0291582022777
"72","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Benue.csv",2025,0.263072576343424,0.29676891433345,1310.81350106585,2465.54774835937,1.34886723494783,0.620763526168598,6.10898441179484,2.85203576740882,"Benue","NGA projection scenario 1",0.984815380558212,4.48051008960183
