"","X1","adm1","LGA","smc_plan1","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday","scenario"
"5666",10762,"Sokoto","Isa","SMC","Rimi","march",2028,2,-1,1,0.994736842,5,3134,"scenario 6"
"5667",10763,"Sokoto","Isa","SMC","Rimi","march",2028,3,-1,1,0.992105263,5,3162,"scenario 6"
"5668",10764,"Sokoto","Isa","SMC","Rimi","march",2028,4,-1,1,0.6,5,3190,"scenario 6"
"5669",11981,"Sokoto","Isa","SMC","Rimi","march",2029,1,-1,1,0.969736842,5,3471,"scenario 6"
"5670",11982,"Sokoto","Isa","SMC","Rimi","march",2029,2,-1,1,0.994736842,5,3499,"scenario 6"
"5671",11983,"Sokoto","Isa","SMC","Rimi","march",2029,3,-1,1,0.992105263,5,3527,"scenario 6"
"5672",11984,"Sokoto","Isa","SMC","Rimi","march",2029,4,-1,1,0.6,5,3555,"scenario 6"
"5673",13201,"Sokoto","Isa","SMC","Rimi","march",2030,1,-1,1,0.969736842,5,3836,"scenario 6"
"5674",13202,"Sokoto","Isa","SMC","Rimi","march",2030,2,-1,1,0.994736842,5,3864,"scenario 6"
"5675",13203,"Sokoto","Isa","SMC","Rimi","march",2030,3,-1,1,0.992105263,5,3892,"scenario 6"
"5676",13204,"Sokoto","Isa","SMC","Rimi","march",2030,4,-1,1,0.6,5,3920,"scenario 6"
"5677",357,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2020,1,-1,1,0.6,5,186,"scenario 6"
"5678",358,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2020,2,-1,1,0.6,5,216,"scenario 6"
"5679",359,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2020,3,-1,1,0.6,5,246,"scenario 6"
"5680",360,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2020,4,-1,1,0.6,5,276,"scenario 6"
"5681",1577,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2021,1,-1,1,0.6,5,551,"scenario 6"
"5682",1578,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2021,2,-1,1,0.6,5,581,"scenario 6"
"5683",1579,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2021,3,-1,1,0.6,5,611,"scenario 6"
"5684",1580,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2021,4,-1,1,0.6,5,641,"scenario 6"
"5685",2797,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2022,1,-1,1,0.6,5,916,"scenario 6"
"5686",2798,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2022,2,-1,1,0.6,5,946,"scenario 6"
"5687",2799,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2022,3,-1,1,0.6,5,976,"scenario 6"
"5688",2800,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2022,4,-1,1,0.6,5,1006,"scenario 6"
"5689",4017,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2023,1,-1,1,0.6,5,1281,"scenario 6"
"5690",4018,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2023,2,-1,1,0.6,5,1311,"scenario 6"
"5691",4019,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2023,3,-1,1,0.6,5,1341,"scenario 6"
"5692",4020,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2023,4,-1,1,0.6,5,1371,"scenario 6"
"5693",5237,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2024,1,-1,1,0.6,5,1646,"scenario 6"
"5694",5238,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2024,2,-1,1,0.6,5,1676,"scenario 6"
"5695",5239,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2024,3,-1,1,0.6,5,1706,"scenario 6"
"5696",5240,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2024,4,-1,1,0.6,5,1736,"scenario 6"
"5697",6457,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2025,1,-1,1,0.6,5,2011,"scenario 6"
"5698",6458,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2025,2,-1,1,0.6,5,2041,"scenario 6"
"5699",6459,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2025,3,-1,1,0.6,5,2071,"scenario 6"
"5700",6460,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2025,4,-1,1,0.6,5,2101,"scenario 6"
"5701",7677,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2026,1,-1,1,0.6,5,2376,"scenario 6"
"5702",7678,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2026,2,-1,1,0.6,5,2406,"scenario 6"
"5703",7679,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2026,3,-1,1,0.6,5,2436,"scenario 6"
"5704",7680,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2026,4,-1,1,0.6,5,2466,"scenario 6"
"5705",8897,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2027,1,-1,1,0.6,5,2741,"scenario 6"
"5706",8898,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2027,2,-1,1,0.6,5,2771,"scenario 6"
"5707",8899,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2027,3,-1,1,0.6,5,2801,"scenario 6"
"5708",8900,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2027,4,-1,1,0.6,5,2831,"scenario 6"
"5709",10117,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2028,1,-1,1,0.6,5,3106,"scenario 6"
"5710",10118,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2028,2,-1,1,0.6,5,3136,"scenario 6"
"5711",10119,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2028,3,-1,1,0.6,5,3166,"scenario 6"
"5712",10120,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2028,4,-1,1,0.6,5,3196,"scenario 6"
"5713",11337,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2029,1,-1,1,0.6,5,3471,"scenario 6"
"5714",11338,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2029,2,-1,1,0.6,5,3501,"scenario 6"
"5715",11339,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2029,3,-1,1,0.6,5,3531,"scenario 6"
"5716",11340,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2029,4,-1,1,0.6,5,3561,"scenario 6"
"5717",12557,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2030,1,-1,1,0.6,5,3836,"scenario 6"
"5718",12558,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2030,2,-1,1,0.6,5,3866,"scenario 6"
"5719",12559,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2030,3,-1,1,0.6,5,3896,"scenario 6"
"5720",12560,"Kaduna","Jaba","SMC in PAAR","Oke-Ero","july",2030,4,-1,1,0.6,5,3926,"scenario 6"
"5721",25,"Adamawa","Jada","SMC","Alkaleri","july",2020,1,-1,1,0.6,5,186,"scenario 6"
"5722",26,"Adamawa","Jada","SMC","Alkaleri","july",2020,2,-1,1,0.6,5,216,"scenario 6"
"5723",27,"Adamawa","Jada","SMC","Alkaleri","july",2020,3,-1,1,0.6,5,246,"scenario 6"
"5724",28,"Adamawa","Jada","SMC","Alkaleri","july",2020,4,-1,1,0.6,5,276,"scenario 6"
"5725",1245,"Adamawa","Jada","SMC","Alkaleri","july",2021,1,-1,1,0.6,5,551,"scenario 6"
"5726",1246,"Adamawa","Jada","SMC","Alkaleri","july",2021,2,-1,1,0.6,5,581,"scenario 6"
"5727",1247,"Adamawa","Jada","SMC","Alkaleri","july",2021,3,-1,1,0.6,5,611,"scenario 6"
"5728",1248,"Adamawa","Jada","SMC","Alkaleri","july",2021,4,-1,1,0.6,5,641,"scenario 6"
"5729",2465,"Adamawa","Jada","SMC","Alkaleri","july",2022,1,-1,1,0.6,5,916,"scenario 6"
"5730",2466,"Adamawa","Jada","SMC","Alkaleri","july",2022,2,-1,1,0.6,5,946,"scenario 6"
"5731",2467,"Adamawa","Jada","SMC","Alkaleri","july",2022,3,-1,1,0.6,5,976,"scenario 6"
"5732",2468,"Adamawa","Jada","SMC","Alkaleri","july",2022,4,-1,1,0.6,5,1006,"scenario 6"
"5733",3685,"Adamawa","Jada","SMC","Alkaleri","july",2023,1,-1,1,0.6,5,1281,"scenario 6"
"5734",3686,"Adamawa","Jada","SMC","Alkaleri","july",2023,2,-1,1,0.6,5,1311,"scenario 6"
"5735",3687,"Adamawa","Jada","SMC","Alkaleri","july",2023,3,-1,1,0.6,5,1341,"scenario 6"
"5736",3688,"Adamawa","Jada","SMC","Alkaleri","july",2023,4,-1,1,0.6,5,1371,"scenario 6"
"5737",4905,"Adamawa","Jada","SMC","Alkaleri","july",2024,1,-1,1,0.6,5,1646,"scenario 6"
"5738",4906,"Adamawa","Jada","SMC","Alkaleri","july",2024,2,-1,1,0.6,5,1676,"scenario 6"
"5739",4907,"Adamawa","Jada","SMC","Alkaleri","july",2024,3,-1,1,0.6,5,1706,"scenario 6"
"5740",4908,"Adamawa","Jada","SMC","Alkaleri","july",2024,4,-1,1,0.6,5,1736,"scenario 6"
"5741",6125,"Adamawa","Jada","SMC","Alkaleri","july",2025,1,-1,1,0.6,5,2011,"scenario 6"
"5742",6126,"Adamawa","Jada","SMC","Alkaleri","july",2025,2,-1,1,0.6,5,2041,"scenario 6"
"5743",6127,"Adamawa","Jada","SMC","Alkaleri","july",2025,3,-1,1,0.6,5,2071,"scenario 6"
"5744",6128,"Adamawa","Jada","SMC","Alkaleri","july",2025,4,-1,1,0.6,5,2101,"scenario 6"
"5745",7345,"Adamawa","Jada","SMC","Alkaleri","july",2026,1,-1,1,0.6,5,2376,"scenario 6"
"5746",7346,"Adamawa","Jada","SMC","Alkaleri","july",2026,2,-1,1,0.6,5,2406,"scenario 6"
"5747",7347,"Adamawa","Jada","SMC","Alkaleri","july",2026,3,-1,1,0.6,5,2436,"scenario 6"
"5748",7348,"Adamawa","Jada","SMC","Alkaleri","july",2026,4,-1,1,0.6,5,2466,"scenario 6"
"5749",8565,"Adamawa","Jada","SMC","Alkaleri","july",2027,1,-1,1,0.6,5,2741,"scenario 6"
"5750",8566,"Adamawa","Jada","SMC","Alkaleri","july",2027,2,-1,1,0.6,5,2771,"scenario 6"
"5751",8567,"Adamawa","Jada","SMC","Alkaleri","july",2027,3,-1,1,0.6,5,2801,"scenario 6"
"5752",8568,"Adamawa","Jada","SMC","Alkaleri","july",2027,4,-1,1,0.6,5,2831,"scenario 6"
"5753",9785,"Adamawa","Jada","SMC","Alkaleri","july",2028,1,-1,1,0.6,5,3106,"scenario 6"
"5754",9786,"Adamawa","Jada","SMC","Alkaleri","july",2028,2,-1,1,0.6,5,3136,"scenario 6"
"5755",9787,"Adamawa","Jada","SMC","Alkaleri","july",2028,3,-1,1,0.6,5,3166,"scenario 6"
"5756",9788,"Adamawa","Jada","SMC","Alkaleri","july",2028,4,-1,1,0.6,5,3196,"scenario 6"
"5757",11005,"Adamawa","Jada","SMC","Alkaleri","july",2029,1,-1,1,0.6,5,3471,"scenario 6"
"5758",11006,"Adamawa","Jada","SMC","Alkaleri","july",2029,2,-1,1,0.6,5,3501,"scenario 6"
"5759",11007,"Adamawa","Jada","SMC","Alkaleri","july",2029,3,-1,1,0.6,5,3531,"scenario 6"
"5760",11008,"Adamawa","Jada","SMC","Alkaleri","july",2029,4,-1,1,0.6,5,3561,"scenario 6"
"5761",12225,"Adamawa","Jada","SMC","Alkaleri","july",2030,1,-1,1,0.6,5,3836,"scenario 6"
"5762",12226,"Adamawa","Jada","SMC","Alkaleri","july",2030,2,-1,1,0.6,5,3866,"scenario 6"
"5763",12227,"Adamawa","Jada","SMC","Alkaleri","july",2030,3,-1,1,0.6,5,3896,"scenario 6"
"5764",12228,"Adamawa","Jada","SMC","Alkaleri","july",2030,4,-1,1,0.6,5,3926,"scenario 6"
"5765",281,"Jigawa","Jahun","SMC","Taura","july",2020,1,-1,1,0.934456929,5,186,"scenario 6"
"5766",282,"Jigawa","Jahun","SMC","Taura","july",2020,2,-1,1,0.973782772,5,214,"scenario 6"
"5767",283,"Jigawa","Jahun","SMC","Taura","july",2020,3,-1,1,0.975655431,5,242,"scenario 6"
"5768",284,"Jigawa","Jahun","SMC","Taura","july",2020,4,-1,1,0.653558052,5,270,"scenario 6"
"5769",1501,"Jigawa","Jahun","SMC","Taura","july",2021,1,-1,1,0.934456929,5,551,"scenario 6"
"5770",1502,"Jigawa","Jahun","SMC","Taura","july",2021,2,-1,1,0.973782772,5,579,"scenario 6"
"5771",1503,"Jigawa","Jahun","SMC","Taura","july",2021,3,-1,1,0.975655431,5,607,"scenario 6"
"5772",1504,"Jigawa","Jahun","SMC","Taura","july",2021,4,-1,1,0.653558052,5,635,"scenario 6"
"5773",2721,"Jigawa","Jahun","SMC","Taura","july",2022,1,-1,1,0.934456929,5,916,"scenario 6"
"5774",2722,"Jigawa","Jahun","SMC","Taura","july",2022,2,-1,1,0.973782772,5,944,"scenario 6"
"5775",2723,"Jigawa","Jahun","SMC","Taura","july",2022,3,-1,1,0.975655431,5,972,"scenario 6"
"5776",2724,"Jigawa","Jahun","SMC","Taura","july",2022,4,-1,1,0.653558052,5,1000,"scenario 6"
"5777",3941,"Jigawa","Jahun","SMC","Taura","july",2023,1,-1,1,0.934456929,5,1281,"scenario 6"
"5778",3942,"Jigawa","Jahun","SMC","Taura","july",2023,2,-1,1,0.973782772,5,1309,"scenario 6"
"5779",3943,"Jigawa","Jahun","SMC","Taura","july",2023,3,-1,1,0.975655431,5,1337,"scenario 6"
"5780",3944,"Jigawa","Jahun","SMC","Taura","july",2023,4,-1,1,0.653558052,5,1365,"scenario 6"
"5781",5161,"Jigawa","Jahun","SMC","Taura","july",2024,1,-1,1,0.934456929,5,1646,"scenario 6"
"5782",5162,"Jigawa","Jahun","SMC","Taura","july",2024,2,-1,1,0.973782772,5,1674,"scenario 6"
"5783",5163,"Jigawa","Jahun","SMC","Taura","july",2024,3,-1,1,0.975655431,5,1702,"scenario 6"
"5784",5164,"Jigawa","Jahun","SMC","Taura","july",2024,4,-1,1,0.653558052,5,1730,"scenario 6"
"5785",6381,"Jigawa","Jahun","SMC","Taura","july",2025,1,-1,1,0.934456929,5,2011,"scenario 6"
"5786",6382,"Jigawa","Jahun","SMC","Taura","july",2025,2,-1,1,0.973782772,5,2039,"scenario 6"
"5787",6383,"Jigawa","Jahun","SMC","Taura","july",2025,3,-1,1,0.975655431,5,2067,"scenario 6"
"5788",6384,"Jigawa","Jahun","SMC","Taura","july",2025,4,-1,1,0.653558052,5,2095,"scenario 6"
"5789",7601,"Jigawa","Jahun","SMC","Taura","july",2026,1,-1,1,0.934456929,5,2376,"scenario 6"
"5790",7602,"Jigawa","Jahun","SMC","Taura","july",2026,2,-1,1,0.973782772,5,2404,"scenario 6"
"5791",7603,"Jigawa","Jahun","SMC","Taura","july",2026,3,-1,1,0.975655431,5,2432,"scenario 6"
"5792",7604,"Jigawa","Jahun","SMC","Taura","july",2026,4,-1,1,0.653558052,5,2460,"scenario 6"
"5793",8821,"Jigawa","Jahun","SMC","Taura","july",2027,1,-1,1,0.934456929,5,2741,"scenario 6"
"5794",8822,"Jigawa","Jahun","SMC","Taura","july",2027,2,-1,1,0.973782772,5,2769,"scenario 6"
"5795",8823,"Jigawa","Jahun","SMC","Taura","july",2027,3,-1,1,0.975655431,5,2797,"scenario 6"
"5796",8824,"Jigawa","Jahun","SMC","Taura","july",2027,4,-1,1,0.653558052,5,2825,"scenario 6"
"5797",10041,"Jigawa","Jahun","SMC","Taura","july",2028,1,-1,1,0.934456929,5,3106,"scenario 6"
"5798",10042,"Jigawa","Jahun","SMC","Taura","july",2028,2,-1,1,0.973782772,5,3134,"scenario 6"
"5799",10043,"Jigawa","Jahun","SMC","Taura","july",2028,3,-1,1,0.975655431,5,3162,"scenario 6"
"5800",10044,"Jigawa","Jahun","SMC","Taura","july",2028,4,-1,1,0.653558052,5,3190,"scenario 6"
"5801",11261,"Jigawa","Jahun","SMC","Taura","july",2029,1,-1,1,0.934456929,5,3471,"scenario 6"
"5802",11262,"Jigawa","Jahun","SMC","Taura","july",2029,2,-1,1,0.973782772,5,3499,"scenario 6"
"5803",11263,"Jigawa","Jahun","SMC","Taura","july",2029,3,-1,1,0.975655431,5,3527,"scenario 6"
"5804",11264,"Jigawa","Jahun","SMC","Taura","july",2029,4,-1,1,0.653558052,5,3555,"scenario 6"
"5805",12481,"Jigawa","Jahun","SMC","Taura","july",2030,1,-1,1,0.934456929,5,3836,"scenario 6"
"5806",12482,"Jigawa","Jahun","SMC","Taura","july",2030,2,-1,1,0.973782772,5,3864,"scenario 6"
"5807",12483,"Jigawa","Jahun","SMC","Taura","july",2030,3,-1,1,0.975655431,5,3892,"scenario 6"
"5808",12484,"Jigawa","Jahun","SMC","Taura","july",2030,4,-1,1,0.653558052,5,3920,"scenario 6"
"5809",1129,"Yobe","Jakusko","SMC","Taura","july",2020,1,-1,1,0.6,5,186,"scenario 6"
"5810",1130,"Yobe","Jakusko","SMC","Taura","july",2020,2,-1,1,0.6,5,216,"scenario 6"
"5811",1131,"Yobe","Jakusko","SMC","Taura","july",2020,3,-1,1,0.6,5,246,"scenario 6"
"5812",1132,"Yobe","Jakusko","SMC","Taura","july",2020,4,-1,1,0.6,5,276,"scenario 6"
"5813",2349,"Yobe","Jakusko","SMC","Taura","july",2021,1,-1,1,0.6,5,551,"scenario 6"
"5814",2350,"Yobe","Jakusko","SMC","Taura","july",2021,2,-1,1,0.6,5,581,"scenario 6"
"5815",2351,"Yobe","Jakusko","SMC","Taura","july",2021,3,-1,1,0.6,5,611,"scenario 6"
"5816",2352,"Yobe","Jakusko","SMC","Taura","july",2021,4,-1,1,0.6,5,641,"scenario 6"
"5817",3569,"Yobe","Jakusko","SMC","Taura","july",2022,1,-1,1,0.6,5,916,"scenario 6"
"5818",3570,"Yobe","Jakusko","SMC","Taura","july",2022,2,-1,1,0.6,5,946,"scenario 6"
"5819",3571,"Yobe","Jakusko","SMC","Taura","july",2022,3,-1,1,0.6,5,976,"scenario 6"
"5820",3572,"Yobe","Jakusko","SMC","Taura","july",2022,4,-1,1,0.6,5,1006,"scenario 6"
"5821",4789,"Yobe","Jakusko","SMC","Taura","july",2023,1,-1,1,0.6,5,1281,"scenario 6"
"5822",4790,"Yobe","Jakusko","SMC","Taura","july",2023,2,-1,1,0.6,5,1311,"scenario 6"
"5823",4791,"Yobe","Jakusko","SMC","Taura","july",2023,3,-1,1,0.6,5,1341,"scenario 6"
"5824",4792,"Yobe","Jakusko","SMC","Taura","july",2023,4,-1,1,0.6,5,1371,"scenario 6"
"5825",6009,"Yobe","Jakusko","SMC","Taura","july",2024,1,-1,1,0.6,5,1646,"scenario 6"
"5826",6010,"Yobe","Jakusko","SMC","Taura","july",2024,2,-1,1,0.6,5,1676,"scenario 6"
"5827",6011,"Yobe","Jakusko","SMC","Taura","july",2024,3,-1,1,0.6,5,1706,"scenario 6"
"5828",6012,"Yobe","Jakusko","SMC","Taura","july",2024,4,-1,1,0.6,5,1736,"scenario 6"
"5829",7229,"Yobe","Jakusko","SMC","Taura","july",2025,1,-1,1,0.6,5,2011,"scenario 6"
"5830",7230,"Yobe","Jakusko","SMC","Taura","july",2025,2,-1,1,0.6,5,2041,"scenario 6"
"5831",7231,"Yobe","Jakusko","SMC","Taura","july",2025,3,-1,1,0.6,5,2071,"scenario 6"
"5832",7232,"Yobe","Jakusko","SMC","Taura","july",2025,4,-1,1,0.6,5,2101,"scenario 6"
"5833",8449,"Yobe","Jakusko","SMC","Taura","july",2026,1,-1,1,0.6,5,2376,"scenario 6"
"5834",8450,"Yobe","Jakusko","SMC","Taura","july",2026,2,-1,1,0.6,5,2406,"scenario 6"
"5835",8451,"Yobe","Jakusko","SMC","Taura","july",2026,3,-1,1,0.6,5,2436,"scenario 6"
"5836",8452,"Yobe","Jakusko","SMC","Taura","july",2026,4,-1,1,0.6,5,2466,"scenario 6"
"5837",9669,"Yobe","Jakusko","SMC","Taura","july",2027,1,-1,1,0.6,5,2741,"scenario 6"
"5838",9670,"Yobe","Jakusko","SMC","Taura","july",2027,2,-1,1,0.6,5,2771,"scenario 6"
"5839",9671,"Yobe","Jakusko","SMC","Taura","july",2027,3,-1,1,0.6,5,2801,"scenario 6"
"5840",9672,"Yobe","Jakusko","SMC","Taura","july",2027,4,-1,1,0.6,5,2831,"scenario 6"
"5841",10889,"Yobe","Jakusko","SMC","Taura","july",2028,1,-1,1,0.6,5,3106,"scenario 6"
"5842",10890,"Yobe","Jakusko","SMC","Taura","july",2028,2,-1,1,0.6,5,3136,"scenario 6"
"5843",10891,"Yobe","Jakusko","SMC","Taura","july",2028,3,-1,1,0.6,5,3166,"scenario 6"
"5844",10892,"Yobe","Jakusko","SMC","Taura","july",2028,4,-1,1,0.6,5,3196,"scenario 6"
"5845",12109,"Yobe","Jakusko","SMC","Taura","july",2029,1,-1,1,0.6,5,3471,"scenario 6"
"5846",12110,"Yobe","Jakusko","SMC","Taura","july",2029,2,-1,1,0.6,5,3501,"scenario 6"
"5847",12111,"Yobe","Jakusko","SMC","Taura","july",2029,3,-1,1,0.6,5,3531,"scenario 6"
"5848",12112,"Yobe","Jakusko","SMC","Taura","july",2029,4,-1,1,0.6,5,3561,"scenario 6"
"5849",13329,"Yobe","Jakusko","SMC","Taura","july",2030,1,-1,1,0.6,5,3836,"scenario 6"
"5850",13330,"Yobe","Jakusko","SMC","Taura","july",2030,2,-1,1,0.6,5,3866,"scenario 6"
"5851",13331,"Yobe","Jakusko","SMC","Taura","july",2030,3,-1,1,0.6,5,3896,"scenario 6"
"5852",13332,"Yobe","Jakusko","SMC","Taura","july",2030,4,-1,1,0.6,5,3926,"scenario 6"
"5853",1073,"Taraba","Jalingo","SMC","Keana","august",2020,1,-1,1,0.6,5,223,"scenario 6"
"5854",1074,"Taraba","Jalingo","SMC","Keana","august",2020,2,-1,1,0.6,5,253,"scenario 6"
"5855",1075,"Taraba","Jalingo","SMC","Keana","august",2020,3,-1,1,0.6,5,283,"scenario 6"
"5856",1076,"Taraba","Jalingo","SMC","Keana","august",2020,4,-1,1,0.6,5,313,"scenario 6"
"5857",2293,"Taraba","Jalingo","SMC","Keana","august",2021,1,-1,1,0.6,5,588,"scenario 6"
"5858",2294,"Taraba","Jalingo","SMC","Keana","august",2021,2,-1,1,0.6,5,618,"scenario 6"
"5859",2295,"Taraba","Jalingo","SMC","Keana","august",2021,3,-1,1,0.6,5,648,"scenario 6"
"5860",2296,"Taraba","Jalingo","SMC","Keana","august",2021,4,-1,1,0.6,5,678,"scenario 6"
"5861",3513,"Taraba","Jalingo","SMC","Keana","august",2022,1,-1,1,0.6,5,953,"scenario 6"
"5862",3514,"Taraba","Jalingo","SMC","Keana","august",2022,2,-1,1,0.6,5,983,"scenario 6"
"5863",3515,"Taraba","Jalingo","SMC","Keana","august",2022,3,-1,1,0.6,5,1013,"scenario 6"
"5864",3516,"Taraba","Jalingo","SMC","Keana","august",2022,4,-1,1,0.6,5,1043,"scenario 6"
"5865",4733,"Taraba","Jalingo","SMC","Keana","august",2023,1,-1,1,0.6,5,1318,"scenario 6"
"5866",4734,"Taraba","Jalingo","SMC","Keana","august",2023,2,-1,1,0.6,5,1348,"scenario 6"
"5867",4735,"Taraba","Jalingo","SMC","Keana","august",2023,3,-1,1,0.6,5,1378,"scenario 6"
"5868",4736,"Taraba","Jalingo","SMC","Keana","august",2023,4,-1,1,0.6,5,1408,"scenario 6"
"5869",5953,"Taraba","Jalingo","SMC","Keana","august",2024,1,-1,1,0.6,5,1683,"scenario 6"
"5870",5954,"Taraba","Jalingo","SMC","Keana","august",2024,2,-1,1,0.6,5,1713,"scenario 6"
"5871",5955,"Taraba","Jalingo","SMC","Keana","august",2024,3,-1,1,0.6,5,1743,"scenario 6"
"5872",5956,"Taraba","Jalingo","SMC","Keana","august",2024,4,-1,1,0.6,5,1773,"scenario 6"
"5873",7173,"Taraba","Jalingo","SMC","Keana","august",2025,1,-1,1,0.6,5,2048,"scenario 6"
"5874",7174,"Taraba","Jalingo","SMC","Keana","august",2025,2,-1,1,0.6,5,2078,"scenario 6"
"5875",7175,"Taraba","Jalingo","SMC","Keana","august",2025,3,-1,1,0.6,5,2108,"scenario 6"
"5876",7176,"Taraba","Jalingo","SMC","Keana","august",2025,4,-1,1,0.6,5,2138,"scenario 6"
"5877",8393,"Taraba","Jalingo","SMC","Keana","august",2026,1,-1,1,0.6,5,2413,"scenario 6"
"5878",8394,"Taraba","Jalingo","SMC","Keana","august",2026,2,-1,1,0.6,5,2443,"scenario 6"
"5879",8395,"Taraba","Jalingo","SMC","Keana","august",2026,3,-1,1,0.6,5,2473,"scenario 6"
"5880",8396,"Taraba","Jalingo","SMC","Keana","august",2026,4,-1,1,0.6,5,2503,"scenario 6"
"5881",9613,"Taraba","Jalingo","SMC","Keana","august",2027,1,-1,1,0.6,5,2778,"scenario 6"
"5882",9614,"Taraba","Jalingo","SMC","Keana","august",2027,2,-1,1,0.6,5,2808,"scenario 6"
"5883",9615,"Taraba","Jalingo","SMC","Keana","august",2027,3,-1,1,0.6,5,2838,"scenario 6"
"5884",9616,"Taraba","Jalingo","SMC","Keana","august",2027,4,-1,1,0.6,5,2868,"scenario 6"
"5885",10833,"Taraba","Jalingo","SMC","Keana","august",2028,1,-1,1,0.6,5,3143,"scenario 6"
"5886",10834,"Taraba","Jalingo","SMC","Keana","august",2028,2,-1,1,0.6,5,3173,"scenario 6"
"5887",10835,"Taraba","Jalingo","SMC","Keana","august",2028,3,-1,1,0.6,5,3203,"scenario 6"
"5888",10836,"Taraba","Jalingo","SMC","Keana","august",2028,4,-1,1,0.6,5,3233,"scenario 6"
"5889",12053,"Taraba","Jalingo","SMC","Keana","august",2029,1,-1,1,0.6,5,3508,"scenario 6"
"5890",12054,"Taraba","Jalingo","SMC","Keana","august",2029,2,-1,1,0.6,5,3538,"scenario 6"
"5891",12055,"Taraba","Jalingo","SMC","Keana","august",2029,3,-1,1,0.6,5,3568,"scenario 6"
"5892",12056,"Taraba","Jalingo","SMC","Keana","august",2029,4,-1,1,0.6,5,3598,"scenario 6"
"5893",13273,"Taraba","Jalingo","SMC","Keana","august",2030,1,-1,1,0.6,5,3873,"scenario 6"
"5894",13274,"Taraba","Jalingo","SMC","Keana","august",2030,2,-1,1,0.6,5,3903,"scenario 6"
"5895",13275,"Taraba","Jalingo","SMC","Keana","august",2030,3,-1,1,0.6,5,3933,"scenario 6"
"5896",13276,"Taraba","Jalingo","SMC","Keana","august",2030,4,-1,1,0.6,5,3963,"scenario 6"
"5897",781,"Kebbi","Jega","SMC","Birnin Kebbi","august",2020,1,-1,1,0.6,5,223,"scenario 6"
"5898",782,"Kebbi","Jega","SMC","Birnin Kebbi","august",2020,2,-1,1,0.6,5,253,"scenario 6"
"5899",783,"Kebbi","Jega","SMC","Birnin Kebbi","august",2020,3,-1,1,0.6,5,283,"scenario 6"
"5900",784,"Kebbi","Jega","SMC","Birnin Kebbi","august",2020,4,-1,1,0.6,5,313,"scenario 6"
"5901",2001,"Kebbi","Jega","SMC","Birnin Kebbi","august",2021,1,-1,1,0.6,5,588,"scenario 6"
"5902",2002,"Kebbi","Jega","SMC","Birnin Kebbi","august",2021,2,-1,1,0.6,5,618,"scenario 6"
"5903",2003,"Kebbi","Jega","SMC","Birnin Kebbi","august",2021,3,-1,1,0.6,5,648,"scenario 6"
"5904",2004,"Kebbi","Jega","SMC","Birnin Kebbi","august",2021,4,-1,1,0.6,5,678,"scenario 6"
