"","X1","adm1","LGA","smc_plan1","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday","scenario"
"251",6755,"Taraba","Ardo-Kola","SMC","Keana","august",2027,3,-1,1,0.6,5,2838,"scenario 7"
"252",6756,"Taraba","Ardo-Kola","SMC","Keana","august",2027,4,-1,1,0.6,5,2868,"scenario 7"
"253",7617,"Taraba","Ardo-Kola","SMC","Keana","august",2028,1,-1,1,0.6,5,3143,"scenario 7"
"254",7618,"Taraba","Ardo-Kola","SMC","Keana","august",2028,2,-1,1,0.6,5,3173,"scenario 7"
"255",7619,"Taraba","Ardo-Kola","SMC","Keana","august",2028,3,-1,1,0.6,5,3203,"scenario 7"
"256",7620,"Taraba","Ardo-Kola","SMC","Keana","august",2028,4,-1,1,0.6,5,3233,"scenario 7"
"257",8481,"Taraba","Ardo-Kola","SMC","Keana","august",2029,1,-1,1,0.6,5,3508,"scenario 7"
"258",8482,"Taraba","Ardo-Kola","SMC","Keana","august",2029,2,-1,1,0.6,5,3538,"scenario 7"
"259",8483,"Taraba","Ardo-Kola","SMC","Keana","august",2029,3,-1,1,0.6,5,3568,"scenario 7"
"260",8484,"Taraba","Ardo-Kola","SMC","Keana","august",2029,4,-1,1,0.6,5,3598,"scenario 7"
"261",9345,"Taraba","Ardo-Kola","SMC","Keana","august",2030,1,-1,1,0.6,5,3873,"scenario 7"
"262",9346,"Taraba","Ardo-Kola","SMC","Keana","august",2030,2,-1,1,0.6,5,3903,"scenario 7"
"263",9347,"Taraba","Ardo-Kola","SMC","Keana","august",2030,3,-1,1,0.6,5,3933,"scenario 7"
"264",9348,"Taraba","Ardo-Kola","SMC","Keana","august",2030,4,-1,1,0.6,5,3963,"scenario 7"
"265",533,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2020,1,-1,1,0.6,5,223,"scenario 7"
"266",534,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2020,2,-1,1,0.6,5,253,"scenario 7"
"267",535,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2020,3,-1,1,0.6,5,283,"scenario 7"
"268",536,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2020,4,-1,1,0.6,5,313,"scenario 7"
"269",1397,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2021,1,-1,1,0.6,5,588,"scenario 7"
"270",1398,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2021,2,-1,1,0.6,5,618,"scenario 7"
"271",1399,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2021,3,-1,1,0.6,5,648,"scenario 7"
"272",1400,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2021,4,-1,1,0.6,5,678,"scenario 7"
"273",2261,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2022,1,-1,1,0.6,5,953,"scenario 7"
"274",2262,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2022,2,-1,1,0.6,5,983,"scenario 7"
"275",2263,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2022,3,-1,1,0.6,5,1013,"scenario 7"
"276",2264,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2022,4,-1,1,0.6,5,1043,"scenario 7"
"277",3125,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2023,1,-1,1,0.6,5,1318,"scenario 7"
"278",3126,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2023,2,-1,1,0.6,5,1348,"scenario 7"
"279",3127,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2023,3,-1,1,0.6,5,1378,"scenario 7"
"280",3128,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2023,4,-1,1,0.6,5,1408,"scenario 7"
"281",3989,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2024,1,-1,1,0.6,5,1683,"scenario 7"
"282",3990,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2024,2,-1,1,0.6,5,1713,"scenario 7"
"283",3991,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2024,3,-1,1,0.6,5,1743,"scenario 7"
"284",3992,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2024,4,-1,1,0.6,5,1773,"scenario 7"
"285",4853,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2025,1,-1,1,0.6,5,2048,"scenario 7"
"286",4854,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2025,2,-1,1,0.6,5,2078,"scenario 7"
"287",4855,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2025,3,-1,1,0.6,5,2108,"scenario 7"
"288",4856,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2025,4,-1,1,0.6,5,2138,"scenario 7"
"289",5717,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2026,1,-1,1,0.6,5,2413,"scenario 7"
"290",5718,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2026,2,-1,1,0.6,5,2443,"scenario 7"
"291",5719,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2026,3,-1,1,0.6,5,2473,"scenario 7"
"292",5720,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2026,4,-1,1,0.6,5,2503,"scenario 7"
"293",6581,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2027,1,-1,1,0.6,5,2778,"scenario 7"
"294",6582,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2027,2,-1,1,0.6,5,2808,"scenario 7"
"295",6583,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2027,3,-1,1,0.6,5,2838,"scenario 7"
"296",6584,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2027,4,-1,1,0.6,5,2868,"scenario 7"
"297",7445,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2028,1,-1,1,0.6,5,3143,"scenario 7"
"298",7446,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2028,2,-1,1,0.6,5,3173,"scenario 7"
"299",7447,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2028,3,-1,1,0.6,5,3203,"scenario 7"
"300",7448,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2028,4,-1,1,0.6,5,3233,"scenario 7"
"301",8309,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2029,1,-1,1,0.6,5,3508,"scenario 7"
"302",8310,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2029,2,-1,1,0.6,5,3538,"scenario 7"
"303",8311,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2029,3,-1,1,0.6,5,3568,"scenario 7"
"304",8312,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2029,4,-1,1,0.6,5,3598,"scenario 7"
"305",9173,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2030,1,-1,1,0.6,5,3873,"scenario 7"
"306",9174,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2030,2,-1,1,0.6,5,3903,"scenario 7"
"307",9175,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2030,3,-1,1,0.6,5,3933,"scenario 7"
"308",9176,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2030,4,-1,1,0.6,5,3963,"scenario 7"
"309",537,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2020,1,-1,1,0.6,5,223,"scenario 7"
"310",538,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2020,2,-1,1,0.6,5,253,"scenario 7"
"311",539,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2020,3,-1,1,0.6,5,283,"scenario 7"
"312",540,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2020,4,-1,1,0.6,5,313,"scenario 7"
"313",1401,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2021,1,-1,1,0.6,5,588,"scenario 7"
"314",1402,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2021,2,-1,1,0.6,5,618,"scenario 7"
"315",1403,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2021,3,-1,1,0.6,5,648,"scenario 7"
"316",1404,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2021,4,-1,1,0.6,5,678,"scenario 7"
"317",2265,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2022,1,-1,1,0.6,5,953,"scenario 7"
"318",2266,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2022,2,-1,1,0.6,5,983,"scenario 7"
"319",2267,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2022,3,-1,1,0.6,5,1013,"scenario 7"
"320",2268,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2022,4,-1,1,0.6,5,1043,"scenario 7"
"321",3129,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2023,1,-1,1,0.6,5,1318,"scenario 7"
"322",3130,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2023,2,-1,1,0.6,5,1348,"scenario 7"
"323",3131,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2023,3,-1,1,0.6,5,1378,"scenario 7"
"324",3132,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2023,4,-1,1,0.6,5,1408,"scenario 7"
"325",3993,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2024,1,-1,1,0.6,5,1683,"scenario 7"
"326",3994,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2024,2,-1,1,0.6,5,1713,"scenario 7"
"327",3995,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2024,3,-1,1,0.6,5,1743,"scenario 7"
"328",3996,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2024,4,-1,1,0.6,5,1773,"scenario 7"
"329",4857,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2025,1,-1,1,0.6,5,2048,"scenario 7"
"330",4858,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2025,2,-1,1,0.6,5,2078,"scenario 7"
"331",4859,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2025,3,-1,1,0.6,5,2108,"scenario 7"
"332",4860,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2025,4,-1,1,0.6,5,2138,"scenario 7"
"333",5721,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2026,1,-1,1,0.6,5,2413,"scenario 7"
"334",5722,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2026,2,-1,1,0.6,5,2443,"scenario 7"
"335",5723,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2026,3,-1,1,0.6,5,2473,"scenario 7"
"336",5724,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2026,4,-1,1,0.6,5,2503,"scenario 7"
"337",6585,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2027,1,-1,1,0.6,5,2778,"scenario 7"
"338",6586,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2027,2,-1,1,0.6,5,2808,"scenario 7"
"339",6587,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2027,3,-1,1,0.6,5,2838,"scenario 7"
"340",6588,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2027,4,-1,1,0.6,5,2868,"scenario 7"
"341",7449,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2028,1,-1,1,0.6,5,3143,"scenario 7"
"342",7450,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2028,2,-1,1,0.6,5,3173,"scenario 7"
"343",7451,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2028,3,-1,1,0.6,5,3203,"scenario 7"
"344",7452,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2028,4,-1,1,0.6,5,3233,"scenario 7"
"345",8313,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2029,1,-1,1,0.6,5,3508,"scenario 7"
"346",8314,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2029,2,-1,1,0.6,5,3538,"scenario 7"
"347",8315,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2029,3,-1,1,0.6,5,3568,"scenario 7"
"348",8316,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2029,4,-1,1,0.6,5,3598,"scenario 7"
"349",9177,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2030,1,-1,1,0.6,5,3873,"scenario 7"
"350",9178,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2030,2,-1,1,0.6,5,3903,"scenario 7"
"351",9179,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2030,3,-1,1,0.6,5,3933,"scenario 7"
"352",9180,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2030,4,-1,1,0.6,5,3963,"scenario 7"
"353",5,"Borno","Askira-Uba","SMC","Darazo","july",2020,1,-1,1,0.6,5,186,"scenario 7"
"354",6,"Borno","Askira-Uba","SMC","Darazo","july",2020,2,-1,1,0.6,5,216,"scenario 7"
"355",7,"Borno","Askira-Uba","SMC","Darazo","july",2020,3,-1,1,0.6,5,246,"scenario 7"
"356",8,"Borno","Askira-Uba","SMC","Darazo","july",2020,4,-1,1,0.6,5,276,"scenario 7"
"357",869,"Borno","Askira-Uba","SMC","Darazo","july",2021,1,-1,1,0.6,5,551,"scenario 7"
"358",870,"Borno","Askira-Uba","SMC","Darazo","july",2021,2,-1,1,0.6,5,581,"scenario 7"
"359",871,"Borno","Askira-Uba","SMC","Darazo","july",2021,3,-1,1,0.6,5,611,"scenario 7"
"360",872,"Borno","Askira-Uba","SMC","Darazo","july",2021,4,-1,1,0.6,5,641,"scenario 7"
"361",1733,"Borno","Askira-Uba","SMC","Darazo","july",2022,1,-1,1,0.6,5,916,"scenario 7"
"362",1734,"Borno","Askira-Uba","SMC","Darazo","july",2022,2,-1,1,0.6,5,946,"scenario 7"
"363",1735,"Borno","Askira-Uba","SMC","Darazo","july",2022,3,-1,1,0.6,5,976,"scenario 7"
"364",1736,"Borno","Askira-Uba","SMC","Darazo","july",2022,4,-1,1,0.6,5,1006,"scenario 7"
"365",2597,"Borno","Askira-Uba","SMC","Darazo","july",2023,1,-1,1,0.6,5,1281,"scenario 7"
"366",2598,"Borno","Askira-Uba","SMC","Darazo","july",2023,2,-1,1,0.6,5,1311,"scenario 7"
"367",2599,"Borno","Askira-Uba","SMC","Darazo","july",2023,3,-1,1,0.6,5,1341,"scenario 7"
"368",2600,"Borno","Askira-Uba","SMC","Darazo","july",2023,4,-1,1,0.6,5,1371,"scenario 7"
"369",3461,"Borno","Askira-Uba","SMC","Darazo","july",2024,1,-1,1,0.6,5,1646,"scenario 7"
"370",3462,"Borno","Askira-Uba","SMC","Darazo","july",2024,2,-1,1,0.6,5,1676,"scenario 7"
"371",3463,"Borno","Askira-Uba","SMC","Darazo","july",2024,3,-1,1,0.6,5,1706,"scenario 7"
"372",3464,"Borno","Askira-Uba","SMC","Darazo","july",2024,4,-1,1,0.6,5,1736,"scenario 7"
"373",4325,"Borno","Askira-Uba","SMC","Darazo","july",2025,1,-1,1,0.6,5,2011,"scenario 7"
"374",4326,"Borno","Askira-Uba","SMC","Darazo","july",2025,2,-1,1,0.6,5,2041,"scenario 7"
"375",4327,"Borno","Askira-Uba","SMC","Darazo","july",2025,3,-1,1,0.6,5,2071,"scenario 7"
"376",4328,"Borno","Askira-Uba","SMC","Darazo","july",2025,4,-1,1,0.6,5,2101,"scenario 7"
"377",5189,"Borno","Askira-Uba","SMC","Darazo","july",2026,1,-1,1,0.6,5,2376,"scenario 7"
"378",5190,"Borno","Askira-Uba","SMC","Darazo","july",2026,2,-1,1,0.6,5,2406,"scenario 7"
"379",5191,"Borno","Askira-Uba","SMC","Darazo","july",2026,3,-1,1,0.6,5,2436,"scenario 7"
"380",5192,"Borno","Askira-Uba","SMC","Darazo","july",2026,4,-1,1,0.6,5,2466,"scenario 7"
"381",6053,"Borno","Askira-Uba","SMC","Darazo","july",2027,1,-1,1,0.6,5,2741,"scenario 7"
"382",6054,"Borno","Askira-Uba","SMC","Darazo","july",2027,2,-1,1,0.6,5,2771,"scenario 7"
"383",6055,"Borno","Askira-Uba","SMC","Darazo","july",2027,3,-1,1,0.6,5,2801,"scenario 7"
"384",6056,"Borno","Askira-Uba","SMC","Darazo","july",2027,4,-1,1,0.6,5,2831,"scenario 7"
"385",6917,"Borno","Askira-Uba","SMC","Darazo","july",2028,1,-1,1,0.6,5,3106,"scenario 7"
"386",6918,"Borno","Askira-Uba","SMC","Darazo","july",2028,2,-1,1,0.6,5,3136,"scenario 7"
"387",6919,"Borno","Askira-Uba","SMC","Darazo","july",2028,3,-1,1,0.6,5,3166,"scenario 7"
"388",6920,"Borno","Askira-Uba","SMC","Darazo","july",2028,4,-1,1,0.6,5,3196,"scenario 7"
"389",7781,"Borno","Askira-Uba","SMC","Darazo","july",2029,1,-1,1,0.6,5,3471,"scenario 7"
"390",7782,"Borno","Askira-Uba","SMC","Darazo","july",2029,2,-1,1,0.6,5,3501,"scenario 7"
"391",7783,"Borno","Askira-Uba","SMC","Darazo","july",2029,3,-1,1,0.6,5,3531,"scenario 7"
"392",7784,"Borno","Askira-Uba","SMC","Darazo","july",2029,4,-1,1,0.6,5,3561,"scenario 7"
"393",8645,"Borno","Askira-Uba","SMC","Darazo","july",2030,1,-1,1,0.6,5,3836,"scenario 7"
"394",8646,"Borno","Askira-Uba","SMC","Darazo","july",2030,2,-1,1,0.6,5,3866,"scenario 7"
"395",8647,"Borno","Askira-Uba","SMC","Darazo","july",2030,3,-1,1,0.6,5,3896,"scenario 7"
"396",8648,"Borno","Askira-Uba","SMC","Darazo","july",2030,4,-1,1,0.6,5,3926,"scenario 7"
"397",541,"Kebbi","Augie","SMC","Birnin Kebbi","august",2020,1,-1,1,0.6,5,223,"scenario 7"
"398",542,"Kebbi","Augie","SMC","Birnin Kebbi","august",2020,2,-1,1,0.6,5,253,"scenario 7"
"399",543,"Kebbi","Augie","SMC","Birnin Kebbi","august",2020,3,-1,1,0.6,5,283,"scenario 7"
"400",544,"Kebbi","Augie","SMC","Birnin Kebbi","august",2020,4,-1,1,0.6,5,313,"scenario 7"
"401",1405,"Kebbi","Augie","SMC","Birnin Kebbi","august",2021,1,-1,1,0.6,5,588,"scenario 7"
"402",1406,"Kebbi","Augie","SMC","Birnin Kebbi","august",2021,2,-1,1,0.6,5,618,"scenario 7"
"403",1407,"Kebbi","Augie","SMC","Birnin Kebbi","august",2021,3,-1,1,0.6,5,648,"scenario 7"
"404",1408,"Kebbi","Augie","SMC","Birnin Kebbi","august",2021,4,-1,1,0.6,5,678,"scenario 7"
"405",2269,"Kebbi","Augie","SMC","Birnin Kebbi","august",2022,1,-1,1,0.6,5,953,"scenario 7"
"406",2270,"Kebbi","Augie","SMC","Birnin Kebbi","august",2022,2,-1,1,0.6,5,983,"scenario 7"
"407",2271,"Kebbi","Augie","SMC","Birnin Kebbi","august",2022,3,-1,1,0.6,5,1013,"scenario 7"
"408",2272,"Kebbi","Augie","SMC","Birnin Kebbi","august",2022,4,-1,1,0.6,5,1043,"scenario 7"
"409",3133,"Kebbi","Augie","SMC","Birnin Kebbi","august",2023,1,-1,1,0.6,5,1318,"scenario 7"
"410",3134,"Kebbi","Augie","SMC","Birnin Kebbi","august",2023,2,-1,1,0.6,5,1348,"scenario 7"
"411",3135,"Kebbi","Augie","SMC","Birnin Kebbi","august",2023,3,-1,1,0.6,5,1378,"scenario 7"
"412",3136,"Kebbi","Augie","SMC","Birnin Kebbi","august",2023,4,-1,1,0.6,5,1408,"scenario 7"
"413",3997,"Kebbi","Augie","SMC","Birnin Kebbi","august",2024,1,-1,1,0.6,5,1683,"scenario 7"
"414",3998,"Kebbi","Augie","SMC","Birnin Kebbi","august",2024,2,-1,1,0.6,5,1713,"scenario 7"
"415",3999,"Kebbi","Augie","SMC","Birnin Kebbi","august",2024,3,-1,1,0.6,5,1743,"scenario 7"
"416",4000,"Kebbi","Augie","SMC","Birnin Kebbi","august",2024,4,-1,1,0.6,5,1773,"scenario 7"
"417",4861,"Kebbi","Augie","SMC","Birnin Kebbi","august",2025,1,-1,1,0.6,5,2048,"scenario 7"
"418",4862,"Kebbi","Augie","SMC","Birnin Kebbi","august",2025,2,-1,1,0.6,5,2078,"scenario 7"
"419",4863,"Kebbi","Augie","SMC","Birnin Kebbi","august",2025,3,-1,1,0.6,5,2108,"scenario 7"
"420",4864,"Kebbi","Augie","SMC","Birnin Kebbi","august",2025,4,-1,1,0.6,5,2138,"scenario 7"
"421",5725,"Kebbi","Augie","SMC","Birnin Kebbi","august",2026,1,-1,1,0.6,5,2413,"scenario 7"
"422",5726,"Kebbi","Augie","SMC","Birnin Kebbi","august",2026,2,-1,1,0.6,5,2443,"scenario 7"
"423",5727,"Kebbi","Augie","SMC","Birnin Kebbi","august",2026,3,-1,1,0.6,5,2473,"scenario 7"
"424",5728,"Kebbi","Augie","SMC","Birnin Kebbi","august",2026,4,-1,1,0.6,5,2503,"scenario 7"
"425",6589,"Kebbi","Augie","SMC","Birnin Kebbi","august",2027,1,-1,1,0.6,5,2778,"scenario 7"
"426",6590,"Kebbi","Augie","SMC","Birnin Kebbi","august",2027,2,-1,1,0.6,5,2808,"scenario 7"
"427",6591,"Kebbi","Augie","SMC","Birnin Kebbi","august",2027,3,-1,1,0.6,5,2838,"scenario 7"
"428",6592,"Kebbi","Augie","SMC","Birnin Kebbi","august",2027,4,-1,1,0.6,5,2868,"scenario 7"
"429",7453,"Kebbi","Augie","SMC","Birnin Kebbi","august",2028,1,-1,1,0.6,5,3143,"scenario 7"
"430",7454,"Kebbi","Augie","SMC","Birnin Kebbi","august",2028,2,-1,1,0.6,5,3173,"scenario 7"
"431",7455,"Kebbi","Augie","SMC","Birnin Kebbi","august",2028,3,-1,1,0.6,5,3203,"scenario 7"
"432",7456,"Kebbi","Augie","SMC","Birnin Kebbi","august",2028,4,-1,1,0.6,5,3233,"scenario 7"
"433",8317,"Kebbi","Augie","SMC","Birnin Kebbi","august",2029,1,-1,1,0.6,5,3508,"scenario 7"
"434",8318,"Kebbi","Augie","SMC","Birnin Kebbi","august",2029,2,-1,1,0.6,5,3538,"scenario 7"
"435",8319,"Kebbi","Augie","SMC","Birnin Kebbi","august",2029,3,-1,1,0.6,5,3568,"scenario 7"
"436",8320,"Kebbi","Augie","SMC","Birnin Kebbi","august",2029,4,-1,1,0.6,5,3598,"scenario 7"
"437",9181,"Kebbi","Augie","SMC","Birnin Kebbi","august",2030,1,-1,1,0.6,5,3873,"scenario 7"
"438",9182,"Kebbi","Augie","SMC","Birnin Kebbi","august",2030,2,-1,1,0.6,5,3903,"scenario 7"
"439",9183,"Kebbi","Augie","SMC","Birnin Kebbi","august",2030,3,-1,1,0.6,5,3933,"scenario 7"
"440",9184,"Kebbi","Augie","SMC","Birnin Kebbi","august",2030,4,-1,1,0.6,5,3963,"scenario 7"
"441",109,"Jigawa","Auyo","SMC","Taura","july",2020,1,-1,1,0.934456929,5,186,"scenario 7"
"442",110,"Jigawa","Auyo","SMC","Taura","july",2020,2,-1,1,0.973782772,5,214,"scenario 7"
"443",111,"Jigawa","Auyo","SMC","Taura","july",2020,3,-1,1,0.975655431,5,242,"scenario 7"
"444",112,"Jigawa","Auyo","SMC","Taura","july",2020,4,-1,1,0.653558052,5,270,"scenario 7"
"445",973,"Jigawa","Auyo","SMC","Taura","july",2021,1,-1,1,0.934456929,5,551,"scenario 7"
"446",974,"Jigawa","Auyo","SMC","Taura","july",2021,2,-1,1,0.973782772,5,579,"scenario 7"
"447",975,"Jigawa","Auyo","SMC","Taura","july",2021,3,-1,1,0.975655431,5,607,"scenario 7"
"448",976,"Jigawa","Auyo","SMC","Taura","july",2021,4,-1,1,0.653558052,5,635,"scenario 7"
"449",1837,"Jigawa","Auyo","SMC","Taura","july",2022,1,-1,1,0.934456929,5,916,"scenario 7"
"450",1838,"Jigawa","Auyo","SMC","Taura","july",2022,2,-1,1,0.973782772,5,944,"scenario 7"
"451",1839,"Jigawa","Auyo","SMC","Taura","july",2022,3,-1,1,0.975655431,5,972,"scenario 7"
"452",1840,"Jigawa","Auyo","SMC","Taura","july",2022,4,-1,1,0.653558052,5,1000,"scenario 7"
"453",2701,"Jigawa","Auyo","SMC","Taura","july",2023,1,-1,1,0.934456929,5,1281,"scenario 7"
"454",2702,"Jigawa","Auyo","SMC","Taura","july",2023,2,-1,1,0.973782772,5,1309,"scenario 7"
"455",2703,"Jigawa","Auyo","SMC","Taura","july",2023,3,-1,1,0.975655431,5,1337,"scenario 7"
"456",2704,"Jigawa","Auyo","SMC","Taura","july",2023,4,-1,1,0.653558052,5,1365,"scenario 7"
"457",3565,"Jigawa","Auyo","SMC","Taura","july",2024,1,-1,1,0.934456929,5,1646,"scenario 7"
"458",3566,"Jigawa","Auyo","SMC","Taura","july",2024,2,-1,1,0.973782772,5,1674,"scenario 7"
"459",3567,"Jigawa","Auyo","SMC","Taura","july",2024,3,-1,1,0.975655431,5,1702,"scenario 7"
"460",3568,"Jigawa","Auyo","SMC","Taura","july",2024,4,-1,1,0.653558052,5,1730,"scenario 7"
"461",4429,"Jigawa","Auyo","SMC","Taura","july",2025,1,-1,1,0.934456929,5,2011,"scenario 7"
"462",4430,"Jigawa","Auyo","SMC","Taura","july",2025,2,-1,1,0.973782772,5,2039,"scenario 7"
"463",4431,"Jigawa","Auyo","SMC","Taura","july",2025,3,-1,1,0.975655431,5,2067,"scenario 7"
"464",4432,"Jigawa","Auyo","SMC","Taura","july",2025,4,-1,1,0.653558052,5,2095,"scenario 7"
"465",5293,"Jigawa","Auyo","SMC","Taura","july",2026,1,-1,1,0.934456929,5,2376,"scenario 7"
"466",5294,"Jigawa","Auyo","SMC","Taura","july",2026,2,-1,1,0.973782772,5,2404,"scenario 7"
"467",5295,"Jigawa","Auyo","SMC","Taura","july",2026,3,-1,1,0.975655431,5,2432,"scenario 7"
"468",5296,"Jigawa","Auyo","SMC","Taura","july",2026,4,-1,1,0.653558052,5,2460,"scenario 7"
"469",6157,"Jigawa","Auyo","SMC","Taura","july",2027,1,-1,1,0.934456929,5,2741,"scenario 7"
"470",6158,"Jigawa","Auyo","SMC","Taura","july",2027,2,-1,1,0.973782772,5,2769,"scenario 7"
"471",6159,"Jigawa","Auyo","SMC","Taura","july",2027,3,-1,1,0.975655431,5,2797,"scenario 7"
"472",6160,"Jigawa","Auyo","SMC","Taura","july",2027,4,-1,1,0.653558052,5,2825,"scenario 7"
"473",7021,"Jigawa","Auyo","SMC","Taura","july",2028,1,-1,1,0.934456929,5,3106,"scenario 7"
"474",7022,"Jigawa","Auyo","SMC","Taura","july",2028,2,-1,1,0.973782772,5,3134,"scenario 7"
"475",7023,"Jigawa","Auyo","SMC","Taura","july",2028,3,-1,1,0.975655431,5,3162,"scenario 7"
"476",7024,"Jigawa","Auyo","SMC","Taura","july",2028,4,-1,1,0.653558052,5,3190,"scenario 7"
"477",7885,"Jigawa","Auyo","SMC","Taura","july",2029,1,-1,1,0.934456929,5,3471,"scenario 7"
"478",7886,"Jigawa","Auyo","SMC","Taura","july",2029,2,-1,1,0.973782772,5,3499,"scenario 7"
"479",7887,"Jigawa","Auyo","SMC","Taura","july",2029,3,-1,1,0.975655431,5,3527,"scenario 7"
"480",7888,"Jigawa","Auyo","SMC","Taura","july",2029,4,-1,1,0.653558052,5,3555,"scenario 7"
"481",8749,"Jigawa","Auyo","SMC","Taura","july",2030,1,-1,1,0.934456929,5,3836,"scenario 7"
"482",8750,"Jigawa","Auyo","SMC","Taura","july",2030,2,-1,1,0.973782772,5,3864,"scenario 7"
"483",8751,"Jigawa","Auyo","SMC","Taura","july",2030,3,-1,1,0.975655431,5,3892,"scenario 7"
