State,LGA,measles_DS,ci_lDS,ci_uDS,Num_DS,measles_state,ci_l_state,ci_u_state,Num_state
Kogi,Olamabolo,0.525723841908568,0.337919363001865,0.713528320815272,18,0.380145588367904,0.295618420456944,0.464672756278864,243
Kogi,Omala,0.178899667765567,0.111113781215919,0.246685554315215,6,0.380145588367904,0.295618420456944,0.464672756278864,243
Kogi,Yagba East,0.7,0.7,0.7,9,0.380145588367904,0.295618420456944,0.464672756278864,243
Kwara,Ifelodun1,0.313596572325622,0.0145750823642331,0.61261806228701,52,0.408070158010094,0.289627801584757,0.52651251443543,279
Kwara,Ilorin East,0.831900258289354,0.729291451025922,0.934509065552787,19,0.408070158010094,0.289627801584757,0.52651251443543,279
Kwara,Ilorin South,0.408070158010094,0.289627801584757,0.52651251443543,,0.408070158010094,0.289627801584757,0.52651251443543,279
Kwara,Ilorin West,0.603821678664918,0.433708865445797,0.773934491884039,34,0.408070158010094,0.289627801584757,0.52651251443543,279
Kwara,Irepodun1,0.330255816449813,0.170645276314369,0.489866356585257,7,0.408070158010094,0.289627801584757,0.52651251443543,279
Oyo,Itesiwaju,0.459254156288434,0.367802705508532,0.550705607068336,,0.459254156288434,0.367802705508532,0.550705607068336,538
Kwara,Isin,0.627363746663384,0.580466097984147,0.67426139534262,10,0.408070158010094,0.289627801584757,0.52651251443543,279
Kwara,Kaiama,0.0869565217391304,0.0869565217391304,0.0869565217391305,12,0.408070158010094,0.289627801584757,0.52651251443543,279
Kwara,Moro,0.5,0.5,0.5,7,0.408070158010094,0.289627801584757,0.52651251443543,279
Kwara,Offa,0.605678263026533,0.476984725730844,0.734371800322223,31,0.408070158010094,0.289627801584757,0.52651251443543,279
Kwara,Oke-Ero,0.4,0.4,0.4,3,0.408070158010094,0.289627801584757,0.52651251443543,279
Oyo,Kajola,0.336580097073753,0.235115281306628,0.438044912840879,12,0.459254156288434,0.367802705508532,0.550705607068336,538
Kwara,Oyun,0.424522868288085,0.247550066809095,0.601495669767076,8,0.408070158010094,0.289627801584757,0.52651251443543,279
Kwara,Pategi,0.2,0.2,0.2,5,0.408070158010094,0.289627801584757,0.52651251443543,279
Lagos,Agege,0.859346648691075,0.824658367711533,0.894034929670616,14,0.680218735508644,0.614686860942845,0.745750610074444,834
Lagos,Ajeromi-Ifelodun,0.724872233345601,0.530105018406003,0.919639448285199,63,0.680218735508644,0.614686860942845,0.745750610074444,834
Lagos,Alimosho,0.669327401203873,0.49295256067301,0.845702241734737,145,0.680218735508644,0.614686860942845,0.745750610074444,834
Lagos,Apapa,0.857142857142857,0.857142857142857,0.857142857142857,94,0.680218735508644,0.614686860942845,0.745750610074444,834
Lagos,Epe,0.75,0.75,0.75,7,0.680218735508644,0.614686860942845,0.745750610074444,834
Lagos,Ifako-Ijaye,0.694713328670463,0.372229897166575,1.01719676017435,30,0.680218735508644,0.614686860942845,0.745750610074444,834
Lagos,Ikeja,0.454545454545454,0.454545454545454,0.454545454545455,35,0.680218735508644,0.614686860942845,0.745750610074444,834
Lagos,Mushin,0.610786171860952,0.45084691208141,0.770725431640495,57,0.680218735508644,0.614686860942845,0.745750610074444,834
Nasarawa,Kokona,0.444943795086185,0.37499894044708,0.514888649725291,19,0.455163254839441,0.363078908272221,0.54724760140666,283
Lagos,Ojo,0.533231086432644,0.51640569902073,0.550056473844559,44,0.680218735508644,0.614686860942845,0.745750610074444,834
Lagos,Oshodi-Isolo,0.837429123656236,0.723854353346021,0.951003893966451,56,0.680218735508644,0.614686860942845,0.745750610074444,834
Lagos,Surulere1,0.796393689035173,0.710780994558626,0.882006383511721,19,0.680218735508644,0.614686860942845,0.745750610074444,834
Nasarawa,Akwanga,0.536807873372006,0.416295884799262,0.657319861944749,9,0.455163254839441,0.363078908272221,0.54724760140666,283
Nasarawa,Obi2,0.375,0.375,0.375,6,0.455163254839441,0.363078908272221,0.54724760140666,283
Nasarawa,Awe,0.444527457182129,0.430564214715247,0.458490699649012,28,0.455163254839441,0.363078908272221,0.54724760140666,283
Nasarawa,Doma,0.572917341471659,0.498529768107298,0.647304914836019,10,0.455163254839441,0.363078908272221,0.54724760140666,283
Nasarawa,Karu,0.718059292425401,0.655708018845668,0.780410566005133,41,0.455163254839441,0.363078908272221,0.54724760140666,283
Nasarawa,Keana,0.598512701476469,0.122031029215522,1.07499437373742,4,0.455163254839441,0.363078908272221,0.54724760140666,283
Nasarawa,Keffi,0.559322016143886,0.240176161558131,0.878467870729641,6,0.455163254839441,0.363078908272221,0.54724760140666,283
Nasarawa,Lafia,0.352190919213155,0.219367747263181,0.485014091163128,113,0.455163254839441,0.363078908272221,0.54724760140666,283
Nasarawa,Nasarawa2,0.34547846340392,0.285354510108504,0.405602416699336,23,0.455163254839441,0.363078908272221,0.54724760140666,283
Nasarawa,Nasarawa-Eggon,0.466666666666667,0.466666666666667,0.466666666666667,13,0.455163254839441,0.363078908272221,0.54724760140666,283
Niger,Chanchaga,0.457416595482029,0.393044353545006,0.521788837419051,33,0.30815120915624,0.237052243908067,0.379250174404413,704
Nasarawa,Toto,0.605537889456335,0.323502124756728,0.887573654155943,10,0.455163254839441,0.363078908272221,0.54724760140666,283
Nasarawa,Wamba,0.333333333333333,0.333333333333333,0.333333333333333,2,0.455163254839441,0.363078908272221,0.54724760140666,283
Niger,Agaie,0.30815120915624,0.237052243908067,0.379250174404413,,0.30815120915624,0.237052243908067,0.379250174404413,704
Niger,Agwara,0.30815120915624,0.237052243908067,0.379250174404413,,0.30815120915624,0.237052243908067,0.379250174404413,704
Niger,Bida,0.428571428571429,0.428571428571429,0.428571428571429,14,0.30815120915624,0.237052243908067,0.379250174404413,704
Niger,Bosso,0.585726730388293,0.529321835175401,0.642131625601185,49,0.30815120915624,0.237052243908067,0.379250174404413,704
Niger,Edati,0.666666666666667,0.666666666666667,0.666666666666667,4,0.30815120915624,0.237052243908067,0.379250174404413,704
Niger,Gbako,0.473684210526316,0.473684210526315,0.473684210526316,28,0.30815120915624,0.237052243908067,0.379250174404413,704
Niger,Gurara,0.30815120915624,0.237052243908067,0.379250174404413,,0.30815120915624,0.237052243908067,0.379250174404413,704
Niger,Katcha,0.251404513543085,0.111090599236993,0.391718427849177,25,0.30815120915624,0.237052243908067,0.379250174404413,704
Niger,Kontagora,0.401952165575285,0.330473552121247,0.473430779029323,35,0.30815120915624,0.237052243908067,0.379250174404413,704
Niger,Lapai,0.30815120915624,0.237052243908067,0.379250174404413,,0.30815120915624,0.237052243908067,0.379250174404413,704
Niger,Lavun,0.304027661356461,0.0342002285127181,0.573855094200203,60,0.30815120915624,0.237052243908067,0.379250174404413,704
Niger,Magama,0.131369670708231,0.0806604780993683,0.182078863317093,61,0.30815120915624,0.237052243908067,0.379250174404413,704
Niger,Mariga,0.037037037037037,0.037037037037037,0.037037037037037,23,0.30815120915624,0.237052243908067,0.379250174404413,704
Niger,Mashegu,0.30815120915624,0.237052243908067,0.379250174404413,,0.30815120915624,0.237052243908067,0.379250174404413,704
Niger,Pailoro,0.120929856870768,-0.0588802825546523,0.300739996296188,84,0.30815120915624,0.237052243908067,0.379250174404413,704
Oyo,Lagelu,0.459254156288434,0.367802705508532,0.550705607068336,,0.459254156288434,0.367802705508532,0.550705607068336,538
Niger,Mokwa,0.302621715929108,0.199234358988766,0.406009072869451,64,0.30815120915624,0.237052243908067,0.379250174404413,704
Niger,Muya,0.32,0.32,0.32,32,0.30815120915624,0.237052243908067,0.379250174404413,704
Ogun,Abeokuta South,0.667329663981614,0.581596040349382,0.753063287613845,24,0.447512562178998,0.373499417047688,0.521525707310308,350
Ogun,Ijebu North,0.14269796357593,0.00115346079142944,0.284242466360431,15,0.447512562178998,0.373499417047688,0.521525707310308,350
Niger,Rafi,0.433761292176869,0.135296359642112,0.732226224711625,50,0.30815120915624,0.237052243908067,0.379250174404413,704
Niger,Rijau,0.454545454545455,0.454545454545454,0.454545454545455,27,0.30815120915624,0.237052243908067,0.379250174404413,704
Ogun,Ado-Odo/Ota,0.493357248767962,0.365336515842123,0.6213779816938,73,0.447512562178998,0.373499417047688,0.521525707310308,350
Ogun,Ijebu North East,0.142857142857143,0.142857142857143,0.142857142857143,3,0.447512562178998,0.373499417047688,0.521525707310308,350
Niger,Shiroro,0.25130693864183,0.0589638831954274,0.443649994088232,51,0.30815120915624,0.237052243908067,0.379250174404413,704
Niger,Suleja,0.452356014251275,0.252866101120696,0.651845927381854,32,0.30815120915624,0.237052243908067,0.379250174404413,704
Niger,Tafa,0.125,0.125,0.125,19,0.30815120915624,0.237052243908067,0.379250174404413,704
Niger,Wushishi,0.30815120915624,0.237052243908067,0.379250174404413,,0.30815120915624,0.237052243908067,0.379250174404413,704
Ogun,Abeokuta North,0.3680350811461,0.207880180358212,0.528189981933988,54,0.447512562178998,0.373499417047688,0.521525707310308,350
Ogun,Egbado South,0.454963880578555,0.147675382345985,0.762252378811125,12,0.447512562178998,0.373499417047688,0.521525707310308,350
Ogun,Ewekoro,0.229159911374989,0.121353134605522,0.336966688144456,38,0.447512562178998,0.373499417047688,0.521525707310308,350
Ogun,Ifo,0.629896721471385,0.517930124440908,0.741863318501862,26,0.447512562178998,0.373499417047688,0.521525707310308,350
Ogun,Ijebu East,0.428571428571429,0.428571428571429,0.428571428571429,10,0.447512562178998,0.373499417047688,0.521525707310308,350
Ogun,Ijebu ode,0.373873853280912,0.28637133071009,0.461376375851734,17,0.447512562178998,0.373499417047688,0.521525707310308,350
Ogun,Ikenne,0.333333333333333,0.333333333333333,0.333333333333333,2,0.447512562178998,0.373499417047688,0.521525707310308,350
Ogun,Obafemi-Owode,0.499408554118055,0.0568561461712609,0.941960962064849,19,0.447512562178998,0.373499417047688,0.521525707310308,350
Ogun,Odeda,0.8,0.8,0.8,9,0.447512562178998,0.373499417047688,0.521525707310308,350
Ogun,Odogbolu,0.6,0.6,0.6,10,0.447512562178998,0.373499417047688,0.521525707310308,350
Ogun,Ogun waterside,0.447512562178998,0.373499417047688,0.521525707310308,,0.447512562178998,0.373499417047688,0.521525707310308,350
Ogun,Remo North,0.625,0.625,0.625,6,0.447512562178998,0.373499417047688,0.521525707310308,350
Ogun,Shagamu,0.592508522831281,0.54569270267766,0.639324342984903,15,0.447512562178998,0.373499417047688,0.521525707310308,350
Ondo,Akoko North East,0.491659274764561,0.180504723913636,0.802813825615485,25,0.54687005835341,0.448653444082055,0.645086672624765,220
Ondo,Akoko North West,0.508152517097429,0.28572947493875,0.730575559256108,13,0.54687005835341,0.448653444082055,0.645086672624765,220
Ondo,Akoko South East,1,1,1,3,0.54687005835341,0.448653444082055,0.645086672624765,220
Ondo,Akoko South West,0.583226673585584,0.311230239726362,0.855223107444806,12,0.54687005835341,0.448653444082055,0.645086672624765,220
Ondo,Akure North,0.8,0.8,0.8,25,0.54687005835341,0.448653444082055,0.645086672624765,220
Osun,Ifedayo,0.2,0.2,0.2,5,0.59162337991494,0.521001752768648,0.662245007061232,308
Ondo,Akure South,0,0,0,6,0.54687005835341,0.448653444082055,0.645086672624765,220
Ondo,Ese-Odo,0.333333333333333,0.333333333333333,0.333333333333333,11,0.54687005835341,0.448653444082055,0.645086672624765,220
Ondo,Idanre,0.54687005835341,0.448653444082055,0.645086672624765,,0.54687005835341,0.448653444082055,0.645086672624765,220
Ondo,Ifedore,0.662796612222159,0.373018268651203,0.952574955793116,7,0.54687005835341,0.448653444082055,0.645086672624765,220
Ondo,Ile-Oluji-Okeigbo,0.857142857142857,0.857142857142857,0.857142857142857,13,0.54687005835341,0.448653444082055,0.645086672624765,220
Ondo,Irele,0.625,0.625,0.625,6,0.54687005835341,0.448653444082055,0.645086672624765,220
Ondo,Odigbo,0.400019648998824,0.290154491614207,0.509884806383441,17,0.54687005835341,0.448653444082055,0.645086672624765,220
Osun,Ifelodun2,0.8,0.8,0.8,6,0.59162337991494,0.521001752768648,0.662245007061232,308
Ondo,Okitipupa,0.325692396516359,-0.0625275551563885,0.713912348189107,10,0.54687005835341,0.448653444082055,0.645086672624765,220
Ondo,Ondo East,0.833333333333333,0.833333333333333,0.833333333333334,6,0.54687005835341,0.448653444082055,0.645086672624765,220
Ondo,Ondo West,0.591869495034663,0.352668686464301,0.831070303605026,14,0.54687005835341,0.448653444082055,0.645086672624765,220
Ondo,Ose,0.633297021864586,0.476335806051875,0.790258237677297,15,0.54687005835341,0.448653444082055,0.645086672624765,220
Ondo,Owo,0.556455966679218,0.427543358982301,0.685368574376136,26,0.54687005835341,0.448653444082055,0.645086672624765,220
Osun,Aiyedade,0.428571428571429,0.428571428571428,0.428571428571429,10,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Aiyedire,0.59162337991494,0.521001752768648,0.662245007061232,,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Atakumosa East,0.5,0.5,0.5,5,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Orolu,0.62452098349534,0.395429249250273,0.853612717740407,20,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Atakumosa West,0.5,0.5,0.5,6,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Boluwaduro,0.374936936619097,0.330758061381037,0.419115811857157,7,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Boripe,0.727272727272727,0.727272727272727,0.727272727272727,13,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Ede North,0.59162337991494,0.521001752768648,0.662245007061232,,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Ede South,0.59162337991494,0.521001752768648,0.662245007061232,,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Egbedore,0.558784681770215,0.376503105333242,0.741066258207187,17,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Ejigbo,0.515249013339955,0.0988905534313447,0.931607473248565,27,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Ife Central,0.5434782680613,0.495422547403861,0.591533988718739,9,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Ife East,1,1,1,7,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Ife North,0.726638184297042,0.703814974100239,0.749461394493846,9,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Ife South,0.59162337991494,0.521001752768648,0.662245007061232,,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Ila,0.714606819217305,0.568839933552086,0.860373704882524,17,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Ilesha East,0.5,0.5,0.5,2,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Ilesha West,0.576200435739825,0.350727613367125,0.801673258112526,23,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Irepodun2,0.3,0.3,0.3,17,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Irewole,0.700712548957994,0.470891597158609,0.930533500757379,21,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Isokan,0.59162337991494,0.521001752768648,0.662245007061232,,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Iwo,0.649820286658939,0.573851661332031,0.725788911985848,23,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Osogbo,0.444569791569792,0.340072938588173,0.549066644551411,14,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Obokun,0.59162337991494,0.521001752768648,0.662245007061232,,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Odo-Otin,0.593489205921901,0.579554972155103,0.607423439688699,29,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Ola-oluwa,0.59162337991494,0.521001752768648,0.662245007061232,,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Olorunda,0.59162337991494,0.521001752768648,0.662245007061232,,0.59162337991494,0.521001752768648,0.662245007061232,308
Osun,Oriade,0.751379338473924,0.649374549968281,0.853384126979568,20,0.59162337991494,0.521001752768648,0.662245007061232,308
Oyo,Ibadan South East,0.459254156288434,0.367802705508532,0.550705607068336,,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Afijio,0.571428571428571,0.571428571428571,0.571428571428572,5,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Akinyele,0.494269656711006,0.217481305149206,0.771058008272807,60,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Atiba,0.333333333333333,0.333333333333333,0.333333333333333,3,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Egbeda,0.745997618084291,0.696057618021615,0.795937618146967,106,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Ibadan North,0.767723951652003,0.573047670786542,0.962400232517464,25,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Ibadan North East,0.25,0.25,0.25,6,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Ibadan North West,0.375325919916214,0.208994685456146,0.541657154376283,77,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Ibarapa Central,0.220543770292839,0.0474022018333373,0.393685338752341,36,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Ibarapa East,0.459254156288434,0.367802705508532,0.550705607068336,,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Ibarapa North,0.459254156288434,0.367802705508532,0.550705607068336,,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Ido,0.686825550661613,0.633219494896947,0.740431606426279,16,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Irepo,0.459254156288434,0.367802705508532,0.550705607068336,,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Ogo Oluwa,0.459254156288434,0.367802705508532,0.550705607068336,,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Olorunsogo,0.459254156288434,0.367802705508532,0.550705607068336,,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Oluyole,0.459254156288434,0.367802705508532,0.550705607068336,,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Ona-Ara,0.459254156288434,0.367802705508532,0.550705607068336,,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Orelope,0.459254156288434,0.367802705508532,0.550705607068336,,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Ori Ire,0.111111111111111,0.111111111111111,0.111111111111111,8,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Oyo West,0.5,0.5,0.5,4,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Saki East,0.0333658887714143,-0.0148850430279481,0.0816168205707768,28,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Saki West,0.296511600916226,0.0963931795669145,0.496630022265537,26,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Surulere2,0.375,0.375,0.375,9,0.459254156288434,0.367802705508532,0.550705607068336,538
Plateau,Barikin Ladi,0.458538747616327,0.398581425032062,0.518496070200592,,0.458538747616327,0.398581425032062,0.518496070200592,341
Plateau,Bassa2,0.555869942595501,0.401064352733056,0.710675532457947,23,0.458538747616327,0.398581425032062,0.518496070200592,341
Plateau,Bokkos,0.465443189101081,0.297219766128834,0.633666612073328,27,0.458538747616327,0.398581425032062,0.518496070200592,341
Plateau,Jos East,0.379310344827586,0.379310344827586,0.379310344827586,14,0.458538747616327,0.398581425032062,0.518496070200592,341
Plateau,Jos North,0.487983776039452,0.355630910928534,0.620336641150369,48,0.458538747616327,0.398581425032062,0.518496070200592,341
Plateau,Jos South,0.420516684933377,0.267348210075074,0.573685159791679,11,0.458538747616327,0.398581425032062,0.518496070200592,341
Plateau,Kanam,0.489782394823521,0.29554873108996,0.684016058557082,19,0.458538747616327,0.398581425032062,0.518496070200592,341
Plateau,Kanke,0.460221559180793,0.372723113438187,0.547720004923398,28,0.458538747616327,0.398581425032062,0.518496070200592,341
Plateau,Langtang North,0.285714285714286,0.285714285714286,0.285714285714286,10,0.458538747616327,0.398581425032062,0.518496070200592,341
Plateau,Langtang South,0.458538747616327,0.398581425032062,0.518496070200592,,0.458538747616327,0.398581425032062,0.518496070200592,341
Plateau,Mangu,0.605483043051378,0.542794500566022,0.668171585536734,41,0.458538747616327,0.398581425032062,0.518496070200592,341
Plateau,Mikang,0.458538747616327,0.398581425032062,0.518496070200592,,0.458538747616327,0.398581425032062,0.518496070200592,341
Rivers,Abua/Odual,0.578146208964242,0.392773369686746,0.763519048241738,23,0.53537350390391,0.470311015509217,0.600435992298603,553
Plateau,Pankshin,0.550351006065849,0.523714491729364,0.576987520402334,19,0.458538747616327,0.398581425032062,0.518496070200592,341
Plateau,Qua'an Pan,0.121807473565841,0.00807280936557077,0.235542137766111,10,0.458538747616327,0.398581425032062,0.518496070200592,341
Plateau,Riyom,0.7,0.7,0.7,10,0.458538747616327,0.398581425032062,0.518496070200592,341
Plateau,Shendam,0.443898809204955,0.393058634799875,0.494738983610035,42,0.458538747616327,0.398581425032062,0.518496070200592,341
Plateau,Wase,0.266393436679391,0.229140221287061,0.30364665207172,39,0.458538747616327,0.398581425032062,0.518496070200592,341
Rivers,Ahoada East,0.347047116771344,0.330549943618472,0.363544289924217,31,0.53537350390391,0.470311015509217,0.600435992298603,553
Rivers,Ahoada West,0.6,0.6,0.6,5,0.53537350390391,0.470311015509217,0.600435992298603,553
Rivers,Andoni,0.606941581383135,0.536312980256129,0.677570182510142,16,0.53537350390391,0.470311015509217,0.600435992298603,553
Rivers,Asari-Toru,0.647103155878893,0.577649664540788,0.716556647216998,23,0.53537350390391,0.470311015509217,0.600435992298603,553
Rivers,Bonny,0.607026838130031,0.373869724095399,0.840183952164663,10,0.53537350390391,0.470311015509217,0.600435992298603,553
Rivers,Eleme,0.539784979021585,0.531420528920839,0.548149429122332,37,0.53537350390391,0.470311015509217,0.600435992298603,553
Rivers,Emohua,0.444444444444444,0.444444444444444,0.444444444444445,9,0.53537350390391,0.470311015509217,0.600435992298603,553
Rivers,Etche,0.595779799187655,0.482864173205089,0.708695425170221,13,0.53537350390391,0.470311015509217,0.600435992298603,553
Rivers,Gokana,0.61901541371842,0.593870129509087,0.644160697927754,17,0.53537350390391,0.470311015509217,0.600435992298603,553
Rivers,Ikwerre,0.235603449556441,0.0853111099502582,0.385895789162624,55,0.53537350390391,0.470311015509217,0.600435992298603,553
Rivers,Khana,0.545454545454545,0.545454545454545,0.545454545454545,18,0.53537350390391,0.470311015509217,0.600435992298603,553
Rivers,Obia/Akpor,0.683595117215302,0.463678067080617,0.903512167349986,83,0.53537350390391,0.470311015509217,0.600435992298603,553
Rivers,Ogba/Egbema/Ndoni,0.569126344843125,0.437330547396522,0.700922142289728,21,0.53537350390391,0.470311015509217,0.600435992298603,553
Rivers,Ogu/Bolo,0.53537350390391,0.470311015509217,0.600435992298603,,0.53537350390391,0.470311015509217,0.600435992298603,553
Rivers,Okrika,0.575860229690115,0.428547133915086,0.723173325465143,33,0.53537350390391,0.470311015509217,0.600435992298603,553
Rivers,Omumma,0.515731796942653,0.49545004755623,0.536013546329076,53,0.53537350390391,0.470311015509217,0.600435992298603,553
Rivers,Opobo/Nkoro,0.475495054272311,0.267104873004237,0.683885235540385,11,0.53537350390391,0.470311015509217,0.600435992298603,553
Rivers,Oyigbo,1,1,1,6,0.53537350390391,0.470311015509217,0.600435992298603,553
Rivers,Port-Harcourt,0.693416925999448,0.63290930064574,0.753924551353156,47,0.53537350390391,0.470311015509217,0.600435992298603,553
Rivers,Tai,0.269707486960808,0.262457798817329,0.276957175104287,32,0.53537350390391,0.470311015509217,0.600435992298603,553
Sokoto,Binji,0.0909090909090909,0.0909090909090909,0.0909090909090909,10,0.154643157438515,0.116934709361398,0.192351605515631,494
Sokoto,Bodinga,0.0816056632871833,0.0215397467973578,0.141671579777009,40,0.154643157438515,0.116934709361398,0.192351605515631,494
Sokoto,Dange-Shnsi,0.2,0.2,0.2,14,0.154643157438515,0.116934709361398,0.192351605515631,494
Rivers,Akuku Toru,0.5,0.5,0.5,3,0.53537350390391,0.470311015509217,0.600435992298603,553
Sokoto,Goronyo,0.214285714285714,0.214285714285714,0.214285714285714,4,0.154643157438515,0.116934709361398,0.192351605515631,494
Sokoto,Gawabawa,0.116940718989114,0.0202325484683201,0.213648889509907,18,0.154643157438515,0.116934709361398,0.192351605515631,494
Sokoto,Illela,0.200329325516613,0.154179394911578,0.246479256121648,47,0.154643157438515,0.116934709361398,0.192351605515631,494
Sokoto,Isa,0.285714285714286,0.285714285714286,0.285714285714286,12,0.154643157438515,0.116934709361398,0.192351605515631,494
Sokoto,Kebbe,0.154643157438515,0.116934709361398,0.192351605515631,,0.154643157438515,0.116934709361398,0.192351605515631,494
Sokoto,Kware,0.0952380952380952,0.0952380952380952,0.0952380952380952,16,0.154643157438515,0.116934709361398,0.192351605515631,494
Sokoto,Rabah,0.153846153846154,0.153846153846154,0.153846153846154,10,0.154643157438515,0.116934709361398,0.192351605515631,494
Sokoto,Shagari,0.173913043478261,0.173913043478261,0.173913043478261,10,0.154643157438515,0.116934709361398,0.192351605515631,494
Adamawa,Mubi South,0.442503015591726,0.332882112838317,0.552123918345135,27,0.48005008846194,0.41083532460703,0.54926485231685,448
Sokoto,Silame,0.153846153846154,0.153846153846154,0.153846153846154,5,0.154643157438515,0.116934709361398,0.192351605515631,494
Sokoto,Sokoto North,0.199313650207309,-0.0270312914388524,0.42565859185347,16,0.154643157438515,0.116934709361398,0.192351605515631,494
Sokoto,Sokoto South,0.14222041629766,0.064903576523717,0.219537256071604,36,0.154643157438515,0.116934709361398,0.192351605515631,494
Sokoto,Tambuwal,0.16367925671707,0.105347801299349,0.22201071213479,88,0.154643157438515,0.116934709361398,0.192351605515631,494
Sokoto,Tureta,0.308380627634456,0.0736044480365668,0.543156807232344,33,0.154643157438515,0.116934709361398,0.192351605515631,494
Sokoto,Wamako,0,0,0,13,0.154643157438515,0.116934709361398,0.192351605515631,494
Sokoto,Wurno,0,0,0,35,0.154643157438515,0.116934709361398,0.192351605515631,494
Sokoto,Yabo,0.05,0.05,0.05,19,0.154643157438515,0.116934709361398,0.192351605515631,494
Taraba,Ardo-Kola,0.555555555555556,0.555555555555556,0.555555555555556,7,0.320237681845557,0.267753861446267,0.372721502244847,404
Taraba,Gassol,0.174418599856579,0.142272616198196,0.206564583514961,70,0.320237681845557,0.267753861446267,0.372721502244847,404
Taraba,Bali,0.153982797197291,0.0458826538975216,0.262082940497061,28,0.320237681845557,0.267753861446267,0.372721502244847,404
Taraba,Donga,0.268834027746269,0.135496947082229,0.402171108410308,12,0.320237681845557,0.267753861446267,0.372721502244847,404
Taraba,Ibi,0.320237681845557,0.267753861446267,0.372721502244847,,0.320237681845557,0.267753861446267,0.372721502244847,404
Taraba,Jalingo,0.572815480101285,0.297341841327091,0.84828911887548,19,0.320237681845557,0.267753861446267,0.372721502244847,404
Taraba,Yorro,0.738636280641664,0.544714712212449,0.932557849070878,11,0.320237681845557,0.267753861446267,0.372721502244847,404
Yobe,Potiskum,0.371239787807028,0.323478607617255,0.419000967996801,59,0.33825875284703,0.27470206139387,0.401815444300189,555
Taraba,Karin-Lamido,0.231679147167835,0.0340771555539254,0.429281138781746,37,0.320237681845557,0.267753861446267,0.372721502244847,404
Taraba,Lau,0.48,0.231763439996068,0.728236560003932,11,0.320237681845557,0.267753861446267,0.372721502244847,404
Taraba,Wukari,0.369547994454792,0.237151051660283,0.5019449372493,62,0.320237681845557,0.267753861446267,0.372721502244847,404
Taraba,Zing,0.363636363636364,0.363636363636364,0.363636363636364,10,0.320237681845557,0.267753861446267,0.372721502244847,404
Yobe,Bade,0.5,0.5,0.5,13,0.33825875284703,0.27470206139387,0.401815444300189,555
Yobe,Nguru,0.176470588235294,0.176470588235294,0.176470588235294,29,0.33825875284703,0.27470206139387,0.401815444300189,555
Yobe,Bursari,0.470588235294118,0.470588235294118,0.470588235294118,13,0.33825875284703,0.27470206139387,0.401815444300189,555
Yobe,Damaturu,0,0,0,3,0.33825875284703,0.27470206139387,0.401815444300189,555
