State,LGA,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
Federal Capital Territory,Kwali,Keana,august,283,2020,3,-1,1,0.6,5
Federal Capital Territory,Kwali,Keana,august,313,2020,4,-1,1,0.6,5
Gombe,Akko,Alkaleri,july,186,2020,1,-1,1,0.6,5
Gombe,Akko,Alkaleri,july,216,2020,2,-1,1,0.6,5
Gombe,Akko,Alkaleri,july,246,2020,3,-1,1,0.6,5
Gombe,Akko,Alkaleri,july,276,2020,4,-1,1,0.6,5
Gombe,Balanga,Alkaleri,july,186,2020,1,-1,1,0.6,5
Gombe,Balanga,Alkaleri,july,216,2020,2,-1,1,0.6,5
Gombe,Balanga,Alkaleri,july,246,2020,3,-1,1,0.6,5
Gombe,Balanga,Alkaleri,july,276,2020,4,-1,1,0.6,5
Gombe,Billiri,Alkaleri,july,186,2020,1,-1,1,0.6,5
Gombe,Billiri,Alkaleri,july,216,2020,2,-1,1,0.6,5
Gombe,Billiri,Alkaleri,july,246,2020,3,-1,1,0.6,5
Gombe,Billiri,Alkaleri,july,276,2020,4,-1,1,0.6,5
Gombe,Dukku,Darazo,july,186,2020,1,-1,1,0.6,5
Gombe,Dukku,Darazo,july,216,2020,2,-1,1,0.6,5
Gombe,Dukku,Darazo,july,246,2020,3,-1,1,0.6,5
Gombe,Dukku,Darazo,july,276,2020,4,-1,1,0.6,5
Gombe,Funakaye,Alkaleri,july,186,2020,1,-1,1,0.6,5
Gombe,Funakaye,Alkaleri,july,216,2020,2,-1,1,0.6,5
Gombe,Funakaye,Alkaleri,july,246,2020,3,-1,1,0.6,5
Gombe,Funakaye,Alkaleri,july,276,2020,4,-1,1,0.6,5
Gombe,Gombe,Alkaleri,july,186,2020,1,-1,1,0.6,5
Gombe,Gombe,Alkaleri,july,216,2020,2,-1,1,0.6,5
Gombe,Gombe,Alkaleri,july,246,2020,3,-1,1,0.6,5
Gombe,Gombe,Alkaleri,july,276,2020,4,-1,1,0.6,5
Gombe,Kaltungo,Alkaleri,july,186,2020,1,-1,1,0.6,5
Gombe,Kaltungo,Alkaleri,july,216,2020,2,-1,1,0.6,5
Gombe,Kaltungo,Alkaleri,july,246,2020,3,-1,1,0.6,5
Gombe,Kaltungo,Alkaleri,july,276,2020,4,-1,1,0.6,5
Gombe,Kwami,Alkaleri,july,186,2020,1,-1,1,0.6,5
Gombe,Kwami,Alkaleri,july,216,2020,2,-1,1,0.6,5
Gombe,Kwami,Alkaleri,july,246,2020,3,-1,1,0.6,5
Gombe,Kwami,Alkaleri,july,276,2020,4,-1,1,0.6,5
Gombe,Nafada,Alkaleri,july,186,2020,1,-1,1,0.6,5
Gombe,Nafada,Alkaleri,july,216,2020,2,-1,1,0.6,5
Gombe,Nafada,Alkaleri,july,246,2020,3,-1,1,0.6,5
Gombe,Nafada,Alkaleri,july,276,2020,4,-1,1,0.6,5
Gombe,Shomgom,Alkaleri,july,186,2020,1,-1,1,0.6,5
Gombe,Shomgom,Alkaleri,july,216,2020,2,-1,1,0.6,5
Gombe,Shomgom,Alkaleri,july,246,2020,3,-1,1,0.6,5
Gombe,Shomgom,Alkaleri,july,276,2020,4,-1,1,0.6,5
Gombe,Yamaltu-Deba,Alkaleri,july,186,2020,1,-1,1,0.6,5
Gombe,Yamaltu-Deba,Alkaleri,july,216,2020,2,-1,1,0.6,5
Gombe,Yamaltu-Deba,Alkaleri,july,246,2020,3,-1,1,0.6,5
Gombe,Yamaltu-Deba,Alkaleri,july,276,2020,4,-1,1,0.6,5
Jigawa,Auyo,Taura,july,186,2020,1,-1,1,0.6,5
Jigawa,Auyo,Taura,july,216,2020,2,-1,1,0.6,5
Jigawa,Auyo,Taura,july,246,2020,3,-1,1,0.6,5
Jigawa,Auyo,Taura,july,276,2020,4,-1,1,0.6,5
Jigawa,Babura,Babura,may,131,2020,1,-1,1,0.6,5
Jigawa,Babura,Babura,may,161,2020,2,-1,1,0.6,5
Jigawa,Babura,Babura,may,191,2020,3,-1,1,0.6,5
Jigawa,Babura,Babura,may,221,2020,4,-1,1,0.6,5
Jigawa,Biriniwa,Taura,july,186,2020,1,-1,1,0.6,5
Jigawa,Biriniwa,Taura,july,216,2020,2,-1,1,0.6,5
Jigawa,Biriniwa,Taura,july,246,2020,3,-1,1,0.6,5
Jigawa,Biriniwa,Taura,july,276,2020,4,-1,1,0.6,5
Jigawa,Birni Kudu,Takali,september,250,2020,1,-1,1,0.6,5
Jigawa,Birni Kudu,Takali,september,280,2020,2,-1,1,0.6,5
Jigawa,Birni Kudu,Takali,september,310,2020,3,-1,1,0.6,5
Jigawa,Birni Kudu,Takali,september,340,2020,4,-1,1,0.6,5
Jigawa,Buji,Takali,september,250,2020,1,-1,1,0.6,5
Jigawa,Buji,Takali,september,280,2020,2,-1,1,0.6,5
Jigawa,Buji,Takali,september,310,2020,3,-1,1,0.6,5
Jigawa,Buji,Takali,september,340,2020,4,-1,1,0.6,5
Jigawa,Dutse,Takali,september,250,2020,1,-1,1,0.6,5
Jigawa,Dutse,Takali,september,280,2020,2,-1,1,0.6,5
Jigawa,Dutse,Takali,september,310,2020,3,-1,1,0.6,5
Jigawa,Dutse,Takali,september,340,2020,4,-1,1,0.6,5
Jigawa,Gagarawa,Taura,july,186,2020,1,-1,1,0.6,5
Jigawa,Gagarawa,Taura,july,216,2020,2,-1,1,0.6,5
Jigawa,Gagarawa,Taura,july,246,2020,3,-1,1,0.6,5
Jigawa,Gagarawa,Taura,july,276,2020,4,-1,1,0.6,5
Jigawa,Garki,Babura,may,131,2020,1,-1,1,0.6,5
Jigawa,Garki,Babura,may,161,2020,2,-1,1,0.6,5
Jigawa,Garki,Babura,may,191,2020,3,-1,1,0.6,5
Jigawa,Garki,Babura,may,221,2020,4,-1,1,0.6,5
Jigawa,Gumel,Babura,may,131,2020,1,-1,1,0.6,5
Jigawa,Gumel,Babura,may,161,2020,2,-1,1,0.6,5
Jigawa,Gumel,Babura,may,191,2020,3,-1,1,0.6,5
Jigawa,Gumel,Babura,may,221,2020,4,-1,1,0.6,5
Jigawa,Guri,Taura,july,186,2020,1,-1,1,0.6,5
Jigawa,Guri,Taura,july,216,2020,2,-1,1,0.6,5
Jigawa,Guri,Taura,july,246,2020,3,-1,1,0.6,5
Jigawa,Guri,Taura,july,276,2020,4,-1,1,0.6,5
Jigawa,Gwaram,Takali,september,250,2020,1,-1,1,0.6,5
Jigawa,Gwaram,Takali,september,280,2020,2,-1,1,0.6,5
Jigawa,Gwaram,Takali,september,310,2020,3,-1,1,0.6,5
Jigawa,Gwaram,Takali,september,340,2020,4,-1,1,0.6,5
Jigawa,Gwiwa,Babura,may,131,2020,1,-1,1,0.6,5
Jigawa,Gwiwa,Babura,may,161,2020,2,-1,1,0.6,5
Jigawa,Gwiwa,Babura,may,191,2020,3,-1,1,0.6,5
Jigawa,Gwiwa,Babura,may,221,2020,4,-1,1,0.6,5
Jigawa,Hadejia,Taura,july,186,2020,1,-1,1,0.6,5
Jigawa,Hadejia,Taura,july,216,2020,2,-1,1,0.6,5
Jigawa,Hadejia,Taura,july,246,2020,3,-1,1,0.6,5
Jigawa,Hadejia,Taura,july,276,2020,4,-1,1,0.6,5
Jigawa,Jahun,Taura,july,186,2020,1,-1,1,0.6,5
Jigawa,Jahun,Taura,july,216,2020,2,-1,1,0.6,5
Jigawa,Jahun,Taura,july,246,2020,3,-1,1,0.6,5
Jigawa,Jahun,Taura,july,276,2020,4,-1,1,0.6,5
Jigawa,Kafin Hausa,Taura,july,186,2020,1,-1,1,0.6,5
Jigawa,Kafin Hausa,Taura,july,216,2020,2,-1,1,0.6,5
Jigawa,Kafin Hausa,Taura,july,246,2020,3,-1,1,0.6,5
Jigawa,Kafin Hausa,Taura,july,276,2020,4,-1,1,0.6,5
Jigawa,Kaugama,Taura,july,186,2020,1,-1,1,0.6,5
Jigawa,Kaugama,Taura,july,216,2020,2,-1,1,0.6,5
Jigawa,Kaugama,Taura,july,246,2020,3,-1,1,0.6,5
Jigawa,Kaugama,Taura,july,276,2020,4,-1,1,0.6,5
Jigawa,Kazaure,Babura,may,131,2020,1,-1,1,0.6,5
Jigawa,Kazaure,Babura,may,161,2020,2,-1,1,0.6,5
Jigawa,Kazaure,Babura,may,191,2020,3,-1,1,0.6,5
Jigawa,Kazaure,Babura,may,221,2020,4,-1,1,0.6,5
Jigawa,Kiri Kasamma,Taura,july,186,2020,1,-1,1,0.6,5
Jigawa,Kiri Kasamma,Taura,july,216,2020,2,-1,1,0.6,5
Jigawa,Kiri Kasamma,Taura,july,246,2020,3,-1,1,0.6,5
Jigawa,Kiri Kasamma,Taura,july,276,2020,4,-1,1,0.6,5
Jigawa,Maigatari,Babura,may,131,2020,1,-1,1,0.6,5
Jigawa,Maigatari,Babura,may,161,2020,2,-1,1,0.6,5
Jigawa,Maigatari,Babura,may,191,2020,3,-1,1,0.6,5
Jigawa,Maigatari,Babura,may,221,2020,4,-1,1,0.6,5
Jigawa,Malam Madori,Taura,july,186,2020,1,-1,1,0.6,5
Jigawa,Malam Madori,Taura,july,216,2020,2,-1,1,0.6,5
Jigawa,Malam Madori,Taura,july,246,2020,3,-1,1,0.6,5
Jigawa,Malam Madori,Taura,july,276,2020,4,-1,1,0.6,5
Jigawa,Miga,Taura,july,186,2020,1,-1,1,0.6,5
Jigawa,Miga,Taura,july,216,2020,2,-1,1,0.6,5
Jigawa,Miga,Taura,july,246,2020,3,-1,1,0.6,5
Jigawa,Miga,Taura,july,276,2020,4,-1,1,0.6,5
Jigawa,Ringim,Taura,july,186,2020,1,-1,1,0.6,5
Jigawa,Ringim,Taura,july,216,2020,2,-1,1,0.6,5
Jigawa,Ringim,Taura,july,246,2020,3,-1,1,0.6,5
Jigawa,Ringim,Taura,july,276,2020,4,-1,1,0.6,5
Jigawa,Roni,Babura,may,131,2020,1,-1,1,0.6,5
Jigawa,Roni,Babura,may,161,2020,2,-1,1,0.6,5
Jigawa,Roni,Babura,may,191,2020,3,-1,1,0.6,5
Jigawa,Roni,Babura,may,221,2020,4,-1,1,0.6,5
Jigawa,Sule-Tankarkar,Babura,may,131,2020,1,-1,1,0.6,5
Jigawa,Sule-Tankarkar,Babura,may,161,2020,2,-1,1,0.6,5
Jigawa,Sule-Tankarkar,Babura,may,191,2020,3,-1,1,0.6,5
Jigawa,Sule-Tankarkar,Babura,may,221,2020,4,-1,1,0.6,5
Jigawa,Taura,Taura,july,186,2020,1,-1,1,0.6,5
Jigawa,Taura,Taura,july,216,2020,2,-1,1,0.6,5
Jigawa,Taura,Taura,july,246,2020,3,-1,1,0.6,5
Jigawa,Taura,Taura,july,276,2020,4,-1,1,0.6,5
Jigawa,Yankwashi,Babura,may,131,2020,1,-1,1,0.6,5
Jigawa,Yankwashi,Babura,may,161,2020,2,-1,1,0.6,5
Jigawa,Yankwashi,Babura,may,191,2020,3,-1,1,0.6,5
Jigawa,Yankwashi,Babura,may,221,2020,4,-1,1,0.6,5
Jigawa,Kiyawa,Takali,september,250,2020,1,-1,1,0.6,5
Jigawa,Kiyawa,Takali,september,280,2020,2,-1,1,0.6,5
Jigawa,Kiyawa,Takali,september,310,2020,3,-1,1,0.6,5
Jigawa,Kiyawa,Takali,september,340,2020,4,-1,1,0.6,5
Kaduna,Birnin-Gwari,Giwa,august,223,2020,1,-1,1,0.6,5
Kaduna,Birnin-Gwari,Giwa,august,253,2020,2,-1,1,0.6,5
Kaduna,Birnin-Gwari,Giwa,august,283,2020,3,-1,1,0.6,5
Kaduna,Birnin-Gwari,Giwa,august,313,2020,4,-1,1,0.6,5
Kaduna,Chikun,Soba,july,186,2020,1,-1,1,0.6,5
Kaduna,Chikun,Soba,july,216,2020,2,-1,1,0.6,5
Kaduna,Chikun,Soba,july,246,2020,3,-1,1,0.6,5
Kaduna,Chikun,Soba,july,276,2020,4,-1,1,0.6,5
Kaduna,Giwa,Giwa,august,223,2020,1,-1,1,0.6,5
Kaduna,Giwa,Giwa,august,253,2020,2,-1,1,0.6,5
Kaduna,Giwa,Giwa,august,283,2020,3,-1,1,0.6,5
Kaduna,Giwa,Giwa,august,313,2020,4,-1,1,0.6,5
Kaduna,Igabi,Soba,july,186,2020,1,-1,1,0.6,5
Kaduna,Igabi,Soba,july,216,2020,2,-1,1,0.6,5
Kaduna,Igabi,Soba,july,246,2020,3,-1,1,0.6,5
Kaduna,Igabi,Soba,july,276,2020,4,-1,1,0.6,5
Kaduna,Ikara,Soba,july,186,2020,1,-1,1,0.6,5
Kaduna,Ikara,Soba,july,216,2020,2,-1,1,0.6,5
Kaduna,Ikara,Soba,july,246,2020,3,-1,1,0.6,5
Kaduna,Ikara,Soba,july,276,2020,4,-1,1,0.6,5
Kaduna,Jaba,Oke-Ero,july,186,2020,1,-1,1,0.6,5
Kaduna,Jaba,Oke-Ero,july,216,2020,2,-1,1,0.6,5
Kaduna,Jaba,Oke-Ero,july,246,2020,3,-1,1,0.6,5
Kaduna,Jaba,Oke-Ero,july,276,2020,4,-1,1,0.6,5
Kaduna,Jema'a,Soba,july,186,2020,1,-1,1,0.6,5
Kaduna,Jema'a,Soba,july,216,2020,2,-1,1,0.6,5
Kaduna,Jema'a,Soba,july,246,2020,3,-1,1,0.6,5
Kaduna,Jema'a,Soba,july,276,2020,4,-1,1,0.6,5
Kaduna,Kachia,Ngor-Okpala,june,162,2020,1,-1,1,0.6,5
Kaduna,Kachia,Ngor-Okpala,june,192,2020,2,-1,1,0.6,5
Kaduna,Kachia,Ngor-Okpala,june,222,2020,3,-1,1,0.6,5
Kaduna,Kachia,Ngor-Okpala,june,252,2020,4,-1,1,0.6,5
Kaduna,Kaduna North,Soba,july,186,2020,1,-1,1,0.6,5
Kaduna,Kaduna North,Soba,july,216,2020,2,-1,1,0.6,5
Kaduna,Kaduna North,Soba,july,246,2020,3,-1,1,0.6,5
Kaduna,Kaduna North,Soba,july,276,2020,4,-1,1,0.6,5
Kaduna,Kaduna South,Soba,july,186,2020,1,-1,1,0.6,5
Kaduna,Kaduna South,Soba,july,216,2020,2,-1,1,0.6,5
Kaduna,Kaduna South,Soba,july,246,2020,3,-1,1,0.6,5
Kaduna,Kaduna South,Soba,july,276,2020,4,-1,1,0.6,5
Kaduna,Kagarko,Oke-Ero,july,186,2020,1,-1,1,0.6,5
Kaduna,Kagarko,Oke-Ero,july,216,2020,2,-1,1,0.6,5
Kaduna,Kagarko,Oke-Ero,july,246,2020,3,-1,1,0.6,5
Kaduna,Kagarko,Oke-Ero,july,276,2020,4,-1,1,0.6,5
Kaduna,Kajuru,Soba,july,186,2020,1,-1,1,0.6,5
Kaduna,Kajuru,Soba,july,216,2020,2,-1,1,0.6,5
Kaduna,Kajuru,Soba,july,246,2020,3,-1,1,0.6,5
Kaduna,Kajuru,Soba,july,276,2020,4,-1,1,0.6,5
Kaduna,Kaura,Soba,july,186,2020,1,-1,1,0.6,5
Kaduna,Kaura,Soba,july,216,2020,2,-1,1,0.6,5
Kaduna,Kaura,Soba,july,246,2020,3,-1,1,0.6,5
Kaduna,Kaura,Soba,july,276,2020,4,-1,1,0.6,5
Kaduna,Kauru,Soba,july,186,2020,1,-1,1,0.6,5
Kaduna,Kauru,Soba,july,216,2020,2,-1,1,0.6,5
Kaduna,Kauru,Soba,july,246,2020,3,-1,1,0.6,5
Kaduna,Kauru,Soba,july,276,2020,4,-1,1,0.6,5
Kaduna,Kubau,Soba,july,186,2020,1,-1,1,0.6,5
Kaduna,Kubau,Soba,july,216,2020,2,-1,1,0.6,5
Kaduna,Kubau,Soba,july,246,2020,3,-1,1,0.6,5
Kaduna,Kubau,Soba,july,276,2020,4,-1,1,0.6,5
Kaduna,Kudan,Giwa,august,223,2020,1,-1,1,0.6,5
Kaduna,Kudan,Giwa,august,253,2020,2,-1,1,0.6,5
Kaduna,Kudan,Giwa,august,283,2020,3,-1,1,0.6,5
Kaduna,Kudan,Giwa,august,313,2020,4,-1,1,0.6,5
Kaduna,Lere,Soba,july,186,2020,1,-1,1,0.6,5
Kaduna,Lere,Soba,july,216,2020,2,-1,1,0.6,5
Kaduna,Lere,Soba,july,246,2020,3,-1,1,0.6,5
Kaduna,Lere,Soba,july,276,2020,4,-1,1,0.6,5
Kaduna,Markafi,Gwarzo,august,223,2020,1,-1,1,0.6,5
Kaduna,Markafi,Gwarzo,august,253,2020,2,-1,1,0.6,5
Kaduna,Markafi,Gwarzo,august,283,2020,3,-1,1,0.6,5
Kaduna,Markafi,Gwarzo,august,313,2020,4,-1,1,0.6,5
Kaduna,Sabon-Gari,Soba,july,186,2020,1,-1,1,0.6,5
Kaduna,Sabon-Gari,Soba,july,216,2020,2,-1,1,0.6,5
Kaduna,Sabon-Gari,Soba,july,246,2020,3,-1,1,0.6,5
Kaduna,Sabon-Gari,Soba,july,276,2020,4,-1,1,0.6,5
Kaduna,Sanga,Soba,july,186,2020,1,-1,1,0.6,5
Kaduna,Sanga,Soba,july,216,2020,2,-1,1,0.6,5
Kaduna,Sanga,Soba,july,246,2020,3,-1,1,0.6,5
Kaduna,Sanga,Soba,july,276,2020,4,-1,1,0.6,5
Kaduna,Soba,Soba,july,186,2020,1,-1,1,0.6,5
Kaduna,Soba,Soba,july,216,2020,2,-1,1,0.6,5
Kaduna,Soba,Soba,july,246,2020,3,-1,1,0.6,5
Kaduna,Soba,Soba,july,276,2020,4,-1,1,0.6,5
Kaduna,Zango-Kataf,Soba,july,186,2020,1,-1,1,0.6,5
Kaduna,Zango-Kataf,Soba,july,216,2020,2,-1,1,0.6,5
Kaduna,Zango-Kataf,Soba,july,246,2020,3,-1,1,0.6,5
Kaduna,Zango-Kataf,Soba,july,276,2020,4,-1,1,0.6,5
Kaduna,Zaria,Soba,july,186,2020,1,-1,1,0.6,5
Kaduna,Zaria,Soba,july,216,2020,2,-1,1,0.6,5
Kaduna,Zaria,Soba,july,246,2020,3,-1,1,0.6,5
Kaduna,Zaria,Soba,july,276,2020,4,-1,1,0.6,5
Kano,Ajingi,Taura,july,186,2020,1,-1,1,0.6,5
Kano,Ajingi,Taura,july,216,2020,2,-1,1,0.6,5
Kano,Ajingi,Taura,july,246,2020,3,-1,1,0.6,5
Kano,Ajingi,Taura,july,276,2020,4,-1,1,0.6,5
Kano,Albasu,Takali,september,250,2020,1,-1,1,0.6,5
Kano,Albasu,Takali,september,280,2020,2,-1,1,0.6,5
Kano,Albasu,Takali,september,310,2020,3,-1,1,0.6,5
Kano,Albasu,Takali,september,340,2020,4,-1,1,0.6,5
Kano,Bagwai,Babura,may,131,2020,1,-1,1,0.6,5
Kano,Bagwai,Babura,may,161,2020,2,-1,1,0.6,5
Kano,Bagwai,Babura,may,191,2020,3,-1,1,0.6,5
Kano,Bagwai,Babura,may,221,2020,4,-1,1,0.6,5
Kano,Bebeji,Gwarzo,august,223,2020,1,-1,1,0.6,5
Kano,Bebeji,Gwarzo,august,253,2020,2,-1,1,0.6,5
Kano,Bebeji,Gwarzo,august,283,2020,3,-1,1,0.6,5
Kano,Bebeji,Gwarzo,august,313,2020,4,-1,1,0.6,5
Kano,Bichi,Gwarzo,august,223,2020,1,-1,1,0.6,5
Kano,Bichi,Gwarzo,august,253,2020,2,-1,1,0.6,5
Kano,Bichi,Gwarzo,august,283,2020,3,-1,1,0.6,5
Kano,Bichi,Gwarzo,august,313,2020,4,-1,1,0.6,5
Kano,Bunkure,Gwarzo,august,223,2020,1,-1,1,0.6,5
Kano,Bunkure,Gwarzo,august,253,2020,2,-1,1,0.6,5
Kano,Bunkure,Gwarzo,august,283,2020,3,-1,1,0.6,5
Kano,Bunkure,Gwarzo,august,313,2020,4,-1,1,0.6,5
Kano,Dala,Alkaleri,july,186,2020,1,-1,1,0.6,5
Kano,Dala,Alkaleri,july,216,2020,2,-1,1,0.6,5
Kano,Dala,Alkaleri,july,246,2020,3,-1,1,0.6,5
Kano,Dala,Alkaleri,july,276,2020,4,-1,1,0.6,5
Kano,Dambatta,Babura,may,131,2020,1,-1,1,0.6,5
Kano,Dambatta,Babura,may,161,2020,2,-1,1,0.6,5
Kano,Dambatta,Babura,may,191,2020,3,-1,1,0.6,5
Kano,Dambatta,Babura,may,221,2020,4,-1,1,0.6,5
Kano,Dawakin Kudu,Gwarzo,august,223,2020,1,-1,1,0.6,5
Kano,Dawakin Kudu,Gwarzo,august,253,2020,2,-1,1,0.6,5
Kano,Dawakin Kudu,Gwarzo,august,283,2020,3,-1,1,0.6,5
Kano,Dawakin Kudu,Gwarzo,august,313,2020,4,-1,1,0.6,5
Kano,Dawakin Tofa,Taura,july,186,2020,1,-1,1,0.6,5
Kano,Dawakin Tofa,Taura,july,216,2020,2,-1,1,0.6,5
Kano,Dawakin Tofa,Taura,july,246,2020,3,-1,1,0.6,5
Kano,Dawakin Tofa,Taura,july,276,2020,4,-1,1,0.6,5
Kano,Doguwa,Giwa,august,223,2020,1,-1,1,0.6,5
Kano,Doguwa,Giwa,august,253,2020,2,-1,1,0.6,5
Kano,Doguwa,Giwa,august,283,2020,3,-1,1,0.6,5
Kano,Doguwa,Giwa,august,313,2020,4,-1,1,0.6,5
Kano,Fagge,Alkaleri,july,186,2020,1,-1,1,0.6,5
Kano,Fagge,Alkaleri,july,216,2020,2,-1,1,0.6,5
Kano,Fagge,Alkaleri,july,246,2020,3,-1,1,0.6,5
Kano,Fagge,Alkaleri,july,276,2020,4,-1,1,0.6,5
Kano,Gabasawa,Taura,july,186,2020,1,-1,1,0.6,5
Kano,Gabasawa,Taura,july,216,2020,2,-1,1,0.6,5
Kano,Gabasawa,Taura,july,246,2020,3,-1,1,0.6,5
Kano,Gabasawa,Taura,july,276,2020,4,-1,1,0.6,5
Kano,Garko,Gwarzo,august,223,2020,1,-1,1,0.6,5
Kano,Garko,Gwarzo,august,253,2020,2,-1,1,0.6,5
Kano,Garko,Gwarzo,august,283,2020,3,-1,1,0.6,5
Kano,Garko,Gwarzo,august,313,2020,4,-1,1,0.6,5
Kano,Garum Mallam,Gwarzo,august,223,2020,1,-1,1,0.6,5
Kano,Garum Mallam,Gwarzo,august,253,2020,2,-1,1,0.6,5
Kano,Garum Mallam,Gwarzo,august,283,2020,3,-1,1,0.6,5
Kano,Garum Mallam,Gwarzo,august,313,2020,4,-1,1,0.6,5
Kano,Gaya,Gwarzo,august,223,2020,1,-1,1,0.6,5
Kano,Gaya,Gwarzo,august,253,2020,2,-1,1,0.6,5
Kano,Gaya,Gwarzo,august,283,2020,3,-1,1,0.6,5
Kano,Gaya,Gwarzo,august,313,2020,4,-1,1,0.6,5
Kano,Gezawa,Gwarzo,august,223,2020,1,-1,1,0.6,5
Kano,Gezawa,Gwarzo,august,253,2020,2,-1,1,0.6,5
Kano,Gezawa,Gwarzo,august,283,2020,3,-1,1,0.6,5
Kano,Gezawa,Gwarzo,august,313,2020,4,-1,1,0.6,5
Kano,Gwale,Alkaleri,july,186,2020,1,-1,1,0.6,5
Kano,Gwale,Alkaleri,july,216,2020,2,-1,1,0.6,5
Kano,Gwale,Alkaleri,july,246,2020,3,-1,1,0.6,5
Kano,Gwale,Alkaleri,july,276,2020,4,-1,1,0.6,5
Kano,Gwarzo,Gwarzo,august,223,2020,1,-1,1,0.6,5
Kano,Gwarzo,Gwarzo,august,253,2020,2,-1,1,0.6,5
Kano,Gwarzo,Gwarzo,august,283,2020,3,-1,1,0.6,5
Kano,Gwarzo,Gwarzo,august,313,2020,4,-1,1,0.6,5
Kano,Kabo,Gwarzo,august,223,2020,1,-1,1,0.6,5
Kano,Kabo,Gwarzo,august,253,2020,2,-1,1,0.6,5
Kano,Kabo,Gwarzo,august,283,2020,3,-1,1,0.6,5
Kano,Kabo,Gwarzo,august,313,2020,4,-1,1,0.6,5
Kano,Kano Municipal,Alkaleri,july,186,2020,1,-1,1,0.6,5
Kano,Kano Municipal,Alkaleri,july,216,2020,2,-1,1,0.6,5
Kano,Kano Municipal,Alkaleri,july,246,2020,3,-1,1,0.6,5
Kano,Kano Municipal,Alkaleri,july,276,2020,4,-1,1,0.6,5
Kano,Karaye,Gwarzo,august,223,2020,1,-1,1,0.6,5
Kano,Karaye,Gwarzo,august,253,2020,2,-1,1,0.6,5
Kano,Karaye,Gwarzo,august,283,2020,3,-1,1,0.6,5
Kano,Karaye,Gwarzo,august,313,2020,4,-1,1,0.6,5
Kano,Kibiya,Gwarzo,august,223,2020,1,-1,1,0.6,5
Kano,Kibiya,Gwarzo,august,253,2020,2,-1,1,0.6,5
Kano,Kibiya,Gwarzo,august,283,2020,3,-1,1,0.6,5
Kano,Kibiya,Gwarzo,august,313,2020,4,-1,1,0.6,5
Kano,Kiru,Gwarzo,august,223,2020,1,-1,1,0.6,5
Kano,Kiru,Gwarzo,august,253,2020,2,-1,1,0.6,5
Kano,Kiru,Gwarzo,august,283,2020,3,-1,1,0.6,5
Kano,Kiru,Gwarzo,august,313,2020,4,-1,1,0.6,5
Kano,Kumbotso,Taura,july,186,2020,1,-1,1,0.6,5
Kano,Kumbotso,Taura,july,216,2020,2,-1,1,0.6,5
Kano,Kumbotso,Taura,july,246,2020,3,-1,1,0.6,5
Kano,Kumbotso,Taura,july,276,2020,4,-1,1,0.6,5
Kano,Kunchi,Babura,may,131,2020,1,-1,1,0.6,5
Kano,Kunchi,Babura,may,161,2020,2,-1,1,0.6,5
Kano,Kunchi,Babura,may,191,2020,3,-1,1,0.6,5
Kano,Kunchi,Babura,may,221,2020,4,-1,1,0.6,5
Kano,Kura,Gwarzo,august,223,2020,1,-1,1,0.6,5
Kano,Kura,Gwarzo,august,253,2020,2,-1,1,0.6,5
Kano,Kura,Gwarzo,august,283,2020,3,-1,1,0.6,5
Kano,Kura,Gwarzo,august,313,2020,4,-1,1,0.6,5
Kano,Madobi,Taura,july,186,2020,1,-1,1,0.6,5
Kano,Madobi,Taura,july,216,2020,2,-1,1,0.6,5
Kano,Madobi,Taura,july,246,2020,3,-1,1,0.6,5
Kano,Madobi,Taura,july,276,2020,4,-1,1,0.6,5
Kano,Makoda,Babura,may,131,2020,1,-1,1,0.6,5
Kano,Makoda,Babura,may,161,2020,2,-1,1,0.6,5
Kano,Makoda,Babura,may,191,2020,3,-1,1,0.6,5
Kano,Makoda,Babura,may,221,2020,4,-1,1,0.6,5
Kano,Minjibir,Taura,july,186,2020,1,-1,1,0.6,5
Kano,Minjibir,Taura,july,216,2020,2,-1,1,0.6,5
Kano,Minjibir,Taura,july,246,2020,3,-1,1,0.6,5
Kano,Minjibir,Taura,july,276,2020,4,-1,1,0.6,5
Kano,Nasarawa1,Alkaleri,july,186,2020,1,-1,1,0.6,5
Kano,Nasarawa1,Alkaleri,july,216,2020,2,-1,1,0.6,5
Kano,Nasarawa1,Alkaleri,july,246,2020,3,-1,1,0.6,5
Kano,Nasarawa1,Alkaleri,july,276,2020,4,-1,1,0.6,5
Kano,Rano,Gwarzo,august,223,2020,1,-1,1,0.6,5
Kano,Rano,Gwarzo,august,253,2020,2,-1,1,0.6,5
Kano,Rano,Gwarzo,august,283,2020,3,-1,1,0.6,5
Kano,Rano,Gwarzo,august,313,2020,4,-1,1,0.6,5
Kano,Rimin Gado,Gwarzo,august,223,2020,1,-1,1,0.6,5
Kano,Rimin Gado,Gwarzo,august,253,2020,2,-1,1,0.6,5
Kano,Rimin Gado,Gwarzo,august,283,2020,3,-1,1,0.6,5
Kano,Rimin Gado,Gwarzo,august,313,2020,4,-1,1,0.6,5
Kano,Rogo,Gwarzo,august,223,2020,1,-1,1,0.6,5
Kano,Rogo,Gwarzo,august,253,2020,2,-1,1,0.6,5
Kano,Rogo,Gwarzo,august,283,2020,3,-1,1,0.6,5
Kano,Rogo,Gwarzo,august,313,2020,4,-1,1,0.6,5
Kano,Shanono,Gwarzo,august,223,2020,1,-1,1,0.6,5
