LGA_old,repDS,year,LGA,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,round,peak,simday,llins1,mortality,kill_rate,block_initial
Daura,Babura,2024,Daura,0.623295532,0.504698506,0.561805822,0.54366486,2,may,1591,PBO,0.575080323,0.748918986,0.75969419
Bakori,Gwarzo,2021,Bakori,0.792,0.8,0.8,0.8,1,august,588,PBO,0.670473637,0.750608361,0.852589426
Bakori,Gwarzo,2024,Bakori,0.792,0.8,0.8,0.8,2,august,1683,PBO,0.670473637,0.750608361,0.852589426
Batagarawa,Rimi,2021,Batagarawa,0.8,0.629021009,0.571095722,0.8,1,march,496,PBO,0.663607785,0.750517877,0.847342775
Batagarawa,Rimi,2024,Batagarawa,0.8,0.629021009,0.571095722,0.8,2,march,1591,PBO,0.663607785,0.750517877,0.847342775
Batsari,Rimi,2021,Batsari,0.847826087,0.730434782,0.528,0.8,1,march,496,PBO,0.697059776,0.750925622,0.871203872
Batsari,Rimi,2024,Batsari,0.847826087,0.730434782,0.528,0.8,2,march,1591,PBO,0.697059776,0.750925622,0.871203872
Charanchi,Rimi,2021,Charanchi,0.861111111,0.818181818,0.8,0.803030303,1,march,496,PBO,0.738728442,0.751333985,0.895602343
Charanchi,Rimi,2024,Charanchi,0.861111111,0.818181818,0.8,0.803030303,2,march,1591,PBO,0.738728442,0.751333985,0.895602343
Dan Musa,Rimi,2021,Dan Musa,0.954545455,0.818181818,0.826923077,0.873239437,1,march,496,PBO,0.814381216,0.751873872,0.928326675
Dan Musa,Rimi,2024,Dan Musa,0.954545455,0.818181818,0.826923077,0.873239437,2,march,1591,PBO,0.814381216,0.751873872,0.928326675
Dandume,Giwa,2021,Dandume,0.69924743,0.563254504,0.393609354,0.638796836,1,august,588,PBO,0.480345251,0.745674804,0.65
Dandume,Giwa,2024,Dandume,0.69924743,0.563254504,0.393609354,0.638796836,2,august,1683,PBO,0.480345251,0.745674804,0.65
Danja,Giwa,2021,Danja,0.75652174,0.66,0.24,0.528,1,august,588,PBO,0.615786128,0.749768295,0.805035477
Danja,Giwa,2024,Danja,0.75652174,0.66,0.24,0.528,2,august,1683,PBO,0.615786128,0.749768295,0.805035477
Dutsin-Ma,Rimi,2021,Dutsin-Ma,0.8,0.710911537,0.630988288,0.8,1,march,496,PBO,0.731600297,0.751270782,0.891798731
Dutsin-Ma,Rimi,2024,Dutsin-Ma,0.8,0.710911537,0.630988288,0.8,2,march,1591,PBO,0.731600297,0.751270782,0.891798731
Faskari,Giwa,2021,Faskari,0.609836065,0.755555556,0.8,0.713513514,1,august,588,PBO,0.713932669,0.751102753,0.881732715
Faskari,Giwa,2024,Faskari,0.609836065,0.755555556,0.8,0.713513514,2,august,1683,PBO,0.713932669,0.751102753,0.881732715
Funtua,Gwarzo,2021,Funtua,0.8,0.608812205,0.418046705,0.71987441,1,august,588,PBO,0.500280747,0.746560342,0.647463373
Funtua,Gwarzo,2024,Funtua,0.8,0.608812205,0.418046705,0.71987441,2,august,1683,PBO,0.500280747,0.746560342,0.647463373
Asa,Oke-Ero,2020,Asa,0.472727273,0.313043478,0.32,0.528813559,1,july,186,PBO,0.293917451,0.722584104,0.65
Asa,Oke-Ero,2023,Asa,0.472727273,0.313043478,0.32,0.528813559,2,july,1281,PBO,0.293917451,0.722584104,0.65
Ingawa,Rimi,2021,Ingawa,0.931034483,0.833333333,0.615384616,0.818181818,1,march,496,PBO,0.687125681,0.750812891,0.864552136
Ingawa,Rimi,2024,Ingawa,0.931034483,0.833333333,0.615384616,0.818181818,2,march,1591,PBO,0.687125681,0.750812891,0.864552136
Kafur,Gwarzo,2021,Kafur,0.8,0.8,0.8,0.8,1,august,588,PBO,0.742026184,0.751362388,0.897314414
Kafur,Gwarzo,2024,Kafur,0.8,0.8,0.8,0.8,2,august,1683,PBO,0.742026184,0.751362388,0.897314414
Kankara,Rimi,2021,Kankara,0.918032787,0.857142857,0.844444444,0.911392405,1,march,496,PBO,0.803891608,0.751811211,0.924520058
Kankara,Rimi,2024,Kankara,0.918032787,0.857142857,0.844444444,0.911392405,2,march,1591,PBO,0.803891608,0.751811211,0.924520058
Kankia,Rimi,2021,Kankia,0.85,0.821428571,0.833333333,0.835820896,1,march,496,PBO,0.757287742,0.751487324,0.904863131
Kankia,Rimi,2024,Kankia,0.85,0.821428571,0.833333333,0.835820896,2,march,1591,PBO,0.757287742,0.751487324,0.904863131
Katsina,Rimi,2021,Katsina,0.680570609,0.667908923,0.565763708,0.597304252,1,march,496,PBO,0.71205914,0.751083925,0.880609312
Katsina,Rimi,2024,Katsina,0.680570609,0.667908923,0.565763708,0.597304252,2,march,1591,PBO,0.71205914,0.751083925,0.880609312
Kurfi,Rimi,2021,Kurfi,0.8,0.710911537,0.630988288,0.8,1,march,496,PBO,0.682045441,0.750752634,0.861013305
Kurfi,Rimi,2024,Kurfi,0.8,0.710911537,0.630988288,0.8,2,march,1591,PBO,0.682045441,0.750752634,0.861013305
Kusada,Rimi,2021,Kusada,0.8,0.685714285,0.535714285,0.8,1,march,496,PBO,0.768769267,0.75157471,0.910157594
Kusada,Rimi,2024,Kusada,0.8,0.685714285,0.535714285,0.8,2,march,1591,PBO,0.768769267,0.75157471,0.910157594
Malumfashi,Gwarzo,2021,Malumfashi,0.685714285,0.6,0.43125,0.652173913,1,august,588,PBO,0.793678153,0.751746863,0.920609989
Malumfashi,Gwarzo,2024,Malumfashi,0.685714285,0.6,0.43125,0.652173913,2,august,1683,PBO,0.793678153,0.751746863,0.920609989
Mani,Rimi,2021,Mani,0.764172914,0.693411929,0.624236147,0.663474962,1,march,496,PBO,0.663582347,0.750517535,0.847322981
Mani,Rimi,2024,Mani,0.764172914,0.693411929,0.624236147,0.663474962,2,march,1591,PBO,0.663582347,0.750517535,0.847322981
Matazuu,Rimi,2021,Matazuu,0.961538462,0.923076923,0.941176471,0.984615385,1,march,496,PBO,0.801649222,0.751797373,0.923679212
Matazuu,Rimi,2024,Matazuu,0.961538462,0.923076923,0.941176471,0.984615385,2,march,1591,PBO,0.801649222,0.751797373,0.923679212
Birnin Kebbi,Birnin Kebbi,2021,Birnin Kebbi,0.874349018,0.8,0.648716273,0.8,1,august,588,PBO,0.745947987,0.751395499,0.899312266
Birnin Kebbi,Birnin Kebbi,2024,Birnin Kebbi,0.874349018,0.8,0.648716273,0.8,2,august,1683,PBO,0.745947987,0.751395499,0.899312266
Musawa,Gwarzo,2021,Musawa,0.8,0.707308958,0.62140619,0.8,1,august,588,PBO,0.831548285,0.751969493,0.93412969
Musawa,Gwarzo,2024,Musawa,0.8,0.707308958,0.62140619,0.8,2,august,1683,PBO,0.831548285,0.751969493,0.93412969
Rimi,Rimi,2021,Rimi,0.8,0.710911537,0.630988288,0.8,1,march,496,PBO,0.681368316,0.750744464,0.860534422
Rimi,Rimi,2024,Rimi,0.8,0.710911537,0.630988288,0.8,2,march,1591,PBO,0.681368316,0.750744464,0.860534422
Sabuwa,Giwa,2021,Sabuwa,0.436363637,0.432,0.32,0.68,1,august,588,PBO,0.595830662,0.749380719,0.784000715
Sabuwa,Giwa,2024,Sabuwa,0.436363637,0.432,0.32,0.68,2,august,1683,PBO,0.595830662,0.749380719,0.784000715
Safana,Babura,2021,Safana,0.952380952,0.852941176,0.882352941,0.942028986,1,may,496,PBO,0.597825124,0.749421794,0.786202556
Safana,Babura,2024,Safana,0.952380952,0.852941176,0.882352941,0.942028986,2,may,1591,PBO,0.597825124,0.749421794,0.786202556
Sandamu,Rimi,2021,Sandamu,0.8,0.710911537,0.630988288,0.8,1,march,496,PBO,0.756649451,0.751482305,0.904559365
Sandamu,Rimi,2024,Sandamu,0.8,0.710911537,0.630988288,0.8,2,march,1591,PBO,0.756649451,0.751482305,0.904559365
Aleiro,Birnin Kebbi,2021,Aleiro,0.8,0.737960786,0.641974103,0.8,1,august,588,PBO,0.705366928,0.75101499,0.876504706
Aleiro,Birnin Kebbi,2024,Aleiro,0.8,0.737960786,0.641974103,0.8,2,august,1683,PBO,0.705366928,0.75101499,0.876504706
Argungu,Birnin Kebbi,2021,Argungu,0.880353787,0.8,0.780683527,0.878877198,1,august,588,PBO,0.749755556,0.751426969,0.901212994
Argungu,Birnin Kebbi,2024,Argungu,0.880353787,0.8,0.780683527,0.878877198,2,august,1683,PBO,0.749755556,0.751426969,0.901212994
Augie,Birnin Kebbi,2021,Augie,0.977777778,0.8,0.85,0.909090909,1,august,588,PBO,0.747566745,0.751408959,0.900124986
Augie,Birnin Kebbi,2024,Augie,0.977777778,0.8,0.85,0.909090909,2,august,1683,PBO,0.747566745,0.751408959,0.900124986
Bunza,Birnin Kebbi,2021,Bunza,0.8,0.737960786,0.641974103,0.8,1,august,588,PBO,0.672182056,0.750630297,0.853865687
Bunza,Birnin Kebbi,2024,Bunza,0.8,0.737960786,0.641974103,0.8,2,august,1683,PBO,0.672182056,0.750630297,0.853865687
Fakai,Birnin Kebbi,2021,Fakai,0.925,0.807692308,0.8,0.8,1,august,588,PBO,0.590008654,0.749257634,0.777441649
Fakai,Birnin Kebbi,2024,Fakai,0.925,0.807692308,0.8,0.8,2,august,1683,PBO,0.590008654,0.749257634,0.777441649
Gwandu,Birnin Kebbi,2021,Gwandu,0.8,0.8,0.8,0.865671642,1,august,588,PBO,0.783737788,0.751680862,0.916600395
Gwandu,Birnin Kebbi,2024,Gwandu,0.8,0.8,0.8,0.865671642,2,august,1683,PBO,0.783737788,0.751680862,0.916600395
Jega,Birnin Kebbi,2021,Jega,0.934417004,0.8,0.644892738,0.915591009,1,august,588,PBO,0.700200915,0.750959923,0.873235608
Jega,Birnin Kebbi,2024,Jega,0.934417004,0.8,0.644892738,0.915591009,2,august,1683,PBO,0.700200915,0.750959923,0.873235608
Kalgo,Birnin Kebbi,2021,Kalgo,0.927737471,0.8,0.8,0.876524196,1,august,588,PBO,0.681068976,0.750740842,0.860322174
Kalgo,Birnin Kebbi,2024,Kalgo,0.927737471,0.8,0.8,0.876524196,2,august,1683,PBO,0.681068976,0.750740842,0.860322174
Iseyin,Akinyele,2020,Iseyin,0.745625234,0.52891423,0.24501499,0.671193845,1,may,131,PBO,0.381804807,0.738315731,0.65
Iseyin,Akinyele,2023,Iseyin,0.745625234,0.52891423,0.24501499,0.671193845,2,may,1226,PBO,0.381804807,0.738315731,0.65
Maiyama,Birnin Kebbi,2021,Maiyama,0.875,0.8,0.548571428,0.8,1,august,588,PBO,0.635960953,0.750112248,0.824186416
Maiyama,Birnin Kebbi,2024,Maiyama,0.875,0.8,0.548571428,0.8,2,august,1683,PBO,0.635960953,0.750112248,0.824186416
Ngaski,Owan East,2021,Ngaski,0.967346939,0.876599634,0.8,0.859334625,1,march,496,PBO,0.50355318,0.746693078,0.653290987
Ngaski,Owan East,2024,Ngaski,0.967346939,0.876599634,0.8,0.859334625,2,march,1591,PBO,0.50355318,0.746693078,0.653290987
Sakaba,Alkaleri,2021,Sakaba,0.58144166,0.458086331,0.40628614,0.597026536,1,july,551,PBO,0.671709859,0.750624257,0.853514086
Sakaba,Alkaleri,2024,Sakaba,0.58144166,0.458086331,0.40628614,0.597026536,2,july,1646,PBO,0.671709859,0.750624257,0.853514086
Shanga,Birnin Kebbi,2021,Shanga,0.973684211,0.814814815,0.8,0.8,1,august,588,PBO,0.602629245,0.749518527,0.791413555
Shanga,Birnin Kebbi,2024,Shanga,0.973684211,0.814814815,0.8,0.8,2,august,1683,PBO,0.602629245,0.749518527,0.791413555
Suru,Birnin Kebbi,2021,Suru,0.93877551,0.806451613,0.633333334,0.819444444,1,august,588,PBO,0.607478923,0.749613109,0.796543618
Suru,Birnin Kebbi,2024,Suru,0.93877551,0.806451613,0.633333334,0.819444444,2,august,1683,PBO,0.607478923,0.749613109,0.796543618
Wasagu/Danko,Alkaleri,2021,Wasagu-Danko,0.95,0.947368421,0.8,0.90625,1,july,551,PBO,0.603250653,0.749530816,0.792078141
Wasagu/Danko,Alkaleri,2024,Wasagu-Danko,0.95,0.947368421,0.8,0.90625,2,july,1646,PBO,0.603250653,0.749530816,0.792078141
Yauri,Birnin Kebbi,2021,Yauri,0.98183935,0.929500384,0.8,0.89052381,1,august,588,PBO,0.619243928,0.749830456,0.808463035
Yauri,Birnin Kebbi,2024,Yauri,0.98183935,0.929500384,0.8,0.89052381,2,august,1683,PBO,0.619243928,0.749830456,0.808463035
Zuru,Alkaleri,2021,Zuru,0.58144166,0.913043478,0.8,0.895833333,1,july,551,PBO,0.60621808,0.749588809,0.795222309
Zuru,Alkaleri,2024,Zuru,0.58144166,0.913043478,0.8,0.895833333,2,july,1646,PBO,0.60621808,0.749588809,0.795222309
Adavi,Owan East,2020,Adavi,0.830655145,0.714669551,0.623622659,0.711426337,1,march,131,PBO,0.308698703,0.726323559,0.65
Adavi,Owan East,2023,Adavi,0.830655145,0.714669551,0.623622659,0.711426337,2,march,1226,PBO,0.308698703,0.726323559,0.65
Ajaokuta,Owan East,2020,Ajaokuta,0.48,0.5,0.488888888,0.495652174,1,march,131,PBO,0.321205627,0.729055954,0.65
Ajaokuta,Owan East,2023,Ajaokuta,0.48,0.5,0.488888888,0.495652174,2,march,1226,PBO,0.321205627,0.729055954,0.65
Ankpa,Owan East,2020,Ankpa,0.491202859,0.316595726,0.46085342,0.393078746,1,march,131,PBO,0.382494781,0.738392834,0.65
Ankpa,Owan East,2023,Ankpa,0.491202859,0.316595726,0.46085342,0.393078746,2,march,1226,PBO,0.382494781,0.738392834,0.65
Bassa1,Keana,2020,Bassa1,0.9,0.8,0.8,0.846153846,1,august,223,PBO,0.406315085,0.74077469,0.65
Bassa1,Keana,2023,Bassa1,0.9,0.8,0.8,0.846153846,2,august,1318,PBO,0.406315085,0.74077469,0.65
Dekina,Owan East,2020,Dekina,0.266872344,0.268264106,0.223497109,0.395442018,1,march,131,PBO,0.371777405,0.737136714,0.65
Dekina,Owan East,2023,Dekina,0.266872344,0.268264106,0.223497109,0.395442018,2,march,1226,PBO,0.371777405,0.737136714,0.65
Edu,Oke-Ero,2020,Edu,0.330993882,0.266825207,0.285703042,0.439101847,1,july,186,PBO,0.339359862,0.732438241,0.65
Edu,Oke-Ero,2023,Edu,0.330993882,0.266825207,0.285703042,0.439101847,2,july,1281,PBO,0.339359862,0.732438241,0.65
Ibaji,Uzo-Uwani,2020,Ibaji,0.631517543,0.611629129,0.507818927,0.730307167,1,june,162,PBO,0.335530068,0.731776216,0.65
Ibaji,Uzo-Uwani,2023,Ibaji,0.631517543,0.611629129,0.507818927,0.730307167,2,june,1257,PBO,0.335530068,0.731776216,0.65
Idah,Uzo-Uwani,2020,Idah,0.331783877,0.268927518,0.192060578,0.226610623,1,june,162,PBO,0.382023573,0.738340231,0.65
Idah,Uzo-Uwani,2023,Idah,0.331783877,0.268927518,0.192060578,0.226610623,2,june,1257,PBO,0.382023573,0.738340231,0.65
Igalamela-Odolu,Uzo-Uwani,2020,Igalamela-Odolu,0.845747123,0.8,0.8,0.8,1,june,162,PBO,0.344682632,0.733316763,0.65
Igalamela-Odolu,Uzo-Uwani,2023,Igalamela-Odolu,0.845747123,0.8,0.8,0.8,2,june,1257,PBO,0.344682632,0.733316763,0.65
Ijumu,Oke-Ero,2020,Ijumu,0.66,0.8,0.7,0.648,1,july,186,PBO,0.312708323,0.727239315,0.65
Ijumu,Oke-Ero,2023,Ijumu,0.66,0.8,0.7,0.648,2,july,1281,PBO,0.312708323,0.727239315,0.65
Kabba/Bunu,Oke-Ero,2020,Kabba-Bunu,0.642698081,0.433980262,0.520933686,0.6,1,july,186,PBO,0.319779497,0.728762304,0.65
Kabba/Bunu,Oke-Ero,2023,Kabba-Bunu,0.642698081,0.433980262,0.520933686,0.6,2,july,1281,PBO,0.319779497,0.728762304,0.65
Kogi,Keana,2020,Kogi,0.436363637,0.12,0.2,0.36226415,1,august,223,PBO,0.368216183,0.736690199,0.65
Kogi,Keana,2023,Kogi,0.436363637,0.12,0.2,0.36226415,2,august,1318,PBO,0.368216183,0.736690199,0.65
Lokoja,Keana,2020,Lokoja,0.726406999,0.650153906,0.505980466,0.709520677,1,august,223,PBO,0.314676325,0.727674684,0.65
Lokoja,Keana,2023,Lokoja,0.726406999,0.650153906,0.505980466,0.709520677,2,august,1318,PBO,0.314676325,0.727674684,0.65
Mopa-Muro,Oke-Ero,2020,Mopa-Muro,0.470146681,0.359315966,0.312455578,0.426145735,1,july,186,PBO,0.291856976,0.722013254,0.65
Mopa-Muro,Oke-Ero,2023,Mopa-Muro,0.470146681,0.359315966,0.312455578,0.426145735,2,july,1281,PBO,0.291856976,0.722013254,0.65
Ofu,Owan East,2020,Ofu,0.648101305,0.49736836,0.488753759,0.682125611,1,march,131,PBO,0.33495597,0.731674733,0.65
Ofu,Owan East,2023,Ofu,0.648101305,0.49736836,0.488753759,0.682125611,2,march,1226,PBO,0.33495597,0.731674733,0.65
Okehi,Owan East,2020,Okehi,0.8,0.685714285,0.4,0.615384616,1,march,131,PBO,0.293031638,0.722340278,0.65
Okehi,Owan East,2023,Okehi,0.8,0.685714285,0.4,0.615384616,2,march,1226,PBO,0.293031638,0.722340278,0.65
Okene,Owan East,2020,Okene,0.619873753,0.537817568,0.367987723,0.58931353,1,march,131,PBO,0.275677686,0.717045537,0.65
Okene,Owan East,2023,Okene,0.619873753,0.537817568,0.367987723,0.58931353,2,march,1226,PBO,0.275677686,0.717045537,0.65
Olamabolo,Owan East,2020,Olamabolo,0.432498084,0.755735042,0.346218649,0.378384886,1,march,131,PBO,0.317039805,0.728185686,0.65
Olamabolo,Owan East,2023,Olamabolo,0.432498084,0.755735042,0.346218649,0.378384886,2,march,1226,PBO,0.317039805,0.728185686,0.65
Omala,Keana,2020,Omala,0.147085681,0.038824015,0.219265352,0.248269332,1,august,223,PBO,0.455368605,0.74434768,0.65
Omala,Keana,2023,Omala,0.147085681,0.038824015,0.219265352,0.248269332,2,august,1318,PBO,0.455368605,0.74434768,0.65
Yagba East,Oke-Ero,2020,Yagba East,0.635294118,0.72,0.45,0.642857143,1,july,186,PBO,0.291276571,0.721850099,0.65
Yagba East,Oke-Ero,2023,Yagba East,0.635294118,0.72,0.45,0.642857143,2,july,1281,PBO,0.291276571,0.721850099,0.65
Ifelodun1,Oke-Ero,2020,Ifelodun1,0.441518648,0.368281854,0.29725604,0.552853519,1,july,186,PBO,0.357982328,0.735318302,0.65
Ifelodun1,Oke-Ero,2023,Ifelodun1,0.441518648,0.368281854,0.29725604,0.552853519,2,july,1281,PBO,0.357982328,0.735318302,0.65
Ilorin East,Oke-Ero,2020,Ilorin East,0.347929578,0.354413593,0.315952243,0.363499451,1,july,186,Urban areas,0.350824888,0.419388367,0.53
Ilorin East,Oke-Ero,2023,Ilorin East,0.347929578,0.354413593,0.315952243,0.363499451,2,july,1281,Urban areas,0.350824888,0.419388367,0.53
Ilorin South,Oke-Ero,2020,Ilorin South,0.470146681,0.359315966,0.312455578,0.426145735,1,july,186,PBO,0.316790933,0.728132477,0.65
Ilorin South,Oke-Ero,2023,Ilorin South,0.470146681,0.359315966,0.312455578,0.426145735,2,july,1281,PBO,0.316790933,0.728132477,0.65
Ilorin West,Owan East,2020,Ilorin West,0.260686758,0.240633236,0.247184603,0.169508575,1,march,131,Urban areas,0.300629985,0.378056657,0.53
Ilorin West,Owan East,2023,Ilorin West,0.260686758,0.240633236,0.247184603,0.169508575,2,march,1226,Urban areas,0.300629985,0.378056657,0.53
Irepodun1,Owan East,2020,Irepodun1,0.23036805,0.186109256,0.344973988,0.3722586,1,march,131,PBO,0.354587436,0.734832129,0.65
Irepodun1,Owan East,2023,Irepodun1,0.23036805,0.186109256,0.344973988,0.3722586,2,march,1226,PBO,0.354587436,0.734832129,0.65
Itesiwaju,Akinyele,2020,Itesiwaju,0.5217819,0.470437196,0.372688174,0.452985571,1,may,131,PBO,0.428195908,0.742555826,0.65
Itesiwaju,Akinyele,2023,Itesiwaju,0.5217819,0.470437196,0.372688174,0.452985571,2,may,1226,PBO,0.428195908,0.742555826,0.65
Isin,Oke-Ero,2020,Isin,0.358865216,0.2,0.213829782,0.408785834,1,july,186,PBO,0.349688854,0.734101315,0.65
Isin,Oke-Ero,2023,Isin,0.358865216,0.2,0.213829782,0.408785834,2,july,1281,PBO,0.349688854,0.734101315,0.65
Kaiama,Oke-Ero,2020,Kaiama,0.742857143,0.7125,0.417391304,0.766666667,1,july,186,PBO,0.409404988,0.741047587,0.65
Kaiama,Oke-Ero,2023,Kaiama,0.742857143,0.7125,0.417391304,0.766666667,2,july,1281,PBO,0.409404988,0.741047587,0.65
Moro,Oke-Ero,2020,Moro,0.25,0.3,0.12972973,0.24,1,july,186,PBO,0.336971467,0.732028408,0.65
Moro,Oke-Ero,2023,Moro,0.25,0.3,0.12972973,0.24,2,july,1281,PBO,0.336971467,0.732028408,0.65
Offa,Akinyele,2020,Offa,0.292664798,0.321951203,0.343742512,0.364775885,1,may,131,PBO,0.350724749,0.734258828,0.65
Offa,Akinyele,2023,Offa,0.292664798,0.321951203,0.343742512,0.364775885,2,may,1226,PBO,0.350724749,0.734258828,0.65
Oke-Ero,Oke-Ero,2020,Oke-Ero,0.16,0.109090909,0.252631579,0.25,1,july,186,PBO,0.328086235,0.730412901,0.65
Oke-Ero,Oke-Ero,2023,Oke-Ero,0.16,0.109090909,0.252631579,0.25,2,july,1281,PBO,0.328086235,0.730412901,0.65
Kajola,Akinyele,2020,Kajola,0.476334125,0.2103534,0.308215067,0.479712448,1,may,131,PBO,0.406200649,0.740764438,0.65
Kajola,Akinyele,2023,Kajola,0.476334125,0.2103534,0.308215067,0.479712448,2,may,1226,PBO,0.406200649,0.740764438,0.65
Oyun,Oke-Ero,2020,Oyun,0.493769888,0.140030447,0.31951302,0.443549473,1,july,186,PBO,0.379244204,0.738025187,0.65
Oyun,Oke-Ero,2023,Oyun,0.493769888,0.140030447,0.31951302,0.443549473,2,july,1281,PBO,0.379244204,0.738025187,0.65
Pategi,Oke-Ero,2020,Pategi,0.8,0.48,0.266666666,0.8,1,july,186,PBO,0.318277299,0.728448199,0.65
Pategi,Oke-Ero,2023,Pategi,0.8,0.48,0.266666666,0.8,2,july,1281,PBO,0.318277299,0.728448199,0.65
Agege,Uzo-Uwani,2020,Agege,0.283321002,0.309224017,0.061171686,0.213605548,1,june,162,Urban areas,0.445938468,0.49666464,0.53
Agege,Uzo-Uwani,2023,Agege,0.283321002,0.309224017,0.061171686,0.213605548,2,june,1257,Urban areas,0.445938468,0.49666464,0.53
Ajeromi-Ifelodun,Uzo-Uwani,2020,Ajeromi-Ifelodun,0.178744492,0.176785727,0.013639625,0.049719275,1,june,162,Urban areas,0.442448497,0.493901179,0.53
Ajeromi-Ifelodun,Uzo-Uwani,2023,Ajeromi-Ifelodun,0.178744492,0.176785727,0.013639625,0.049719275,2,june,1257,Urban areas,0.442448497,0.493901179,0.53
Alimosho,Uzo-Uwani,2020,Alimosho,0.296668033,0.22144671,0.177726364,0.177209178,1,june,162,Urban areas,0.431973509,0.485561977,0.53
Alimosho,Uzo-Uwani,2023,Alimosho,0.296668033,0.22144671,0.177726364,0.177209178,2,june,1257,Urban areas,0.431973509,0.485561977,0.53
Apapa,Isoko South,2020,Apapa,0.36923077,0.24,0.252631579,0.248275862,1,june,162,Urban areas,0.464571223,0.511279973,0.53
Apapa,Isoko South,2023,Apapa,0.36923077,0.24,0.252631579,0.248275862,2,june,1257,Urban areas,0.464571223,0.511279973,0.53
Epe,Uzo-Uwani,2020,Epe,0.092307692,0.3,0.2,0.216,1,june,162,PBO,0.40174632,0.740357052,0.65
Epe,Uzo-Uwani,2023,Epe,0.092307692,0.3,0.2,0.216,2,june,1257,PBO,0.40174632,0.740357052,0.65
Ifako-Ijaye,Uzo-Uwani,2020,Ifako-Ijaye,0.331783877,0.268927518,0.192060578,0.038304299,1,june,162,PBO,0.390672088,0.739269859,0.65
Ifako-Ijaye,Uzo-Uwani,2023,Ifako-Ijaye,0.331783877,0.268927518,0.192060578,0.038304299,2,june,1257,PBO,0.390672088,0.739269859,0.65
Ikeja,Uzo-Uwani,2020,Ikeja,0.48,0.268927518,0.192060578,0.130909091,1,june,162,Urban areas,0.481253048,0.524146789,0.53
Ikeja,Uzo-Uwani,2023,Ikeja,0.48,0.268927518,0.192060578,0.130909091,2,june,1257,Urban areas,0.481253048,0.524146789,0.53
Mushin,Isoko South,2020,Mushin,0.145944901,0.17986122,0.085677,0.057735511,1,june,162,Urban areas,0.475938767,0.520071762,0.53
Mushin,Isoko South,2023,Mushin,0.145944901,0.17986122,0.085677,0.057735511,2,june,1257,Urban areas,0.475938767,0.520071762,0.53
Kokona,Oke-Ero,2021,Kokona,0.8,0.768918088,0.646153846,0.791070104,1,july,551,PBO,0.460705224,0.744654268,0.65
Kokona,Oke-Ero,2024,Kokona,0.8,0.768918088,0.646153846,0.791070104,2,july,1646,PBO,0.460705224,0.744654268,0.65
Ojo,Isoko South,2020,Ojo,0.333962272,0.347797273,0.176666015,0.230470508,1,june,162,PBO,0.435361631,0.7430691,0.65
Ojo,Isoko South,2023,Ojo,0.333962272,0.347797273,0.176666015,0.230470508,2,june,1257,PBO,0.435361631,0.7430691,0.65
Oshodi-Isolo,Uzo-Uwani,2020,Oshodi-Isolo,0.156346152,0.09460982,0.192060578,0.052843222,1,june,162,Urban areas,0.465655625,0.512122932,0.53
Oshodi-Isolo,Uzo-Uwani,2023,Oshodi-Isolo,0.156346152,0.09460982,0.192060578,0.052843222,2,june,1257,Urban areas,0.465655625,0.512122932,0.53
Surulere1,Oke-Ero,2020,Surulere1,0.04130514,0.043603345,0.016527983,0.032573387,1,july,186,Urban areas,0.464358896,0.511114818,0.53
Surulere1,Oke-Ero,2023,Surulere1,0.04130514,0.043603345,0.016527983,0.032573387,2,july,1281,Urban areas,0.464358896,0.511114818,0.53
Akwanga,Oke-Ero,2021,Akwanga,0.822883221,0.800838317,0.8,0.8,1,july,551,PBO,0.509076895,0.746909746,0.662920161
Akwanga,Oke-Ero,2024,Akwanga,0.822883221,0.800838317,0.8,0.8,2,july,1646,PBO,0.509076895,0.746909746,0.662920161
Obi2,Keana,2021,Obi2,0.823529412,0.85,0.352941176,0.8,1,august,588,PBO,0.47867099,0.745593933,0.65
Obi2,Keana,2024,Obi2,0.823529412,0.85,0.352941176,0.8,2,august,1683,PBO,0.47867099,0.745593933,0.65
Awe,Keana,2021,Awe,0.726519521,0.515440208,0.562736861,0.8,1,august,588,PBO,0.564364244,0.7486536,0.746088911
Awe,Keana,2024,Awe,0.726519521,0.515440208,0.562736861,0.8,2,august,1683,PBO,0.564364244,0.7486536,0.746088911
Doma,Keana,2021,Doma,0.8,0.581548691,0.398647674,0.720428701,1,august,588,PBO,0.39040939,0.739242706,0.65
Doma,Keana,2024,Doma,0.8,0.581548691,0.398647674,0.720428701,2,august,1683,PBO,0.39040939,0.739242706,0.65
Karu,Oke-Ero,2021,Karu,0.456432761,0.456169724,0.53780917,0.47739779,1,july,551,PBO,0.470750314,0.745196366,0.65
Karu,Oke-Ero,2024,Karu,0.456432761,0.456169724,0.53780917,0.47739779,2,july,1646,PBO,0.470750314,0.745196366,0.65
Keana,Keana,2021,Keana,0.61325653,0.529257775,0.416182829,0.706819121,1,august,588,PBO,0.38719336,0.738904886,0.65
Keana,Keana,2024,Keana,0.61325653,0.529257775,0.416182829,0.706819121,2,august,1683,PBO,0.38719336,0.738904886,0.65
Keffi,Oke-Ero,2021,Keffi,0.8,0.515670683,0.521369819,0.684690668,1,july,551,PBO,0.452112722,0.744153897,0.65
Keffi,Oke-Ero,2024,Keffi,0.8,0.515670683,0.521369819,0.684690668,2,july,1646,PBO,0.452112722,0.744153897,0.65
