"","row.names.itn_dis_2.","LGA","repDS","year_10","year_13","year_14","year_15","year_16","year_17","year_18","year_19","year","LGA_nu","U5_ITN_use","six_nine_ITN_use","ten_eighteen_ITN_use","over_eighteen_ITN_use","mortality_rate","kill_rate","round","peak","simday"
"448","224.1","Ikere","Owan East",NA,NA,1,NA,NA,NA,NA,NA,2023,"Ikere",0.5,0.166666667,0.3,0.288888889,0.456857423,0.50525877,2,"march",1165
"449","225","Ikole","Oke-Ero",NA,NA,1,NA,NA,NA,NA,NA,2020,"Ikole",0.213149407,0.229371439,0.189242759,0.224233591,0.320812672,0.394638898,1,"july",186
"450","225.1","Ikole","Oke-Ero",NA,NA,1,NA,NA,NA,NA,NA,2023,"Ikole",0.213149407,0.229371439,0.189242759,0.224233591,0.320812672,0.394638898,2,"july",1281
"451","226","Ilemeji","Oke-Ero",NA,NA,1,NA,NA,NA,NA,NA,2020,"Ilemeji",0.666666667,0.571428571,0.4,0.24,0.308389127,0.384421328,1,"july",186
"452","226.1","Ilemeji","Oke-Ero",NA,NA,1,NA,NA,NA,NA,NA,2023,"Ilemeji",0.666666667,0.571428571,0.4,0.24,0.308389127,0.384421328,2,"july",1281
"453","227","Irepodun/Ifelodun","Oke-Ero",1,NA,1,NA,NA,NA,NA,NA,2020,"Irepodun-Ifelodun",0.181818182,0.299429972,0.260379648,0.157894737,0.314066122,0.38908676,1,"july",186
"454","227.1","Irepodun/Ifelodun","Oke-Ero",1,NA,1,NA,NA,NA,NA,NA,2023,"Irepodun-Ifelodun",0.181818182,0.299429972,0.260379648,0.157894737,0.314066122,0.38908676,2,"july",1281
"455","228","Ise/Orun","Oke-Ero",NA,NA,1,NA,NA,NA,NA,NA,2020,"Ise-Orun",0.171060699,0.158432706,0.218823528,0.266373142,0.409896538,0.467791215,1,"july",186
"456","228.1","Ise/Orun","Oke-Ero",NA,NA,1,NA,NA,NA,NA,NA,2023,"Ise-Orun",0.171060699,0.158432706,0.218823528,0.266373142,0.409896538,0.467791215,2,"july",1281
"457","229","Moba","Oke-Ero",NA,NA,1,NA,NA,NA,NA,NA,2020,"Moba",0.383931717,0.196426059,0.159547617,0.17050588,0.282164723,0.362981752,1,"july",186
"458","229.1","Moba","Oke-Ero",NA,NA,1,NA,NA,NA,NA,NA,2023,"Moba",0.383931717,0.196426059,0.159547617,0.17050588,0.282164723,0.362981752,2,"july",1281
"459","230","Oye","Oke-Ero",NA,NA,1,NA,NA,NA,NA,NA,2020,"Oye",0.245703847,0.209197195,0.036515435,0.143266993,0.299868816,0.377433124,1,"july",186
"460","230.1","Oye","Oke-Ero",NA,NA,1,NA,NA,NA,NA,NA,2023,"Oye",0.245703847,0.209197195,0.036515435,0.143266993,0.299868816,0.377433124,2,"july",1281
"461","231","Ezeagu","Uzo-Uwani",NA,NA,NA,NA,NA,NA,NA,NA,2020,"Ezeagu",0.406541925,0.310152923,0.183547524,0.347315147,0.415961311,0.472696867,1,"june",162
"462","231.1","Ezeagu","Uzo-Uwani",NA,NA,NA,NA,NA,NA,NA,NA,2023,"Ezeagu",0.406541925,0.310152923,0.183547524,0.347315147,0.415961311,0.472696867,2,"june",1257
"463","232","Igbo-Etiti","Uzo-Uwani",NA,NA,NA,NA,NA,NA,NA,NA,2020,"Igbo-Etiti",0.169787781,0.114435291,0.170949379,0.215102855,0.38332308,0.44612671,1,"june",162
"464","232.1","Igbo-Etiti","Uzo-Uwani",NA,NA,NA,NA,NA,NA,NA,NA,2023,"Igbo-Etiti",0.169787781,0.114435291,0.170949379,0.215102855,0.38332308,0.44612671,2,"june",1257
"465","233","Igbo-Eze North","Uzo-Uwani",NA,NA,NA,NA,NA,NA,NA,NA,2020,"Igbo-Eze North",0.221092798,0.217855838,0.209511436,0.118120562,0.332315805,0.404119407,1,"june",162
"466","233.1","Igbo-Eze North","Uzo-Uwani",NA,NA,NA,NA,NA,NA,NA,NA,2023,"Igbo-Eze North",0.221092798,0.217855838,0.209511436,0.118120562,0.332315805,0.404119407,2,"june",1257
"467","234","Igbo-Eze South","Uzo-Uwani",NA,NA,NA,NA,NA,NA,NA,NA,2020,"Igbo-Eze South",0.233254471,0.136519718,0.166793844,0.240351624,0.361653388,0.428315236,1,"june",162
"468","234.1","Igbo-Eze South","Uzo-Uwani",NA,NA,NA,NA,NA,NA,NA,NA,2023,"Igbo-Eze South",0.233254471,0.136519718,0.166793844,0.240351624,0.361653388,0.428315236,2,"june",1257
"469","235","Isi-Uzo","Owan East",NA,NA,NA,NA,NA,NA,NA,NA,2020,"Isi-Uzo",0.464431748,0.418946669,0.343821936,0.380122437,0.425114132,0.480067127,1,"march",70
"470","235.1","Isi-Uzo","Owan East",NA,NA,NA,NA,NA,NA,NA,NA,2023,"Isi-Uzo",0.464431748,0.418946669,0.343821936,0.380122437,0.425114132,0.480067127,2,"march",1165
"471","236","Nkanu East","Owan East",NA,NA,NA,NA,NA,NA,NA,NA,2020,"Nkanu East",0.559380035,0.306545916,0.262474999,0.394325816,0.414364125,0.471406566,1,"march",70
"472","236.1","Nkanu East","Owan East",NA,NA,NA,NA,NA,NA,NA,NA,2023,"Nkanu East",0.559380035,0.306545916,0.262474999,0.394325816,0.414364125,0.471406566,2,"march",1165
"473","237","Nkanu West","Uzo-Uwani",NA,NA,NA,NA,NA,NA,NA,NA,2020,"Nkanu West",0.210526316,0.1,0.160050482,0.106060606,0.464287853,0.511059551,1,"june",162
"474","237.1","Nkanu West","Uzo-Uwani",NA,NA,NA,NA,NA,NA,NA,NA,2023,"Nkanu West",0.210526316,0.1,0.160050482,0.106060606,0.464287853,0.511059551,2,"june",1257
"475","238","Nsukka","Uzo-Uwani",NA,NA,NA,NA,NA,NA,NA,NA,2020,"Nsukka",0.38611887,0.308084027,0.130108738,0.221830526,0.391481406,0.452803528,1,"june",162
"476","238.1","Nsukka","Uzo-Uwani",NA,NA,NA,NA,NA,NA,NA,NA,2023,"Nsukka",0.38611887,0.308084027,0.130108738,0.221830526,0.391481406,0.452803528,2,"june",1257
"477","239","Oji-River","Oru West",NA,NA,NA,NA,NA,NA,NA,NA,2020,"Oji-River",0.086956522,0.225946586,0.055555556,0.038961039,0.407484101,0.465835335,1,"june",162
"478","239.1","Oji-River","Oru West",NA,NA,NA,NA,NA,NA,NA,NA,2023,"Oji-River",0.086956522,0.225946586,0.055555556,0.038961039,0.407484101,0.465835335,2,"june",1257
"479","240","Udenu","Uzo-Uwani",NA,NA,NA,NA,NA,NA,NA,NA,2020,"Udenu",0.218782976,0.170819671,0.028096039,0.175444736,0.38139738,0.444547985,1,"june",162
"480","240.1","Udenu","Uzo-Uwani",NA,NA,NA,NA,NA,NA,NA,NA,2023,"Udenu",0.218782976,0.170819671,0.028096039,0.175444736,0.38139738,0.444547985,2,"june",1257
"481","241","Udi","Uzo-Uwani",NA,NA,NA,NA,NA,NA,NA,NA,2020,"Udi",0.3040081,0.253926617,0.162436058,0.258933681,0.379547492,0.443030522,1,"june",162
"482","241.1","Udi","Uzo-Uwani",NA,NA,NA,NA,NA,NA,NA,NA,2023,"Udi",0.3040081,0.253926617,0.162436058,0.258933681,0.379547492,0.443030522,2,"june",1257
"483","242","Uzo-Uwani","Uzo-Uwani",NA,NA,NA,NA,NA,NA,NA,NA,2020,"Uzo-Uwani",0.327028337,0.367206931,0.086675444,0.252716862,0.404737188,0.463605313,1,"june",162
"484","242.1","Uzo-Uwani","Uzo-Uwani",NA,NA,NA,NA,NA,NA,NA,NA,2023,"Uzo-Uwani",0.327028337,0.367206931,0.086675444,0.252716862,0.404737188,0.463605313,2,"june",1257
"485","243","Ahiazu-Mbaise","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2020,"Ahiazu-Mbaise",0.090909091,0.428571429,0.076923077,0.214285714,0.4502266,0.500049325,1,"june",162
"486","243.1","Ahiazu-Mbaise","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2023,"Ahiazu-Mbaise",0.090909091,0.428571429,0.076923077,0.214285714,0.4502266,0.500049325,2,"june",1257
"487","244","Abaji","Keana",NA,NA,NA,NA,NA,NA,NA,NA,2020,"Abaji",0.426753569,0.242500786,0.181989309,0.341084875,0.476373849,0.520406247,1,"august",223
"488","244.1","Abaji","Keana",NA,NA,NA,NA,NA,NA,NA,NA,2023,"Abaji",0.426753569,0.242500786,0.181989309,0.341084875,0.476373849,0.520406247,2,"august",1318
"489","245","Bwari","Giwa",NA,NA,NA,NA,NA,NA,NA,NA,2020,"Bwari",0.244205568,0.13000955,0.04295174,0.179001411,0.558433035,0.580366866,1,"august",223
"490","245.1","Bwari","Giwa",NA,NA,NA,NA,NA,NA,NA,NA,2023,"Bwari",0.244205568,0.13000955,0.04295174,0.179001411,0.558433035,0.580366866,2,"august",1318
"491","246","Gwagwalada","Keana",NA,NA,NA,NA,NA,NA,NA,NA,2020,"Gwagwalada",0.335692259,0.228815615,0.178987204,0.224981429,0.555904987,0.578622846,1,"august",223
"492","246.1","Gwagwalada","Keana",NA,NA,NA,NA,NA,NA,NA,NA,2023,"Gwagwalada",0.335692259,0.228815615,0.178987204,0.224981429,0.555904987,0.578622846,2,"august",1318
"493","247","Kuje","Keana",NA,NA,NA,NA,NA,NA,NA,NA,2020,"Kuje",0.508873086,0.36051872,0.345747474,0.443661769,0.448338859,0.498560793,1,"august",223
"494","247.1","Kuje","Keana",NA,NA,NA,NA,NA,NA,NA,NA,2023,"Kuje",0.508873086,0.36051872,0.345747474,0.443661769,0.448338859,0.498560793,2,"august",1318
"495","248","Kwali","Keana",NA,NA,NA,NA,NA,NA,NA,NA,2020,"Kwali",0.249141339,0.091169507,0.095544523,0.240719521,0.476055073,0.520161192,1,"august",223
"496","248.1","Kwali","Keana",NA,NA,NA,NA,NA,NA,NA,NA,2023,"Kwali",0.249141339,0.091169507,0.095544523,0.240719521,0.476055073,0.520161192,2,"august",1318
"497","249","Bunkure","Gwarzo",NA,NA,NA,1,NA,NA,NA,1,2022,"Bunkure",0.829787234,0.666666667,0.794117647,0.861111111,0.769743323,0.698564959,1,"august",953
"498","249.1","Bunkure","Gwarzo",NA,NA,NA,1,NA,NA,NA,1,2025,"Bunkure",0.829787234,0.666666667,0.794117647,0.861111111,0.769743323,0.698564959,2,"august",2048
"499","250","Abuja Municipal","Keana",NA,NA,NA,NA,NA,NA,NA,NA,2020,"Abuja Municipal",0.418523067,0.320238662,0.155117782,0.264070273,0.500846708,0.538963989,1,"august",223
"500","250.1","Abuja Municipal","Keana",NA,NA,NA,NA,NA,NA,NA,NA,2023,"Abuja Municipal",0.418523067,0.320238662,0.155117782,0.264070273,0.500846708,0.538963989,2,"august",1318
"501","251","Akko","Alkaleri",1,NA,1,NA,NA,NA,1,NA,2021,"Akko",0.31899959,0.2148466,0.214430948,0.466775466,0.430348191,0.484262319,1,"july",551
"502","251.1","Akko","Alkaleri",1,NA,1,NA,NA,NA,1,NA,2024,"Akko",0.31899959,0.2148466,0.214430948,0.466775466,0.430348191,0.484262319,2,"july",1646
"503","252","Balanga","Alkaleri",NA,NA,1,NA,NA,NA,1,NA,2021,"Balanga",0.556849082,0.508376924,0.564286353,0.803248637,0.625491041,0.623897182,1,"july",551
"504","252.1","Balanga","Alkaleri",NA,NA,1,NA,NA,NA,1,NA,2024,"Balanga",0.556849082,0.508376924,0.564286353,0.803248637,0.625491041,0.623897182,2,"july",1646
"505","253","Billiri","Alkaleri",NA,NA,1,NA,NA,NA,1,NA,2021,"Billiri",0.531522209,0.380907069,0.33393797,0.705255164,0.209402585,0.305232023,1,"july",551
"506","253.1","Billiri","Alkaleri",NA,NA,1,NA,NA,NA,1,NA,2024,"Billiri",0.531522209,0.380907069,0.33393797,0.705255164,0.209402585,0.305232023,2,"july",1646
"507","254","Dukku","Darazo",1,NA,1,NA,NA,NA,1,NA,2021,"Dukku",0.233051961,0.096059125,0.098622582,0.422999526,0.67468816,0.652305857,1,"july",551
"508","254.1","Dukku","Darazo",1,NA,1,NA,NA,NA,1,NA,2024,"Dukku",0.233051961,0.096059125,0.098622582,0.422999526,0.67468816,0.652305857,2,"july",1646
"509","255","Funakaye","Alkaleri",NA,NA,1,NA,NA,NA,1,NA,2021,"Funakaye",0.35483871,0.215686275,0.205882353,0.555555556,0.631961788,0.627807972,1,"july",551
"510","255.1","Funakaye","Alkaleri",NA,NA,1,NA,NA,NA,1,NA,2024,"Funakaye",0.35483871,0.215686275,0.205882353,0.555555556,0.631961788,0.627807972,2,"july",1646
"511","256","Gombe","Alkaleri",1,NA,1,NA,NA,NA,1,NA,2021,"Gombe",0.359366859,0.280686294,0.281409971,0.460274947,0.497689178,0.536599101,1,"july",551
"512","256.1","Gombe","Alkaleri",1,NA,1,NA,NA,NA,1,NA,2024,"Gombe",0.359366859,0.280686294,0.281409971,0.460274947,0.497689178,0.536599101,2,"july",1646
"513","257","Kaltungo","Alkaleri",NA,NA,1,NA,NA,NA,1,NA,2021,"Kaltungo",0.484534717,0.381738609,0.338571783,0.497522113,0.500615672,0.538791259,1,"july",551
"514","257.1","Kaltungo","Alkaleri",NA,NA,1,NA,NA,NA,1,NA,2024,"Kaltungo",0.484534717,0.381738609,0.338571783,0.497522113,0.500615672,0.538791259,2,"july",1646
"515","258","Kwami","Alkaleri",NA,NA,1,NA,NA,NA,1,NA,2021,"Kwami",0.304503189,0.193656634,0.159344999,0.530232685,0.528174359,0.559035931,1,"july",551
"516","258.1","Kwami","Alkaleri",NA,NA,1,NA,NA,NA,1,NA,2024,"Kwami",0.304503189,0.193656634,0.159344999,0.530232685,0.528174359,0.559035931,2,"july",1646
"517","259","Dala","Alkaleri",1,NA,NA,1,NA,NA,NA,1,2022,"Dala",0.658560253,0.452861936,0.465236703,0.621102597,0.582690135,0.59673093,1,"july",916
"518","259.1","Dala","Alkaleri",1,NA,NA,1,NA,NA,NA,1,2025,"Dala",0.658560253,0.452861936,0.465236703,0.621102597,0.582690135,0.59673093,2,"july",2011
"519","260","Nafada","Alkaleri",NA,NA,1,NA,NA,NA,1,NA,2021,"Nafada",0.480470832,0.387279203,0.271401175,0.718152909,0.699548844,0.665494757,1,"july",551
"520","260.1","Nafada","Alkaleri",NA,NA,1,NA,NA,NA,1,NA,2024,"Nafada",0.480470832,0.387279203,0.271401175,0.718152909,0.699548844,0.665494757,2,"july",1646
"521","261","Shomgom","Alkaleri",1,NA,1,NA,NA,NA,1,NA,2021,"Shomgom",0.528795842,0.400231178,0.481615342,0.835300207,0.393550536,0.454493674,1,"july",551
"522","261.1","Shomgom","Alkaleri",1,NA,1,NA,NA,NA,1,NA,2024,"Shomgom",0.528795842,0.400231178,0.481615342,0.835300207,0.393550536,0.454493674,2,"july",1646
"523","262","Yamaltu/Deba","Alkaleri",NA,NA,1,NA,NA,NA,1,NA,2021,"Yamaltu-Deba",0.352948378,0.312419728,0.151352523,0.634547765,0.541765398,0.568738538,1,"july",551
"524","262.1","Yamaltu/Deba","Alkaleri",NA,NA,1,NA,NA,NA,1,NA,2024,"Yamaltu-Deba",0.352948378,0.312419728,0.151352523,0.634547765,0.541765398,0.568738538,2,"july",1646
"525","263","Aboh-Mbaise","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2020,"Aboh-Mbaise",0.194444444,0.266473717,0.076923077,0.086021505,0.366998982,0.432717137,1,"june",162
"526","263.1","Aboh-Mbaise","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2023,"Aboh-Mbaise",0.194444444,0.266473717,0.076923077,0.086021505,0.366998982,0.432717137,2,"june",1257
"527","264","Fagge","Alkaleri",NA,NA,NA,1,NA,NA,NA,1,2022,"Fagge",0.484534717,0.381738609,0.338571783,0.497522113,0.567041099,0.586251328,1,"july",916
"528","264.1","Fagge","Alkaleri",NA,NA,NA,1,NA,NA,NA,1,2025,"Fagge",0.484534717,0.381738609,0.338571783,0.497522113,0.567041099,0.586251328,2,"july",2011
"529","265","Ehime-Mbano","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2020,"Ehime-Mbano",0.1769013,0.190706742,0.191736714,0.128451426,0.459803075,0.507563152,1,"june",162
"530","265.1","Ehime-Mbano","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2023,"Ehime-Mbano",0.1769013,0.190706742,0.191736714,0.128451426,0.459803075,0.507563152,2,"june",1257
"531","266","Ezinihitte","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2020,"Ezinihitte",0.039516986,0.062695796,0.109386966,0.189200567,0.456817192,0.505227255,1,"june",162
"532","266.1","Ezinihitte","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2023,"Ezinihitte",0.039516986,0.062695796,0.109386966,0.189200567,0.456817192,0.505227255,2,"june",1257
"533","267","Ideato North","Oru West",NA,NA,NA,NA,NA,1,NA,NA,2020,"Ideato North",0.096977064,0.134732491,0.062479402,0.126360864,0.449066913,0.499135162,1,"june",162
"534","267.1","Ideato North","Oru West",NA,NA,NA,NA,NA,1,NA,NA,2023,"Ideato North",0.096977064,0.134732491,0.062479402,0.126360864,0.449066913,0.499135162,2,"june",1257
"535","268","Ideato South","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2020,"Ideato South",0.454545455,0.266473717,0.095238095,0.117647059,0.438565746,0.490817759,1,"june",162
"536","268.1","Ideato South","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2023,"Ideato South",0.454545455,0.266473717,0.095238095,0.117647059,0.438565746,0.490817759,2,"june",1257
"537","269","Ihitte/Uboma","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2020,"Ihitte-Uboma",0.304424538,0.266473717,0.219305704,0.266910909,0.471133329,0.516367403,1,"june",162
"538","269.1","Ihitte/Uboma","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2023,"Ihitte-Uboma",0.304424538,0.266473717,0.219305704,0.266910909,0.471133329,0.516367403,2,"june",1257
"539","270","Ikeduru","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2020,"Ikeduru",0.169572346,0.12167345,0.171591701,0.240899779,0.402638622,0.461899584,1,"june",162
"540","270.1","Ikeduru","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2023,"Ikeduru",0.169572346,0.12167345,0.171591701,0.240899779,0.402638622,0.461899584,2,"june",1257
"541","271","Isiala Mbano","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2020,"Isiala Mbano",0.289884807,0.243586368,0.227390223,0.210542634,0.468083262,0.514006846,1,"june",162
"542","271.1","Isiala Mbano","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2023,"Isiala Mbano",0.289884807,0.243586368,0.227390223,0.210542634,0.468083262,0.514006846,2,"june",1257
"543","272","Isu","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2020,"Isu",0.214285714,0.266473717,0.25,0.288135593,0.310898215,0.386482512,1,"june",162
"544","272.1","Isu","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2023,"Isu",0.214285714,0.266473717,0.25,0.288135593,0.310898215,0.386482512,2,"june",1257
"545","273","Mbaitoli","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2020,"Mbaitoli",0.388128732,0.305279057,0.151276234,0.283367964,0.257476859,0.343041421,1,"june",162
"546","273.1","Mbaitoli","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2023,"Mbaitoli",0.388128732,0.305279057,0.151276234,0.283367964,0.257476859,0.343041421,2,"june",1257
"547","274","Obowo","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2020,"Obowo",0.04616033,0.075746025,0.067782444,0.145227952,0.461408625,0.508816551,1,"june",162
"548","274.1","Obowo","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2023,"Obowo",0.04616033,0.075746025,0.067782444,0.145227952,0.461408625,0.508816551,2,"june",1257
"549","275","Ngor-Okpala","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2020,"Ngor-Okpala",0.151515152,0.266473717,0.055555556,0.246153846,0.247389039,0.334983127,1,"june",162
"550","275.1","Ngor-Okpala","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2023,"Ngor-Okpala",0.151515152,0.266473717,0.055555556,0.246153846,0.247389039,0.334983127,2,"june",1257
"551","276","Njaba","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2020,"Njaba",0.304424538,0.086561791,0.036011103,0.032867537,0.25554311,0.341492273,1,"june",162
"552","276.1","Njaba","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2023,"Njaba",0.304424538,0.086561791,0.036011103,0.032867537,0.25554311,0.341492273,2,"june",1257
"553","277","Nkwerre","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2020,"Nkwerre",0.222012635,0.104956786,0.219305704,0.182582974,0.404085994,0.463076205,1,"june",162
"554","277.1","Nkwerre","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2023,"Nkwerre",0.222012635,0.104956786,0.219305704,0.182582974,0.404085994,0.463076205,2,"june",1257
"555","278","Nwangele","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2020,"Nwangele",0.304424538,0.266473717,0.219305704,0.266910909,0.427322485,0.481838967,1,"june",162
"556","278.1","Nwangele","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2023,"Nwangele",0.304424538,0.266473717,0.219305704,0.266910909,0.427322485,0.481838967,2,"june",1257
"557","279","Oyo East","Akinyele",NA,NA,NA,NA,1,NA,NA,NA,2020,"Oyo East",0.222222222,0.142857143,0.277777778,0.257575758,0.47806867,0.521707747,1,"may",131
"558","279.1","Oyo East","Akinyele",NA,NA,NA,NA,1,NA,NA,NA,2023,"Oyo East",0.222222222,0.142857143,0.277777778,0.257575758,0.47806867,0.521707747,2,"may",1226
"559","280","Oguta","Oru West",NA,NA,NA,NA,NA,1,NA,NA,2020,"Oguta",0.35483871,0.333333333,0.24,0.294117647,0.21360058,0.308468253,1,"june",162
"560","280.1","Oguta","Oru West",NA,NA,NA,NA,NA,1,NA,NA,2023,"Oguta",0.35483871,0.333333333,0.24,0.294117647,0.21360058,0.308468253,2,"june",1257
"561","281","Ohaji/Egbema","Oru West",NA,NA,NA,NA,NA,1,NA,NA,2020,"Ohaji-Egbema",0.261863148,0.095878891,0.096041132,0.150670666,0.230681852,0.321773866,1,"june",162
"562","281.1","Ohaji/Egbema","Oru West",NA,NA,NA,NA,NA,1,NA,NA,2023,"Ohaji-Egbema",0.261863148,0.095878891,0.096041132,0.150670666,0.230681852,0.321773866,2,"june",1257
"563","282","Okigwe","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2020,"Okigwe",0.24,0.192307692,0.068181818,0.101449275,0.46132433,0.508750791,1,"june",162
"564","282.1","Okigwe","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2023,"Okigwe",0.24,0.192307692,0.068181818,0.101449275,0.46132433,0.508750791,2,"june",1257
"565","283","Orlu","Oru West",NA,NA,NA,NA,NA,1,NA,NA,2020,"Orlu",0.260869565,0.125,0.133333333,0.157303371,0.36849761,0.433950418,1,"june",162
"566","283.1","Orlu","Oru West",NA,NA,NA,NA,NA,1,NA,NA,2023,"Orlu",0.260869565,0.125,0.133333333,0.157303371,0.36849761,0.433950418,2,"june",1257
"567","284","Orsu","Oru West",NA,NA,NA,NA,NA,1,NA,NA,2020,"Orsu",0.257919839,0.364935574,0.328369299,0.243362921,0.258149058,0.343580402,1,"june",162
"568","284.1","Orsu","Oru West",NA,NA,NA,NA,NA,1,NA,NA,2023,"Orsu",0.257919839,0.364935574,0.328369299,0.243362921,0.258149058,0.343580402,2,"june",1257
"569","285","Oru East","Oru West",NA,NA,NA,NA,NA,1,NA,NA,2020,"Oru East",0.052631579,0.222222222,0.227272727,0.166666667,0.187100101,0.288284046,1,"june",162
"570","285.1","Oru East","Oru West",NA,NA,NA,NA,NA,1,NA,NA,2023,"Oru East",0.052631579,0.222222222,0.227272727,0.166666667,0.187100101,0.288284046,2,"june",1257
"571","286","Oru West","Oru West",NA,NA,NA,NA,NA,1,NA,NA,2020,"Oru West",0.272736387,0.333250624,0.207451519,0.346218903,0.176205894,0.28016566,1,"june",162
"572","286.1","Oru West","Oru West",NA,NA,NA,NA,NA,1,NA,NA,2023,"Oru West",0.272736387,0.333250624,0.207451519,0.346218903,0.176205894,0.28016566,2,"june",1257
"573","287","Owerri-Municipal","Oru West",NA,NA,NA,NA,NA,1,NA,NA,2020,"Owerri-Municipal",0.8125,0.75,0.916666667,0.585714286,0.197408696,0.296064867,1,"june",162
"574","287.1","Owerri-Municipal","Oru West",NA,NA,NA,NA,NA,1,NA,NA,2023,"Owerri-Municipal",0.8125,0.75,0.916666667,0.585714286,0.197408696,0.296064867,2,"june",1257
"575","288","Tofa","Taura",1,NA,NA,1,NA,NA,NA,1,2022,"Tofa",0.75,0.55,0.42,0.784810127,0.825591067,0.720682508,1,"july",916
"576","288.1","Tofa","Taura",1,NA,NA,1,NA,NA,NA,1,2025,"Tofa",0.75,0.55,0.42,0.784810127,0.825591067,0.720682508,2,"july",2011
"577","289","Owerri North","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2020,"Owerri North",0.619047619,0.666666667,0.526315789,0.607843137,0.244109669,0.332376349,1,"june",162
"578","289.1","Owerri North","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2023,"Owerri North",0.619047619,0.666666667,0.526315789,0.607843137,0.244109669,0.332376349,2,"june",1257
"579","290","Owerri West","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2020,"Owerri West",0.304424538,0.266473717,0.219305704,0.266910909,0.204213478,0.301251273,1,"june",162
"580","290.1","Owerri West","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2023,"Owerri West",0.304424538,0.266473717,0.219305704,0.266910909,0.204213478,0.301251273,2,"june",1257
"581","291","Unuimo","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2020,"Unuimo",0.304424538,0.266473717,0.219305704,0.266910909,0.474438578,0.518917277,1,"june",162
"582","291.1","Unuimo","Ngor-Okpala",NA,NA,NA,NA,NA,1,NA,NA,2023,"Unuimo",0.304424538,0.266473717,0.219305704,0.266910909,0.474438578,0.518917277,2,"june",1257
"583","292","Auyo","Taura",NA,NA,1,NA,NA,NA,1,NA,2021,"Auyo",0.727272727,0.692307692,0.771428571,0.747663551,0.676553245,0.65332251,1,"july",551
"584","292.1","Auyo","Taura",NA,NA,1,NA,NA,NA,1,NA,2024,"Auyo",0.727272727,0.692307692,0.771428571,0.747663551,0.676553245,0.65332251,2,"july",1646
"585","293","Babura","Babura",NA,NA,1,NA,NA,NA,1,NA,2021,"Babura",0.874582296,0.842755015,0.74694856,0.861709269,0.754462934,0.691880002,1,"may",496
"586","293.1","Babura","Babura",NA,NA,1,NA,NA,NA,1,NA,2024,"Babura",0.874582296,0.842755015,0.74694856,0.861709269,0.754462934,0.691880002,2,"may",1591
