LGA,Rep_DS,U5_coverage,adult_coverage,simday,duration,year,round,severe_cases
Mikang,Alkaleri,0,0,436,295,2021,2,0
Minjibir,Taura,0,0,71,365,2020,1,0
Minjibir,Taura,0,0,436,295,2021,2,0
Misau,Darazo,0,0,71,365,2020,1,0
Misau,Darazo,0,0,436,295,2021,2,0
Mkpat Enin,Nsit Ubium,0,0,71,365,2020,1,0
Mkpat Enin,Nsit Ubium,0,0,436,295,2021,2,0
Moba,Oke-Ero,0,0,71,365,2020,1,0
Moba,Oke-Ero,0,0,436,295,2021,2,0
Mobbar,Babura,0,0,71,365,2020,1,0
Mobbar,Babura,0,0,436,295,2021,2,0
Mokwa,Oke-Ero,0,0,71,365,2020,1,0
Mokwa,Oke-Ero,0,0,436,295,2021,2,0
Monguno,Babura,0,0,71,365,2020,1,0
Monguno,Babura,0,0,436,295,2021,2,0
Mopa-Muro,Oke-Ero,0,0,71,365,2020,1,0
Mopa-Muro,Oke-Ero,0,0,436,295,2021,2,0
Moro,Oke-Ero,0,0,71,365,2020,1,0
Moro,Oke-Ero,0,0,436,295,2021,2,0
Mubi North,Darazo,0,0,71,365,2020,1,0
Mubi North,Darazo,0,0,436,295,2021,2,0
Mubi South,Darazo,0,0,71,365,2020,1,0
Mubi South,Darazo,0,0,436,295,2021,2,0
Musawa,Gwarzo,0,0,71,365,2020,1,0
Musawa,Gwarzo,0,0,436,295,2021,2,0
Mushin,Isoko South,0,0,71,365,2020,1,0
Mushin,Isoko South,0,0,436,295,2021,2,0
Muya,Giwa,0,0,71,365,2020,1,0
Muya,Giwa,0,0,436,295,2021,2,0
Nafada,Alkaleri,0,0,71,365,2020,1,0
Nafada,Alkaleri,0,0,436,295,2021,2,0
Nangere,Darazo,0,0,71,365,2020,1,0
Nangere,Darazo,0,0,436,295,2021,2,0
Nasarawa1,Alkaleri,0,0,71,365,2020,1,0
Nasarawa1,Alkaleri,0,0,436,295,2021,2,0
Nasarawa2,Alkaleri,0,0,71,365,2020,1,0
Nasarawa2,Alkaleri,0,0,436,295,2021,2,0
Nasarawa-Eggon,Keana,0,0,71,365,2020,1,0
Nasarawa-Eggon,Keana,0,0,436,295,2021,2,0
Ndokwa East,Ahoada West,0,0,71,365,2020,1,0
Ndokwa East,Ahoada West,0,0,436,295,2021,2,0
Ndokwa West,Isoko South,0,0,71,365,2020,1,0
Ndokwa West,Isoko South,0,0,436,295,2021,2,0
Nembe,Ahoada West,0,0,71,365,2020,1,0
Nembe,Ahoada West,0,0,436,295,2021,2,0
Ngala,Taura,0,0,71,365,2020,1,0
Ngala,Taura,0,0,436,295,2021,2,0
Nganzai,Gawabawa,0,0,71,365,2020,1,0
Nganzai,Gawabawa,0,0,436,295,2021,2,0
Ngaski,Owan East,0,0,71,365,2020,1,0
Ngaski,Owan East,0,0,436,295,2021,2,0
Ngor-Okpala,Ngor-Okpala,0,0,71,365,2020,1,0
Ngor-Okpala,Ngor-Okpala,0,0,436,295,2021,2,0
Nguru,Taura,0,0,71,365,2020,1,0
Nguru,Taura,0,0,436,295,2021,2,0
Ningi,Takali,0,0,71,365,2020,1,0
Ningi,Takali,0,0,436,295,2021,2,0
Njaba,Ngor-Okpala,0,0,71,365,2020,1,0
Njaba,Ngor-Okpala,0,0,436,295,2021,2,0
Njikoka,Uzo-Uwani,0,0,71,365,2020,1,0
Njikoka,Uzo-Uwani,0,0,436,295,2021,2,0
Nkanu East,Owan East,0,0,71,365,2020,1,0
Nkanu East,Owan East,0,0,436,295,2021,2,0
Nkanu West,Uzo-Uwani,0,0,71,365,2020,1,0
Nkanu West,Uzo-Uwani,0,0,436,295,2021,2,0
Nkwerre,Ngor-Okpala,0,0,71,365,2020,1,0
Nkwerre,Ngor-Okpala,0,0,436,295,2021,2,0
Nnewi North,Oru West,0,0,71,365,2020,1,0
Nnewi North,Oru West,0,0,436,295,2021,2,0
Nnewi South,Oru West,0,0,71,365,2020,1,0
Nnewi South,Oru West,0,0,436,295,2021,2,0
Nsit Atai,Nsit Ubium,0,0,71,365,2020,1,0
Nsit Atai,Nsit Ubium,0,0,436,295,2021,2,0
Nsit Ibom,Nsit Ubium,0,0,71,365,2020,1,0
Nsit Ibom,Nsit Ubium,0,0,436,295,2021,2,0
Nsit Ubium,Nsit Ubium,0,0,71,365,2020,1,0
Nsit Ubium,Nsit Ubium,0,0,436,295,2021,2,0
Nsukka,Uzo-Uwani,0,0,71,365,2020,1,0
Nsukka,Uzo-Uwani,0,0,436,295,2021,2,0
Numan,Alkaleri,0,0,71,365,2020,1,0
Numan,Alkaleri,0,0,436,295,2021,2,0
Nwangele,Ngor-Okpala,0,0,71,365,2020,1,0
Nwangele,Ngor-Okpala,0,0,436,295,2021,2,0
Obafemi-Owode,Owan East,0,0,71,365,2020,1,0
Obafemi-Owode,Owan East,0,0,436,295,2021,2,0
Obanliku,Obubra,0,0,71,365,2020,1,0
Obanliku,Obubra,0,0,436,295,2021,2,0
Obi Nwa,Ngor-Okpala,0,0,71,365,2020,1,0
Obi Nwa,Ngor-Okpala,0,0,436,295,2021,2,0
Obi1,Keana,0,0,71,365,2020,1,0
Obi1,Keana,0,0,436,295,2021,2,0
Obi2,Keana,0,0,71,365,2020,1,0
Obi2,Keana,0,0,436,295,2021,2,0
Obia-Akpor,Ahoada West,0,0,71,365,2020,1,0
Obia-Akpor,Ahoada West,0,0,436,295,2021,2,0
Obokun,Akinyele,0,0,71,365,2020,1,0
Obokun,Akinyele,0,0,436,295,2021,2,0
Obot Akara,Ngor-Okpala,0,0,71,365,2020,1,0
Obot Akara,Ngor-Okpala,0,0,436,295,2021,2,0
Obowo,Ngor-Okpala,0,0,71,365,2020,1,0
Obowo,Ngor-Okpala,0,0,436,295,2021,2,0
Obubra,Obubra,0,0,71,365,2020,1,0
Obubra,Obubra,0,0,436,295,2021,2,0
Obudu,Obubra,0,0,71,365,2020,1,0
Obudu,Obubra,0,0,436,295,2021,2,0
Odeda,Oke-Ero,0,0,71,365,2020,1,0
Odeda,Oke-Ero,0,0,436,295,2021,2,0
Odigbo,Akinyele,0,0,71,365,2020,1,0
Odigbo,Akinyele,0,0,436,295,2021,2,0
Odogbolu,Oke-Ero,0,0,71,365,2020,1,0
Odogbolu,Oke-Ero,0,0,436,295,2021,2,0
Odo-Otin,Owan East,0,0,71,365,2020,1,0
Odo-Otin,Owan East,0,0,436,295,2021,2,0
Odukpani,Ngor-Okpala,0,0,71,365,2020,1,0
Odukpani,Ngor-Okpala,0,0,436,295,2021,2,0
Offa,Akinyele,0,0,71,365,2020,1,0
Offa,Akinyele,0,0,436,295,2021,2,0
Ofu,Owan East,0,0,71,365,2020,1,0
Ofu,Owan East,0,0,436,295,2021,2,0
Ogbadibo,Ahoada West,0,0,71,365,2020,1,0
Ogbadibo,Ahoada West,0,0,436,295,2021,2,0
Ogba-Egbema-Ndoni,Owan East,0,0,71,365,2020,1,0
Ogba-Egbema-Ndoni,Owan East,0,0,436,295,2021,2,0
Ogbaru,Ahoada West,0,0,71,365,2020,1,0
Ogbaru,Ahoada West,0,0,436,295,2021,2,0
Ogbia,Ahoada West,0,0,71,365,2020,1,0
Ogbia,Ahoada West,0,0,436,295,2021,2,0
Ogbomosho North,Akinyele,0,0,71,365,2020,1,0
Ogbomosho North,Akinyele,0,0,436,295,2021,2,0
Ogbomosho South,Akinyele,0,0,71,365,2020,1,0
Ogbomosho South,Akinyele,0,0,436,295,2021,2,0
Ogo Oluwa,Oke-Ero,0,0,71,365,2020,1,0
Ogo Oluwa,Oke-Ero,0,0,436,295,2021,2,0
Ogoja,Obubra,0,0,71,365,2020,1,0
Ogoja,Obubra,0,0,436,295,2021,2,0
Ogori-Mangongo,Owan East,0,0,71,365,2020,1,0
Ogori-Mangongo,Owan East,0,0,436,295,2021,2,0
Ogu-Bolo,Nsit Ubium,0,0,71,365,2020,1,0
Ogu-Bolo,Nsit Ubium,0,0,436,295,2021,2,0
Ogun waterside,Owan East,0,0,71,365,2020,1,0
Ogun waterside,Owan East,0,0,436,295,2021,2,0
Oguta,Oru West,0,0,71,365,2020,1,0
Oguta,Oru West,0,0,436,295,2021,2,0
Ohafia,Ngor-Okpala,0,0,71,365,2020,1,0
Ohafia,Ngor-Okpala,0,0,436,295,2021,2,0
Ohaji-Egbema,Oru West,0,0,71,365,2020,1,0
Ohaji-Egbema,Oru West,0,0,436,295,2021,2,0
Ohaozara,Obubra,0,0,71,365,2020,1,0
Ohaozara,Obubra,0,0,436,295,2021,2,0
Ohaukwu,Owan East,0,0,71,365,2020,1,0
Ohaukwu,Owan East,0,0,436,295,2021,2,0
Ohimini,Akinyele,0,0,71,365,2020,1,0
Ohimini,Akinyele,0,0,436,295,2021,2,0
Oji-River,Oru West,0,0,71,365,2020,1,0
Oji-River,Oru West,0,0,436,295,2021,2,0
Ojo,Isoko South,0,0,71,365,2020,1,0
Ojo,Isoko South,0,0,436,295,2021,2,0
Oju,Oke-Ero,0,0,71,365,2020,1,0
Oju,Oke-Ero,0,0,436,295,2021,2,0
Oke-Ero,Oke-Ero,0,0,71,365,2020,1,0
Oke-Ero,Oke-Ero,0,0,436,295,2021,2,0
Okehi,Owan East,0,0,71,365,2020,1,0
Okehi,Owan East,0,0,436,295,2021,2,0
Okene,Owan East,0,0,71,365,2020,1,0
Okene,Owan East,0,0,436,295,2021,2,0
Okigwe,Ngor-Okpala,0,0,71,365,2020,1,0
Okigwe,Ngor-Okpala,0,0,436,295,2021,2,0
Okitipupa,Owan East,0,0,71,365,2020,1,0
Okitipupa,Owan East,0,0,436,295,2021,2,0
Okobo,Nsit Ubium,0,0,71,365,2020,1,0
Okobo,Nsit Ubium,0,0,436,295,2021,2,0
Okpe,Isoko South,0,0,71,365,2020,1,0
Okpe,Isoko South,0,0,436,295,2021,2,0
Okpokwu,Akinyele,0,0,71,365,2020,1,0
Okpokwu,Akinyele,0,0,436,295,2021,2,0
Okrika,Nsit Ubium,0,0,71,365,2020,1,0
Okrika,Nsit Ubium,0,0,436,295,2021,2,0
Olamabolo,Akinyele,0,0,71,365,2020,1,0
Olamabolo,Akinyele,0,0,436,295,2021,2,0
Ola-oluwa,Owan East,0,0,71,365,2020,1,0
Ola-oluwa,Owan East,0,0,436,295,2021,2,0
Olorunda,Akinyele,0,0,71,365,2020,1,0
Olorunda,Akinyele,0,0,436,295,2021,2,0
Olorunsogo,Oke-Ero,0,0,71,365,2020,1,0
Olorunsogo,Oke-Ero,0,0,436,295,2021,2,0
Oluyole,Oke-Ero,0,0,71,365,2020,1,0
Oluyole,Oke-Ero,0,0,436,295,2021,2,0
Omala,Keana,0,0,71,365,2020,1,0
Omala,Keana,0,0,436,295,2021,2,0
Omumma,Ngor-Okpala,0,0,71,365,2020,1,0
Omumma,Ngor-Okpala,0,0,436,295,2021,2,0
Ona-Ara,Akinyele,0,0,71,365,2020,1,0
Ona-Ara,Akinyele,0,0,436,295,2021,2,0
Ondo East,Akinyele,0,0,71,365,2020,1,0
Ondo East,Akinyele,0,0,436,295,2021,2,0
Ondo West,Akinyele,0,0,71,365,2020,1,0
Ondo West,Akinyele,0,0,436,295,2021,2,0
Onicha,Obubra,0,0,71,365,2020,1,0
Onicha,Obubra,0,0,436,295,2021,2,0
Onitsha North,Uzo-Uwani,0,0,71,365,2020,1,0
Onitsha North,Uzo-Uwani,0,0,436,295,2021,2,0
Onitsha South,Uzo-Uwani,0,0,71,365,2020,1,0
Onitsha South,Uzo-Uwani,0,0,436,295,2021,2,0
Onna,Nsit Ubium,0,0,71,365,2020,1,0
Onna,Nsit Ubium,0,0,436,295,2021,2,0
Opobo-Nkoro,Nsit Ubium,0,0,71,365,2020,1,0
Opobo-Nkoro,Nsit Ubium,0,0,436,295,2021,2,0
Oredo,Uzo-Uwani,0,0,71,365,2020,1,0
Oredo,Uzo-Uwani,0,0,436,295,2021,2,0
Orelope,Oke-Ero,0,0,71,365,2020,1,0
Orelope,Oke-Ero,0,0,436,295,2021,2,0
Orhionmwon,Uzo-Uwani,0,0,71,365,2020,1,0
Orhionmwon,Uzo-Uwani,0,0,436,295,2021,2,0
Ori Ire,Oke-Ero,0,0,71,365,2020,1,0
Ori Ire,Oke-Ero,0,0,436,295,2021,2,0
Oriade,Oke-Ero,0,0,71,365,2020,1,0
Oriade,Oke-Ero,0,0,436,295,2021,2,0
Orlu,Oru West,0,0,71,365,2020,1,0
Orlu,Oru West,0,0,436,295,2021,2,0
Orolu,Oke-Ero,0,0,71,365,2020,1,0
Orolu,Oke-Ero,0,0,436,295,2021,2,0
Oron,Nsit Ubium,0,0,71,365,2020,1,0
Oron,Nsit Ubium,0,0,436,295,2021,2,0
Orsu,Oru West,0,0,71,365,2020,1,0
Orsu,Oru West,0,0,436,295,2021,2,0
Oru East,Oru West,0,0,71,365,2020,1,0
Oru East,Oru West,0,0,436,295,2021,2,0
Oru West,Oru West,0,0,71,365,2020,1,0
Oru West,Oru West,0,0,436,295,2021,2,0
Oruk Anam,Nsit Ubium,0,0,71,365,2020,1,0
Oruk Anam,Nsit Ubium,0,0,436,295,2021,2,0
Orumba North,Oru West,0,0,71,365,2020,1,0
Orumba North,Oru West,0,0,436,295,2021,2,0
Orumba South,Oru West,0,0,71,365,2020,1,0
Orumba South,Oru West,0,0,436,295,2021,2,0
Ose,Owan East,0,0,71,365,2020,1,0
Ose,Owan East,0,0,436,295,2021,2,0
Oshimili North,Uzo-Uwani,0,0,71,365,2020,1,0
Oshimili North,Uzo-Uwani,0,0,436,295,2021,2,0
Oshimili South,Uzo-Uwani,0,0,71,365,2020,1,0
Oshimili South,Uzo-Uwani,0,0,436,295,2021,2,0
Oshodi-Isolo,Uzo-Uwani,0,0,71,365,2020,1,0
Oshodi-Isolo,Uzo-Uwani,0,0,436,295,2021,2,0
Osisioma Ngwa,Ngor-Okpala,0,0,71,365,2020,1,0
Osisioma Ngwa,Ngor-Okpala,0,0,436,295,2021,2,0
Osogbo,Owan East,0,0,71,365,2020,1,0
Osogbo,Owan East,0,0,436,295,2021,2,0
Oturkpo,Owan East,0,0,71,365,2020,1,0
Oturkpo,Owan East,0,0,436,295,2021,2,0
Ovia North East,Owan East,0,0,71,365,2020,1,0
Ovia North East,Owan East,0,0,436,295,2021,2,0
Ovia South West,Akinyele,0,0,71,365,2020,1,0
Ovia South West,Akinyele,0,0,436,295,2021,2,0
Owan East,Owan East,0,0,71,365,2020,1,0
Owan East,Owan East,0,0,436,295,2021,2,0
Owan West,Owan East,0,0,71,365,2020,1,0
Owan West,Owan East,0,0,436,295,2021,2,0
Owerri North,Ngor-Okpala,0,0,71,365,2020,1,0
Owerri North,Ngor-Okpala,0,0,436,295,2021,2,0
Owerri West,Ngor-Okpala,0,0,71,365,2020,1,0
Owerri West,Ngor-Okpala,0,0,436,295,2021,2,0
Owerri-Municipal,Oru West,0,0,71,365,2020,1,0
Owerri-Municipal,Oru West,0,0,436,295,2021,2,0
Owo,Owan East,0,0,71,365,2020,1,0
Owo,Owan East,0,0,436,295,2021,2,0
Oye,Oke-Ero,0,0,71,365,2020,1,0
Oye,Oke-Ero,0,0,436,295,2021,2,0
Oyi,Uzo-Uwani,0,0,71,365,2020,1,0
Oyi,Uzo-Uwani,0,0,436,295,2021,2,0
Oyigbo,Nsit Ubium,0,0,71,365,2020,1,0
Oyigbo,Nsit Ubium,0,0,436,295,2021,2,0
Oyo East,Akinyele,0,0,71,365,2020,1,0
Oyo East,Akinyele,0,0,436,295,2021,2,0
Oyo West,Akinyele,0,0,71,365,2020,1,0
Oyo West,Akinyele,0,0,436,295,2021,2,0
Oyun,Oke-Ero,0,0,71,365,2020,1,0
Oyun,Oke-Ero,0,0,436,295,2021,2,0
Pailoro,Oke-Ero,0,0,71,365,2020,1,0
Pailoro,Oke-Ero,0,0,436,295,2021,2,0
Pankshin,Alkaleri,0,0,71,365,2020,1,0
Pankshin,Alkaleri,0,0,436,295,2021,2,0
Patani,Isoko South,0,0,71,365,2020,1,0
Patani,Isoko South,0,0,436,295,2021,2,0
Pategi,Oke-Ero,0,0,71,365,2020,1,0
Pategi,Oke-Ero,0,0,436,295,2021,2,0
Port-Harcourt,Ahoada West,0,0,71,365,2020,1,0
Port-Harcourt,Ahoada West,0,0,436,295,2021,2,0
Potiskum,Darazo,0,0,71,365,2020,1,0
Potiskum,Darazo,0,0,436,295,2021,2,0
Qua'an Pan,Keana,0,0,71,365,2020,1,0
Qua'an Pan,Keana,0,0,436,295,2021,2,0
Rabah,Gawabawa,0,0,71,365,2020,1,0
Rabah,Gawabawa,0,0,436,295,2021,2,0
Rafi,Oke-Ero,0,0,71,365,2020,1,0
Rafi,Oke-Ero,0,0,436,295,2021,2,0
Rano,Gwarzo,0,0,71,365,2020,1,0
Rano,Gwarzo,0,0,436,295,2021,2,0
Remo North,Owan East,0,0,71,365,2020,1,0
Remo North,Owan East,0,0,436,295,2021,2,0
Rijau,Alkaleri,0,0,71,365,2020,1,0
Rijau,Alkaleri,0,0,436,295,2021,2,0
Rimi,Rimi,0,0,71,365,2020,1,0
Rimi,Rimi,0,0,436,295,2021,2,0
Rimin Gado,Gwarzo,0,0,71,365,2020,1,0
Rimin Gado,Gwarzo,0,0,436,295,2021,2,0
Ringim,Taura,0,0,71,365,2020,1,0
Ringim,Taura,0,0,436,295,2021,2,0
Riyom,Soba,0,0,71,365,2020,1,0
Riyom,Soba,0,0,436,295,2021,2,0
Rogo,Gwarzo,0,0,71,365,2020,1,0
Rogo,Gwarzo,0,0,436,295,2021,2,0
Roni,Babura,0,0,71,365,2020,1,0
Roni,Babura,0,0,436,295,2021,2,0
Sabon Birni,Gawabawa,0,0,71,365,2020,1,0
Sabon Birni,Gawabawa,0,0,436,295,2021,2,0
Sabon-Gari,Soba,0,0,71,365,2020,1,0
Sabon-Gari,Soba,0,0,436,295,2021,2,0
Sabuwa,Giwa,0,0,71,365,2020,1,0
Sabuwa,Giwa,0,0,436,295,2021,2,0
Safana,Babura,0,0,71,365,2020,1,0
Safana,Babura,0,0,436,295,2021,2,0
Sagbama,Ahoada West,0,0,71,365,2020,1,0
Sagbama,Ahoada West,0,0,436,295,2021,2,0
Sakaba,Alkaleri,0,0,71,365,2020,1,0
Sakaba,Alkaleri,0,0,436,295,2021,2,0
Saki East,Oke-Ero,0,0,71,365,2020,1,0
Saki East,Oke-Ero,0,0,436,295,2021,2,0
Saki West,Akinyele,0,0,71,365,2020,1,0
Saki West,Akinyele,0,0,436,295,2021,2,0
Sandamu,Rimi,0,0,71,365,2020,1,0
Sandamu,Rimi,0,0,436,295,2021,2,0
Sanga,Soba,0,0,71,365,2020,1,0
Sanga,Soba,0,0,436,295,2021,2,0
Sapele,Isoko South,0,0,71,365,2020,1,0
Sapele,Isoko South,0,0,436,295,2021,2,0
Sardauna,Oru West,0,0,71,365,2020,1,0
Sardauna,Oru West,0,0,436,295,2021,2,0
Shagamu,Uzo-Uwani,0,0,71,365,2020,1,0
Shagamu,Uzo-Uwani,0,0,436,295,2021,2,0
Shagari,Birnin Kebbi,0,0,71,365,2020,1,0
Shagari,Birnin Kebbi,0,0,436,295,2021,2,0
Shanga,Birnin Kebbi,0,0,71,365,2020,1,0
Shanga,Birnin Kebbi,0,0,436,295,2021,2,0
Shani,Alkaleri,0,0,71,365,2020,1,0
Shani,Alkaleri,0,0,436,295,2021,2,0
Shanono,Gwarzo,0,0,71,365,2020,1,0
Shanono,Gwarzo,0,0,436,295,2021,2,0
Shelleng,Darazo,0,0,71,365,2020,1,0
Shelleng,Darazo,0,0,436,295,2021,2,0
Shendam,Keana,0,0,71,365,2020,1,0
Shendam,Keana,0,0,436,295,2021,2,0
Shinkafi,Rimi,0,0,71,365,2020,1,0
Shinkafi,Rimi,0,0,436,295,2021,2,0
Shira,Takali,0,0,71,365,2020,1,0
Shira,Takali,0,0,436,295,2021,2,0
Shiroro,Oke-Ero,0,0,71,365,2020,1,0
Shiroro,Oke-Ero,0,0,436,295,2021,2,0
Shomgom,Alkaleri,0,0,71,365,2020,1,0
Shomgom,Alkaleri,0,0,436,295,2021,2,0
Shomolu,Isoko South,0,0,71,365,2020,1,0
Shomolu,Isoko South,0,0,436,295,2021,2,0
Silame,Gawabawa,0,0,71,365,2020,1,0
Silame,Gawabawa,0,0,436,295,2021,2,0
Soba,Soba,0,0,71,365,2020,1,0
Soba,Soba,0,0,436,295,2021,2,0
Sokoto North,Gawabawa,0,0,71,365,2020,1,0
Sokoto North,Gawabawa,0,0,436,295,2021,2,0
Sokoto South,Birnin Kebbi,0,0,71,365,2020,1,0
Sokoto South,Birnin Kebbi,0,0,436,295,2021,2,0
Song,Darazo,0,0,71,365,2020,1,0
Song,Darazo,0,0,436,295,2021,2,0
Southern Ijaw,Ahoada West,0,0,71,365,2020,1,0
Southern Ijaw,Ahoada West,0,0,436,295,2021,2,0
Suleja,Babura,0,0,71,365,2020,1,0
Suleja,Babura,0,0,436,295,2021,2,0
Sule-Tankarkar,Giwa,0,0,71,365,2020,1,0
Sule-Tankarkar,Giwa,0,0,436,295,2021,2,0
Sumaila,Takali,0,0,71,365,2020,1,0
Sumaila,Takali,0,0,436,295,2021,2,0
Suru,Birnin Kebbi,0,0,71,365,2020,1,0
Suru,Birnin Kebbi,0,0,436,295,2021,2,0
Surulere1,Oke-Ero,0,0,71,365,2020,1,0
Surulere1,Oke-Ero,0,0,436,295,2021,2,0
Surulere2,Oke-Ero,0,0,71,365,2020,1,0
Surulere2,Oke-Ero,0,0,436,295,2021,2,0
Tafa,Oke-Ero,0,0,71,365,2020,1,0
Tafa,Oke-Ero,0,0,436,295,2021,2,0
Tafawa-Balewa,Alkaleri,0,0,71,365,2020,1,0
Tafawa-Balewa,Alkaleri,0,0,436,295,2021,2,0
Tai,Nsit Ubium,0,0,71,365,2020,1,0
Tai,Nsit Ubium,0,0,436,295,2021,2,0
Takali,Takali,0,0,71,365,2020,1,0
Takali,Takali,0,0,436,295,2021,2,0
Takum,Keana,0,0,71,365,2020,1,0
Takum,Keana,0,0,436,295,2021,2,0
Talata Mafara,Darazo,0,0,71,365,2020,1,0
Talata Mafara,Darazo,0,0,436,295,2021,2,0
Tambuwal,Birnin Kebbi,0,0,71,365,2020,1,0
Tambuwal,Birnin Kebbi,0,0,436,295,2021,2,0
Tangaza,Gawabawa,0,0,71,365,2020,1,0
Tangaza,Gawabawa,0,0,436,295,2021,2,0
Tarauni,Alkaleri,0,0,71,365,2020,1,0
Tarauni,Alkaleri,0,0,436,295,2021,2,0
Tarka,Keana,0,0,71,365,2020,1,0
Tarka,Keana,0,0,436,295,2021,2,0
Tarmua,Rimi,0,0,71,365,2020,1,0
Tarmua,Rimi,0,0,436,295,2021,2,0
Taura,Taura,0,0,71,365,2020,1,0
Taura,Taura,0,0,436,295,2021,2,0
Tofa,Taura,0,0,71,365,2020,1,0
Tofa,Taura,0,0,436,295,2021,2,0
Toro,Giwa,0,0,71,365,2020,1,0
Toro,Giwa,0,0,436,295,2021,2,0
Toto,Keana,0,0,71,365,2020,1,0
Toto,Keana,0,0,436,295,2021,2,0
Toungo,Keana,0,0,71,365,2020,1,0
Toungo,Keana,0,0,436,295,2021,2,0
Tsafe,Takali,0,0,71,365,2020,1,0
Tsafe,Takali,0,0,436,295,2021,2,0
Tsanyawa,Gwarzo,0,0,71,365,2020,1,0
Tsanyawa,Gwarzo,0,0,436,295,2021,2,0
Tudun Wada,Gwarzo,0,0,71,365,2020,1,0
Tudun Wada,Gwarzo,0,0,436,295,2021,2,0
Tureta,Birnin Kebbi,0,0,71,365,2020,1,0
Tureta,Birnin Kebbi,0,0,436,295,2021,2,0
Udenu,Uzo-Uwani,0,0,71,365,2020,1,0
Udenu,Uzo-Uwani,0,0,436,295,2021,2,0
Udi,Uzo-Uwani,0,0,71,365,2020,1,0
Udi,Uzo-Uwani,0,0,436,295,2021,2,0
Udu,Isoko South,0,0,71,365,2020,1,0
Udu,Isoko South,0,0,436,295,2021,2,0
Udung Uko,Nsit Ubium,0,0,71,365,2020,1,0
Udung Uko,Nsit Ubium,0,0,436,295,2021,2,0
Ughelli North,Isoko South,0,0,71,365,2020,1,0
Ughelli North,Isoko South,0,0,436,295,2021,2,0
Ughelli South,Isoko South,0,0,71,365,2020,1,0
Ughelli South,Isoko South,0,0,436,295,2021,2,0
Ugwunagbo,Ngor-Okpala,0,0,71,365,2020,1,0
Ugwunagbo,Ngor-Okpala,0,0,436,295,2021,2,0
Uhunmwonde,Owan East,0,0,71,365,2020,1,0
Uhunmwonde,Owan East,0,0,436,295,2021,2,0
Ukanafun,Nsit Ubium,0,0,71,365,2020,1,0
Ukanafun,Nsit Ubium,0,0,436,295,2021,2,0
Ukum,Keana,0,0,71,365,2020,1,0
Ukum,Keana,0,0,436,295,2021,2,0
Ukwa East,Nsit Ubium,0,0,71,365,2020,1,0
Ukwa East,Nsit Ubium,0,0,436,295,2021,2,0
Ukwa West,Nsit Ubium,0,0,71,365,2020,1,0
Ukwa West,Nsit Ubium,0,0,436,295,2021,2,0
Ukwuani,Uzo-Uwani,0,0,71,365,2020,1,0
Ukwuani,Uzo-Uwani,0,0,436,295,2021,2,0
Umuahia North,Oru West,0,0,71,365,2020,1,0
Umuahia North,Oru West,0,0,436,295,2021,2,0
Umuahia South,Ngor-Okpala,0,0,71,365,2020,1,0
Umuahia South,Ngor-Okpala,0,0,436,295,2021,2,0
Umu-Neochi,Ngor-Okpala,0,0,71,365,2020,1,0
Umu-Neochi,Ngor-Okpala,0,0,436,295,2021,2,0
Ungogo,Taura,0,0,71,365,2020,1,0
Ungogo,Taura,0,0,436,295,2021,2,0
Unuimo,Ngor-Okpala,0,0,71,365,2020,1,0
Unuimo,Ngor-Okpala,0,0,436,295,2021,2,0
Uruan,Nsit Ubium,0,0,71,365,2020,1,0
Uruan,Nsit Ubium,0,0,436,295,2021,2,0
Urue-Offong-Oruko,Nsit Ubium,0,0,71,365,2020,1,0
Urue-Offong-Oruko,Nsit Ubium,0,0,436,295,2021,2,0
Ushongo,Oke-Ero,0,0,71,365,2020,1,0
Ushongo,Oke-Ero,0,0,436,295,2021,2,0
Ussa,Oru West,0,0,71,365,2020,1,0
Ussa,Oru West,0,0,436,295,2021,2,0
Uvwie,Isoko South,0,0,71,365,2020,1,0
Uvwie,Isoko South,0,0,436,295,2021,2,0
Uyo,Nsit Ubium,0,0,71,365,2020,1,0
Uyo,Nsit Ubium,0,0,436,295,2021,2,0
Uzo-Uwani,Uzo-Uwani,0,0,71,365,2020,1,0
Uzo-Uwani,Uzo-Uwani,0,0,436,295,2021,2,0
Vandeikya,Oke-Ero,0,0,71,365,2020,1,0
Vandeikya,Oke-Ero,0,0,436,295,2021,2,0
Wamako,Gawabawa,0,0,71,365,2020,1,0
Wamako,Gawabawa,0,0,436,295,2021,2,0
Wamba,Alkaleri,0,0,71,365,2020,1,0
Wamba,Alkaleri,0,0,436,295,2021,2,0
Warawa,Gwarzo,0,0,71,365,2020,1,0
Warawa,Gwarzo,0,0,436,295,2021,2,0
Warji,Takali,0,0,71,365,2020,1,0
Warji,Takali,0,0,436,295,2021,2,0
Warri North,Owan East,0,0,71,365,2020,1,0
Warri North,Owan East,0,0,436,295,2021,2,0
Warri South,Isoko South,0,0,71,365,2020,1,0
Warri South,Isoko South,0,0,436,295,2021,2,0
Warri South West,Isoko South,0,0,71,365,2020,1,0
Warri South West,Isoko South,0,0,436,295,2021,2,0
Wasagu-Danko,Alkaleri,0,0,71,365,2020,1,0
Wasagu-Danko,Alkaleri,0,0,436,295,2021,2,0
Wase,Alkaleri,0,0,71,365,2020,1,0
Wase,Alkaleri,0,0,436,295,2021,2,0
Wudil,Gwarzo,0,0,71,365,2020,1,0
Wudil,Gwarzo,0,0,436,295,2021,2,0
Wukari,Keana,0,0,71,365,2020,1,0
