,LGA,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
4587,Nasarawa1,Alkaleri,july,610,2021,3,-1,1,0.6,15
4588,Nasarawa1,Alkaleri,july,640,2021,4,-1,1,0.6,15
4589,Rano,Gwarzo,may,488,2021,1,-1,1,0.6,15
4590,Rano,Gwarzo,may,518,2021,2,-1,1,0.6,15
4591,Rano,Gwarzo,may,548,2021,3,-1,1,0.6,15
4592,Rano,Gwarzo,may,578,2021,4,-1,1,0.6,15
4593,Rimin Gado,Gwarzo,may,488,2021,1,-1,1,0.6,15
4594,Rimin Gado,Gwarzo,may,518,2021,2,-1,1,0.6,15
4595,Rimin Gado,Gwarzo,may,548,2021,3,-1,1,0.6,15
4596,Rimin Gado,Gwarzo,may,578,2021,4,-1,1,0.6,15
4597,Bindawa,Rimi,october,610,2021,1,-1,1,0.6,15
4598,Bindawa,Rimi,october,640,2021,2,-1,1,0.6,15
4599,Bindawa,Rimi,october,670,2021,3,-1,1,0.6,15
4600,Bindawa,Rimi,october,700,2021,4,-1,1,0.6,15
4601,Rogo,Gwarzo,may,488,2021,1,-1,1,0.6,15
4602,Rogo,Gwarzo,may,518,2021,2,-1,1,0.6,15
4603,Rogo,Gwarzo,may,548,2021,3,-1,1,0.6,15
4604,Rogo,Gwarzo,may,578,2021,4,-1,1,0.6,15
4605,Shanono,Gwarzo,may,488,2021,1,-1,1,0.6,15
4606,Shanono,Gwarzo,may,518,2021,2,-1,1,0.6,15
4607,Shanono,Gwarzo,may,548,2021,3,-1,1,0.6,15
4608,Shanono,Gwarzo,may,578,2021,4,-1,1,0.6,15
4609,Sumaila,Takali,october,610,2021,1,-1,1,0.6,15
4610,Sumaila,Takali,october,640,2021,2,-1,1,0.6,15
4611,Sumaila,Takali,october,670,2021,3,-1,1,0.6,15
4612,Sumaila,Takali,october,700,2021,4,-1,1,0.6,15
4613,Takali,Takali,october,610,2021,1,-1,1,0.6,15
4614,Takali,Takali,october,640,2021,2,-1,1,0.6,15
4615,Takali,Takali,october,670,2021,3,-1,1,0.6,15
4616,Takali,Takali,october,700,2021,4,-1,1,0.6,15
4617,Tarauni,Alkaleri,july,550,2021,1,-1,1,0.6,15
4618,Tarauni,Alkaleri,july,580,2021,2,-1,1,0.6,15
4619,Tarauni,Alkaleri,july,610,2021,3,-1,1,0.6,15
4620,Tarauni,Alkaleri,july,640,2021,4,-1,1,0.6,15
4621,Tudun Wada,Gwarzo,may,488,2021,1,-1,1,0.6,15
4622,Tudun Wada,Gwarzo,may,518,2021,2,-1,1,0.6,15
4623,Tudun Wada,Gwarzo,may,548,2021,3,-1,1,0.6,15
4624,Tudun Wada,Gwarzo,may,578,2021,4,-1,1,0.6,15
4625,Ungogo,Taura,november,610,2021,1,-1,1,0.6,15
4626,Ungogo,Taura,november,640,2021,2,-1,1,0.6,15
4627,Ungogo,Taura,november,670,2021,3,-1,1,0.6,15
4628,Ungogo,Taura,november,700,2021,4,-1,1,0.6,15
4629,Warawa,Gwarzo,may,488,2021,1,-1,1,0.6,15
4630,Warawa,Gwarzo,may,518,2021,2,-1,1,0.6,15
4631,Warawa,Gwarzo,may,548,2021,3,-1,1,0.6,15
4632,Warawa,Gwarzo,may,578,2021,4,-1,1,0.6,15
4633,Wudil,Gwarzo,may,488,2021,1,-1,1,0.6,15
4634,Wudil,Gwarzo,may,518,2021,2,-1,1,0.6,15
4635,Wudil,Gwarzo,may,548,2021,3,-1,1,0.6,15
4636,Wudil,Gwarzo,may,578,2021,4,-1,1,0.6,15
4637,Daura,Babura,may,488,2021,1,-1,1,0.6,15
4638,Daura,Babura,may,518,2021,2,-1,1,0.6,15
4639,Daura,Babura,may,548,2021,3,-1,1,0.6,15
4640,Daura,Babura,may,578,2021,4,-1,1,0.6,15
4641,Bakori,Gwarzo,may,488,2021,1,-1,1,0.6,15
4642,Bakori,Gwarzo,may,518,2021,2,-1,1,0.6,15
4643,Bakori,Gwarzo,may,548,2021,3,-1,1,0.6,15
4644,Bakori,Gwarzo,may,578,2021,4,-1,1,0.6,15
4645,Batagarawa,Rimi,october,610,2021,1,-1,1,0.6,15
4646,Batagarawa,Rimi,october,640,2021,2,-1,1,0.6,15
4647,Batagarawa,Rimi,october,670,2021,3,-1,1,0.6,15
4648,Batagarawa,Rimi,october,700,2021,4,-1,1,0.6,15
4649,Batsari,Rimi,october,610,2021,1,-1,1,0.6,15
4650,Batsari,Rimi,october,640,2021,2,-1,1,0.6,15
4651,Batsari,Rimi,october,670,2021,3,-1,1,0.6,15
4652,Batsari,Rimi,october,700,2021,4,-1,1,0.6,15
4653,Charanchi,Rimi,october,610,2021,1,-1,1,0.6,15
4654,Charanchi,Rimi,october,640,2021,2,-1,1,0.6,15
4655,Charanchi,Rimi,october,670,2021,3,-1,1,0.6,15
4656,Charanchi,Rimi,october,700,2021,4,-1,1,0.6,15
4657,Dan Musa,Rimi,october,610,2021,1,-1,1,0.6,15
4658,Dan Musa,Rimi,october,640,2021,2,-1,1,0.6,15
4659,Dan Musa,Rimi,october,670,2021,3,-1,1,0.6,15
4660,Dan Musa,Rimi,october,700,2021,4,-1,1,0.6,15
4661,Dandume,Giwa,august,579,2021,1,-1,1,0.6,15
4662,Dandume,Giwa,august,609,2021,2,-1,1,0.6,15
4663,Dandume,Giwa,august,639,2021,3,-1,1,0.6,15
4664,Dandume,Giwa,august,669,2021,4,-1,1,0.6,15
4665,Danja,Giwa,august,579,2021,1,-1,1,0.6,15
4666,Danja,Giwa,august,609,2021,2,-1,1,0.6,15
4667,Danja,Giwa,august,639,2021,3,-1,1,0.6,15
4668,Danja,Giwa,august,669,2021,4,-1,1,0.6,15
4669,Dutsin-Ma,Rimi,october,610,2021,1,-1,1,0.6,15
4670,Dutsin-Ma,Rimi,october,640,2021,2,-1,1,0.6,15
4671,Dutsin-Ma,Rimi,october,670,2021,3,-1,1,0.6,15
4672,Dutsin-Ma,Rimi,october,700,2021,4,-1,1,0.6,15
4673,Faskari,Giwa,august,579,2021,1,-1,1,0.6,15
4674,Faskari,Giwa,august,609,2021,2,-1,1,0.6,15
4675,Faskari,Giwa,august,639,2021,3,-1,1,0.6,15
4676,Faskari,Giwa,august,669,2021,4,-1,1,0.6,15
4677,Funtua,Gwarzo,may,488,2021,1,-1,1,0.6,15
4678,Funtua,Gwarzo,may,518,2021,2,-1,1,0.6,15
4679,Funtua,Gwarzo,may,548,2021,3,-1,1,0.6,15
4680,Funtua,Gwarzo,may,578,2021,4,-1,1,0.6,15
4681,Asa,Oke-Ero,october,610,2021,1,-1,1,0.6,15
4682,Asa,Oke-Ero,october,640,2021,2,-1,1,0.6,15
4683,Asa,Oke-Ero,october,670,2021,3,-1,1,0.6,15
4684,Asa,Oke-Ero,october,700,2021,4,-1,1,0.6,15
4685,Ingawa,Rimi,october,610,2021,1,-1,1,0.6,15
4686,Ingawa,Rimi,october,640,2021,2,-1,1,0.6,15
4687,Ingawa,Rimi,october,670,2021,3,-1,1,0.6,15
4688,Ingawa,Rimi,october,700,2021,4,-1,1,0.6,15
4689,Kafur,Gwarzo,may,488,2021,1,-1,1,0.6,15
4690,Kafur,Gwarzo,may,518,2021,2,-1,1,0.6,15
4691,Kafur,Gwarzo,may,548,2021,3,-1,1,0.6,15
4692,Kafur,Gwarzo,may,578,2021,4,-1,1,0.6,15
4693,Kankara,Rimi,october,610,2021,1,-1,1,0.6,15
4694,Kankara,Rimi,october,640,2021,2,-1,1,0.6,15
4695,Kankara,Rimi,october,670,2021,3,-1,1,0.6,15
4696,Kankara,Rimi,october,700,2021,4,-1,1,0.6,15
4697,Kankia,Rimi,october,610,2021,1,-1,1,0.6,15
4698,Kankia,Rimi,october,640,2021,2,-1,1,0.6,15
4699,Kankia,Rimi,october,670,2021,3,-1,1,0.6,15
4700,Kankia,Rimi,october,700,2021,4,-1,1,0.6,15
4701,Katsina,Rimi,october,610,2021,1,-1,1,0.6,15
4702,Katsina,Rimi,october,640,2021,2,-1,1,0.6,15
4703,Katsina,Rimi,october,670,2021,3,-1,1,0.6,15
4704,Katsina,Rimi,october,700,2021,4,-1,1,0.6,15
4705,Kurfi,Rimi,october,610,2021,1,-1,1,0.6,15
4706,Kurfi,Rimi,october,640,2021,2,-1,1,0.6,15
4707,Kurfi,Rimi,october,670,2021,3,-1,1,0.6,15
4708,Kurfi,Rimi,october,700,2021,4,-1,1,0.6,15
4709,Kusada,Rimi,october,610,2021,1,-1,1,0.6,15
4710,Kusada,Rimi,october,640,2021,2,-1,1,0.6,15
4711,Kusada,Rimi,october,670,2021,3,-1,1,0.6,15
4712,Kusada,Rimi,october,700,2021,4,-1,1,0.6,15
4713,Malumfashi,Gwarzo,may,488,2021,1,-1,1,0.6,15
4714,Malumfashi,Gwarzo,may,518,2021,2,-1,1,0.6,15
4715,Malumfashi,Gwarzo,may,548,2021,3,-1,1,0.6,15
4716,Malumfashi,Gwarzo,may,578,2021,4,-1,1,0.6,15
4717,Mani,Rimi,october,610,2021,1,-1,1,0.6,15
4718,Mani,Rimi,october,640,2021,2,-1,1,0.6,15
4719,Mani,Rimi,october,670,2021,3,-1,1,0.6,15
4720,Mani,Rimi,october,700,2021,4,-1,1,0.6,15
4721,Matazuu,Rimi,october,610,2021,1,-1,1,0.6,15
4722,Matazuu,Rimi,october,640,2021,2,-1,1,0.6,15
4723,Matazuu,Rimi,october,670,2021,3,-1,1,0.6,15
4724,Matazuu,Rimi,october,700,2021,4,-1,1,0.6,15
4725,Birnin Kebbi,Birnin Kebbi,august,579,2021,1,-1,1,0.6,15
4726,Birnin Kebbi,Birnin Kebbi,august,609,2021,2,-1,1,0.6,15
4727,Birnin Kebbi,Birnin Kebbi,august,639,2021,3,-1,1,0.6,15
4728,Birnin Kebbi,Birnin Kebbi,august,669,2021,4,-1,1,0.6,15
4729,Musawa,Gwarzo,may,488,2021,1,-1,1,0.6,15
4730,Musawa,Gwarzo,may,518,2021,2,-1,1,0.6,15
4731,Musawa,Gwarzo,may,548,2021,3,-1,1,0.6,15
4732,Musawa,Gwarzo,may,578,2021,4,-1,1,0.6,15
4733,Rimi,Rimi,october,610,2021,1,-1,1,0.6,15
4734,Rimi,Rimi,october,640,2021,2,-1,1,0.6,15
4735,Rimi,Rimi,october,670,2021,3,-1,1,0.6,15
4736,Rimi,Rimi,october,700,2021,4,-1,1,0.6,15
4737,Sabuwa,Giwa,august,579,2021,1,-1,1,0.6,15
4738,Sabuwa,Giwa,august,609,2021,2,-1,1,0.6,15
4739,Sabuwa,Giwa,august,639,2021,3,-1,1,0.6,15
4740,Sabuwa,Giwa,august,669,2021,4,-1,1,0.6,15
4741,Safana,Babura,may,488,2021,1,-1,1,0.6,15
4742,Safana,Babura,may,518,2021,2,-1,1,0.6,15
4743,Safana,Babura,may,548,2021,3,-1,1,0.6,15
4744,Safana,Babura,may,578,2021,4,-1,1,0.6,15
4745,Sandamu,Rimi,october,610,2021,1,-1,1,0.6,15
4746,Sandamu,Rimi,october,640,2021,2,-1,1,0.6,15
4747,Sandamu,Rimi,october,670,2021,3,-1,1,0.6,15
4748,Sandamu,Rimi,october,700,2021,4,-1,1,0.6,15
4749,Aleiro,Birnin Kebbi,august,579,2021,1,-1,1,0.6,15
4750,Aleiro,Birnin Kebbi,august,609,2021,2,-1,1,0.6,15
4751,Aleiro,Birnin Kebbi,august,639,2021,3,-1,1,0.6,15
4752,Aleiro,Birnin Kebbi,august,669,2021,4,-1,1,0.6,15
4753,Argungu,Birnin Kebbi,august,579,2021,1,-1,1,0.6,15
4754,Argungu,Birnin Kebbi,august,609,2021,2,-1,1,0.6,15
4755,Argungu,Birnin Kebbi,august,639,2021,3,-1,1,0.6,15
4756,Argungu,Birnin Kebbi,august,669,2021,4,-1,1,0.6,15
4757,Augie,Birnin Kebbi,august,579,2021,1,-1,1,0.6,15
4758,Augie,Birnin Kebbi,august,609,2021,2,-1,1,0.6,15
4759,Augie,Birnin Kebbi,august,639,2021,3,-1,1,0.6,15
4760,Augie,Birnin Kebbi,august,669,2021,4,-1,1,0.6,15
4761,Bunza,Birnin Kebbi,august,579,2021,1,-1,1,0.6,15
4762,Bunza,Birnin Kebbi,august,609,2021,2,-1,1,0.6,15
4763,Bunza,Birnin Kebbi,august,639,2021,3,-1,1,0.6,15
4764,Bunza,Birnin Kebbi,august,669,2021,4,-1,1,0.6,15
4765,Fakai,Birnin Kebbi,august,579,2021,1,-1,1,0.6,15
4766,Fakai,Birnin Kebbi,august,609,2021,2,-1,1,0.6,15
4767,Fakai,Birnin Kebbi,august,639,2021,3,-1,1,0.6,15
4768,Fakai,Birnin Kebbi,august,669,2021,4,-1,1,0.6,15
4769,Gwandu,Birnin Kebbi,august,579,2021,1,-1,1,0.6,15
4770,Gwandu,Birnin Kebbi,august,609,2021,2,-1,1,0.6,15
4771,Gwandu,Birnin Kebbi,august,639,2021,3,-1,1,0.6,15
4772,Gwandu,Birnin Kebbi,august,669,2021,4,-1,1,0.6,15
4773,Jega,Birnin Kebbi,august,579,2021,1,-1,1,0.6,15
4774,Jega,Birnin Kebbi,august,609,2021,2,-1,1,0.6,15
4775,Jega,Birnin Kebbi,august,639,2021,3,-1,1,0.6,15
4776,Jega,Birnin Kebbi,august,669,2021,4,-1,1,0.6,15
4777,Kalgo,Birnin Kebbi,august,579,2021,1,-1,1,0.6,15
4778,Kalgo,Birnin Kebbi,august,609,2021,2,-1,1,0.6,15
4779,Kalgo,Birnin Kebbi,august,639,2021,3,-1,1,0.6,15
4780,Kalgo,Birnin Kebbi,august,669,2021,4,-1,1,0.6,15
4781,Iseyin,Akinyele,may,488,2021,1,-1,1,0.6,15
4782,Iseyin,Akinyele,may,518,2021,2,-1,1,0.6,15
4783,Iseyin,Akinyele,may,548,2021,3,-1,1,0.6,15
4784,Iseyin,Akinyele,may,578,2021,4,-1,1,0.6,15
4785,Maiyama,Birnin Kebbi,august,579,2021,1,-1,1,0.6,15
4786,Maiyama,Birnin Kebbi,august,609,2021,2,-1,1,0.6,15
4787,Maiyama,Birnin Kebbi,august,639,2021,3,-1,1,0.6,15
4788,Maiyama,Birnin Kebbi,august,669,2021,4,-1,1,0.6,15
4789,Ngaski,Owan East,june,518,2021,1,-1,1,0.6,15
4790,Ngaski,Owan East,june,548,2021,2,-1,1,0.6,15
4791,Ngaski,Owan East,june,578,2021,3,-1,1,0.6,15
4792,Ngaski,Owan East,june,608,2021,4,-1,1,0.6,15
4793,Sakaba,Alkaleri,july,550,2021,1,-1,1,0.6,15
4794,Sakaba,Alkaleri,july,580,2021,2,-1,1,0.6,15
4795,Sakaba,Alkaleri,july,610,2021,3,-1,1,0.6,15
4796,Sakaba,Alkaleri,july,640,2021,4,-1,1,0.6,15
4797,Shanga,Birnin Kebbi,august,579,2021,1,-1,1,0.6,15
4798,Shanga,Birnin Kebbi,august,609,2021,2,-1,1,0.6,15
4799,Shanga,Birnin Kebbi,august,639,2021,3,-1,1,0.6,15
4800,Shanga,Birnin Kebbi,august,669,2021,4,-1,1,0.6,15
4801,Suru,Birnin Kebbi,august,579,2021,1,-1,1,0.6,15
4802,Suru,Birnin Kebbi,august,609,2021,2,-1,1,0.6,15
4803,Suru,Birnin Kebbi,august,639,2021,3,-1,1,0.6,15
4804,Suru,Birnin Kebbi,august,669,2021,4,-1,1,0.6,15
4805,Wasagu-Danko,Alkaleri,july,550,2021,1,-1,1,0.6,15
4806,Wasagu-Danko,Alkaleri,july,580,2021,2,-1,1,0.6,15
4807,Wasagu-Danko,Alkaleri,july,610,2021,3,-1,1,0.6,15
4808,Wasagu-Danko,Alkaleri,july,640,2021,4,-1,1,0.6,15
4809,Yauri,Birnin Kebbi,august,579,2021,1,-1,1,0.6,15
4810,Yauri,Birnin Kebbi,august,609,2021,2,-1,1,0.6,15
4811,Yauri,Birnin Kebbi,august,639,2021,3,-1,1,0.6,15
4812,Yauri,Birnin Kebbi,august,669,2021,4,-1,1,0.6,15
4813,Zuru,Alkaleri,july,550,2021,1,-1,1,0.6,15
4814,Zuru,Alkaleri,july,580,2021,2,-1,1,0.6,15
4815,Zuru,Alkaleri,july,610,2021,3,-1,1,0.6,15
4816,Zuru,Alkaleri,july,640,2021,4,-1,1,0.6,15
4817,Adavi,Owan East,june,518,2021,1,-1,1,0.6,15
4818,Adavi,Owan East,june,548,2021,2,-1,1,0.6,15
4819,Adavi,Owan East,june,578,2021,3,-1,1,0.6,15
4820,Adavi,Owan East,june,608,2021,4,-1,1,0.6,15
4821,Ajaokuta,Owan East,june,518,2021,1,-1,1,0.6,15
4822,Ajaokuta,Owan East,june,548,2021,2,-1,1,0.6,15
4823,Ajaokuta,Owan East,june,578,2021,3,-1,1,0.6,15
4824,Ajaokuta,Owan East,june,608,2021,4,-1,1,0.6,15
4825,Ankpa,Owan East,june,518,2021,1,-1,1,0.6,15
4826,Ankpa,Owan East,june,548,2021,2,-1,1,0.6,15
4827,Ankpa,Owan East,june,578,2021,3,-1,1,0.6,15
4828,Ankpa,Owan East,june,608,2021,4,-1,1,0.6,15
4829,Bassa1,Keana,september,610,2021,1,-1,1,0.6,15
4830,Bassa1,Keana,september,640,2021,2,-1,1,0.6,15
4831,Bassa1,Keana,september,670,2021,3,-1,1,0.6,15
4832,Bassa1,Keana,september,700,2021,4,-1,1,0.6,15
4833,Dekina,Owan East,june,518,2021,1,-1,1,0.6,15
4834,Dekina,Owan East,june,548,2021,2,-1,1,0.6,15
4835,Dekina,Owan East,june,578,2021,3,-1,1,0.6,15
4836,Dekina,Owan East,june,608,2021,4,-1,1,0.6,15
4837,Edu,Oke-Ero,october,610,2021,1,-1,1,0.6,15
4838,Edu,Oke-Ero,october,640,2021,2,-1,1,0.6,15
4839,Edu,Oke-Ero,october,670,2021,3,-1,1,0.6,15
4840,Edu,Oke-Ero,october,700,2021,4,-1,1,0.6,15
4841,Ibaji,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
4842,Ibaji,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
4843,Ibaji,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
4844,Ibaji,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
4845,Idah,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
4846,Idah,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
4847,Idah,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
4848,Idah,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
4849,Igalamela-Odolu,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
4850,Igalamela-Odolu,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
4851,Igalamela-Odolu,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
4852,Igalamela-Odolu,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
4853,Ijumu,Oke-Ero,october,610,2021,1,-1,1,0.6,15
4854,Ijumu,Oke-Ero,october,640,2021,2,-1,1,0.6,15
4855,Ijumu,Oke-Ero,october,670,2021,3,-1,1,0.6,15
4856,Ijumu,Oke-Ero,october,700,2021,4,-1,1,0.6,15
4857,Kabba-Bunu,Oke-Ero,october,610,2021,1,-1,1,0.6,15
4858,Kabba-Bunu,Oke-Ero,october,640,2021,2,-1,1,0.6,15
4859,Kabba-Bunu,Oke-Ero,october,670,2021,3,-1,1,0.6,15
4860,Kabba-Bunu,Oke-Ero,october,700,2021,4,-1,1,0.6,15
4861,Kogi,Keana,september,610,2021,1,-1,1,0.6,15
4862,Kogi,Keana,september,640,2021,2,-1,1,0.6,15
4863,Kogi,Keana,september,670,2021,3,-1,1,0.6,15
4864,Kogi,Keana,september,700,2021,4,-1,1,0.6,15
4865,Lokoja,Keana,september,610,2021,1,-1,1,0.6,15
4866,Lokoja,Keana,september,640,2021,2,-1,1,0.6,15
4867,Lokoja,Keana,september,670,2021,3,-1,1,0.6,15
4868,Lokoja,Keana,september,700,2021,4,-1,1,0.6,15
4869,Mopa-Muro,Oke-Ero,october,610,2021,1,-1,1,0.6,15
4870,Mopa-Muro,Oke-Ero,october,640,2021,2,-1,1,0.6,15
4871,Mopa-Muro,Oke-Ero,october,670,2021,3,-1,1,0.6,15
4872,Mopa-Muro,Oke-Ero,october,700,2021,4,-1,1,0.6,15
4873,Ofu,Owan East,june,518,2021,1,-1,1,0.6,15
4874,Ofu,Owan East,june,548,2021,2,-1,1,0.6,15
4875,Ofu,Owan East,june,578,2021,3,-1,1,0.6,15
4876,Ofu,Owan East,june,608,2021,4,-1,1,0.6,15
4877,Okehi,Owan East,june,518,2021,1,-1,1,0.6,15
4878,Okehi,Owan East,june,548,2021,2,-1,1,0.6,15
4879,Okehi,Owan East,june,578,2021,3,-1,1,0.6,15
4880,Okehi,Owan East,june,608,2021,4,-1,1,0.6,15
4881,Okene,Owan East,june,518,2021,1,-1,1,0.6,15
4882,Okene,Owan East,june,548,2021,2,-1,1,0.6,15
4883,Okene,Owan East,june,578,2021,3,-1,1,0.6,15
4884,Okene,Owan East,june,608,2021,4,-1,1,0.6,15
4885,Olamabolo,Owan East,june,518,2021,1,-1,1,0.6,15
4886,Olamabolo,Owan East,june,548,2021,2,-1,1,0.6,15
4887,Olamabolo,Owan East,june,578,2021,3,-1,1,0.6,15
4888,Olamabolo,Owan East,june,608,2021,4,-1,1,0.6,15
4889,Omala,Keana,september,610,2021,1,-1,1,0.6,15
4890,Omala,Keana,september,640,2021,2,-1,1,0.6,15
4891,Omala,Keana,september,670,2021,3,-1,1,0.6,15
4892,Omala,Keana,september,700,2021,4,-1,1,0.6,15
4893,Yagba East,Oke-Ero,october,610,2021,1,-1,1,0.6,15
4894,Yagba East,Oke-Ero,october,640,2021,2,-1,1,0.6,15
4895,Yagba East,Oke-Ero,october,670,2021,3,-1,1,0.6,15
4896,Yagba East,Oke-Ero,october,700,2021,4,-1,1,0.6,15
4897,Ifelodun1,Oke-Ero,october,610,2021,1,-1,1,0.6,15
4898,Ifelodun1,Oke-Ero,october,640,2021,2,-1,1,0.6,15
4899,Ifelodun1,Oke-Ero,october,670,2021,3,-1,1,0.6,15
4900,Ifelodun1,Oke-Ero,october,700,2021,4,-1,1,0.6,15
4901,Ilorin East,Oke-Ero,october,610,2021,1,-1,1,0.6,15
4902,Ilorin East,Oke-Ero,october,640,2021,2,-1,1,0.6,15
4903,Ilorin East,Oke-Ero,october,670,2021,3,-1,1,0.6,15
4904,Ilorin East,Oke-Ero,october,700,2021,4,-1,1,0.6,15
4905,Ilorin South,Oke-Ero,october,610,2021,1,-1,1,0.6,15
4906,Ilorin South,Oke-Ero,october,640,2021,2,-1,1,0.6,15
4907,Ilorin South,Oke-Ero,october,670,2021,3,-1,1,0.6,15
4908,Ilorin South,Oke-Ero,october,700,2021,4,-1,1,0.6,15
4909,Ilorin West,Owan East,june,518,2021,1,-1,1,0.6,15
4910,Ilorin West,Owan East,june,548,2021,2,-1,1,0.6,15
4911,Ilorin West,Owan East,june,578,2021,3,-1,1,0.6,15
4912,Ilorin West,Owan East,june,608,2021,4,-1,1,0.6,15
4913,Irepodun1,Owan East,june,518,2021,1,-1,1,0.6,15
4914,Irepodun1,Owan East,june,548,2021,2,-1,1,0.6,15
4915,Irepodun1,Owan East,june,578,2021,3,-1,1,0.6,15
4916,Irepodun1,Owan East,june,608,2021,4,-1,1,0.6,15
4917,Itesiwaju,Akinyele,may,488,2021,1,-1,1,0.6,15
4918,Itesiwaju,Akinyele,may,518,2021,2,-1,1,0.6,15
4919,Itesiwaju,Akinyele,may,548,2021,3,-1,1,0.6,15
4920,Itesiwaju,Akinyele,may,578,2021,4,-1,1,0.6,15
4921,Isin,Oke-Ero,october,610,2021,1,-1,1,0.6,15
4922,Isin,Oke-Ero,october,640,2021,2,-1,1,0.6,15
4923,Isin,Oke-Ero,october,670,2021,3,-1,1,0.6,15
4924,Isin,Oke-Ero,october,700,2021,4,-1,1,0.6,15
4925,Kaiama,Oke-Ero,october,610,2021,1,-1,1,0.6,15
4926,Kaiama,Oke-Ero,october,640,2021,2,-1,1,0.6,15
4927,Kaiama,Oke-Ero,october,670,2021,3,-1,1,0.6,15
4928,Kaiama,Oke-Ero,october,700,2021,4,-1,1,0.6,15
4929,Moro,Oke-Ero,october,610,2021,1,-1,1,0.6,15
4930,Moro,Oke-Ero,october,640,2021,2,-1,1,0.6,15
4931,Moro,Oke-Ero,october,670,2021,3,-1,1,0.6,15
4932,Moro,Oke-Ero,october,700,2021,4,-1,1,0.6,15
4933,Offa,Akinyele,may,488,2021,1,-1,1,0.6,15
4934,Offa,Akinyele,may,518,2021,2,-1,1,0.6,15
4935,Offa,Akinyele,may,548,2021,3,-1,1,0.6,15
4936,Offa,Akinyele,may,578,2021,4,-1,1,0.6,15
4937,Oke-Ero,Oke-Ero,october,610,2021,1,-1,1,0.6,15
4938,Oke-Ero,Oke-Ero,october,640,2021,2,-1,1,0.6,15
4939,Oke-Ero,Oke-Ero,october,670,2021,3,-1,1,0.6,15
4940,Oke-Ero,Oke-Ero,october,700,2021,4,-1,1,0.6,15
4941,Kajola,Akinyele,may,488,2021,1,-1,1,0.6,15
4942,Kajola,Akinyele,may,518,2021,2,-1,1,0.6,15
4943,Kajola,Akinyele,may,548,2021,3,-1,1,0.6,15
4944,Kajola,Akinyele,may,578,2021,4,-1,1,0.6,15
4945,Oyun,Oke-Ero,october,610,2021,1,-1,1,0.6,15
4946,Oyun,Oke-Ero,october,640,2021,2,-1,1,0.6,15
4947,Oyun,Oke-Ero,october,670,2021,3,-1,1,0.6,15
4948,Oyun,Oke-Ero,october,700,2021,4,-1,1,0.6,15
4949,Pategi,Oke-Ero,october,610,2021,1,-1,1,0.6,15
4950,Pategi,Oke-Ero,october,640,2021,2,-1,1,0.6,15
4951,Pategi,Oke-Ero,october,670,2021,3,-1,1,0.6,15
4952,Pategi,Oke-Ero,october,700,2021,4,-1,1,0.6,15
4953,Agege,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
4954,Agege,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
4955,Agege,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
4956,Agege,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
4957,Ajeromi-Ifelodun,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
4958,Ajeromi-Ifelodun,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
4959,Ajeromi-Ifelodun,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
4960,Ajeromi-Ifelodun,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
4961,Alimosho,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
4962,Alimosho,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
4963,Alimosho,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
4964,Alimosho,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
4965,Apapa,Isoko South,june,518,2021,1,-1,1,0.6,15
4966,Apapa,Isoko South,june,548,2021,2,-1,1,0.6,15
4967,Apapa,Isoko South,june,578,2021,3,-1,1,0.6,15
4968,Apapa,Isoko South,june,608,2021,4,-1,1,0.6,15
4969,Epe,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
4970,Epe,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
4971,Epe,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
4972,Epe,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
4973,Ifako-Ijaye,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
4974,Ifako-Ijaye,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
4975,Ifako-Ijaye,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
4976,Ifako-Ijaye,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
