LGA,Rep_DS,U5_coverage,adult_coverage,simday,duration,year,round,severe_cases
Ilorin West,Owan East,0.315633536,0.315633536,436,295,2021,2,0.431133567
Imeko-Afon,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Imeko-Afon,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Ingawa,Rimi,0.059121209,0.059121209,71,365,2020,1,0.384954542
Ingawa,Rimi,0.076575752,0.076575752,436,295,2021,2,0.402409085
Ini,Ngor-Okpala,0.252370953,0.252370953,71,365,2020,1,0.407340901
Ini,Ngor-Okpala,0.292211854,0.292211854,436,295,2021,2,0.447181802
Ipokia,Uzo-Uwani,0.367807088,0.367807088,71,365,2020,1,0.420162724
Ipokia,Uzo-Uwani,0.420469812,0.420469812,436,295,2021,2,0.472825448
Irele,Akinyele,0.13717513,0.13717513,71,365,2020,1,0.388480454
Irele,Akinyele,0.158155583,0.158155583,436,295,2021,2,0.409460906
Irepo,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Irepo,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Irepodun1,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Irepodun1,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Irepodun2,Owan East,0.241023868,0.241023868,71,365,2020,1,0.399316784
Irepodun2,Owan East,0.272840651,0.272840651,436,295,2021,2,0.431133567
Irepodun-Ifelodun,Akinyele,0.13717513,0.13717513,71,365,2020,1,0.388480454
Irepodun-Ifelodun,Akinyele,0.158155583,0.158155583,436,295,2021,2,0.409460906
Irewole,Akinyele,0.378935041,0.378935041,71,365,2020,1,0.388480454
Irewole,Akinyele,0.399915494,0.399915494,436,295,2021,2,0.409460906
Isa,Rimi,0.174951221,0.174951221,71,365,2020,1,0.384954542
Isa,Rimi,0.192405764,0.192405764,436,295,2021,2,0.402409085
Ise-Orun,Oke-Ero,0.398208441,0.398208441,71,365,2020,1,0.390708441
Ise-Orun,Oke-Ero,0.421416882,0.421416882,436,295,2021,2,0.413916882
Iseyin,Akinyele,0.13717513,0.13717513,71,365,2020,1,0.388480454
Iseyin,Akinyele,0.158155583,0.158155583,436,295,2021,2,0.409460906
Ishielu,Owan East,0.207868444,0.207868444,71,365,2020,1,0.399316784
Ishielu,Owan East,0.239685227,0.239685227,436,295,2021,2,0.431133567
Isiala Mbano,Owan East,0.241023868,0.241023868,71,365,2020,1,0.399316784
Isiala Mbano,Owan East,0.272840651,0.272840651,436,295,2021,2,0.431133567
Isiala-Ngwa North,Ngor-Okpala,0.294437353,0.294437353,71,365,2020,1,0.407340901
Isiala-Ngwa North,Ngor-Okpala,0.334278254,0.334278254,436,295,2021,2,0.447181802
Isiala-Ngwa South,Ngor-Okpala,0.252370953,0.252370953,71,365,2020,1,0.407340901
Isiala-Ngwa South,Ngor-Okpala,0.292211854,0.292211854,436,295,2021,2,0.447181802
Isin,Ngor-Okpala,0.439637484,0.439637484,71,365,2020,1,0.407340901
Isin,Ngor-Okpala,0.479478385,0.479478385,436,295,2021,2,0.447181802
Isi-Uzo,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Isi-Uzo,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Isokan,Akinyele,0.13717513,0.13717513,71,365,2020,1,0.388480454
Isokan,Akinyele,0.158155583,0.158155583,436,295,2021,2,0.409460906
Isoko North,Isoko South,0.096662304,0.096662304,71,365,2020,1,0.372965124
Isoko North,Isoko South,0.102127429,0.102127429,436,295,2021,2,0.378430249
Isoko South,Isoko South,0.096662304,0.096662304,71,365,2020,1,0.372965124
Isoko South,Isoko South,0.102127429,0.102127429,436,295,2021,2,0.378430249
Isu,Ngor-Okpala,0.414840901,0.414840901,71,365,2020,1,0.407340901
Isu,Ngor-Okpala,0.454681802,0.454681802,436,295,2021,2,0.447181802
Isuikwato,Ngor-Okpala,0.252370953,0.252370953,71,365,2020,1,0.407340901
Isuikwato,Ngor-Okpala,0.292211854,0.292211854,436,295,2021,2,0.447181802
Itas-Gadau,Taura,0.153550337,0.153550337,71,365,2020,1,0.390333875
Itas-Gadau,Taura,0.176384212,0.176384212,436,295,2021,2,0.413167749
Itesiwaju,Akinyele,0.13717513,0.13717513,71,365,2020,1,0.388480454
Itesiwaju,Akinyele,0.158155583,0.158155583,436,295,2021,2,0.409460906
Itu,Ngor-Okpala,0.539840901,0.539840901,71,365,2020,1,0.407340901
Itu,Ngor-Okpala,0.579681802,0.579681802,436,295,2021,2,0.447181802
Ivo,Ngor-Okpala,0.252370953,0.252370953,71,365,2020,1,0.407340901
Ivo,Ngor-Okpala,0.292211854,0.292211854,436,295,2021,2,0.447181802
Iwajowa,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Iwajowa,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Iwo,Akinyele,0.369003722,0.369003722,71,365,2020,1,0.388480454
Iwo,Akinyele,0.389984175,0.389984175,436,295,2021,2,0.409460906
Izzi,Owan East,0.396981083,0.396981083,71,365,2020,1,0.399316784
Izzi,Owan East,0.428797866,0.428797866,436,295,2021,2,0.431133567
Jaba,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Jaba,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Jada,Alkaleri,0.101777891,0.101777891,71,365,2020,1,0.397532037
Jada,Alkaleri,0.131809928,0.131809928,436,295,2021,2,0.427564074
Jahun,Taura,0.188840757,0.188840757,71,365,2020,1,0.390333875
Jahun,Taura,0.211674632,0.211674632,436,295,2021,2,0.413167749
Jakusko,Taura,0.154029905,0.154029905,71,365,2020,1,0.390333875
Jakusko,Taura,0.17686378,0.17686378,436,295,2021,2,0.413167749
Jalingo,Keana,0.274414511,0.274414511,71,365,2020,1,0.384921548
Jalingo,Keana,0.291836059,0.291836059,436,295,2021,2,0.402343095
Jama'are,Taura,0.129303921,0.129303921,71,365,2020,1,0.390333875
Jama'are,Taura,0.152137796,0.152137796,436,295,2021,2,0.413167749
Jega,Birnin Kebbi,0.472802743,0.472802743,71,365,2020,1,0.415223109
Jega,Birnin Kebbi,0.520525852,0.520525852,436,295,2021,2,0.462946218
Jema'a,Soba,0.105647302,0.105647302,71,365,2020,1,0.368765857
Jema'a,Soba,0.106913158,0.106913158,436,295,2021,2,0.370031713
Jere,Gawabawa,0.38420843,0.38420843,71,365,2020,1,0.37670843
Jere,Gawabawa,0.393416859,0.393416859,436,295,2021,2,0.385916859
Jibia,Rimi,0.267454542,0.267454542,71,365,2020,1,0.384954542
Jibia,Rimi,0.284909085,0.284909085,436,295,2021,2,0.402409085
Jos East,Soba,0.376265857,0.376265857,71,365,2020,1,0.368765857
Jos East,Soba,0.377531713,0.377531713,436,295,2021,2,0.370031713
Jos North,Soba,0.079735522,0.079735522,71,365,2020,1,0.368765857
Jos North,Soba,0.081001378,0.081001378,436,295,2021,2,0.370031713
Jos South,Soba,0.016636874,0.016636874,71,365,2020,1,0.368765857
Jos South,Soba,0.01790273,0.01790273,436,295,2021,2,0.370031713
Kabba-Bunu,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Kabba-Bunu,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Kabo,Gwarzo,0.273549318,0.273549318,71,365,2020,1,0.394547054
Kabo,Gwarzo,0.300596372,0.300596372,436,295,2021,2,0.421594108
Kachia,Ngor-Okpala,0.059421785,0.059421785,71,365,2020,1,0.407340901
Kachia,Ngor-Okpala,0.099262685,0.099262685,436,295,2021,2,0.447181802
Kaduna North,Soba,0.05056865,0.05056865,71,365,2020,1,0.368765857
Kaduna North,Soba,0.051834506,0.051834506,436,295,2021,2,0.370031713
Kaduna South,Soba,0.016636874,0.016636874,71,365,2020,1,0.368765857
Kaduna South,Soba,0.01790273,0.01790273,436,295,2021,2,0.370031713
Kafin Hausa,Taura,0.337135347,0.337135347,71,365,2020,1,0.390333875
Kafin Hausa,Taura,0.359969222,0.359969222,436,295,2021,2,0.413167749
Kafur,Gwarzo,0.180555815,0.180555815,71,365,2020,1,0.394547054
Kafur,Gwarzo,0.207602869,0.207602869,436,295,2021,2,0.421594108
Kaga,Darazo,0.103027585,0.103027585,71,365,2020,1,0.384749278
Kaga,Darazo,0.120276863,0.120276863,436,295,2021,2,0.401998556
Kagarko,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Kagarko,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Kaiama,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Kaiama,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Kaita,Rimi,0.132839158,0.132839158,71,365,2020,1,0.384954542
Kaita,Rimi,0.150293701,0.150293701,436,295,2021,2,0.402409085
Kajola,Akinyele,0.13717513,0.13717513,71,365,2020,1,0.388480454
Kajola,Akinyele,0.158155583,0.158155583,436,295,2021,2,0.409460906
Kajuru,Soba,0.016636874,0.016636874,71,365,2020,1,0.368765857
Kajuru,Soba,0.01790273,0.01790273,436,295,2021,2,0.370031713
Kala-Balge,Darazo,0.103027585,0.103027585,71,365,2020,1,0.384749278
Kala-Balge,Darazo,0.120276863,0.120276863,436,295,2021,2,0.401998556
Kalgo,Birnin Kebbi,0.44386909,0.44386909,71,365,2020,1,0.415223109
Kalgo,Birnin Kebbi,0.491592199,0.491592199,436,295,2021,2,0.462946218
Kaltungo,Alkaleri,0.205627702,0.205627702,71,365,2020,1,0.397532037
Kaltungo,Alkaleri,0.235659739,0.235659739,436,295,2021,2,0.427564074
Kanam,Alkaleri,0.252909348,0.252909348,71,365,2020,1,0.397532037
Kanam,Alkaleri,0.282941385,0.282941385,436,295,2021,2,0.427564074
Kankara,Rimi,0.174951221,0.174951221,71,365,2020,1,0.384954542
Kankara,Rimi,0.192405764,0.192405764,436,295,2021,2,0.402409085
Kanke,Alkaleri,0.205627702,0.205627702,71,365,2020,1,0.397532037
Kanke,Alkaleri,0.235659739,0.235659739,436,295,2021,2,0.427564074
Kankia,Rimi,0.231740257,0.231740257,71,365,2020,1,0.384954542
Kankia,Rimi,0.2491948,0.2491948,436,295,2021,2,0.402409085
Kano Municipal,Alkaleri,0.205627702,0.205627702,71,365,2020,1,0.397532037
Kano Municipal,Alkaleri,0.235659739,0.235659739,436,295,2021,2,0.427564074
Karasuwa,Taura,0.065954806,0.065954806,71,365,2020,1,0.390333875
Karasuwa,Taura,0.08878868,0.08878868,436,295,2021,2,0.413167749
Karaye,Gwarzo,0.339547055,0.339547055,71,365,2020,1,0.394547054
Karaye,Gwarzo,0.366594108,0.366594108,436,295,2021,2,0.421594108
Karin-Lamido,Alkaleri,0.147718202,0.147718202,71,365,2020,1,0.397532037
Karin-Lamido,Alkaleri,0.177750239,0.177750239,436,295,2021,2,0.427564074
Karu,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Karu,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Katagum,Gwarzo,0.114663906,0.114663906,71,365,2020,1,0.394547054
Katagum,Gwarzo,0.14171096,0.14171096,436,295,2021,2,0.421594108
Katcha,Oke-Ero,0.253061942,0.253061942,71,365,2020,1,0.390708441
Katcha,Oke-Ero,0.276270383,0.276270383,436,295,2021,2,0.413916882
Katsina,Rimi,0.391666734,0.391666734,71,365,2020,1,0.384954542
Katsina,Rimi,0.409121277,0.409121277,436,295,2021,2,0.402409085
Katsina-Ala,Keana,0.150311957,0.150311957,71,365,2020,1,0.384921548
Katsina-Ala,Keana,0.167733505,0.167733505,436,295,2021,2,0.402343095
Kaugama,Taura,0.106167208,0.106167208,71,365,2020,1,0.390333875
Kaugama,Taura,0.129001082,0.129001082,436,295,2021,2,0.413167749
Kaura,Soba,0.016636874,0.016636874,71,365,2020,1,0.368765857
Kaura,Soba,0.01790273,0.01790273,436,295,2021,2,0.370031713
Kaura-Namoda,Rimi,0.174951221,0.174951221,71,365,2020,1,0.384954542
Kaura-Namoda,Rimi,0.192405764,0.192405764,436,295,2021,2,0.402409085
Kauru,Soba,0.016636874,0.016636874,71,365,2020,1,0.368765857
Kauru,Soba,0.01790273,0.01790273,436,295,2021,2,0.370031713
Kazaure,Babura,0.283588604,0.283588604,71,365,2020,1,0.416713604
Kazaure,Babura,0.332802206,0.332802206,436,295,2021,2,0.465927206
Keana,Keana,0.150311957,0.150311957,71,365,2020,1,0.384921548
Keana,Keana,0.167733505,0.167733505,436,295,2021,2,0.402343095
Kebbe,Birnin Kebbi,0.364414869,0.364414869,71,365,2020,1,0.415223109
Kebbe,Birnin Kebbi,0.412137978,0.412137978,436,295,2021,2,0.462946218
Keffi,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Keffi,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Khana,Nsit Ubium,0.248585522,0.248585522,71,365,2020,1,0.401799807
Khana,Nsit Ubium,0.282885329,0.282885329,436,295,2021,2,0.436099614
Kibiya,Gwarzo,0.156176465,0.156176465,71,365,2020,1,0.394547054
Kibiya,Gwarzo,0.183223518,0.183223518,436,295,2021,2,0.421594108
Kirfi,Alkaleri,0.087724345,0.087724345,71,365,2020,1,0.397532037
Kirfi,Alkaleri,0.117756382,0.117756382,436,295,2021,2,0.427564074
Kiri Kasamma,Taura,0.243130891,0.243130891,71,365,2020,1,0.390333875
Kiri Kasamma,Taura,0.265964765,0.265964765,436,295,2021,2,0.413167749
Kiru,Gwarzo,0.206109124,0.206109124,71,365,2020,1,0.394547054
Kiru,Gwarzo,0.233156177,0.233156177,436,295,2021,2,0.421594108
Kiyawa,Takali,0.135745252,0.135745252,71,365,2020,1,0.396102395
Kiyawa,Takali,0.164347646,0.164347646,436,295,2021,2,0.424704789
Kogi,Keana,0.267421547,0.267421547,71,365,2020,1,0.384921548
Kogi,Keana,0.284843095,0.284843095,436,295,2021,2,0.402343095
Koko-Besse,Birnin Kebbi,0.520477763,0.520477763,71,365,2020,1,0.415223109
Koko-Besse,Birnin Kebbi,0.568200872,0.568200872,436,295,2021,2,0.462946218
Kokona,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Kokona,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Kolokuma-Opokuma,Ahoada West,0.305672281,0.305672281,71,365,2020,1,0.381385565
Kolokuma-Opokuma,Ahoada West,0.319557845,0.319557845,436,295,2021,2,0.395271129
Konduga,Darazo,0.392249278,0.392249278,71,365,2020,1,0.384749278
Konduga,Darazo,0.409498556,0.409498556,436,295,2021,2,0.401998556
Konshisha,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Konshisha,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Kontagora,Oke-Ero,0.26391257,0.26391257,71,365,2020,1,0.390708441
Kontagora,Oke-Ero,0.287121011,0.287121011,436,295,2021,2,0.413916882
Kosofe,Isoko South,0.523716389,0.523716389,71,365,2020,1,0.372965124
Kosofe,Isoko South,0.529181514,0.529181514,436,295,2021,2,0.378430249
Kubau,Soba,0.016636874,0.016636874,71,365,2020,1,0.368765857
Kubau,Soba,0.01790273,0.01790273,436,295,2021,2,0.370031713
Kudan,Giwa,0.125598633,0.125598633,71,365,2020,1,0.395217384
Kudan,Giwa,0.153316016,0.153316016,436,295,2021,2,0.422934767
Kuje,Keana,0.150311957,0.150311957,71,365,2020,1,0.384921548
Kuje,Keana,0.167733505,0.167733505,436,295,2021,2,0.402343095
Kukawa,Babura,0.499213604,0.499213604,71,365,2020,1,0.416713604
Kukawa,Babura,0.548427206,0.548427206,436,295,2021,2,0.465927206
Kumbotso,Taura,0.154029905,0.154029905,71,365,2020,1,0.390333875
Kumbotso,Taura,0.17686378,0.17686378,436,295,2021,2,0.413167749
Kunchi,Babura,0.159771368,0.159771368,71,365,2020,1,0.416713604
Kunchi,Babura,0.208984971,0.208984971,436,295,2021,2,0.465927206
Kura,Gwarzo,0.193713721,0.193713721,71,365,2020,1,0.394547054
Kura,Gwarzo,0.220760774,0.220760774,436,295,2021,2,0.421594108
Kurfi,Rimi,0.174951221,0.174951221,71,365,2020,1,0.384954542
Kurfi,Rimi,0.192405764,0.192405764,436,295,2021,2,0.402409085
Kurmi,Oru West,0.352259999,0.352259999,71,365,2020,1,0.419759999
Kurmi,Oru West,0.404519998,0.404519998,436,295,2021,2,0.472019998
Kusada,Rimi,0.158079542,0.158079542,71,365,2020,1,0.384954542
Kusada,Rimi,0.175534085,0.175534085,436,295,2021,2,0.402409085
Kwali,Keana,0.150311957,0.150311957,71,365,2020,1,0.384921548
Kwali,Keana,0.167733505,0.167733505,436,295,2021,2,0.402343095
Kwami,Alkaleri,0.082152937,0.082152937,71,365,2020,1,0.397532037
Kwami,Alkaleri,0.112184974,0.112184974,436,295,2021,2,0.427564074
Kwande,Oke-Ero,0.164717989,0.164717989,71,365,2020,1,0.390708441
Kwande,Oke-Ero,0.18792643,0.18792643,436,295,2021,2,0.413916882
Kware,Gawabawa,0.15920843,0.15920843,71,365,2020,1,0.37670843
Kware,Gawabawa,0.168416859,0.168416859,436,295,2021,2,0.385916859
Kwaya Kusar,Alkaleri,0.205627702,0.205627702,71,365,2020,1,0.397532037
Kwaya Kusar,Alkaleri,0.235659739,0.235659739,436,295,2021,2,0.427564074
Lafia,Alkaleri,0.205627702,0.205627702,71,365,2020,1,0.397532037
Lafia,Alkaleri,0.235659739,0.235659739,436,295,2021,2,0.427564074
Lagelu,Akinyele,0.13717513,0.13717513,71,365,2020,1,0.388480454
Lagelu,Akinyele,0.158155583,0.158155583,436,295,2021,2,0.409460906
Lagos Island,Isoko South,0.096662304,0.096662304,71,365,2020,1,0.372965124
Lagos Island,Isoko South,0.102127429,0.102127429,436,295,2021,2,0.378430249
Lagos Mainland,Isoko South,0.096662304,0.096662304,71,365,2020,1,0.372965124
Lagos Mainland,Isoko South,0.102127429,0.102127429,436,295,2021,2,0.378430249
Lamurde,Alkaleri,0.205627702,0.205627702,71,365,2020,1,0.397532037
Lamurde,Alkaleri,0.235659739,0.235659739,436,295,2021,2,0.427564074
Langtang North,Alkaleri,0.205627702,0.205627702,71,365,2020,1,0.397532037
Langtang North,Alkaleri,0.235659739,0.235659739,436,295,2021,2,0.427564074
Langtang South,Keana,0.150311957,0.150311957,71,365,2020,1,0.384921548
Langtang South,Keana,0.167733505,0.167733505,436,295,2021,2,0.402343095
Lapai,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Lapai,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Lau,Alkaleri,0.166395674,0.166395674,71,365,2020,1,0.397532037
Lau,Alkaleri,0.196427711,0.196427711,436,295,2021,2,0.427564074
Lavun,Oke-Ero,0.330290018,0.330290018,71,365,2020,1,0.390708441
Lavun,Oke-Ero,0.353498459,0.353498459,436,295,2021,2,0.413916882
Lere,Soba,0.016636874,0.016636874,71,365,2020,1,0.368765857
Lere,Soba,0.01790273,0.01790273,436,295,2021,2,0.370031713
Logo,Keana,0.150311957,0.150311957,71,365,2020,1,0.384921548
Logo,Keana,0.167733505,0.167733505,436,295,2021,2,0.402343095
Lokoja,Keana,0.150311957,0.150311957,71,365,2020,1,0.384921548
Lokoja,Keana,0.167733505,0.167733505,436,295,2021,2,0.402343095
Machina,Taura,0.06384334,0.06384334,71,365,2020,1,0.390333875
Machina,Taura,0.086677214,0.086677214,436,295,2021,2,0.413167749
Madagali,Darazo,0.103027585,0.103027585,71,365,2020,1,0.384749278
Madagali,Darazo,0.120276863,0.120276863,436,295,2021,2,0.401998556
Madobi,Taura,0.154029905,0.154029905,71,365,2020,1,0.390333875
Madobi,Taura,0.17686378,0.17686378,436,295,2021,2,0.413167749
Mafa,Darazo,0.103027585,0.103027585,71,365,2020,1,0.384749278
Mafa,Darazo,0.120276863,0.120276863,436,295,2021,2,0.401998556
Magama,Oke-Ero,0.249934793,0.249934793,71,365,2020,1,0.390708441
Magama,Oke-Ero,0.273143234,0.273143234,436,295,2021,2,0.413916882
Magumeri,Gawabawa,0.089182013,0.089182013,71,365,2020,1,0.37670843
Magumeri,Gawabawa,0.098390442,0.098390442,436,295,2021,2,0.385916859
Mai'Adua,Rimi,0.317454542,0.317454542,71,365,2020,1,0.384954542
Mai'Adua,Rimi,0.334909085,0.334909085,436,295,2021,2,0.402409085
Maiduguri,Darazo,0.040634576,0.040634576,71,365,2020,1,0.384749278
Maiduguri,Darazo,0.057883854,0.057883854,436,295,2021,2,0.401998556
Maigatari,Babura,0.203640974,0.203640974,71,365,2020,1,0.416713604
Maigatari,Babura,0.252854576,0.252854576,436,295,2021,2,0.465927206
Maiha,Alkaleri,0.205627702,0.205627702,71,365,2020,1,0.397532037
Maiha,Alkaleri,0.235659739,0.235659739,436,295,2021,2,0.427564074
Maiyama,Birnin Kebbi,0.589389776,0.589389776,71,365,2020,1,0.415223109
Maiyama,Birnin Kebbi,0.637112885,0.637112885,436,295,2021,2,0.462946218
Makoda,Babura,0.499213604,0.499213604,71,365,2020,1,0.416713604
Makoda,Babura,0.548427206,0.548427206,436,295,2021,2,0.465927206
Makurdi,Keana,0.080698713,0.080698713,71,365,2020,1,0.384921548
Makurdi,Keana,0.098120261,0.098120261,436,295,2021,2,0.402343095
Malam Madori,Taura,0.397833875,0.397833875,71,365,2020,1,0.390333875
Malam Madori,Taura,0.420667749,0.420667749,436,295,2021,2,0.413167749
Malumfashi,Gwarzo,0.527047055,0.527047055,71,365,2020,1,0.394547054
Malumfashi,Gwarzo,0.554094108,0.554094108,436,295,2021,2,0.421594108
Mangu,Darazo,0.23199846,0.23199846,71,365,2020,1,0.384749278
Mangu,Darazo,0.249247739,0.249247739,436,295,2021,2,0.401998556
Mani,Rimi,0.167365755,0.167365755,71,365,2020,1,0.384954542
Mani,Rimi,0.184820298,0.184820298,436,295,2021,2,0.402409085
Maradun,Darazo,0.07236977,0.07236977,71,365,2020,1,0.384749278
Maradun,Darazo,0.089619048,0.089619048,436,295,2021,2,0.401998556
Mariga,Oke-Ero,0.098208441,0.098208441,71,365,2020,1,0.390708441
Mariga,Oke-Ero,0.121416882,0.121416882,436,295,2021,2,0.413916882
Markafi,Gwarzo,0.156176465,0.156176465,71,365,2020,1,0.394547054
Markafi,Gwarzo,0.183223518,0.183223518,436,295,2021,2,0.421594108
Marte,Babura,0.311171623,0.311171623,71,365,2020,1,0.416713604
Marte,Babura,0.360385226,0.360385226,436,295,2021,2,0.465927206
Maru,Giwa,0.125598633,0.125598633,71,365,2020,1,0.395217384
Maru,Giwa,0.153316016,0.153316016,436,295,2021,2,0.422934767
Mashegu,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Mashegu,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Mashi,Rimi,0.142454543,0.142454543,71,365,2020,1,0.384954542
Mashi,Rimi,0.159909086,0.159909086,436,295,2021,2,0.402409085
Matazuu,Rimi,0.231740257,0.231740257,71,365,2020,1,0.384954542
Matazuu,Rimi,0.2491948,0.2491948,436,295,2021,2,0.402409085
Mayo-Belwa,Alkaleri,0.439122946,0.439122946,71,365,2020,1,0.397532037
Mayo-Belwa,Alkaleri,0.469154983,0.469154983,436,295,2021,2,0.427564074
Mbaitoli,Ngor-Okpala,0.323125996,0.323125996,71,365,2020,1,0.407340901
Mbaitoli,Ngor-Okpala,0.362966897,0.362966897,436,295,2021,2,0.447181802
Mbo,Nsit Ubium,0.109299807,0.109299807,71,365,2020,1,0.401799807
Mbo,Nsit Ubium,0.143599614,0.143599614,436,295,2021,2,0.436099614
Michika,Darazo,0.103027585,0.103027585,71,365,2020,1,0.384749278
Michika,Darazo,0.120276863,0.120276863,436,295,2021,2,0.401998556
Miga,Taura,0.106167208,0.106167208,71,365,2020,1,0.390333875
Miga,Taura,0.129001082,0.129001082,436,295,2021,2,0.413167749
Mikang,Alkaleri,0.205627702,0.205627702,71,365,2020,1,0.397532037
Mikang,Alkaleri,0.235659739,0.235659739,436,295,2021,2,0.427564074
Minjibir,Taura,0.426302334,0.426302334,71,365,2020,1,0.390333875
Minjibir,Taura,0.449136209,0.449136209,436,295,2021,2,0.413167749
Misau,Darazo,0.109102208,0.109102208,71,365,2020,1,0.384749278
Misau,Darazo,0.126351486,0.126351486,436,295,2021,2,0.401998556
Mkpat Enin,Nsit Ubium,0.319266792,0.319266792,71,365,2020,1,0.401799807
Mkpat Enin,Nsit Ubium,0.353566599,0.353566599,436,295,2021,2,0.436099614
Moba,Oke-Ero,0.088455593,0.088455593,71,365,2020,1,0.390708441
Moba,Oke-Ero,0.111664034,0.111664034,436,295,2021,2,0.413916882
Mobbar,Babura,0.442263464,0.442263464,71,365,2020,1,0.416713604
Mobbar,Babura,0.491477067,0.491477067,436,295,2021,2,0.465927206
Mokwa,Oke-Ero,0.215118647,0.215118647,71,365,2020,1,0.390708441
Mokwa,Oke-Ero,0.238327088,0.238327088,436,295,2021,2,0.413916882
Monguno,Babura,0.311171623,0.311171623,71,365,2020,1,0.416713604
Monguno,Babura,0.360385226,0.360385226,436,295,2021,2,0.465927206
Mopa-Muro,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Mopa-Muro,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Moro,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Moro,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Mubi North,Darazo,0.184337738,0.184337738,71,365,2020,1,0.384749278
Mubi North,Darazo,0.201587016,0.201587016,436,295,2021,2,0.401998556
Mubi South,Darazo,0.05952977,0.05952977,71,365,2020,1,0.384749278
Mubi South,Darazo,0.076779048,0.076779048,436,295,2021,2,0.401998556
Musawa,Gwarzo,0.303362844,0.303362844,71,365,2020,1,0.394547054
Musawa,Gwarzo,0.330409898,0.330409898,436,295,2021,2,0.421594108
Mushin,Isoko South,0.096662304,0.096662304,71,365,2020,1,0.372965124
Mushin,Isoko South,0.102127429,0.102127429,436,295,2021,2,0.378430249
Muya,Giwa,0.295574527,0.295574527,71,365,2020,1,0.395217384
Muya,Giwa,0.32329191,0.32329191,436,295,2021,2,0.422934767
Nafada,Alkaleri,0.181240565,0.181240565,71,365,2020,1,0.397532037
Nafada,Alkaleri,0.211272602,0.211272602,436,295,2021,2,0.427564074
Nangere,Darazo,0.042249278,0.042249278,71,365,2020,1,0.384749278
Nangere,Darazo,0.059498556,0.059498556,436,295,2021,2,0.401998556
Nasarawa1,Alkaleri,0.205627702,0.205627702,71,365,2020,1,0.397532037
Nasarawa1,Alkaleri,0.235659739,0.235659739,436,295,2021,2,0.427564074
Nasarawa2,Alkaleri,0.304596246,0.304596246,71,365,2020,1,0.397532037
Nasarawa2,Alkaleri,0.334628283,0.334628283,436,295,2021,2,0.427564074
Nasarawa-Eggon,Keana,0.150311957,0.150311957,71,365,2020,1,0.384921548
Nasarawa-Eggon,Keana,0.167733505,0.167733505,436,295,2021,2,0.402343095
Ndokwa East,Ahoada West,0.198731655,0.198731655,71,365,2020,1,0.381385565
Ndokwa East,Ahoada West,0.21261722,0.21261722,436,295,2021,2,0.395271129
Ndokwa West,Isoko South,0.096662304,0.096662304,71,365,2020,1,0.372965124
Ndokwa West,Isoko South,0.102127429,0.102127429,436,295,2021,2,0.378430249
Nembe,Ahoada West,0.201385565,0.201385565,71,365,2020,1,0.381385565
Nembe,Ahoada West,0.215271129,0.215271129,436,295,2021,2,0.395271129
Ngala,Taura,0.154029905,0.154029905,71,365,2020,1,0.390333875
Ngala,Taura,0.17686378,0.17686378,436,295,2021,2,0.413167749
Nganzai,Gawabawa,0.089182013,0.089182013,71,365,2020,1,0.37670843
