LGA,Rep_DS,U5_coverage,adult_coverage,simday,duration,year,round,severe_cases
Egbado South,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Egbeda,Akinyele,0.067645374,0.067645374,71,365,2020,1,0.1341485
Egbeda,Akinyele,0.081632342,0.081632342,436,295,2021,2,0.149029541
Egbedore,Akinyele,0.284922934,0.284922934,71,365,2020,1,0.1341485
Egbedore,Akinyele,0.298909903,0.298909903,436,295,2021,2,0.149029541
Egor,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Egor,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Ehime-Mbano,Ngor-Okpala,0.322247844,0.322247844,71,365,2020,1,0.147490319
Ehime-Mbano,Ngor-Okpala,0.348808444,0.348808444,436,295,2021,2,0.177752501
Ejigbo,Akinyele,0.121940597,0.121940597,71,365,2020,1,0.1341485
Ejigbo,Akinyele,0.135927566,0.135927566,436,295,2021,2,0.149029541
Ekeremor,Ahoada West,0.112221255,0.112221255,71,365,2020,1,0.129293288
Ekeremor,Ahoada West,0.121478298,0.121478298,436,295,2021,2,0.138879347
Eket,Nsit Ubium,0.171730419,0.171730419,71,365,2020,1,0.143504964
Eket,Nsit Ubium,0.194596957,0.194596957,436,295,2021,2,0.169051443
Ekiti,Oke-Ero,0.387669272,0.387669272,71,365,2020,1,0.135691632
Ekiti,Oke-Ero,0.403141566,0.403141566,436,295,2021,2,0.152290831
Ekiti East,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Ekiti East,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Ekiti South West,Oke-Ero,0.246722323,0.246722323,71,365,2020,1,0.135691632
Ekiti South West,Oke-Ero,0.262194617,0.262194617,436,295,2021,2,0.152290831
Ekiti West,Oke-Ero,0.096579095,0.096579095,71,365,2020,1,0.135691632
Ekiti West,Oke-Ero,0.112051389,0.112051389,436,295,2021,2,0.152290831
Ekwusigo,Oru West,0.409839999,0.409839999,71,365,2020,1,0.15662085
Ekwusigo,Oru West,0.444679999,0.444679999,436,295,2021,2,0.198047003
Eleme,Ahoada West,0.0851038,0.0851038,71,365,2020,1,0.129293288
Eleme,Ahoada West,0.094360843,0.094360843,436,295,2021,2,0.138879347
Emohua,Ahoada West,0.092590377,0.092590377,71,365,2020,1,0.129293288
Emohua,Ahoada West,0.10184742,0.10184742,436,295,2021,2,0.138879347
Emure,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Emure,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Enugu East,Uzo-Uwani,0.418670117,0.418670117,71,365,2020,1,0.156921524
Enugu East,Uzo-Uwani,0.4537786,0.4537786,436,295,2021,2,0.198723471
Enugu North,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Enugu North,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Enugu South,Uzo-Uwani,0.292555237,0.292555237,71,365,2020,1,0.156921524
Enugu South,Uzo-Uwani,0.32766372,0.32766372,436,295,2021,2,0.198723471
Epe,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Epe,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Esan Central,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Esan Central,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Esan North East,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Esan North East,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Esan South East,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Esan South East,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Esan West,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Esan West,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Ese-Odo,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Ese-Odo,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Esit Eket,Nsit Ubium,0.058580824,0.058580824,71,365,2020,1,0.143504964
Esit Eket,Nsit Ubium,0.081447362,0.081447362,436,295,2021,2,0.169051443
Essien Udim,Ngor-Okpala,0.13620145,0.13620145,71,365,2020,1,0.147490319
Essien Udim,Ngor-Okpala,0.162762051,0.162762051,436,295,2021,2,0.177752501
Etche,Ngor-Okpala,0.168247302,0.168247302,71,365,2020,1,0.147490319
Etche,Ngor-Okpala,0.194807903,0.194807903,436,295,2021,2,0.177752501
Ethiope East,Isoko South,0.064441536,0.064441536,71,365,2020,1,0.123647097
Ethiope East,Isoko South,0.068084953,0.068084953,436,295,2021,2,0.127297292
Ethiope West,Isoko South,0.064441536,0.064441536,71,365,2020,1,0.123647097
Ethiope West,Isoko South,0.068084953,0.068084953,436,295,2021,2,0.127297292
Etim Ekpo,Isoko South,0.064441536,0.064441536,71,365,2020,1,0.123647097
Etim Ekpo,Isoko South,0.068084953,0.068084953,436,295,2021,2,0.127297292
Etinan,Ngor-Okpala,0.168247302,0.168247302,71,365,2020,1,0.147490319
Etinan,Ngor-Okpala,0.194807903,0.194807903,436,295,2021,2,0.177752501
Eti-Osa,Nsit Ubium,0.171730419,0.171730419,71,365,2020,1,0.143504964
Eti-Osa,Nsit Ubium,0.194596957,0.194596957,436,295,2021,2,0.169051443
Etsako Central,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Etsako Central,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Etsako East,Owan East,0.06018831,0.06018831,71,365,2020,1,0.141736794
Etsako East,Owan East,0.081399499,0.081399499,436,295,2021,2,0.165223247
Etsako West,Owan East,0.061386982,0.061386982,71,365,2020,1,0.141736794
Etsako West,Owan East,0.082598171,0.082598171,436,295,2021,2,0.165223247
Etung,Obubra,0.1301946,0.1301946,71,365,2020,1,0.151464135
Etung,Obubra,0.1603892,0.1603892,436,295,2021,2,0.186525126
Ewekoro,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Ewekoro,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Ezeagu,Uzo-Uwani,0.252399238,0.252399238,71,365,2020,1,0.156921524
Ezeagu,Uzo-Uwani,0.287507721,0.287507721,436,295,2021,2,0.198723471
Ezinihitte,Ngor-Okpala,0.221039777,0.221039777,71,365,2020,1,0.147490319
Ezinihitte,Ngor-Okpala,0.247600377,0.247600377,436,295,2021,2,0.177752501
Ezza North,Owan East,0.116449284,0.116449284,71,365,2020,1,0.141736794
Ezza North,Owan East,0.137660473,0.137660473,436,295,2021,2,0.165223247
Ezza South,Obubra,0.269617578,0.269617578,71,365,2020,1,0.151464135
Ezza South,Obubra,0.299812178,0.299812178,436,295,2021,2,0.186525126
Fagge,Alkaleri,0.137085135,0.137085135,71,365,2020,1,0.14047264
Fagge,Alkaleri,0.157106493,0.157106493,436,295,2021,2,0.1624987
Fakai,Birnin Kebbi,0.36514874,0.36514874,71,365,2020,1,0.153253538
Fakai,Birnin Kebbi,0.396964146,0.396964146,436,295,2021,2,0.190505956
Faskari,Giwa,0.083732422,0.083732422,71,365,2020,1,0.138841583
Faskari,Giwa,0.102210678,0.102210678,436,295,2021,2,0.158998949
Fika,Darazo,0.059118566,0.059118566,71,365,2020,1,0.131584006
Fika,Darazo,0.070618085,0.070618085,436,295,2021,2,0.143646968
Fufore,Alkaleri,0.089661415,0.089661415,71,365,2020,1,0.14047264
Fufore,Alkaleri,0.109682773,0.109682773,436,295,2021,2,0.1624987
Funakaye,Alkaleri,0.042748631,0.042748631,71,365,2020,1,0.14047264
Funakaye,Alkaleri,0.062769989,0.062769989,436,295,2021,2,0.1624987
Fune,Darazo,0.027268984,0.027268984,71,365,2020,1,0.131584006
Fune,Darazo,0.038768503,0.038768503,436,295,2021,2,0.143646968
Funtua,Gwarzo,0.104117643,0.104117643,71,365,2020,1,0.138371003
Funtua,Gwarzo,0.122149012,0.122149012,436,295,2021,2,0.157992526
Gabasawa,Taura,0.102686604,0.102686604,71,365,2020,1,0.135431585
Gabasawa,Taura,0.117909187,0.117909187,436,295,2021,2,0.151740079
Gada,Gawabawa,0.059454675,0.059454675,71,365,2020,1,0.126141547
Gada,Gawabawa,0.065593628,0.065593628,436,295,2021,2,0.132383842
Gagarawa,Taura,0.102686604,0.102686604,71,365,2020,1,0.135431585
Gagarawa,Taura,0.117909187,0.117909187,436,295,2021,2,0.151740079
Gamawa,Gwarzo,0.104117643,0.104117643,71,365,2020,1,0.138371003
Gamawa,Gwarzo,0.122149012,0.122149012,436,295,2021,2,0.157992526
Ganaye,Alkaleri,0.137085135,0.137085135,71,365,2020,1,0.14047264
Ganaye,Alkaleri,0.157106493,0.157106493,436,295,2021,2,0.1624987
Ganjuwa,Darazo,0.062412637,0.062412637,71,365,2020,1,0.131584006
Ganjuwa,Darazo,0.073912156,0.073912156,436,295,2021,2,0.143646968
Garki,Babura,0.366142403,0.366142403,71,365,2020,1,0.154355758
Garki,Babura,0.398951471,0.398951471,436,295,2021,2,0.192967255
Garko,Gwarzo,0.104117643,0.104117643,71,365,2020,1,0.138371003
Garko,Gwarzo,0.122149012,0.122149012,436,295,2021,2,0.157992526
Garum Mallam,Gwarzo,0.094954447,0.094954447,71,365,2020,1,0.138371003
Garum Mallam,Gwarzo,0.112985816,0.112985816,436,295,2021,2,0.157992526
Gashaka,Oru West,0.240378713,0.240378713,71,365,2020,1,0.15662085
Gashaka,Oru West,0.275218713,0.275218713,436,295,2021,2,0.198047003
Gassol,Keana,0.054682588,0.054682588,71,365,2020,1,0.131701865
Gassol,Keana,0.066296953,0.066296953,436,295,2021,2,0.143893303
Gawabawa,Gawabawa,0.059454675,0.059454675,71,365,2020,1,0.126141547
Gawabawa,Gawabawa,0.065593628,0.065593628,436,295,2021,2,0.132383842
Gaya,Gwarzo,0.101364703,0.101364703,71,365,2020,1,0.138371003
Gaya,Gwarzo,0.119396072,0.119396072,436,295,2021,2,0.157992526
Gbako,Oke-Ero,0.246241525,0.246241525,71,365,2020,1,0.135691632
Gbako,Oke-Ero,0.261713819,0.261713819,436,295,2021,2,0.152290831
Gboko,Keana,0.081755031,0.081755031,71,365,2020,1,0.131701865
Gboko,Keana,0.093369396,0.093369396,436,295,2021,2,0.143893303
Gboyin,Obubra,0.249445898,0.249445898,71,365,2020,1,0.151464135
Gboyin,Obubra,0.279640498,0.279640498,436,295,2021,2,0.186525126
Geidam,Babura,0.207447749,0.207447749,71,365,2020,1,0.154355758
Geidam,Babura,0.240256817,0.240256817,436,295,2021,2,0.192967255
Gezawa,Gwarzo,0.14303137,0.14303137,71,365,2020,1,0.138371003
Gezawa,Gwarzo,0.161062739,0.161062739,436,295,2021,2,0.157992526
Giade,Darazo,0.08292809,0.08292809,71,365,2020,1,0.131584006
Giade,Darazo,0.094427609,0.094427609,436,295,2021,2,0.143646968
Gireri,Darazo,0.051995579,0.051995579,71,365,2020,1,0.131584006
Gireri,Darazo,0.063495098,0.063495098,436,295,2021,2,0.143646968
Giwa,Giwa,0.083732422,0.083732422,71,365,2020,1,0.138841583
Giwa,Giwa,0.102210678,0.102210678,436,295,2021,2,0.158998949
Gokana,Nsit Ubium,0.113922314,0.113922314,71,365,2020,1,0.143504964
Gokana,Nsit Ubium,0.136788852,0.136788852,436,295,2021,2,0.169051443
Gombe,Alkaleri,0.078106136,0.078106136,71,365,2020,1,0.14047264
Gombe,Alkaleri,0.098127494,0.098127494,436,295,2021,2,0.1624987
Gombi,Alkaleri,0.124438993,0.124438993,71,365,2020,1,0.14047264
Gombi,Alkaleri,0.144460351,0.144460351,436,295,2021,2,0.1624987
Goronyo,Gawabawa,0.059454675,0.059454675,71,365,2020,1,0.126141547
Goronyo,Gawabawa,0.065593628,0.065593628,436,295,2021,2,0.132383842
Gubio,Gawabawa,0.059454675,0.059454675,71,365,2020,1,0.126141547
Gubio,Gawabawa,0.065593628,0.065593628,436,295,2021,2,0.132383842
Gudu,Gawabawa,0.059454675,0.059454675,71,365,2020,1,0.126141547
Gudu,Gawabawa,0.065593628,0.065593628,436,295,2021,2,0.132383842
Gujba,Darazo,0.068685057,0.068685057,71,365,2020,1,0.131584006
Gujba,Darazo,0.080184576,0.080184576,436,295,2021,2,0.143646968
Gulani,Alkaleri,0.137085135,0.137085135,71,365,2020,1,0.14047264
Gulani,Alkaleri,0.157106493,0.157106493,436,295,2021,2,0.1624987
Guma,Keana,0.169346341,0.169346341,71,365,2020,1,0.131701865
Guma,Keana,0.180960706,0.180960706,436,295,2021,2,0.143893303
Gumel,Babura,0.157809069,0.157809069,71,365,2020,1,0.154355758
Gumel,Babura,0.190618138,0.190618138,436,295,2021,2,0.192967255
Gummi,Birnin Kebbi,0.242943246,0.242943246,71,365,2020,1,0.153253538
Gummi,Birnin Kebbi,0.274758652,0.274758652,436,295,2021,2,0.190505956
Gurara,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Gurara,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Guri,Taura,0.102686604,0.102686604,71,365,2020,1,0.135431585
Guri,Taura,0.117909187,0.117909187,436,295,2021,2,0.151740079
Gusau,Darazo,0.068685057,0.068685057,71,365,2020,1,0.131584006
Gusau,Darazo,0.080184576,0.080184576,436,295,2021,2,0.143646968
Guyuk,Alkaleri,0.260374537,0.260374537,71,365,2020,1,0.14047264
Guyuk,Alkaleri,0.280395895,0.280395895,436,295,2021,2,0.1624987
Guzamala,Babura,0.207447749,0.207447749,71,365,2020,1,0.154355758
Guzamala,Babura,0.240256817,0.240256817,436,295,2021,2,0.192967255
Gwagwalada,Keana,0.045425017,0.045425017,71,365,2020,1,0.131701865
Gwagwalada,Keana,0.057039382,0.057039382,436,295,2021,2,0.143893303
Gwale,Alkaleri,0.249755193,0.249755193,71,365,2020,1,0.14047264
Gwale,Alkaleri,0.269776551,0.269776551,436,295,2021,2,0.1624987
Gwandu,Birnin Kebbi,0.296521289,0.296521289,71,365,2020,1,0.153253538
Gwandu,Birnin Kebbi,0.328336695,0.328336695,436,295,2021,2,0.190505956
Gwaram,Takali,0.130817629,0.130817629,71,365,2020,1,0.139464095
Gwaram,Takali,0.149885892,0.149885892,436,295,2021,2,0.160332585
Gwarzo,Gwarzo,0.21803137,0.21803137,71,365,2020,1,0.138371003
Gwarzo,Gwarzo,0.236062739,0.236062739,436,295,2021,2,0.157992526
Gwer East,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Gwer East,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Gwer West,Keana,0.178281032,0.178281032,71,365,2020,1,0.131701865
Gwer West,Keana,0.189895397,0.189895397,436,295,2021,2,0.143893303
Gwiwa,Babura,0.199475736,0.199475736,71,365,2020,1,0.154355758
Gwiwa,Babura,0.232284804,0.232284804,436,295,2021,2,0.192967255
Gwoza,Darazo,0.068685057,0.068685057,71,365,2020,1,0.131584006
Gwoza,Darazo,0.080184576,0.080184576,436,295,2021,2,0.143646968
Hadejia,Taura,0.102686604,0.102686604,71,365,2020,1,0.135431585
Hadejia,Taura,0.117909187,0.117909187,436,295,2021,2,0.151740079
Hawul,Darazo,0.12226875,0.12226875,71,365,2020,1,0.131584006
Hawul,Darazo,0.133768269,0.133768269,436,295,2021,2,0.143646968
Hong,Darazo,0.068685057,0.068685057,71,365,2020,1,0.131584006
Hong,Darazo,0.080184576,0.080184576,436,295,2021,2,0.143646968
Ibadan North,Owan East,0.145732276,0.145732276,71,365,2020,1,0.141736794
Ibadan North,Owan East,0.166943465,0.166943465,436,295,2021,2,0.165223247
Ibadan North East,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Ibadan North East,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Ibadan North West,Owan East,0.080080932,0.080080932,71,365,2020,1,0.141736794
Ibadan North West,Owan East,0.101292121,0.101292121,436,295,2021,2,0.165223247
Ibadan South East,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Ibadan South East,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Ibadan South West,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Ibadan South West,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Ibaji,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Ibaji,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Ibarapa Central,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Ibarapa Central,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Ibarapa East,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Ibarapa East,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Ibarapa North,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Ibarapa North,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Ibeju-Lekki,Uzo-Uwani,0.285108483,0.285108483,71,365,2020,1,0.156921524
Ibeju-Lekki,Uzo-Uwani,0.320216966,0.320216966,436,295,2021,2,0.198723471
Ibeno,Nsit Ubium,0.171730419,0.171730419,71,365,2020,1,0.143504964
Ibeno,Nsit Ubium,0.194596957,0.194596957,436,295,2021,2,0.169051443
Ibesikpo Asutan,Nsit Ubium,0.139887813,0.139887813,71,365,2020,1,0.143504964
Ibesikpo Asutan,Nsit Ubium,0.162754351,0.162754351,436,295,2021,2,0.169051443
Ibi,Keana,0.100207972,0.100207972,71,365,2020,1,0.131701865
Ibi,Keana,0.111822337,0.111822337,436,295,2021,2,0.143893303
Ibiono Ibom,Ngor-Okpala,0.097728482,0.097728482,71,365,2020,1,0.147490319
Ibiono Ibom,Ngor-Okpala,0.124289083,0.124289083,436,295,2021,2,0.177752501
Idah,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Idah,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Idanre,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Idanre,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Ideato North,Oru West,0.415645343,0.415645343,71,365,2020,1,0.15662085
Ideato North,Oru West,0.450485343,0.450485343,436,295,2021,2,0.198047003
Ideato South,Ngor-Okpala,0.168247302,0.168247302,71,365,2020,1,0.147490319
Ideato South,Ngor-Okpala,0.194807903,0.194807903,436,295,2021,2,0.177752501
Idemili North,Uzo-Uwani,0.346198724,0.346198724,71,365,2020,1,0.156921524
Idemili North,Uzo-Uwani,0.381307207,0.381307207,436,295,2021,2,0.198723471
Idemili South,Oru West,0.187841853,0.187841853,71,365,2020,1,0.15662085
Idemili South,Oru West,0.222681853,0.222681853,436,295,2021,2,0.198047003
Ido,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Ido,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Idosi-Osi,Oke-Ero,0.0594809,0.0594809,71,365,2020,1,0.135691632
Idosi-Osi,Oke-Ero,0.074953194,0.074953194,436,295,2021,2,0.152290831
Ifako-Ijaye,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Ifako-Ijaye,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Ife Central,Akinyele,0.278692799,0.278692799,71,365,2020,1,0.1341485
Ife Central,Akinyele,0.292679767,0.292679767,436,295,2021,2,0.149029541
Ife East,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Ife East,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Ife North,Akinyele,0.263986969,0.263986969,71,365,2020,1,0.1341485
Ife North,Akinyele,0.277973938,0.277973938,436,295,2021,2,0.149029541
Ife South,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Ife South,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Ifedayo,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Ifedayo,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Ifedore,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Ifedore,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Ifelodun1,Oke-Ero,0.085356803,0.085356803,71,365,2020,1,0.135691632
Ifelodun1,Oke-Ero,0.100829097,0.100829097,436,295,2021,2,0.152290831
Ifelodun2,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Ifelodun2,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Ifo,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Ifo,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Igabi,Soba,0.01109125,0.01109125,71,365,2020,1,0.120878451
Igabi,Soba,0.011935154,0.011935154,436,295,2021,2,0.12170975
Igalamela-Odolu,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Igalamela-Odolu,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Igbo-Etiti,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Igbo-Etiti,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Igbo-Eze North,Uzo-Uwani,0.077797802,0.077797802,71,365,2020,1,0.156921524
Igbo-Eze North,Uzo-Uwani,0.112906285,0.112906285,436,295,2021,2,0.198723471
Igbo-Eze South,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Igbo-Eze South,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Igueben,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Igueben,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Ihiala,Oru West,0.179839986,0.179839986,71,365,2020,1,0.15662085
Ihiala,Oru West,0.214679986,0.214679986,436,295,2021,2,0.198047003
Ihitte-Uboma,Ngor-Okpala,0.168247302,0.168247302,71,365,2020,1,0.147490319
Ihitte-Uboma,Ngor-Okpala,0.194807903,0.194807903,436,295,2021,2,0.177752501
Ijebu East,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Ijebu East,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Ijebu North,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Ijebu North,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Ijebu North East,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Ijebu North East,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Ijebu ode,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Ijebu ode,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Ijero,Oke-Ero,0.114408058,0.114408058,71,365,2020,1,0.135691632
Ijero,Oke-Ero,0.129880352,0.129880352,436,295,2021,2,0.152290831
Ijumu,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Ijumu,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Ika,Ngor-Okpala,0.168247302,0.168247302,71,365,2020,1,0.147490319
Ika,Ngor-Okpala,0.194807903,0.194807903,436,295,2021,2,0.177752501
Ika North East,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Ika North East,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Ika South,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Ika South,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Ikara,Soba,0.01109125,0.01109125,71,365,2020,1,0.120878451
Ikara,Soba,0.011935154,0.011935154,436,295,2021,2,0.12170975
Ikeduru,Ngor-Okpala,0.119506912,0.119506912,71,365,2020,1,0.147490319
Ikeduru,Ngor-Okpala,0.146067513,0.146067513,436,295,2021,2,0.177752501
Ikeja,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Ikeja,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Ikenne,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Ikenne,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Ikere,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Ikere,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Ikole,Oke-Ero,0.028636481,0.028636481,71,365,2020,1,0.135691632
Ikole,Oke-Ero,0.044108775,0.044108775,436,295,2021,2,0.152290831
Ikom,Obubra,0.235243345,0.235243345,71,365,2020,1,0.151464135
Ikom,Obubra,0.265437945,0.265437945,436,295,2021,2,0.186525126
Ikono,Ngor-Okpala,0.276560601,0.276560601,71,365,2020,1,0.147490319
Ikono,Ngor-Okpala,0.303121201,0.303121201,436,295,2021,2,0.177752501
Ikorodu,Uzo-Uwani,0.114862213,0.114862213,71,365,2020,1,0.156921524
Ikorodu,Uzo-Uwani,0.149970696,0.149970696,436,295,2021,2,0.198723471
Ikot Abasi,Nsit Ubium,0.272866538,0.272866538,71,365,2020,1,0.143504964
Ikot Abasi,Nsit Ubium,0.295733076,0.295733076,436,295,2021,2,0.169051443
Ikot Ekpene,Ngor-Okpala,0.108215923,0.108215923,71,365,2020,1,0.147490319
Ikot Ekpene,Ngor-Okpala,0.134776523,0.134776523,436,295,2021,2,0.177752501
Ikpoba-Okha,Uzo-Uwani,0.120673969,0.120673969,71,365,2020,1,0.156921524
Ikpoba-Okha,Uzo-Uwani,0.155782452,0.155782452,436,295,2021,2,0.198723471
Ikwerre,Oru West,0.194583811,0.194583811,71,365,2020,1,0.15662085
Ikwerre,Oru West,0.22942381,0.22942381,436,295,2021,2,0.198047003
Ikwo,Obubra,0.267045309,0.267045309,71,365,2020,1,0.151464135
Ikwo,Obubra,0.297239909,0.297239909,436,295,2021,2,0.186525126
Ikwuano,Ngor-Okpala,0.168247302,0.168247302,71,365,2020,1,0.147490319
Ikwuano,Ngor-Okpala,0.194807903,0.194807903,436,295,2021,2,0.177752501
Ila,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Ila,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Ilaje,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Ilaje,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Ilemeji,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Ilemeji,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Ile-Oluji-Okeigbo,Oke-Ero,0.237694516,0.237694516,71,365,2020,1,0.135691632
Ile-Oluji-Okeigbo,Oke-Ero,0.25316681,0.25316681,436,295,2021,2,0.152290831
Ilesha East,Owan East,0.271211189,0.271211189,71,365,2020,1,0.141736794
Ilesha East,Owan East,0.292422378,0.292422378,436,295,2021,2,0.165223247
Ilesha West,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Ilesha West,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Illela,Gawabawa,0.017881495,0.017881495,71,365,2020,1,0.126141547
Illela,Gawabawa,0.024020448,0.024020448,436,295,2021,2,0.132383842
Ilorin East,Oke-Ero,0.209938172,0.209938172,71,365,2020,1,0.135691632
Ilorin East,Oke-Ero,0.225410466,0.225410466,436,295,2021,2,0.152290831
Ilorin South,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Ilorin South,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Ilorin West,Owan East,0.189211169,0.189211169,71,365,2020,1,0.141736794
Ilorin West,Owan East,0.210422358,0.210422358,436,295,2021,2,0.165223247
