,LGA,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
3308,Oruk Anam,Nsit Ubium,june,608,2021,4,-1,1,0.6,10
3309,Ukanafun,Nsit Ubium,june,518,2021,1,-1,1,0.6,10
3310,Ukanafun,Nsit Ubium,june,548,2021,2,-1,1,0.6,10
3311,Ukanafun,Nsit Ubium,june,578,2021,3,-1,1,0.6,10
3312,Ukanafun,Nsit Ubium,june,608,2021,4,-1,1,0.6,10
3313,Uruan,Nsit Ubium,june,518,2021,1,-1,1,0.6,10
3314,Uruan,Nsit Ubium,june,548,2021,2,-1,1,0.6,10
3315,Uruan,Nsit Ubium,june,578,2021,3,-1,1,0.6,10
3316,Uruan,Nsit Ubium,june,608,2021,4,-1,1,0.6,10
3317,Urue-Offong-Oruko,Nsit Ubium,june,518,2021,1,-1,1,0.6,10
3318,Urue-Offong-Oruko,Nsit Ubium,june,548,2021,2,-1,1,0.6,10
3319,Urue-Offong-Oruko,Nsit Ubium,june,578,2021,3,-1,1,0.6,10
3320,Urue-Offong-Oruko,Nsit Ubium,june,608,2021,4,-1,1,0.6,10
3321,Ayamelum,Uzo-Uwani,june,518,2021,1,-1,1,0.6,10
3322,Ayamelum,Uzo-Uwani,june,548,2021,2,-1,1,0.6,10
3323,Ayamelum,Uzo-Uwani,june,578,2021,3,-1,1,0.6,10
3324,Ayamelum,Uzo-Uwani,june,608,2021,4,-1,1,0.6,10
3325,Uyo,Nsit Ubium,june,518,2021,1,-1,1,0.6,10
3326,Uyo,Nsit Ubium,june,548,2021,2,-1,1,0.6,10
3327,Uyo,Nsit Ubium,june,578,2021,3,-1,1,0.6,10
3328,Uyo,Nsit Ubium,june,608,2021,4,-1,1,0.6,10
3329,Aguata,Oru West,june,518,2021,1,-1,1,0.6,10
3330,Aguata,Oru West,june,548,2021,2,-1,1,0.6,10
3331,Aguata,Oru West,june,578,2021,3,-1,1,0.6,10
3332,Aguata,Oru West,june,608,2021,4,-1,1,0.6,10
3333,Anambra East,Uzo-Uwani,june,518,2021,1,-1,1,0.6,10
3334,Anambra East,Uzo-Uwani,june,548,2021,2,-1,1,0.6,10
3335,Anambra East,Uzo-Uwani,june,578,2021,3,-1,1,0.6,10
3336,Anambra East,Uzo-Uwani,june,608,2021,4,-1,1,0.6,10
3337,Anambra West,Uzo-Uwani,june,518,2021,1,-1,1,0.6,10
3338,Anambra West,Uzo-Uwani,june,548,2021,2,-1,1,0.6,10
3339,Anambra West,Uzo-Uwani,june,578,2021,3,-1,1,0.6,10
3340,Anambra West,Uzo-Uwani,june,608,2021,4,-1,1,0.6,10
3341,Anaocha,Oru West,june,518,2021,1,-1,1,0.6,10
3342,Anaocha,Oru West,june,548,2021,2,-1,1,0.6,10
3343,Anaocha,Oru West,june,578,2021,3,-1,1,0.6,10
3344,Anaocha,Oru West,june,608,2021,4,-1,1,0.6,10
3345,Dunukofia,Uzo-Uwani,june,518,2021,1,-1,1,0.6,10
3346,Dunukofia,Uzo-Uwani,june,548,2021,2,-1,1,0.6,10
3347,Dunukofia,Uzo-Uwani,june,578,2021,3,-1,1,0.6,10
3348,Dunukofia,Uzo-Uwani,june,608,2021,4,-1,1,0.6,10
3349,Ekwusigo,Oru West,june,518,2021,1,-1,1,0.6,10
3350,Ekwusigo,Oru West,june,548,2021,2,-1,1,0.6,10
3351,Ekwusigo,Oru West,june,578,2021,3,-1,1,0.6,10
3352,Ekwusigo,Oru West,june,608,2021,4,-1,1,0.6,10
3353,Idemili North,Uzo-Uwani,june,518,2021,1,-1,1,0.6,10
3354,Idemili North,Uzo-Uwani,june,548,2021,2,-1,1,0.6,10
3355,Idemili North,Uzo-Uwani,june,578,2021,3,-1,1,0.6,10
3356,Idemili North,Uzo-Uwani,june,608,2021,4,-1,1,0.6,10
3357,Idemili South,Oru West,june,518,2021,1,-1,1,0.6,10
3358,Idemili South,Oru West,june,548,2021,2,-1,1,0.6,10
3359,Idemili South,Oru West,june,578,2021,3,-1,1,0.6,10
3360,Idemili South,Oru West,june,608,2021,4,-1,1,0.6,10
3361,Ihiala,Oru West,june,518,2021,1,-1,1,0.6,10
3362,Ihiala,Oru West,june,548,2021,2,-1,1,0.6,10
3363,Ihiala,Oru West,june,578,2021,3,-1,1,0.6,10
3364,Ihiala,Oru West,june,608,2021,4,-1,1,0.6,10
3365,Njikoka,Uzo-Uwani,june,518,2021,1,-1,1,0.6,10
3366,Njikoka,Uzo-Uwani,june,548,2021,2,-1,1,0.6,10
3367,Njikoka,Uzo-Uwani,june,578,2021,3,-1,1,0.6,10
3368,Njikoka,Uzo-Uwani,june,608,2021,4,-1,1,0.6,10
3369,Nnewi North,Oru West,june,518,2021,1,-1,1,0.6,10
3370,Nnewi North,Oru West,june,548,2021,2,-1,1,0.6,10
3371,Nnewi North,Oru West,june,578,2021,3,-1,1,0.6,10
3372,Nnewi North,Oru West,june,608,2021,4,-1,1,0.6,10
3373,Nnewi South,Oru West,june,518,2021,1,-1,1,0.6,10
3374,Nnewi South,Oru West,june,548,2021,2,-1,1,0.6,10
3375,Nnewi South,Oru West,june,578,2021,3,-1,1,0.6,10
3376,Nnewi South,Oru West,june,608,2021,4,-1,1,0.6,10
3377,Ogbaru,Ahoada West,may,488,2021,1,-1,1,0.6,10
3378,Ogbaru,Ahoada West,may,518,2021,2,-1,1,0.6,10
3379,Ogbaru,Ahoada West,may,548,2021,3,-1,1,0.6,10
3380,Ogbaru,Ahoada West,may,578,2021,4,-1,1,0.6,10
3381,Onitsha North,Uzo-Uwani,june,518,2021,1,-1,1,0.6,10
3382,Onitsha North,Uzo-Uwani,june,548,2021,2,-1,1,0.6,10
3383,Onitsha North,Uzo-Uwani,june,578,2021,3,-1,1,0.6,10
3384,Onitsha North,Uzo-Uwani,june,608,2021,4,-1,1,0.6,10
3385,Onitsha South,Uzo-Uwani,june,518,2021,1,-1,1,0.6,10
3386,Onitsha South,Uzo-Uwani,june,548,2021,2,-1,1,0.6,10
3387,Onitsha South,Uzo-Uwani,june,578,2021,3,-1,1,0.6,10
3388,Onitsha South,Uzo-Uwani,june,608,2021,4,-1,1,0.6,10
3389,Orumba North,Oru West,june,518,2021,1,-1,1,0.6,10
3390,Orumba North,Oru West,june,548,2021,2,-1,1,0.6,10
3391,Orumba North,Oru West,june,578,2021,3,-1,1,0.6,10
3392,Orumba North,Oru West,june,608,2021,4,-1,1,0.6,10
3393,Orumba South,Oru West,june,518,2021,1,-1,1,0.6,10
3394,Orumba South,Oru West,june,548,2021,2,-1,1,0.6,10
3395,Orumba South,Oru West,june,578,2021,3,-1,1,0.6,10
3396,Orumba South,Oru West,june,608,2021,4,-1,1,0.6,10
3397,Oyi,Uzo-Uwani,june,518,2021,1,-1,1,0.6,10
3398,Oyi,Uzo-Uwani,june,548,2021,2,-1,1,0.6,10
3399,Oyi,Uzo-Uwani,june,578,2021,3,-1,1,0.6,10
3400,Oyi,Uzo-Uwani,june,608,2021,4,-1,1,0.6,10
3401,Alkaleri,Alkaleri,july,550,2021,1,-1,1,0.6,10
3402,Alkaleri,Alkaleri,july,580,2021,2,-1,1,0.6,10
3403,Alkaleri,Alkaleri,july,610,2021,3,-1,1,0.6,10
3404,Alkaleri,Alkaleri,july,640,2021,4,-1,1,0.6,10
3405,Bauchi,Alkaleri,july,550,2021,1,-1,1,0.6,10
3406,Bauchi,Alkaleri,july,580,2021,2,-1,1,0.6,10
3407,Bauchi,Alkaleri,july,610,2021,3,-1,1,0.6,10
3408,Bauchi,Alkaleri,july,640,2021,4,-1,1,0.6,10
3409,Bogoro,Alkaleri,july,550,2021,1,-1,1,0.6,10
3410,Bogoro,Alkaleri,july,580,2021,2,-1,1,0.6,10
3411,Bogoro,Alkaleri,july,610,2021,3,-1,1,0.6,10
3412,Bogoro,Alkaleri,july,640,2021,4,-1,1,0.6,10
3413,Damban,Darazo,july,550,2021,1,-1,1,0.6,10
3414,Damban,Darazo,july,580,2021,2,-1,1,0.6,10
3415,Damban,Darazo,july,610,2021,3,-1,1,0.6,10
3416,Damban,Darazo,july,640,2021,4,-1,1,0.6,10
3417,Darazo,Darazo,july,550,2021,1,-1,1,0.6,10
3418,Darazo,Darazo,july,580,2021,2,-1,1,0.6,10
3419,Darazo,Darazo,july,610,2021,3,-1,1,0.6,10
3420,Darazo,Darazo,july,640,2021,4,-1,1,0.6,10
3421,Dass,Alkaleri,july,550,2021,1,-1,1,0.6,10
3422,Dass,Alkaleri,july,580,2021,2,-1,1,0.6,10
3423,Dass,Alkaleri,july,610,2021,3,-1,1,0.6,10
3424,Dass,Alkaleri,july,640,2021,4,-1,1,0.6,10
3425,Gamawa,Gwarzo,may,488,2021,1,-1,1,0.6,10
3426,Gamawa,Gwarzo,may,518,2021,2,-1,1,0.6,10
3427,Gamawa,Gwarzo,may,548,2021,3,-1,1,0.6,10
3428,Gamawa,Gwarzo,may,578,2021,4,-1,1,0.6,10
3429,Jama'are,Taura,november,610,2021,1,-1,1,0.6,10
3430,Jama'are,Taura,november,640,2021,2,-1,1,0.6,10
3431,Jama'are,Taura,november,670,2021,3,-1,1,0.6,10
3432,Jama'are,Taura,november,700,2021,4,-1,1,0.6,10
3433,Ganjuwa,Darazo,july,550,2021,1,-1,1,0.6,10
3434,Ganjuwa,Darazo,july,580,2021,2,-1,1,0.6,10
3435,Ganjuwa,Darazo,july,610,2021,3,-1,1,0.6,10
3436,Ganjuwa,Darazo,july,640,2021,4,-1,1,0.6,10
3437,Giade,Darazo,july,550,2021,1,-1,1,0.6,10
3438,Giade,Darazo,july,580,2021,2,-1,1,0.6,10
3439,Giade,Darazo,july,610,2021,3,-1,1,0.6,10
3440,Giade,Darazo,july,640,2021,4,-1,1,0.6,10
3441,Itas-Gadau,Taura,november,610,2021,1,-1,1,0.6,10
3442,Itas-Gadau,Taura,november,640,2021,2,-1,1,0.6,10
3443,Itas-Gadau,Taura,november,670,2021,3,-1,1,0.6,10
3444,Itas-Gadau,Taura,november,700,2021,4,-1,1,0.6,10
3445,Katagum,Gwarzo,may,488,2021,1,-1,1,0.6,10
3446,Katagum,Gwarzo,may,518,2021,2,-1,1,0.6,10
3447,Katagum,Gwarzo,may,548,2021,3,-1,1,0.6,10
3448,Katagum,Gwarzo,may,578,2021,4,-1,1,0.6,10
3449,Kirfi,Alkaleri,july,550,2021,1,-1,1,0.6,10
3450,Kirfi,Alkaleri,july,580,2021,2,-1,1,0.6,10
3451,Kirfi,Alkaleri,july,610,2021,3,-1,1,0.6,10
3452,Kirfi,Alkaleri,july,640,2021,4,-1,1,0.6,10
3453,Misau,Darazo,july,550,2021,1,-1,1,0.6,10
3454,Misau,Darazo,july,580,2021,2,-1,1,0.6,10
3455,Misau,Darazo,july,610,2021,3,-1,1,0.6,10
3456,Misau,Darazo,july,640,2021,4,-1,1,0.6,10
3457,Ningi,Takali,october,610,2021,1,-1,1,0.6,10
3458,Ningi,Takali,october,640,2021,2,-1,1,0.6,10
3459,Ningi,Takali,october,670,2021,3,-1,1,0.6,10
3460,Ningi,Takali,october,700,2021,4,-1,1,0.6,10
3461,Ukum,Keana,september,610,2021,1,-1,1,0.6,10
3462,Ukum,Keana,september,640,2021,2,-1,1,0.6,10
3463,Ukum,Keana,september,670,2021,3,-1,1,0.6,10
3464,Ukum,Keana,september,700,2021,4,-1,1,0.6,10
3465,Shira,Takali,october,610,2021,1,-1,1,0.6,10
3466,Shira,Takali,october,640,2021,2,-1,1,0.6,10
3467,Shira,Takali,october,670,2021,3,-1,1,0.6,10
3468,Shira,Takali,october,700,2021,4,-1,1,0.6,10
3469,Tafawa-Balewa,Alkaleri,july,550,2021,1,-1,1,0.6,10
3470,Tafawa-Balewa,Alkaleri,july,580,2021,2,-1,1,0.6,10
3471,Tafawa-Balewa,Alkaleri,july,610,2021,3,-1,1,0.6,10
3472,Tafawa-Balewa,Alkaleri,july,640,2021,4,-1,1,0.6,10
3473,Toro,Giwa,august,579,2021,1,-1,1,0.6,10
3474,Toro,Giwa,august,609,2021,2,-1,1,0.6,10
3475,Toro,Giwa,august,639,2021,3,-1,1,0.6,10
3476,Toro,Giwa,august,669,2021,4,-1,1,0.6,10
3477,Warji,Takali,october,610,2021,1,-1,1,0.6,10
3478,Warji,Takali,october,640,2021,2,-1,1,0.6,10
3479,Warji,Takali,october,670,2021,3,-1,1,0.6,10
3480,Warji,Takali,october,700,2021,4,-1,1,0.6,10
3481,Zaki,Taura,november,610,2021,1,-1,1,0.6,10
3482,Zaki,Taura,november,640,2021,2,-1,1,0.6,10
3483,Zaki,Taura,november,670,2021,3,-1,1,0.6,10
3484,Zaki,Taura,november,700,2021,4,-1,1,0.6,10
3485,Kolokuma-Opokuma,Ahoada West,may,488,2021,1,-1,1,0.6,10
3486,Kolokuma-Opokuma,Ahoada West,may,518,2021,2,-1,1,0.6,10
3487,Kolokuma-Opokuma,Ahoada West,may,548,2021,3,-1,1,0.6,10
3488,Kolokuma-Opokuma,Ahoada West,may,578,2021,4,-1,1,0.6,10
3489,Nembe,Ahoada West,may,488,2021,1,-1,1,0.6,10
3490,Nembe,Ahoada West,may,518,2021,2,-1,1,0.6,10
3491,Nembe,Ahoada West,may,548,2021,3,-1,1,0.6,10
3492,Nembe,Ahoada West,may,578,2021,4,-1,1,0.6,10
3493,Ogbia,Ahoada West,may,488,2021,1,-1,1,0.6,10
3494,Ogbia,Ahoada West,may,518,2021,2,-1,1,0.6,10
3495,Ogbia,Ahoada West,may,548,2021,3,-1,1,0.6,10
3496,Ogbia,Ahoada West,may,578,2021,4,-1,1,0.6,10
3497,Sagbama,Ahoada West,may,488,2021,1,-1,1,0.6,10
3498,Sagbama,Ahoada West,may,518,2021,2,-1,1,0.6,10
3499,Sagbama,Ahoada West,may,548,2021,3,-1,1,0.6,10
3500,Sagbama,Ahoada West,may,578,2021,4,-1,1,0.6,10
3501,Yenegoa,Isoko South,june,518,2021,1,-1,1,0.6,10
3502,Yenegoa,Isoko South,june,548,2021,2,-1,1,0.6,10
3503,Yenegoa,Isoko South,june,578,2021,3,-1,1,0.6,10
3504,Yenegoa,Isoko South,june,608,2021,4,-1,1,0.6,10
3505,Ado,Akinyele,may,488,2021,1,-1,1,0.6,10
3506,Ado,Akinyele,may,518,2021,2,-1,1,0.6,10
3507,Ado,Akinyele,may,548,2021,3,-1,1,0.6,10
3508,Ado,Akinyele,may,578,2021,4,-1,1,0.6,10
3509,Agatu,Keana,september,610,2021,1,-1,1,0.6,10
3510,Agatu,Keana,september,640,2021,2,-1,1,0.6,10
3511,Agatu,Keana,september,670,2021,3,-1,1,0.6,10
3512,Agatu,Keana,september,700,2021,4,-1,1,0.6,10
3513,Apa,Keana,september,610,2021,1,-1,1,0.6,10
3514,Apa,Keana,september,640,2021,2,-1,1,0.6,10
3515,Apa,Keana,september,670,2021,3,-1,1,0.6,10
3516,Apa,Keana,september,700,2021,4,-1,1,0.6,10
3517,Buruku,Keana,september,610,2021,1,-1,1,0.6,10
3518,Buruku,Keana,september,640,2021,2,-1,1,0.6,10
3519,Buruku,Keana,september,670,2021,3,-1,1,0.6,10
3520,Buruku,Keana,september,700,2021,4,-1,1,0.6,10
3521,Gboko,Keana,september,610,2021,1,-1,1,0.6,10
3522,Gboko,Keana,september,640,2021,2,-1,1,0.6,10
3523,Gboko,Keana,september,670,2021,3,-1,1,0.6,10
3524,Gboko,Keana,september,700,2021,4,-1,1,0.6,10
3525,Guma,Keana,september,610,2021,1,-1,1,0.6,10
3526,Guma,Keana,september,640,2021,2,-1,1,0.6,10
3527,Guma,Keana,september,670,2021,3,-1,1,0.6,10
3528,Guma,Keana,september,700,2021,4,-1,1,0.6,10
3529,Gwer East,Oke-Ero,october,610,2021,1,-1,1,0.6,10
3530,Gwer East,Oke-Ero,october,640,2021,2,-1,1,0.6,10
3531,Gwer East,Oke-Ero,october,670,2021,3,-1,1,0.6,10
3532,Gwer East,Oke-Ero,october,700,2021,4,-1,1,0.6,10
3533,Gwer West,Keana,september,610,2021,1,-1,1,0.6,10
3534,Gwer West,Keana,september,640,2021,2,-1,1,0.6,10
3535,Gwer West,Keana,september,670,2021,3,-1,1,0.6,10
3536,Gwer West,Keana,september,700,2021,4,-1,1,0.6,10
3537,Katsina-Ala,Keana,september,610,2021,1,-1,1,0.6,10
3538,Katsina-Ala,Keana,september,640,2021,2,-1,1,0.6,10
3539,Katsina-Ala,Keana,september,670,2021,3,-1,1,0.6,10
3540,Katsina-Ala,Keana,september,700,2021,4,-1,1,0.6,10
3541,Konshisha,Oke-Ero,october,610,2021,1,-1,1,0.6,10
3542,Konshisha,Oke-Ero,october,640,2021,2,-1,1,0.6,10
3543,Konshisha,Oke-Ero,october,670,2021,3,-1,1,0.6,10
3544,Konshisha,Oke-Ero,october,700,2021,4,-1,1,0.6,10
3545,Logo,Keana,september,610,2021,1,-1,1,0.6,10
3546,Logo,Keana,september,640,2021,2,-1,1,0.6,10
3547,Logo,Keana,september,670,2021,3,-1,1,0.6,10
3548,Logo,Keana,september,700,2021,4,-1,1,0.6,10
3549,Makurdi,Keana,september,610,2021,1,-1,1,0.6,10
3550,Makurdi,Keana,september,640,2021,2,-1,1,0.6,10
3551,Makurdi,Keana,september,670,2021,3,-1,1,0.6,10
3552,Makurdi,Keana,september,700,2021,4,-1,1,0.6,10
3553,Obi1,Keana,september,610,2021,1,-1,1,0.6,10
3554,Obi1,Keana,september,640,2021,2,-1,1,0.6,10
3555,Obi1,Keana,september,670,2021,3,-1,1,0.6,10
3556,Obi1,Keana,september,700,2021,4,-1,1,0.6,10
3557,Ogbadibo,Owan East,june,518,2021,1,-1,1,0.6,10
3558,Ogbadibo,Owan East,june,548,2021,2,-1,1,0.6,10
3559,Ogbadibo,Owan East,june,578,2021,3,-1,1,0.6,10
3560,Ogbadibo,Owan East,june,608,2021,4,-1,1,0.6,10
3561,Ohimini,Akinyele,may,488,2021,1,-1,1,0.6,10
3562,Ohimini,Akinyele,may,518,2021,2,-1,1,0.6,10
3563,Ohimini,Akinyele,may,548,2021,3,-1,1,0.6,10
3564,Ohimini,Akinyele,may,578,2021,4,-1,1,0.6,10
3565,Oju,Oke-Ero,october,610,2021,1,-1,1,0.6,10
3566,Oju,Oke-Ero,october,640,2021,2,-1,1,0.6,10
3567,Oju,Oke-Ero,october,670,2021,3,-1,1,0.6,10
3568,Oju,Oke-Ero,october,700,2021,4,-1,1,0.6,10
3569,Okpokwu,Akinyele,may,488,2021,1,-1,1,0.6,10
3570,Okpokwu,Akinyele,may,518,2021,2,-1,1,0.6,10
3571,Okpokwu,Akinyele,may,548,2021,3,-1,1,0.6,10
3572,Okpokwu,Akinyele,may,578,2021,4,-1,1,0.6,10
3573,Oturkpo,Owan East,june,518,2021,1,-1,1,0.6,10
3574,Oturkpo,Owan East,june,548,2021,2,-1,1,0.6,10
3575,Oturkpo,Owan East,june,578,2021,3,-1,1,0.6,10
3576,Oturkpo,Owan East,june,608,2021,4,-1,1,0.6,10
3577,Tarka,Keana,september,610,2021,1,-1,1,0.6,10
3578,Tarka,Keana,september,640,2021,2,-1,1,0.6,10
3579,Tarka,Keana,september,670,2021,3,-1,1,0.6,10
3580,Tarka,Keana,september,700,2021,4,-1,1,0.6,10
3581,Ushongo,Oke-Ero,october,610,2021,1,-1,1,0.6,10
3582,Ushongo,Oke-Ero,october,640,2021,2,-1,1,0.6,10
3583,Ushongo,Oke-Ero,october,670,2021,3,-1,1,0.6,10
3584,Ushongo,Oke-Ero,october,700,2021,4,-1,1,0.6,10
3585,Vandeikya,Oke-Ero,october,610,2021,1,-1,1,0.6,10
3586,Vandeikya,Oke-Ero,october,640,2021,2,-1,1,0.6,10
3587,Vandeikya,Oke-Ero,october,670,2021,3,-1,1,0.6,10
3588,Vandeikya,Oke-Ero,october,700,2021,4,-1,1,0.6,10
3589,Askira-Uba,Darazo,july,550,2021,1,-1,1,0.6,10
3590,Askira-Uba,Darazo,july,580,2021,2,-1,1,0.6,10
3591,Askira-Uba,Darazo,july,610,2021,3,-1,1,0.6,10
3592,Askira-Uba,Darazo,july,640,2021,4,-1,1,0.6,10
3593,Enugu East,Uzo-Uwani,june,518,2021,1,-1,1,0.6,10
3594,Enugu East,Uzo-Uwani,june,548,2021,2,-1,1,0.6,10
3595,Enugu East,Uzo-Uwani,june,578,2021,3,-1,1,0.6,10
3596,Enugu East,Uzo-Uwani,june,608,2021,4,-1,1,0.6,10
3597,Bayo,Alkaleri,july,550,2021,1,-1,1,0.6,10
3598,Bayo,Alkaleri,july,580,2021,2,-1,1,0.6,10
3599,Bayo,Alkaleri,july,610,2021,3,-1,1,0.6,10
3600,Bayo,Alkaleri,july,640,2021,4,-1,1,0.6,10
3601,Biu,Darazo,july,550,2021,1,-1,1,0.6,10
3602,Biu,Darazo,july,580,2021,2,-1,1,0.6,10
3603,Biu,Darazo,july,610,2021,3,-1,1,0.6,10
3604,Biu,Darazo,july,640,2021,4,-1,1,0.6,10
3605,Chibok,Darazo,july,550,2021,1,-1,1,0.6,10
3606,Chibok,Darazo,july,580,2021,2,-1,1,0.6,10
3607,Chibok,Darazo,july,610,2021,3,-1,1,0.6,10
3608,Chibok,Darazo,july,640,2021,4,-1,1,0.6,10
3609,Damboa,Darazo,july,550,2021,1,-1,1,0.6,10
3610,Damboa,Darazo,july,580,2021,2,-1,1,0.6,10
3611,Damboa,Darazo,july,610,2021,3,-1,1,0.6,10
3612,Damboa,Darazo,july,640,2021,4,-1,1,0.6,10
3613,Biase,Ngor-Okpala,june,518,2021,1,-1,1,0.6,10
3614,Biase,Ngor-Okpala,june,548,2021,2,-1,1,0.6,10
3615,Biase,Ngor-Okpala,june,578,2021,3,-1,1,0.6,10
3616,Biase,Ngor-Okpala,june,608,2021,4,-1,1,0.6,10
3617,Dikwa,Darazo,july,550,2021,1,-1,1,0.6,10
3618,Dikwa,Darazo,july,580,2021,2,-1,1,0.6,10
3619,Dikwa,Darazo,july,610,2021,3,-1,1,0.6,10
3620,Dikwa,Darazo,july,640,2021,4,-1,1,0.6,10
3621,Gubio,Gawabawa,september,610,2021,1,-1,1,0.6,10
3622,Gubio,Gawabawa,september,640,2021,2,-1,1,0.6,10
3623,Gubio,Gawabawa,september,670,2021,3,-1,1,0.6,10
3624,Gubio,Gawabawa,september,700,2021,4,-1,1,0.6,10
3625,Jere,Gawabawa,september,610,2021,1,-1,1,0.6,10
3626,Jere,Gawabawa,september,640,2021,2,-1,1,0.6,10
3627,Jere,Gawabawa,september,670,2021,3,-1,1,0.6,10
3628,Jere,Gawabawa,september,700,2021,4,-1,1,0.6,10
3629,Guzamala,Babura,may,488,2021,1,-1,1,0.6,10
3630,Guzamala,Babura,may,518,2021,2,-1,1,0.6,10
3631,Guzamala,Babura,may,548,2021,3,-1,1,0.6,10
3632,Guzamala,Babura,may,578,2021,4,-1,1,0.6,10
3633,Hawul,Darazo,july,550,2021,1,-1,1,0.6,10
3634,Hawul,Darazo,july,580,2021,2,-1,1,0.6,10
3635,Hawul,Darazo,july,610,2021,3,-1,1,0.6,10
3636,Hawul,Darazo,july,640,2021,4,-1,1,0.6,10
3637,Kwaya Kusar,Alkaleri,july,550,2021,1,-1,1,0.6,10
3638,Kwaya Kusar,Alkaleri,july,580,2021,2,-1,1,0.6,10
3639,Kwaya Kusar,Alkaleri,july,610,2021,3,-1,1,0.6,10
3640,Kwaya Kusar,Alkaleri,july,640,2021,4,-1,1,0.6,10
3641,Enugu North,Uzo-Uwani,june,518,2021,1,-1,1,0.6,10
3642,Enugu North,Uzo-Uwani,june,548,2021,2,-1,1,0.6,10
3643,Enugu North,Uzo-Uwani,june,578,2021,3,-1,1,0.6,10
3644,Enugu North,Uzo-Uwani,june,608,2021,4,-1,1,0.6,10
3645,Kaga,Darazo,july,550,2021,1,-1,1,0.6,10
3646,Kaga,Darazo,july,580,2021,2,-1,1,0.6,10
3647,Kaga,Darazo,july,610,2021,3,-1,1,0.6,10
3648,Kaga,Darazo,july,640,2021,4,-1,1,0.6,10
3649,Mafa,Darazo,july,550,2021,1,-1,1,0.6,10
3650,Mafa,Darazo,july,580,2021,2,-1,1,0.6,10
3651,Mafa,Darazo,july,610,2021,3,-1,1,0.6,10
3652,Mafa,Darazo,july,640,2021,4,-1,1,0.6,10
3653,Obudu,Obubra,june,518,2021,1,-1,1,0.6,10
3654,Obudu,Obubra,june,548,2021,2,-1,1,0.6,10
3655,Obudu,Obubra,june,578,2021,3,-1,1,0.6,10
3656,Obudu,Obubra,june,608,2021,4,-1,1,0.6,10
3657,Konduga,Darazo,july,550,2021,1,-1,1,0.6,10
3658,Konduga,Darazo,july,580,2021,2,-1,1,0.6,10
3659,Konduga,Darazo,july,610,2021,3,-1,1,0.6,10
3660,Konduga,Darazo,july,640,2021,4,-1,1,0.6,10
3661,Bomadi,Isoko South,june,518,2021,1,-1,1,0.6,10
3662,Bomadi,Isoko South,june,548,2021,2,-1,1,0.6,10
3663,Bomadi,Isoko South,june,578,2021,3,-1,1,0.6,10
3664,Bomadi,Isoko South,june,608,2021,4,-1,1,0.6,10
3665,Magumeri,Gawabawa,september,610,2021,1,-1,1,0.6,10
3666,Magumeri,Gawabawa,september,640,2021,2,-1,1,0.6,10
3667,Magumeri,Gawabawa,september,670,2021,3,-1,1,0.6,10
3668,Magumeri,Gawabawa,september,700,2021,4,-1,1,0.6,10
3669,Maiduguri,Darazo,july,550,2021,1,-1,1,0.6,10
3670,Maiduguri,Darazo,july,580,2021,2,-1,1,0.6,10
3671,Maiduguri,Darazo,july,610,2021,3,-1,1,0.6,10
3672,Maiduguri,Darazo,july,640,2021,4,-1,1,0.6,10
3673,Shani,Alkaleri,july,550,2021,1,-1,1,0.6,10
3674,Shani,Alkaleri,july,580,2021,2,-1,1,0.6,10
3675,Shani,Alkaleri,july,610,2021,3,-1,1,0.6,10
3676,Shani,Alkaleri,july,640,2021,4,-1,1,0.6,10
3677,Abi,Obubra,june,518,2021,1,-1,1,0.6,10
3678,Abi,Obubra,june,548,2021,2,-1,1,0.6,10
3679,Abi,Obubra,june,578,2021,3,-1,1,0.6,10
3680,Abi,Obubra,june,608,2021,4,-1,1,0.6,10
3681,Marte,Babura,may,488,2021,1,-1,1,0.6,10
3682,Marte,Babura,may,518,2021,2,-1,1,0.6,10
3683,Marte,Babura,may,548,2021,3,-1,1,0.6,10
3684,Marte,Babura,may,578,2021,4,-1,1,0.6,10
3685,Nganzai,Gawabawa,september,610,2021,1,-1,1,0.6,10
3686,Nganzai,Gawabawa,september,640,2021,2,-1,1,0.6,10
3687,Nganzai,Gawabawa,september,670,2021,3,-1,1,0.6,10
3688,Nganzai,Gawabawa,september,700,2021,4,-1,1,0.6,10
3689,Bekwara,Oke-Ero,october,610,2021,1,-1,1,0.6,10
3690,Bekwara,Oke-Ero,october,640,2021,2,-1,1,0.6,10
3691,Bekwara,Oke-Ero,october,670,2021,3,-1,1,0.6,10
3692,Bekwara,Oke-Ero,october,700,2021,4,-1,1,0.6,10
3693,Calabar-Municipal,Nsit Ubium,june,518,2021,1,-1,1,0.6,10
3694,Calabar-Municipal,Nsit Ubium,june,548,2021,2,-1,1,0.6,10
3695,Calabar-Municipal,Nsit Ubium,june,578,2021,3,-1,1,0.6,10
3696,Calabar-Municipal,Nsit Ubium,june,608,2021,4,-1,1,0.6,10
3697,Ikom,Obubra,june,518,2021,1,-1,1,0.6,10
3698,Ikom,Obubra,june,548,2021,2,-1,1,0.6,10
3699,Ikom,Obubra,june,578,2021,3,-1,1,0.6,10
3700,Ikom,Obubra,june,608,2021,4,-1,1,0.6,10
3701,Obubra,Obubra,june,518,2021,1,-1,1,0.6,10
3702,Obubra,Obubra,june,548,2021,2,-1,1,0.6,10
3703,Obubra,Obubra,june,578,2021,3,-1,1,0.6,10
