,LGA,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
3267,Ikot Ekpene,Ngor-Okpala,june,578,2021,3,-1,1,0.6,100
3268,Ikot Ekpene,Ngor-Okpala,june,608,2021,4,-1,1,0.6,100
3269,Ini,Ngor-Okpala,june,518,2021,1,-1,1,0.6,100
3270,Ini,Ngor-Okpala,june,548,2021,2,-1,1,0.6,100
3271,Ini,Ngor-Okpala,june,578,2021,3,-1,1,0.6,100
3272,Ini,Ngor-Okpala,june,608,2021,4,-1,1,0.6,100
3273,Mkpat Enin,Nsit Ubium,june,518,2021,1,-1,1,0.6,100
3274,Mkpat Enin,Nsit Ubium,june,548,2021,2,-1,1,0.6,100
3275,Mkpat Enin,Nsit Ubium,june,578,2021,3,-1,1,0.6,100
3276,Mkpat Enin,Nsit Ubium,june,608,2021,4,-1,1,0.6,100
3277,Nsit Atai,Nsit Ubium,june,518,2021,1,-1,1,0.6,100
3278,Nsit Atai,Nsit Ubium,june,548,2021,2,-1,1,0.6,100
3279,Nsit Atai,Nsit Ubium,june,578,2021,3,-1,1,0.6,100
3280,Nsit Atai,Nsit Ubium,june,608,2021,4,-1,1,0.6,100
3281,Nsit Ibom,Nsit Ubium,june,518,2021,1,-1,1,0.6,100
3282,Nsit Ibom,Nsit Ubium,june,548,2021,2,-1,1,0.6,100
3283,Nsit Ibom,Nsit Ubium,june,578,2021,3,-1,1,0.6,100
3284,Nsit Ibom,Nsit Ubium,june,608,2021,4,-1,1,0.6,100
3285,Nsit Ubium,Nsit Ubium,june,518,2021,1,-1,1,0.6,100
3286,Nsit Ubium,Nsit Ubium,june,548,2021,2,-1,1,0.6,100
3287,Nsit Ubium,Nsit Ubium,june,578,2021,3,-1,1,0.6,100
3288,Nsit Ubium,Nsit Ubium,june,608,2021,4,-1,1,0.6,100
3289,Awka South,Uzo-Uwani,june,518,2021,1,-1,1,0.6,100
3290,Awka South,Uzo-Uwani,june,548,2021,2,-1,1,0.6,100
3291,Awka South,Uzo-Uwani,june,578,2021,3,-1,1,0.6,100
3292,Awka South,Uzo-Uwani,june,608,2021,4,-1,1,0.6,100
3293,Obot Akara,Ngor-Okpala,june,518,2021,1,-1,1,0.6,100
3294,Obot Akara,Ngor-Okpala,june,548,2021,2,-1,1,0.6,100
3295,Obot Akara,Ngor-Okpala,june,578,2021,3,-1,1,0.6,100
3296,Obot Akara,Ngor-Okpala,june,608,2021,4,-1,1,0.6,100
3297,Okobo,Nsit Ubium,june,518,2021,1,-1,1,0.6,100
3298,Okobo,Nsit Ubium,june,548,2021,2,-1,1,0.6,100
3299,Okobo,Nsit Ubium,june,578,2021,3,-1,1,0.6,100
3300,Okobo,Nsit Ubium,june,608,2021,4,-1,1,0.6,100
3301,Onna,Nsit Ubium,june,518,2021,1,-1,1,0.6,100
3302,Onna,Nsit Ubium,june,548,2021,2,-1,1,0.6,100
3303,Onna,Nsit Ubium,june,578,2021,3,-1,1,0.6,100
3304,Onna,Nsit Ubium,june,608,2021,4,-1,1,0.6,100
3305,Oruk Anam,Nsit Ubium,june,518,2021,1,-1,1,0.6,100
3306,Oruk Anam,Nsit Ubium,june,548,2021,2,-1,1,0.6,100
3307,Oruk Anam,Nsit Ubium,june,578,2021,3,-1,1,0.6,100
3308,Oruk Anam,Nsit Ubium,june,608,2021,4,-1,1,0.6,100
3309,Ukanafun,Nsit Ubium,june,518,2021,1,-1,1,0.6,100
3310,Ukanafun,Nsit Ubium,june,548,2021,2,-1,1,0.6,100
3311,Ukanafun,Nsit Ubium,june,578,2021,3,-1,1,0.6,100
3312,Ukanafun,Nsit Ubium,june,608,2021,4,-1,1,0.6,100
3313,Uruan,Nsit Ubium,june,518,2021,1,-1,1,0.6,100
3314,Uruan,Nsit Ubium,june,548,2021,2,-1,1,0.6,100
3315,Uruan,Nsit Ubium,june,578,2021,3,-1,1,0.6,100
3316,Uruan,Nsit Ubium,june,608,2021,4,-1,1,0.6,100
3317,Urue-Offong-Oruko,Nsit Ubium,june,518,2021,1,-1,1,0.6,100
3318,Urue-Offong-Oruko,Nsit Ubium,june,548,2021,2,-1,1,0.6,100
3319,Urue-Offong-Oruko,Nsit Ubium,june,578,2021,3,-1,1,0.6,100
3320,Urue-Offong-Oruko,Nsit Ubium,june,608,2021,4,-1,1,0.6,100
3321,Ayamelum,Uzo-Uwani,june,518,2021,1,-1,1,0.6,100
3322,Ayamelum,Uzo-Uwani,june,548,2021,2,-1,1,0.6,100
3323,Ayamelum,Uzo-Uwani,june,578,2021,3,-1,1,0.6,100
3324,Ayamelum,Uzo-Uwani,june,608,2021,4,-1,1,0.6,100
3325,Uyo,Nsit Ubium,june,518,2021,1,-1,1,0.6,100
3326,Uyo,Nsit Ubium,june,548,2021,2,-1,1,0.6,100
3327,Uyo,Nsit Ubium,june,578,2021,3,-1,1,0.6,100
3328,Uyo,Nsit Ubium,june,608,2021,4,-1,1,0.6,100
3329,Aguata,Oru West,june,518,2021,1,-1,1,0.6,100
3330,Aguata,Oru West,june,548,2021,2,-1,1,0.6,100
3331,Aguata,Oru West,june,578,2021,3,-1,1,0.6,100
3332,Aguata,Oru West,june,608,2021,4,-1,1,0.6,100
3333,Anambra East,Uzo-Uwani,june,518,2021,1,-1,1,0.6,100
3334,Anambra East,Uzo-Uwani,june,548,2021,2,-1,1,0.6,100
3335,Anambra East,Uzo-Uwani,june,578,2021,3,-1,1,0.6,100
3336,Anambra East,Uzo-Uwani,june,608,2021,4,-1,1,0.6,100
3337,Anambra West,Uzo-Uwani,june,518,2021,1,-1,1,0.6,100
3338,Anambra West,Uzo-Uwani,june,548,2021,2,-1,1,0.6,100
3339,Anambra West,Uzo-Uwani,june,578,2021,3,-1,1,0.6,100
3340,Anambra West,Uzo-Uwani,june,608,2021,4,-1,1,0.6,100
3341,Anaocha,Oru West,june,518,2021,1,-1,1,0.6,100
3342,Anaocha,Oru West,june,548,2021,2,-1,1,0.6,100
3343,Anaocha,Oru West,june,578,2021,3,-1,1,0.6,100
3344,Anaocha,Oru West,june,608,2021,4,-1,1,0.6,100
3345,Dunukofia,Uzo-Uwani,june,518,2021,1,-1,1,0.6,100
3346,Dunukofia,Uzo-Uwani,june,548,2021,2,-1,1,0.6,100
3347,Dunukofia,Uzo-Uwani,june,578,2021,3,-1,1,0.6,100
3348,Dunukofia,Uzo-Uwani,june,608,2021,4,-1,1,0.6,100
3349,Ekwusigo,Oru West,june,518,2021,1,-1,1,0.6,100
3350,Ekwusigo,Oru West,june,548,2021,2,-1,1,0.6,100
3351,Ekwusigo,Oru West,june,578,2021,3,-1,1,0.6,100
3352,Ekwusigo,Oru West,june,608,2021,4,-1,1,0.6,100
3353,Idemili North,Uzo-Uwani,june,518,2021,1,-1,1,0.6,100
3354,Idemili North,Uzo-Uwani,june,548,2021,2,-1,1,0.6,100
3355,Idemili North,Uzo-Uwani,june,578,2021,3,-1,1,0.6,100
3356,Idemili North,Uzo-Uwani,june,608,2021,4,-1,1,0.6,100
3357,Idemili South,Oru West,june,518,2021,1,-1,1,0.6,100
3358,Idemili South,Oru West,june,548,2021,2,-1,1,0.6,100
3359,Idemili South,Oru West,june,578,2021,3,-1,1,0.6,100
3360,Idemili South,Oru West,june,608,2021,4,-1,1,0.6,100
3361,Ihiala,Oru West,june,518,2021,1,-1,1,0.6,100
3362,Ihiala,Oru West,june,548,2021,2,-1,1,0.6,100
3363,Ihiala,Oru West,june,578,2021,3,-1,1,0.6,100
3364,Ihiala,Oru West,june,608,2021,4,-1,1,0.6,100
3365,Njikoka,Uzo-Uwani,june,518,2021,1,-1,1,0.6,100
3366,Njikoka,Uzo-Uwani,june,548,2021,2,-1,1,0.6,100
3367,Njikoka,Uzo-Uwani,june,578,2021,3,-1,1,0.6,100
3368,Njikoka,Uzo-Uwani,june,608,2021,4,-1,1,0.6,100
3369,Nnewi North,Oru West,june,518,2021,1,-1,1,0.6,100
3370,Nnewi North,Oru West,june,548,2021,2,-1,1,0.6,100
3371,Nnewi North,Oru West,june,578,2021,3,-1,1,0.6,100
3372,Nnewi North,Oru West,june,608,2021,4,-1,1,0.6,100
3373,Nnewi South,Oru West,june,518,2021,1,-1,1,0.6,100
3374,Nnewi South,Oru West,june,548,2021,2,-1,1,0.6,100
3375,Nnewi South,Oru West,june,578,2021,3,-1,1,0.6,100
3376,Nnewi South,Oru West,june,608,2021,4,-1,1,0.6,100
3377,Ogbaru,Ahoada West,may,488,2021,1,-1,1,0.6,100
3378,Ogbaru,Ahoada West,may,518,2021,2,-1,1,0.6,100
3379,Ogbaru,Ahoada West,may,548,2021,3,-1,1,0.6,100
3380,Ogbaru,Ahoada West,may,578,2021,4,-1,1,0.6,100
3381,Onitsha North,Uzo-Uwani,june,518,2021,1,-1,1,0.6,100
3382,Onitsha North,Uzo-Uwani,june,548,2021,2,-1,1,0.6,100
3383,Onitsha North,Uzo-Uwani,june,578,2021,3,-1,1,0.6,100
3384,Onitsha North,Uzo-Uwani,june,608,2021,4,-1,1,0.6,100
3385,Onitsha South,Uzo-Uwani,june,518,2021,1,-1,1,0.6,100
3386,Onitsha South,Uzo-Uwani,june,548,2021,2,-1,1,0.6,100
3387,Onitsha South,Uzo-Uwani,june,578,2021,3,-1,1,0.6,100
3388,Onitsha South,Uzo-Uwani,june,608,2021,4,-1,1,0.6,100
3389,Orumba North,Oru West,june,518,2021,1,-1,1,0.6,100
3390,Orumba North,Oru West,june,548,2021,2,-1,1,0.6,100
3391,Orumba North,Oru West,june,578,2021,3,-1,1,0.6,100
3392,Orumba North,Oru West,june,608,2021,4,-1,1,0.6,100
3393,Orumba South,Oru West,june,518,2021,1,-1,1,0.6,100
3394,Orumba South,Oru West,june,548,2021,2,-1,1,0.6,100
3395,Orumba South,Oru West,june,578,2021,3,-1,1,0.6,100
3396,Orumba South,Oru West,june,608,2021,4,-1,1,0.6,100
3397,Oyi,Uzo-Uwani,june,518,2021,1,-1,1,0.6,100
3398,Oyi,Uzo-Uwani,june,548,2021,2,-1,1,0.6,100
3399,Oyi,Uzo-Uwani,june,578,2021,3,-1,1,0.6,100
3400,Oyi,Uzo-Uwani,june,608,2021,4,-1,1,0.6,100
3401,Alkaleri,Alkaleri,july,550,2021,1,-1,1,0.6,100
3402,Alkaleri,Alkaleri,july,580,2021,2,-1,1,0.6,100
3403,Alkaleri,Alkaleri,july,610,2021,3,-1,1,0.6,100
3404,Alkaleri,Alkaleri,july,640,2021,4,-1,1,0.6,100
3405,Bauchi,Alkaleri,july,550,2021,1,-1,1,0.6,100
3406,Bauchi,Alkaleri,july,580,2021,2,-1,1,0.6,100
3407,Bauchi,Alkaleri,july,610,2021,3,-1,1,0.6,100
3408,Bauchi,Alkaleri,july,640,2021,4,-1,1,0.6,100
3409,Bogoro,Alkaleri,july,550,2021,1,-1,1,0.6,100
3410,Bogoro,Alkaleri,july,580,2021,2,-1,1,0.6,100
3411,Bogoro,Alkaleri,july,610,2021,3,-1,1,0.6,100
3412,Bogoro,Alkaleri,july,640,2021,4,-1,1,0.6,100
3413,Damban,Darazo,july,550,2021,1,-1,1,0.6,100
3414,Damban,Darazo,july,580,2021,2,-1,1,0.6,100
3415,Damban,Darazo,july,610,2021,3,-1,1,0.6,100
3416,Damban,Darazo,july,640,2021,4,-1,1,0.6,100
3417,Darazo,Darazo,july,550,2021,1,-1,1,0.6,100
3418,Darazo,Darazo,july,580,2021,2,-1,1,0.6,100
3419,Darazo,Darazo,july,610,2021,3,-1,1,0.6,100
3420,Darazo,Darazo,july,640,2021,4,-1,1,0.6,100
3421,Dass,Alkaleri,july,550,2021,1,-1,1,0.6,100
3422,Dass,Alkaleri,july,580,2021,2,-1,1,0.6,100
3423,Dass,Alkaleri,july,610,2021,3,-1,1,0.6,100
3424,Dass,Alkaleri,july,640,2021,4,-1,1,0.6,100
3425,Gamawa,Gwarzo,may,488,2021,1,-1,1,0.6,100
3426,Gamawa,Gwarzo,may,518,2021,2,-1,1,0.6,100
3427,Gamawa,Gwarzo,may,548,2021,3,-1,1,0.6,100
3428,Gamawa,Gwarzo,may,578,2021,4,-1,1,0.6,100
3429,Jama'are,Taura,november,610,2021,1,-1,1,0.6,100
3430,Jama'are,Taura,november,640,2021,2,-1,1,0.6,100
3431,Jama'are,Taura,november,670,2021,3,-1,1,0.6,100
3432,Jama'are,Taura,november,700,2021,4,-1,1,0.6,100
3433,Ganjuwa,Darazo,july,550,2021,1,-1,1,0.6,100
3434,Ganjuwa,Darazo,july,580,2021,2,-1,1,0.6,100
3435,Ganjuwa,Darazo,july,610,2021,3,-1,1,0.6,100
3436,Ganjuwa,Darazo,july,640,2021,4,-1,1,0.6,100
3437,Giade,Darazo,july,550,2021,1,-1,1,0.6,100
3438,Giade,Darazo,july,580,2021,2,-1,1,0.6,100
3439,Giade,Darazo,july,610,2021,3,-1,1,0.6,100
3440,Giade,Darazo,july,640,2021,4,-1,1,0.6,100
3441,Itas-Gadau,Taura,november,610,2021,1,-1,1,0.6,100
3442,Itas-Gadau,Taura,november,640,2021,2,-1,1,0.6,100
3443,Itas-Gadau,Taura,november,670,2021,3,-1,1,0.6,100
3444,Itas-Gadau,Taura,november,700,2021,4,-1,1,0.6,100
3445,Katagum,Gwarzo,may,488,2021,1,-1,1,0.6,100
3446,Katagum,Gwarzo,may,518,2021,2,-1,1,0.6,100
3447,Katagum,Gwarzo,may,548,2021,3,-1,1,0.6,100
3448,Katagum,Gwarzo,may,578,2021,4,-1,1,0.6,100
3449,Kirfi,Alkaleri,july,550,2021,1,-1,1,0.6,100
3450,Kirfi,Alkaleri,july,580,2021,2,-1,1,0.6,100
3451,Kirfi,Alkaleri,july,610,2021,3,-1,1,0.6,100
3452,Kirfi,Alkaleri,july,640,2021,4,-1,1,0.6,100
3453,Misau,Darazo,july,550,2021,1,-1,1,0.6,100
3454,Misau,Darazo,july,580,2021,2,-1,1,0.6,100
3455,Misau,Darazo,july,610,2021,3,-1,1,0.6,100
3456,Misau,Darazo,july,640,2021,4,-1,1,0.6,100
3457,Ningi,Takali,october,610,2021,1,-1,1,0.6,100
3458,Ningi,Takali,october,640,2021,2,-1,1,0.6,100
3459,Ningi,Takali,october,670,2021,3,-1,1,0.6,100
3460,Ningi,Takali,october,700,2021,4,-1,1,0.6,100
3461,Ukum,Keana,september,610,2021,1,-1,1,0.6,100
3462,Ukum,Keana,september,640,2021,2,-1,1,0.6,100
3463,Ukum,Keana,september,670,2021,3,-1,1,0.6,100
3464,Ukum,Keana,september,700,2021,4,-1,1,0.6,100
3465,Shira,Takali,october,610,2021,1,-1,1,0.6,100
3466,Shira,Takali,october,640,2021,2,-1,1,0.6,100
3467,Shira,Takali,october,670,2021,3,-1,1,0.6,100
3468,Shira,Takali,october,700,2021,4,-1,1,0.6,100
3469,Tafawa-Balewa,Alkaleri,july,550,2021,1,-1,1,0.6,100
3470,Tafawa-Balewa,Alkaleri,july,580,2021,2,-1,1,0.6,100
3471,Tafawa-Balewa,Alkaleri,july,610,2021,3,-1,1,0.6,100
3472,Tafawa-Balewa,Alkaleri,july,640,2021,4,-1,1,0.6,100
3473,Toro,Giwa,august,579,2021,1,-1,1,0.6,100
3474,Toro,Giwa,august,609,2021,2,-1,1,0.6,100
3475,Toro,Giwa,august,639,2021,3,-1,1,0.6,100
3476,Toro,Giwa,august,669,2021,4,-1,1,0.6,100
3477,Warji,Takali,october,610,2021,1,-1,1,0.6,100
3478,Warji,Takali,october,640,2021,2,-1,1,0.6,100
3479,Warji,Takali,october,670,2021,3,-1,1,0.6,100
3480,Warji,Takali,october,700,2021,4,-1,1,0.6,100
3481,Zaki,Taura,november,610,2021,1,-1,1,0.6,100
3482,Zaki,Taura,november,640,2021,2,-1,1,0.6,100
3483,Zaki,Taura,november,670,2021,3,-1,1,0.6,100
3484,Zaki,Taura,november,700,2021,4,-1,1,0.6,100
3485,Kolokuma-Opokuma,Ahoada West,may,488,2021,1,-1,1,0.6,100
3486,Kolokuma-Opokuma,Ahoada West,may,518,2021,2,-1,1,0.6,100
3487,Kolokuma-Opokuma,Ahoada West,may,548,2021,3,-1,1,0.6,100
3488,Kolokuma-Opokuma,Ahoada West,may,578,2021,4,-1,1,0.6,100
3489,Nembe,Ahoada West,may,488,2021,1,-1,1,0.6,100
3490,Nembe,Ahoada West,may,518,2021,2,-1,1,0.6,100
3491,Nembe,Ahoada West,may,548,2021,3,-1,1,0.6,100
3492,Nembe,Ahoada West,may,578,2021,4,-1,1,0.6,100
3493,Ogbia,Ahoada West,may,488,2021,1,-1,1,0.6,100
3494,Ogbia,Ahoada West,may,518,2021,2,-1,1,0.6,100
3495,Ogbia,Ahoada West,may,548,2021,3,-1,1,0.6,100
3496,Ogbia,Ahoada West,may,578,2021,4,-1,1,0.6,100
3497,Sagbama,Ahoada West,may,488,2021,1,-1,1,0.6,100
3498,Sagbama,Ahoada West,may,518,2021,2,-1,1,0.6,100
3499,Sagbama,Ahoada West,may,548,2021,3,-1,1,0.6,100
3500,Sagbama,Ahoada West,may,578,2021,4,-1,1,0.6,100
3501,Yenegoa,Isoko South,june,518,2021,1,-1,1,0.6,100
3502,Yenegoa,Isoko South,june,548,2021,2,-1,1,0.6,100
3503,Yenegoa,Isoko South,june,578,2021,3,-1,1,0.6,100
3504,Yenegoa,Isoko South,june,608,2021,4,-1,1,0.6,100
3505,Ado,Akinyele,may,488,2021,1,-1,1,0.6,100
3506,Ado,Akinyele,may,518,2021,2,-1,1,0.6,100
3507,Ado,Akinyele,may,548,2021,3,-1,1,0.6,100
3508,Ado,Akinyele,may,578,2021,4,-1,1,0.6,100
3509,Agatu,Keana,september,610,2021,1,-1,1,0.6,100
3510,Agatu,Keana,september,640,2021,2,-1,1,0.6,100
3511,Agatu,Keana,september,670,2021,3,-1,1,0.6,100
3512,Agatu,Keana,september,700,2021,4,-1,1,0.6,100
3513,Apa,Keana,september,610,2021,1,-1,1,0.6,100
3514,Apa,Keana,september,640,2021,2,-1,1,0.6,100
3515,Apa,Keana,september,670,2021,3,-1,1,0.6,100
3516,Apa,Keana,september,700,2021,4,-1,1,0.6,100
3517,Buruku,Keana,september,610,2021,1,-1,1,0.6,100
3518,Buruku,Keana,september,640,2021,2,-1,1,0.6,100
3519,Buruku,Keana,september,670,2021,3,-1,1,0.6,100
3520,Buruku,Keana,september,700,2021,4,-1,1,0.6,100
3521,Gboko,Keana,september,610,2021,1,-1,1,0.6,100
3522,Gboko,Keana,september,640,2021,2,-1,1,0.6,100
3523,Gboko,Keana,september,670,2021,3,-1,1,0.6,100
3524,Gboko,Keana,september,700,2021,4,-1,1,0.6,100
3525,Guma,Keana,september,610,2021,1,-1,1,0.6,100
3526,Guma,Keana,september,640,2021,2,-1,1,0.6,100
3527,Guma,Keana,september,670,2021,3,-1,1,0.6,100
3528,Guma,Keana,september,700,2021,4,-1,1,0.6,100
3529,Gwer East,Oke-Ero,october,610,2021,1,-1,1,0.6,100
3530,Gwer East,Oke-Ero,october,640,2021,2,-1,1,0.6,100
3531,Gwer East,Oke-Ero,october,670,2021,3,-1,1,0.6,100
3532,Gwer East,Oke-Ero,october,700,2021,4,-1,1,0.6,100
3533,Gwer West,Keana,september,610,2021,1,-1,1,0.6,100
3534,Gwer West,Keana,september,640,2021,2,-1,1,0.6,100
3535,Gwer West,Keana,september,670,2021,3,-1,1,0.6,100
3536,Gwer West,Keana,september,700,2021,4,-1,1,0.6,100
3537,Katsina-Ala,Keana,september,610,2021,1,-1,1,0.6,100
3538,Katsina-Ala,Keana,september,640,2021,2,-1,1,0.6,100
3539,Katsina-Ala,Keana,september,670,2021,3,-1,1,0.6,100
3540,Katsina-Ala,Keana,september,700,2021,4,-1,1,0.6,100
3541,Konshisha,Oke-Ero,october,610,2021,1,-1,1,0.6,100
3542,Konshisha,Oke-Ero,october,640,2021,2,-1,1,0.6,100
3543,Konshisha,Oke-Ero,october,670,2021,3,-1,1,0.6,100
3544,Konshisha,Oke-Ero,october,700,2021,4,-1,1,0.6,100
3545,Logo,Keana,september,610,2021,1,-1,1,0.6,100
3546,Logo,Keana,september,640,2021,2,-1,1,0.6,100
3547,Logo,Keana,september,670,2021,3,-1,1,0.6,100
3548,Logo,Keana,september,700,2021,4,-1,1,0.6,100
3549,Makurdi,Keana,september,610,2021,1,-1,1,0.6,100
3550,Makurdi,Keana,september,640,2021,2,-1,1,0.6,100
3551,Makurdi,Keana,september,670,2021,3,-1,1,0.6,100
3552,Makurdi,Keana,september,700,2021,4,-1,1,0.6,100
3553,Obi1,Keana,september,610,2021,1,-1,1,0.6,100
3554,Obi1,Keana,september,640,2021,2,-1,1,0.6,100
3555,Obi1,Keana,september,670,2021,3,-1,1,0.6,100
3556,Obi1,Keana,september,700,2021,4,-1,1,0.6,100
3557,Ogbadibo,Owan East,june,518,2021,1,-1,1,0.6,100
3558,Ogbadibo,Owan East,june,548,2021,2,-1,1,0.6,100
3559,Ogbadibo,Owan East,june,578,2021,3,-1,1,0.6,100
3560,Ogbadibo,Owan East,june,608,2021,4,-1,1,0.6,100
3561,Ohimini,Akinyele,may,488,2021,1,-1,1,0.6,100
3562,Ohimini,Akinyele,may,518,2021,2,-1,1,0.6,100
3563,Ohimini,Akinyele,may,548,2021,3,-1,1,0.6,100
3564,Ohimini,Akinyele,may,578,2021,4,-1,1,0.6,100
3565,Oju,Oke-Ero,october,610,2021,1,-1,1,0.6,100
3566,Oju,Oke-Ero,october,640,2021,2,-1,1,0.6,100
3567,Oju,Oke-Ero,october,670,2021,3,-1,1,0.6,100
3568,Oju,Oke-Ero,october,700,2021,4,-1,1,0.6,100
3569,Okpokwu,Akinyele,may,488,2021,1,-1,1,0.6,100
3570,Okpokwu,Akinyele,may,518,2021,2,-1,1,0.6,100
3571,Okpokwu,Akinyele,may,548,2021,3,-1,1,0.6,100
3572,Okpokwu,Akinyele,may,578,2021,4,-1,1,0.6,100
3573,Oturkpo,Owan East,june,518,2021,1,-1,1,0.6,100
3574,Oturkpo,Owan East,june,548,2021,2,-1,1,0.6,100
3575,Oturkpo,Owan East,june,578,2021,3,-1,1,0.6,100
3576,Oturkpo,Owan East,june,608,2021,4,-1,1,0.6,100
3577,Tarka,Keana,september,610,2021,1,-1,1,0.6,100
3578,Tarka,Keana,september,640,2021,2,-1,1,0.6,100
3579,Tarka,Keana,september,670,2021,3,-1,1,0.6,100
3580,Tarka,Keana,september,700,2021,4,-1,1,0.6,100
3581,Ushongo,Oke-Ero,october,610,2021,1,-1,1,0.6,100
3582,Ushongo,Oke-Ero,october,640,2021,2,-1,1,0.6,100
3583,Ushongo,Oke-Ero,october,670,2021,3,-1,1,0.6,100
3584,Ushongo,Oke-Ero,october,700,2021,4,-1,1,0.6,100
3585,Vandeikya,Oke-Ero,october,610,2021,1,-1,1,0.6,100
3586,Vandeikya,Oke-Ero,october,640,2021,2,-1,1,0.6,100
3587,Vandeikya,Oke-Ero,october,670,2021,3,-1,1,0.6,100
3588,Vandeikya,Oke-Ero,october,700,2021,4,-1,1,0.6,100
3589,Askira-Uba,Darazo,july,550,2021,1,-1,1,0.6,100
3590,Askira-Uba,Darazo,july,580,2021,2,-1,1,0.6,100
3591,Askira-Uba,Darazo,july,610,2021,3,-1,1,0.6,100
3592,Askira-Uba,Darazo,july,640,2021,4,-1,1,0.6,100
3593,Enugu East,Uzo-Uwani,june,518,2021,1,-1,1,0.6,100
3594,Enugu East,Uzo-Uwani,june,548,2021,2,-1,1,0.6,100
3595,Enugu East,Uzo-Uwani,june,578,2021,3,-1,1,0.6,100
3596,Enugu East,Uzo-Uwani,june,608,2021,4,-1,1,0.6,100
3597,Bayo,Alkaleri,july,550,2021,1,-1,1,0.6,100
3598,Bayo,Alkaleri,july,580,2021,2,-1,1,0.6,100
3599,Bayo,Alkaleri,july,610,2021,3,-1,1,0.6,100
3600,Bayo,Alkaleri,july,640,2021,4,-1,1,0.6,100
3601,Biu,Darazo,july,550,2021,1,-1,1,0.6,100
3602,Biu,Darazo,july,580,2021,2,-1,1,0.6,100
3603,Biu,Darazo,july,610,2021,3,-1,1,0.6,100
3604,Biu,Darazo,july,640,2021,4,-1,1,0.6,100
3605,Chibok,Darazo,july,550,2021,1,-1,1,0.6,100
3606,Chibok,Darazo,july,580,2021,2,-1,1,0.6,100
3607,Chibok,Darazo,july,610,2021,3,-1,1,0.6,100
3608,Chibok,Darazo,july,640,2021,4,-1,1,0.6,100
3609,Damboa,Darazo,july,550,2021,1,-1,1,0.6,100
3610,Damboa,Darazo,july,580,2021,2,-1,1,0.6,100
3611,Damboa,Darazo,july,610,2021,3,-1,1,0.6,100
3612,Damboa,Darazo,july,640,2021,4,-1,1,0.6,100
3613,Biase,Ngor-Okpala,june,518,2021,1,-1,1,0.6,100
3614,Biase,Ngor-Okpala,june,548,2021,2,-1,1,0.6,100
3615,Biase,Ngor-Okpala,june,578,2021,3,-1,1,0.6,100
3616,Biase,Ngor-Okpala,june,608,2021,4,-1,1,0.6,100
3617,Dikwa,Darazo,july,550,2021,1,-1,1,0.6,100
3618,Dikwa,Darazo,july,580,2021,2,-1,1,0.6,100
3619,Dikwa,Darazo,july,610,2021,3,-1,1,0.6,100
3620,Dikwa,Darazo,july,640,2021,4,-1,1,0.6,100
3621,Gubio,Gawabawa,september,610,2021,1,-1,1,0.6,100
3622,Gubio,Gawabawa,september,640,2021,2,-1,1,0.6,100
3623,Gubio,Gawabawa,september,670,2021,3,-1,1,0.6,100
3624,Gubio,Gawabawa,september,700,2021,4,-1,1,0.6,100
3625,Jere,Gawabawa,september,610,2021,1,-1,1,0.6,100
3626,Jere,Gawabawa,september,640,2021,2,-1,1,0.6,100
3627,Jere,Gawabawa,september,670,2021,3,-1,1,0.6,100
3628,Jere,Gawabawa,september,700,2021,4,-1,1,0.6,100
3629,Guzamala,Babura,may,488,2021,1,-1,1,0.6,100
3630,Guzamala,Babura,may,518,2021,2,-1,1,0.6,100
3631,Guzamala,Babura,may,548,2021,3,-1,1,0.6,100
3632,Guzamala,Babura,may,578,2021,4,-1,1,0.6,100
3633,Hawul,Darazo,july,550,2021,1,-1,1,0.6,100
3634,Hawul,Darazo,july,580,2021,2,-1,1,0.6,100
3635,Hawul,Darazo,july,610,2021,3,-1,1,0.6,100
3636,Hawul,Darazo,july,640,2021,4,-1,1,0.6,100
3637,Kwaya Kusar,Alkaleri,july,550,2021,1,-1,1,0.6,100
3638,Kwaya Kusar,Alkaleri,july,580,2021,2,-1,1,0.6,100
3639,Kwaya Kusar,Alkaleri,july,610,2021,3,-1,1,0.6,100
3640,Kwaya Kusar,Alkaleri,july,640,2021,4,-1,1,0.6,100
3641,Enugu North,Uzo-Uwani,june,518,2021,1,-1,1,0.6,100
3642,Enugu North,Uzo-Uwani,june,548,2021,2,-1,1,0.6,100
3643,Enugu North,Uzo-Uwani,june,578,2021,3,-1,1,0.6,100
3644,Enugu North,Uzo-Uwani,june,608,2021,4,-1,1,0.6,100
3645,Kaga,Darazo,july,550,2021,1,-1,1,0.6,100
3646,Kaga,Darazo,july,580,2021,2,-1,1,0.6,100
3647,Kaga,Darazo,july,610,2021,3,-1,1,0.6,100
3648,Kaga,Darazo,july,640,2021,4,-1,1,0.6,100
3649,Mafa,Darazo,july,550,2021,1,-1,1,0.6,100
3650,Mafa,Darazo,july,580,2021,2,-1,1,0.6,100
3651,Mafa,Darazo,july,610,2021,3,-1,1,0.6,100
3652,Mafa,Darazo,july,640,2021,4,-1,1,0.6,100
3653,Obudu,Obubra,june,518,2021,1,-1,1,0.6,100
3654,Obudu,Obubra,june,548,2021,2,-1,1,0.6,100
3655,Obudu,Obubra,june,578,2021,3,-1,1,0.6,100
3656,Obudu,Obubra,june,608,2021,4,-1,1,0.6,100
3657,Konduga,Darazo,july,550,2021,1,-1,1,0.6,100
