LGA,Rep_DS,U5_coverage,adult_coverage,simday,duration,year,round,severe_cases
Imeko-Afon,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Imeko-Afon,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Ingawa,Rimi,0.01970707,0.01970707,71,365,2020,1,0.128318181
Ingawa,Rimi,0.025525251,0.025525251,436,295,2021,2,0.134136362
Ini,Ngor-Okpala,0.084123651,0.084123651,71,365,2020,1,0.1357803
Ini,Ngor-Okpala,0.097403951,0.097403951,436,295,2021,2,0.149060601
Ipokia,Uzo-Uwani,0.122602363,0.122602363,71,365,2020,1,0.140054241
Ipokia,Uzo-Uwani,0.140156604,0.140156604,436,295,2021,2,0.157608483
Irele,Akinyele,0.045725043,0.045725043,71,365,2020,1,0.129493485
Irele,Akinyele,0.052718528,0.052718528,436,295,2021,2,0.136486969
Irepo,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Irepo,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Irepodun1,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Irepodun1,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Irepodun2,Owan East,0.080341289,0.080341289,71,365,2020,1,0.133105595
Irepodun2,Owan East,0.090946884,0.090946884,436,295,2021,2,0.143711189
Irepodun-Ifelodun,Akinyele,0.045725043,0.045725043,71,365,2020,1,0.129493485
Irepodun-Ifelodun,Akinyele,0.052718528,0.052718528,436,295,2021,2,0.136486969
Irewole,Akinyele,0.12631168,0.12631168,71,365,2020,1,0.129493485
Irewole,Akinyele,0.133305165,0.133305165,436,295,2021,2,0.136486969
Isa,Rimi,0.058317074,0.058317074,71,365,2020,1,0.128318181
Isa,Rimi,0.064135255,0.064135255,436,295,2021,2,0.134136362
Ise-Orun,Oke-Ero,0.132736147,0.132736147,71,365,2020,1,0.130236147
Ise-Orun,Oke-Ero,0.140472294,0.140472294,436,295,2021,2,0.137972294
Iseyin,Akinyele,0.045725043,0.045725043,71,365,2020,1,0.129493485
Iseyin,Akinyele,0.052718528,0.052718528,436,295,2021,2,0.136486969
Ishielu,Owan East,0.069289481,0.069289481,71,365,2020,1,0.133105595
Ishielu,Owan East,0.079895076,0.079895076,436,295,2021,2,0.143711189
Isiala Mbano,Owan East,0.080341289,0.080341289,71,365,2020,1,0.133105595
Isiala Mbano,Owan East,0.090946884,0.090946884,436,295,2021,2,0.143711189
Isiala-Ngwa North,Ngor-Okpala,0.098145784,0.098145784,71,365,2020,1,0.1357803
Isiala-Ngwa North,Ngor-Okpala,0.111426085,0.111426085,436,295,2021,2,0.149060601
Isiala-Ngwa South,Ngor-Okpala,0.084123651,0.084123651,71,365,2020,1,0.1357803
Isiala-Ngwa South,Ngor-Okpala,0.097403951,0.097403951,436,295,2021,2,0.149060601
Isin,Ngor-Okpala,0.146545828,0.146545828,71,365,2020,1,0.1357803
Isin,Ngor-Okpala,0.159826128,0.159826128,436,295,2021,2,0.149060601
Isi-Uzo,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Isi-Uzo,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Isokan,Akinyele,0.045725043,0.045725043,71,365,2020,1,0.129493485
Isokan,Akinyele,0.052718528,0.052718528,436,295,2021,2,0.136486969
Isoko North,Isoko South,0.032220768,0.032220768,71,365,2020,1,0.124321708
Isoko North,Isoko South,0.034042476,0.034042476,436,295,2021,2,0.126143416
Isoko South,Isoko South,0.032220768,0.032220768,71,365,2020,1,0.124321708
Isoko South,Isoko South,0.034042476,0.034042476,436,295,2021,2,0.126143416
Isu,Ngor-Okpala,0.1382803,0.1382803,71,365,2020,1,0.1357803
Isu,Ngor-Okpala,0.151560601,0.151560601,436,295,2021,2,0.149060601
Isuikwato,Ngor-Okpala,0.084123651,0.084123651,71,365,2020,1,0.1357803
Isuikwato,Ngor-Okpala,0.097403951,0.097403951,436,295,2021,2,0.149060601
Itas-Gadau,Taura,0.051183446,0.051183446,71,365,2020,1,0.130111292
Itas-Gadau,Taura,0.058794737,0.058794737,436,295,2021,2,0.137722583
Itesiwaju,Akinyele,0.045725043,0.045725043,71,365,2020,1,0.129493485
Itesiwaju,Akinyele,0.052718528,0.052718528,436,295,2021,2,0.136486969
Itu,Ngor-Okpala,0.179946967,0.179946967,71,365,2020,1,0.1357803
Itu,Ngor-Okpala,0.193227267,0.193227267,436,295,2021,2,0.149060601
Ivo,Ngor-Okpala,0.084123651,0.084123651,71,365,2020,1,0.1357803
Ivo,Ngor-Okpala,0.097403951,0.097403951,436,295,2021,2,0.149060601
Iwajowa,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Iwajowa,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Iwo,Akinyele,0.123001241,0.123001241,71,365,2020,1,0.129493485
Iwo,Akinyele,0.129994725,0.129994725,436,295,2021,2,0.136486969
Izzi,Owan East,0.132327028,0.132327028,71,365,2020,1,0.133105595
Izzi,Owan East,0.142932622,0.142932622,436,295,2021,2,0.143711189
Jaba,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Jaba,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Jada,Alkaleri,0.033925964,0.033925964,71,365,2020,1,0.132510679
Jada,Alkaleri,0.043936643,0.043936643,436,295,2021,2,0.142521358
Jahun,Taura,0.062946919,0.062946919,71,365,2020,1,0.130111292
Jahun,Taura,0.070558211,0.070558211,436,295,2021,2,0.137722583
Jakusko,Taura,0.051343302,0.051343302,71,365,2020,1,0.130111292
Jakusko,Taura,0.058954593,0.058954593,436,295,2021,2,0.137722583
Jalingo,Keana,0.091471504,0.091471504,71,365,2020,1,0.128307183
Jalingo,Keana,0.097278686,0.097278686,436,295,2021,2,0.134114365
Jama'are,Taura,0.043101307,0.043101307,71,365,2020,1,0.130111292
Jama'are,Taura,0.050712599,0.050712599,436,295,2021,2,0.137722583
Jega,Birnin Kebbi,0.157600914,0.157600914,71,365,2020,1,0.138407703
Jega,Birnin Kebbi,0.173508617,0.173508617,436,295,2021,2,0.154315406
Jema'a,Soba,0.035215767,0.035215767,71,365,2020,1,0.122921952
Jema'a,Soba,0.035637719,0.035637719,436,295,2021,2,0.123343904
Jere,Gawabawa,0.128069477,0.128069477,71,365,2020,1,0.125569477
Jere,Gawabawa,0.131138953,0.131138953,436,295,2021,2,0.128638953
Jibia,Rimi,0.089151514,0.089151514,71,365,2020,1,0.128318181
Jibia,Rimi,0.094969695,0.094969695,436,295,2021,2,0.134136362
Jos East,Soba,0.125421952,0.125421952,71,365,2020,1,0.122921952
Jos East,Soba,0.125843904,0.125843904,436,295,2021,2,0.123343904
Jos North,Soba,0.026578507,0.026578507,71,365,2020,1,0.122921952
Jos North,Soba,0.027000459,0.027000459,436,295,2021,2,0.123343904
Jos South,Soba,0.005545625,0.005545625,71,365,2020,1,0.122921952
Jos South,Soba,0.005967577,0.005967577,436,295,2021,2,0.123343904
Kabba-Bunu,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Kabba-Bunu,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Kabo,Gwarzo,0.091183106,0.091183106,71,365,2020,1,0.131515685
Kabo,Gwarzo,0.100198791,0.100198791,436,295,2021,2,0.140531369
Kachia,Ngor-Okpala,0.019807262,0.019807262,71,365,2020,1,0.1357803
Kachia,Ngor-Okpala,0.033087562,0.033087562,436,295,2021,2,0.149060601
Kaduna North,Soba,0.016856217,0.016856217,71,365,2020,1,0.122921952
Kaduna North,Soba,0.017278169,0.017278169,436,295,2021,2,0.123343904
Kaduna South,Soba,0.005545625,0.005545625,71,365,2020,1,0.122921952
Kaduna South,Soba,0.005967577,0.005967577,436,295,2021,2,0.123343904
Kafin Hausa,Taura,0.112378449,0.112378449,71,365,2020,1,0.130111292
Kafin Hausa,Taura,0.119989741,0.119989741,436,295,2021,2,0.137722583
Kafur,Gwarzo,0.060185272,0.060185272,71,365,2020,1,0.131515685
Kafur,Gwarzo,0.069200956,0.069200956,436,295,2021,2,0.140531369
Kaga,Darazo,0.034342528,0.034342528,71,365,2020,1,0.128249759
Kaga,Darazo,0.040092288,0.040092288,436,295,2021,2,0.133999519
Kagarko,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Kagarko,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Kaiama,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Kaiama,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Kaita,Rimi,0.044279719,0.044279719,71,365,2020,1,0.128318181
Kaita,Rimi,0.0500979,0.0500979,436,295,2021,2,0.134136362
Kajola,Akinyele,0.045725043,0.045725043,71,365,2020,1,0.129493485
Kajola,Akinyele,0.052718528,0.052718528,436,295,2021,2,0.136486969
Kajuru,Soba,0.005545625,0.005545625,71,365,2020,1,0.122921952
Kajuru,Soba,0.005967577,0.005967577,436,295,2021,2,0.123343904
Kala-Balge,Darazo,0.034342528,0.034342528,71,365,2020,1,0.128249759
Kala-Balge,Darazo,0.040092288,0.040092288,436,295,2021,2,0.133999519
Kalgo,Birnin Kebbi,0.147956363,0.147956363,71,365,2020,1,0.138407703
Kalgo,Birnin Kebbi,0.163864066,0.163864066,436,295,2021,2,0.154315406
Kaltungo,Alkaleri,0.068542567,0.068542567,71,365,2020,1,0.132510679
Kaltungo,Alkaleri,0.078553246,0.078553246,436,295,2021,2,0.142521358
Kanam,Alkaleri,0.084303116,0.084303116,71,365,2020,1,0.132510679
Kanam,Alkaleri,0.094313795,0.094313795,436,295,2021,2,0.142521358
Kankara,Rimi,0.058317074,0.058317074,71,365,2020,1,0.128318181
Kankara,Rimi,0.064135255,0.064135255,436,295,2021,2,0.134136362
Kanke,Alkaleri,0.068542567,0.068542567,71,365,2020,1,0.132510679
Kanke,Alkaleri,0.078553246,0.078553246,436,295,2021,2,0.142521358
Kankia,Rimi,0.077246752,0.077246752,71,365,2020,1,0.128318181
Kankia,Rimi,0.083064933,0.083064933,436,295,2021,2,0.134136362
Kano Municipal,Alkaleri,0.068542567,0.068542567,71,365,2020,1,0.132510679
Kano Municipal,Alkaleri,0.078553246,0.078553246,436,295,2021,2,0.142521358
Karasuwa,Taura,0.021984935,0.021984935,71,365,2020,1,0.130111292
Karasuwa,Taura,0.029596227,0.029596227,436,295,2021,2,0.137722583
Karaye,Gwarzo,0.113182352,0.113182352,71,365,2020,1,0.131515685
Karaye,Gwarzo,0.122198036,0.122198036,436,295,2021,2,0.140531369
Karin-Lamido,Alkaleri,0.049239401,0.049239401,71,365,2020,1,0.132510679
Karin-Lamido,Alkaleri,0.05925008,0.05925008,436,295,2021,2,0.142521358
Karu,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Karu,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Katagum,Gwarzo,0.038221302,0.038221302,71,365,2020,1,0.131515685
Katagum,Gwarzo,0.047236987,0.047236987,436,295,2021,2,0.140531369
Katcha,Oke-Ero,0.084353981,0.084353981,71,365,2020,1,0.130236147
Katcha,Oke-Ero,0.092090128,0.092090128,436,295,2021,2,0.137972294
Katsina,Rimi,0.130555578,0.130555578,71,365,2020,1,0.128318181
Katsina,Rimi,0.136373759,0.136373759,436,295,2021,2,0.134136362
Katsina-Ala,Keana,0.050103986,0.050103986,71,365,2020,1,0.128307183
Katsina-Ala,Keana,0.055911168,0.055911168,436,295,2021,2,0.134114365
Kaugama,Taura,0.035389069,0.035389069,71,365,2020,1,0.130111292
Kaugama,Taura,0.043000361,0.043000361,436,295,2021,2,0.137722583
Kaura,Soba,0.005545625,0.005545625,71,365,2020,1,0.122921952
Kaura,Soba,0.005967577,0.005967577,436,295,2021,2,0.123343904
Kaura-Namoda,Rimi,0.058317074,0.058317074,71,365,2020,1,0.128318181
Kaura-Namoda,Rimi,0.064135255,0.064135255,436,295,2021,2,0.134136362
Kauru,Soba,0.005545625,0.005545625,71,365,2020,1,0.122921952
Kauru,Soba,0.005967577,0.005967577,436,295,2021,2,0.123343904
Kazaure,Babura,0.094529535,0.094529535,71,365,2020,1,0.138904535
Kazaure,Babura,0.110934069,0.110934069,436,295,2021,2,0.155309069
Keana,Keana,0.050103986,0.050103986,71,365,2020,1,0.128307183
Keana,Keana,0.055911168,0.055911168,436,295,2021,2,0.134114365
Kebbe,Birnin Kebbi,0.121471623,0.121471623,71,365,2020,1,0.138407703
Kebbe,Birnin Kebbi,0.137379326,0.137379326,436,295,2021,2,0.154315406
Keffi,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Keffi,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Khana,Nsit Ubium,0.082861841,0.082861841,71,365,2020,1,0.133933269
Khana,Nsit Ubium,0.09429511,0.09429511,436,295,2021,2,0.145366538
Kibiya,Gwarzo,0.052058822,0.052058822,71,365,2020,1,0.131515685
Kibiya,Gwarzo,0.061074506,0.061074506,436,295,2021,2,0.140531369
Kirfi,Alkaleri,0.029241448,0.029241448,71,365,2020,1,0.132510679
Kirfi,Alkaleri,0.039252127,0.039252127,436,295,2021,2,0.142521358
Kiri Kasamma,Taura,0.08104363,0.08104363,71,365,2020,1,0.130111292
Kiri Kasamma,Taura,0.088654922,0.088654922,436,295,2021,2,0.137722583
Kiru,Gwarzo,0.068703041,0.068703041,71,365,2020,1,0.131515685
Kiru,Gwarzo,0.077718726,0.077718726,436,295,2021,2,0.140531369
Kiyawa,Takali,0.045248417,0.045248417,71,365,2020,1,0.132034132
Kiyawa,Takali,0.054782549,0.054782549,436,295,2021,2,0.141568263
Kogi,Keana,0.089140516,0.089140516,71,365,2020,1,0.128307183
Kogi,Keana,0.094947698,0.094947698,436,295,2021,2,0.134114365
Koko-Besse,Birnin Kebbi,0.173492588,0.173492588,71,365,2020,1,0.138407703
Koko-Besse,Birnin Kebbi,0.189400291,0.189400291,436,295,2021,2,0.154315406
Kokona,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Kokona,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Kolokuma-Opokuma,Ahoada West,0.10189076,0.10189076,71,365,2020,1,0.127128522
Kolokuma-Opokuma,Ahoada West,0.106519282,0.106519282,436,295,2021,2,0.131757043
Konduga,Darazo,0.130749759,0.130749759,71,365,2020,1,0.128249759
Konduga,Darazo,0.136499519,0.136499519,436,295,2021,2,0.133999519
Konshisha,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Konshisha,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Kontagora,Oke-Ero,0.087970857,0.087970857,71,365,2020,1,0.130236147
Kontagora,Oke-Ero,0.095707004,0.095707004,436,295,2021,2,0.137972294
Kosofe,Isoko South,0.17457213,0.17457213,71,365,2020,1,0.124321708
Kosofe,Isoko South,0.176393838,0.176393838,436,295,2021,2,0.126143416
Kubau,Soba,0.005545625,0.005545625,71,365,2020,1,0.122921952
Kubau,Soba,0.005967577,0.005967577,436,295,2021,2,0.123343904
Kudan,Giwa,0.041866211,0.041866211,71,365,2020,1,0.131739128
Kudan,Giwa,0.051105339,0.051105339,436,295,2021,2,0.140978256
Kuje,Keana,0.050103986,0.050103986,71,365,2020,1,0.128307183
Kuje,Keana,0.055911168,0.055911168,436,295,2021,2,0.134114365
Kukawa,Babura,0.166404535,0.166404535,71,365,2020,1,0.138904535
Kukawa,Babura,0.182809069,0.182809069,436,295,2021,2,0.155309069
Kumbotso,Taura,0.051343302,0.051343302,71,365,2020,1,0.130111292
Kumbotso,Taura,0.058954593,0.058954593,436,295,2021,2,0.137722583
Kunchi,Babura,0.053257123,0.053257123,71,365,2020,1,0.138904535
Kunchi,Babura,0.069661657,0.069661657,436,295,2021,2,0.155309069
Kura,Gwarzo,0.06457124,0.06457124,71,365,2020,1,0.131515685
Kura,Gwarzo,0.073586925,0.073586925,436,295,2021,2,0.140531369
Kurfi,Rimi,0.058317074,0.058317074,71,365,2020,1,0.128318181
Kurfi,Rimi,0.064135255,0.064135255,436,295,2021,2,0.134136362
Kurmi,Oru West,0.11742,0.11742,71,365,2020,1,0.13992
Kurmi,Oru West,0.134839999,0.134839999,436,295,2021,2,0.157339999
Kusada,Rimi,0.052693181,0.052693181,71,365,2020,1,0.128318181
Kusada,Rimi,0.058511362,0.058511362,436,295,2021,2,0.134136362
Kwali,Keana,0.050103986,0.050103986,71,365,2020,1,0.128307183
Kwali,Keana,0.055911168,0.055911168,436,295,2021,2,0.134114365
Kwami,Alkaleri,0.027384312,0.027384312,71,365,2020,1,0.132510679
Kwami,Alkaleri,0.037394991,0.037394991,436,295,2021,2,0.142521358
Kwande,Oke-Ero,0.054905996,0.054905996,71,365,2020,1,0.130236147
Kwande,Oke-Ero,0.062642143,0.062642143,436,295,2021,2,0.137972294
Kware,Gawabawa,0.053069477,0.053069477,71,365,2020,1,0.125569477
Kware,Gawabawa,0.056138953,0.056138953,436,295,2021,2,0.128638953
Kwaya Kusar,Alkaleri,0.068542567,0.068542567,71,365,2020,1,0.132510679
Kwaya Kusar,Alkaleri,0.078553246,0.078553246,436,295,2021,2,0.142521358
Lafia,Alkaleri,0.068542567,0.068542567,71,365,2020,1,0.132510679
Lafia,Alkaleri,0.078553246,0.078553246,436,295,2021,2,0.142521358
Lagelu,Akinyele,0.045725043,0.045725043,71,365,2020,1,0.129493485
Lagelu,Akinyele,0.052718528,0.052718528,436,295,2021,2,0.136486969
Lagos Island,Isoko South,0.032220768,0.032220768,71,365,2020,1,0.124321708
Lagos Island,Isoko South,0.034042476,0.034042476,436,295,2021,2,0.126143416
Lagos Mainland,Isoko South,0.032220768,0.032220768,71,365,2020,1,0.124321708
Lagos Mainland,Isoko South,0.034042476,0.034042476,436,295,2021,2,0.126143416
Lamurde,Alkaleri,0.068542567,0.068542567,71,365,2020,1,0.132510679
Lamurde,Alkaleri,0.078553246,0.078553246,436,295,2021,2,0.142521358
Langtang North,Alkaleri,0.068542567,0.068542567,71,365,2020,1,0.132510679
Langtang North,Alkaleri,0.078553246,0.078553246,436,295,2021,2,0.142521358
Langtang South,Keana,0.050103986,0.050103986,71,365,2020,1,0.128307183
Langtang South,Keana,0.055911168,0.055911168,436,295,2021,2,0.134114365
Lapai,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Lapai,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Lau,Alkaleri,0.055465225,0.055465225,71,365,2020,1,0.132510679
Lau,Alkaleri,0.065475904,0.065475904,436,295,2021,2,0.142521358
Lavun,Oke-Ero,0.110096673,0.110096673,71,365,2020,1,0.130236147
Lavun,Oke-Ero,0.11783282,0.11783282,436,295,2021,2,0.137972294
Lere,Soba,0.005545625,0.005545625,71,365,2020,1,0.122921952
Lere,Soba,0.005967577,0.005967577,436,295,2021,2,0.123343904
Logo,Keana,0.050103986,0.050103986,71,365,2020,1,0.128307183
Logo,Keana,0.055911168,0.055911168,436,295,2021,2,0.134114365
Lokoja,Keana,0.050103986,0.050103986,71,365,2020,1,0.128307183
Lokoja,Keana,0.055911168,0.055911168,436,295,2021,2,0.134114365
Machina,Taura,0.021281113,0.021281113,71,365,2020,1,0.130111292
Machina,Taura,0.028892405,0.028892405,436,295,2021,2,0.137722583
Madagali,Darazo,0.034342528,0.034342528,71,365,2020,1,0.128249759
Madagali,Darazo,0.040092288,0.040092288,436,295,2021,2,0.133999519
Madobi,Taura,0.051343302,0.051343302,71,365,2020,1,0.130111292
Madobi,Taura,0.058954593,0.058954593,436,295,2021,2,0.137722583
Mafa,Darazo,0.034342528,0.034342528,71,365,2020,1,0.128249759
Mafa,Darazo,0.040092288,0.040092288,436,295,2021,2,0.133999519
Magama,Oke-Ero,0.083311598,0.083311598,71,365,2020,1,0.130236147
Magama,Oke-Ero,0.091047745,0.091047745,436,295,2021,2,0.137972294
Magumeri,Gawabawa,0.029727338,0.029727338,71,365,2020,1,0.125569477
Magumeri,Gawabawa,0.032796814,0.032796814,436,295,2021,2,0.128638953
Mai'Adua,Rimi,0.105818181,0.105818181,71,365,2020,1,0.128318181
Mai'Adua,Rimi,0.111636362,0.111636362,436,295,2021,2,0.134136362
Maiduguri,Darazo,0.013544859,0.013544859,71,365,2020,1,0.128249759
Maiduguri,Darazo,0.019294618,0.019294618,436,295,2021,2,0.133999519
Maigatari,Babura,0.067880325,0.067880325,71,365,2020,1,0.138904535
Maigatari,Babura,0.084284859,0.084284859,436,295,2021,2,0.155309069
Maiha,Alkaleri,0.068542567,0.068542567,71,365,2020,1,0.132510679
Maiha,Alkaleri,0.078553246,0.078553246,436,295,2021,2,0.142521358
Maiyama,Birnin Kebbi,0.196463259,0.196463259,71,365,2020,1,0.138407703
Maiyama,Birnin Kebbi,0.212370962,0.212370962,436,295,2021,2,0.154315406
Makoda,Babura,0.166404535,0.166404535,71,365,2020,1,0.138904535
Makoda,Babura,0.182809069,0.182809069,436,295,2021,2,0.155309069
Makurdi,Keana,0.026899571,0.026899571,71,365,2020,1,0.128307183
Makurdi,Keana,0.032706754,0.032706754,436,295,2021,2,0.134114365
Malam Madori,Taura,0.132611292,0.132611292,71,365,2020,1,0.130111292
Malam Madori,Taura,0.140222583,0.140222583,436,295,2021,2,0.137722583
Malumfashi,Gwarzo,0.175682352,0.175682352,71,365,2020,1,0.131515685
Malumfashi,Gwarzo,0.184698036,0.184698036,436,295,2021,2,0.140531369
Mangu,Darazo,0.07733282,0.07733282,71,365,2020,1,0.128249759
Mangu,Darazo,0.08308258,0.08308258,436,295,2021,2,0.133999519
Mani,Rimi,0.055788585,0.055788585,71,365,2020,1,0.128318181
Mani,Rimi,0.061606766,0.061606766,436,295,2021,2,0.134136362
Maradun,Darazo,0.024123257,0.024123257,71,365,2020,1,0.128249759
Maradun,Darazo,0.029873016,0.029873016,436,295,2021,2,0.133999519
Mariga,Oke-Ero,0.032736147,0.032736147,71,365,2020,1,0.130236147
Mariga,Oke-Ero,0.040472294,0.040472294,436,295,2021,2,0.137972294
Markafi,Gwarzo,0.052058822,0.052058822,71,365,2020,1,0.131515685
Markafi,Gwarzo,0.061074506,0.061074506,436,295,2021,2,0.140531369
Marte,Babura,0.103723874,0.103723874,71,365,2020,1,0.138904535
Marte,Babura,0.120128409,0.120128409,436,295,2021,2,0.155309069
Maru,Giwa,0.041866211,0.041866211,71,365,2020,1,0.131739128
Maru,Giwa,0.051105339,0.051105339,436,295,2021,2,0.140978256
Mashegu,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Mashegu,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Mashi,Rimi,0.047484848,0.047484848,71,365,2020,1,0.128318181
Mashi,Rimi,0.053303029,0.053303029,436,295,2021,2,0.134136362
Matazuu,Rimi,0.077246752,0.077246752,71,365,2020,1,0.128318181
Matazuu,Rimi,0.083064933,0.083064933,436,295,2021,2,0.134136362
Mayo-Belwa,Alkaleri,0.146374315,0.146374315,71,365,2020,1,0.132510679
Mayo-Belwa,Alkaleri,0.156384994,0.156384994,436,295,2021,2,0.142521358
Mbaitoli,Ngor-Okpala,0.107708665,0.107708665,71,365,2020,1,0.1357803
Mbaitoli,Ngor-Okpala,0.120988966,0.120988966,436,295,2021,2,0.149060601
Mbo,Nsit Ubium,0.036433269,0.036433269,71,365,2020,1,0.133933269
Mbo,Nsit Ubium,0.047866538,0.047866538,436,295,2021,2,0.145366538
Michika,Darazo,0.034342528,0.034342528,71,365,2020,1,0.128249759
Michika,Darazo,0.040092288,0.040092288,436,295,2021,2,0.133999519
Miga,Taura,0.035389069,0.035389069,71,365,2020,1,0.130111292
Miga,Taura,0.043000361,0.043000361,436,295,2021,2,0.137722583
Mikang,Alkaleri,0.068542567,0.068542567,71,365,2020,1,0.132510679
Mikang,Alkaleri,0.078553246,0.078553246,436,295,2021,2,0.142521358
Minjibir,Taura,0.142100778,0.142100778,71,365,2020,1,0.130111292
Minjibir,Taura,0.14971207,0.14971207,436,295,2021,2,0.137722583
Misau,Darazo,0.036367403,0.036367403,71,365,2020,1,0.128249759
Misau,Darazo,0.042117162,0.042117162,436,295,2021,2,0.133999519
Mkpat Enin,Nsit Ubium,0.106422264,0.106422264,71,365,2020,1,0.133933269
Mkpat Enin,Nsit Ubium,0.117855533,0.117855533,436,295,2021,2,0.145366538
Moba,Oke-Ero,0.029485198,0.029485198,71,365,2020,1,0.130236147
Moba,Oke-Ero,0.037221345,0.037221345,436,295,2021,2,0.137972294
Mobbar,Babura,0.147421155,0.147421155,71,365,2020,1,0.138904535
Mobbar,Babura,0.163825689,0.163825689,436,295,2021,2,0.155309069
Mokwa,Oke-Ero,0.071706216,0.071706216,71,365,2020,1,0.130236147
Mokwa,Oke-Ero,0.079442363,0.079442363,436,295,2021,2,0.137972294
Monguno,Babura,0.103723874,0.103723874,71,365,2020,1,0.138904535
Monguno,Babura,0.120128409,0.120128409,436,295,2021,2,0.155309069
Mopa-Muro,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Mopa-Muro,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Moro,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Moro,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Mubi North,Darazo,0.061445913,0.061445913,71,365,2020,1,0.128249759
Mubi North,Darazo,0.067195672,0.067195672,436,295,2021,2,0.133999519
Mubi South,Darazo,0.019843257,0.019843257,71,365,2020,1,0.128249759
Mubi South,Darazo,0.025593016,0.025593016,436,295,2021,2,0.133999519
Musawa,Gwarzo,0.101120948,0.101120948,71,365,2020,1,0.131515685
Musawa,Gwarzo,0.110136633,0.110136633,436,295,2021,2,0.140531369
Mushin,Isoko South,0.032220768,0.032220768,71,365,2020,1,0.124321708
Mushin,Isoko South,0.034042476,0.034042476,436,295,2021,2,0.126143416
Muya,Giwa,0.098524842,0.098524842,71,365,2020,1,0.131739128
Muya,Giwa,0.10776397,0.10776397,436,295,2021,2,0.140978256
Nafada,Alkaleri,0.060413522,0.060413522,71,365,2020,1,0.132510679
Nafada,Alkaleri,0.070424201,0.070424201,436,295,2021,2,0.142521358
Nangere,Darazo,0.014083093,0.014083093,71,365,2020,1,0.128249759
Nangere,Darazo,0.019832852,0.019832852,436,295,2021,2,0.133999519
Nasarawa1,Alkaleri,0.068542567,0.068542567,71,365,2020,1,0.132510679
Nasarawa1,Alkaleri,0.078553246,0.078553246,436,295,2021,2,0.142521358
Nasarawa2,Alkaleri,0.101532082,0.101532082,71,365,2020,1,0.132510679
Nasarawa2,Alkaleri,0.111542761,0.111542761,436,295,2021,2,0.142521358
Nasarawa-Eggon,Keana,0.050103986,0.050103986,71,365,2020,1,0.128307183
Nasarawa-Eggon,Keana,0.055911168,0.055911168,436,295,2021,2,0.134114365
Ndokwa East,Ahoada West,0.066243885,0.066243885,71,365,2020,1,0.127128522
Ndokwa East,Ahoada West,0.070872407,0.070872407,436,295,2021,2,0.131757043
Ndokwa West,Isoko South,0.032220768,0.032220768,71,365,2020,1,0.124321708
Ndokwa West,Isoko South,0.034042476,0.034042476,436,295,2021,2,0.126143416
Nembe,Ahoada West,0.067128522,0.067128522,71,365,2020,1,0.127128522
Nembe,Ahoada West,0.071757043,0.071757043,436,295,2021,2,0.131757043
Ngala,Taura,0.051343302,0.051343302,71,365,2020,1,0.130111292
Ngala,Taura,0.058954593,0.058954593,436,295,2021,2,0.137722583
Nganzai,Gawabawa,0.029727338,0.029727338,71,365,2020,1,0.125569477
Nganzai,Gawabawa,0.032796814,0.032796814,436,295,2021,2,0.128638953
