,adm1,LGA,smc_plan1,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
335,Kano,Minjibir,SMC,Taura,july,246,2020,3,-1,1,0.6,100
336,Kano,Minjibir,SMC,Taura,july,276,2020,4,-1,1,0.6,100
337,Kano,Nasarawa1,SMC,Alkaleri,july,186,2020,1,-1,1,0.6,100
338,Kano,Nasarawa1,SMC,Alkaleri,july,216,2020,2,-1,1,0.6,100
339,Kano,Nasarawa1,SMC,Alkaleri,july,246,2020,3,-1,1,0.6,100
340,Kano,Nasarawa1,SMC,Alkaleri,july,276,2020,4,-1,1,0.6,100
341,Kano,Rano,SMC,Gwarzo,august,223,2020,1,-1,1,0.6,100
342,Kano,Rano,SMC,Gwarzo,august,253,2020,2,-1,1,0.6,100
343,Kano,Rano,SMC,Gwarzo,august,283,2020,3,-1,1,0.6,100
344,Kano,Rano,SMC,Gwarzo,august,313,2020,4,-1,1,0.6,100
345,Kano,Rimin Gado,SMC,Gwarzo,august,223,2020,1,-1,1,0.6,100
346,Kano,Rimin Gado,SMC,Gwarzo,august,253,2020,2,-1,1,0.6,100
347,Kano,Rimin Gado,SMC,Gwarzo,august,283,2020,3,-1,1,0.6,100
348,Kano,Rimin Gado,SMC,Gwarzo,august,313,2020,4,-1,1,0.6,100
349,Kano,Rogo,SMC,Gwarzo,august,223,2020,1,-1,1,0.6,100
350,Kano,Rogo,SMC,Gwarzo,august,253,2020,2,-1,1,0.6,100
351,Kano,Rogo,SMC,Gwarzo,august,283,2020,3,-1,1,0.6,100
352,Kano,Rogo,SMC,Gwarzo,august,313,2020,4,-1,1,0.6,100
353,Kano,Shanono,SMC,Gwarzo,august,223,2020,1,-1,1,0.6,100
354,Kano,Shanono,SMC,Gwarzo,august,253,2020,2,-1,1,0.6,100
355,Kano,Shanono,SMC,Gwarzo,august,283,2020,3,-1,1,0.6,100
356,Kano,Shanono,SMC,Gwarzo,august,313,2020,4,-1,1,0.6,100
357,Kano,Sumaila,SMC,Takali,september,250,2020,1,-1,1,0.6,100
358,Kano,Sumaila,SMC,Takali,september,280,2020,2,-1,1,0.6,100
359,Kano,Sumaila,SMC,Takali,september,310,2020,3,-1,1,0.6,100
360,Kano,Sumaila,SMC,Takali,september,340,2020,4,-1,1,0.6,100
361,Kano,Takali,SMC,Takali,september,250,2020,1,-1,1,0.6,100
362,Kano,Takali,SMC,Takali,september,280,2020,2,-1,1,0.6,100
363,Kano,Takali,SMC,Takali,september,310,2020,3,-1,1,0.6,100
364,Kano,Takali,SMC,Takali,september,340,2020,4,-1,1,0.6,100
365,Kano,Tarauni,SMC,Alkaleri,july,186,2020,1,-1,1,0.6,100
366,Kano,Tarauni,SMC,Alkaleri,july,216,2020,2,-1,1,0.6,100
367,Kano,Tarauni,SMC,Alkaleri,july,246,2020,3,-1,1,0.6,100
368,Kano,Tarauni,SMC,Alkaleri,july,276,2020,4,-1,1,0.6,100
369,Kano,Tofa,SMC,Taura,july,186,2020,1,-1,1,0.6,100
370,Kano,Tofa,SMC,Taura,july,216,2020,2,-1,1,0.6,100
371,Kano,Tofa,SMC,Taura,july,246,2020,3,-1,1,0.6,100
372,Kano,Tofa,SMC,Taura,july,276,2020,4,-1,1,0.6,100
373,Kano,Tsanyawa,SMC,Gwarzo,august,223,2020,1,-1,1,0.6,100
374,Kano,Tsanyawa,SMC,Gwarzo,august,253,2020,2,-1,1,0.6,100
375,Kano,Tsanyawa,SMC,Gwarzo,august,283,2020,3,-1,1,0.6,100
376,Kano,Tsanyawa,SMC,Gwarzo,august,313,2020,4,-1,1,0.6,100
377,Kano,Tudun Wada,SMC,Gwarzo,august,223,2020,1,-1,1,0.6,100
378,Kano,Tudun Wada,SMC,Gwarzo,august,253,2020,2,-1,1,0.6,100
379,Kano,Tudun Wada,SMC,Gwarzo,august,283,2020,3,-1,1,0.6,100
380,Kano,Tudun Wada,SMC,Gwarzo,august,313,2020,4,-1,1,0.6,100
381,Kano,Ungogo,SMC,Taura,july,186,2020,1,-1,1,0.6,100
382,Kano,Ungogo,SMC,Taura,july,216,2020,2,-1,1,0.6,100
383,Kano,Ungogo,SMC,Taura,july,246,2020,3,-1,1,0.6,100
384,Kano,Ungogo,SMC,Taura,july,276,2020,4,-1,1,0.6,100
385,Kano,Warawa,SMC,Gwarzo,august,223,2020,1,-1,1,0.6,100
386,Kano,Warawa,SMC,Gwarzo,august,253,2020,2,-1,1,0.6,100
387,Kano,Warawa,SMC,Gwarzo,august,283,2020,3,-1,1,0.6,100
388,Kano,Warawa,SMC,Gwarzo,august,313,2020,4,-1,1,0.6,100
389,Kano,Wudil,SMC,Gwarzo,august,223,2020,1,-1,1,0.6,100
390,Kano,Wudil,SMC,Gwarzo,august,253,2020,2,-1,1,0.6,100
391,Kano,Wudil,SMC,Gwarzo,august,283,2020,3,-1,1,0.6,100
392,Kano,Wudil,SMC,Gwarzo,august,313,2020,4,-1,1,0.6,100
393,Katsina,Bakori,SMC,Gwarzo,august,223,2020,1,-1,1,0.6,100
394,Katsina,Bakori,SMC,Gwarzo,august,253,2020,2,-1,1,0.6,100
395,Katsina,Bakori,SMC,Gwarzo,august,283,2020,3,-1,1,0.6,100
396,Katsina,Bakori,SMC,Gwarzo,august,313,2020,4,-1,1,0.6,100
397,Katsina,Batagarawa,SMC,Rimi,march,131,2020,1,-1,1,0.6,100
398,Katsina,Batagarawa,SMC,Rimi,march,161,2020,2,-1,1,0.6,100
399,Katsina,Batagarawa,SMC,Rimi,march,191,2020,3,-1,1,0.6,100
400,Katsina,Batagarawa,SMC,Rimi,march,221,2020,4,-1,1,0.6,100
401,Katsina,Batsari,SMC,Rimi,march,131,2020,1,-1,1,0.6,100
402,Katsina,Batsari,SMC,Rimi,march,161,2020,2,-1,1,0.6,100
403,Katsina,Batsari,SMC,Rimi,march,191,2020,3,-1,1,0.6,100
404,Katsina,Batsari,SMC,Rimi,march,221,2020,4,-1,1,0.6,100
405,Katsina,Baure,SMC,Babura,may,131,2020,1,-1,1,0.6,100
406,Katsina,Baure,SMC,Babura,may,161,2020,2,-1,1,0.6,100
407,Katsina,Baure,SMC,Babura,may,191,2020,3,-1,1,0.6,100
408,Katsina,Baure,SMC,Babura,may,221,2020,4,-1,1,0.6,100
409,Katsina,Bindawa,SMC,Rimi,march,131,2020,1,-1,1,0.6,100
410,Katsina,Bindawa,SMC,Rimi,march,161,2020,2,-1,1,0.6,100
411,Katsina,Bindawa,SMC,Rimi,march,191,2020,3,-1,1,0.6,100
412,Katsina,Bindawa,SMC,Rimi,march,221,2020,4,-1,1,0.6,100
413,Katsina,Charanchi,SMC,Rimi,march,131,2020,1,-1,1,0.6,100
414,Katsina,Charanchi,SMC,Rimi,march,161,2020,2,-1,1,0.6,100
415,Katsina,Charanchi,SMC,Rimi,march,191,2020,3,-1,1,0.6,100
416,Katsina,Charanchi,SMC,Rimi,march,221,2020,4,-1,1,0.6,100
417,Katsina,Dan Musa,SMC,Rimi,march,131,2020,1,-1,1,0.6,100
418,Katsina,Dan Musa,SMC,Rimi,march,161,2020,2,-1,1,0.6,100
419,Katsina,Dan Musa,SMC,Rimi,march,191,2020,3,-1,1,0.6,100
420,Katsina,Dan Musa,SMC,Rimi,march,221,2020,4,-1,1,0.6,100
421,Katsina,Dandume,SMC,Giwa,august,223,2020,1,-1,1,0.6,100
422,Katsina,Dandume,SMC,Giwa,august,253,2020,2,-1,1,0.6,100
423,Katsina,Dandume,SMC,Giwa,august,283,2020,3,-1,1,0.6,100
424,Katsina,Dandume,SMC,Giwa,august,313,2020,4,-1,1,0.6,100
425,Katsina,Danja,SMC,Giwa,august,223,2020,1,-1,1,0.6,100
426,Katsina,Danja,SMC,Giwa,august,253,2020,2,-1,1,0.6,100
427,Katsina,Danja,SMC,Giwa,august,283,2020,3,-1,1,0.6,100
428,Katsina,Danja,SMC,Giwa,august,313,2020,4,-1,1,0.6,100
429,Katsina,Daura,SMC,Babura,may,131,2020,1,-1,1,0.6,100
430,Katsina,Daura,SMC,Babura,may,161,2020,2,-1,1,0.6,100
431,Katsina,Daura,SMC,Babura,may,191,2020,3,-1,1,0.6,100
432,Katsina,Daura,SMC,Babura,may,221,2020,4,-1,1,0.6,100
433,Katsina,Dutsi,SMC,Rimi,march,131,2020,1,-1,1,0.6,100
434,Katsina,Dutsi,SMC,Rimi,march,161,2020,2,-1,1,0.6,100
435,Katsina,Dutsi,SMC,Rimi,march,191,2020,3,-1,1,0.6,100
436,Katsina,Dutsi,SMC,Rimi,march,221,2020,4,-1,1,0.6,100
437,Katsina,Dutsin-Ma,SMC,Rimi,march,131,2020,1,-1,1,0.6,100
438,Katsina,Dutsin-Ma,SMC,Rimi,march,161,2020,2,-1,1,0.6,100
439,Katsina,Dutsin-Ma,SMC,Rimi,march,191,2020,3,-1,1,0.6,100
440,Katsina,Dutsin-Ma,SMC,Rimi,march,221,2020,4,-1,1,0.6,100
441,Katsina,Faskari,SMC,Giwa,august,223,2020,1,-1,1,0.6,100
442,Katsina,Faskari,SMC,Giwa,august,253,2020,2,-1,1,0.6,100
443,Katsina,Faskari,SMC,Giwa,august,283,2020,3,-1,1,0.6,100
444,Katsina,Faskari,SMC,Giwa,august,313,2020,4,-1,1,0.6,100
445,Katsina,Funtua,SMC,Gwarzo,august,223,2020,1,-1,1,0.6,100
446,Katsina,Funtua,SMC,Gwarzo,august,253,2020,2,-1,1,0.6,100
447,Katsina,Funtua,SMC,Gwarzo,august,283,2020,3,-1,1,0.6,100
448,Katsina,Funtua,SMC,Gwarzo,august,313,2020,4,-1,1,0.6,100
449,Katsina,Ingawa,SMC,Rimi,march,131,2020,1,-1,1,0.6,100
450,Katsina,Ingawa,SMC,Rimi,march,161,2020,2,-1,1,0.6,100
451,Katsina,Ingawa,SMC,Rimi,march,191,2020,3,-1,1,0.6,100
452,Katsina,Ingawa,SMC,Rimi,march,221,2020,4,-1,1,0.6,100
453,Katsina,Jibia,SMC,Rimi,march,131,2020,1,-1,1,0.6,100
454,Katsina,Jibia,SMC,Rimi,march,161,2020,2,-1,1,0.6,100
455,Katsina,Jibia,SMC,Rimi,march,191,2020,3,-1,1,0.6,100
456,Katsina,Jibia,SMC,Rimi,march,221,2020,4,-1,1,0.6,100
457,Katsina,Kafur,SMC,Gwarzo,august,223,2020,1,-1,1,0.6,100
458,Katsina,Kafur,SMC,Gwarzo,august,253,2020,2,-1,1,0.6,100
459,Katsina,Kafur,SMC,Gwarzo,august,283,2020,3,-1,1,0.6,100
460,Katsina,Kafur,SMC,Gwarzo,august,313,2020,4,-1,1,0.6,100
461,Katsina,Kankara,SMC,Rimi,march,131,2020,1,-1,1,0.6,100
462,Katsina,Kankara,SMC,Rimi,march,161,2020,2,-1,1,0.6,100
463,Katsina,Kankara,SMC,Rimi,march,191,2020,3,-1,1,0.6,100
464,Katsina,Kankara,SMC,Rimi,march,221,2020,4,-1,1,0.6,100
465,Katsina,Kankia,SMC,Rimi,march,131,2020,1,-1,1,0.6,100
466,Katsina,Kankia,SMC,Rimi,march,161,2020,2,-1,1,0.6,100
467,Katsina,Kankia,SMC,Rimi,march,191,2020,3,-1,1,0.6,100
468,Katsina,Kankia,SMC,Rimi,march,221,2020,4,-1,1,0.6,100
469,Katsina,Katsina,SMC,Rimi,march,131,2020,1,-1,1,0.6,100
470,Katsina,Katsina,SMC,Rimi,march,161,2020,2,-1,1,0.6,100
471,Katsina,Katsina,SMC,Rimi,march,191,2020,3,-1,1,0.6,100
472,Katsina,Katsina,SMC,Rimi,march,221,2020,4,-1,1,0.6,100
473,Katsina,Kurfi,SMC,Rimi,march,131,2020,1,-1,1,0.6,100
474,Katsina,Kurfi,SMC,Rimi,march,161,2020,2,-1,1,0.6,100
475,Katsina,Kurfi,SMC,Rimi,march,191,2020,3,-1,1,0.6,100
476,Katsina,Kurfi,SMC,Rimi,march,221,2020,4,-1,1,0.6,100
477,Katsina,Kusada,SMC,Rimi,march,131,2020,1,-1,1,0.6,100
478,Katsina,Kusada,SMC,Rimi,march,161,2020,2,-1,1,0.6,100
479,Katsina,Kusada,SMC,Rimi,march,191,2020,3,-1,1,0.6,100
480,Katsina,Kusada,SMC,Rimi,march,221,2020,4,-1,1,0.6,100
481,Katsina,Mai'Adua,SMC,Rimi,march,131,2020,1,-1,1,0.6,100
482,Katsina,Mai'Adua,SMC,Rimi,march,161,2020,2,-1,1,0.6,100
483,Katsina,Mai'Adua,SMC,Rimi,march,191,2020,3,-1,1,0.6,100
484,Katsina,Mai'Adua,SMC,Rimi,march,221,2020,4,-1,1,0.6,100
485,Katsina,Malumfashi,SMC,Gwarzo,august,223,2020,1,-1,1,0.6,100
486,Katsina,Malumfashi,SMC,Gwarzo,august,253,2020,2,-1,1,0.6,100
487,Katsina,Malumfashi,SMC,Gwarzo,august,283,2020,3,-1,1,0.6,100
488,Katsina,Malumfashi,SMC,Gwarzo,august,313,2020,4,-1,1,0.6,100
489,Katsina,Mani,SMC,Rimi,march,131,2020,1,-1,1,0.6,100
490,Katsina,Mani,SMC,Rimi,march,161,2020,2,-1,1,0.6,100
491,Katsina,Mani,SMC,Rimi,march,191,2020,3,-1,1,0.6,100
492,Katsina,Mani,SMC,Rimi,march,221,2020,4,-1,1,0.6,100
493,Katsina,Mashi,SMC,Rimi,march,131,2020,1,-1,1,0.6,100
494,Katsina,Mashi,SMC,Rimi,march,161,2020,2,-1,1,0.6,100
495,Katsina,Mashi,SMC,Rimi,march,191,2020,3,-1,1,0.6,100
496,Katsina,Mashi,SMC,Rimi,march,221,2020,4,-1,1,0.6,100
497,Katsina,Matazuu,SMC,Rimi,march,131,2020,1,-1,1,0.6,100
498,Katsina,Matazuu,SMC,Rimi,march,161,2020,2,-1,1,0.6,100
499,Katsina,Matazuu,SMC,Rimi,march,191,2020,3,-1,1,0.6,100
500,Katsina,Matazuu,SMC,Rimi,march,221,2020,4,-1,1,0.6,100
501,Katsina,Musawa,SMC,Gwarzo,august,223,2020,1,-1,1,0.6,100
502,Katsina,Musawa,SMC,Gwarzo,august,253,2020,2,-1,1,0.6,100
503,Katsina,Musawa,SMC,Gwarzo,august,283,2020,3,-1,1,0.6,100
504,Katsina,Musawa,SMC,Gwarzo,august,313,2020,4,-1,1,0.6,100
505,Katsina,Rimi,SMC,Rimi,march,131,2020,1,-1,1,0.6,100
506,Katsina,Rimi,SMC,Rimi,march,161,2020,2,-1,1,0.6,100
507,Katsina,Rimi,SMC,Rimi,march,191,2020,3,-1,1,0.6,100
508,Katsina,Rimi,SMC,Rimi,march,221,2020,4,-1,1,0.6,100
509,Katsina,Sabuwa,SMC,Giwa,august,223,2020,1,-1,1,0.6,100
510,Katsina,Sabuwa,SMC,Giwa,august,253,2020,2,-1,1,0.6,100
511,Katsina,Sabuwa,SMC,Giwa,august,283,2020,3,-1,1,0.6,100
512,Katsina,Sabuwa,SMC,Giwa,august,313,2020,4,-1,1,0.6,100
513,Katsina,Safana,SMC,Babura,may,131,2020,1,-1,1,0.6,100
514,Katsina,Safana,SMC,Babura,may,161,2020,2,-1,1,0.6,100
515,Katsina,Safana,SMC,Babura,may,191,2020,3,-1,1,0.6,100
516,Katsina,Safana,SMC,Babura,may,221,2020,4,-1,1,0.6,100
517,Katsina,Sandamu,SMC,Rimi,march,131,2020,1,-1,1,0.6,100
518,Katsina,Sandamu,SMC,Rimi,march,161,2020,2,-1,1,0.6,100
519,Katsina,Sandamu,SMC,Rimi,march,191,2020,3,-1,1,0.6,100
520,Katsina,Sandamu,SMC,Rimi,march,221,2020,4,-1,1,0.6,100
521,Katsina,Zango,SMC,Babura,may,131,2020,1,-1,1,0.6,100
522,Katsina,Zango,SMC,Babura,may,161,2020,2,-1,1,0.6,100
523,Katsina,Zango,SMC,Babura,may,191,2020,3,-1,1,0.6,100
524,Katsina,Zango,SMC,Babura,may,221,2020,4,-1,1,0.6,100
525,Katsina,Kaita,SMC,Rimi,march,131,2020,1,-1,1,0.6,100
526,Katsina,Kaita,SMC,Rimi,march,161,2020,2,-1,1,0.6,100
527,Katsina,Kaita,SMC,Rimi,march,191,2020,3,-1,1,0.6,100
528,Katsina,Kaita,SMC,Rimi,march,221,2020,4,-1,1,0.6,100
529,Kebbi,Aleiro,SMC,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
530,Kebbi,Aleiro,SMC,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
531,Kebbi,Aleiro,SMC,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
532,Kebbi,Aleiro,SMC,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
533,Kebbi,Arewa-Dandi,SMC,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
534,Kebbi,Arewa-Dandi,SMC,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
535,Kebbi,Arewa-Dandi,SMC,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
536,Kebbi,Arewa-Dandi,SMC,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
537,Kebbi,Argungu,SMC,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
538,Kebbi,Argungu,SMC,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
539,Kebbi,Argungu,SMC,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
540,Kebbi,Argungu,SMC,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
541,Kebbi,Augie,SMC,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
542,Kebbi,Augie,SMC,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
543,Kebbi,Augie,SMC,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
544,Kebbi,Augie,SMC,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
545,Kebbi,Bagudo,SMC,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
546,Kebbi,Bagudo,SMC,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
547,Kebbi,Bagudo,SMC,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
548,Kebbi,Bagudo,SMC,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
549,Kebbi,Birnin Kebbi,SMC,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
550,Kebbi,Birnin Kebbi,SMC,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
551,Kebbi,Birnin Kebbi,SMC,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
552,Kebbi,Birnin Kebbi,SMC,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
553,Kebbi,Bunza,SMC,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
554,Kebbi,Bunza,SMC,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
555,Kebbi,Bunza,SMC,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
556,Kebbi,Bunza,SMC,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
557,Kebbi,Dandi,SMC,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
558,Kebbi,Dandi,SMC,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
559,Kebbi,Dandi,SMC,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
560,Kebbi,Dandi,SMC,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
561,Kebbi,Fakai,SMC,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
562,Kebbi,Fakai,SMC,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
563,Kebbi,Fakai,SMC,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
564,Kebbi,Fakai,SMC,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
565,Kebbi,Gwandu,SMC,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
566,Kebbi,Gwandu,SMC,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
567,Kebbi,Gwandu,SMC,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
568,Kebbi,Gwandu,SMC,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
569,Kebbi,Jega,SMC,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
570,Kebbi,Jega,SMC,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
571,Kebbi,Jega,SMC,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
572,Kebbi,Jega,SMC,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
573,Kebbi,Kalgo,SMC,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
574,Kebbi,Kalgo,SMC,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
575,Kebbi,Kalgo,SMC,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
576,Kebbi,Kalgo,SMC,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
577,Kebbi,Koko-Besse,SMC,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
578,Kebbi,Koko-Besse,SMC,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
579,Kebbi,Koko-Besse,SMC,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
580,Kebbi,Koko-Besse,SMC,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
581,Kebbi,Maiyama,SMC,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
582,Kebbi,Maiyama,SMC,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
583,Kebbi,Maiyama,SMC,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
584,Kebbi,Maiyama,SMC,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
585,Kebbi,Ngaski,SMC,Owan East,march,131,2020,1,-1,1,0.6,100
586,Kebbi,Ngaski,SMC,Owan East,march,161,2020,2,-1,1,0.6,100
587,Kebbi,Ngaski,SMC,Owan East,march,191,2020,3,-1,1,0.6,100
588,Kebbi,Ngaski,SMC,Owan East,march,221,2020,4,-1,1,0.6,100
589,Kebbi,Sakaba,SMC,Alkaleri,july,186,2020,1,-1,1,0.6,100
590,Kebbi,Sakaba,SMC,Alkaleri,july,216,2020,2,-1,1,0.6,100
591,Kebbi,Sakaba,SMC,Alkaleri,july,246,2020,3,-1,1,0.6,100
592,Kebbi,Sakaba,SMC,Alkaleri,july,276,2020,4,-1,1,0.6,100
593,Kebbi,Shanga,SMC,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
594,Kebbi,Shanga,SMC,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
595,Kebbi,Shanga,SMC,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
596,Kebbi,Shanga,SMC,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
597,Kebbi,Suru,SMC,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
598,Kebbi,Suru,SMC,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
599,Kebbi,Suru,SMC,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
600,Kebbi,Suru,SMC,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
601,Kebbi,Wasagu-Danko,SMC,Alkaleri,july,186,2020,1,-1,1,0.6,100
602,Kebbi,Wasagu-Danko,SMC,Alkaleri,july,216,2020,2,-1,1,0.6,100
603,Kebbi,Wasagu-Danko,SMC,Alkaleri,july,246,2020,3,-1,1,0.6,100
604,Kebbi,Wasagu-Danko,SMC,Alkaleri,july,276,2020,4,-1,1,0.6,100
605,Kebbi,Yauri,SMC,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
606,Kebbi,Yauri,SMC,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
607,Kebbi,Yauri,SMC,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
608,Kebbi,Yauri,SMC,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
609,Kebbi,Zuru,SMC,Alkaleri,july,186,2020,1,-1,1,0.6,100
610,Kebbi,Zuru,SMC,Alkaleri,july,216,2020,2,-1,1,0.6,100
611,Kebbi,Zuru,SMC,Alkaleri,july,246,2020,3,-1,1,0.6,100
612,Kebbi,Zuru,SMC,Alkaleri,july,276,2020,4,-1,1,0.6,100
613,Sokoto,Binji,SMC,Gawabawa,august,223,2020,1,-1,1,0.6,100
614,Sokoto,Binji,SMC,Gawabawa,august,253,2020,2,-1,1,0.6,100
615,Sokoto,Binji,SMC,Gawabawa,august,283,2020,3,-1,1,0.6,100
616,Sokoto,Binji,SMC,Gawabawa,august,313,2020,4,-1,1,0.6,100
617,Sokoto,Bodinga,SMC,Gawabawa,august,223,2020,1,-1,1,0.6,100
618,Sokoto,Bodinga,SMC,Gawabawa,august,253,2020,2,-1,1,0.6,100
619,Sokoto,Bodinga,SMC,Gawabawa,august,283,2020,3,-1,1,0.6,100
620,Sokoto,Bodinga,SMC,Gawabawa,august,313,2020,4,-1,1,0.6,100
621,Sokoto,Dange-Shnsi,SMC,Gawabawa,august,223,2020,1,-1,1,0.6,100
622,Sokoto,Dange-Shnsi,SMC,Gawabawa,august,253,2020,2,-1,1,0.6,100
623,Sokoto,Dange-Shnsi,SMC,Gawabawa,august,283,2020,3,-1,1,0.6,100
624,Sokoto,Dange-Shnsi,SMC,Gawabawa,august,313,2020,4,-1,1,0.6,100
625,Sokoto,Gada,SMC,Gawabawa,august,223,2020,1,-1,1,0.6,100
626,Sokoto,Gada,SMC,Gawabawa,august,253,2020,2,-1,1,0.6,100
627,Sokoto,Gada,SMC,Gawabawa,august,283,2020,3,-1,1,0.6,100
628,Sokoto,Gada,SMC,Gawabawa,august,313,2020,4,-1,1,0.6,100
629,Sokoto,Gawabawa,SMC,Gawabawa,august,223,2020,1,-1,1,0.6,100
630,Sokoto,Gawabawa,SMC,Gawabawa,august,253,2020,2,-1,1,0.6,100
631,Sokoto,Gawabawa,SMC,Gawabawa,august,283,2020,3,-1,1,0.6,100
632,Sokoto,Gawabawa,SMC,Gawabawa,august,313,2020,4,-1,1,0.6,100
633,Sokoto,Goronyo,SMC,Gawabawa,august,223,2020,1,-1,1,0.6,100
634,Sokoto,Goronyo,SMC,Gawabawa,august,253,2020,2,-1,1,0.6,100
635,Sokoto,Goronyo,SMC,Gawabawa,august,283,2020,3,-1,1,0.6,100
636,Sokoto,Goronyo,SMC,Gawabawa,august,313,2020,4,-1,1,0.6,100
637,Sokoto,Gudu,SMC,Gawabawa,august,223,2020,1,-1,1,0.6,100
638,Sokoto,Gudu,SMC,Gawabawa,august,253,2020,2,-1,1,0.6,100
639,Sokoto,Gudu,SMC,Gawabawa,august,283,2020,3,-1,1,0.6,100
640,Sokoto,Gudu,SMC,Gawabawa,august,313,2020,4,-1,1,0.6,100
641,Sokoto,Illela,SMC,Gawabawa,august,223,2020,1,-1,1,0.6,100
642,Sokoto,Illela,SMC,Gawabawa,august,253,2020,2,-1,1,0.6,100
643,Sokoto,Illela,SMC,Gawabawa,august,283,2020,3,-1,1,0.6,100
644,Sokoto,Illela,SMC,Gawabawa,august,313,2020,4,-1,1,0.6,100
645,Sokoto,Isa,SMC,Rimi,march,131,2020,1,-1,1,0.6,100
646,Sokoto,Isa,SMC,Rimi,march,161,2020,2,-1,1,0.6,100
647,Sokoto,Isa,SMC,Rimi,march,191,2020,3,-1,1,0.6,100
648,Sokoto,Isa,SMC,Rimi,march,221,2020,4,-1,1,0.6,100
649,Sokoto,Kebbe,SMC,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
650,Sokoto,Kebbe,SMC,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
651,Sokoto,Kebbe,SMC,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
652,Sokoto,Kebbe,SMC,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
653,Sokoto,Kware,SMC,Gawabawa,august,223,2020,1,-1,1,0.6,100
