,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,kill_rate,block_initial,round,peak,simday,MapA_mix,llin_type
705,Gabasawa,Taura,2022,Gabasawa,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
706,Gabasawa,Taura,2025,Gabasawa,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
707,Garko,Gwarzo,2022,Garko,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
708,Garko,Gwarzo,2025,Garko,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
709,Garum Mallam,Gwarzo,2022,Garum Mallam,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
710,Garum Mallam,Gwarzo,2025,Garum Mallam,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
711,Gaya,Gwarzo,2022,Gaya,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
712,Gaya,Gwarzo,2025,Gaya,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
713,Gezawa,Gwarzo,2022,Gezawa,0.8,0.8,0.8,0.8,0.714118308,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn
714,Gezawa,Gwarzo,2025,Gezawa,0.8,0.8,0.8,0.8,0.714118308,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn
715,Gwale,Alkaleri,2022,Gwale,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
716,Gwale,Alkaleri,2025,Gwale,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
717,Gwarzo,Gwarzo,2022,Gwarzo,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
718,Gwarzo,Gwarzo,2025,Gwarzo,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
719,Kabo,Gwarzo,2022,Kabo,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
720,Kabo,Gwarzo,2025,Kabo,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
721,Kano Municipal,Alkaleri,2022,Kano Municipal,0.8,0.8,0.8,0.8,0.630816237,0.53,1,july,916,CM+IPTp+UrbanLLINs+SMC,itn
722,Kano Municipal,Alkaleri,2025,Kano Municipal,0.8,0.8,0.8,0.8,0.630816237,0.53,2,july,2011,CM+IPTp+UrbanLLINs+SMC,itn
723,Karaye,Gwarzo,2022,Karaye,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
724,Karaye,Gwarzo,2025,Karaye,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
725,Kibiya,Gwarzo,2022,Kibiya,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
726,Kibiya,Gwarzo,2025,Kibiya,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
727,Kiru,Gwarzo,2022,Kiru,0.8,0.8,0.8,0.8,0.721083872,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn
728,Kiru,Gwarzo,2025,Kiru,0.8,0.8,0.8,0.8,0.721083872,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn
729,Kumbotso,Taura,2022,Kumbotso,0.8,0.8,0.8,0.8,0.679648396,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
730,Kumbotso,Taura,2025,Kumbotso,0.8,0.8,0.8,0.8,0.679648396,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
731,Yagba West,Oke-Ero,2020,Yagba West,0.8,0.8,0.8,0.8,0.380889805,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
732,Yagba West,Oke-Ero,2023,Yagba West,0.8,0.8,0.8,0.8,0.380889805,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
733,Kunchi,Babura,2022,Kunchi,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,861,CM+IPTp+IRS+SMC,itn_pbo
734,Kunchi,Babura,2025,Kunchi,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1956,CM+IPTp+IRS+SMC,itn_pbo
735,Kura,Gwarzo,2022,Kura,0.8,0.8,0.8,0.8,0.70943541,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn
736,Kura,Gwarzo,2025,Kura,0.8,0.8,0.8,0.8,0.70943541,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn
737,Madobi,Taura,2022,Madobi,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
738,Madobi,Taura,2025,Madobi,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
739,Makoda,Babura,2022,Makoda,0.8,0.8,0.8,0.8,0.664761406,0.53,1,may,861,CM+IPTp+LLINs+SMC,itn
740,Makoda,Babura,2025,Makoda,0.8,0.8,0.8,0.8,0.664761406,0.53,2,may,1956,CM+IPTp+LLINs+SMC,itn
741,Ekiti,Oke-Ero,2020,Ekiti,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
742,Ekiti,Oke-Ero,2023,Ekiti,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
743,Minjibir,Taura,2022,Minjibir,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
744,Minjibir,Taura,2025,Minjibir,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
745,Nasarawa1,Alkaleri,2022,Nasarawa1,0.8,0.8,0.8,0.8,0.605439633,0.53,1,july,916,CM+IPTp+UrbanLLINs+SMC,itn
746,Nasarawa1,Alkaleri,2025,Nasarawa1,0.8,0.8,0.8,0.8,0.605439633,0.53,2,july,2011,CM+IPTp+UrbanLLINs+SMC,itn
747,Rano,Gwarzo,2022,Rano,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
748,Rano,Gwarzo,2025,Rano,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
749,Rimin Gado,Gwarzo,2022,Rimin Gado,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
750,Rimin Gado,Gwarzo,2025,Rimin Gado,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
751,Bindawa,Rimi,2021,Bindawa,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
752,Bindawa,Rimi,2024,Bindawa,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
753,Rogo,Gwarzo,2022,Rogo,0.8,0.8,0.8,0.8,0.697858927,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn
754,Rogo,Gwarzo,2025,Rogo,0.8,0.8,0.8,0.8,0.697858927,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn
755,Shanono,Gwarzo,2022,Shanono,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
756,Shanono,Gwarzo,2025,Shanono,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
757,Sumaila,Takali,2022,Sumaila,0.8,0.8,0.8,0.8,0.7188,0.863,1,september,980,CM+IPTp+IRS+SMC,itn_pbo
758,Sumaila,Takali,2025,Sumaila,0.8,0.8,0.8,0.8,0.7188,0.863,2,september,2075,CM+IPTp+IRS+SMC,itn_pbo
759,Takali,Takali,2022,Takali,0.8,0.8,0.8,0.8,0.7188,0.863,1,september,980,CM+IPTp+IRS+SMC,itn_pbo
760,Takali,Takali,2025,Takali,0.8,0.8,0.8,0.8,0.7188,0.863,2,september,2075,CM+IPTp+IRS+SMC,itn_pbo
761,Tarauni,Alkaleri,2022,Tarauni,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
762,Tarauni,Alkaleri,2025,Tarauni,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
763,Tudun Wada,Gwarzo,2022,Tudun Wada,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
764,Tudun Wada,Gwarzo,2025,Tudun Wada,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
765,Ungogo,Taura,2022,Ungogo,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
766,Ungogo,Taura,2025,Ungogo,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
767,Warawa,Gwarzo,2022,Warawa,0.8,0.8,0.8,0.8,0.713851327,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn
768,Warawa,Gwarzo,2025,Warawa,0.8,0.8,0.8,0.8,0.713851327,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn
769,Wudil,Gwarzo,2022,Wudil,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
770,Wudil,Gwarzo,2025,Wudil,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
771,Daura,Babura,2021,Daura,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
772,Daura,Babura,2024,Daura,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
773,Bakori,Gwarzo,2021,Bakori,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
774,Bakori,Gwarzo,2024,Bakori,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
775,Batagarawa,Rimi,2021,Batagarawa,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
776,Batagarawa,Rimi,2024,Batagarawa,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
777,Batsari,Rimi,2021,Batsari,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
778,Batsari,Rimi,2024,Batsari,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
779,Charanchi,Rimi,2021,Charanchi,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
780,Charanchi,Rimi,2024,Charanchi,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
781,Dan Musa,Rimi,2021,Dan Musa,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
782,Dan Musa,Rimi,2024,Dan Musa,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
783,Dandume,Giwa,2021,Dandume,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
784,Dandume,Giwa,2024,Dandume,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
785,Danja,Giwa,2021,Danja,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
786,Danja,Giwa,2024,Danja,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
787,Dutsin-Ma,Rimi,2021,Dutsin-Ma,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
788,Dutsin-Ma,Rimi,2024,Dutsin-Ma,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
789,Faskari,Giwa,2021,Faskari,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
790,Faskari,Giwa,2024,Faskari,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
791,Funtua,Gwarzo,2021,Funtua,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
792,Funtua,Gwarzo,2024,Funtua,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
793,Asa,Oke-Ero,2020,Asa,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
794,Asa,Oke-Ero,2023,Asa,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
795,Ingawa,Rimi,2021,Ingawa,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
796,Ingawa,Rimi,2024,Ingawa,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
797,Kafur,Gwarzo,2021,Kafur,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
798,Kafur,Gwarzo,2024,Kafur,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
799,Kankara,Rimi,2021,Kankara,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
800,Kankara,Rimi,2024,Kankara,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
801,Kankia,Rimi,2021,Kankia,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
802,Kankia,Rimi,2024,Kankia,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
803,Katsina,Rimi,2021,Katsina,0.8,0.8,0.8,0.8,0.671836104,0.53,1,march,435,CM+IPTp+LLINs+SMC,itn
804,Katsina,Rimi,2024,Katsina,0.8,0.8,0.8,0.8,0.671836104,0.53,2,march,1530,CM+IPTp+LLINs+SMC,itn
805,Kurfi,Rimi,2021,Kurfi,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
806,Kurfi,Rimi,2024,Kurfi,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
807,Kusada,Rimi,2021,Kusada,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
808,Kusada,Rimi,2024,Kusada,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
809,Malumfashi,Gwarzo,2021,Malumfashi,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
810,Malumfashi,Gwarzo,2024,Malumfashi,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
811,Mani,Rimi,2021,Mani,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
812,Mani,Rimi,2024,Mani,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
813,Matazuu,Rimi,2021,Matazuu,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
814,Matazuu,Rimi,2024,Matazuu,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
815,Birnin Kebbi,Birnin Kebbi,2021,Birnin Kebbi,0.8,0.8,0.8,0.8,0.688032578,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn
816,Birnin Kebbi,Birnin Kebbi,2024,Birnin Kebbi,0.8,0.8,0.8,0.8,0.688032578,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn
817,Musawa,Gwarzo,2021,Musawa,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
818,Musawa,Gwarzo,2024,Musawa,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
819,Rimi,Rimi,2021,Rimi,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
820,Rimi,Rimi,2024,Rimi,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
821,Sabuwa,Giwa,2021,Sabuwa,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
822,Sabuwa,Giwa,2024,Sabuwa,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
823,Safana,Babura,2021,Safana,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
824,Safana,Babura,2024,Safana,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
825,Sandamu,Rimi,2021,Sandamu,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
826,Sandamu,Rimi,2024,Sandamu,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
827,Aleiro,Birnin Kebbi,2021,Aleiro,0.8,0.8,0.8,0.8,0.6684684,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn
828,Aleiro,Birnin Kebbi,2024,Aleiro,0.8,0.8,0.8,0.8,0.6684684,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn
829,Argungu,Birnin Kebbi,2021,Argungu,0.8,0.8,0.8,0.8,0.689763899,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn
830,Argungu,Birnin Kebbi,2024,Argungu,0.8,0.8,0.8,0.8,0.689763899,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn
831,Augie,Birnin Kebbi,2021,Augie,0.8,0.8,0.8,0.8,0.688770794,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn
832,Augie,Birnin Kebbi,2024,Augie,0.8,0.8,0.8,0.8,0.688770794,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn
833,Bunza,Birnin Kebbi,2021,Bunza,0.8,0.8,0.8,0.8,0.650932828,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn
834,Bunza,Birnin Kebbi,2024,Bunza,0.8,0.8,0.8,0.8,0.650932828,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn
835,Fakai,Birnin Kebbi,2021,Fakai,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
836,Fakai,Birnin Kebbi,2024,Fakai,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
837,Gwandu,Birnin Kebbi,2021,Gwandu,0.8,0.8,0.8,0.8,0.704443878,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn
838,Gwandu,Birnin Kebbi,2024,Gwandu,0.8,0.8,0.8,0.8,0.704443878,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn
839,Jega,Birnin Kebbi,2021,Jega,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
840,Jega,Birnin Kebbi,2024,Jega,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
841,Kalgo,Birnin Kebbi,2021,Kalgo,0.8,0.8,0.8,0.8,0.655765729,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn
842,Kalgo,Birnin Kebbi,2024,Kalgo,0.8,0.8,0.8,0.8,0.655765729,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn
843,Iseyin,Akinyele,2020,Iseyin,0.8,0.8,0.8,0.8,0.444882082,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn
844,Iseyin,Akinyele,2023,Iseyin,0.8,0.8,0.8,0.8,0.444882082,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn
845,Maiyama,Birnin Kebbi,2021,Maiyama,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
846,Maiyama,Birnin Kebbi,2024,Maiyama,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
847,Ngaski,Owan East,2021,Ngaski,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
848,Ngaski,Owan East,2024,Ngaski,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
849,Sakaba,Alkaleri,2021,Sakaba,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
850,Sakaba,Alkaleri,2024,Sakaba,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
851,Shanga,Birnin Kebbi,2021,Shanga,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
852,Shanga,Birnin Kebbi,2024,Shanga,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
853,Suru,Birnin Kebbi,2021,Suru,0.8,0.8,0.8,0.8,0.612737045,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn
854,Suru,Birnin Kebbi,2024,Suru,0.8,0.8,0.8,0.8,0.612737045,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn
855,Wasagu-Danko,Alkaleri,2021,Wasagu/Danko,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
856,Wasagu-Danko,Alkaleri,2024,Wasagu/Danko,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
857,Yauri,Birnin Kebbi,2021,Yauri,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
858,Yauri,Birnin Kebbi,2024,Yauri,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
859,Zuru,Alkaleri,2021,Zuru,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
860,Zuru,Alkaleri,2024,Zuru,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
861,Adavi,Owan East,2020,Adavi,0.8,0.8,0.8,0.8,0.384675567,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn
862,Adavi,Owan East,2023,Adavi,0.8,0.8,0.8,0.8,0.384675567,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn
863,Ajaokuta,Owan East,2020,Ajaokuta,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,70,CM+IPTp+IRS+SMC,itn_pbo
864,Ajaokuta,Owan East,2023,Ajaokuta,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1165,CM+IPTp+IRS+SMC,itn_pbo
865,Ankpa,Owan East,2020,Ankpa,0.8,0.8,0.8,0.8,0.445447774,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn
866,Ankpa,Owan East,2023,Ankpa,0.8,0.8,0.8,0.8,0.445447774,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn
867,Bassa1,Keana,2020,Bassa1,0.8,0.8,0.8,0.8,0.464886674,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
868,Bassa1,Keana,2023,Bassa1,0.8,0.8,0.8,0.8,0.464886674,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
869,Dekina,Owan East,2020,Dekina,0.8,0.8,0.8,0.8,0.436648124,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn
870,Dekina,Owan East,2023,Dekina,0.8,0.8,0.8,0.8,0.436648124,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn
871,Edu,Oke-Ero,2020,Edu,0.8,0.8,0.8,0.8,0.409929917,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
872,Edu,Oke-Ero,2023,Edu,0.8,0.8,0.8,0.8,0.409929917,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
873,Ibaji,Uzo-Uwani,2020,Ibaji,0.8,0.8,0.8,0.8,0.406770517,0.53,1,june,162,CM+IPTp+LLINs+SMC,itn
874,Ibaji,Uzo-Uwani,2023,Ibaji,0.8,0.8,0.8,0.8,0.406770517,0.53,2,june,1257,CM+IPTp+LLINs+SMC,itn
875,Idah,Uzo-Uwani,2020,Idah,0.8,0.8,0.8,0.8,0.445061456,0.53,1,june,162,CM+IPTp+LLINs+SMC,itn
876,Idah,Uzo-Uwani,2023,Idah,0.8,0.8,0.8,0.8,0.445061456,0.53,2,june,1257,CM+IPTp+LLINs+SMC,itn
877,Igalamela-Odolu,Uzo-Uwani,2020,Igalamela-Odolu,0.8,0.8,0.8,0.8,0.414321376,0.53,1,june,162,CM+IPTp+LLINs+SMC,itn
878,Igalamela-Odolu,Uzo-Uwani,2023,Igalamela-Odolu,0.8,0.8,0.8,0.8,0.414321376,0.53,2,june,1257,CM+IPTp+LLINs+SMC,itn
879,Ijumu,Oke-Ero,2020,Ijumu,0.8,0.8,0.8,0.8,0.387970309,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
880,Ijumu,Oke-Ero,2023,Ijumu,0.8,0.8,0.8,0.8,0.387970309,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
881,Kabba-Bunu,Oke-Ero,2020,Kabba/Bunu,0.8,0.8,0.8,0.8,0.393788165,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
882,Kabba-Bunu,Oke-Ero,2023,Kabba/Bunu,0.8,0.8,0.8,0.8,0.393788165,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
883,Kogi,Keana,2020,Kogi,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,223,CM+IPTp+IRS+SMC,itn_pbo
884,Kogi,Keana,2023,Kogi,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1318,CM+IPTp+IRS+SMC,itn_pbo
