,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,kill_rate,block_initial,round,peak,simday,MapA_mix,llin_type
1270,Opobo-Nkoro,Nsit Ubium,2023,Opobo/Nkoro,0.8,0.8,0.8,0.8,0.289388868,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1271,Oyigbo,Nsit Ubium,2020,Oyigbo,0.8,0.8,0.8,0.8,0.359702918,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1272,Oyigbo,Nsit Ubium,2023,Oyigbo,0.8,0.8,0.8,0.8,0.359702918,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1273,Port-Harcourt,Ahoada West,2020,Port-Harcourt,0.8,0.8,0.8,0.8,0.311971015,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn
1274,Port-Harcourt,Ahoada West,2023,Port-Harcourt,0.8,0.8,0.8,0.8,0.311971015,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn
1275,Tai,Nsit Ubium,2020,Tai,0.8,0.8,0.8,0.8,0.381917564,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1276,Tai,Nsit Ubium,2023,Tai,0.8,0.8,0.8,0.8,0.381917564,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1277,Binji,Gawabawa,2020,Binji,0.8,0.8,0.8,0.8,0.721642545,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1278,Binji,Gawabawa,2023,Binji,0.8,0.8,0.8,0.8,0.721642545,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1279,Bodinga,Gawabawa,2020,Bodinga,0.8,0.8,0.8,0.8,0.727651305,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1280,Bodinga,Gawabawa,2023,Bodinga,0.8,0.8,0.8,0.8,0.727651305,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1281,Dange-Shnsi,Gawabawa,2020,Dange-Shnsi,0.8,0.8,0.8,0.8,0.701316559,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1282,Dange-Shnsi,Gawabawa,2023,Dange-Shnsi,0.8,0.8,0.8,0.8,0.701316559,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1283,Akuku Toru,Ahoada West,2020,Akuku Toru,0.8,0.8,0.8,0.8,0.383835506,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1284,Akuku Toru,Ahoada West,2023,Akuku Toru,0.8,0.8,0.8,0.8,0.383835506,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1291,Isa,Rimi,2020,Isa,0.8,0.8,0.8,0.8,0.710761859,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn
1292,Isa,Rimi,2023,Isa,0.8,0.8,0.8,0.8,0.710761859,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn
1295,Kware,Gawabawa,2020,Kware,0.8,0.8,0.8,0.8,0.725770018,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1296,Kware,Gawabawa,2023,Kware,0.8,0.8,0.8,0.8,0.725770018,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1297,Rabah,Gawabawa,2020,Rabah,0.8,0.8,0.8,0.8,0.708381434,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1298,Rabah,Gawabawa,2023,Rabah,0.8,0.8,0.8,0.8,0.708381434,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1299,Shagari,Birnin Kebbi,2020,Shagari,0.8,0.8,0.8,0.8,0.696705129,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1300,Shagari,Birnin Kebbi,2023,Shagari,0.8,0.8,0.8,0.8,0.696705129,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1305,Sokoto North,Gawabawa,2020,Sokoto North,0.8,0.8,0.8,0.8,0.702320289,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1306,Sokoto North,Gawabawa,2023,Sokoto North,0.8,0.8,0.8,0.8,0.702320289,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1307,Sokoto South,Birnin Kebbi,2020,Sokoto South,0.8,0.8,0.8,0.8,0.71480524,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1308,Sokoto South,Birnin Kebbi,2023,Sokoto South,0.8,0.8,0.8,0.8,0.71480524,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1309,Tambuwal,Birnin Kebbi,2020,Tambuwal,0.8,0.8,0.8,0.8,0.699284483,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1310,Tambuwal,Birnin Kebbi,2023,Tambuwal,0.8,0.8,0.8,0.8,0.699284483,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1313,Wamako,Gawabawa,2020,Wamako,0.8,0.8,0.8,0.8,0.709862406,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1314,Wamako,Gawabawa,2023,Wamako,0.8,0.8,0.8,0.8,0.709862406,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1315,Wurno,Gawabawa,2020,Wurno,0.8,0.8,0.8,0.8,0.700606421,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1316,Wurno,Gawabawa,2023,Wurno,0.8,0.8,0.8,0.8,0.700606421,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1317,Yabo,Gawabawa,2020,Yabo,0.8,0.8,0.8,0.8,0.687948856,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1318,Yabo,Gawabawa,2023,Yabo,0.8,0.8,0.8,0.8,0.687948856,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1325,Donga,Keana,2022,Donga,0.8,0.8,0.8,0.8,0.503065731,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn
1326,Donga,Keana,2025,Donga,0.8,0.8,0.8,0.8,0.503065731,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn
1331,Yorro,Alkaleri,2022,Yorro,0.8,0.8,0.8,0.8,0.55120021,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
1332,Yorro,Alkaleri,2025,Yorro,0.8,0.8,0.8,0.8,0.55120021,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
1343,Bade,Taura,2022,Bade,0.8,0.8,0.8,0.8,0.673687029,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
1344,Bade,Taura,2025,Bade,0.8,0.8,0.8,0.8,0.673687029,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
1345,Nguru,Taura,2022,Nguru,0.8,0.8,0.8,0.8,0.63148795,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
1346,Nguru,Taura,2025,Nguru,0.8,0.8,0.8,0.8,0.63148795,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
1347,Bursari,Taura,2022,Bursari,0.8,0.8,0.8,0.8,0.663861803,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
1348,Bursari,Taura,2025,Bursari,0.8,0.8,0.8,0.8,0.663861803,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
1349,Damaturu,Darazo,2022,Damaturu,0.8,0.8,0.8,0.8,0.672754775,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
1350,Damaturu,Darazo,2025,Damaturu,0.8,0.8,0.8,0.8,0.672754775,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
1359,Geidam,Babura,2022,Geidam,0.8,0.8,0.8,0.8,0.693670268,0.53,1,may,861,CM+IPTp+LLINs+SMC,itn
1360,Geidam,Babura,2025,Geidam,0.8,0.8,0.8,0.8,0.693670268,0.53,2,may,1956,CM+IPTp+LLINs+SMC,itn
1365,Karasuwa,Taura,2022,Karasuwa,0.8,0.8,0.8,0.8,0.683888724,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
1366,Karasuwa,Taura,2025,Karasuwa,0.8,0.8,0.8,0.8,0.683888724,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
1379,Gummi,Birnin Kebbi,2020,Gummi,0.8,0.8,0.8,0.8,0.682376452,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1380,Gummi,Birnin Kebbi,2023,Gummi,0.8,0.8,0.8,0.8,0.682376452,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1381,Ipokia,Uzo-Uwani,2021,Ipokia,0.8,0.8,0.8,0.8,0.44665789,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
1382,Ipokia,Uzo-Uwani,2024,Ipokia,0.8,0.8,0.8,0.8,0.44665789,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1383,Gusau,Darazo,2020,Gusau,0.8,0.8,0.8,0.8,0.68794435,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1384,Gusau,Darazo,2023,Gusau,0.8,0.8,0.8,0.8,0.68794435,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1399,Mbo,Nsit Ubium,2021,Mbo,0.8,0.8,0.8,0.8,0.376723643,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
1400,Mbo,Nsit Ubium,2024,Mbo,0.8,0.8,0.8,0.8,0.376723643,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1401,Oron,Nsit Ubium,2021,Oron,0.8,0.8,0.8,0.8,0.384179387,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
1402,Oron,Nsit Ubium,2024,Oron,0.8,0.8,0.8,0.8,0.384179387,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1403,Udung Uko,Nsit Ubium,2021,Udung Uko,0.8,0.8,0.8,0.8,0.322887578,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
1404,Udung Uko,Nsit Ubium,2024,Udung Uko,0.8,0.8,0.8,0.8,0.322887578,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1405,Calabar South,Nsit Ubium,2021,Calabar South,0.8,0.8,0.8,0.8,0.4935513,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
1406,Calabar South,Nsit Ubium,2024,Calabar South,0.8,0.8,0.8,0.8,0.4935513,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1407,Ibeno,Nsit Ubium,2021,Ibeno,0.8,0.8,0.8,0.8,0.353239894,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
1408,Ibeno,Nsit Ubium,2024,Ibeno,0.8,0.8,0.8,0.8,0.353239894,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1411,Degema,Ahoada West,2020,Degema,0.8,0.8,0.8,0.8,0.365159834,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1412,Degema,Ahoada West,2023,Degema,0.8,0.8,0.8,0.8,0.365159834,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1413,Brass,Ahoada West,2020,Brass,0.8,0.8,0.8,0.8,0.352505409,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1414,Brass,Ahoada West,2023,Brass,0.8,0.8,0.8,0.8,0.352505409,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1415,Southern Ijaw,Ahoada West,2020,Southern Ijaw,0.8,0.8,0.8,0.8,0.377856327,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1416,Southern Ijaw,Ahoada West,2023,Southern Ijaw,0.8,0.8,0.8,0.8,0.377856327,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1417,Ekeremor,Ahoada West,2020,Ekeremor,0.8,0.8,0.8,0.8,0.397208796,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1418,Ekeremor,Ahoada West,2023,Ekeremor,0.8,0.8,0.8,0.8,0.397208796,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1419,Burutu,Isoko South,2022,Burutu,0.8,0.8,0.8,0.8,0.305581011,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn
1420,Burutu,Isoko South,2025,Burutu,0.8,0.8,0.8,0.8,0.305581011,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn
1421,Warri South West,Isoko South,2022,Warri South West,0.8,0.8,0.8,0.8,0.247431724,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn
1422,Warri South West,Isoko South,2025,Warri South West,0.8,0.8,0.8,0.8,0.247431724,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn
1423,Warri North,Owan East,2022,Warri North,0.8,0.8,0.8,0.8,0.317614669,0.53,1,march,800,CM+IPTp+LLINs+IPTi,itn
1424,Warri North,Owan East,2025,Warri North,0.8,0.8,0.8,0.8,0.317614669,0.53,2,march,1895,CM+IPTp+LLINs+IPTi,itn
1425,Ilaje,Owan East,2020,Ilaje,0.8,0.8,0.8,0.8,0.373390349,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn
1426,Ilaje,Owan East,2023,Ilaje,0.8,0.8,0.8,0.8,0.373390349,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn
1429,Amuwo-Odofin,Isoko South,2020,Amuwo-Odofin,0.8,0.8,0.8,0.8,0.471534679,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn
1430,Amuwo-Odofin,Isoko South,2023,Amuwo-Odofin,0.8,0.8,0.8,0.8,0.471534679,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn
1431,Badagry,Uzo-Uwani,2020,Badagry,0.8,0.8,0.8,0.8,0.48109727,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1432,Badagry,Uzo-Uwani,2023,Badagry,0.8,0.8,0.8,0.8,0.48109727,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1435,Imeko-Afon,Oke-Ero,2021,Imeko-Afon,0.8,0.8,0.8,0.8,0.435344578,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn
1436,Imeko-Afon,Oke-Ero,2024,Imeko-Afon,0.8,0.8,0.8,0.8,0.435344578,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn
1437,Iwajowa,Oke-Ero,2020,Iwajowa,0.8,0.8,0.8,0.8,0.484355148,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1438,Iwajowa,Oke-Ero,2023,Iwajowa,0.8,0.8,0.8,0.8,0.484355148,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1439,Atigbo,Oke-Ero,2020,Atigbo,0.8,0.8,0.8,0.8,0.484593946,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1440,Atigbo,Oke-Ero,2023,Atigbo,0.8,0.8,0.8,0.8,0.484593946,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1441,Baruten,Oke-Ero,2020,Baruten,0.8,0.8,0.8,0.8,0.417009995,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1442,Baruten,Oke-Ero,2023,Baruten,0.8,0.8,0.8,0.8,0.417009995,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1449,Arewa-Dandi,Birnin Kebbi,2021,Arewa-Dandi,0.8,0.8,0.8,0.8,0.683834101,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn
1450,Arewa-Dandi,Birnin Kebbi,2024,Arewa-Dandi,0.8,0.8,0.8,0.8,0.683834101,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn
1455,Gada,Gawabawa,2020,Gada,0.8,0.8,0.8,0.8,0.676355095,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1456,Gada,Gawabawa,2023,Gada,0.8,0.8,0.8,0.8,0.676355095,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1457,Sabon Birni,Gawabawa,2020,Sabon Birni,0.8,0.8,0.8,0.8,0.691562668,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1458,Sabon Birni,Gawabawa,2023,Sabon Birni,0.8,0.8,0.8,0.8,0.691562668,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1475,Ussa,Oru West,2022,Ussa,0.8,0.8,0.8,0.8,0.46526634,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn
1476,Ussa,Oru West,2025,Ussa,0.8,0.8,0.8,0.8,0.46526634,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn
1477,Machina,Taura,2022,Machina,0.8,0.8,0.8,0.8,0.682341276,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
1478,Machina,Taura,2025,Machina,0.8,0.8,0.8,0.8,0.682341276,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
1479,Yusufari,Taura,2022,Yusufari,0.8,0.8,0.8,0.8,0.682638557,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
1480,Yusufari,Taura,2025,Yusufari,0.8,0.8,0.8,0.8,0.682638557,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
1481,Shomolu,Isoko South,2020,Shomolu,0.8,0.8,0.8,0.8,0.520017201,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn
1482,Shomolu,Isoko South,2023,Shomolu,0.8,0.8,0.8,0.8,0.520017201,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn
1483,Yunusari,Babura,2022,Yunusari,0.8,0.8,0.8,0.8,0.689290824,0.53,1,may,861,CM+IPTp+LLINs+SMC,itn
1484,Yunusari,Babura,2025,Yunusari,0.8,0.8,0.8,0.8,0.689290824,0.53,2,may,1956,CM+IPTp+LLINs+SMC,itn
1485,Monguno,Babura,2020,Monguno,0.8,0.8,0.8,0.8,0.682872976,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn
1486,Monguno,Babura,2023,Monguno,0.8,0.8,0.8,0.8,0.682872976,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn
1487,Mobbar,Babura,2020,Mobbar,0.8,0.8,0.8,0.8,0.716736078,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn
1488,Mobbar,Babura,2023,Mobbar,0.8,0.8,0.8,0.8,0.716736078,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn
1489,Ngala,Taura,2020,Ngala,0.8,0.8,0.8,0.8,0.625059413,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1490,Ngala,Taura,2023,Ngala,0.8,0.8,0.8,0.8,0.625059413,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1491,Abadam,Babura,2020,Abadam,0.8,0.8,0.8,0.8,0.643492642,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn
1492,Abadam,Babura,2023,Abadam,0.8,0.8,0.8,0.8,0.643492642,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn
1493,Kukawa,Babura,2020,Kukawa,0.8,0.8,0.8,0.8,0.632574443,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn
1494,Kukawa,Babura,2023,Kukawa,0.8,0.8,0.8,0.8,0.632574443,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn
1495,Kala-Balge,Darazo,2020,Kala/Balge,0.8,0.8,0.8,0.8,0.63582369,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1496,Kala-Balge,Darazo,2023,Kala/Balge,0.8,0.8,0.8,0.8,0.63582369,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1497,Bama,Darazo,2020,Bama,0.8,0.8,0.8,0.8,0.669778823,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1498,Bama,Darazo,2023,Bama,0.8,0.8,0.8,0.8,0.669778823,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1499,Gwoza,Darazo,2020,Gwoza,0.8,0.8,0.8,0.8,0.655002722,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1500,Gwoza,Darazo,2023,Gwoza,0.8,0.8,0.8,0.8,0.655002722,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1501,Madagali,Darazo,2020,Madagali,0.8,0.8,0.8,0.8,0.67676674,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1502,Madagali,Darazo,2023,Madagali,0.8,0.8,0.8,0.8,0.67676674,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1503,Michika,Darazo,2020,Michika,0.8,0.8,0.8,0.8,0.659846477,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1504,Michika,Darazo,2023,Michika,0.8,0.8,0.8,0.8,0.659846477,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1505,Mubi North,Darazo,2020,Mubi North,0.8,0.8,0.8,0.8,0.665027176,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1506,Mubi North,Darazo,2023,Mubi North,0.8,0.8,0.8,0.8,0.665027176,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1521,Sardauna,Oru West,2022,Sardauna,0.8,0.8,0.8,0.8,0.362160557,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn
1522,Sardauna,Oru West,2025,Sardauna,0.8,0.8,0.8,0.8,0.362160557,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn
1525,Kwande,Oke-Ero,2020,Kwande,0.8,0.8,0.8,0.8,0.451208693,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1526,Kwande,Oke-Ero,2023,Kwande,0.8,0.8,0.8,0.8,0.451208693,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1529,Boki,Obubra,2021,Boki,0.8,0.8,0.8,0.8,0.487034109,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
1530,Boki,Obubra,2024,Boki,0.8,0.8,0.8,0.8,0.487034109,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1531,Etung,Obubra,2021,Etung,0.8,0.8,0.8,0.8,0.515572062,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
1532,Etung,Obubra,2024,Etung,0.8,0.8,0.8,0.8,0.515572062,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1533,Akamkpa,Ngor-Okpala,2021,Akamkpa,0.8,0.8,0.8,0.8,0.518082922,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
1534,Akamkpa,Ngor-Okpala,2024,Akamkpa,0.8,0.8,0.8,0.8,0.518082922,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1537,Akpabuyo,Nsit Ubium,2021,Akpabuyo,0.8,0.8,0.8,0.8,0.473654536,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
1538,Akpabuyo,Nsit Ubium,2024,Akpabuyo,0.8,0.8,0.8,0.8,0.473654536,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1539,Eti-Osa,Isoko South,2020,Eti-Osa,0.8,0.8,0.8,0.8,0.515425093,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn
1540,Eti-Osa,Isoko South,2023,Eti-Osa,0.8,0.8,0.8,0.8,0.515425093,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn
1541,Ikorodu,Uzo-Uwani,2020,Ikorodu,0.8,0.8,0.8,0.8,0.509105403,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn
1542,Ikorodu,Uzo-Uwani,2023,Ikorodu,0.8,0.8,0.8,0.8,0.509105403,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn
1543,Kosofe,Isoko South,2020,Kosofe,0.8,0.8,0.8,0.8,0.508440915,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn
1544,Kosofe,Isoko South,2023,Kosofe,0.8,0.8,0.8,0.8,0.508440915,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn
1545,Lagos Island,Isoko South,2020,Lagos Island,0.8,0.8,0.8,0.8,0.516005638,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn
1546,Lagos Island,Isoko South,2023,Lagos Island,0.8,0.8,0.8,0.8,0.516005638,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn
