,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,kill_rate,block_initial,round,peak,simday,MapA_mix,llin_type
153,Alkaleri,Alkaleri,2021,Alkaleri,0.546465557,0.477507098,0.367950025,0.548931983,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
154,Alkaleri,Alkaleri,2024,Alkaleri,0.546465557,0.477507098,0.367950025,0.548931983,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
155,Bauchi,Alkaleri,2021,Bauchi,0.539948435,0.305423227,0.330257372,0.495557944,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
156,Bauchi,Alkaleri,2024,Bauchi,0.539948435,0.305423227,0.330257372,0.495557944,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
157,Bogoro,Alkaleri,2021,Bogoro,0.58144166,0.458086331,0.40628614,0.597026536,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
158,Bogoro,Alkaleri,2024,Bogoro,0.58144166,0.458086331,0.40628614,0.597026536,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
159,Damban,Darazo,2021,Damban,0.38490566,0.39,0.339130435,0.623376623,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
160,Damban,Darazo,2024,Damban,0.38490566,0.39,0.339130435,0.623376623,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
161,Darazo,Darazo,2021,Darazo,0.457371605,0.400608656,0.425561838,0.626577205,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
162,Darazo,Darazo,2024,Darazo,0.457371605,0.400608656,0.425561838,0.626577205,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
163,Dass,Alkaleri,2021,Dass,1,0.553846154,0.436363637,0.928301887,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
164,Dass,Alkaleri,2024,Dass,1,0.553846154,0.436363637,0.928301887,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
165,Gamawa,Gwarzo,2021,Gamawa,0.581818182,0.3,0.4,0.761904762,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
166,Gamawa,Gwarzo,2024,Gamawa,0.581818182,0.3,0.4,0.761904762,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
167,Jama'are,Taura,2021,Jama'are,0.647215452,0.533577602,0.62008136,0.95682063,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
168,Jama'are,Taura,2024,Jama'are,0.647215452,0.533577602,0.62008136,0.95682063,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
169,Ganjuwa,Darazo,2021,Ganjuwa,0.69164087,0.29303371,0.369298463,0.74926179,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
170,Ganjuwa,Darazo,2024,Ganjuwa,0.69164087,0.29303371,0.369298463,0.74926179,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
171,Giade,Darazo,2021,Giade,0.377142857,0.102857143,0.171428572,0.370588235,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
172,Giade,Darazo,2024,Giade,0.377142857,0.102857143,0.171428572,0.370588235,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
173,Itas-Gadau,Taura,2021,Itas/Gadau,0.845311649,0.732229874,0.755793474,1,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
174,Itas-Gadau,Taura,2024,Itas/Gadau,0.845311649,0.732229874,0.755793474,1,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
175,Katagum,Gwarzo,2021,Katagum,0.618459874,0.469387511,0.5184731,0.917556745,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
176,Katagum,Gwarzo,2024,Katagum,0.618459874,0.469387511,0.5184731,0.917556745,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
177,Kirfi,Alkaleri,2021,Kirfi,0.733333333,0.189473684,0.232258064,0.580645162,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
178,Kirfi,Alkaleri,2024,Kirfi,0.733333333,0.189473684,0.232258064,0.580645162,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
179,Misau,Darazo,2021,Misau,0.465796684,0.408780968,0.281369388,0.730969967,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
180,Misau,Darazo,2024,Misau,0.465796684,0.408780968,0.281369388,0.730969967,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
181,Ningi,Takali,2021,Ningi,0.719496158,0.380623615,0.438294882,0.838858632,0.7188,0.863,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
182,Ningi,Takali,2024,Ningi,0.719496158,0.380623615,0.438294882,0.838858632,0.7188,0.863,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
183,Ukum,Keana,2020,Ukum,0.483474076,0.410105294,0.490532336,0.333060329,0.446657171,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
184,Ukum,Keana,2023,Ukum,0.483474076,0.410105294,0.490532336,0.333060329,0.446657171,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
185,Shira,Takali,2021,Shira,0.938129536,0.669818148,0.54044442,0.910643894,0.7188,0.863,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
186,Shira,Takali,2024,Shira,0.938129536,0.669818148,0.54044442,0.910643894,0.7188,0.863,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
187,Tafawa-Balewa,Alkaleri,2021,Tafawa-Balewa,0.553705853,0.31658759,0.205609792,0.509383944,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
188,Tafawa-Balewa,Alkaleri,2024,Tafawa-Balewa,0.553705853,0.31658759,0.205609792,0.509383944,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
189,Toro,Giwa,2021,Toro,0.578262133,0.30601444,0.290409052,0.758488477,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
190,Toro,Giwa,2024,Toro,0.578262133,0.30601444,0.290409052,0.758488477,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
191,Warji,Takali,2021,Warji,1,0.355555555,0.468292682,1,0.7188,0.863,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
192,Warji,Takali,2024,Warji,1,0.355555555,0.468292682,1,0.7188,0.863,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
193,Zaki,Taura,2021,Zaki,0.59803151,0.495137508,0.548391572,0.848272304,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
194,Zaki,Taura,2024,Zaki,0.59803151,0.495137508,0.548391572,0.848272304,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
195,Kolokuma-Opokuma,Ahoada West,2020,Kolokuma/Opokuma,0.28412835,0.175558141,0.239278673,0.304565244,0.31668418,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
196,Kolokuma-Opokuma,Ahoada West,2023,Kolokuma/Opokuma,0.28412835,0.175558141,0.239278673,0.304565244,0.31668418,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
197,Nembe,Ahoada West,2020,Nembe,0.738461538,0.666666667,0.42,0.633962264,0.35581817,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
198,Nembe,Ahoada West,2023,Nembe,0.738461538,0.666666667,0.42,0.633962264,0.35581817,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
199,Ogbia,Ahoada West,2020,Ogbia,0.334897007,0.234338482,0.118904278,0.201699229,0.44449378,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
200,Ogbia,Ahoada West,2023,Ogbia,0.334897007,0.234338482,0.118904278,0.201699229,0.44449378,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
201,Sagbama,Ahoada West,2020,Sagbama,0.27834736,0.271576674,0.208415536,0.246436832,0.312771086,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
202,Sagbama,Ahoada West,2023,Sagbama,0.27834736,0.271576674,0.208415536,0.246436832,0.312771086,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
203,Yenegoa,Isoko South,2020,Yenegoa,0.32012731,0.307566185,0.266524828,0.293492771,0.34556186,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
204,Yenegoa,Isoko South,2023,Yenegoa,0.32012731,0.307566185,0.266524828,0.293492771,0.34556186,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
205,Ado,Akinyele,2020,Ado,0.473596562,0.270262392,0.241540543,0.33635749,0.425122422,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn
206,Ado,Akinyele,2023,Ado,0.473596562,0.270262392,0.241540543,0.33635749,0.425122422,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn
207,Agatu,Keana,2020,Agatu,0.9,1,0.786206897,0.847058824,0.492360644,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
208,Agatu,Keana,2023,Agatu,0.9,1,0.786206897,0.847058824,0.492360644,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
209,Apa,Keana,2020,Apa,1,0.423529411,0.5,0.561290322,0.490137805,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
210,Apa,Keana,2023,Apa,1,0.423529411,0.5,0.561290322,0.490137805,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
211,Buruku,Keana,2020,Buruku,0.814285715,0.633333334,0.65625,0.628301887,0.440865552,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
212,Buruku,Keana,2023,Buruku,0.814285715,0.633333334,0.65625,0.628301887,0.440865552,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
213,Gboko,Keana,2020,Gboko,0.917560094,0.774546053,0.52625707,0.678559793,0.398561371,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
214,Gboko,Keana,2023,Gboko,0.917560094,0.774546053,0.52625707,0.678559793,0.398561371,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
215,Guma,Keana,2020,Guma,0.905246791,0.902208186,0.88756477,0.804420823,0.431083741,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
216,Guma,Keana,2023,Guma,0.905246791,0.902208186,0.88756477,0.804420823,0.431083741,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
217,Gwer East,Oke-Ero,2020,Gwer East,1,1,0.886956522,0.792857143,0.43463817,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
218,Gwer East,Oke-Ero,2023,Gwer East,1,1,0.886956522,0.792857143,0.43463817,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
219,Gwer West,Keana,2020,Gwer West,0.642857143,0.352941176,1,0.58125,0.478971197,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
220,Gwer West,Keana,2023,Gwer West,0.642857143,0.352941176,1,0.58125,0.478971197,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
221,Katsina-Ala,Keana,2020,Katsina-Ala,0.924205612,0.732163927,0.553943802,0.648898856,0.408859386,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
222,Katsina-Ala,Keana,2023,Katsina-Ala,0.924205612,0.732163927,0.553943802,0.648898856,0.408859386,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
223,Konshisha,Oke-Ero,2020,Konshisha,0.444444444,0.218181818,0.36923077,0.424615385,0.45479219,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
224,Konshisha,Oke-Ero,2023,Konshisha,0.444444444,0.218181818,0.36923077,0.424615385,0.45479219,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
225,Logo,Keana,2020,Logo,0.610647703,0.432622464,0.414896969,0.532394123,0.473946946,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
226,Logo,Keana,2023,Logo,0.610647703,0.432622464,0.414896969,0.532394123,0.473946946,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
227,Makurdi,Keana,2020,Makurdi,0.966589358,0.736076833,0.786511544,0.775515317,0.434420372,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
228,Makurdi,Keana,2023,Makurdi,0.966589358,0.736076833,0.786511544,0.775515317,0.434420372,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
229,Obi1,Keana,2020,Obi1,0.610647703,0.432622464,0.414896969,0.532394123,0.7188,0.863,1,august,223,CM+IPTp+IRS+SMC,itn_pbo
230,Obi1,Keana,2023,Obi1,0.610647703,0.432622464,0.414896969,0.532394123,0.7188,0.863,2,august,1318,CM+IPTp+IRS+SMC,itn_pbo
231,Ogbadibo,Owan East,2020,Ogbadibo,0.557318098,0.502736003,0.412586323,0.456146924,0.407482111,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn
232,Ogbadibo,Owan East,2023,Ogbadibo,0.557318098,0.502736003,0.412586323,0.456146924,0.407482111,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn
233,Ohimini,Akinyele,2020,Ohimini,0.5217819,0.470437196,0.372688174,0.452985571,0.7188,0.863,1,may,131,CM+IPTp+IRS+SMC,itn_pbo
234,Ohimini,Akinyele,2023,Ohimini,0.5217819,0.470437196,0.372688174,0.452985571,0.7188,0.863,2,may,1226,CM+IPTp+IRS+SMC,itn_pbo
235,Oju,Oke-Ero,2020,Oju,0.74857695,0.479230969,0.463480729,0.499139003,0.467648858,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
236,Oju,Oke-Ero,2023,Oju,0.74857695,0.479230969,0.463480729,0.499139003,0.467648858,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
237,Okpokwu,Akinyele,2020,Okpokwu,0.581818182,0.16,0.171428572,0.4125,0.416399046,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn
238,Okpokwu,Akinyele,2023,Okpokwu,0.581818182,0.16,0.171428572,0.4125,0.416399046,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn
239,Oturkpo,Owan East,2020,Oturkpo,0.798605606,0.604978486,0.525328495,0.594166304,0.465020433,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn
240,Oturkpo,Owan East,2023,Oturkpo,0.798605606,0.604978486,0.525328495,0.594166304,0.465020433,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn
241,Tarka,Keana,2020,Tarka,1,0.7,0.939130435,0.86,0.410062837,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
242,Tarka,Keana,2023,Tarka,1,0.7,0.939130435,0.86,0.410062837,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
243,Ushongo,Oke-Ero,2020,Ushongo,0.470146681,0.359315966,0.312455578,0.426145735,0.405123965,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
244,Ushongo,Oke-Ero,2023,Ushongo,0.470146681,0.359315966,0.312455578,0.426145735,0.405123965,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
245,Vandeikya,Oke-Ero,2020,Vandeikya,0.69743198,0.584781517,0.453661513,0.550367917,0.446888644,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
246,Vandeikya,Oke-Ero,2023,Vandeikya,0.69743198,0.584781517,0.453661513,0.550367917,0.446888644,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
247,Askira-Uba,Darazo,2020,Askira/Uba,0.419432218,0.343545052,0.136420943,0.415352653,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
248,Askira-Uba,Darazo,2023,Askira/Uba,0.419432218,0.343545052,0.136420943,0.415352653,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
249,Enugu East,Uzo-Uwani,2020,Enugu East,0.39491259,0.244434204,0.263977483,0.273663484,0.453287726,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn
250,Enugu East,Uzo-Uwani,2023,Enugu East,0.39491259,0.244434204,0.263977483,0.273663484,0.453287726,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn
251,Bayo,Alkaleri,2020,Bayo,0.389189189,0.678260869,0.53877551,0.575342466,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
252,Bayo,Alkaleri,2023,Bayo,0.389189189,0.678260869,0.53877551,0.575342466,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
253,Biu,Darazo,2020,Biu,0.189473684,0.205714285,0.188235294,0.266666666,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
254,Biu,Darazo,2023,Biu,0.189473684,0.205714285,0.188235294,0.266666666,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
255,Chibok,Darazo,2020,Chibok,0.542720521,0.392999612,0.312245575,0.590417818,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
256,Chibok,Darazo,2023,Chibok,0.542720521,0.392999612,0.312245575,0.590417818,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
257,Damboa,Darazo,2020,Damboa,0.542720521,0.392999612,0.312245575,0.590417818,0.663306114,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
258,Damboa,Darazo,2023,Damboa,0.542720521,0.392999612,0.312245575,0.590417818,0.663306114,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
259,Biase,Ngor-Okpala,2021,Biase,0.579205469,0.631521692,0.571387298,0.660992406,0.476715539,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
260,Biase,Ngor-Okpala,2024,Biase,0.579205469,0.631521692,0.571387298,0.660992406,0.476715539,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
261,Dikwa,Darazo,2020,Dikwa,0.542720521,0.392999612,0.312245575,0.590417818,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
262,Dikwa,Darazo,2023,Dikwa,0.542720521,0.392999612,0.312245575,0.590417818,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
263,Gubio,Gawabawa,2020,Gubio,0.342857143,0.423281573,0.285714286,0.255319148,0.716543356,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
264,Gubio,Gawabawa,2023,Gubio,0.342857143,0.423281573,0.285714286,0.255319148,0.716543356,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
265,Jere,Gawabawa,2020,Jere,0.613247306,0.473438473,0.249841741,0.458858926,0.7188,0.863,1,august,223,CM+IPTp+IRS+SMC,itn_pbo
266,Jere,Gawabawa,2023,Jere,0.613247306,0.473438473,0.249841741,0.458858926,0.7188,0.863,2,august,1318,CM+IPTp+IRS+SMC,itn_pbo
267,Guzamala,Babura,2020,Guzamala,0.861101299,0.781438832,0.76719842,0.85875173,0.701881155,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn
268,Guzamala,Babura,2023,Guzamala,0.861101299,0.781438832,0.76719842,0.85875173,0.701881155,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn
269,Hawul,Darazo,2020,Hawul,0.405367554,0.461946898,0.342619151,0.37070539,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
270,Hawul,Darazo,2023,Hawul,0.405367554,0.461946898,0.342619151,0.37070539,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
271,Kwaya Kusar,Alkaleri,2020,Kwaya Kusar,0.58144166,0.458086331,0.40628614,0.597026536,0.606689636,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
272,Kwaya Kusar,Alkaleri,2023,Kwaya Kusar,0.58144166,0.458086331,0.40628614,0.597026536,0.606689636,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
273,Enugu North,Uzo-Uwani,2020,Enugu North,0.185660323,0.057970972,0.169744561,0.136450542,0.476529889,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn
274,Enugu North,Uzo-Uwani,2023,Enugu North,0.185660323,0.057970972,0.169744561,0.136450542,0.476529889,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn
275,Kaga,Darazo,2020,Kaga,0.466666667,0.381818182,0.28,0.463157894,0.65241475,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
276,Kaga,Darazo,2023,Kaga,0.466666667,0.381818182,0.28,0.463157894,0.65241475,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
277,Mafa,Darazo,2020,Mafa,0.542720521,0.392999612,0.312245575,0.590417818,0.673505468,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
278,Mafa,Darazo,2023,Mafa,0.542720521,0.392999612,0.312245575,0.590417818,0.673505468,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
279,Obudu,Obubra,2021,Obudu,0.776649666,0.712909021,0.658329958,0.672978088,0.7188,0.863,1,june,527,CM+IPTp+IRS+SMC,itn_pbo
280,Obudu,Obubra,2024,Obudu,0.776649666,0.712909021,0.658329958,0.672978088,0.7188,0.863,2,june,1622,CM+IPTp+IRS+SMC,itn_pbo
281,Konduga,Darazo,2020,Konduga,0.615384616,0.505263158,0.827586206,0.83773585,0.685445232,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
282,Konduga,Darazo,2023,Konduga,0.615384616,0.505263158,0.827586206,0.83773585,0.685445232,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
283,Bomadi,Isoko South,2022,Bomadi,0.45,0.947368421,0.36,0.364285715,0.29598519,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn
284,Bomadi,Isoko South,2025,Bomadi,0.45,0.947368421,0.36,0.364285715,0.29598519,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn
285,Magumeri,Gawabawa,2020,Magumeri,0.650276225,0.423281573,0.337285464,0.719428619,0.704144224,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
286,Magumeri,Gawabawa,2023,Magumeri,0.650276225,0.423281573,0.337285464,0.719428619,0.704144224,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
287,Maiduguri,Darazo,2020,Maiduguri,0.5510867,0.555675456,0.338555176,0.532808429,0.699455384,0.53,1,july,186,CM+IPTp+UrbanLLINs+SMC,itn
288,Maiduguri,Darazo,2023,Maiduguri,0.5510867,0.555675456,0.338555176,0.532808429,0.699455384,0.53,2,july,1281,CM+IPTp+UrbanLLINs+SMC,itn
289,Shani,Alkaleri,2020,Shani,0.58144166,0.458086331,0.40628614,0.597026536,0.653021266,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
290,Shani,Alkaleri,2023,Shani,0.58144166,0.458086331,0.40628614,0.597026536,0.653021266,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
291,Abi,Obubra,2021,Abi,0.775324596,0.541071355,0.511409423,0.679858585,0.46000802,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
292,Abi,Obubra,2024,Abi,0.775324596,0.541071355,0.511409423,0.679858585,0.46000802,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
293,Marte,Babura,2020,Marte,0.861101299,0.781438832,0.76719842,0.85875173,0.675677048,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn
294,Marte,Babura,2023,Marte,0.861101299,0.781438832,0.76719842,0.85875173,0.675677048,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn
295,Nganzai,Gawabawa,2020,Nganzai,0.650276225,0.423281573,0.337285464,0.719428619,0.699533384,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
296,Nganzai,Gawabawa,2023,Nganzai,0.650276225,0.423281573,0.337285464,0.719428619,0.699533384,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
297,Bekwara,Oke-Ero,2021,Bekwara,0.470146681,0.359315966,0.312455578,0.426145735,0.4460788,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn
298,Bekwara,Oke-Ero,2024,Bekwara,0.470146681,0.359315966,0.312455578,0.426145735,0.4460788,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn
299,Calabar-Municipal,Nsit Ubium,2021,Calabar-Municipal,0.397753928,0.47084986,0.17988173,0.298266139,0.7188,0.863,1,june,527,CM+IPTp+IRS+IPTi,itn_pbo
300,Calabar-Municipal,Nsit Ubium,2024,Calabar-Municipal,0.397753928,0.47084986,0.17988173,0.298266139,0.7188,0.863,2,june,1622,CM+IPTp+IRS+IPTi,itn_pbo
301,Ikom,Obubra,2021,Ikom,0.69943944,0.553397994,0.884468604,0.575078004,0.7188,0.863,1,june,527,CM+IPTp+IRS+IPTi,itn_pbo
302,Ikom,Obubra,2024,Ikom,0.69943944,0.553397994,0.884468604,0.575078004,0.7188,0.863,2,june,1622,CM+IPTp+IRS+IPTi,itn_pbo
303,Obubra,Obubra,2021,Obubra,0.809726437,0.844897962,0.647727268,0.705527632,0.7188,0.863,1,june,527,CM+IPTp+IRS+IPTi,itn_pbo
304,Obubra,Obubra,2024,Obubra,0.809726437,0.844897962,0.647727268,0.705527632,0.7188,0.863,2,june,1622,CM+IPTp+IRS+IPTi,itn_pbo
305,Enugu South,Uzo-Uwani,2020,Enugu South,0.141078354,0.115953832,0.107393747,0.161841004,0.52292855,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn
306,Enugu South,Uzo-Uwani,2023,Enugu South,0.141078354,0.115953832,0.107393747,0.161841004,0.52292855,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn
307,Odukpani,Ngor-Okpala,2021,Odukpani,0.409837914,0.252565433,0.058499998,0.370361743,0.498229176,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
308,Odukpani,Ngor-Okpala,2024,Odukpani,0.409837914,0.252565433,0.058499998,0.370361743,0.498229176,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
309,Ogoja,Obubra,2021,Ogoja,0.579363056,0.650246304,0.64,0.555292126,0.491849375,0.53,1,june,527,CM+IPTp+LLINs+SMC,itn
310,Ogoja,Obubra,2024,Ogoja,0.579363056,0.650246304,0.64,0.555292126,0.491849375,0.53,2,june,1622,CM+IPTp+LLINs+SMC,itn
311,Yakurr,Obubra,2021,Yakurr,0.291099468,0.10650885,0.306993413,0.419932026,0.7188,0.863,1,june,527,CM+IPTp+IRS+IPTi,itn_pbo
312,Yakurr,Obubra,2024,Yakurr,0.291099468,0.10650885,0.306993413,0.419932026,0.7188,0.863,2,june,1622,CM+IPTp+IRS+IPTi,itn_pbo
313,Ogbomosho North,Akinyele,2020,Ogbomosho North,0.453667301,0.533538499,0.490411559,0.466690871,0.7188,0.863,1,may,131,CM+IPTp+IRS+SMC,itn_pbo
314,Ogbomosho North,Akinyele,2023,Ogbomosho North,0.453667301,0.533538499,0.490411559,0.466690871,0.7188,0.863,2,may,1226,CM+IPTp+IRS+SMC,itn_pbo
315,Yala,Oke-Ero,2021,Yala,0.425741423,0.574074018,0.454483634,0.501719244,0.497455497,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn
316,Yala,Oke-Ero,2024,Yala,0.425741423,0.574074018,0.454483634,0.501719244,0.497455497,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn
317,Aniocha North,Uzo-Uwani,2022,Aniocha North,0.545454546,0.771428572,0.690909091,0.588235294,0.434693912,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn
318,Aniocha North,Uzo-Uwani,2025,Aniocha North,0.545454546,0.771428572,0.690909091,0.588235294,0.434693912,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn
