,adm1,LGA,MapB_mix,llin,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial,round,peak,simday
330,Cross River,Akpabuyo,CM+IPTp+LLINs+IPTi,itn ,Nsit Ubium,2024,Akpabuyo,0.408456137,0.293126947,0.362343473,0.458677148,0.417147714,0.473654536,0.53,2,june,1622
331,Cross River,Bakassi,CM+IPTp+IRS+IPTi,itn_pbo,Obubra,2021,Bakassi,0.776649666,0.712909021,0.658329958,0.672978088,0.269329192,0.7188,0.863,1,june,527
332,Cross River,Bakassi,CM+IPTp+IRS+IPTi,itn_pbo,Obubra,2024,Bakassi,0.776649666,0.712909021,0.658329958,0.672978088,0.269329192,0.7188,0.863,2,june,1622
333,Cross River,Bekwara,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2021,Bekwara,0.470146681,0.359315966,0.312455578,0.426145735,0.383264622,0.4460788,0.53,1,july,551
334,Cross River,Bekwara,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2024,Bekwara,0.470146681,0.359315966,0.312455578,0.426145735,0.383264622,0.4460788,0.53,2,july,1646
335,Cross River,Biase,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2021,Biase,0.579205469,0.631521692,0.571387298,0.660992406,0.42094549,0.476715539,0.53,1,june,527
336,Cross River,Biase,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2024,Biase,0.579205469,0.631521692,0.571387298,0.660992406,0.42094549,0.476715539,0.53,2,june,1622
337,Cross River,Boki,CM+IPTp+LLINs+IPTi,itn ,Obubra,2021,Boki,0.15,0.3,0.133333333,0.220408163,0.433816783,0.487034109,0.53,1,june,527
338,Cross River,Boki,CM+IPTp+LLINs+IPTi,itn ,Obubra,2024,Boki,0.15,0.3,0.133333333,0.220408163,0.433816783,0.487034109,0.53,2,june,1622
339,Cross River,Calabar South,CM+IPTp+LLINs+IPTi,itn ,Nsit Ubium,2021,Calabar South,0.604552388,0.347929034,0.215303477,0.276586074,0.442007326,0.4935513,0.53,1,june,527
340,Cross River,Calabar South,CM+IPTp+LLINs+IPTi,itn ,Nsit Ubium,2024,Calabar South,0.604552388,0.347929034,0.215303477,0.276586074,0.442007326,0.4935513,0.53,2,june,1622
341,Cross River,Calabar-Municipal,CM+IPTp+IRS+IPTi,itn_pbo,Nsit Ubium,2021,Calabar-Municipal,0.397753928,0.47084986,0.17988173,0.298266139,0.462134621,0.7188,0.863,1,june,527
342,Cross River,Calabar-Municipal,CM+IPTp+IRS+IPTi,itn_pbo,Nsit Ubium,2024,Calabar-Municipal,0.397753928,0.47084986,0.17988173,0.298266139,0.462134621,0.7188,0.863,2,june,1622
343,Cross River,Etung,CM+IPTp+LLINs+IPTi,itn ,Obubra,2021,Etung,0.3,0.12,0.466666667,0.338461538,0.470104636,0.515572062,0.53,1,june,527
344,Cross River,Etung,CM+IPTp+LLINs+IPTi,itn ,Obubra,2024,Etung,0.3,0.12,0.466666667,0.338461538,0.470104636,0.515572062,0.53,2,june,1622
345,Cross River,Ikom,CM+IPTp+IRS+IPTi,itn_pbo,Obubra,2021,Ikom,0.69943944,0.553397994,0.884468604,0.575078004,0.470923114,0.7188,0.863,1,june,527
346,Cross River,Ikom,CM+IPTp+IRS+IPTi,itn_pbo,Obubra,2024,Ikom,0.69943944,0.553397994,0.884468604,0.575078004,0.470923114,0.7188,0.863,2,june,1622
347,Cross River,Obanliku,CM+IPTp+IRS+SMC,itn_pbo,Obubra,2021,Obanliku,1,1,0.9,0.844444445,0.445798859,0.7188,0.863,1,june,527
348,Cross River,Obanliku,CM+IPTp+IRS+SMC,itn_pbo,Obubra,2024,Obanliku,1,1,0.9,0.844444445,0.445798859,0.7188,0.863,2,june,1622
349,Cross River,Obubra,CM+IPTp+IRS+IPTi,itn_pbo,Obubra,2021,Obubra,0.809726437,0.844897962,0.647727268,0.705527632,0.444533155,0.7188,0.863,1,june,527
350,Cross River,Obubra,CM+IPTp+IRS+IPTi,itn_pbo,Obubra,2024,Obubra,0.809726437,0.844897962,0.647727268,0.705527632,0.444533155,0.7188,0.863,2,june,1622
351,Cross River,Obudu,CM+IPTp+IRS+SMC,itn_pbo,Obubra,2021,Obudu,0.776649666,0.712909021,0.658329958,0.672978088,0.438167494,0.7188,0.863,1,june,527
352,Cross River,Obudu,CM+IPTp+IRS+SMC,itn_pbo,Obubra,2024,Obudu,0.776649666,0.712909021,0.658329958,0.672978088,0.438167494,0.7188,0.863,2,june,1622
353,Cross River,Odukpani,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2021,Odukpani,0.409837914,0.252565433,0.058499998,0.370361743,0.447918712,0.498229176,0.53,1,june,527
354,Cross River,Odukpani,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2024,Odukpani,0.409837914,0.252565433,0.058499998,0.370361743,0.447918712,0.498229176,0.53,2,june,1622
355,Cross River,Ogoja,CM+IPTp+LLINs+SMC,itn ,Obubra,2021,Ogoja,0.579363056,0.650246304,0.64,0.555292126,0.439863497,0.491849375,0.53,1,june,527
356,Cross River,Ogoja,CM+IPTp+LLINs+SMC,itn ,Obubra,2024,Ogoja,0.579363056,0.650246304,0.64,0.555292126,0.439863497,0.491849375,0.53,2,june,1622
357,Cross River,Yakurr,CM+IPTp+IRS+IPTi,itn_pbo,Obubra,2021,Yakurr,0.291099468,0.10650885,0.306993413,0.419932026,0.412760432,0.7188,0.863,1,june,527
358,Cross River,Yakurr,CM+IPTp+IRS+IPTi,itn_pbo,Obubra,2024,Yakurr,0.291099468,0.10650885,0.306993413,0.419932026,0.412760432,0.7188,0.863,2,june,1622
359,Cross River,Yala,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2021,Yala,0.425741423,0.574074018,0.454483634,0.501719244,0.446939058,0.497455497,0.53,1,july,551
360,Cross River,Yala,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2024,Yala,0.425741423,0.574074018,0.454483634,0.501719244,0.446939058,0.497455497,0.53,2,july,1646
361,Delta,Aniocha North,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2022,Aniocha North,0.545454546,0.771428572,0.690909091,0.588235294,0.369401293,0.434693912,0.53,1,june,892
362,Delta,Aniocha North,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2025,Aniocha North,0.545454546,0.771428572,0.690909091,0.588235294,0.369401293,0.434693912,0.53,2,june,1987
363,Delta,Aniocha South,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2022,Aniocha South,0.370889668,0.259967353,0.17990206,0.137489035,0.311595529,0.387055583,0.53,1,june,892
364,Delta,Aniocha South,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2025,Aniocha South,0.370889668,0.259967353,0.17990206,0.137489035,0.311595529,0.387055583,0.53,2,june,1987
365,Delta,Bomadi,CM+IPTp+LLINs+IPTi,itn ,Isoko South,2022,Bomadi,0.45,0.947368421,0.36,0.364285715,0.197303754,0.29598519,0.53,1,june,892
366,Delta,Bomadi,CM+IPTp+LLINs+IPTi,itn ,Isoko South,2025,Bomadi,0.45,0.947368421,0.36,0.364285715,0.197303754,0.29598519,0.53,2,june,1987
367,Delta,Burutu,CM+IPTp+LLINs+IPTi,itn ,Isoko South,2022,Burutu,0.34951462,0.508235304,0.648979579,0.328662437,0.209856161,0.305581011,0.53,1,june,892
368,Delta,Burutu,CM+IPTp+LLINs+IPTi,itn ,Isoko South,2025,Burutu,0.34951462,0.508235304,0.648979579,0.328662437,0.209856161,0.305581011,0.53,2,june,1987
369,Delta,Ethiope East,CM+IPTp+LLINs+IPTi,itn ,Isoko South,2022,Ethiope East,0.085714285,0.187779185,0.062964102,0.095588808,0.209725367,0.305480359,0.53,1,june,892
370,Delta,Ethiope East,CM+IPTp+LLINs+IPTi,itn ,Isoko South,2025,Ethiope East,0.085714285,0.187779185,0.062964102,0.095588808,0.209725367,0.305480359,0.53,2,june,1987
371,Delta,Ethiope West,CM+IPTp+LLINs+IPTi,itn ,Isoko South,2022,Ethiope West,0.24,0.307014227,0.133333333,0.306976744,0.342228555,0.412296673,0.53,1,june,892
372,Delta,Ethiope West,CM+IPTp+LLINs+IPTi,itn ,Isoko South,2025,Ethiope West,0.24,0.307014227,0.133333333,0.306976744,0.342228555,0.412296673,0.53,2,june,1987
373,Delta,Ika North East,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2022,Ika North East,0.12,0.2,0.192060578,0.046153846,0.388201078,0.450121249,0.53,1,june,892
374,Delta,Ika North East,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2025,Ika North East,0.12,0.2,0.192060578,0.046153846,0.388201078,0.450121249,0.53,2,june,1987
375,Delta,Ika South,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2022,Ika South,0.331783877,0.268927518,0.092307692,0.075,0.37137411,0.436316512,0.53,1,june,892
376,Delta,Ika South,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2025,Ika South,0.331783877,0.268927518,0.092307692,0.075,0.37137411,0.436316512,0.53,2,june,1987
377,Delta,Isoko North,CM+IPTp+LLINs+IPTi,itn ,Isoko South,2022,Isoko North,0.2,0.342857143,0.3,0.171428572,0.19337815,0.293011529,0.53,1,june,892
378,Delta,Isoko North,CM+IPTp+LLINs+IPTi,itn ,Isoko South,2025,Isoko North,0.2,0.342857143,0.3,0.171428572,0.19337815,0.293011529,0.53,2,june,1987
379,Delta,Isoko South,CM+IPTp+LLINs+IPTi,itn ,Isoko South,2022,Isoko South,0.555857897,0.591831504,0.642824333,0.472938172,0.162398226,0.270038761,0.53,1,june,892
380,Delta,Isoko South,CM+IPTp+LLINs+IPTi,itn ,Isoko South,2025,Isoko South,0.555857897,0.591831504,0.642824333,0.472938172,0.162398226,0.270038761,0.53,2,june,1987
381,Delta,Ndokwa East,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2022,Ndokwa East,0.5,0.36923077,0.257142857,0.44,0.258105917,0.343545804,0.53,1,may,861
382,Delta,Ndokwa East,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2025,Ndokwa East,0.5,0.36923077,0.257142857,0.44,0.258105917,0.343545804,0.53,2,may,1956
383,Delta,Ndokwa West,CM+IPTp+IRS+IPTi,itn_pbo,Isoko South,2022,Ndokwa West,0.757894736,0.6,0.564705882,0.385714285,0.26790329,0.7188,0.863,1,june,892
384,Delta,Ndokwa West,CM+IPTp+IRS+IPTi,itn_pbo,Isoko South,2025,Ndokwa West,0.757894736,0.6,0.564705882,0.385714285,0.26790329,0.7188,0.863,2,june,1987
385,Delta,Oshimili North,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2022,Oshimili North,0.331783877,0.268927518,0.192060578,0.226610623,0.34095855,0.41124887,0.53,1,june,892
386,Delta,Oshimili North,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2025,Oshimili North,0.331783877,0.268927518,0.192060578,0.226610623,0.34095855,0.41124887,0.53,2,june,1987
387,Delta,Oshimili South,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2022,Oshimili South,0.45,0.533333333,0.2,0.447058824,0.3079518,0.384062211,0.53,1,june,892
388,Delta,Oshimili South,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2025,Oshimili South,0.45,0.533333333,0.2,0.447058824,0.3079518,0.384062211,0.53,2,june,1987
389,Delta,Patani,CM+IPTp+IRS+IPTi,itn_pbo,Isoko South,2022,Patani,0.587544911,0.683135359,0.634419682,0.428517301,0.156971919,0.7188,0.863,1,june,892
390,Delta,Patani,CM+IPTp+IRS+IPTi,itn_pbo,Isoko South,2025,Patani,0.587544911,0.683135359,0.634419682,0.428517301,0.156971919,0.7188,0.863,2,june,1987
391,Delta,Sapele,CM+IPTp+LLINs+IPTi,itn ,Isoko South,2022,Sapele,0.402494502,0.261912832,0.32950447,0.419492174,0.293983111,0.37261735,0.53,1,june,892
392,Delta,Sapele,CM+IPTp+LLINs+IPTi,itn ,Isoko South,2025,Sapele,0.402494502,0.261912832,0.32950447,0.419492174,0.293983111,0.37261735,0.53,2,june,1987
393,Delta,Ughelli South,CM+IPTp+IRS+IPTi,itn_pbo,Isoko South,2022,Ughelli South,0.597899311,0.587480904,0.269949265,0.219048251,0.146146999,0.7188,0.863,1,june,892
394,Delta,Ughelli South,CM+IPTp+IRS+IPTi,itn_pbo,Isoko South,2025,Ughelli South,0.597899311,0.587480904,0.269949265,0.219048251,0.146146999,0.7188,0.863,2,june,1987
395,Delta,Ukwuani,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2022,Ukwuani,0.32,0.12,0.070588235,0.260869565,0.33569314,0.406905033,0.53,1,june,892
396,Delta,Ukwuani,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2025,Ukwuani,0.32,0.12,0.070588235,0.260869565,0.33569314,0.406905033,0.53,2,june,1987
397,Delta,Warri North,CM+IPTp+LLINs+IPTi,itn ,Owan East,2022,Warri North,0.727244041,0.565402192,0.58556738,0.515361761,0.22537172,0.317614669,0.53,1,march,800
398,Delta,Warri North,CM+IPTp+LLINs+IPTi,itn ,Owan East,2025,Warri North,0.727244041,0.565402192,0.58556738,0.515361761,0.22537172,0.317614669,0.53,2,march,1895
399,Delta,Warri South West,CM+IPTp+LLINs+IPTi,itn ,Isoko South,2022,Warri South West,0.514285715,0.514285715,0.24,0.822222222,0.13055915,0.247431724,0.53,1,june,892
400,Delta,Warri South West,CM+IPTp+LLINs+IPTi,itn ,Isoko South,2025,Warri South West,0.514285715,0.514285715,0.24,0.822222222,0.13055915,0.247431724,0.53,2,june,1987
401,Ebonyi,Abakaliki,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2020,Abakaliki,0.916396292,0.749687875,0.666521327,0.74424961,0.416945424,0.7188,0.863,1,march,70
402,Ebonyi,Abakaliki,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2023,Abakaliki,0.916396292,0.749687875,0.666521327,0.74424961,0.416945424,0.7188,0.863,2,march,1165
403,Ebonyi,Afikpo North,CM+IPTp+IRS+IPTi,itn_pbo,Oru West,2020,Afikpo North,1,0.9400722,0.814615384,0.885735185,0.428193447,0.7188,0.863,1,june,162
404,Ebonyi,Afikpo North,CM+IPTp+IRS+IPTi,itn_pbo,Oru West,2023,Afikpo North,1,0.9400722,0.814615384,0.885735185,0.428193447,0.7188,0.863,2,june,1257
405,Ebonyi,Afikpo South,CM+IPTp+IRS+IPTi,itn_pbo,Ngor-Okpala,2020,Afikpo South,0.800509764,0.676747482,0.634637514,0.70038449,0.44733042,0.7188,0.863,1,june,162
406,Ebonyi,Afikpo South,CM+IPTp+IRS+IPTi,itn_pbo,Ngor-Okpala,2023,Afikpo South,0.800509764,0.676747482,0.634637514,0.70038449,0.44733042,0.7188,0.863,2,june,1257
407,Ebonyi,Ebonyi,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2020,Ebonyi,0.557318098,0.502736003,0.412586323,0.456146924,0.429410898,0.7188,0.863,1,march,70
408,Ebonyi,Ebonyi,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2023,Ebonyi,0.557318098,0.502736003,0.412586323,0.456146924,0.429410898,0.7188,0.863,2,march,1165
409,Ebonyi,Ezza North,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2020,Ezza North,0.823529412,0.72,0.635294118,0.675,0.41226708,0.7188,0.863,1,march,70
410,Ebonyi,Ezza North,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2023,Ezza North,0.823529412,0.72,0.635294118,0.675,0.41226708,0.7188,0.863,2,march,1165
411,Ebonyi,Ezza South,CM+IPTp+IRS+IPTi,itn_pbo,Obubra,2020,Ezza South,0.882593869,0.798559738,0.784515396,0.746411845,0.389807073,0.7188,0.863,1,june,162
412,Ebonyi,Ezza South,CM+IPTp+IRS+IPTi,itn_pbo,Obubra,2023,Ezza South,0.882593869,0.798559738,0.784515396,0.746411845,0.389807073,0.7188,0.863,2,june,1257
413,Ebonyi,Ikwo,CM+IPTp+IRS+IPTi,itn_pbo,Obubra,2020,Ikwo,0.914413222,0.811594717,0.723470707,0.853100668,0.39899006,0.7188,0.863,1,june,162
414,Ebonyi,Ikwo,CM+IPTp+IRS+IPTi,itn_pbo,Obubra,2023,Ikwo,0.914413222,0.811594717,0.723470707,0.853100668,0.39899006,0.7188,0.863,2,june,1257
415,Ebonyi,Ishielu,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2020,Ishielu,0.744936169,0.847724864,0.597590458,0.707191218,0.402215764,0.7188,0.863,1,march,70
416,Ebonyi,Ishielu,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2023,Ishielu,0.744936169,0.847724864,0.597590458,0.707191218,0.402215764,0.7188,0.863,2,march,1165
417,Ebonyi,Ivo,CM+IPTp+IRS+IPTi,itn_pbo,Ngor-Okpala,2020,Ivo,0.365309446,0.31976846,0.263166845,0.320293091,0.433913174,0.7188,0.863,1,june,162
418,Ebonyi,Ivo,CM+IPTp+IRS+IPTi,itn_pbo,Ngor-Okpala,2023,Ivo,0.365309446,0.31976846,0.263166845,0.320293091,0.433913174,0.7188,0.863,2,june,1257
419,Ebonyi,Izzi,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2020,Izzi,0.661533358,0.644675309,0.533023102,0.61994569,0.409695434,0.7188,0.863,1,march,70
420,Ebonyi,Izzi,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2023,Izzi,0.661533358,0.644675309,0.533023102,0.61994569,0.409695434,0.7188,0.863,2,march,1165
421,Ebonyi,Ohaozara,CM+IPTp+IRS+IPTi,itn_pbo,Obubra,2020,Ohaozara,0.872900153,0.861129538,0.866499371,0.78659686,0.422916581,0.7188,0.863,1,june,162
422,Ebonyi,Ohaozara,CM+IPTp+IRS+IPTi,itn_pbo,Obubra,2023,Ohaozara,0.872900153,0.861129538,0.866499371,0.78659686,0.422916581,0.7188,0.863,2,june,1257
423,Ebonyi,Ohaukwu,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2020,Ohaukwu,0.45,0.6,0.580645162,0.535714285,0.40041459,0.7188,0.863,1,march,70
424,Ebonyi,Ohaukwu,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2023,Ohaukwu,0.45,0.6,0.580645162,0.535714285,0.40041459,0.7188,0.863,2,march,1165
425,Ebonyi,Onicha,CM+IPTp+IRS+IPTi,itn_pbo,Obubra,2020,Onicha,0.809235994,0.847614049,0.684986388,0.795428578,0.407479271,0.7188,0.863,1,june,162
426,Ebonyi,Onicha,CM+IPTp+IRS+IPTi,itn_pbo,Obubra,2023,Onicha,0.809235994,0.847614049,0.684986388,0.795428578,0.407479271,0.7188,0.863,2,june,1257
427,Edo,Akoko-Edo,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Akoko-Edo,0.484626023,0.278781127,0.473391106,0.599193404,0.304845225,0.381512482,0.53,1,march,70
428,Edo,Akoko-Edo,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Akoko-Edo,0.484626023,0.278781127,0.473391106,0.599193404,0.304845225,0.381512482,0.53,2,march,1165
429,Edo,Esan Central,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Esan Central,0.666666667,0.75,0.282352942,0.336842105,0.34342137,0.413280793,0.53,1,march,70
430,Edo,Esan Central,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Esan Central,0.666666667,0.75,0.282352942,0.336842105,0.34342137,0.413280793,0.53,2,march,1165
431,Edo,Esan North East,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Esan North East,0.32,0.36,0.276923077,0.272727272,0.339061878,0.409684078,0.53,1,june,162
432,Edo,Esan North East,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Esan North East,0.32,0.36,0.276923077,0.272727272,0.339061878,0.409684078,0.53,2,june,1257
433,Edo,Esan South East,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Esan South East,0.503089106,0.357830282,0.382528463,0.495662447,0.404971726,0.463795838,0.53,1,june,162
434,Edo,Esan South East,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Esan South East,0.503089106,0.357830282,0.382528463,0.495662447,0.404971726,0.463795838,0.53,2,june,1257
435,Edo,Esan West,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Esan West,0.4,0.48,0.72,0.291891892,0.366421113,0.432241487,0.53,1,june,162
436,Edo,Esan West,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Esan West,0.4,0.48,0.72,0.291891892,0.366421113,0.432241487,0.53,2,june,1257
437,Edo,Etsako Central,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Etsako Central,0.3,0.16,0.469565218,0.192857143,0.300181787,0.377689484,0.53,1,march,70
438,Edo,Etsako Central,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Etsako Central,0.3,0.16,0.469565218,0.192857143,0.300181787,0.377689484,0.53,2,march,1165
439,Edo,Etsako East,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Etsako East,0.267424012,0.042097475,0.098715821,0.263192386,0.314825995,0.389711717,0.53,1,march,70
440,Edo,Etsako East,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Etsako East,0.267424012,0.042097475,0.098715821,0.263192386,0.314825995,0.389711717,0.53,2,march,1165
441,Edo,Etsako West,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Etsako West,0.188161468,0.056915725,0.047881546,0.110155571,0.290127246,0.36946828,0.53,1,march,70
442,Edo,Etsako West,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Etsako West,0.188161468,0.056915725,0.047881546,0.110155571,0.290127246,0.36946828,0.53,2,march,1165
443,Edo,Igueben,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Igueben,0.295470338,0.18690541,0.382773018,0.375250022,0.415233246,0.472108841,0.53,1,june,162
444,Edo,Igueben,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Igueben,0.295470338,0.18690541,0.382773018,0.375250022,0.415233246,0.472108841,0.53,2,june,1257
445,Edo,Orhionmwon,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Orhionmwon,0.302140092,0.355640022,0.330547672,0.290442073,0.335936711,0.407105953,0.53,1,june,162
446,Edo,Orhionmwon,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Orhionmwon,0.302140092,0.355640022,0.330547672,0.290442073,0.335936711,0.407105953,0.53,2,june,1257
447,Edo,Ovia North East,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Ovia North East,0.436363637,0.36,0.2,0.45,0.337624396,0.408498179,0.53,1,march,70
448,Edo,Ovia North East,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Ovia North East,0.436363637,0.36,0.2,0.45,0.337624396,0.408498179,0.53,2,march,1165
449,Edo,Ovia South West,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Ovia South West,0.757377138,0.461538476,0.619354883,0.62258062,0.363545715,0.429873962,0.53,1,may,131
450,Edo,Ovia South West,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Ovia South West,0.757377138,0.461538476,0.619354883,0.62258062,0.363545715,0.429873962,0.53,2,may,1226
451,Edo,Owan East,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Owan East,0.444444444,0.3,0.3,0.446511628,0.315089802,0.389928709,0.53,1,march,70
452,Edo,Owan East,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Owan East,0.444444444,0.3,0.3,0.446511628,0.315089802,0.389928709,0.53,2,march,1165
453,Edo,Owan West,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Owan West,0.182329973,0.166659566,0.256812683,0.465122251,0.389346565,0.451058274,0.53,1,march,70
454,Edo,Owan West,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Owan West,0.182329973,0.166659566,0.256812683,0.465122251,0.389346565,0.451058274,0.53,2,march,1165
455,Edo,Uhunmwonde,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Uhunmwonde,0.269933117,0.19447774,0.20143469,0.340507813,0.3888156,0.450623986,0.53,1,march,70
456,Edo,Uhunmwonde,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Uhunmwonde,0.269933117,0.19447774,0.20143469,0.340507813,0.3888156,0.450623986,0.53,2,march,1165
457,Ekiti,Ado Ekiti,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Ado Ekiti,0.369185758,0.320151242,0.361948968,0.301585159,0.357399296,0.424809523,0.53,1,march,70
458,Ekiti,Ado Ekiti,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Ado Ekiti,0.369185758,0.320151242,0.361948968,0.301585159,0.357399296,0.424809523,0.53,2,march,1165
459,Ekiti,Efon-Alayee,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Efon-Alayee,0.251162791,0.45,0.2,0.270588235,0.32342441,0.396790109,0.53,1,july,186
460,Ekiti,Efon-Alayee,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Efon-Alayee,0.251162791,0.45,0.2,0.270588235,0.32342441,0.396790109,0.53,2,july,1281
461,Ekiti,Ekiti East,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ekiti East,0.3,0.359315966,0.15,0.226415094,0.342294717,0.412351259,0.53,1,july,186
462,Ekiti,Ekiti East,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ekiti East,0.3,0.359315966,0.15,0.226415094,0.342294717,0.412351259,0.53,2,july,1281
463,Ekiti,Ekiti South West,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ekiti South West,0.325992768,0.319480511,0.325450894,0.306928397,0.434979733,0.487961894,0.53,1,july,186
464,Ekiti,Ekiti South West,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ekiti South West,0.325992768,0.319480511,0.325450894,0.306928397,0.434979733,0.487961894,0.53,2,july,1281
465,Ekiti,Ekiti West,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ekiti West,0.221068241,0.256597037,0.249446446,0.300290636,0.332828195,0.404541983,0.53,1,july,186
466,Ekiti,Ekiti West,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ekiti West,0.221068241,0.256597037,0.249446446,0.300290636,0.332828195,0.404541983,0.53,2,july,1281
467,Ekiti,Emure,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Emure,0.428571428,0.184615385,0.109090909,0.26,0.372039671,0.436863758,0.53,1,july,186
468,Ekiti,Emure,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Emure,0.428571428,0.184615385,0.109090909,0.26,0.372039671,0.436863758,0.53,2,july,1281
469,Ekiti,Gboyin,CM+IPTp+LLINs+IPTi,itn ,Obubra,2020,Gboyin,0.383802348,0.157862298,0.226565999,0.285694846,0.286540024,0.36654315,0.53,1,june,162
470,Ekiti,Gboyin,CM+IPTp+LLINs+IPTi,itn ,Obubra,2023,Gboyin,0.383802348,0.157862298,0.226565999,0.285694846,0.286540024,0.36654315,0.53,2,june,1257
471,Ekiti,Idosi-Osi,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Idosi-Osi,0.240521107,0.24162415,0.18427554,0.188419451,0.302701283,0.379754213,0.53,1,july,186
472,Ekiti,Idosi-Osi,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Idosi-Osi,0.240521107,0.24162415,0.18427554,0.188419451,0.302701283,0.379754213,0.53,2,july,1281
