,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial,round,peak,simday,MapB_mix,llin_MapB
329,Igbo-Eze South,Uzo-Uwani,2020,Igbo-Eze South,0.8,0.8,0.8,0.8,0.8,0.428315236,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
330,Igbo-Eze South,Uzo-Uwani,2023,Igbo-Eze South,0.8,0.8,0.8,0.8,0.8,0.428315236,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
331,Isi-Uzo,Owan East,2020,Isi-Uzo,0.8,0.8,0.8,0.8,0.8,0.480067127,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
332,Isi-Uzo,Owan East,2023,Isi-Uzo,0.8,0.8,0.8,0.8,0.8,0.480067127,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
333,Nkanu East,Owan East,2020,Nkanu East,0.8,0.8,0.8,0.8,0.8,0.471406566,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
334,Nkanu East,Owan East,2023,Nkanu East,0.8,0.8,0.8,0.8,0.8,0.471406566,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
335,Nkanu West,Uzo-Uwani,2020,Nkanu West,0.8,0.8,0.8,0.8,0.8,0.511059551,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
336,Nkanu West,Uzo-Uwani,2023,Nkanu West,0.8,0.8,0.8,0.8,0.8,0.511059551,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
337,Nsukka,Uzo-Uwani,2020,Nsukka,0.8,0.8,0.8,0.8,0.8,0.452803528,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
338,Nsukka,Uzo-Uwani,2023,Nsukka,0.8,0.8,0.8,0.8,0.8,0.452803528,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
339,Oji-River,Oru West,2020,Oji-River,0.8,0.8,0.8,0.8,0.8,0.465835335,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
340,Oji-River,Oru West,2023,Oji-River,0.8,0.8,0.8,0.8,0.8,0.465835335,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
341,Udenu,Uzo-Uwani,2020,Udenu,0.8,0.8,0.8,0.8,0.8,0.444547985,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
342,Udenu,Uzo-Uwani,2023,Udenu,0.8,0.8,0.8,0.8,0.8,0.444547985,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
343,Udi,Uzo-Uwani,2020,Udi,0.8,0.8,0.8,0.8,0.8,0.443030522,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
344,Udi,Uzo-Uwani,2023,Udi,0.8,0.8,0.8,0.8,0.8,0.443030522,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
345,Uzo-Uwani,Uzo-Uwani,2020,Uzo-Uwani,0.8,0.8,0.8,0.8,0.8,0.463605313,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
346,Uzo-Uwani,Uzo-Uwani,2023,Uzo-Uwani,0.8,0.8,0.8,0.8,0.8,0.463605313,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
347,Ahiazu-Mbaise,Ngor-Okpala,2020,Ahiazu-Mbaise,0.8,0.8,0.8,0.8,0.8,0.500049325,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
348,Ahiazu-Mbaise,Ngor-Okpala,2023,Ahiazu-Mbaise,0.8,0.8,0.8,0.8,0.8,0.500049325,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
349,Abaji,Keana,2020,Abaji,0.8,0.8,0.8,0.8,0.8,0.520406247,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
350,Abaji,Keana,2023,Abaji,0.8,0.8,0.8,0.8,0.8,0.520406247,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
351,Kwali,Keana,2020,Kwali,0.8,0.8,0.8,0.8,0.8,0.520161192,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
352,Kwali,Keana,2023,Kwali,0.8,0.8,0.8,0.8,0.8,0.520161192,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
353,Bunkure,Gwarzo,2022,Bunkure,0.8,0.8,0.8,0.8,0.8,0.698564959,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn 
354,Bunkure,Gwarzo,2025,Bunkure,0.8,0.8,0.8,0.8,0.8,0.698564959,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn 
355,Dala,Alkaleri,2022,Dala,0.8,0.8,0.8,0.8,0.8,0.59673093,0.53,1,july,916,CM+IPTp+UrbanLLINs+SMC,itn 
356,Dala,Alkaleri,2025,Dala,0.8,0.8,0.8,0.8,0.8,0.59673093,0.53,2,july,2011,CM+IPTp+UrbanLLINs+SMC,itn 
357,Nafada,Alkaleri,2021,Nafada,0.8,0.8,0.8,0.8,0.8,0.665494757,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn 
358,Nafada,Alkaleri,2024,Nafada,0.8,0.8,0.8,0.8,0.8,0.665494757,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn 
359,Aboh-Mbaise,Ngor-Okpala,2020,Aboh-Mbaise,0.8,0.8,0.8,0.8,0.8,0.432717137,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
360,Aboh-Mbaise,Ngor-Okpala,2023,Aboh-Mbaise,0.8,0.8,0.8,0.8,0.8,0.432717137,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
361,Ehime-Mbano,Ngor-Okpala,2020,Ehime-Mbano,0.8,0.8,0.8,0.8,0.8,0.507563152,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
362,Ehime-Mbano,Ngor-Okpala,2023,Ehime-Mbano,0.8,0.8,0.8,0.8,0.8,0.507563152,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
363,Ezinihitte,Ngor-Okpala,2020,Ezinihitte,0.8,0.8,0.8,0.8,0.8,0.505227255,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
364,Ezinihitte,Ngor-Okpala,2023,Ezinihitte,0.8,0.8,0.8,0.8,0.8,0.505227255,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
365,Ideato North,Oru West,2020,Ideato North,0.8,0.8,0.8,0.8,0.8,0.499135162,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
366,Ideato North,Oru West,2023,Ideato North,0.8,0.8,0.8,0.8,0.8,0.499135162,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
367,Ideato South,Ngor-Okpala,2020,Ideato South,0.8,0.8,0.8,0.8,0.8,0.490817759,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
368,Ideato South,Ngor-Okpala,2023,Ideato South,0.8,0.8,0.8,0.8,0.8,0.490817759,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
369,Ihitte-Uboma,Ngor-Okpala,2020,Ihitte/Uboma,0.8,0.8,0.8,0.8,0.8,0.516367403,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
370,Ihitte-Uboma,Ngor-Okpala,2023,Ihitte/Uboma,0.8,0.8,0.8,0.8,0.8,0.516367403,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
371,Ikeduru,Ngor-Okpala,2020,Ikeduru,0.8,0.8,0.8,0.8,0.8,0.461899584,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
372,Ikeduru,Ngor-Okpala,2023,Ikeduru,0.8,0.8,0.8,0.8,0.8,0.461899584,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
373,Isiala Mbano,Ngor-Okpala,2020,Isiala Mbano,0.8,0.8,0.8,0.8,0.8,0.514006846,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
374,Isiala Mbano,Ngor-Okpala,2023,Isiala Mbano,0.8,0.8,0.8,0.8,0.8,0.514006846,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
375,Isu,Ngor-Okpala,2020,Isu,0.8,0.8,0.8,0.8,0.8,0.386482512,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
376,Isu,Ngor-Okpala,2023,Isu,0.8,0.8,0.8,0.8,0.8,0.386482512,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
377,Mbaitoli,Ngor-Okpala,2020,Mbaitoli,0.8,0.8,0.8,0.8,0.8,0.343041421,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
378,Mbaitoli,Ngor-Okpala,2023,Mbaitoli,0.8,0.8,0.8,0.8,0.8,0.343041421,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
379,Obowo,Ngor-Okpala,2020,Obowo,0.8,0.8,0.8,0.8,0.8,0.508816551,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
380,Obowo,Ngor-Okpala,2023,Obowo,0.8,0.8,0.8,0.8,0.8,0.508816551,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
381,Ngor-Okpala,Ngor-Okpala,2020,Ngor-Okpala,0.8,0.8,0.8,0.8,0.8,0.334983127,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
382,Ngor-Okpala,Ngor-Okpala,2023,Ngor-Okpala,0.8,0.8,0.8,0.8,0.8,0.334983127,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
383,Njaba,Ngor-Okpala,2020,Njaba,0.8,0.8,0.8,0.8,0.8,0.341492273,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
384,Njaba,Ngor-Okpala,2023,Njaba,0.8,0.8,0.8,0.8,0.8,0.341492273,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
385,Nkwerre,Ngor-Okpala,2020,Nkwerre,0.8,0.8,0.8,0.8,0.8,0.463076205,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
386,Nkwerre,Ngor-Okpala,2023,Nkwerre,0.8,0.8,0.8,0.8,0.8,0.463076205,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
387,Nwangele,Ngor-Okpala,2020,Nwangele,0.8,0.8,0.8,0.8,0.8,0.481838967,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
388,Nwangele,Ngor-Okpala,2023,Nwangele,0.8,0.8,0.8,0.8,0.8,0.481838967,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
389,Oyo East,Akinyele,2020,Oyo East,0.8,0.8,0.8,0.8,0.8,0.521707747,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
390,Oyo East,Akinyele,2023,Oyo East,0.8,0.8,0.8,0.8,0.8,0.521707747,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
391,Oguta,Oru West,2020,Oguta,0.8,0.8,0.8,0.8,0.8,0.308468253,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
392,Oguta,Oru West,2023,Oguta,0.8,0.8,0.8,0.8,0.8,0.308468253,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
393,Ohaji-Egbema,Oru West,2020,Ohaji/Egbema,0.8,0.8,0.8,0.8,0.8,0.321773866,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
394,Ohaji-Egbema,Oru West,2023,Ohaji/Egbema,0.8,0.8,0.8,0.8,0.8,0.321773866,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
395,Okigwe,Ngor-Okpala,2020,Okigwe,0.8,0.8,0.8,0.8,0.8,0.508750791,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
396,Okigwe,Ngor-Okpala,2023,Okigwe,0.8,0.8,0.8,0.8,0.8,0.508750791,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
397,Orlu,Oru West,2020,Orlu,0.8,0.8,0.8,0.8,0.8,0.433950418,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
398,Orlu,Oru West,2023,Orlu,0.8,0.8,0.8,0.8,0.8,0.433950418,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
399,Orsu,Oru West,2020,Orsu,0.8,0.8,0.8,0.8,0.8,0.343580402,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
400,Orsu,Oru West,2023,Orsu,0.8,0.8,0.8,0.8,0.8,0.343580402,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
401,Oru East,Oru West,2020,Oru East,0.8,0.8,0.8,0.8,0.8,0.288284046,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
402,Oru East,Oru West,2023,Oru East,0.8,0.8,0.8,0.8,0.8,0.288284046,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
403,Oru West,Oru West,2020,Oru West,0.8,0.8,0.8,0.8,0.8,0.28016566,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
404,Oru West,Oru West,2023,Oru West,0.8,0.8,0.8,0.8,0.8,0.28016566,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
405,Owerri-Municipal,Oru West,2020,Owerri-Municipal,0.8,0.8,0.8,0.8,0.8,0.296064867,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
406,Owerri-Municipal,Oru West,2023,Owerri-Municipal,0.8,0.8,0.8,0.8,0.8,0.296064867,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
407,Owerri North,Ngor-Okpala,2020,Owerri North,0.8,0.8,0.8,0.8,0.8,0.332376349,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
408,Owerri North,Ngor-Okpala,2023,Owerri North,0.8,0.8,0.8,0.8,0.8,0.332376349,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
409,Owerri West,Ngor-Okpala,2020,Owerri West,0.8,0.8,0.8,0.8,0.8,0.301251273,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
410,Owerri West,Ngor-Okpala,2023,Owerri West,0.8,0.8,0.8,0.8,0.8,0.301251273,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
411,Unuimo,Ngor-Okpala,2020,Unuimo,0.8,0.8,0.8,0.8,0.8,0.518917277,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
412,Unuimo,Ngor-Okpala,2023,Unuimo,0.8,0.8,0.8,0.8,0.8,0.518917277,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
413,Biriniwa,Taura,2021,Biriniwa,0.8,0.8,0.8,0.8,0.8,0.662953681,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn 
414,Biriniwa,Taura,2024,Biriniwa,0.8,0.8,0.8,0.8,0.8,0.662953681,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn 
415,Guri,Taura,2021,Guri,0.8,0.8,0.8,0.8,0.8,0.647852757,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn 
416,Guri,Taura,2024,Guri,0.8,0.8,0.8,0.8,0.8,0.647852757,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn 
417,Kaugama,Taura,2021,Kaugama,0.8,0.8,0.8,0.8,0.8,0.638425145,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn 
418,Kaugama,Taura,2024,Kaugama,0.8,0.8,0.8,0.8,0.8,0.638425145,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn 
419,Kazaure,Babura,2021,Kazaure,0.8,0.8,0.8,0.8,0.8,0.679043778,0.53,1,may,496,CM+IPTp+LLINs+SMC,itn 
420,Kazaure,Babura,2024,Kazaure,0.8,0.8,0.8,0.8,0.8,0.679043778,0.53,2,may,1591,CM+IPTp+LLINs+SMC,itn 
421,Kiri Kasamma,Taura,2021,Kiri Kasamma,0.8,0.8,0.8,0.8,0.8,0.651907622,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn 
422,Kiri Kasamma,Taura,2024,Kiri Kasamma,0.8,0.8,0.8,0.8,0.8,0.651907622,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn 
423,Kajuru,Soba,2022,Kajuru,0.8,0.8,0.8,0.8,0.8,0.533070449,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
424,Kajuru,Soba,2025,Kajuru,0.8,0.8,0.8,0.8,0.8,0.533070449,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
425,Koko-Besse,Birnin Kebbi,2021,Koko/Besse,0.8,0.8,0.8,0.8,0.8,0.592390938,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn 
426,Koko-Besse,Birnin Kebbi,2024,Koko/Besse,0.8,0.8,0.8,0.8,0.8,0.592390938,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn 
427,Igabi,Soba,2022,Igabi,0.8,0.8,0.8,0.8,0.8,0.561783675,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
428,Igabi,Soba,2025,Igabi,0.8,0.8,0.8,0.8,0.8,0.561783675,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
429,Ogori-Mangongo,Owan East,2020,Ogori/Mangongo,0.8,0.8,0.8,0.8,0.8,0.386347145,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
430,Ogori-Mangongo,Owan East,2023,Ogori/Mangongo,0.8,0.8,0.8,0.8,0.8,0.386347145,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
431,Kaduna North,Soba,2022,Kaduna North,0.8,0.8,0.8,0.8,0.8,0.642698146,0.53,1,july,916,CM+IPTp+UrbanLLINs+SMC,itn 
432,Kaduna North,Soba,2025,Kaduna North,0.8,0.8,0.8,0.8,0.8,0.642698146,0.53,2,july,2011,CM+IPTp+UrbanLLINs+SMC,itn 
433,Zango-Kataf,Soba,2022,Zango-Kataf,0.8,0.8,0.8,0.8,0.8,0.442972479,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
434,Zango-Kataf,Soba,2025,Zango-Kataf,0.8,0.8,0.8,0.8,0.8,0.442972479,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
435,Albasu,Takali,2022,Albasu,0.8,0.8,0.8,0.8,0.8,0.70899614,0.53,1,september,980,CM+IPTp+LLINs+SMC,itn 
436,Albasu,Takali,2025,Albasu,0.8,0.8,0.8,0.8,0.8,0.70899614,0.53,2,september,2075,CM+IPTp+LLINs+SMC,itn 
437,Gezawa,Gwarzo,2022,Gezawa,0.8,0.8,0.8,0.8,0.8,0.714118308,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn 
438,Gezawa,Gwarzo,2025,Gezawa,0.8,0.8,0.8,0.8,0.8,0.714118308,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn 
439,Kano Municipal,Alkaleri,2022,Kano Municipal,0.8,0.8,0.8,0.8,0.8,0.630816237,0.53,1,july,916,CM+IPTp+UrbanLLINs+SMC,itn 
440,Kano Municipal,Alkaleri,2025,Kano Municipal,0.8,0.8,0.8,0.8,0.8,0.630816237,0.53,2,july,2011,CM+IPTp+UrbanLLINs+SMC,itn 
441,Kiru,Gwarzo,2022,Kiru,0.8,0.8,0.8,0.8,0.8,0.721083872,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn 
442,Kiru,Gwarzo,2025,Kiru,0.8,0.8,0.8,0.8,0.8,0.721083872,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn 
443,Kumbotso,Taura,2022,Kumbotso,0.8,0.8,0.8,0.8,0.8,0.679648396,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
444,Kumbotso,Taura,2025,Kumbotso,0.8,0.8,0.8,0.8,0.8,0.679648396,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
445,Yagba West,Oke-Ero,2020,Yagba West,0.8,0.8,0.8,0.8,0.8,0.380889805,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
446,Yagba West,Oke-Ero,2023,Yagba West,0.8,0.8,0.8,0.8,0.8,0.380889805,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
447,Kura,Gwarzo,2022,Kura,0.8,0.8,0.8,0.8,0.8,0.70943541,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn 
448,Kura,Gwarzo,2025,Kura,0.8,0.8,0.8,0.8,0.8,0.70943541,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn 
449,Makoda,Babura,2022,Makoda,0.8,0.8,0.8,0.8,0.8,0.664761406,0.53,1,may,861,CM+IPTp+LLINs+SMC,itn 
450,Makoda,Babura,2025,Makoda,0.8,0.8,0.8,0.8,0.8,0.664761406,0.53,2,may,1956,CM+IPTp+LLINs+SMC,itn 
451,Nasarawa1,Alkaleri,2022,Nasarawa1,0.8,0.8,0.8,0.8,0.8,0.605439633,0.53,1,july,916,CM+IPTp+UrbanLLINs+SMC,itn 
452,Nasarawa1,Alkaleri,2025,Nasarawa1,0.8,0.8,0.8,0.8,0.8,0.605439633,0.53,2,july,2011,CM+IPTp+UrbanLLINs+SMC,itn 
453,Rogo,Gwarzo,2022,Rogo,0.8,0.8,0.8,0.8,0.8,0.697858927,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn 
454,Rogo,Gwarzo,2025,Rogo,0.8,0.8,0.8,0.8,0.8,0.697858927,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn 
455,Warawa,Gwarzo,2022,Warawa,0.8,0.8,0.8,0.8,0.8,0.713851327,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn 
456,Warawa,Gwarzo,2025,Warawa,0.8,0.8,0.8,0.8,0.8,0.713851327,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn 
457,Katsina,Rimi,2021,Katsina,0.8,0.8,0.8,0.8,0.8,0.671836104,0.53,1,march,435,CM+IPTp+LLINs+SMC,itn 
458,Katsina,Rimi,2024,Katsina,0.8,0.8,0.8,0.8,0.8,0.671836104,0.53,2,march,1530,CM+IPTp+LLINs+SMC,itn 
459,Birnin Kebbi,Birnin Kebbi,2021,Birnin Kebbi,0.8,0.8,0.8,0.8,0.8,0.688032578,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn 
460,Birnin Kebbi,Birnin Kebbi,2024,Birnin Kebbi,0.8,0.8,0.8,0.8,0.8,0.688032578,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn 
461,Aleiro,Birnin Kebbi,2021,Aleiro,0.8,0.8,0.8,0.8,0.8,0.6684684,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn 
462,Aleiro,Birnin Kebbi,2024,Aleiro,0.8,0.8,0.8,0.8,0.8,0.6684684,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn 
463,Argungu,Birnin Kebbi,2021,Argungu,0.8,0.8,0.8,0.8,0.8,0.689763899,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn 
464,Argungu,Birnin Kebbi,2024,Argungu,0.8,0.8,0.8,0.8,0.8,0.689763899,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn 
465,Augie,Birnin Kebbi,2021,Augie,0.8,0.8,0.8,0.8,0.8,0.688770794,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn 
466,Augie,Birnin Kebbi,2024,Augie,0.8,0.8,0.8,0.8,0.8,0.688770794,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn 
467,Bunza,Birnin Kebbi,2021,Bunza,0.8,0.8,0.8,0.8,0.8,0.650932828,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn 
468,Bunza,Birnin Kebbi,2024,Bunza,0.8,0.8,0.8,0.8,0.8,0.650932828,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn 
469,Gwandu,Birnin Kebbi,2021,Gwandu,0.8,0.8,0.8,0.8,0.8,0.704443878,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn 
470,Gwandu,Birnin Kebbi,2024,Gwandu,0.8,0.8,0.8,0.8,0.8,0.704443878,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn 
471,Kalgo,Birnin Kebbi,2021,Kalgo,0.8,0.8,0.8,0.8,0.8,0.655765729,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn 
472,Kalgo,Birnin Kebbi,2024,Kalgo,0.8,0.8,0.8,0.8,0.8,0.655765729,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn 
473,Iseyin,Akinyele,2020,Iseyin,0.8,0.8,0.8,0.8,0.8,0.444882082,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
474,Iseyin,Akinyele,2023,Iseyin,0.8,0.8,0.8,0.8,0.8,0.444882082,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
475,Suru,Birnin Kebbi,2021,Suru,0.8,0.8,0.8,0.8,0.8,0.612737045,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn 
476,Suru,Birnin Kebbi,2024,Suru,0.8,0.8,0.8,0.8,0.8,0.612737045,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn 
477,Adavi,Owan East,2020,Adavi,0.8,0.8,0.8,0.8,0.8,0.384675567,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn 
478,Adavi,Owan East,2023,Adavi,0.8,0.8,0.8,0.8,0.8,0.384675567,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn 
479,Ankpa,Owan East,2020,Ankpa,0.8,0.8,0.8,0.8,0.8,0.445447774,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
480,Ankpa,Owan East,2023,Ankpa,0.8,0.8,0.8,0.8,0.8,0.445447774,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
481,Bassa1,Keana,2020,Bassa1,0.8,0.8,0.8,0.8,0.8,0.464886674,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
482,Bassa1,Keana,2023,Bassa1,0.8,0.8,0.8,0.8,0.8,0.464886674,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
483,Dekina,Owan East,2020,Dekina,0.8,0.8,0.8,0.8,0.8,0.436648124,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn 
484,Dekina,Owan East,2023,Dekina,0.8,0.8,0.8,0.8,0.8,0.436648124,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn 
485,Edu,Oke-Ero,2020,Edu,0.8,0.8,0.8,0.8,0.8,0.409929917,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
486,Edu,Oke-Ero,2023,Edu,0.8,0.8,0.8,0.8,0.8,0.409929917,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
487,Ibaji,Uzo-Uwani,2020,Ibaji,0.8,0.8,0.8,0.8,0.8,0.406770517,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
488,Ibaji,Uzo-Uwani,2023,Ibaji,0.8,0.8,0.8,0.8,0.8,0.406770517,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
489,Idah,Uzo-Uwani,2020,Idah,0.8,0.8,0.8,0.8,0.8,0.445061456,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
490,Idah,Uzo-Uwani,2023,Idah,0.8,0.8,0.8,0.8,0.8,0.445061456,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
491,Igalamela-Odolu,Uzo-Uwani,2020,Igalamela-Odolu,0.8,0.8,0.8,0.8,0.8,0.414321376,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
492,Igalamela-Odolu,Uzo-Uwani,2023,Igalamela-Odolu,0.8,0.8,0.8,0.8,0.8,0.414321376,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
493,Ijumu,Oke-Ero,2020,Ijumu,0.8,0.8,0.8,0.8,0.8,0.387970309,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
