adm1,LGA,smc_map_B,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
Borno,Ngala,SMC,Taura,july,276,2020,4,-1,0.96,0.24,5
Borno,Nganzai,SMC,Gawabawa,august,223,2020,1,-1,0.96,0.24,5
Borno,Nganzai,SMC,Gawabawa,august,253,2020,2,-1,0.96,0.24,5
Borno,Nganzai,SMC,Gawabawa,august,283,2020,3,-1,0.96,0.24,5
Borno,Nganzai,SMC,Gawabawa,august,313,2020,4,-1,0.96,0.24,5
Borno,Shani,SMC,Alkaleri,july,186,2020,1,-1,0.96,0.24,5
Borno,Shani,SMC,Alkaleri,july,216,2020,2,-1,0.96,0.24,5
Borno,Shani,SMC,Alkaleri,july,246,2020,3,-1,0.96,0.24,5
Borno,Shani,SMC,Alkaleri,july,276,2020,4,-1,0.96,0.24,5
Cross River,Bekwara,SMC,Oke-Ero,july,186,2020,1,-1,0.96,0.24,5
Cross River,Bekwara,SMC,Oke-Ero,july,216,2020,2,-1,0.96,0.24,5
Cross River,Bekwara,SMC,Oke-Ero,july,246,2020,3,-1,0.96,0.24,5
Cross River,Bekwara,SMC,Oke-Ero,july,276,2020,4,-1,0.96,0.24,5
Cross River,Obanliku,SMC,Obubra,june,162,2020,1,-1,0.96,0.24,5
Cross River,Obanliku,SMC,Obubra,june,192,2020,2,-1,0.96,0.24,5
Cross River,Obanliku,SMC,Obubra,june,222,2020,3,-1,0.96,0.24,5
Cross River,Obanliku,SMC,Obubra,june,252,2020,4,-1,0.96,0.24,5
Cross River,Obudu,SMC,Obubra,june,162,2020,1,-1,0.96,0.24,5
Cross River,Obudu,SMC,Obubra,june,192,2020,2,-1,0.96,0.24,5
Cross River,Obudu,SMC,Obubra,june,222,2020,3,-1,0.96,0.24,5
Cross River,Obudu,SMC,Obubra,june,252,2020,4,-1,0.96,0.24,5
Cross River,Ogoja,SMC,Obubra,june,162,2020,1,-1,0.96,0.24,5
Cross River,Ogoja,SMC,Obubra,june,192,2020,2,-1,0.96,0.24,5
Cross River,Ogoja,SMC,Obubra,june,222,2020,3,-1,0.96,0.24,5
Cross River,Ogoja,SMC,Obubra,june,252,2020,4,-1,0.96,0.24,5
Cross River,Yala,SMC,Oke-Ero,july,186,2020,1,-1,0.96,0.24,5
Cross River,Yala,SMC,Oke-Ero,july,216,2020,2,-1,0.96,0.24,5
Cross River,Yala,SMC,Oke-Ero,july,246,2020,3,-1,0.96,0.24,5
Cross River,Yala,SMC,Oke-Ero,july,276,2020,4,-1,0.96,0.24,5
Federal Capital Territory,Abaji,SMC,Keana,august,223,2020,1,-1,0.96,0.24,5
Federal Capital Territory,Abaji,SMC,Keana,august,253,2020,2,-1,0.96,0.24,5
Federal Capital Territory,Abaji,SMC,Keana,august,283,2020,3,-1,0.96,0.24,5
Federal Capital Territory,Abaji,SMC,Keana,august,313,2020,4,-1,0.96,0.24,5
Federal Capital Territory,Abuja Municipal,SMC,Keana,august,223,2020,1,-1,0.96,0.24,5
Federal Capital Territory,Abuja Municipal,SMC,Keana,august,253,2020,2,-1,0.96,0.24,5
Federal Capital Territory,Abuja Municipal,SMC,Keana,august,283,2020,3,-1,0.96,0.24,5
Federal Capital Territory,Abuja Municipal,SMC,Keana,august,313,2020,4,-1,0.96,0.24,5
Federal Capital Territory,Bwari,SMC,Giwa,august,223,2020,1,-1,0.96,0.24,5
Federal Capital Territory,Bwari,SMC,Giwa,august,253,2020,2,-1,0.96,0.24,5
Federal Capital Territory,Bwari,SMC,Giwa,august,283,2020,3,-1,0.96,0.24,5
Federal Capital Territory,Bwari,SMC,Giwa,august,313,2020,4,-1,0.96,0.24,5
Federal Capital Territory,Gwagwalada,SMC,Keana,august,223,2020,1,-1,0.96,0.24,5
Federal Capital Territory,Gwagwalada,SMC,Keana,august,253,2020,2,-1,0.96,0.24,5
Federal Capital Territory,Gwagwalada,SMC,Keana,august,283,2020,3,-1,0.96,0.24,5
Federal Capital Territory,Gwagwalada,SMC,Keana,august,313,2020,4,-1,0.96,0.24,5
Federal Capital Territory,Kuje,SMC,Keana,august,223,2020,1,-1,0.96,0.24,5
Federal Capital Territory,Kuje,SMC,Keana,august,253,2020,2,-1,0.96,0.24,5
Federal Capital Territory,Kuje,SMC,Keana,august,283,2020,3,-1,0.96,0.24,5
Federal Capital Territory,Kuje,SMC,Keana,august,313,2020,4,-1,0.96,0.24,5
Federal Capital Territory,Kwali,SMC,Keana,august,223,2020,1,-1,0.96,0.24,5
Federal Capital Territory,Kwali,SMC,Keana,august,253,2020,2,-1,0.96,0.24,5
Federal Capital Territory,Kwali,SMC,Keana,august,283,2020,3,-1,0.96,0.24,5
Federal Capital Territory,Kwali,SMC,Keana,august,313,2020,4,-1,0.96,0.24,5
Gombe,Akko,SMC,Alkaleri,july,186,2020,1,-1,0.96,0.24,5
Gombe,Akko,SMC,Alkaleri,july,216,2020,2,-1,0.96,0.24,5
Gombe,Akko,SMC,Alkaleri,july,246,2020,3,-1,0.96,0.24,5
Gombe,Akko,SMC,Alkaleri,july,276,2020,4,-1,0.96,0.24,5
Gombe,Balanga,SMC,Alkaleri,july,186,2020,1,-1,0.96,0.24,5
Gombe,Balanga,SMC,Alkaleri,july,216,2020,2,-1,0.96,0.24,5
Gombe,Balanga,SMC,Alkaleri,july,246,2020,3,-1,0.96,0.24,5
Gombe,Balanga,SMC,Alkaleri,july,276,2020,4,-1,0.96,0.24,5
Gombe,Billiri,SMC,Alkaleri,july,186,2020,1,-1,0.96,0.24,5
Gombe,Billiri,SMC,Alkaleri,july,216,2020,2,-1,0.96,0.24,5
Gombe,Billiri,SMC,Alkaleri,july,246,2020,3,-1,0.96,0.24,5
Gombe,Billiri,SMC,Alkaleri,july,276,2020,4,-1,0.96,0.24,5
Gombe,Dukku,SMC,Darazo,july,186,2020,1,-1,0.96,0.24,5
Gombe,Dukku,SMC,Darazo,july,216,2020,2,-1,0.96,0.24,5
Gombe,Dukku,SMC,Darazo,july,246,2020,3,-1,0.96,0.24,5
Gombe,Dukku,SMC,Darazo,july,276,2020,4,-1,0.96,0.24,5
Gombe,Funakaye,SMC,Alkaleri,july,186,2020,1,-1,0.96,0.24,5
Gombe,Funakaye,SMC,Alkaleri,july,216,2020,2,-1,0.96,0.24,5
Gombe,Funakaye,SMC,Alkaleri,july,246,2020,3,-1,0.96,0.24,5
Gombe,Funakaye,SMC,Alkaleri,july,276,2020,4,-1,0.96,0.24,5
Gombe,Gombe,SMC,Alkaleri,july,186,2020,1,-1,0.96,0.24,5
Gombe,Gombe,SMC,Alkaleri,july,216,2020,2,-1,0.96,0.24,5
Gombe,Gombe,SMC,Alkaleri,july,246,2020,3,-1,0.96,0.24,5
Gombe,Gombe,SMC,Alkaleri,july,276,2020,4,-1,0.96,0.24,5
Gombe,Kaltungo,SMC,Alkaleri,july,186,2020,1,-1,0.96,0.24,5
Gombe,Kaltungo,SMC,Alkaleri,july,216,2020,2,-1,0.96,0.24,5
Gombe,Kaltungo,SMC,Alkaleri,july,246,2020,3,-1,0.96,0.24,5
Gombe,Kaltungo,SMC,Alkaleri,july,276,2020,4,-1,0.96,0.24,5
Gombe,Kwami,SMC,Alkaleri,july,186,2020,1,-1,0.96,0.24,5
Gombe,Kwami,SMC,Alkaleri,july,216,2020,2,-1,0.96,0.24,5
Gombe,Kwami,SMC,Alkaleri,july,246,2020,3,-1,0.96,0.24,5
Gombe,Kwami,SMC,Alkaleri,july,276,2020,4,-1,0.96,0.24,5
Gombe,Nafada,SMC,Alkaleri,july,186,2020,1,-1,0.96,0.24,5
Gombe,Nafada,SMC,Alkaleri,july,216,2020,2,-1,0.96,0.24,5
Gombe,Nafada,SMC,Alkaleri,july,246,2020,3,-1,0.96,0.24,5
Gombe,Nafada,SMC,Alkaleri,july,276,2020,4,-1,0.96,0.24,5
Gombe,Shomgom,SMC,Alkaleri,july,186,2020,1,-1,0.96,0.24,5
Gombe,Shomgom,SMC,Alkaleri,july,216,2020,2,-1,0.96,0.24,5
Gombe,Shomgom,SMC,Alkaleri,july,246,2020,3,-1,0.96,0.24,5
Gombe,Shomgom,SMC,Alkaleri,july,276,2020,4,-1,0.96,0.24,5
Gombe,Yamaltu-Deba,SMC,Alkaleri,july,186,2020,1,-1,0.96,0.24,5
Gombe,Yamaltu-Deba,SMC,Alkaleri,july,216,2020,2,-1,0.96,0.24,5
Gombe,Yamaltu-Deba,SMC,Alkaleri,july,246,2020,3,-1,0.96,0.24,5
Gombe,Yamaltu-Deba,SMC,Alkaleri,july,276,2020,4,-1,0.96,0.24,5
Jigawa,Auyo,SMC,Taura,july,186,2020,1,-1,0.96,0.24,5
Jigawa,Auyo,SMC,Taura,july,216,2020,2,-1,0.96,0.24,5
Jigawa,Auyo,SMC,Taura,july,246,2020,3,-1,0.96,0.24,5
Jigawa,Auyo,SMC,Taura,july,276,2020,4,-1,0.96,0.24,5
Jigawa,Babura,SMC,Babura,may,131,2020,1,-1,0.96,0.24,5
Jigawa,Babura,SMC,Babura,may,161,2020,2,-1,0.96,0.24,5
Jigawa,Babura,SMC,Babura,may,191,2020,3,-1,0.96,0.24,5
Jigawa,Babura,SMC,Babura,may,221,2020,4,-1,0.96,0.24,5
Jigawa,Biriniwa,SMC,Taura,july,186,2020,1,-1,0.96,0.24,5
Jigawa,Biriniwa,SMC,Taura,july,216,2020,2,-1,0.96,0.24,5
Jigawa,Biriniwa,SMC,Taura,july,246,2020,3,-1,0.96,0.24,5
Jigawa,Biriniwa,SMC,Taura,july,276,2020,4,-1,0.96,0.24,5
Jigawa,Birni Kudu,SMC,Takali,september,250,2020,1,-1,0.96,0.24,5
Jigawa,Birni Kudu,SMC,Takali,september,280,2020,2,-1,0.96,0.24,5
Jigawa,Birni Kudu,SMC,Takali,september,310,2020,3,-1,0.96,0.24,5
Jigawa,Birni Kudu,SMC,Takali,september,340,2020,4,-1,0.96,0.24,5
Jigawa,Buji,SMC,Takali,september,250,2020,1,-1,0.96,0.24,5
Jigawa,Buji,SMC,Takali,september,280,2020,2,-1,0.96,0.24,5
Jigawa,Buji,SMC,Takali,september,310,2020,3,-1,0.96,0.24,5
Jigawa,Buji,SMC,Takali,september,340,2020,4,-1,0.96,0.24,5
Jigawa,Dutse,SMC,Takali,september,250,2020,1,-1,0.96,0.24,5
Jigawa,Dutse,SMC,Takali,september,280,2020,2,-1,0.96,0.24,5
Jigawa,Dutse,SMC,Takali,september,310,2020,3,-1,0.96,0.24,5
Jigawa,Dutse,SMC,Takali,september,340,2020,4,-1,0.96,0.24,5
Jigawa,Gagarawa,SMC,Taura,july,186,2020,1,-1,0.96,0.24,5
Jigawa,Gagarawa,SMC,Taura,july,216,2020,2,-1,0.96,0.24,5
Jigawa,Gagarawa,SMC,Taura,july,246,2020,3,-1,0.96,0.24,5
Jigawa,Gagarawa,SMC,Taura,july,276,2020,4,-1,0.96,0.24,5
Jigawa,Garki,SMC,Babura,may,131,2020,1,-1,0.96,0.24,5
Jigawa,Garki,SMC,Babura,may,161,2020,2,-1,0.96,0.24,5
Jigawa,Garki,SMC,Babura,may,191,2020,3,-1,0.96,0.24,5
Jigawa,Garki,SMC,Babura,may,221,2020,4,-1,0.96,0.24,5
Jigawa,Gumel,SMC,Babura,may,131,2020,1,-1,0.96,0.24,5
Jigawa,Gumel,SMC,Babura,may,161,2020,2,-1,0.96,0.24,5
Jigawa,Gumel,SMC,Babura,may,191,2020,3,-1,0.96,0.24,5
Jigawa,Gumel,SMC,Babura,may,221,2020,4,-1,0.96,0.24,5
Jigawa,Guri,SMC,Taura,july,186,2020,1,-1,0.96,0.24,5
Jigawa,Guri,SMC,Taura,july,216,2020,2,-1,0.96,0.24,5
Jigawa,Guri,SMC,Taura,july,246,2020,3,-1,0.96,0.24,5
Jigawa,Guri,SMC,Taura,july,276,2020,4,-1,0.96,0.24,5
Jigawa,Gwaram,SMC,Takali,september,250,2020,1,-1,0.96,0.24,5
Jigawa,Gwaram,SMC,Takali,september,280,2020,2,-1,0.96,0.24,5
Jigawa,Gwaram,SMC,Takali,september,310,2020,3,-1,0.96,0.24,5
Jigawa,Gwaram,SMC,Takali,september,340,2020,4,-1,0.96,0.24,5
Jigawa,Gwiwa,SMC,Babura,may,131,2020,1,-1,0.96,0.24,5
Jigawa,Gwiwa,SMC,Babura,may,161,2020,2,-1,0.96,0.24,5
Jigawa,Gwiwa,SMC,Babura,may,191,2020,3,-1,0.96,0.24,5
Jigawa,Gwiwa,SMC,Babura,may,221,2020,4,-1,0.96,0.24,5
Jigawa,Hadejia,SMC,Taura,july,186,2020,1,-1,0.96,0.24,5
Jigawa,Hadejia,SMC,Taura,july,216,2020,2,-1,0.96,0.24,5
Jigawa,Hadejia,SMC,Taura,july,246,2020,3,-1,0.96,0.24,5
Jigawa,Hadejia,SMC,Taura,july,276,2020,4,-1,0.96,0.24,5
Jigawa,Jahun,SMC,Taura,july,186,2020,1,-1,0.96,0.24,5
Jigawa,Jahun,SMC,Taura,july,216,2020,2,-1,0.96,0.24,5
Jigawa,Jahun,SMC,Taura,july,246,2020,3,-1,0.96,0.24,5
Jigawa,Jahun,SMC,Taura,july,276,2020,4,-1,0.96,0.24,5
Jigawa,Kafin Hausa,SMC,Taura,july,186,2020,1,-1,0.96,0.24,5
Jigawa,Kafin Hausa,SMC,Taura,july,216,2020,2,-1,0.96,0.24,5
Jigawa,Kafin Hausa,SMC,Taura,july,246,2020,3,-1,0.96,0.24,5
Jigawa,Kafin Hausa,SMC,Taura,july,276,2020,4,-1,0.96,0.24,5
Jigawa,Kaugama,SMC,Taura,july,186,2020,1,-1,0.96,0.24,5
Jigawa,Kaugama,SMC,Taura,july,216,2020,2,-1,0.96,0.24,5
Jigawa,Kaugama,SMC,Taura,july,246,2020,3,-1,0.96,0.24,5
Jigawa,Kaugama,SMC,Taura,july,276,2020,4,-1,0.96,0.24,5
Jigawa,Kazaure,SMC,Babura,may,131,2020,1,-1,0.96,0.24,5
Jigawa,Kazaure,SMC,Babura,may,161,2020,2,-1,0.96,0.24,5
Jigawa,Kazaure,SMC,Babura,may,191,2020,3,-1,0.96,0.24,5
Jigawa,Kazaure,SMC,Babura,may,221,2020,4,-1,0.96,0.24,5
Jigawa,Kiri Kasamma,SMC,Taura,july,186,2020,1,-1,0.96,0.24,5
Jigawa,Kiri Kasamma,SMC,Taura,july,216,2020,2,-1,0.96,0.24,5
Jigawa,Kiri Kasamma,SMC,Taura,july,246,2020,3,-1,0.96,0.24,5
Jigawa,Kiri Kasamma,SMC,Taura,july,276,2020,4,-1,0.96,0.24,5
Jigawa,Maigatari,SMC,Babura,may,131,2020,1,-1,0.96,0.24,5
Jigawa,Maigatari,SMC,Babura,may,161,2020,2,-1,0.96,0.24,5
Jigawa,Maigatari,SMC,Babura,may,191,2020,3,-1,0.96,0.24,5
Jigawa,Maigatari,SMC,Babura,may,221,2020,4,-1,0.96,0.24,5
Jigawa,Malam Madori,SMC,Taura,july,186,2020,1,-1,0.96,0.24,5
Jigawa,Malam Madori,SMC,Taura,july,216,2020,2,-1,0.96,0.24,5
Jigawa,Malam Madori,SMC,Taura,july,246,2020,3,-1,0.96,0.24,5
Jigawa,Malam Madori,SMC,Taura,july,276,2020,4,-1,0.96,0.24,5
Jigawa,Miga,SMC,Taura,july,186,2020,1,-1,0.96,0.24,5
Jigawa,Miga,SMC,Taura,july,216,2020,2,-1,0.96,0.24,5
Jigawa,Miga,SMC,Taura,july,246,2020,3,-1,0.96,0.24,5
Jigawa,Miga,SMC,Taura,july,276,2020,4,-1,0.96,0.24,5
Jigawa,Ringim,SMC,Taura,july,186,2020,1,-1,0.96,0.24,5
Jigawa,Ringim,SMC,Taura,july,216,2020,2,-1,0.96,0.24,5
Jigawa,Ringim,SMC,Taura,july,246,2020,3,-1,0.96,0.24,5
Jigawa,Ringim,SMC,Taura,july,276,2020,4,-1,0.96,0.24,5
Jigawa,Roni,SMC,Babura,may,131,2020,1,-1,0.96,0.24,5
Jigawa,Roni,SMC,Babura,may,161,2020,2,-1,0.96,0.24,5
Jigawa,Roni,SMC,Babura,may,191,2020,3,-1,0.96,0.24,5
Jigawa,Roni,SMC,Babura,may,221,2020,4,-1,0.96,0.24,5
Jigawa,Sule-Tankarkar,SMC,Babura,may,131,2020,1,-1,0.96,0.24,5
Jigawa,Sule-Tankarkar,SMC,Babura,may,161,2020,2,-1,0.96,0.24,5
Jigawa,Sule-Tankarkar,SMC,Babura,may,191,2020,3,-1,0.96,0.24,5
Jigawa,Sule-Tankarkar,SMC,Babura,may,221,2020,4,-1,0.96,0.24,5
Jigawa,Taura,SMC,Taura,july,186,2020,1,-1,0.96,0.24,5
Jigawa,Taura,SMC,Taura,july,216,2020,2,-1,0.96,0.24,5
Jigawa,Taura,SMC,Taura,july,246,2020,3,-1,0.96,0.24,5
Jigawa,Taura,SMC,Taura,july,276,2020,4,-1,0.96,0.24,5
Jigawa,Yankwashi,SMC,Babura,may,131,2020,1,-1,0.96,0.24,5
Jigawa,Yankwashi,SMC,Babura,may,161,2020,2,-1,0.96,0.24,5
Jigawa,Yankwashi,SMC,Babura,may,191,2020,3,-1,0.96,0.24,5
Jigawa,Yankwashi,SMC,Babura,may,221,2020,4,-1,0.96,0.24,5
Jigawa,kiyawa,SMC,Takali,september,250,2020,1,-1,0.96,0.24,5
Jigawa,kiyawa,SMC,Takali,september,280,2020,2,-1,0.96,0.24,5
Jigawa,kiyawa,SMC,Takali,september,310,2020,3,-1,0.96,0.24,5
Jigawa,kiyawa,SMC,Takali,september,340,2020,4,-1,0.96,0.24,5
Kaduna,Birnin-Gwari,SMC,Giwa,august,223,2020,1,-1,0.96,0.24,5
Kaduna,Birnin-Gwari,SMC,Giwa,august,253,2020,2,-1,0.96,0.24,5
Kaduna,Birnin-Gwari,SMC,Giwa,august,283,2020,3,-1,0.96,0.24,5
Kaduna,Birnin-Gwari,SMC,Giwa,august,313,2020,4,-1,0.96,0.24,5
Kaduna,Chikun,SMC,Soba,july,186,2020,1,-1,0.96,0.24,5
Kaduna,Chikun,SMC,Soba,july,216,2020,2,-1,0.96,0.24,5
Kaduna,Chikun,SMC,Soba,july,246,2020,3,-1,0.96,0.24,5
Kaduna,Chikun,SMC,Soba,july,276,2020,4,-1,0.96,0.24,5
Kaduna,Giwa,SMC,Giwa,august,223,2020,1,-1,0.96,0.24,5
Kaduna,Giwa,SMC,Giwa,august,253,2020,2,-1,0.96,0.24,5
Kaduna,Giwa,SMC,Giwa,august,283,2020,3,-1,0.96,0.24,5
Kaduna,Giwa,SMC,Giwa,august,313,2020,4,-1,0.96,0.24,5
Kaduna,Igabi,SMC,Soba,july,186,2020,1,-1,0.96,0.24,5
Kaduna,Igabi,SMC,Soba,july,216,2020,2,-1,0.96,0.24,5
Kaduna,Igabi,SMC,Soba,july,246,2020,3,-1,0.96,0.24,5
Kaduna,Igabi,SMC,Soba,july,276,2020,4,-1,0.96,0.24,5
Kaduna,Ikara,SMC,Soba,july,186,2020,1,-1,0.96,0.24,5
Kaduna,Ikara,SMC,Soba,july,216,2020,2,-1,0.96,0.24,5
Kaduna,Ikara,SMC,Soba,july,246,2020,3,-1,0.96,0.24,5
Kaduna,Ikara,SMC,Soba,july,276,2020,4,-1,0.96,0.24,5
Kaduna,Jaba,SMC,Oke-Ero,july,186,2020,1,-1,0.96,0.24,5
Kaduna,Jaba,SMC,Oke-Ero,july,216,2020,2,-1,0.96,0.24,5
Kaduna,Jaba,SMC,Oke-Ero,july,246,2020,3,-1,0.96,0.24,5
Kaduna,Jaba,SMC,Oke-Ero,july,276,2020,4,-1,0.96,0.24,5
Kaduna,Jema'a,SMC,Soba,july,186,2020,1,-1,0.96,0.24,5
Kaduna,Jema'a,SMC,Soba,july,216,2020,2,-1,0.96,0.24,5
Kaduna,Jema'a,SMC,Soba,july,246,2020,3,-1,0.96,0.24,5
Kaduna,Jema'a,SMC,Soba,july,276,2020,4,-1,0.96,0.24,5
Kaduna,Kachia,SMC,Ngor-Okpala,june,162,2020,1,-1,0.96,0.24,5
Kaduna,Kachia,SMC,Ngor-Okpala,june,192,2020,2,-1,0.96,0.24,5
Kaduna,Kachia,SMC,Ngor-Okpala,june,222,2020,3,-1,0.96,0.24,5
Kaduna,Kachia,SMC,Ngor-Okpala,june,252,2020,4,-1,0.96,0.24,5
Kaduna,Kaduna North,SMC,Soba,july,186,2020,1,-1,0.96,0.24,5
Kaduna,Kaduna North,SMC,Soba,july,216,2020,2,-1,0.96,0.24,5
Kaduna,Kaduna North,SMC,Soba,july,246,2020,3,-1,0.96,0.24,5
Kaduna,Kaduna North,SMC,Soba,july,276,2020,4,-1,0.96,0.24,5
Kaduna,Kaduna South,SMC,Soba,july,186,2020,1,-1,0.96,0.24,5
Kaduna,Kaduna South,SMC,Soba,july,216,2020,2,-1,0.96,0.24,5
Kaduna,Kaduna South,SMC,Soba,july,246,2020,3,-1,0.96,0.24,5
Kaduna,Kaduna South,SMC,Soba,july,276,2020,4,-1,0.96,0.24,5
Kaduna,Kagarko,SMC,Oke-Ero,july,186,2020,1,-1,0.96,0.24,5
Kaduna,Kagarko,SMC,Oke-Ero,july,216,2020,2,-1,0.96,0.24,5
Kaduna,Kagarko,SMC,Oke-Ero,july,246,2020,3,-1,0.96,0.24,5
Kaduna,Kagarko,SMC,Oke-Ero,july,276,2020,4,-1,0.96,0.24,5
Kaduna,Kajuru,SMC,Soba,july,186,2020,1,-1,0.96,0.24,5
Kaduna,Kajuru,SMC,Soba,july,216,2020,2,-1,0.96,0.24,5
Kaduna,Kajuru,SMC,Soba,july,246,2020,3,-1,0.96,0.24,5
Kaduna,Kajuru,SMC,Soba,july,276,2020,4,-1,0.96,0.24,5
Kaduna,Kaura,SMC,Soba,july,186,2020,1,-1,0.96,0.24,5
Kaduna,Kaura,SMC,Soba,july,216,2020,2,-1,0.96,0.24,5
Kaduna,Kaura,SMC,Soba,july,246,2020,3,-1,0.96,0.24,5
Kaduna,Kaura,SMC,Soba,july,276,2020,4,-1,0.96,0.24,5
Kaduna,Kauru,SMC,Soba,july,186,2020,1,-1,0.96,0.24,5
Kaduna,Kauru,SMC,Soba,july,216,2020,2,-1,0.96,0.24,5
Kaduna,Kauru,SMC,Soba,july,246,2020,3,-1,0.96,0.24,5
Kaduna,Kauru,SMC,Soba,july,276,2020,4,-1,0.96,0.24,5
Kaduna,Kubau,SMC,Soba,july,186,2020,1,-1,0.96,0.24,5
Kaduna,Kubau,SMC,Soba,july,216,2020,2,-1,0.96,0.24,5
Kaduna,Kubau,SMC,Soba,july,246,2020,3,-1,0.96,0.24,5
Kaduna,Kubau,SMC,Soba,july,276,2020,4,-1,0.96,0.24,5
Kaduna,Kudan,SMC,Giwa,august,223,2020,1,-1,0.96,0.24,5
Kaduna,Kudan,SMC,Giwa,august,253,2020,2,-1,0.96,0.24,5
Kaduna,Kudan,SMC,Giwa,august,283,2020,3,-1,0.96,0.24,5
Kaduna,Kudan,SMC,Giwa,august,313,2020,4,-1,0.96,0.24,5
Kaduna,Lere,SMC,Soba,july,186,2020,1,-1,0.96,0.24,5
Kaduna,Lere,SMC,Soba,july,216,2020,2,-1,0.96,0.24,5
Kaduna,Lere,SMC,Soba,july,246,2020,3,-1,0.96,0.24,5
Kaduna,Lere,SMC,Soba,july,276,2020,4,-1,0.96,0.24,5
Kaduna,Markafi,SMC,Gwarzo,august,223,2020,1,-1,0.96,0.24,5
Kaduna,Markafi,SMC,Gwarzo,august,253,2020,2,-1,0.96,0.24,5
Kaduna,Markafi,SMC,Gwarzo,august,283,2020,3,-1,0.96,0.24,5
Kaduna,Markafi,SMC,Gwarzo,august,313,2020,4,-1,0.96,0.24,5
Kaduna,Sabon-Gari,SMC,Soba,july,186,2020,1,-1,0.96,0.24,5
Kaduna,Sabon-Gari,SMC,Soba,july,216,2020,2,-1,0.96,0.24,5
Kaduna,Sabon-Gari,SMC,Soba,july,246,2020,3,-1,0.96,0.24,5
Kaduna,Sabon-Gari,SMC,Soba,july,276,2020,4,-1,0.96,0.24,5
Kaduna,Sanga,SMC,Soba,july,186,2020,1,-1,0.96,0.24,5
Kaduna,Sanga,SMC,Soba,july,216,2020,2,-1,0.96,0.24,5
Kaduna,Sanga,SMC,Soba,july,246,2020,3,-1,0.96,0.24,5
Kaduna,Sanga,SMC,Soba,july,276,2020,4,-1,0.96,0.24,5
Kaduna,Soba,SMC,Soba,july,186,2020,1,-1,0.96,0.24,5
Kaduna,Soba,SMC,Soba,july,216,2020,2,-1,0.96,0.24,5
Kaduna,Soba,SMC,Soba,july,246,2020,3,-1,0.96,0.24,5
Kaduna,Soba,SMC,Soba,july,276,2020,4,-1,0.96,0.24,5
Kaduna,Zango-Kataf,SMC,Soba,july,186,2020,1,-1,0.96,0.24,5
Kaduna,Zango-Kataf,SMC,Soba,july,216,2020,2,-1,0.96,0.24,5
Kaduna,Zango-Kataf,SMC,Soba,july,246,2020,3,-1,0.96,0.24,5
Kaduna,Zango-Kataf,SMC,Soba,july,276,2020,4,-1,0.96,0.24,5
Kaduna,Zaria,SMC,Soba,july,186,2020,1,-1,0.96,0.24,5
Kaduna,Zaria,SMC,Soba,july,216,2020,2,-1,0.96,0.24,5
Kaduna,Zaria,SMC,Soba,july,246,2020,3,-1,0.96,0.24,5
Kaduna,Zaria,SMC,Soba,july,276,2020,4,-1,0.96,0.24,5
Kano,Ajingi,SMC,Taura,july,186,2020,1,-1,0.96,0.24,5
Kano,Ajingi,SMC,Taura,july,216,2020,2,-1,0.96,0.24,5
Kano,Ajingi,SMC,Taura,july,246,2020,3,-1,0.96,0.24,5
Kano,Ajingi,SMC,Taura,july,276,2020,4,-1,0.96,0.24,5
Kano,Albasu,SMC,Takali,september,250,2020,1,-1,0.96,0.24,5
Kano,Albasu,SMC,Takali,september,280,2020,2,-1,0.96,0.24,5
Kano,Albasu,SMC,Takali,september,310,2020,3,-1,0.96,0.24,5
Kano,Albasu,SMC,Takali,september,340,2020,4,-1,0.96,0.24,5
Kano,Bagwai,SMC,Babura,may,131,2020,1,-1,0.96,0.24,5
Kano,Bagwai,SMC,Babura,may,161,2020,2,-1,0.96,0.24,5
Kano,Bagwai,SMC,Babura,may,191,2020,3,-1,0.96,0.24,5
Kano,Bagwai,SMC,Babura,may,221,2020,4,-1,0.96,0.24,5
Kano,Bebeji,SMC,Gwarzo,august,223,2020,1,-1,0.96,0.24,5
Kano,Bebeji,SMC,Gwarzo,august,253,2020,2,-1,0.96,0.24,5
Kano,Bebeji,SMC,Gwarzo,august,283,2020,3,-1,0.96,0.24,5
Kano,Bebeji,SMC,Gwarzo,august,313,2020,4,-1,0.96,0.24,5
Kano,Bichi,SMC,Gwarzo,august,223,2020,1,-1,0.96,0.24,5
Kano,Bichi,SMC,Gwarzo,august,253,2020,2,-1,0.96,0.24,5
Kano,Bichi,SMC,Gwarzo,august,283,2020,3,-1,0.96,0.24,5
Kano,Bichi,SMC,Gwarzo,august,313,2020,4,-1,0.96,0.24,5
Kano,Bunkure,SMC,Gwarzo,august,223,2020,1,-1,0.96,0.24,5
Kano,Bunkure,SMC,Gwarzo,august,253,2020,2,-1,0.96,0.24,5
Kano,Bunkure,SMC,Gwarzo,august,283,2020,3,-1,0.96,0.24,5
Kano,Bunkure,SMC,Gwarzo,august,313,2020,4,-1,0.96,0.24,5
Kano,Dala,SMC,Alkaleri,july,186,2020,1,-1,0.96,0.24,5
Kano,Dala,SMC,Alkaleri,july,216,2020,2,-1,0.96,0.24,5
Kano,Dala,SMC,Alkaleri,july,246,2020,3,-1,0.96,0.24,5
Kano,Dala,SMC,Alkaleri,july,276,2020,4,-1,0.96,0.24,5
Kano,Dambatta,SMC,Babura,may,131,2020,1,-1,0.96,0.24,5
