,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,kill_rate,block_initial,round,peak,simday,MapA_mix,llin_type
354,Ivo,Ngor-Okpala,2023,Ivo,0.8,0.8,0.8,0.8,0.7188,0.863,2,june,1257,CM+IPTp+IRS+IPTi,itn_pbo
355,Izzi,Owan East,2020,Izzi,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,70,CM+IPTp+IRS+SMC,itn_pbo
356,Izzi,Owan East,2023,Izzi,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1165,CM+IPTp+IRS+SMC,itn_pbo
357,Ohaukwu,Owan East,2020,Ohaukwu,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,70,CM+IPTp+IRS+SMC,itn_pbo
358,Ohaukwu,Owan East,2023,Ohaukwu,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1165,CM+IPTp+IRS+SMC,itn_pbo
359,Onicha,Obubra,2020,Onicha,0.8,0.8,0.8,0.8,0.7188,0.863,1,june,162,CM+IPTp+IRS+IPTi,itn_pbo
360,Onicha,Obubra,2023,Onicha,0.8,0.8,0.8,0.8,0.7188,0.863,2,june,1257,CM+IPTp+IRS+IPTi,itn_pbo
361,Akoko-Edo,Owan East,2020,Akoko-Edo,0.8,0.8,0.8,0.8,0.381512482,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn
362,Akoko-Edo,Owan East,2023,Akoko-Edo,0.8,0.8,0.8,0.8,0.381512482,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn
363,Esan North East,Uzo-Uwani,2020,Esan North East,0.8,0.8,0.8,0.8,0.409684078,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
364,Esan North East,Uzo-Uwani,2023,Esan North East,0.8,0.8,0.8,0.8,0.409684078,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
365,Esan Central,Owan East,2020,Esan Central,0.8,0.8,0.8,0.8,0.413280793,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn
366,Esan Central,Owan East,2023,Esan Central,0.8,0.8,0.8,0.8,0.413280793,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn
367,Esan South East,Uzo-Uwani,2020,Esan South East,0.8,0.8,0.8,0.8,0.463795838,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
368,Esan South East,Uzo-Uwani,2023,Esan South East,0.8,0.8,0.8,0.8,0.463795838,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
369,Esan West,Uzo-Uwani,2020,Esan West,0.8,0.8,0.8,0.8,0.432241487,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
370,Esan West,Uzo-Uwani,2023,Esan West,0.8,0.8,0.8,0.8,0.432241487,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
371,Etsako Central,Owan East,2020,Etsako Central,0.8,0.8,0.8,0.8,0.377689484,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn
372,Etsako Central,Owan East,2023,Etsako Central,0.8,0.8,0.8,0.8,0.377689484,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn
373,Etsako East,Owan East,2020,Etsako East,0.8,0.8,0.8,0.8,0.389711717,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn
374,Etsako East,Owan East,2023,Etsako East,0.8,0.8,0.8,0.8,0.389711717,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn
375,Etsako West,Owan East,2020,Etsako West,0.8,0.8,0.8,0.8,0.36946828,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn
376,Etsako West,Owan East,2023,Etsako West,0.8,0.8,0.8,0.8,0.36946828,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn
377,Igueben,Uzo-Uwani,2020,Igueben,0.8,0.8,0.8,0.8,0.472108841,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
378,Igueben,Uzo-Uwani,2023,Igueben,0.8,0.8,0.8,0.8,0.472108841,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
379,Aninri,Oru West,2020,Aninri,0.8,0.8,0.8,0.8,0.484335586,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
380,Aninri,Oru West,2023,Aninri,0.8,0.8,0.8,0.8,0.484335586,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
381,Orhionmwon,Uzo-Uwani,2020,Orhionmwon,0.8,0.8,0.8,0.8,0.407105953,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
382,Orhionmwon,Uzo-Uwani,2023,Orhionmwon,0.8,0.8,0.8,0.8,0.407105953,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
383,Ovia North East,Owan East,2020,Ovia North East,0.8,0.8,0.8,0.8,0.408498179,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn
384,Ovia North East,Owan East,2023,Ovia North East,0.8,0.8,0.8,0.8,0.408498179,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn
385,Ovia South West,Akinyele,2020,Ovia South West,0.8,0.8,0.8,0.8,0.429873962,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
386,Ovia South West,Akinyele,2023,Ovia South West,0.8,0.8,0.8,0.8,0.429873962,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
387,Owan East,Owan East,2020,Owan East,0.8,0.8,0.8,0.8,0.389928709,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn
388,Owan East,Owan East,2023,Owan East,0.8,0.8,0.8,0.8,0.389928709,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn
389,Owan West,Owan East,2020,Owan West,0.8,0.8,0.8,0.8,0.451058274,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn
390,Owan West,Owan East,2023,Owan West,0.8,0.8,0.8,0.8,0.451058274,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn
391,Uhunmwonde,Owan East,2020,Uhunmwonde,0.8,0.8,0.8,0.8,0.450623986,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn
392,Uhunmwonde,Owan East,2023,Uhunmwonde,0.8,0.8,0.8,0.8,0.450623986,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn
393,Ado Ekiti,Owan East,2020,Ado Ekiti,0.8,0.8,0.8,0.8,0.424809523,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn
394,Ado Ekiti,Owan East,2023,Ado Ekiti,0.8,0.8,0.8,0.8,0.424809523,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn
395,Efon-Alayee,Oke-Ero,2020,Efon-Alayee,0.8,0.8,0.8,0.8,0.396790109,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn
396,Efon-Alayee,Oke-Ero,2023,Efon-Alayee,0.8,0.8,0.8,0.8,0.396790109,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn
397,Ekiti East,Oke-Ero,2020,Ekiti East,0.8,0.8,0.8,0.8,0.412351259,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn
398,Ekiti East,Oke-Ero,2023,Ekiti East,0.8,0.8,0.8,0.8,0.412351259,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn
399,Ekiti South West,Oke-Ero,2020,Ekiti South West,0.8,0.8,0.8,0.8,0.487961894,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn
400,Ekiti South West,Oke-Ero,2023,Ekiti South West,0.8,0.8,0.8,0.8,0.487961894,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn
401,Awgu,Oru West,2020,Awgu,0.8,0.8,0.8,0.8,0.482762456,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
402,Awgu,Oru West,2023,Awgu,0.8,0.8,0.8,0.8,0.482762456,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
403,Ekiti West,Oke-Ero,2020,Ekiti West,0.8,0.8,0.8,0.8,0.404541983,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn
404,Ekiti West,Oke-Ero,2023,Ekiti West,0.8,0.8,0.8,0.8,0.404541983,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn
405,Emure,Oke-Ero,2020,Emure,0.8,0.8,0.8,0.8,0.436863758,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn
406,Emure,Oke-Ero,2023,Emure,0.8,0.8,0.8,0.8,0.436863758,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn
407,Gboyin,Obubra,2020,Gboyin,0.8,0.8,0.8,0.8,0.36654315,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
408,Gboyin,Obubra,2023,Gboyin,0.8,0.8,0.8,0.8,0.36654315,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
409,Idosi-Osi,Oke-Ero,2020,Idosi-Osi,0.8,0.8,0.8,0.8,0.379754213,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn
410,Idosi-Osi,Oke-Ero,2023,Idosi-Osi,0.8,0.8,0.8,0.8,0.379754213,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn
411,Ijero,Oke-Ero,2020,Ijero,0.8,0.8,0.8,0.8,0.348459432,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn
412,Ijero,Oke-Ero,2023,Ijero,0.8,0.8,0.8,0.8,0.348459432,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn
413,Ikere,Owan East,2020,Ikere,0.8,0.8,0.8,0.8,0.50525877,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn
414,Ikere,Owan East,2023,Ikere,0.8,0.8,0.8,0.8,0.50525877,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn
415,Ikole,Oke-Ero,2020,Ikole,0.8,0.8,0.8,0.8,0.394638898,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
416,Ikole,Oke-Ero,2023,Ikole,0.8,0.8,0.8,0.8,0.394638898,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
417,Ilemeji,Oke-Ero,2020,Ilemeji,0.8,0.8,0.8,0.8,0.384421328,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
418,Ilemeji,Oke-Ero,2023,Ilemeji,0.8,0.8,0.8,0.8,0.384421328,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
419,Irepodun-Ifelodun,Oke-Ero,2020,Irepodun/Ifelodun,0.8,0.8,0.8,0.8,0.38908676,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn
420,Irepodun-Ifelodun,Oke-Ero,2023,Irepodun/Ifelodun,0.8,0.8,0.8,0.8,0.38908676,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn
421,Ise-Orun,Oke-Ero,2020,Ise/Orun,0.8,0.8,0.8,0.8,0.467791215,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn
422,Ise-Orun,Oke-Ero,2023,Ise/Orun,0.8,0.8,0.8,0.8,0.467791215,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn
423,Moba,Oke-Ero,2020,Moba,0.8,0.8,0.8,0.8,0.362981752,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
424,Moba,Oke-Ero,2023,Moba,0.8,0.8,0.8,0.8,0.362981752,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
425,Oye,Oke-Ero,2020,Oye,0.8,0.8,0.8,0.8,0.377433124,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
426,Oye,Oke-Ero,2023,Oye,0.8,0.8,0.8,0.8,0.377433124,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
427,Ezeagu,Uzo-Uwani,2020,Ezeagu,0.8,0.8,0.8,0.8,0.472696867,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
428,Ezeagu,Uzo-Uwani,2023,Ezeagu,0.8,0.8,0.8,0.8,0.472696867,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
429,Igbo-Etiti,Uzo-Uwani,2020,Igbo-Etiti,0.8,0.8,0.8,0.8,0.44612671,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
430,Igbo-Etiti,Uzo-Uwani,2023,Igbo-Etiti,0.8,0.8,0.8,0.8,0.44612671,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
431,Igbo-Eze North,Uzo-Uwani,2020,Igbo-Eze North,0.8,0.8,0.8,0.8,0.404119407,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
432,Igbo-Eze North,Uzo-Uwani,2023,Igbo-Eze North,0.8,0.8,0.8,0.8,0.404119407,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
433,Igbo-Eze South,Uzo-Uwani,2020,Igbo-Eze South,0.8,0.8,0.8,0.8,0.428315236,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
434,Igbo-Eze South,Uzo-Uwani,2023,Igbo-Eze South,0.8,0.8,0.8,0.8,0.428315236,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
435,Isi-Uzo,Owan East,2020,Isi-Uzo,0.8,0.8,0.8,0.8,0.480067127,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn
436,Isi-Uzo,Owan East,2023,Isi-Uzo,0.8,0.8,0.8,0.8,0.480067127,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn
437,Nkanu East,Owan East,2020,Nkanu East,0.8,0.8,0.8,0.8,0.471406566,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn
438,Nkanu East,Owan East,2023,Nkanu East,0.8,0.8,0.8,0.8,0.471406566,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn
439,Nkanu West,Uzo-Uwani,2020,Nkanu West,0.8,0.8,0.8,0.8,0.511059551,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
440,Nkanu West,Uzo-Uwani,2023,Nkanu West,0.8,0.8,0.8,0.8,0.511059551,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
441,Nsukka,Uzo-Uwani,2020,Nsukka,0.8,0.8,0.8,0.8,0.452803528,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
442,Nsukka,Uzo-Uwani,2023,Nsukka,0.8,0.8,0.8,0.8,0.452803528,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
443,Oji-River,Oru West,2020,Oji-River,0.8,0.8,0.8,0.8,0.465835335,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
444,Oji-River,Oru West,2023,Oji-River,0.8,0.8,0.8,0.8,0.465835335,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
445,Udenu,Uzo-Uwani,2020,Udenu,0.8,0.8,0.8,0.8,0.444547985,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
446,Udenu,Uzo-Uwani,2023,Udenu,0.8,0.8,0.8,0.8,0.444547985,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
447,Udi,Uzo-Uwani,2020,Udi,0.8,0.8,0.8,0.8,0.443030522,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
448,Udi,Uzo-Uwani,2023,Udi,0.8,0.8,0.8,0.8,0.443030522,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
449,Uzo-Uwani,Uzo-Uwani,2020,Uzo-Uwani,0.8,0.8,0.8,0.8,0.463605313,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
450,Uzo-Uwani,Uzo-Uwani,2023,Uzo-Uwani,0.8,0.8,0.8,0.8,0.463605313,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
451,Ahiazu-Mbaise,Ngor-Okpala,2020,Ahiazu-Mbaise,0.8,0.8,0.8,0.8,0.500049325,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
452,Ahiazu-Mbaise,Ngor-Okpala,2023,Ahiazu-Mbaise,0.8,0.8,0.8,0.8,0.500049325,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
453,Abaji,Keana,2020,Abaji,0.8,0.8,0.8,0.8,0.520406247,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
454,Abaji,Keana,2023,Abaji,0.8,0.8,0.8,0.8,0.520406247,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
455,Bwari,Giwa,2020,Bwari,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,223,CM+IPTp+IRS+SMC,itn_pbo
456,Bwari,Giwa,2023,Bwari,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1318,CM+IPTp+IRS+SMC,itn_pbo
457,Gwagwalada,Keana,2020,Gwagwalada,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,223,CM+IPTp+IRS+SMC,itn_pbo
458,Gwagwalada,Keana,2023,Gwagwalada,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1318,CM+IPTp+IRS+SMC,itn_pbo
459,Kuje,Keana,2020,Kuje,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,223,CM+IPTp+IRS+SMC,itn_pbo
460,Kuje,Keana,2023,Kuje,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1318,CM+IPTp+IRS+SMC,itn_pbo
461,Kwali,Keana,2020,Kwali,0.8,0.8,0.8,0.8,0.520161192,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
462,Kwali,Keana,2023,Kwali,0.8,0.8,0.8,0.8,0.520161192,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
463,Bunkure,Gwarzo,2022,Bunkure,0.8,0.8,0.8,0.8,0.698564959,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn
464,Bunkure,Gwarzo,2025,Bunkure,0.8,0.8,0.8,0.8,0.698564959,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn
465,Abuja Municipal,Keana,2020,Abuja Municipal,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,223,CM+IPTp+IRS+SMC,itn_pbo
466,Abuja Municipal,Keana,2023,Abuja Municipal,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1318,CM+IPTp+IRS+SMC,itn_pbo
467,Akko,Alkaleri,2021,Akko,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
468,Akko,Alkaleri,2024,Akko,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
469,Balanga,Alkaleri,2021,Balanga,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
470,Balanga,Alkaleri,2024,Balanga,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
471,Billiri,Alkaleri,2021,Billiri,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
472,Billiri,Alkaleri,2024,Billiri,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
473,Dukku,Darazo,2021,Dukku,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
474,Dukku,Darazo,2024,Dukku,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
475,Funakaye,Alkaleri,2021,Funakaye,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
476,Funakaye,Alkaleri,2024,Funakaye,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
477,Gombe,Alkaleri,2021,Gombe,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
478,Gombe,Alkaleri,2024,Gombe,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
479,Kaltungo,Alkaleri,2021,Kaltungo,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
480,Kaltungo,Alkaleri,2024,Kaltungo,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
481,Kwami,Alkaleri,2021,Kwami,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
482,Kwami,Alkaleri,2024,Kwami,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
483,Nafada,Alkaleri,2021,Nafada,0.8,0.8,0.8,0.8,0.665494757,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn
484,Nafada,Alkaleri,2024,Nafada,0.8,0.8,0.8,0.8,0.665494757,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn
485,Shomgom,Alkaleri,2021,Shomgom,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
486,Shomgom,Alkaleri,2024,Shomgom,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
487,Yamaltu-Deba,Alkaleri,2021,Yamaltu/Deba,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
488,Yamaltu-Deba,Alkaleri,2024,Yamaltu/Deba,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
489,Aboh-Mbaise,Ngor-Okpala,2020,Aboh-Mbaise,0.8,0.8,0.8,0.8,0.432717137,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
490,Aboh-Mbaise,Ngor-Okpala,2023,Aboh-Mbaise,0.8,0.8,0.8,0.8,0.432717137,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
491,Fagge,Alkaleri,2022,Fagge,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
492,Fagge,Alkaleri,2025,Fagge,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
493,Ehime-Mbano,Ngor-Okpala,2020,Ehime-Mbano,0.8,0.8,0.8,0.8,0.507563152,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
494,Ehime-Mbano,Ngor-Okpala,2023,Ehime-Mbano,0.8,0.8,0.8,0.8,0.507563152,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
495,Ezinihitte,Ngor-Okpala,2020,Ezinihitte,0.8,0.8,0.8,0.8,0.505227255,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
496,Ezinihitte,Ngor-Okpala,2023,Ezinihitte,0.8,0.8,0.8,0.8,0.505227255,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
497,Ideato North,Oru West,2020,Ideato North,0.8,0.8,0.8,0.8,0.499135162,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
498,Ideato North,Oru West,2023,Ideato North,0.8,0.8,0.8,0.8,0.499135162,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
499,Ideato South,Ngor-Okpala,2020,Ideato South,0.8,0.8,0.8,0.8,0.490817759,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
500,Ideato South,Ngor-Okpala,2023,Ideato South,0.8,0.8,0.8,0.8,0.490817759,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
501,Ihitte-Uboma,Ngor-Okpala,2020,Ihitte/Uboma,0.8,0.8,0.8,0.8,0.516367403,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
502,Ihitte-Uboma,Ngor-Okpala,2023,Ihitte/Uboma,0.8,0.8,0.8,0.8,0.516367403,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
503,Ikeduru,Ngor-Okpala,2020,Ikeduru,0.8,0.8,0.8,0.8,0.461899584,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
504,Ikeduru,Ngor-Okpala,2023,Ikeduru,0.8,0.8,0.8,0.8,0.461899584,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
505,Isiala Mbano,Ngor-Okpala,2020,Isiala Mbano,0.8,0.8,0.8,0.8,0.514006846,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
506,Isiala Mbano,Ngor-Okpala,2023,Isiala Mbano,0.8,0.8,0.8,0.8,0.514006846,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
507,Isu,Ngor-Okpala,2020,Isu,0.8,0.8,0.8,0.8,0.386482512,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
508,Isu,Ngor-Okpala,2023,Isu,0.8,0.8,0.8,0.8,0.386482512,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
509,Mbaitoli,Ngor-Okpala,2020,Mbaitoli,0.8,0.8,0.8,0.8,0.343041421,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
510,Mbaitoli,Ngor-Okpala,2023,Mbaitoli,0.8,0.8,0.8,0.8,0.343041421,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
511,Obowo,Ngor-Okpala,2020,Obowo,0.8,0.8,0.8,0.8,0.508816551,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
512,Obowo,Ngor-Okpala,2023,Obowo,0.8,0.8,0.8,0.8,0.508816551,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
513,Ngor-Okpala,Ngor-Okpala,2020,Ngor-Okpala,0.8,0.8,0.8,0.8,0.334983127,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
514,Ngor-Okpala,Ngor-Okpala,2023,Ngor-Okpala,0.8,0.8,0.8,0.8,0.334983127,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
515,Njaba,Ngor-Okpala,2020,Njaba,0.8,0.8,0.8,0.8,0.341492273,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
516,Njaba,Ngor-Okpala,2023,Njaba,0.8,0.8,0.8,0.8,0.341492273,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
517,Nkwerre,Ngor-Okpala,2020,Nkwerre,0.8,0.8,0.8,0.8,0.463076205,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
518,Nkwerre,Ngor-Okpala,2023,Nkwerre,0.8,0.8,0.8,0.8,0.463076205,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
519,Nwangele,Ngor-Okpala,2020,Nwangele,0.8,0.8,0.8,0.8,0.481838967,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
520,Nwangele,Ngor-Okpala,2023,Nwangele,0.8,0.8,0.8,0.8,0.481838967,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
521,Oyo East,Akinyele,2020,Oyo East,0.8,0.8,0.8,0.8,0.521707747,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn
522,Oyo East,Akinyele,2023,Oyo East,0.8,0.8,0.8,0.8,0.521707747,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn
523,Oguta,Oru West,2020,Oguta,0.8,0.8,0.8,0.8,0.308468253,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
524,Oguta,Oru West,2023,Oguta,0.8,0.8,0.8,0.8,0.308468253,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
525,Ohaji-Egbema,Oru West,2020,Ohaji/Egbema,0.8,0.8,0.8,0.8,0.321773866,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
526,Ohaji-Egbema,Oru West,2023,Ohaji/Egbema,0.8,0.8,0.8,0.8,0.321773866,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
527,Okigwe,Ngor-Okpala,2020,Okigwe,0.8,0.8,0.8,0.8,0.508750791,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
