,adm1,LGA,MapB_mix,llin,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,round,peak,simday
1150,Osun,Ife Central,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2023,Ife Central,0.370860927,0.363636364,0.112676056,0.154362416,0.443838578,0.495002812,2,may,1226
1151,Osun,Ife North,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2020,Ife North,0.082463807,0.06802154,0.054673458,0.072593452,0.417284269,0.473764721,1,may,131
1152,Osun,Ife North,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2023,Ife North,0.082463807,0.06802154,0.054673458,0.072593452,0.417284269,0.473764721,2,may,1226
1153,Osun,Ife South,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Ife South,0.43481825,0.392030997,0.310573478,0.377487976,0.40603638,0.46466042,1,may,131
1154,Osun,Ife South,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Ife South,0.43481825,0.392030997,0.310573478,0.377487976,0.40603638,0.46466042,2,may,1226
1155,Osun,Ifedayo,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2020,Ifedayo,0.615384615,0.444444444,0.466666667,0.48,0.271238016,0.354121438,1,july,186
1156,Osun,Ifedayo,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2023,Ifedayo,0.615384615,0.444444444,0.466666667,0.48,0.271238016,0.354121438,2,july,1281
1157,Osun,Ifelodun2,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2020,Ifelodun2,0.333333333,0.333333333,0.066666667,0.408163265,0.400279219,0.4599798,1,may,131
1158,Osun,Ifelodun2,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2023,Ifelodun2,0.333333333,0.333333333,0.066666667,0.408163265,0.400279219,0.4599798,2,may,1226
1159,Osun,Ila,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2020,Ila,0.337088515,0.460069442,0.361482952,0.282519604,0.32967771,0.401944026,1,july,186
1160,Osun,Ila,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2023,Ila,0.337088515,0.460069442,0.361482952,0.282519604,0.32967771,0.401944026,2,july,1281
1161,Osun,Ilesha East,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2020,Ilesha East,0.083333333,0.142857143,0.058823529,0.2,0.40077994,0.460387401,1,march,70
1162,Osun,Ilesha East,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2023,Ilesha East,0.083333333,0.142857143,0.058823529,0.2,0.40077994,0.460387401,2,march,1165
1163,Osun,Ilesha West,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2020,Ilesha West,0.255319146,0.324624433,0.230378757,0.243742778,0.387460247,0.44951503,1,may,131
1164,Osun,Ilesha West,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2023,Ilesha West,0.255319146,0.324624433,0.230378757,0.243742778,0.387460247,0.44951503,2,may,1226
1165,Osun,Irepodun2,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2020,Irepodun2,0.44,0.538461538,0.473684211,0.218181818,0.48248331,0.525086856,1,may,131
1166,Osun,Irepodun2,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2023,Irepodun2,0.44,0.538461538,0.473684211,0.218181818,0.48248331,0.525086856,2,may,1226
1167,Osun,Irewole,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2020,Irewole,0.252061262,0.104738156,0.079664594,0.154339257,0.390385171,0.451907523,1,may,131
1168,Osun,Irewole,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2023,Irewole,0.252061262,0.104738156,0.079664594,0.154339257,0.390385171,0.451907523,2,may,1226
1169,Osun,Isokan,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Isokan,0.43481825,0.392030997,0.310573478,0.377487976,0.367314771,0.432977043,1,may,131
1170,Osun,Isokan,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Isokan,0.43481825,0.392030997,0.310573478,0.377487976,0.367314771,0.432977043,2,may,1226
1171,Osun,Iwo,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2020,Iwo,0.281946314,0.300462655,0.227941543,0.278599867,0.456747451,0.50517262,1,may,131
1172,Osun,Iwo,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2023,Iwo,0.281946314,0.300462655,0.227941543,0.278599867,0.456747451,0.50517262,2,may,1226
1173,Osun,Obokun,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2020,Obokun,0.43481825,0.392030997,0.310573478,0.377487976,0.323000927,0.396441237,1,may,131
1174,Osun,Obokun,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2023,Obokun,0.43481825,0.392030997,0.310573478,0.377487976,0.323000927,0.396441237,2,may,1226
1175,Osun,Odo-Otin,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2020,Odo-Otin,0.348131854,0.487897644,0.259816091,0.303001986,0.424052511,0.479214434,1,july,186
1176,Osun,Odo-Otin,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2023,Odo-Otin,0.348131854,0.487897644,0.259816091,0.303001986,0.424052511,0.479214434,2,july,1281
1177,Osun,Ola-oluwa,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2020,Ola-oluwa,0.43481825,0.392030997,0.310573478,0.377487976,0.43559805,0.488454858,1,may,131
1178,Osun,Ola-oluwa,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2023,Ola-oluwa,0.43481825,0.392030997,0.310573478,0.377487976,0.43559805,0.488454858,2,may,1226
1179,Osun,Olorunda,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Olorunda,0.43481825,0.392030997,0.310573478,0.377487976,0.431272633,0.485001715,1,may,131
1180,Osun,Olorunda,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Olorunda,0.43481825,0.392030997,0.310573478,0.377487976,0.431272633,0.485001715,2,may,1226
1181,Osun,Oriade,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2020,Oriade,0.105263158,0.104201982,0.03949059,0.09244473,0.408517869,0.466673765,1,july,186
1182,Osun,Oriade,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2023,Oriade,0.105263158,0.104201982,0.03949059,0.09244473,0.408517869,0.466673765,2,july,1281
1183,Osun,Orolu,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Orolu,0.424911632,0.346846816,0.212690927,0.317622076,0.499090523,0.537649782,1,july,186
1184,Osun,Orolu,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Orolu,0.424911632,0.346846816,0.212690927,0.317622076,0.499090523,0.537649782,2,july,1281
1185,Osun,Osogbo,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2020,Osogbo,0.247452907,0.2,0.155639397,0.317641643,0.402576327,0.461848924,1,march,70
1186,Osun,Osogbo,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2023,Osogbo,0.247452907,0.2,0.155639397,0.317641643,0.402576327,0.461848924,2,march,1165
1187,Oyo,Afijio,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Afijio,0.538461538,0.25,0.111111111,0.347826087,0.464150913,0.510953009,1,may,131
1188,Oyo,Afijio,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Afijio,0.538461538,0.25,0.111111111,0.347826087,0.464150913,0.510953009,2,may,1226
1189,Oyo,Akinyele,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2020,Akinyele,0.464362203,0.556624126,0.419195418,0.355369252,0.353306712,0.421435221,1,may,131
1190,Oyo,Akinyele,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2023,Akinyele,0.464362203,0.556624126,0.419195418,0.355369252,0.353306712,0.421435221,2,may,1226
1191,Oyo,Atiba,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Atiba,0.75,0.5,0.310573478,0.566666667,0.383570526,0.446329501,1,may,131
1192,Oyo,Atiba,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Atiba,0.75,0.5,0.310573478,0.566666667,0.383570526,0.446329501,2,may,1226
1193,Oyo,Atigbo,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Atigbo,0.214285714,0.299429972,0.260379648,0.173913043,0.430762739,0.484593946,1,july,186
1194,Oyo,Atigbo,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Atigbo,0.214285714,0.299429972,0.260379648,0.173913043,0.430762739,0.484593946,2,july,1281
1195,Oyo,Ibadan North,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2020,Ibadan North,0.380628229,0.41082061,0.224059475,0.251946235,0.309361845,0.385220242,1,march,70
1196,Oyo,Ibadan North,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2023,Ibadan North,0.380628229,0.41082061,0.224059475,0.251946235,0.309361845,0.385220242,2,march,1165
1197,Oyo,Ibadan North East,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2020,Ibadan North East,0.523809524,0.571428571,0.625,0.565217391,0.294659555,0.373170294,1,march,70
1198,Oyo,Ibadan North East,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2023,Ibadan North East,0.523809524,0.571428571,0.625,0.565217391,0.294659555,0.373170294,2,march,1165
1199,Oyo,Ibadan North West,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2020,Ibadan North West,0.323425346,0.472449841,0.311850234,0.299684294,0.316280901,0.390908593,1,march,70
1200,Oyo,Ibadan North West,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2023,Ibadan North West,0.323425346,0.472449841,0.311850234,0.299684294,0.316280901,0.390908593,2,march,1165
1201,Oyo,Ibadan South West,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2020,Ibadan South West,0.269024205,0.426143685,0.247986825,0.278602363,0.315354899,0.390146775,1,march,70
1202,Oyo,Ibadan South West,CM+IPTp+IRS+IPTi,itn_pbo,Owan East,2023,Ibadan South West,0.269024205,0.426143685,0.247986825,0.278602363,0.315354899,0.390146775,2,march,1165
1203,Oyo,Ibarapa Central,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2020,Ibarapa Central,0.357807052,0.375169148,0.44857222,0.515042539,0.381160727,0.444353906,1,may,131
1204,Oyo,Ibarapa Central,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2023,Ibarapa Central,0.357807052,0.375169148,0.44857222,0.515042539,0.381160727,0.444353906,2,may,1226
1205,Oyo,Ibarapa East,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2020,Ibarapa East,0.391788901,0.299429972,0.260379648,0.355121446,0.343403438,0.413265999,1,july,186
1206,Oyo,Ibarapa East,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2023,Ibarapa East,0.391788901,0.299429972,0.260379648,0.355121446,0.343403438,0.413265999,2,july,1281
1207,Oyo,Ibarapa North,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ibarapa North,0.391788901,0.299429972,0.260379648,0.355121446,0.369500036,0.434775142,1,july,186
1208,Oyo,Ibarapa North,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ibarapa North,0.391788901,0.299429972,0.260379648,0.355121446,0.369500036,0.434775142,2,july,1281
1209,Oyo,Ido,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2020,Ido,0.506710314,0.491129615,0.356596265,0.326871641,0.349706785,0.418466109,1,may,131
1210,Oyo,Ido,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2023,Ido,0.506710314,0.491129615,0.356596265,0.326871641,0.349706785,0.418466109,2,may,1226
1211,Oyo,Irepo,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2020,Irepo,0.391788901,0.299429972,0.260379648,0.355121446,0.40196685,0.461353198,1,july,186
1212,Oyo,Irepo,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2023,Irepo,0.391788901,0.299429972,0.260379648,0.355121446,0.40196685,0.461353198,2,july,1281
1213,Oyo,Iseyin,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Iseyin,0.621354362,0.440761858,0.204179158,0.559328204,0.381804807,0.444882082,1,may,131
1214,Oyo,Iseyin,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Iseyin,0.621354362,0.440761858,0.204179158,0.559328204,0.381804807,0.444882082,2,may,1226
1215,Oyo,Itesiwaju,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2020,Itesiwaju,0.43481825,0.392030997,0.310573478,0.377487976,0.428195908,0.482539024,1,may,131
1216,Oyo,Itesiwaju,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2023,Itesiwaju,0.43481825,0.392030997,0.310573478,0.377487976,0.428195908,0.482539024,2,may,1226
1217,Oyo,Iwajowa,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Iwajowa,0.75,0.526315789,0.230769231,0.735849057,0.430464219,0.484355148,1,july,186
1218,Oyo,Iwajowa,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Iwajowa,0.75,0.526315789,0.230769231,0.735849057,0.430464219,0.484355148,2,july,1281
1219,Oyo,Kajola,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Kajola,0.396945104,0.1752945,0.256845889,0.399760373,0.406200649,0.464793778,1,may,131
1220,Oyo,Kajola,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Kajola,0.396945104,0.1752945,0.256845889,0.399760373,0.406200649,0.464793778,2,may,1226
1221,Oyo,Lagelu,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2020,Lagelu,0.43481825,0.392030997,0.310573478,0.377487976,0.345490307,0.414987723,1,may,131
1222,Oyo,Lagelu,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2023,Lagelu,0.43481825,0.392030997,0.310573478,0.377487976,0.345490307,0.414987723,2,may,1226
1223,Oyo,Ogbomosho North,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2020,Ogbomosho North,0.378056084,0.444615416,0.408676299,0.388909059,0.277526963,0.359214893,1,may,131
1224,Oyo,Ogbomosho North,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2023,Ogbomosho North,0.378056084,0.444615416,0.408676299,0.388909059,0.277526963,0.359214893,2,may,1226
1225,Oyo,Ogbomosho South,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2020,Ogbomosho South,0.43481825,0.392030997,0.310573478,0.377487976,0.343621306,0.413445748,1,may,131
1226,Oyo,Ogbomosho South,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2023,Ogbomosho South,0.43481825,0.392030997,0.310573478,0.377487976,0.343621306,0.413445748,2,may,1226
1227,Oyo,Ogo Oluwa,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2020,Ogo Oluwa,0.391788901,0.299429972,0.260379648,0.355121446,0.439422178,0.491498674,1,july,186
1228,Oyo,Ogo Oluwa,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2023,Ogo Oluwa,0.391788901,0.299429972,0.260379648,0.355121446,0.439422178,0.491498674,2,july,1281
1229,Oyo,Olorunsogo,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Olorunsogo,0.391788901,0.299429972,0.260379648,0.355121446,0.414397427,0.471433482,1,july,186
1230,Oyo,Olorunsogo,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Olorunsogo,0.391788901,0.299429972,0.260379648,0.355121446,0.414397427,0.471433482,2,july,1281
1231,Oyo,Oluyole,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2020,Oluyole,0.391788901,0.299429972,0.260379648,0.355121446,0.288412035,0.36806908,1,july,186
1232,Oyo,Oluyole,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2023,Oluyole,0.391788901,0.299429972,0.260379648,0.355121446,0.288412035,0.36806908,2,july,1281
1233,Oyo,Ona-Ara,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2020,Ona-Ara,0.43481825,0.392030997,0.310573478,0.377487976,0.28722207,0.36709896,1,may,131
1234,Oyo,Ona-Ara,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2023,Ona-Ara,0.43481825,0.392030997,0.310573478,0.377487976,0.28722207,0.36709896,2,may,1226
1235,Oyo,Orelope,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Orelope,0.391788901,0.299429972,0.260379648,0.355121446,0.392367103,0.45352717,1,july,186
1236,Oyo,Orelope,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Orelope,0.391788901,0.299429972,0.260379648,0.355121446,0.392367103,0.45352717,2,july,1281
1237,Oyo,Ori Ire,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ori Ire,0.25,0.3,0.238095238,0.418181818,0.343662506,0.41347974,1,july,186
1238,Oyo,Ori Ire,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ori Ire,0.25,0.3,0.238095238,0.418181818,0.343662506,0.41347974,2,july,1281
1239,Oyo,Oyo East,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Oyo East,0.222222222,0.142857143,0.277777778,0.257575758,0.47806867,0.521707747,1,may,131
1240,Oyo,Oyo East,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Oyo East,0.222222222,0.142857143,0.277777778,0.257575758,0.47806867,0.521707747,2,may,1226
1241,Oyo,Oyo West,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Oyo West,0.454545455,0.142857143,0.05,0.234042553,0.423437594,0.478720265,1,may,131
1242,Oyo,Oyo West,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Oyo West,0.454545455,0.142857143,0.05,0.234042553,0.423437594,0.478720265,2,may,1226
1243,Oyo,Saki East,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Saki East,0.256501549,0.198962469,0.053177693,0.419861008,0.45017239,0.500006612,1,july,186
1244,Oyo,Saki East,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Saki East,0.256501549,0.198962469,0.053177693,0.419861008,0.45017239,0.500006612,2,july,1281
1245,Oyo,Saki West,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Saki West,0.393841171,0.413092568,0.347480103,0.463219228,0.443453887,0.494698068,1,may,131
1246,Oyo,Saki West,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Saki West,0.393841171,0.413092568,0.347480103,0.463219228,0.443453887,0.494698068,2,may,1226
1247,Oyo,Surulere2,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Surulere2,0.157894737,0.444444444,0.4375,0.355932203,0.412184156,0.469643564,1,july,186
1248,Oyo,Surulere2,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Surulere2,0.157894737,0.444444444,0.4375,0.355932203,0.412184156,0.469643564,2,july,1281
1249,Plateau,Barikin Ladi,CM+IPTp+LLINs+SMC,itn ,Soba,2020,Barikin Ladi,0.626139982,0.515566576,0.431801862,0.486391795,0.436851373,0.489453402,1,july,186
1250,Plateau,Barikin Ladi,CM+IPTp+LLINs+SMC,itn ,Soba,2023,Barikin Ladi,0.626139982,0.515566576,0.431801862,0.486391795,0.436851373,0.489453402,2,july,1281
1251,Plateau,Bassa2,CM+IPTp+LLINs+SMC,itn ,Soba,2020,Bassa2,0.251903919,0.182899621,0.132601355,0.218721077,0.472509448,0.517430069,1,july,186
1252,Plateau,Bassa2,CM+IPTp+LLINs+SMC,itn ,Soba,2023,Bassa2,0.251903919,0.182899621,0.132601355,0.218721077,0.472509448,0.517430069,2,july,1281
1253,Plateau,Bokkos,CM+IPTp+LLINs+SMC,itn ,Giwa,2020,Bokkos,0.53538517,0.461116812,0.222917387,0.336216785,0.504790752,0.5419051,1,august,223
1254,Plateau,Bokkos,CM+IPTp+LLINs+SMC,itn ,Giwa,2023,Bokkos,0.53538517,0.461116812,0.222917387,0.336216785,0.504790752,0.5419051,2,august,1318
1255,Plateau,Jos East,CM+IPTp+IRS+SMC,itn_pbo,Soba,2020,Jos East,0.590909091,0.277777778,0.222222222,0.428571429,0.522538958,0.554956846,1,july,186
1256,Plateau,Jos East,CM+IPTp+IRS+SMC,itn_pbo,Soba,2023,Jos East,0.590909091,0.277777778,0.222222222,0.428571429,0.522538958,0.554956846,2,july,1281
1257,Plateau,Kanam,CM+IPTp+LLINs+SMC,itn ,Alkaleri,2020,Kanam,0.529240601,0.399926936,0.335198028,0.393608529,0.551419778,0.575511162,1,july,186
1258,Plateau,Kanam,CM+IPTp+LLINs+SMC,itn ,Alkaleri,2023,Kanam,0.529240601,0.399926936,0.335198028,0.393608529,0.551419778,0.575511162,2,july,1281
1259,Plateau,Kanke,CM+IPTp+LLINs+SMC,itn ,Alkaleri,2020,Kanke,0.422954199,0.308113923,0.31664203,0.414514415,0.64202109,0.633783346,1,july,186
1260,Plateau,Kanke,CM+IPTp+LLINs+SMC,itn ,Alkaleri,2023,Kanke,0.422954199,0.308113923,0.31664203,0.414514415,0.64202109,0.633783346,2,july,1281
1261,Plateau,Langtang North,CM+IPTp+LLINs+SMC,itn ,Alkaleri,2020,Langtang North,0.333333333,0.3,0.451612903,0.451612903,0.48717115,0.528657291,1,july,186
1262,Plateau,Langtang North,CM+IPTp+LLINs+SMC,itn ,Alkaleri,2023,Langtang North,0.333333333,0.3,0.451612903,0.451612903,0.48717115,0.528657291,2,july,1281
1263,Plateau,Langtang South,CM+IPTp+IRS+SMC,itn_pbo,Keana,2020,Langtang South,0.508873086,0.36051872,0.345747474,0.443661769,0.543573071,0.570014312,1,august,223
1264,Plateau,Langtang South,CM+IPTp+IRS+SMC,itn_pbo,Keana,2023,Langtang South,0.508873086,0.36051872,0.345747474,0.443661769,0.543573071,0.570014312,2,august,1318
1265,Plateau,Mangu,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2020,Mangu,0.613195813,0.501233271,0.357275284,0.465360486,0.474874026,0.519252565,1,july,186
1266,Plateau,Mangu,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2023,Mangu,0.613195813,0.501233271,0.357275284,0.465360486,0.474874026,0.519252565,2,july,1281
1267,Plateau,Mikang,CM+IPTp+LLINs+SMC,itn ,Alkaleri,2020,Mikang,0.484534717,0.381738609,0.338571783,0.497522113,0.413678475,0.470852295,1,july,186
1268,Plateau,Mikang,CM+IPTp+LLINs+SMC,itn ,Alkaleri,2023,Mikang,0.484534717,0.381738609,0.338571783,0.497522113,0.413678475,0.470852295,2,july,1281
1269,Plateau,Pankshin,CM+IPTp+LLINs+SMC,itn ,Alkaleri,2020,Pankshin,0.217219582,0.189659539,0.26875978,0.281852219,0.526813534,0.558053877,1,july,186
1270,Plateau,Pankshin,CM+IPTp+LLINs+SMC,itn ,Alkaleri,2023,Pankshin,0.217219582,0.189659539,0.26875978,0.281852219,0.526813534,0.558053877,2,july,1281
1271,Plateau,Qua'an Pan,CM+IPTp+IRS+SMC,itn_pbo,Keana,2020,Qua'an Pan,0.373816153,0.283542035,0.231385107,0.347472741,0.569366691,0.587826633,1,august,223
1272,Plateau,Qua'an Pan,CM+IPTp+IRS+SMC,itn_pbo,Keana,2023,Qua'an Pan,0.373816153,0.283542035,0.231385107,0.347472741,0.569366691,0.587826633,2,august,1318
1273,Plateau,Riyom,CM+IPTp+IRS+SMC,itn_pbo,Soba,2020,Riyom,0.64,0.642857143,0.714285714,0.464285714,0.581840921,0.596169578,1,july,186
1274,Plateau,Riyom,CM+IPTp+IRS+SMC,itn_pbo,Soba,2023,Riyom,0.64,0.642857143,0.714285714,0.464285714,0.581840921,0.596169578,2,july,1281
1275,Plateau,Shendam,CM+IPTp+LLINs+SMC,itn ,Keana,2020,Shendam,0.314996096,0.143340498,0.189678365,0.265435073,0.510631455,0.546233826,1,august,223
1276,Plateau,Shendam,CM+IPTp+LLINs+SMC,itn ,Keana,2023,Shendam,0.314996096,0.143340498,0.189678365,0.265435073,0.510631455,0.546233826,2,august,1318
1277,Plateau,Wase,CM+IPTp+LLINs+SMC,itn ,Alkaleri,2020,Wase,0.328671332,0.261467872,0.218855208,0.283783791,0.505206823,0.542214526,1,july,186
1278,Plateau,Wase,CM+IPTp+LLINs+SMC,itn ,Alkaleri,2023,Wase,0.328671332,0.261467872,0.218855208,0.283783791,0.505206823,0.542214526,2,july,1281
1279,Rivers,Abua-Odual,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2020,Abua/Odual,0.145590149,0.300011628,0.095100445,0.097399364,0.255950957,0.341818833,1,may,131
1280,Rivers,Abua-Odual,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2023,Abua/Odual,0.145590149,0.300011628,0.095100445,0.097399364,0.255950957,0.341818833,2,may,1226
1281,Rivers,Ahoada East,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2020,Ahoada East,0.117816091,0.263960478,0.045255473,0.068187744,0.212067193,0.307284555,1,may,131
1282,Rivers,Ahoada East,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2023,Ahoada East,0.117816091,0.263960478,0.045255473,0.068187744,0.212067193,0.307284555,2,may,1226
1283,Rivers,Ahoada West,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2020,Ahoada West,0.111111111,0.263960478,0.229098821,0.2,0.212747654,0.30780961,1,may,131
1284,Rivers,Ahoada West,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2023,Ahoada West,0.111111111,0.263960478,0.229098821,0.2,0.212747654,0.30780961,2,may,1226
1285,Rivers,Akuku Toru,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2020,Akuku Toru,0.5,0.692307692,0.384615385,0.24,0.307675695,0.383835506,1,may,131
1286,Rivers,Akuku Toru,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2023,Akuku Toru,0.5,0.692307692,0.384615385,0.24,0.307675695,0.383835506,2,may,1226
1287,Rivers,Andoni,CM+IPTp+LLINs+IPTi,itn ,Nsit Ubium,2020,Andoni,0.553821989,0.703952829,0.555587611,0.434060556,0.187807527,0.28881499,1,june,162
1288,Rivers,Andoni,CM+IPTp+LLINs+IPTi,itn ,Nsit Ubium,2023,Andoni,0.553821989,0.703952829,0.555587611,0.434060556,0.187807527,0.28881499,2,june,1257
1289,Rivers,Asari-Toru,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2020,Asari-Toru,0.454056649,0.494097309,0.369375132,0.260014416,0.231108823,0.322109151,1,may,131
1290,Rivers,Asari-Toru,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2023,Asari-Toru,0.454056649,0.494097309,0.369375132,0.260014416,0.231108823,0.322109151,2,may,1226
1291,Rivers,Bonny,CM+IPTp+LLINs+IPTi,itn ,Nsit Ubium,2020,Bonny,0.1847398,0.304634901,0.071429267,0.108733131,0.215646982,0.310050826,1,june,162
1292,Rivers,Bonny,CM+IPTp+LLINs+IPTi,itn ,Nsit Ubium,2023,Bonny,0.1847398,0.304634901,0.071429267,0.108733131,0.215646982,0.310050826,2,june,1257
1293,Rivers,Degema,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2020,Degema,0.2,0.263960478,0.142857143,0.166666667,0.284841623,0.365159834,1,may,131
1294,Rivers,Degema,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2023,Degema,0.2,0.263960478,0.142857143,0.166666667,0.284841623,0.365159834,2,may,1226
1295,Rivers,Emohua,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2020,Emohua,0.466666667,0.214285714,0.315789474,0.189655172,0.246521171,0.334292623,1,may,131
1296,Rivers,Emohua,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2023,Emohua,0.466666667,0.214285714,0.315789474,0.189655172,0.246521171,0.334292623,2,may,1226
