LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial,round,peak,simday
Wushishi,Oke-Ero,2022,Wushishi,0.470146681,0.359315966,0.312455578,0.426145735,0.567422283,0.586509958,0.53,1,july,916
Wushishi,Oke-Ero,2025,Wushishi,0.470146681,0.359315966,0.312455578,0.426145735,0.567422283,0.586509958,0.53,2,july,2011
Abeokuta North,Owan East,2021,Abeokuta North,0.67025256,0.608940504,0.475640375,0.614834083,0.429058332,0.483229857,0.53,1,march,435
Abeokuta North,Owan East,2024,Abeokuta North,0.67025256,0.608940504,0.475640375,0.614834083,0.429058332,0.483229857,0.53,2,march,1530
Egbado South,Uzo-Uwani,2021,Egbado South,0.246595961,0.455186768,0.256776698,0.311881625,0.38366582,0.446407593,0.53,1,june,527
Egbado South,Uzo-Uwani,2024,Egbado South,0.246595961,0.455186768,0.256776698,0.311881625,0.38366582,0.446407593,0.53,2,june,1622
Ewekoro,Uzo-Uwani,2021,Ewekoro,0.93582084,0.815669165,0.576344653,0.764182084,0.487001134,0.528528126,0.53,1,june,527
Ewekoro,Uzo-Uwani,2024,Ewekoro,0.93582084,0.815669165,0.576344653,0.764182084,0.487001134,0.528528126,0.53,2,june,1622
Ifo,Uzo-Uwani,2021,Ifo,0.463578757,0.365847142,0.284858226,0.23952477,0.430900956,0.484704494,0.53,1,june,527
Ifo,Uzo-Uwani,2024,Ifo,0.463578757,0.365847142,0.284858226,0.23952477,0.430900956,0.484704494,0.53,2,june,1622
Ijebu East,Oke-Ero,2021,Ijebu East,0.6,0.2,0.312455578,0.223255814,0.42630383,0.481021987,0.53,1,july,551
Ijebu East,Oke-Ero,2024,Ijebu East,0.6,0.2,0.312455578,0.223255814,0.42630383,0.481021987,0.53,2,july,1646
Ijebu ode,Owan East,2021,Ijebu ode,0.896470561,0.453588514,0.13978495,0.31484462,0.370794776,0.435840096,0.53,1,march,435
Ijebu ode,Owan East,2024,Ijebu ode,0.896470561,0.453588514,0.13978495,0.31484462,0.370794776,0.435840096,0.53,2,march,1530
Ikenne,Owan East,2021,Ikenne,0.184615385,0.502736003,0.3,0.096,0.382682373,0.445601554,0.53,1,march,435
Ikenne,Owan East,2024,Ikenne,0.184615385,0.502736003,0.3,0.096,0.382682373,0.445601554,0.53,2,march,1530
Obafemi-Owode,Owan East,2021,Obafemi-Owode,0.646860899,0.5852499,0.370620499,0.470082485,0.396257357,0.456702555,0.53,1,march,435
Obafemi-Owode,Owan East,2024,Obafemi-Owode,0.646860899,0.5852499,0.370620499,0.470082485,0.396257357,0.456702555,0.53,2,march,1530
Odeda,Oke-Ero,2021,Odeda,0.988235294,0.545454546,0.36,0.6,0.380143878,0.44351983,0.53,1,july,551
Odeda,Oke-Ero,2024,Odeda,0.988235294,0.545454546,0.36,0.6,0.380143878,0.44351983,0.53,2,july,1646
Odogbolu,Owan East,2021,Odogbolu,0.48,0.4,0.8,0.306976744,0.402893026,0.462106458,0.53,1,march,435
Odogbolu,Owan East,2024,Odogbolu,0.48,0.4,0.8,0.306976744,0.402893026,0.462106458,0.53,2,march,1530
Ogun waterside,Owan East,2021,Ogun waterside,0.557318098,0.502736003,0.412586323,0.456146924,0.440646451,0.492471268,0.53,1,march,435
Ogun waterside,Owan East,2024,Ogun waterside,0.557318098,0.502736003,0.412586323,0.456146924,0.440646451,0.492471268,0.53,2,march,1530
Remo North,Owan East,2021,Remo North,0.705882353,0.4,0.412586323,0.234782609,0.322328246,0.39588712,0.53,1,march,435
Remo North,Owan East,2024,Remo North,0.705882353,0.4,0.412586323,0.234782609,0.322328246,0.39588712,0.53,2,march,1530
Shagamu,Uzo-Uwani,2021,Shagamu,0.345897973,0.305283726,0.202702684,0.244447268,0.440001033,0.491958645,0.53,1,june,527
Shagamu,Uzo-Uwani,2024,Shagamu,0.345897973,0.305283726,0.202702684,0.244447268,0.440001033,0.491958645,0.53,2,june,1622
Akoko North East,Oke-Ero,2020,Akoko North East,0.669376888,0.820676216,0.781688111,0.709115756,0.346553372,0.415864752,0.53,1,july,186
Akoko North East,Oke-Ero,2023,Akoko North East,0.669376888,0.820676216,0.781688111,0.709115756,0.346553372,0.415864752,0.53,2,july,1281
Akoko North West,Oke-Ero,2020,Akoko North West,0.492619626,0.632146709,0.308627694,0.376104541,0.316763911,0.391306023,0.53,1,july,186
Akoko North West,Oke-Ero,2023,Akoko North West,0.492619626,0.632146709,0.308627694,0.376104541,0.316763911,0.391306023,0.53,2,july,1281
Akoko South East,Oke-Ero,2020,Akoko South East,0.466666667,0.48,0.466666667,0.441176471,0.347034531,0.416261699,0.53,1,july,186
Akoko South East,Oke-Ero,2023,Akoko South East,0.466666667,0.48,0.466666667,0.441176471,0.347034531,0.416261699,0.53,2,july,1281
Akoko South West,Oke-Ero,2020,Akoko South West,0.854220418,0.781239216,0.68552443,0.689768402,0.330802879,0.402871779,0.53,1,july,186
Akoko South West,Oke-Ero,2023,Akoko South West,0.854220418,0.781239216,0.68552443,0.689768402,0.330802879,0.402871779,0.53,2,july,1281
Akure North,Owan East,2020,Akure North,0.282352942,0.171428572,0.45,0.222222222,0.337034585,0.408011613,0.53,1,march,70
Akure North,Owan East,2023,Akure North,0.282352942,0.171428572,0.45,0.222222222,0.337034585,0.408011613,0.53,2,march,1165
Ifedayo,Oke-Ero,2020,Ifedayo,0.738461538,0.533333333,0.56,0.576,0.271238016,0.354121438,0.53,1,july,186
Ifedayo,Oke-Ero,2023,Ifedayo,0.738461538,0.533333333,0.56,0.576,0.271238016,0.354121438,0.53,2,july,1281
Akure South,Owan East,2020,Akure South,0.514285715,0.675,0.6,0.545454546,0.299585483,0.377201065,0.53,1,march,70
Akure South,Owan East,2023,Akure South,0.514285715,0.675,0.6,0.545454546,0.299585483,0.377201065,0.53,2,march,1165
Ese-Odo,Owan East,2020,Ese-Odo,0.666666667,0.6,0.564705882,0.628571429,0.298999586,0.376721268,0.53,1,march,70
Ese-Odo,Owan East,2023,Ese-Odo,0.666666667,0.6,0.564705882,0.628571429,0.298999586,0.376721268,0.53,2,march,1165
Idanre,Akinyele,2020,Idanre,0.5217819,0.470437196,0.372688174,0.452985571,0.311424686,0.38691517,0.53,1,may,131
Idanre,Akinyele,2023,Idanre,0.5217819,0.470437196,0.372688174,0.452985571,0.311424686,0.38691517,0.53,2,may,1226
Ifedore,Oke-Ero,2020,Ifedore,0.641831059,0.823810298,0.45947393,0.622814561,0.373640917,0.438179998,0.53,1,july,186
Ifedore,Oke-Ero,2023,Ifedore,0.641831059,0.823810298,0.45947393,0.622814561,0.373640917,0.438179998,0.53,2,july,1281
Ile-Oluji-Okeigbo,Akinyele,2020,Ile-Oluji-Okeigbo,0.929284,0.608921734,0.499557367,0.642724831,0.384384096,0.446996131,0.53,1,may,131
Ile-Oluji-Okeigbo,Akinyele,2023,Ile-Oluji-Okeigbo,0.929284,0.608921734,0.499557367,0.642724831,0.384384096,0.446996131,0.53,2,may,1226
Irele,Akinyele,2020,Irele,0.8,0.64,0.728571428,0.611320754,0.393822894,0.454716042,0.53,1,may,131
Irele,Akinyele,2023,Irele,0.8,0.64,0.728571428,0.611320754,0.393822894,0.454716042,0.53,2,may,1226
Odigbo,Akinyele,2020,Odigbo,0.818096407,0.791766941,0.638030767,0.724773833,0.423307719,0.478615868,0.53,1,may,131
Odigbo,Akinyele,2023,Odigbo,0.818096407,0.791766941,0.638030767,0.724773833,0.423307719,0.478615868,0.53,2,may,1226
Ifelodun2,Akinyele,2020,Ifelodun2,0.4,0.4,0.08,0.489795918,0.400279219,0.4599798,0.53,1,may,131
Ifelodun2,Akinyele,2023,Ifelodun2,0.4,0.4,0.08,0.489795918,0.400279219,0.4599798,0.53,2,may,1226
Okitipupa,Owan East,2020,Okitipupa,0.502739057,0.348868057,0.324482597,0.45168183,0.400233097,0.459942251,0.53,1,march,70
Okitipupa,Owan East,2023,Okitipupa,0.502739057,0.348868057,0.324482597,0.45168183,0.400233097,0.459942251,0.53,2,march,1165
Ondo East,Akinyele,2020,Ondo East,0.771428572,0.545454546,0.646153846,0.911111111,0.359070133,0.426186667,0.53,1,may,131
Ondo East,Akinyele,2023,Ondo East,0.771428572,0.545454546,0.646153846,0.911111111,0.359070133,0.426186667,0.53,2,may,1226
Ondo West,Akinyele,2020,Ondo West,0.832355374,0.671437499,0.504118543,0.62060124,0.391888362,0.453136055,0.53,1,may,131
Ondo West,Akinyele,2023,Ondo West,0.832355374,0.671437499,0.504118543,0.62060124,0.391888362,0.453136055,0.53,2,may,1226
Ose,Owan East,2020,Ose,0.8127186,0.738818978,0.738095239,0.68595194,0.341879574,0.412008749,0.53,1,march,70
Ose,Owan East,2023,Ose,0.8127186,0.738818978,0.738095239,0.68595194,0.341879574,0.412008749,0.53,2,march,1165
Owo,Owan East,2020,Owo,0.876710921,0.894907843,0.64011833,0.721514692,0.289251141,0.368753461,0.53,1,march,70
Owo,Owan East,2023,Owo,0.876710921,0.894907843,0.64011833,0.721514692,0.289251141,0.368753461,0.53,2,march,1165
Aiyedade,Akinyele,2020,Aiyedade,0.461538462,0.45,0.5,0.333333334,0.401428384,0.460915111,0.53,1,may,131
Aiyedade,Akinyele,2023,Aiyedade,0.461538462,0.45,0.5,0.333333334,0.401428384,0.460915111,0.53,2,may,1226
Aiyedire,Akinyele,2020,Aiyedire,0.5217819,0.470437196,0.372688174,0.452985571,0.440828641,0.492615926,0.53,1,may,131
Aiyedire,Akinyele,2023,Aiyedire,0.5217819,0.470437196,0.372688174,0.452985571,0.440828641,0.492615926,0.53,2,may,1226
Atakumosa East,Oke-Ero,2020,Atakumosa East,0.252631579,0.342857143,0.6,0.290322581,0.438640296,0.490877048,0.53,1,july,186
Atakumosa East,Oke-Ero,2023,Atakumosa East,0.252631579,0.342857143,0.6,0.290322581,0.438640296,0.490877048,0.53,2,july,1281
Orolu,Oke-Ero,2020,Orolu,0.509893958,0.416216179,0.255229112,0.381146491,0.499090523,0.537649782,0.53,1,july,186
Orolu,Oke-Ero,2023,Orolu,0.509893958,0.416216179,0.255229112,0.381146491,0.499090523,0.537649782,0.53,2,july,1281
Atakumosa West,Akinyele,2020,Atakumosa West,0.342857143,0.3,0.461538462,0.295081967,0.441512439,0.493158675,0.53,1,may,131
Atakumosa West,Akinyele,2023,Atakumosa West,0.342857143,0.3,0.461538462,0.295081967,0.441512439,0.493158675,0.53,2,may,1226
Boluwaduro,Akinyele,2020,Boluwaduro,0.457505111,0.26687574,0.128694924,0.37019086,0.300398529,0.377867037,0.53,1,may,131
Boluwaduro,Akinyele,2023,Boluwaduro,0.457505111,0.26687574,0.128694924,0.37019086,0.300398529,0.377867037,0.53,2,may,1226
Boripe,Akinyele,2020,Boripe,0.568421053,0.24,0.7,0.523636363,0.354570478,0.422477334,0.53,1,may,131
Boripe,Akinyele,2023,Boripe,0.568421053,0.24,0.7,0.523636363,0.354570478,0.422477334,0.53,2,may,1226
Ede North,Akinyele,2020,Ede North,0.5217819,0.470437196,0.372688174,0.452985571,0.389785625,0.451417326,0.53,1,may,131
Ede North,Akinyele,2023,Ede North,0.5217819,0.470437196,0.372688174,0.452985571,0.389785625,0.451417326,0.53,2,may,1226
Ede South,Akinyele,2020,Ede South,0.5217819,0.470437196,0.372688174,0.452985571,0.412666127,0.470033533,0.53,1,may,131
Ede South,Akinyele,2023,Ede South,0.5217819,0.470437196,0.372688174,0.452985571,0.412666127,0.470033533,0.53,2,may,1226
Egbedore,Akinyele,2020,Egbedore,0.545061288,0.451970792,0.319558016,0.51021434,0.43475278,0.487780896,0.53,1,may,131
Egbedore,Akinyele,2023,Egbedore,0.545061288,0.451970792,0.319558016,0.51021434,0.43475278,0.487780896,0.53,2,may,1226
Ejigbo,Akinyele,2020,Ejigbo,0.564341737,0.269515999,0.333905791,0.519022754,0.431935286,0.48553143,0.53,1,may,131
Ejigbo,Akinyele,2023,Ejigbo,0.564341737,0.269515999,0.333905791,0.519022754,0.431935286,0.48553143,0.53,2,may,1226
Ife Central,Akinyele,2020,Ife Central,0.445033112,0.436363637,0.135211267,0.185234899,0.443838578,0.495002812,0.53,1,may,131
Ife Central,Akinyele,2023,Ife Central,0.445033112,0.436363637,0.135211267,0.185234899,0.443838578,0.495002812,0.53,2,may,1226
Ife East,Akinyele,2020,Ife East,0.436363637,0.8,0.372688174,0.125373134,0.454795344,0.503641962,0.53,1,may,131
Ife East,Akinyele,2023,Ife East,0.436363637,0.8,0.372688174,0.125373134,0.454795344,0.503641962,0.53,2,may,1226
Ife North,Akinyele,2020,Ife North,0.098956568,0.081625848,0.06560815,0.087112142,0.417284269,0.473764721,0.53,1,may,131
Ife North,Akinyele,2023,Ife North,0.098956568,0.081625848,0.06560815,0.087112142,0.417284269,0.473764721,0.53,2,may,1226
Ife South,Akinyele,2020,Ife South,0.5217819,0.470437196,0.372688174,0.452985571,0.40603638,0.46466042,0.53,1,may,131
Ife South,Akinyele,2023,Ife South,0.5217819,0.470437196,0.372688174,0.452985571,0.40603638,0.46466042,0.53,2,may,1226
Ila,Oke-Ero,2020,Ila,0.404506218,0.55208333,0.433779542,0.339023525,0.32967771,0.401944026,0.53,1,july,186
Ila,Oke-Ero,2023,Ila,0.404506218,0.55208333,0.433779542,0.339023525,0.32967771,0.401944026,0.53,2,july,1281
Ilesha East,Owan East,2020,Ilesha East,0.1,0.171428572,0.070588235,0.24,0.40077994,0.460387401,0.53,1,march,70
Ilesha East,Owan East,2023,Ilesha East,0.1,0.171428572,0.070588235,0.24,0.40077994,0.460387401,0.53,2,march,1165
Ilesha West,Akinyele,2020,Ilesha West,0.306382975,0.38954932,0.276454508,0.292491334,0.387460247,0.44951503,0.53,1,may,131
Ilesha West,Akinyele,2023,Ilesha West,0.306382975,0.38954932,0.276454508,0.292491334,0.387460247,0.44951503,0.53,2,may,1226
Irepodun2,Akinyele,2020,Irepodun2,0.528,0.646153846,0.568421053,0.261818182,0.48248331,0.525086856,0.53,1,may,131
Irepodun2,Akinyele,2023,Irepodun2,0.528,0.646153846,0.568421053,0.261818182,0.48248331,0.525086856,0.53,2,may,1226
Irewole,Akinyele,2020,Irewole,0.302473514,0.125685787,0.095597513,0.185207108,0.390385171,0.451907523,0.53,1,may,131
Irewole,Akinyele,2023,Irewole,0.302473514,0.125685787,0.095597513,0.185207108,0.390385171,0.451907523,0.53,2,may,1226
Isokan,Akinyele,2020,Isokan,0.5217819,0.470437196,0.372688174,0.452985571,0.367314771,0.432977043,0.53,1,may,131
Isokan,Akinyele,2023,Isokan,0.5217819,0.470437196,0.372688174,0.452985571,0.367314771,0.432977043,0.53,2,may,1226
Iwo,Akinyele,2020,Iwo,0.338335577,0.360555186,0.273529852,0.33431984,0.456747451,0.50517262,0.53,1,may,131
Iwo,Akinyele,2023,Iwo,0.338335577,0.360555186,0.273529852,0.33431984,0.456747451,0.50517262,0.53,2,may,1226
Osogbo,Owan East,2020,Osogbo,0.296943488,0.24,0.186767276,0.381169972,0.402576327,0.461848924,0.53,1,march,70
Osogbo,Owan East,2023,Osogbo,0.296943488,0.24,0.186767276,0.381169972,0.402576327,0.461848924,0.53,2,march,1165
Obokun,Akinyele,2020,Obokun,0.5217819,0.470437196,0.372688174,0.452985571,0.323000927,0.396441237,0.53,1,may,131
Obokun,Akinyele,2023,Obokun,0.5217819,0.470437196,0.372688174,0.452985571,0.323000927,0.396441237,0.53,2,may,1226
Odo-Otin,Oke-Ero,2020,Odo-Otin,0.417758225,0.585477173,0.311779309,0.363602383,0.424052511,0.479214434,0.53,1,july,186
Odo-Otin,Oke-Ero,2023,Odo-Otin,0.417758225,0.585477173,0.311779309,0.363602383,0.424052511,0.479214434,0.53,2,july,1281
Ola-oluwa,Akinyele,2020,Ola-oluwa,0.5217819,0.470437196,0.372688174,0.452985571,0.43559805,0.488454858,0.53,1,may,131
Ola-oluwa,Akinyele,2023,Ola-oluwa,0.5217819,0.470437196,0.372688174,0.452985571,0.43559805,0.488454858,0.53,2,may,1226
Olorunda,Akinyele,2020,Olorunda,0.5217819,0.470437196,0.372688174,0.452985571,0.431272633,0.485001715,0.53,1,may,131
Olorunda,Akinyele,2023,Olorunda,0.5217819,0.470437196,0.372688174,0.452985571,0.431272633,0.485001715,0.53,2,may,1226
Oriade,Oke-Ero,2020,Oriade,0.12631579,0.125042378,0.047388708,0.110933676,0.408517869,0.466673765,0.53,1,july,186
Oriade,Oke-Ero,2023,Oriade,0.12631579,0.125042378,0.047388708,0.110933676,0.408517869,0.466673765,0.53,2,july,1281
Ibadan South East,Akinyele,2020,Ibadan South East,0.5217819,0.470437196,0.372688174,0.452985571,0.271498263,0.354331864,0.53,1,may,131
Ibadan South East,Akinyele,2023,Ibadan South East,0.5217819,0.470437196,0.372688174,0.452985571,0.271498263,0.354331864,0.53,2,may,1226
Afijio,Akinyele,2020,Afijio,0.646153846,0.3,0.133333333,0.417391304,0.464150913,0.510953009,0.53,1,may,131
Afijio,Akinyele,2023,Afijio,0.646153846,0.3,0.133333333,0.417391304,0.464150913,0.510953009,0.53,2,may,1226
Akinyele,Akinyele,2020,Akinyele,0.557234644,0.667948951,0.503034502,0.426443102,0.353306712,0.421435221,0.53,1,may,131
Akinyele,Akinyele,2023,Akinyele,0.557234644,0.667948951,0.503034502,0.426443102,0.353306712,0.421435221,0.53,2,may,1226
Atiba,Akinyele,2020,Atiba,0.9,0.6,0.372688174,0.68,0.383570526,0.446329501,0.53,1,may,131
Atiba,Akinyele,2023,Atiba,0.9,0.6,0.372688174,0.68,0.383570526,0.446329501,0.53,2,may,1226
Egbeda,Akinyele,2020,Egbeda,0.568488137,0.672138025,0.381341593,0.506325835,0.298595531,0.37639044,0.53,1,may,131
Egbeda,Akinyele,2023,Egbeda,0.568488137,0.672138025,0.381341593,0.506325835,0.298595531,0.37639044,0.53,2,may,1226
Ibadan North,Owan East,2020,Ibadan North,0.456753875,0.492984732,0.26887137,0.302335482,0.309361845,0.385220242,0.53,1,march,70
Ibadan North,Owan East,2023,Ibadan North,0.456753875,0.492984732,0.26887137,0.302335482,0.309361845,0.385220242,0.53,2,march,1165
Ibadan North East,Owan East,2020,Ibadan North East,0.628571429,0.685714285,0.75,0.678260869,0.294659555,0.373170294,0.53,1,march,70
Ibadan North East,Owan East,2023,Ibadan North East,0.628571429,0.685714285,0.75,0.678260869,0.294659555,0.373170294,0.53,2,march,1165
Ibadan North West,Owan East,2020,Ibadan North West,0.388110415,0.566939809,0.374220281,0.359621153,0.316280901,0.390908593,0.53,1,march,70
Ibadan North West,Owan East,2023,Ibadan North West,0.388110415,0.566939809,0.374220281,0.359621153,0.316280901,0.390908593,0.53,2,march,1165
Ibarapa Central,Akinyele,2020,Ibarapa Central,0.429368462,0.450202978,0.538286664,0.618051047,0.381160727,0.444353906,0.53,1,may,131
Ibarapa Central,Akinyele,2023,Ibarapa Central,0.429368462,0.450202978,0.538286664,0.618051047,0.381160727,0.444353906,0.53,2,may,1226
Ibarapa East,Oke-Ero,2020,Ibarapa East,0.470146681,0.359315966,0.312455578,0.426145735,0.343403438,0.413265999,0.53,1,july,186
Ibarapa East,Oke-Ero,2023,Ibarapa East,0.470146681,0.359315966,0.312455578,0.426145735,0.343403438,0.413265999,0.53,2,july,1281
Ibarapa North,Oke-Ero,2020,Ibarapa North,0.470146681,0.359315966,0.312455578,0.426145735,0.369500036,0.434775142,0.53,1,july,186
Ibarapa North,Oke-Ero,2023,Ibarapa North,0.470146681,0.359315966,0.312455578,0.426145735,0.369500036,0.434775142,0.53,2,july,1281
Ido,Akinyele,2020,Ido,0.608052377,0.589355538,0.427915518,0.392245969,0.349706785,0.418466109,0.53,1,may,131
Ido,Akinyele,2023,Ido,0.608052377,0.589355538,0.427915518,0.392245969,0.349706785,0.418466109,0.53,2,may,1226
Irepo,Oke-Ero,2020,Irepo,0.470146681,0.359315966,0.312455578,0.426145735,0.40196685,0.461353198,0.53,1,july,186
Irepo,Oke-Ero,2023,Irepo,0.470146681,0.359315966,0.312455578,0.426145735,0.40196685,0.461353198,0.53,2,july,1281
Ogo Oluwa,Oke-Ero,2020,Ogo Oluwa,0.470146681,0.359315966,0.312455578,0.426145735,0.439422178,0.491498674,0.53,1,july,186
Ogo Oluwa,Oke-Ero,2023,Ogo Oluwa,0.470146681,0.359315966,0.312455578,0.426145735,0.439422178,0.491498674,0.53,2,july,1281
Olorunsogo,Oke-Ero,2020,Olorunsogo,0.470146681,0.359315966,0.312455578,0.426145735,0.414397427,0.471433482,0.53,1,july,186
Olorunsogo,Oke-Ero,2023,Olorunsogo,0.470146681,0.359315966,0.312455578,0.426145735,0.414397427,0.471433482,0.53,2,july,1281
Oluyole,Oke-Ero,2020,Oluyole,0.470146681,0.359315966,0.312455578,0.426145735,0.288412035,0.36806908,0.53,1,july,186
Oluyole,Oke-Ero,2023,Oluyole,0.470146681,0.359315966,0.312455578,0.426145735,0.288412035,0.36806908,0.53,2,july,1281
Ona-Ara,Akinyele,2020,Ona-Ara,0.5217819,0.470437196,0.372688174,0.452985571,0.28722207,0.36709896,0.53,1,may,131
Ona-Ara,Akinyele,2023,Ona-Ara,0.5217819,0.470437196,0.372688174,0.452985571,0.28722207,0.36709896,0.53,2,may,1226
Orelope,Oke-Ero,2020,Orelope,0.470146681,0.359315966,0.312455578,0.426145735,0.392367103,0.45352717,0.53,1,july,186
Orelope,Oke-Ero,2023,Orelope,0.470146681,0.359315966,0.312455578,0.426145735,0.392367103,0.45352717,0.53,2,july,1281
Ori Ire,Oke-Ero,2020,Ori Ire,0.3,0.36,0.285714286,0.501818182,0.343662506,0.41347974,0.53,1,july,186
Ori Ire,Oke-Ero,2023,Ori Ire,0.3,0.36,0.285714286,0.501818182,0.343662506,0.41347974,0.53,2,july,1281
Oyo West,Akinyele,2020,Oyo West,0.545454546,0.171428572,0.06,0.280851064,0.423437594,0.478720265,0.53,1,may,131
Oyo West,Akinyele,2023,Oyo West,0.545454546,0.171428572,0.06,0.280851064,0.423437594,0.478720265,0.53,2,may,1226
Saki East,Oke-Ero,2020,Saki East,0.307801859,0.238754963,0.063813232,0.50383321,0.45017239,0.500006612,0.53,1,july,186
Saki East,Oke-Ero,2023,Saki East,0.307801859,0.238754963,0.063813232,0.50383321,0.45017239,0.500006612,0.53,2,july,1281
Saki West,Akinyele,2020,Saki West,0.472609405,0.495711082,0.416976124,0.555863074,0.443453887,0.494698068,0.53,1,may,131
Saki West,Akinyele,2023,Saki West,0.472609405,0.495711082,0.416976124,0.555863074,0.443453887,0.494698068,0.53,2,may,1226
Surulere2,Oke-Ero,2020,Surulere2,0.189473684,0.533333333,0.525,0.427118644,0.412184156,0.469643564,0.53,1,july,186
Surulere2,Oke-Ero,2023,Surulere2,0.189473684,0.533333333,0.525,0.427118644,0.412184156,0.469643564,0.53,2,july,1281
Barikin Ladi,Soba,2020,Barikin Ladi,0.751367978,0.618679891,0.518162234,0.583670154,0.436851373,0.489453402,0.53,1,july,186
Barikin Ladi,Soba,2023,Barikin Ladi,0.751367978,0.618679891,0.518162234,0.583670154,0.436851373,0.489453402,0.53,2,july,1281
Bassa2,Soba,2020,Bassa2,0.302284703,0.219479545,0.159121626,0.262465292,0.472509448,0.517430069,0.53,1,july,186
Bassa2,Soba,2023,Bassa2,0.302284703,0.219479545,0.159121626,0.262465292,0.472509448,0.517430069,0.53,2,july,1281
Bokkos,Giwa,2020,Bokkos,0.642462204,0.553340174,0.267500864,0.403460142,0.504790752,0.5419051,0.53,1,august,223
Bokkos,Giwa,2023,Bokkos,0.642462204,0.553340174,0.267500864,0.403460142,0.504790752,0.5419051,0.53,2,august,1318
Jos East,Soba,2020,Jos East,0.709090909,0.333333334,0.266666666,0.514285715,0.522538958,0.554956846,0.53,1,july,186
Jos East,Soba,2023,Jos East,0.709090909,0.333333334,0.266666666,0.514285715,0.522538958,0.554956846,0.53,2,july,1281
Jos North,Soba,2020,Jos North,0.627045011,0.385382204,0.274383346,0.48262802,0.493441356,0.533403445,0.53,1,july,186
Jos North,Soba,2023,Jos North,0.627045011,0.385382204,0.274383346,0.48262802,0.493441356,0.533403445,0.53,2,july,1281
Jos South,Soba,2020,Jos South,0.628484639,0.308776674,0.292303906,0.388558711,0.463767002,0.510654246,0.53,1,july,186
Jos South,Soba,2023,Jos South,0.628484639,0.308776674,0.292303906,0.388558711,0.463767002,0.510654246,0.53,2,july,1281
Kanam,Alkaleri,2020,Kanam,0.635088721,0.479912323,0.402237634,0.472330235,0.551419778,0.575511162,0.53,1,july,186
Kanam,Alkaleri,2023,Kanam,0.635088721,0.479912323,0.402237634,0.472330235,0.551419778,0.575511162,0.53,2,july,1281
Kanke,Alkaleri,2020,Kanke,0.507545039,0.369736708,0.379970436,0.497417298,0.64202109,0.633783346,0.53,1,july,186
Kanke,Alkaleri,2023,Kanke,0.507545039,0.369736708,0.379970436,0.497417298,0.64202109,0.633783346,0.53,2,july,1281
Langtang North,Alkaleri,2020,Langtang North,0.4,0.36,0.541935484,0.541935484,0.48717115,0.528657291,0.53,1,july,186
Langtang North,Alkaleri,2023,Langtang North,0.4,0.36,0.541935484,0.541935484,0.48717115,0.528657291,0.53,2,july,1281
Langtang South,Keana,2020,Langtang South,0.610647703,0.432622464,0.414896969,0.532394123,0.543573071,0.570014312,0.53,1,august,223
Langtang South,Keana,2023,Langtang South,0.610647703,0.432622464,0.414896969,0.532394123,0.543573071,0.570014312,0.53,2,august,1318
Mangu,Darazo,2020,Mangu,0.735834976,0.601479925,0.428730341,0.558432583,0.474874026,0.519252565,0.53,1,july,186
Mangu,Darazo,2023,Mangu,0.735834976,0.601479925,0.428730341,0.558432583,0.474874026,0.519252565,0.53,2,july,1281
Mikang,Alkaleri,2020,Mikang,0.58144166,0.458086331,0.40628614,0.597026536,0.413678475,0.470852295,0.53,1,july,186
Mikang,Alkaleri,2023,Mikang,0.58144166,0.458086331,0.40628614,0.597026536,0.413678475,0.470852295,0.53,2,july,1281
Abua-Odual,Ahoada West,2020,Abua/Odual,0.174708179,0.360013954,0.114120534,0.116879237,0.255950957,0.341818833,0.53,1,may,131
Abua-Odual,Ahoada West,2023,Abua/Odual,0.174708179,0.360013954,0.114120534,0.116879237,0.255950957,0.341818833,0.53,2,may,1226
Pankshin,Alkaleri,2020,Pankshin,0.260663498,0.227591447,0.322511736,0.338222663,0.526813534,0.558053877,0.53,1,july,186
Pankshin,Alkaleri,2023,Pankshin,0.260663498,0.227591447,0.322511736,0.338222663,0.526813534,0.558053877,0.53,2,july,1281
Qua'an Pan,Keana,2020,Qua'an Pan,0.448579384,0.340250442,0.277662128,0.416967289,0.569366691,0.587826633,0.53,1,august,223
Qua'an Pan,Keana,2023,Qua'an Pan,0.448579384,0.340250442,0.277662128,0.416967289,0.569366691,0.587826633,0.53,2,august,1318
Riyom,Soba,2020,Riyom,0.768,0.771428572,0.857142857,0.557142857,0.581840921,0.596169578,0.53,1,july,186
Riyom,Soba,2023,Riyom,0.768,0.771428572,0.857142857,0.557142857,0.581840921,0.596169578,0.53,2,july,1281
Shendam,Keana,2020,Shendam,0.377995315,0.172008598,0.227614038,0.318522088,0.510631455,0.546233826,0.53,1,august,223
Shendam,Keana,2023,Shendam,0.377995315,0.172008598,0.227614038,0.318522088,0.510631455,0.546233826,0.53,2,august,1318
Wase,Alkaleri,2020,Wase,0.394405598,0.313761446,0.26262625,0.340540549,0.505206823,0.542214526,0.53,1,july,186
Wase,Alkaleri,2023,Wase,0.394405598,0.313761446,0.26262625,0.340540549,0.505206823,0.542214526,0.53,2,july,1281
Ahoada East,Ahoada West,2020,Ahoada East,0.141379309,0.316752574,0.054306568,0.081825293,0.212067193,0.307284555,0.53,1,may,131
