,adm1,LGA,MapB_mix,llin,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial,round,peak,simday
455,Edo,Uhunmwonde,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Uhunmwonde,0.8,0.8,0.8,0.8,0.3888156,0.450623986,0.53,1,march,70
456,Edo,Uhunmwonde,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Uhunmwonde,0.8,0.8,0.8,0.8,0.3888156,0.450623986,0.53,2,march,1165
457,Ekiti,Ado Ekiti,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Ado Ekiti,0.8,0.8,0.8,0.8,0.357399296,0.424809523,0.53,1,march,70
458,Ekiti,Ado Ekiti,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Ado Ekiti,0.8,0.8,0.8,0.8,0.357399296,0.424809523,0.53,2,march,1165
459,Ekiti,Efon-Alayee,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Efon-Alayee,0.8,0.8,0.8,0.8,0.32342441,0.396790109,0.53,1,july,186
460,Ekiti,Efon-Alayee,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Efon-Alayee,0.8,0.8,0.8,0.8,0.32342441,0.396790109,0.53,2,july,1281
461,Ekiti,Ekiti East,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ekiti East,0.8,0.8,0.8,0.8,0.342294717,0.412351259,0.53,1,july,186
462,Ekiti,Ekiti East,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ekiti East,0.8,0.8,0.8,0.8,0.342294717,0.412351259,0.53,2,july,1281
463,Ekiti,Ekiti South West,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ekiti South West,0.8,0.8,0.8,0.8,0.434979733,0.487961894,0.53,1,july,186
464,Ekiti,Ekiti South West,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ekiti South West,0.8,0.8,0.8,0.8,0.434979733,0.487961894,0.53,2,july,1281
465,Ekiti,Ekiti West,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ekiti West,0.8,0.8,0.8,0.8,0.332828195,0.404541983,0.53,1,july,186
466,Ekiti,Ekiti West,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ekiti West,0.8,0.8,0.8,0.8,0.332828195,0.404541983,0.53,2,july,1281
467,Ekiti,Emure,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Emure,0.8,0.8,0.8,0.8,0.372039671,0.436863758,0.53,1,july,186
468,Ekiti,Emure,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Emure,0.8,0.8,0.8,0.8,0.372039671,0.436863758,0.53,2,july,1281
469,Ekiti,Gboyin,CM+IPTp+LLINs+IPTi,itn ,Obubra,2020,Gboyin,0.8,0.8,0.8,0.8,0.286540024,0.36654315,0.53,1,june,162
470,Ekiti,Gboyin,CM+IPTp+LLINs+IPTi,itn ,Obubra,2023,Gboyin,0.8,0.8,0.8,0.8,0.286540024,0.36654315,0.53,2,june,1257
471,Ekiti,Idosi-Osi,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Idosi-Osi,0.8,0.8,0.8,0.8,0.302701283,0.379754213,0.53,1,july,186
472,Ekiti,Idosi-Osi,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Idosi-Osi,0.8,0.8,0.8,0.8,0.302701283,0.379754213,0.53,2,july,1281
473,Ekiti,Ijero,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ijero,0.8,0.8,0.8,0.8,0.264220599,0.348459432,0.53,1,july,186
474,Ekiti,Ijero,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ijero,0.8,0.8,0.8,0.8,0.264220599,0.348459432,0.53,2,july,1281
475,Ekiti,Ikere,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Ikere,0.8,0.8,0.8,0.8,0.456857423,0.50525877,0.53,1,march,70
476,Ekiti,Ikere,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Ikere,0.8,0.8,0.8,0.8,0.456857423,0.50525877,0.53,2,march,1165
477,Ekiti,Ikole,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ikole,0.8,0.8,0.8,0.8,0.320812672,0.394638898,0.53,1,july,186
478,Ekiti,Ikole,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ikole,0.8,0.8,0.8,0.8,0.320812672,0.394638898,0.53,2,july,1281
479,Ekiti,Ilemeji,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ilemeji,0.8,0.8,0.8,0.8,0.308389127,0.384421328,0.53,1,july,186
480,Ekiti,Ilemeji,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ilemeji,0.8,0.8,0.8,0.8,0.308389127,0.384421328,0.53,2,july,1281
481,Ekiti,Irepodun-Ifelodun,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Irepodun/Ifelodun,0.8,0.8,0.8,0.8,0.314066122,0.38908676,0.53,1,july,186
482,Ekiti,Irepodun-Ifelodun,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Irepodun/Ifelodun,0.8,0.8,0.8,0.8,0.314066122,0.38908676,0.53,2,july,1281
483,Ekiti,Ise-Orun,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ise/Orun,0.8,0.8,0.8,0.8,0.409896538,0.467791215,0.53,1,july,186
484,Ekiti,Ise-Orun,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ise/Orun,0.8,0.8,0.8,0.8,0.409896538,0.467791215,0.53,2,july,1281
485,Ekiti,Moba,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Moba,0.8,0.8,0.8,0.8,0.282164723,0.362981752,0.53,1,july,186
486,Ekiti,Moba,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Moba,0.8,0.8,0.8,0.8,0.282164723,0.362981752,0.53,2,july,1281
487,Ekiti,Oye,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Oye,0.8,0.8,0.8,0.8,0.299868816,0.377433124,0.53,1,july,186
488,Ekiti,Oye,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Oye,0.8,0.8,0.8,0.8,0.299868816,0.377433124,0.53,2,july,1281
489,Enugu,Aninri,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Aninri,0.8,0.8,0.8,0.8,0.430439768,0.484335586,0.53,1,june,162
490,Enugu,Aninri,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Aninri,0.8,0.8,0.8,0.8,0.430439768,0.484335586,0.53,2,june,1257
491,Enugu,Awgu,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Awgu,0.8,0.8,0.8,0.8,0.428474781,0.482762456,0.53,1,june,162
492,Enugu,Awgu,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Awgu,0.8,0.8,0.8,0.8,0.428474781,0.482762456,0.53,2,june,1257
493,Enugu,Ezeagu,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Ezeagu,0.8,0.8,0.8,0.8,0.415961311,0.472696867,0.53,1,june,162
494,Enugu,Ezeagu,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Ezeagu,0.8,0.8,0.8,0.8,0.415961311,0.472696867,0.53,2,june,1257
495,Enugu,Igbo-Etiti,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Igbo-Etiti,0.8,0.8,0.8,0.8,0.38332308,0.44612671,0.53,1,june,162
496,Enugu,Igbo-Etiti,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Igbo-Etiti,0.8,0.8,0.8,0.8,0.38332308,0.44612671,0.53,2,june,1257
497,Enugu,Igbo-Eze North,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Igbo-Eze North,0.8,0.8,0.8,0.8,0.332315805,0.404119407,0.53,1,june,162
498,Enugu,Igbo-Eze North,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Igbo-Eze North,0.8,0.8,0.8,0.8,0.332315805,0.404119407,0.53,2,june,1257
499,Enugu,Igbo-Eze South,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Igbo-Eze South,0.8,0.8,0.8,0.8,0.361653388,0.428315236,0.53,1,june,162
500,Enugu,Igbo-Eze South,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Igbo-Eze South,0.8,0.8,0.8,0.8,0.361653388,0.428315236,0.53,2,june,1257
501,Enugu,Isi-Uzo,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Isi-Uzo,0.8,0.8,0.8,0.8,0.425114132,0.480067127,0.53,1,march,70
502,Enugu,Isi-Uzo,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Isi-Uzo,0.8,0.8,0.8,0.8,0.425114132,0.480067127,0.53,2,march,1165
503,Enugu,Nkanu East,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Nkanu East,0.8,0.8,0.8,0.8,0.414364125,0.471406566,0.53,1,march,70
504,Enugu,Nkanu East,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Nkanu East,0.8,0.8,0.8,0.8,0.414364125,0.471406566,0.53,2,march,1165
505,Enugu,Nkanu West,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Nkanu West,0.8,0.8,0.8,0.8,0.464287853,0.511059551,0.53,1,june,162
506,Enugu,Nkanu West,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Nkanu West,0.8,0.8,0.8,0.8,0.464287853,0.511059551,0.53,2,june,1257
507,Enugu,Nsukka,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Nsukka,0.8,0.8,0.8,0.8,0.391481406,0.452803528,0.53,1,june,162
508,Enugu,Nsukka,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Nsukka,0.8,0.8,0.8,0.8,0.391481406,0.452803528,0.53,2,june,1257
509,Enugu,Oji-River,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Oji-River,0.8,0.8,0.8,0.8,0.407484101,0.465835335,0.53,1,june,162
510,Enugu,Oji-River,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Oji-River,0.8,0.8,0.8,0.8,0.407484101,0.465835335,0.53,2,june,1257
511,Enugu,Udenu,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Udenu,0.8,0.8,0.8,0.8,0.38139738,0.444547985,0.53,1,june,162
512,Enugu,Udenu,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Udenu,0.8,0.8,0.8,0.8,0.38139738,0.444547985,0.53,2,june,1257
513,Enugu,Udi,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Udi,0.8,0.8,0.8,0.8,0.379547492,0.443030522,0.53,1,june,162
514,Enugu,Udi,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Udi,0.8,0.8,0.8,0.8,0.379547492,0.443030522,0.53,2,june,1257
515,Enugu,Uzo-Uwani,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Uzo-Uwani,0.8,0.8,0.8,0.8,0.404737188,0.463605313,0.53,1,june,162
516,Enugu,Uzo-Uwani,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Uzo-Uwani,0.8,0.8,0.8,0.8,0.404737188,0.463605313,0.53,2,june,1257
517,Federal Capital Territory,Abaji,CM+IPTp+LLINs+SMC,itn ,Keana,2020,Abaji,0.8,0.8,0.8,0.8,0.476373849,0.520406247,0.53,1,august,223
518,Federal Capital Territory,Abaji,CM+IPTp+LLINs+SMC,itn ,Keana,2023,Abaji,0.8,0.8,0.8,0.8,0.476373849,0.520406247,0.53,2,august,1318
527,Federal Capital Territory,Kwali,CM+IPTp+LLINs+SMC,itn ,Keana,2020,Kwali,0.8,0.8,0.8,0.8,0.476055073,0.520161192,0.53,1,august,223
528,Federal Capital Territory,Kwali,CM+IPTp+LLINs+SMC,itn ,Keana,2023,Kwali,0.8,0.8,0.8,0.8,0.476055073,0.520161192,0.53,2,august,1318
545,Gombe,Nafada,CM+IPTp+LLINs+SMC,itn ,Alkaleri,2021,Nafada,0.8,0.8,0.8,0.8,0.699548844,0.665494757,0.53,1,july,551
546,Gombe,Nafada,CM+IPTp+LLINs+SMC,itn ,Alkaleri,2024,Nafada,0.8,0.8,0.8,0.8,0.699548844,0.665494757,0.53,2,july,1646
551,Imo,Aboh-Mbaise,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Aboh-Mbaise,0.8,0.8,0.8,0.8,0.366998982,0.432717137,0.53,1,june,162
552,Imo,Aboh-Mbaise,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Aboh-Mbaise,0.8,0.8,0.8,0.8,0.366998982,0.432717137,0.53,2,june,1257
553,Imo,Ahiazu-Mbaise,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Ahiazu-Mbaise,0.8,0.8,0.8,0.8,0.4502266,0.500049325,0.53,1,june,162
554,Imo,Ahiazu-Mbaise,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Ahiazu-Mbaise,0.8,0.8,0.8,0.8,0.4502266,0.500049325,0.53,2,june,1257
555,Imo,Ehime-Mbano,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Ehime-Mbano,0.8,0.8,0.8,0.8,0.459803075,0.507563152,0.53,1,june,162
556,Imo,Ehime-Mbano,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Ehime-Mbano,0.8,0.8,0.8,0.8,0.459803075,0.507563152,0.53,2,june,1257
557,Imo,Ezinihitte,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Ezinihitte,0.8,0.8,0.8,0.8,0.456817192,0.505227255,0.53,1,june,162
558,Imo,Ezinihitte,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Ezinihitte,0.8,0.8,0.8,0.8,0.456817192,0.505227255,0.53,2,june,1257
559,Imo,Ideato North,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Ideato North,0.8,0.8,0.8,0.8,0.449066913,0.499135162,0.53,1,june,162
560,Imo,Ideato North,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Ideato North,0.8,0.8,0.8,0.8,0.449066913,0.499135162,0.53,2,june,1257
561,Imo,Ideato South,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Ideato South,0.8,0.8,0.8,0.8,0.438565746,0.490817759,0.53,1,june,162
562,Imo,Ideato South,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Ideato South,0.8,0.8,0.8,0.8,0.438565746,0.490817759,0.53,2,june,1257
563,Imo,Ihitte-Uboma,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Ihitte/Uboma,0.8,0.8,0.8,0.8,0.471133329,0.516367403,0.53,1,june,162
564,Imo,Ihitte-Uboma,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Ihitte/Uboma,0.8,0.8,0.8,0.8,0.471133329,0.516367403,0.53,2,june,1257
565,Imo,Ikeduru,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Ikeduru,0.8,0.8,0.8,0.8,0.402638622,0.461899584,0.53,1,june,162
566,Imo,Ikeduru,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Ikeduru,0.8,0.8,0.8,0.8,0.402638622,0.461899584,0.53,2,june,1257
567,Imo,Isiala Mbano,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Isiala Mbano,0.8,0.8,0.8,0.8,0.468083262,0.514006846,0.53,1,june,162
568,Imo,Isiala Mbano,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Isiala Mbano,0.8,0.8,0.8,0.8,0.468083262,0.514006846,0.53,2,june,1257
569,Imo,Isu,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Isu,0.8,0.8,0.8,0.8,0.310898215,0.386482512,0.53,1,june,162
570,Imo,Isu,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Isu,0.8,0.8,0.8,0.8,0.310898215,0.386482512,0.53,2,june,1257
571,Imo,Mbaitoli,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Mbaitoli,0.8,0.8,0.8,0.8,0.257476859,0.343041421,0.53,1,june,162
572,Imo,Mbaitoli,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Mbaitoli,0.8,0.8,0.8,0.8,0.257476859,0.343041421,0.53,2,june,1257
573,Imo,Ngor-Okpala,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Ngor-Okpala,0.8,0.8,0.8,0.8,0.247389039,0.334983127,0.53,1,june,162
574,Imo,Ngor-Okpala,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Ngor-Okpala,0.8,0.8,0.8,0.8,0.247389039,0.334983127,0.53,2,june,1257
575,Imo,Njaba,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Njaba,0.8,0.8,0.8,0.8,0.25554311,0.341492273,0.53,1,june,162
576,Imo,Njaba,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Njaba,0.8,0.8,0.8,0.8,0.25554311,0.341492273,0.53,2,june,1257
577,Imo,Nkwerre,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Nkwerre,0.8,0.8,0.8,0.8,0.404085994,0.463076205,0.53,1,june,162
578,Imo,Nkwerre,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Nkwerre,0.8,0.8,0.8,0.8,0.404085994,0.463076205,0.53,2,june,1257
579,Imo,Nwangele,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Nwangele,0.8,0.8,0.8,0.8,0.427322485,0.481838967,0.53,1,june,162
580,Imo,Nwangele,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Nwangele,0.8,0.8,0.8,0.8,0.427322485,0.481838967,0.53,2,june,1257
581,Imo,Obowo,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Obowo,0.8,0.8,0.8,0.8,0.461408625,0.508816551,0.53,1,june,162
582,Imo,Obowo,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Obowo,0.8,0.8,0.8,0.8,0.461408625,0.508816551,0.53,2,june,1257
583,Imo,Oguta,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Oguta,0.8,0.8,0.8,0.8,0.21360058,0.308468253,0.53,1,june,162
584,Imo,Oguta,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Oguta,0.8,0.8,0.8,0.8,0.21360058,0.308468253,0.53,2,june,1257
585,Imo,Ohaji-Egbema,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Ohaji/Egbema,0.8,0.8,0.8,0.8,0.230681852,0.321773866,0.53,1,june,162
586,Imo,Ohaji-Egbema,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Ohaji/Egbema,0.8,0.8,0.8,0.8,0.230681852,0.321773866,0.53,2,june,1257
587,Imo,Okigwe,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Okigwe,0.8,0.8,0.8,0.8,0.46132433,0.508750791,0.53,1,june,162
588,Imo,Okigwe,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Okigwe,0.8,0.8,0.8,0.8,0.46132433,0.508750791,0.53,2,june,1257
589,Imo,Orlu,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Orlu,0.8,0.8,0.8,0.8,0.36849761,0.433950418,0.53,1,june,162
590,Imo,Orlu,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Orlu,0.8,0.8,0.8,0.8,0.36849761,0.433950418,0.53,2,june,1257
591,Imo,Orsu,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Orsu,0.8,0.8,0.8,0.8,0.258149058,0.343580402,0.53,1,june,162
592,Imo,Orsu,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Orsu,0.8,0.8,0.8,0.8,0.258149058,0.343580402,0.53,2,june,1257
593,Imo,Oru East,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Oru East,0.8,0.8,0.8,0.8,0.187100101,0.288284046,0.53,1,june,162
594,Imo,Oru East,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Oru East,0.8,0.8,0.8,0.8,0.187100101,0.288284046,0.53,2,june,1257
595,Imo,Oru West,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Oru West,0.8,0.8,0.8,0.8,0.176205894,0.28016566,0.53,1,june,162
596,Imo,Oru West,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Oru West,0.8,0.8,0.8,0.8,0.176205894,0.28016566,0.53,2,june,1257
597,Imo,Owerri North,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Owerri North,0.8,0.8,0.8,0.8,0.244109669,0.332376349,0.53,1,june,162
598,Imo,Owerri North,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Owerri North,0.8,0.8,0.8,0.8,0.244109669,0.332376349,0.53,2,june,1257
599,Imo,Owerri West,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Owerri West,0.8,0.8,0.8,0.8,0.204213478,0.301251273,0.53,1,june,162
600,Imo,Owerri West,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Owerri West,0.8,0.8,0.8,0.8,0.204213478,0.301251273,0.53,2,june,1257
601,Imo,Owerri-Municipal,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Owerri-Municipal,0.8,0.8,0.8,0.8,0.197408696,0.296064867,0.53,1,june,162
602,Imo,Owerri-Municipal,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Owerri-Municipal,0.8,0.8,0.8,0.8,0.197408696,0.296064867,0.53,2,june,1257
603,Imo,Unuimo,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Unuimo,0.8,0.8,0.8,0.8,0.474438578,0.518917277,0.53,1,june,162
604,Imo,Unuimo,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Unuimo,0.8,0.8,0.8,0.8,0.474438578,0.518917277,0.53,2,june,1257
609,Jigawa,Biriniwa,CM+IPTp+LLINs+SMC,itn ,Taura,2021,Biriniwa,0.8,0.8,0.8,0.8,0.694642094,0.662953681,0.53,1,july,551
610,Jigawa,Biriniwa,CM+IPTp+LLINs+SMC,itn ,Taura,2024,Biriniwa,0.8,0.8,0.8,0.8,0.694642094,0.662953681,0.53,2,july,1646
623,Jigawa,Guri,CM+IPTp+LLINs+SMC,itn ,Taura,2021,Guri,0.8,0.8,0.8,0.8,0.666612333,0.647852757,0.53,1,july,551
624,Jigawa,Guri,CM+IPTp+LLINs+SMC,itn ,Taura,2024,Guri,0.8,0.8,0.8,0.8,0.666612333,0.647852757,0.53,2,july,1646
635,Jigawa,Kaugama,CM+IPTp+LLINs+SMC,itn ,Taura,2021,Kaugama,0.8,0.8,0.8,0.8,0.649987707,0.638425145,0.53,1,july,551
636,Jigawa,Kaugama,CM+IPTp+LLINs+SMC,itn ,Taura,2024,Kaugama,0.8,0.8,0.8,0.8,0.649987707,0.638425145,0.53,2,july,1646
637,Jigawa,Kazaure,CM+IPTp+LLINs+SMC,itn ,Babura,2021,Kazaure,0.8,0.8,0.8,0.8,0.72677407,0.679043778,0.53,1,may,496
638,Jigawa,Kazaure,CM+IPTp+LLINs+SMC,itn ,Babura,2024,Kazaure,0.8,0.8,0.8,0.8,0.72677407,0.679043778,0.53,2,may,1591
639,Jigawa,Kiri Kasamma,CM+IPTp+LLINs+SMC,itn ,Taura,2021,Kiri Kasamma,0.8,0.8,0.8,0.8,0.673959786,0.651907622,0.53,1,july,551
640,Jigawa,Kiri Kasamma,CM+IPTp+LLINs+SMC,itn ,Taura,2024,Kiri Kasamma,0.8,0.8,0.8,0.8,0.673959786,0.651907622,0.53,2,july,1646
665,Kaduna,Igabi,CM+IPTp+LLINs+SMC,itn ,Soba,2022,Igabi,0.8,0.8,0.8,0.8,0.531995981,0.561783675,0.53,1,july,916
666,Kaduna,Igabi,CM+IPTp+LLINs+SMC,itn ,Soba,2025,Igabi,0.8,0.8,0.8,0.8,0.531995981,0.561783675,0.53,2,july,2011
679,Kaduna,Kajuru,CM+IPTp+LLINs+SMC,itn ,Soba,2022,Kajuru,0.8,0.8,0.8,0.8,0.492999945,0.533070449,0.53,1,july,916
680,Kaduna,Kajuru,CM+IPTp+LLINs+SMC,itn ,Soba,2025,Kajuru,0.8,0.8,0.8,0.8,0.492999945,0.533070449,0.53,2,july,2011
699,Kaduna,Zango-Kataf,CM+IPTp+LLINs+SMC,itn ,Soba,2022,Zango-Kataf,0.8,0.8,0.8,0.8,0.379476754,0.442972479,0.53,1,july,916
700,Kaduna,Zango-Kataf,CM+IPTp+LLINs+SMC,itn ,Soba,2025,Zango-Kataf,0.8,0.8,0.8,0.8,0.379476754,0.442972479,0.53,2,july,2011
705,Kano,Albasu,CM+IPTp+LLINs+SMC,itn ,Takali,2022,Albasu,0.8,0.8,0.8,0.8,0.794967768,0.70899614,0.53,1,september,980
706,Kano,Albasu,CM+IPTp+LLINs+SMC,itn ,Takali,2025,Albasu,0.8,0.8,0.8,0.8,0.794967768,0.70899614,0.53,2,september,2075
713,Kano,Bunkure,CM+IPTp+LLINs+SMC,itn ,Gwarzo,2022,Bunkure,0.8,0.8,0.8,0.8,0.769743323,0.698564959,0.53,1,august,953
714,Kano,Bunkure,CM+IPTp+LLINs+SMC,itn ,Gwarzo,2025,Bunkure,0.8,0.8,0.8,0.8,0.769743323,0.698564959,0.53,2,august,2048
733,Kano,Gezawa,CM+IPTp+LLINs+SMC,itn ,Gwarzo,2022,Gezawa,0.8,0.8,0.8,0.8,0.80805322,0.714118308,0.53,1,august,953
734,Kano,Gezawa,CM+IPTp+LLINs+SMC,itn ,Gwarzo,2025,Gezawa,0.8,0.8,0.8,0.8,0.80805322,0.714118308,0.53,2,august,2048
745,Kano,Kiru,CM+IPTp+LLINs+SMC,itn ,Gwarzo,2022,Kiru,0.8,0.8,0.8,0.8,0.826693612,0.721083872,0.53,1,august,953
746,Kano,Kiru,CM+IPTp+LLINs+SMC,itn ,Gwarzo,2025,Kiru,0.8,0.8,0.8,0.8,0.826693612,0.721083872,0.53,2,august,2048
747,Kano,Kumbotso,CM+IPTp+LLINs+SMC,itn ,Taura,2022,Kumbotso,0.8,0.8,0.8,0.8,0.728034042,0.679648396,0.53,1,july,916
748,Kano,Kumbotso,CM+IPTp+LLINs+SMC,itn ,Taura,2025,Kumbotso,0.8,0.8,0.8,0.8,0.728034042,0.679648396,0.53,2,july,2011
751,Kano,Kura,CM+IPTp+LLINs+SMC,itn ,Gwarzo,2022,Kura,0.8,0.8,0.8,0.8,0.796070741,0.70943541,0.53,1,august,953
752,Kano,Kura,CM+IPTp+LLINs+SMC,itn ,Gwarzo,2025,Kura,0.8,0.8,0.8,0.8,0.796070741,0.70943541,0.53,2,august,2048
755,Kano,Makoda,CM+IPTp+LLINs+SMC,itn ,Babura,2022,Makoda,0.8,0.8,0.8,0.8,0.698126715,0.664761406,0.53,1,may,861
756,Kano,Makoda,CM+IPTp+LLINs+SMC,itn ,Babura,2025,Makoda,0.8,0.8,0.8,0.8,0.698126715,0.664761406,0.53,2,may,1956
