,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial,round,peak,simday
11352,Irepodun2,Akinyele,2026,Irepodun2,44,53.8461538,47.3684211,21.8181818,0.48248331,0.525086856,0.53,3,may,2321
11353,Irepodun2,Akinyele,2029,Irepodun2,44,53.8461538,47.3684211,21.8181818,0.48248331,0.525086856,0.53,4,may,3416
1137,Irewole,Akinyele,2020,Irewole,25.2061262,10.4738156,7.9664594,15.4339257,0.390385171,0.451907523,0.53,1,may,131
11371,Irewole,Akinyele,2023,Irewole,25.2061262,10.4738156,7.9664594,15.4339257,0.390385171,0.451907523,0.53,2,may,1226
11372,Irewole,Akinyele,2026,Irewole,25.2061262,10.4738156,7.9664594,15.4339257,0.390385171,0.451907523,0.53,3,may,2321
11373,Irewole,Akinyele,2029,Irewole,25.2061262,10.4738156,7.9664594,15.4339257,0.390385171,0.451907523,0.53,4,may,3416
1291,Isa,Rimi,2020,Isa,80,56.5217391,26.6666667,55.1724138,0.799422792,0.710761859,0.53,1,march,70
12911,Isa,Rimi,2023,Isa,80,56.5217391,26.6666667,55.1724138,0.799422792,0.710761859,0.53,2,march,1165
12912,Isa,Rimi,2026,Isa,80,56.5217391,26.6666667,55.1724138,0.799422792,0.710761859,0.53,3,march,2260
12913,Isa,Rimi,2029,Isa,80,56.5217391,26.6666667,55.1724138,0.799422792,0.710761859,0.53,4,march,3355
455,Ise-Orun,Oke-Ero,2020,Ise/Orun,17.1060699,15.8432706,21.8823528,26.6373142,0.409896538,0.467791215,0.53,1,july,186
4551,Ise-Orun,Oke-Ero,2023,Ise/Orun,17.1060699,15.8432706,21.8823528,26.6373142,0.409896538,0.467791215,0.53,2,july,1281
4552,Ise-Orun,Oke-Ero,2026,Ise/Orun,17.1060699,15.8432706,21.8823528,26.6373142,0.409896538,0.467791215,0.53,3,july,2376
4553,Ise-Orun,Oke-Ero,2029,Ise/Orun,17.1060699,15.8432706,21.8823528,26.6373142,0.409896538,0.467791215,0.53,4,july,3471
843,Iseyin,Akinyele,2020,Iseyin,62.1354362,44.0761858,20.4179158,55.9328204,0.381804807,0.444882082,0.53,1,may,131
8431,Iseyin,Akinyele,2023,Iseyin,62.1354362,44.0761858,20.4179158,55.9328204,0.381804807,0.444882082,0.53,2,may,1226
8432,Iseyin,Akinyele,2026,Iseyin,62.1354362,44.0761858,20.4179158,55.9328204,0.381804807,0.444882082,0.53,3,may,2321
8433,Iseyin,Akinyele,2029,Iseyin,62.1354362,44.0761858,20.4179158,55.9328204,0.381804807,0.444882082,0.53,4,may,3416
379,Ishielu,Owan East,2020,Ishielu,62.0780141,70.6437387,49.7992048,58.9326015,0.402215764,0.461555673,0.53,1,march,70
3791,Ishielu,Owan East,2023,Ishielu,62.0780141,70.6437387,49.7992048,58.9326015,0.402215764,0.461555673,0.53,2,march,1165
3792,Ishielu,Owan East,2026,Ishielu,62.0780141,70.6437387,49.7992048,58.9326015,0.402215764,0.461555673,0.53,3,march,2260
3793,Ishielu,Owan East,2029,Ishielu,62.0780141,70.6437387,49.7992048,58.9326015,0.402215764,0.461555673,0.53,4,march,3355
469,Isi-Uzo,Owan East,2020,Isi-Uzo,46.4431748,41.8946669,34.3821936,38.0122437,0.425114132,0.480067127,0.53,1,march,70
4691,Isi-Uzo,Owan East,2023,Isi-Uzo,46.4431748,41.8946669,34.3821936,38.0122437,0.425114132,0.480067127,0.53,2,march,1165
4692,Isi-Uzo,Owan East,2026,Isi-Uzo,46.4431748,41.8946669,34.3821936,38.0122437,0.425114132,0.480067127,0.53,3,march,2260
4693,Isi-Uzo,Owan East,2029,Isi-Uzo,46.4431748,41.8946669,34.3821936,38.0122437,0.425114132,0.480067127,0.53,4,march,3355
11,Isiala-Ngwa North,Ngor-Okpala,2020,Isiala-Ngwa North,4.2898792,12.9356358,7.1963678,5.9840232,0.347639146,0.416760484,0.53,1,june,162
112,Isiala-Ngwa North,Ngor-Okpala,2023,Isiala-Ngwa North,4.2898792,12.9356358,7.1963678,5.9840232,0.347639146,0.416760484,0.53,2,june,1257
114,Isiala-Ngwa North,Ngor-Okpala,2026,Isiala-Ngwa North,4.2898792,12.9356358,7.1963678,5.9840232,0.347639146,0.416760484,0.53,3,june,2352
116,Isiala-Ngwa North,Ngor-Okpala,2029,Isiala-Ngwa North,4.2898792,12.9356358,7.1963678,5.9840232,0.347639146,0.416760484,0.53,4,june,3447
13,Isiala-Ngwa South,Ngor-Okpala,2020,Isiala-Ngwa South,10.4366275,7.6877973,21.9305704,11.7883509,0.381316588,0.444481729,0.53,1,june,162
132,Isiala-Ngwa South,Ngor-Okpala,2023,Isiala-Ngwa South,10.4366275,7.6877973,21.9305704,11.7883509,0.381316588,0.444481729,0.53,2,june,1257
134,Isiala-Ngwa South,Ngor-Okpala,2026,Isiala-Ngwa South,10.4366275,7.6877973,21.9305704,11.7883509,0.381316588,0.444481729,0.53,3,june,2352
136,Isiala-Ngwa South,Ngor-Okpala,2029,Isiala-Ngwa South,10.4366275,7.6877973,21.9305704,11.7883509,0.381316588,0.444481729,0.53,4,june,3447
541,Isiala Mbano,Ngor-Okpala,2020,Isiala Mbano,28.9884807,24.3586368,22.7390223,21.0542634,0.468083262,0.514006846,0.53,1,june,162
5411,Isiala Mbano,Ngor-Okpala,2023,Isiala Mbano,28.9884807,24.3586368,22.7390223,21.0542634,0.468083262,0.514006846,0.53,2,june,1257
5412,Isiala Mbano,Ngor-Okpala,2026,Isiala Mbano,28.9884807,24.3586368,22.7390223,21.0542634,0.468083262,0.514006846,0.53,3,june,2352
5413,Isiala Mbano,Ngor-Okpala,2029,Isiala Mbano,28.9884807,24.3586368,22.7390223,21.0542634,0.468083262,0.514006846,0.53,4,june,3447
913,Isin,Oke-Ero,2020,Isin,29.9054347,16.6666667,17.8191485,34.0654862,0.349688854,0.418451319,0.53,1,july,186
9131,Isin,Oke-Ero,2023,Isin,29.9054347,16.6666667,17.8191485,34.0654862,0.349688854,0.418451319,0.53,2,july,1281
9132,Isin,Oke-Ero,2026,Isin,29.9054347,16.6666667,17.8191485,34.0654862,0.349688854,0.418451319,0.53,3,july,2376
9133,Isin,Oke-Ero,2029,Isin,29.9054347,16.6666667,17.8191485,34.0654862,0.349688854,0.418451319,0.53,4,july,3471
1139,Isokan,Akinyele,2020,Isokan,43.481825,39.2030997,31.0573478,37.7487976,0.367314771,0.432977043,0.53,1,may,131
11391,Isokan,Akinyele,2023,Isokan,43.481825,39.2030997,31.0573478,37.7487976,0.367314771,0.432977043,0.53,2,may,1226
11392,Isokan,Akinyele,2026,Isokan,43.481825,39.2030997,31.0573478,37.7487976,0.367314771,0.432977043,0.53,3,may,2321
11393,Isokan,Akinyele,2029,Isokan,43.481825,39.2030997,31.0573478,37.7487976,0.367314771,0.432977043,0.53,4,may,3416
331,Isoko North,Isoko South,2022,Isoko North,16.6666667,28.5714286,25,14.2857143,0.19337815,0.293011529,0.53,1,june,892
3311,Isoko North,Isoko South,2025,Isoko North,16.6666667,28.5714286,25,14.2857143,0.19337815,0.293011529,0.53,2,june,1987
3312,Isoko North,Isoko South,2028,Isoko North,16.6666667,28.5714286,25,14.2857143,0.19337815,0.293011529,0.53,3,june,3082
335,Isoko South,Isoko South,2022,Isoko South,46.3214914,49.319292,53.5686944,39.4115143,0.162398226,0.270038761,0.53,1,june,892
3351,Isoko South,Isoko South,2025,Isoko South,46.3214914,49.319292,53.5686944,39.4115143,0.162398226,0.270038761,0.53,2,june,1987
3352,Isoko South,Isoko South,2028,Isoko South,46.3214914,49.319292,53.5686944,39.4115143,0.162398226,0.270038761,0.53,3,june,3082
543,Isu,Ngor-Okpala,2020,Isu,21.4285714,26.6473717,25,28.8135593,0.310898215,0.386482512,0.53,1,june,162
5431,Isu,Ngor-Okpala,2023,Isu,21.4285714,26.6473717,25,28.8135593,0.310898215,0.386482512,0.53,2,june,1257
5432,Isu,Ngor-Okpala,2026,Isu,21.4285714,26.6473717,25,28.8135593,0.310898215,0.386482512,0.53,3,june,2352
5433,Isu,Ngor-Okpala,2029,Isu,21.4285714,26.6473717,25,28.8135593,0.310898215,0.386482512,0.53,4,june,3447
15,Isuikwato,Ngor-Okpala,2020,Isuikwato,45.242915,15.3256705,10.5045492,23.0249359,0.414408176,0.471442169,0.53,1,june,162
152,Isuikwato,Ngor-Okpala,2023,Isuikwato,45.242915,15.3256705,10.5045492,23.0249359,0.414408176,0.471442169,0.53,2,june,1257
154,Isuikwato,Ngor-Okpala,2026,Isuikwato,45.242915,15.3256705,10.5045492,23.0249359,0.414408176,0.471442169,0.53,3,june,2352
156,Isuikwato,Ngor-Okpala,2029,Isuikwato,45.242915,15.3256705,10.5045492,23.0249359,0.414408176,0.471442169,0.53,4,june,3447
771,Itas-Gadau,Taura,2021,Itas/Gadau,70.4426374,61.0191562,62.9827895,91.5155207,0.742973977,0.686667971,0.53,1,july,551
7711,Itas-Gadau,Taura,2024,Itas/Gadau,70.4426374,61.0191562,62.9827895,91.5155207,0.742973977,0.686667971,0.53,2,july,1646
7712,Itas-Gadau,Taura,2027,Itas/Gadau,70.4426374,61.0191562,62.9827895,91.5155207,0.742973977,0.686667971,0.53,3,july,2741
7713,Itas-Gadau,Taura,2030,Itas/Gadau,70.4426374,61.0191562,62.9827895,91.5155207,0.742973977,0.686667971,0.53,4,july,3836
911,Itesiwaju,Akinyele,2020,Itesiwaju,43.481825,39.2030997,31.0573478,37.7487976,0.428195908,0.482539024,0.53,1,may,131
9111,Itesiwaju,Akinyele,2023,Itesiwaju,43.481825,39.2030997,31.0573478,37.7487976,0.428195908,0.482539024,0.53,2,may,1226
9112,Itesiwaju,Akinyele,2026,Itesiwaju,43.481825,39.2030997,31.0573478,37.7487976,0.428195908,0.482539024,0.53,3,may,2321
9113,Itesiwaju,Akinyele,2029,Itesiwaju,43.481825,39.2030997,31.0573478,37.7487976,0.428195908,0.482539024,0.53,4,may,3416
773,Itu,Ngor-Okpala,2021,Itu,30.4424538,26.6473717,21.9305704,2.0408163,0.415010863,0.471929182,0.53,1,june,527
7731,Itu,Ngor-Okpala,2024,Itu,30.4424538,26.6473717,21.9305704,2.0408163,0.415010863,0.471929182,0.53,2,june,1622
7732,Itu,Ngor-Okpala,2027,Itu,30.4424538,26.6473717,21.9305704,2.0408163,0.415010863,0.471929182,0.53,3,june,2717
7733,Itu,Ngor-Okpala,2030,Itu,30.4424538,26.6473717,21.9305704,2.0408163,0.415010863,0.471929182,0.53,4,june,3812
381,Ivo,Ngor-Okpala,2020,Ivo,30.4424538,26.6473717,21.9305704,26.6910909,0.433913174,0.487111038,0.53,1,june,162
3811,Ivo,Ngor-Okpala,2023,Ivo,30.4424538,26.6473717,21.9305704,26.6910909,0.433913174,0.487111038,0.53,2,june,1257
3812,Ivo,Ngor-Okpala,2026,Ivo,30.4424538,26.6473717,21.9305704,26.6910909,0.433913174,0.487111038,0.53,3,june,2352
3813,Ivo,Ngor-Okpala,2029,Ivo,30.4424538,26.6473717,21.9305704,26.6910909,0.433913174,0.487111038,0.53,4,june,3447
1437,Iwajowa,Oke-Ero,2020,Iwajowa,75,52.6315789,23.0769231,73.5849057,0.430464219,0.484355148,0.53,1,july,186
14371,Iwajowa,Oke-Ero,2023,Iwajowa,75,52.6315789,23.0769231,73.5849057,0.430464219,0.484355148,0.53,2,july,1281
14372,Iwajowa,Oke-Ero,2026,Iwajowa,75,52.6315789,23.0769231,73.5849057,0.430464219,0.484355148,0.53,3,july,2376
14373,Iwajowa,Oke-Ero,2029,Iwajowa,75,52.6315789,23.0769231,73.5849057,0.430464219,0.484355148,0.53,4,july,3471
1141,Iwo,Akinyele,2020,Iwo,28.1946314,30.0462655,22.7941543,27.8599867,0.456747451,0.50517262,0.53,1,may,131
11411,Iwo,Akinyele,2023,Iwo,28.1946314,30.0462655,22.7941543,27.8599867,0.456747451,0.50517262,0.53,2,may,1226
11412,Iwo,Akinyele,2026,Iwo,28.1946314,30.0462655,22.7941543,27.8599867,0.456747451,0.50517262,0.53,3,may,2321
11413,Iwo,Akinyele,2029,Iwo,28.1946314,30.0462655,22.7941543,27.8599867,0.456747451,0.50517262,0.53,4,may,3416
383,Izzi,Owan East,2020,Izzi,55.1277798,53.7229424,44.4185918,51.6621408,0.409695434,0.467628265,0.53,1,march,70
3831,Izzi,Owan East,2023,Izzi,55.1277798,53.7229424,44.4185918,51.6621408,0.409695434,0.467628265,0.53,2,march,1165
3832,Izzi,Owan East,2026,Izzi,55.1277798,53.7229424,44.4185918,51.6621408,0.409695434,0.467628265,0.53,3,march,2260
3833,Izzi,Owan East,2029,Izzi,55.1277798,53.7229424,44.4185918,51.6621408,0.409695434,0.467628265,0.53,4,march,3355
651,Jaba,Oke-Ero,2022,Jaba,55.5555556,50,27.2727273,52.3809524,0.493173179,0.533201155,0.53,1,july,916
6511,Jaba,Oke-Ero,2025,Jaba,55.5555556,50,27.2727273,52.3809524,0.493173179,0.533201155,0.53,2,july,2011
6512,Jaba,Oke-Ero,2028,Jaba,55.5555556,50,27.2727273,52.3809524,0.493173179,0.533201155,0.53,3,july,3106
1511,Jada,Alkaleri,2020,Jada,45.9651437,48.1068068,36.6520339,38.8792505,0.556558753,0.579074542,0.53,1,july,186
15111,Jada,Alkaleri,2023,Jada,45.9651437,48.1068068,36.6520339,38.8792505,0.556558753,0.579074542,0.53,2,july,1281
15112,Jada,Alkaleri,2026,Jada,45.9651437,48.1068068,36.6520339,38.8792505,0.556558753,0.579074542,0.53,3,july,2376
15113,Jada,Alkaleri,2029,Jada,45.9651437,48.1068068,36.6520339,38.8792505,0.556558753,0.579074542,0.53,4,july,3471
775,Jahun,Taura,2021,Jahun,90.6724843,88.129703,79.6475482,93.1820208,0.743526887,0.68692249,0.53,1,july,551
7751,Jahun,Taura,2024,Jahun,90.6724843,88.129703,79.6475482,93.1820208,0.743526887,0.68692249,0.53,2,july,1646
7752,Jahun,Taura,2027,Jahun,90.6724843,88.129703,79.6475482,93.1820208,0.743526887,0.68692249,0.53,3,july,2741
7753,Jahun,Taura,2030,Jahun,90.6724843,88.129703,79.6475482,93.1820208,0.743526887,0.68692249,0.53,4,july,3836
1363,Jakusko,Taura,2022,Jakusko,51.2573098,41.6346743,45.6107024,65.6579762,0.726795273,0.679053969,0.53,1,july,916
13631,Jakusko,Taura,2025,Jakusko,51.2573098,41.6346743,45.6107024,65.6579762,0.726795273,0.679053969,0.53,2,july,2011
13632,Jakusko,Taura,2028,Jakusko,51.2573098,41.6346743,45.6107024,65.6579762,0.726795273,0.679053969,0.53,3,july,3106
1329,Jalingo,Keana,2022,Jalingo,17.1428569,29.6629209,21.0350591,24.8966088,0.356978455,0.424462611,0.53,1,august,953
13291,Jalingo,Keana,2025,Jalingo,17.1428569,29.6629209,21.0350591,24.8966088,0.356978455,0.424462611,0.53,2,august,2048
13292,Jalingo,Keana,2028,Jalingo,17.1428569,29.6629209,21.0350591,24.8966088,0.356978455,0.424462611,0.53,3,august,3143
777,Jama'are,Taura,2021,Jama'are,53.934621,44.4648002,51.6734467,79.7350525,0.749263424,0.689541118,0.53,1,july,551
7771,Jama'are,Taura,2024,Jama'are,53.934621,44.4648002,51.6734467,79.7350525,0.749263424,0.689541118,0.53,2,july,1646
7772,Jama'are,Taura,2027,Jama'are,53.934621,44.4648002,51.6734467,79.7350525,0.749263424,0.689541118,0.53,3,july,2741
7773,Jama'are,Taura,2030,Jama'are,53.934621,44.4648002,51.6734467,79.7350525,0.749263424,0.689541118,0.53,4,july,3836
779,Jega,Birnin Kebbi,2021,Jega,93.4417004,79.9158486,53.7410615,91.5591009,0.700200915,0.665830158,0.53,1,august,588
7791,Jega,Birnin Kebbi,2024,Jega,93.4417004,79.9158486,53.7410615,91.5591009,0.700200915,0.665830158,0.53,2,august,1683
7792,Jega,Birnin Kebbi,2027,Jega,93.4417004,79.9158486,53.7410615,91.5591009,0.700200915,0.665830158,0.53,3,august,2778
7793,Jega,Birnin Kebbi,2030,Jega,93.4417004,79.9158486,53.7410615,91.5591009,0.700200915,0.665830158,0.53,4,august,3873
655,Jema'a,Soba,2022,Jema'a,47.1794867,26.8834255,25.0138653,42.3622566,0.50980792,0.545625437,0.53,1,july,916
6551,Jema'a,Soba,2025,Jema'a,47.1794867,26.8834255,25.0138653,42.3622566,0.50980792,0.545625437,0.53,2,july,2011
6552,Jema'a,Soba,2028,Jema'a,47.1794867,26.8834255,25.0138653,42.3622566,0.50980792,0.545625437,0.53,3,july,3106
265,Jere,Gawabawa,2020,Jere,51.1039422,39.4532061,20.8201451,38.2382438,0.753750697,0.691561556,0.53,1,august,223
2651,Jere,Gawabawa,2023,Jere,51.1039422,39.4532061,20.8201451,38.2382438,0.753750697,0.691561556,0.53,2,august,1318
2652,Jere,Gawabawa,2026,Jere,51.1039422,39.4532061,20.8201451,38.2382438,0.753750697,0.691561556,0.53,3,august,2413
2653,Jere,Gawabawa,2029,Jere,51.1039422,39.4532061,20.8201451,38.2382438,0.753750697,0.691561556,0.53,4,august,3508
781,Jibia,Rimi,2021,Jibia,85.4166667,82.6086957,64.1025641,79.6875,0.628110182,0.625486443,0.53,1,march,435
7811,Jibia,Rimi,2024,Jibia,85.4166667,82.6086957,64.1025641,79.6875,0.628110182,0.625486443,0.53,2,march,1530
7812,Jibia,Rimi,2027,Jibia,85.4166667,82.6086957,64.1025641,79.6875,0.628110182,0.625486443,0.53,3,march,2625
7813,Jibia,Rimi,2030,Jibia,85.4166667,82.6086957,64.1025641,79.6875,0.628110182,0.625486443,0.53,4,march,3720
1207,Jos East,Soba,2020,Jos East,59.0909091,27.7777778,22.2222222,42.8571429,0.522538958,0.554956846,0.53,1,july,186
12071,Jos East,Soba,2023,Jos East,59.0909091,27.7777778,22.2222222,42.8571429,0.522538958,0.554956846,0.53,2,july,1281
12072,Jos East,Soba,2026,Jos East,59.0909091,27.7777778,22.2222222,42.8571429,0.522538958,0.554956846,0.53,3,july,2376
12073,Jos East,Soba,2029,Jos East,59.0909091,27.7777778,22.2222222,42.8571429,0.522538958,0.554956846,0.53,4,july,3471
1209,Jos North,Soba,2020,Jos North,52.2537509,32.1151837,22.8652788,40.2190017,0.493441356,0.533403445,0.53,1,july,186
12091,Jos North,Soba,2023,Jos North,52.2537509,32.1151837,22.8652788,40.2190017,0.493441356,0.533403445,0.53,2,july,1281
12092,Jos North,Soba,2026,Jos North,52.2537509,32.1151837,22.8652788,40.2190017,0.493441356,0.533403445,0.53,3,july,2376
12093,Jos North,Soba,2029,Jos North,52.2537509,32.1151837,22.8652788,40.2190017,0.493441356,0.533403445,0.53,4,july,3471
1211,Jos South,Soba,2020,Jos South,52.3737199,25.7313895,24.3586588,32.3798926,0.463767002,0.510654246,0.53,1,july,186
12111,Jos South,Soba,2023,Jos South,52.3737199,25.7313895,24.3586588,32.3798926,0.463767002,0.510654246,0.53,2,july,1281
12112,Jos South,Soba,2026,Jos South,52.3737199,25.7313895,24.3586588,32.3798926,0.463767002,0.510654246,0.53,3,july,2376
12113,Jos South,Soba,2029,Jos South,52.3737199,25.7313895,24.3586588,32.3798926,0.463767002,0.510654246,0.53,4,july,3471
881,Kabba-Bunu,Oke-Ero,2020,Kabba/Bunu,53.5581734,36.1650218,43.4111405,50,0.319779497,0.393788165,0.53,1,july,186
8811,Kabba-Bunu,Oke-Ero,2023,Kabba/Bunu,53.5581734,36.1650218,43.4111405,50,0.319779497,0.393788165,0.53,2,july,1281
8812,Kabba-Bunu,Oke-Ero,2026,Kabba/Bunu,53.5581734,36.1650218,43.4111405,50,0.319779497,0.393788165,0.53,3,july,2376
8813,Kabba-Bunu,Oke-Ero,2029,Kabba/Bunu,53.5581734,36.1650218,43.4111405,50,0.319779497,0.393788165,0.53,4,july,3471
719,Kabo,Gwarzo,2022,Kabo,76.035782,69.3155138,54.4107839,75.0374097,0.81249578,0.71581337,0.53,1,august,953
7191,Kabo,Gwarzo,2025,Kabo,76.035782,69.3155138,54.4107839,75.0374097,0.81249578,0.71581337,0.53,2,august,2048
7192,Kabo,Gwarzo,2028,Kabo,76.035782,69.3155138,54.4107839,75.0374097,0.81249578,0.71581337,0.53,3,august,3143
657,Kachia,Ngor-Okpala,2022,Kachia,49.2198246,47.3976046,37.721268,38.2450653,0.53616272,0.564762281,0.53,1,june,892
6571,Kachia,Ngor-Okpala,2025,Kachia,49.2198246,47.3976046,37.721268,38.2450653,0.53616272,0.564762281,0.53,2,june,1987
6572,Kachia,Ngor-Okpala,2028,Kachia,49.2198246,47.3976046,37.721268,38.2450653,0.53616272,0.564762281,0.53,3,june,3082
659,Kaduna North,Soba,2022,Kaduna North,21.8632612,25.4940711,15.9292034,8.9167459,0.657446265,0.642698146,0.53,1,july,916
6591,Kaduna North,Soba,2025,Kaduna North,21.8632612,25.4940711,15.9292034,8.9167459,0.657446265,0.642698146,0.53,2,july,2011
6592,Kaduna North,Soba,2028,Kaduna North,21.8632612,25.4940711,15.9292034,8.9167459,0.657446265,0.642698146,0.53,3,july,3106
685,Kaduna South,Soba,2022,Kaduna South,47.6059913,53.1677658,43.5082141,38.0913205,0.679569503,0.654957316,0.53,1,july,916
6851,Kaduna South,Soba,2025,Kaduna South,47.6059913,53.1677658,43.5082141,38.0913205,0.679569503,0.654957316,0.53,2,july,2011
6852,Kaduna South,Soba,2028,Kaduna South,47.6059913,53.1677658,43.5082141,38.0913205,0.679569503,0.654957316,0.53,3,july,3106
783,Kafin Hausa,Taura,2021,Kafin Hausa,95.0194866,84.0231475,90.8210855,97.2138948,0.673182764,0.651482047,0.53,1,july,551
7831,Kafin Hausa,Taura,2024,Kafin Hausa,95.0194866,84.0231475,90.8210855,97.2138948,0.673182764,0.651482047,0.53,2,july,1646
7832,Kafin Hausa,Taura,2027,Kafin Hausa,95.0194866,84.0231475,90.8210855,97.2138948,0.673182764,0.651482047,0.53,3,july,2741
7833,Kafin Hausa,Taura,2030,Kafin Hausa,95.0194866,84.0231475,90.8210855,97.2138948,0.673182764,0.651482047,0.53,4,july,3836
785,Kafur,Gwarzo,2021,Kafur,70.8988548,70.3184718,73.0656019,68.0214942,0.742026184,0.686230808,0.53,1,august,588
7851,Kafur,Gwarzo,2024,Kafur,70.8988548,70.3184718,73.0656019,68.0214942,0.742026184,0.686230808,0.53,2,august,1683
7852,Kafur,Gwarzo,2027,Kafur,70.8988548,70.3184718,73.0656019,68.0214942,0.742026184,0.686230808,0.53,3,august,2778
7853,Kafur,Gwarzo,2030,Kafur,70.8988548,70.3184718,73.0656019,68.0214942,0.742026184,0.686230808,0.53,4,august,3873
275,Kaga,Darazo,2020,Kaga,38.8888889,31.8181818,23.3333333,38.5964912,0.674887541,0.65241475,0.53,1,july,186
2751,Kaga,Darazo,2023,Kaga,38.8888889,31.8181818,23.3333333,38.5964912,0.674887541,0.65241475,0.53,2,july,1281
2752,Kaga,Darazo,2026,Kaga,38.8888889,31.8181818,23.3333333,38.5964912,0.674887541,0.65241475,0.53,3,july,2376
2753,Kaga,Darazo,2029,Kaga,38.8888889,31.8181818,23.3333333,38.5964912,0.674887541,0.65241475,0.53,4,july,3471
663,Kagarko,Oke-Ero,2022,Kagarko,86.9565217,33.3333333,35.2941176,50,0.616828924,0.618580297,0.53,1,july,916
6631,Kagarko,Oke-Ero,2025,Kagarko,86.9565217,33.3333333,35.2941176,50,0.616828924,0.618580297,0.53,2,july,2011
6632,Kagarko,Oke-Ero,2028,Kagarko,86.9565217,33.3333333,35.2941176,50,0.616828924,0.618580297,0.53,3,july,3106
915,Kaiama,Oke-Ero,2020,Kaiama,61.9047619,59.375,34.7826087,63.8888889,0.409404988,0.467392893,0.53,1,july,186
9151,Kaiama,Oke-Ero,2023,Kaiama,61.9047619,59.375,34.7826087,63.8888889,0.409404988,0.467392893,0.53,2,july,1281
9152,Kaiama,Oke-Ero,2026,Kaiama,61.9047619,59.375,34.7826087,63.8888889,0.409404988,0.467392893,0.53,3,july,2376
9153,Kaiama,Oke-Ero,2029,Kaiama,61.9047619,59.375,34.7826087,63.8888889,0.409404988,0.467392893,0.53,4,july,3471
787,Kaita,Rimi,2021,kaita,88.2352941,51.8518519,52.9411765,65.5172414,0.68725966,0.659073113,0.53,1,march,435
7871,Kaita,Rimi,2024,kaita,88.2352941,51.8518519,52.9411765,65.5172414,0.68725966,0.659073113,0.53,2,march,1530
7872,Kaita,Rimi,2027,kaita,88.2352941,51.8518519,52.9411765,65.5172414,0.68725966,0.659073113,0.53,3,march,2625
7873,Kaita,Rimi,2030,kaita,88.2352941,51.8518519,52.9411765,65.5172414,0.68725966,0.659073113,0.53,4,march,3720
923,Kajola,Akinyele,2020,Kajola,39.6945104,17.52945,25.6845889,39.9760373,0.406200649,0.464793778,0.53,1,may,131
9231,Kajola,Akinyele,2023,Kajola,39.6945104,17.52945,25.6845889,39.9760373,0.406200649,0.464793778,0.53,2,may,1226
9232,Kajola,Akinyele,2026,Kajola,39.6945104,17.52945,25.6845889,39.9760373,0.406200649,0.464793778,0.53,3,may,2321
9233,Kajola,Akinyele,2029,Kajola,39.6945104,17.52945,25.6845889,39.9760373,0.406200649,0.464793778,0.53,4,may,3416
639,Kajuru,Soba,2022,Kajuru,92.8571429,76.1904762,48,65.2173913,0.492999945,0.533070449,0.53,1,july,916
6391,Kajuru,Soba,2025,Kajuru,92.8571429,76.1904762,48,65.2173913,0.492999945,0.533070449,0.53,2,july,2011
6392,Kajuru,Soba,2028,Kajuru,92.8571429,76.1904762,48,65.2173913,0.492999945,0.533070449,0.53,3,july,3106
1495,Kala-Balge,Darazo,2020,Kala/Balge,45.2267101,32.7499677,26.0204646,49.2014848,0.645505958,0.63582369,0.53,1,july,186
14951,Kala-Balge,Darazo,2023,Kala/Balge,45.2267101,32.7499677,26.0204646,49.2014848,0.645505958,0.63582369,0.53,2,july,1281
14952,Kala-Balge,Darazo,2026,Kala/Balge,45.2267101,32.7499677,26.0204646,49.2014848,0.645505958,0.63582369,0.53,3,july,2376
14953,Kala-Balge,Darazo,2029,Kala/Balge,45.2267101,32.7499677,26.0204646,49.2014848,0.645505958,0.63582369,0.53,4,july,3471
789,Kalgo,Birnin Kebbi,2021,Kalgo,92.7737471,78.9110521,72.0989636,87.6524196,0.681068976,0.655765729,0.53,1,august,588
7891,Kalgo,Birnin Kebbi,2024,Kalgo,92.7737471,78.9110521,72.0989636,87.6524196,0.681068976,0.655765729,0.53,2,august,1683
7892,Kalgo,Birnin Kebbi,2027,Kalgo,92.7737471,78.9110521,72.0989636,87.6524196,0.681068976,0.655765729,0.53,3,august,2778
7893,Kalgo,Birnin Kebbi,2030,Kalgo,92.7737471,78.9110521,72.0989636,87.6524196,0.681068976,0.655765729,0.53,4,august,3873
791,Kaltungo,Alkaleri,2021,Kaltungo,48.4534717,38.1738609,33.8571783,49.7522113,0.500615672,0.538791259,0.53,1,july,551
7911,Kaltungo,Alkaleri,2024,Kaltungo,48.4534717,38.1738609,33.8571783,49.7522113,0.500615672,0.538791259,0.53,2,july,1646
7912,Kaltungo,Alkaleri,2027,Kaltungo,48.4534717,38.1738609,33.8571783,49.7522113,0.500615672,0.538791259,0.53,3,july,2741
7913,Kaltungo,Alkaleri,2030,Kaltungo,48.4534717,38.1738609,33.8571783,49.7522113,0.500615672,0.538791259,0.53,4,july,3836
1213,Kanam,Alkaleri,2020,Kanam,52.9240601,39.9926936,33.5198028,39.3608529,0.551419778,0.575511162,0.53,1,july,186
12131,Kanam,Alkaleri,2023,Kanam,52.9240601,39.9926936,33.5198028,39.3608529,0.551419778,0.575511162,0.53,2,july,1281
12132,Kanam,Alkaleri,2026,Kanam,52.9240601,39.9926936,33.5198028,39.3608529,0.551419778,0.575511162,0.53,3,july,2376
